Local time in Gauhati,T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td,
12.03.2020 13:30,30.0,755.7,759.7,49,Wind blowing from the north-northeast,2,,Haze,,Few clouds (10-30%) 600 m,4.0,18.0,
12.03.2020 13:00,30.0,755.7,759.7,49,Wind blowing from the north,3,,Haze,,Few clouds (10-30%) 600 m,3.5,18.0,
12.03.2020 12:30,30.0,756.5,760.5,49,Wind blowing from the north-northwest,2,,Haze,,Few clouds (10-30%) 600 m,3.5,18.0,
12.03.2020 12:00,29.0,756.5,760.5,51,Wind blowing from the east-northeast,2,,Haze,,Few clouds (10-30%) 600 m,3.5,18.0,
12.03.2020 11:30,29.0,757.2,761.2,51,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 600 m,3.5,18.0,
12.03.2020 11:00,28.0,757.2,761.2,55,Wind blowing from the north,3,,Haze,,Few clouds (10-30%) 600 m,3.0,18.0,
12.03.2020 10:30,28.0,757.2,761.2,58,Wind blowing from the north,3,,Haze,,Few clouds (10-30%) 600 m,3.0,19.0,
12.03.2020 10:00,27.0,757.9,762.0,62,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m,3.0,19.0,
12.03.2020 09:30,27.0,757.9,762.0,66,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.0,20.0,
12.03.2020 09:00,25.0,757.9,762.0,74,Wind blowing from the east-northeast,2,,Haze,,Few clouds (10-30%) 600 m,2.5,20.0,
12.03.2020 08:30,24.0,757.9,762.0,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.5,20.0,
12.03.2020 08:00,23.0,757.1,761.2,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.5,19.0,
12.03.2020 07:30,21.0,757.1,761.2,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.5,19.0,
12.03.2020 07:00,19.0,757.0,761.2,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.5,18.0,
12.03.2020 06:30,18.0,756.3,760.5,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.0,16.0,
12.03.2020 06:00,18.0,756.3,760.5,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.0,16.0,
12.03.2020 05:30,18.0,755.5,759.7,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.0,16.0,
12.03.2020 04:30,18.0,754.8,759.0,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.0,17.0,
12.03.2020 04:00,18.0,754.8,759.0,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.0,17.0,
12.03.2020 03:30,18.0,754.8,759.0,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.0,17.0,
12.03.2020 03:00,18.0,754.8,759.0,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.5,17.0,
12.03.2020 02:30,19.0,754.8,759.0,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,2.5,17.0,
12.03.2020 02:00,19.0,754.8,759.0,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
12.03.2020 01:30,20.0,754.9,759.0,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
12.03.2020 01:00,20.0,754.9,759.0,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
12.03.2020 00:30,20.0,755.6,759.7,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
12.03.2020 00:00,20.0,755.6,759.7,83,Wind blowing from the south-southwest,2,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
11.03.2020 23:30,20.0,755.6,759.7,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
11.03.2020 23:00,20.0,755.6,759.7,83,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
11.03.2020 22:30,21.0,755.6,759.7,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
11.03.2020 22:00,21.0,755.6,759.7,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,17.0,
11.03.2020 21:30,23.0,754.9,759.0,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,17.0,
11.03.2020 21:00,23.0,754.9,759.0,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,17.0,
11.03.2020 20:30,23.0,754.9,759.0,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,17.0,
11.03.2020 20:00,24.0,754.1,758.2,65,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,17.0,
11.03.2020 19:30,25.0,754.1,758.2,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.5,17.0,
11.03.2020 19:00,26.0,753.6,757.7,58,Wind blowing from the south-southeast,2,,Haze,,Few clouds (10-30%) 600 m,3.5,17.0,
11.03.2020 18:30,26.0,753.6,757.7,58,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,4.0,17.0,
11.03.2020 18:00,27.0,752.9,756.9,51,Wind blowing from the south-southeast,2,,Haze,,Few clouds (10-30%) 600 m,4.0,16.0,
11.03.2020 17:30,28.0,752.9,756.9,48,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 600 m,4.0,16.0,
11.03.2020 17:00,29.0,752.9,756.9,43,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,5.0,15.0,
11.03.2020 16:30,30.0,752.2,756.2,38,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,5.0,14.0,
11.03.2020 16:00,31.0,752.2,756.2,35,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,14.0,
11.03.2020 15:30,30.0,752.2,756.2,38,Wind blowing from the west,5,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,14.0,
11.03.2020 15:00,30.0,752.9,756.9,38,Wind blowing from the west,5,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,14.0,
11.03.2020 14:30,30.0,752.9,756.9,38,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,14.0,
11.03.2020 14:00,30.0,752.9,756.9,38,Wind blowing from the west-southwest,4,,Haze,,Few clouds (10-30%) 600 m,5.0,14.0,
11.03.2020 13:30,30.0,753.7,757.7,38,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 600 m,5.0,14.0,
11.03.2020 13:00,30.0,753.7,757.7,40,Wind blowing from the west,5,,Haze,,Few clouds (10-30%) 600 m,5.0,15.0,
11.03.2020 12:30,29.0,754.2,758.2,43,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m,5.0,15.0,
11.03.2020 12:00,29.0,754.2,758.2,45,Wind blowing from the north-northeast,2,,Haze,,Few clouds (10-30%) 600 m,5.0,16.0,
11.03.2020 11:30,29.0,755.0,759.0,45,Wind blowing from the north,3,,Haze,,Few clouds (10-30%) 600 m,5.0,16.0,
11.03.2020 11:00,28.0,755.7,759.7,51,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,5.0,17.0,
11.03.2020 10:30,28.0,755.7,759.7,51,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m,5.0,17.0,
11.03.2020 10:00,27.0,755.6,759.7,58,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 600 m,5.0,18.0,
11.03.2020 09:30,26.0,755.6,759.7,61,Wind blowing from the west-southwest,2,,Haze,,Few clouds (10-30%) 600 m,5.0,18.0,
11.03.2020 09:00,25.0,755.6,759.7,69,Wind blowing from the south,2,,Haze,,Few clouds (10-30%) 600 m,4.0,19.0,
11.03.2020 08:30,23.0,755.6,759.7,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,4.0,19.0,
11.03.2020 08:00,22.0,755.6,759.7,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,4.0,18.0,
11.03.2020 07:30,21.0,755.6,759.7,83,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m,3.0,18.0,
11.03.2020 07:00,20.0,754.9,759.0,83,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 540 m,3.0,17.0,
11.03.2020 06:30,19.0,754.0,758.2,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m,2.0,17.0,
11.03.2020 06:00,19.0,754.0,758.2,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,2.0,17.0,
11.03.2020 05:30,18.0,754.0,758.2,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,2.0,17.0,
11.03.2020 04:30,19.0,753.5,757.7,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.0,17.0,
11.03.2020 04:00,19.0,753.5,757.7,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.5,17.0,
11.03.2020 03:30,19.0,754.0,758.2,88,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.5,17.0,
11.03.2020 03:00,20.0,753.6,757.7,83,Wind blowing from the south,3,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.5,17.0,
11.03.2020 02:30,20.0,754.1,758.2,88,Wind blowing from the south-southwest,3,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.5,18.0,
11.03.2020 02:00,20.0,754.1,758.2,88,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.5,18.0,
11.03.2020 01:30,20.0,754.1,758.2,88,Wind blowing from the south,3,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.5,18.0,
11.03.2020 01:00,20.0,754.1,758.2,88,Wind blowing from the south,3,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,18.0,
11.03.2020 00:00,21.0,754.1,758.2,83,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,18.0,
10.03.2020 23:30,21.0,754.1,758.2,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,18.0,
10.03.2020 23:00,22.0,754.9,759.0,83,Wind blowing from the south,3,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
10.03.2020 22:30,22.0,754.9,759.0,78,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,18.0,
10.03.2020 22:00,22.0,754.9,759.0,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,18.0,
10.03.2020 21:30,22.0,754.9,759.0,78,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,18.0,
10.03.2020 21:00,23.0,754.1,758.2,78,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
10.03.2020 20:30,23.0,754.1,758.2,74,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,18.0,
10.03.2020 20:01,23.0,754.1,758.2,74,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,18.0,
10.03.2020 20:00,23.0,754.1,758.2,74,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m,3.0,18.0,
10.03.2020 19:30,23.0,753.6,757.7,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.0,18.0,
10.03.2020 19:00,24.0,752.8,756.9,69,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,4.0,18.0,
10.03.2020 18:30,26.0,752.8,756.9,61,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,4.0,18.0,
10.03.2020 18:00,27.0,752.9,756.9,54,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m,4.0,17.0,
10.03.2020 17:30,28.0,752.2,756.2,51,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 600 m,5.0,17.0,
10.03.2020 17:00,28.0,752.2,756.2,51,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,17.0,
10.03.2020 16:30,29.0,752.2,756.2,48,Wind blowing from the west,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,17.0,
10.03.2020 16:00,30.0,752.2,756.2,46,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,17.0,
10.03.2020 15:30,30.0,752.2,756.2,46,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,17.0,
10.03.2020 15:00,30.0,752.9,756.9,46,Wind blowing from the west-southwest,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,17.0,
10.03.2020 14:30,30.0,752.9,756.9,43,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,16.0,
10.03.2020 13:30,30.0,753.7,757.7,49,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,18.0,
10.03.2020 13:00,29.0,754.2,758.2,51,Wind blowing from the north,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,18.0,
10.03.2020 12:30,28.0,754.2,758.2,55,Wind blowing from the north-east,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,18.0,
10.03.2020 12:00,29.0,755.0,759.0,55,Wind blowing from the north-northeast,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,19.0,
10.03.2020 11:30,28.0,755.7,759.7,58,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 600 m,5.0,19.0,
10.03.2020 11:00,27.0,755.6,759.7,66,Wind blowing from the north,4,,Haze,,Few clouds (10-30%) 600 m,5.0,20.0,
10.03.2020 10:30,27.0,756.4,760.5,62,Wind blowing from the north,4,,Haze,,Few clouds (10-30%) 600 m,5.0,19.0,
10.03.2020 10:00,26.0,756.4,760.5,70,Wind blowing from the north-northwest,2,,Haze,,Few clouds (10-30%) 540 m,5.0,20.0,
10.03.2020 09:30,26.0,756.4,760.5,70,Calm  no wind,0,,Haze,,Few clouds (10-30%) 540 m,4.5,20.0,
10.03.2020 09:00,24.0,756.4,760.5,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m,4.0,20.0,
10.03.2020 08:30,23.0,756.4,760.5,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m,4.0,20.0,
10.03.2020 08:00,21.0,756.4,760.5,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m,3.0,20.0,
10.03.2020 07:30,20.0,755.6,759.7,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m,3.0,19.0,
10.03.2020 07:00,19.0,755.5,759.7,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m,2.2,18.0,
10.03.2020 06:30,18.0,754.8,759.0,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m,2.0,17.0,
10.03.2020 06:00,18.0,754.8,759.0,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,2.0,17.0,
10.03.2020 05:30,18.0,754.0,758.2,94,Calm  no wind,0,,Mist,,Few clouds (10-30%) 540 m  scattered clouds (40-50%) 3000 m,2.0,17.0,
10.03.2020 04:30,19.0,754.0,758.2,94,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,18.0,
10.03.2020 04:00,19.0,754.0,758.2,94,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,18.0,
10.03.2020 03:30,19.0,754.0,758.2,94,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,18.0,
10.03.2020 03:00,20.0,754.1,758.2,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,18.0,
10.03.2020 02:30,20.0,754.1,758.2,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,18.0,
10.03.2020 02:00,20.0,754.1,758.2,94,Wind blowing from the south,2,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,19.0,
10.03.2020 01:30,20.0,754.1,758.2,94,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,19.0,
10.03.2020 00:30,20.0,754.9,759.0,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
10.03.2020 00:00,21.0,754.9,759.0,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,19.0,
09.03.2020 23:30,22.0,754.9,759.0,83,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,19.0,
09.03.2020 23:00,22.0,755.6,759.7,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
09.03.2020 22:30,22.0,755.6,759.7,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
09.03.2020 22:00,22.0,755.6,759.7,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
09.03.2020 21:30,22.0,755.6,759.7,83,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
09.03.2020 21:00,22.0,755.6,759.7,83,Wind blowing from the south,2,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
09.03.2020 20:30,23.0,754.9,759.0,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,19.0,
09.03.2020 20:00,23.0,754.9,759.0,78,Calm  no wind,0,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,19.0,
09.03.2020 19:30,24.0,754.9,759.0,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,19.0,
09.03.2020 19:00,24.0,754.1,758.2,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,19.0,
09.03.2020 18:30,24.0,754.1,758.2,74,Wind blowing from the east-northeast,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,19.0,
09.03.2020 18:00,25.0,753.6,757.7,69,Wind blowing from the north,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,19.0,
09.03.2020 17:30,26.0,753.6,757.7,61,Wind blowing from the north,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,18.0,
09.03.2020 17:00,28.0,752.9,756.9,48,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,16.0,
09.03.2020 16:30,29.0,752.9,756.9,45,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,16.0,
09.03.2020 16:00,29.0,752.9,756.9,43,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,15.0,
09.03.2020 15:30,29.0,752.9,756.9,43,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,15.0,
09.03.2020 15:00,29.0,752.9,756.9,43,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,15.0,
09.03.2020 14:30,29.0,752.9,756.9,43,Wind blowing from the west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,15.0,
09.03.2020 14:00,28.0,753.7,757.7,48,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,16.0,
09.03.2020 13:30,28.0,753.7,757.7,51,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,17.0,
09.03.2020 13:00,28.0,754.2,758.2,51,Wind blowing from the west-northwest,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,17.0,
09.03.2020 12:30,28.0,754.2,758.2,58,Wind blowing from the north-northwest,5,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,19.0,
09.03.2020 12:00,27.0,755.0,759.0,62,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,5.0,19.0,
09.03.2020 11:30,27.0,755.6,759.7,66,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,20.0,
09.03.2020 11:00,26.0,755.6,759.7,65,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,19.0,
09.03.2020 10:30,25.0,755.6,759.7,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,20.0,
09.03.2020 10:00,25.0,756.4,760.5,74,Wind blowing from the north,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,20.0,
09.03.2020 09:30,24.0,756.4,760.5,78,Wind blowing from the north,4,,Mist,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.0,20.0,
09.03.2020 09:00,23.0,755.6,759.7,83,Wind blowing from the north,2,,Mist,,Scattered clouds (40-50%) 540 m  scattered clouds (40-50%) 3000 m,3.0,20.0,
09.03.2020 08:30,22.0,755.6,759.7,88,Wind blowing from the north,3,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,20.0,
09.03.2020 08:00,22.0,755.6,759.7,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,20.0,
09.03.2020 07:30,20.0,754.9,759.0,94,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,19.0,
09.03.2020 07:00,19.0,754.8,759.0,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,17.0,
09.03.2020 06:30,19.0,754.0,758.2,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,17.0,
09.03.2020 06:00,18.0,754.0,758.2,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,16.0,
09.03.2020 05:30,18.0,753.5,757.7,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,16.0,
09.03.2020 04:00,20.0,753.6,757.7,78,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,16.0,
09.03.2020 03:30,19.0,753.5,757.7,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,17.0,
09.03.2020 03:00,19.0,753.5,757.7,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,17.0,
09.03.2020 02:30,19.0,753.5,757.7,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.5,17.0,
09.03.2020 02:00,20.0,754.1,758.2,83,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,17.0,
09.03.2020 01:30,20.0,754.1,758.2,83,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,17.0,
09.03.2020 01:00,20.0,754.1,758.2,83,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,17.0,
09.03.2020 00:30,20.0,754.1,758.2,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
09.03.2020 00:00,20.0,754.1,758.2,88,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
08.03.2020 23:30,21.0,754.9,759.0,83,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
08.03.2020 23:00,21.0,754.9,759.0,83,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
08.03.2020 22:30,22.0,754.9,759.0,78,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
08.03.2020 22:00,22.0,754.9,759.0,78,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,18.0,
08.03.2020 21:30,22.0,754.9,759.0,83,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,3.0,19.0,
08.03.2020 21:00,22.0,754.9,759.0,78,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m  broken clouds (60-90%) 3000 m,3.0,18.0,
08.03.2020 20:30,23.0,754.1,758.2,78,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m  broken clouds (60-90%) 3000 m,3.0,19.0,
08.03.2020 20:00,23.0,754.1,758.2,74,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m  broken clouds (60-90%) 3000 m,3.0,18.0,
08.03.2020 19:30,24.0,754.1,758.2,69,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 750 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,3.0,18.0,
