Local time in Hailun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
12.01.2020 02:00,-26.2,745.9,768.4,-0.5,80,Wind blowing from the south-southeast,1,,5,,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,-13.8,,,2500 or more  or no clouds.,,,0.6,-28.6,No precipitation,12,,,,
11.01.2020 23:00,-23.2,746.4,768.9,,82,Wind blowing from the south-west,1,,5,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,-26.4,-13.8,,,,,,0.3,-25.4,No precipitation,6,,,,
11.01.2020 20:00,-21.2,746.6,769.1,0.8,83,Wind blowing from the west-southwest,3,,5,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,-13.8,,,2500 or more  or no clouds.,,,1.3,-23.3,Trace of precipitation,12,,,,
11.01.2020 17:00,-15.9,745.8,768.1,,80,Wind blowing from the west,3,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,-13.8,,,,,,1.8,-18.6,No precipitation,6,,,,
11.01.2020 14:00,-14.0,745.2,767.6,-0.4,75,Wind blowing from the west,2,,4,60%.,Haze. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-26.4,-13.9,,,2500 or more  or no clouds.,,,1.5,-17.5,Trace of precipitation,12,,,,
11.01.2020 11:00,-16.6,745.6,768.1,,83,Wind blowing from the west-southwest,2,,3,70 – 80%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-26.4,-15.3,,,2500 or more  or no clouds.,,,0.8,-18.8,Trace of precipitation,6,,,,
11.01.2020 08:00,-18.6,745.1,767.6,0.7,82,Wind blowing from the south-west,2,,2,,Intermittent fall of snowflakes  moderate at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,-15.3,,,2500 or more  or no clouds.,,,0.7,-20.9,No precipitation,12,,,,
11.01.2020 05:00,-20.3,744.4,766.7,,81,Calm  no wind,0,,,,Intermittent fall of snowflakes  moderate at time of observation. ,,,-26.4,-15.3,,,,,,0.7,-22.7,No precipitation,6,,,,
11.01.2020 02:00,-26.0,744.5,767.0,0.4,80,Wind blowing from the south,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.4,-15.3,,,2500 or more  or no clouds.,,,less than 0.1,-28.4,No precipitation,12,,,,
10.01.2020 23:00,-25.3,744.1,766.6,,78,Wind blowing from the north,1,,,,Fog or ice fog. ,,,-25.3,-15.3,,,,,,0.2,-28.0,No precipitation,6,,,,
10.01.2020 20:00,-22.4,744.1,766.6,0.3,81,Wind blowing from the south-southwest,1,,4,,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-15.3,,,2500 or more  or no clouds.,,,less than 0.1,-24.8,No precipitation,12,,,,
10.01.2020 17:00,-18.5,743.8,766.3,,82,Wind blowing from the south-southwest,1,,4,70 – 80%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-15.3,,,2500 or more  or no clouds.,,,0.6,-20.8,No precipitation,6,,,,
10.01.2020 14:00,-15.3,744.0,766.2,-1.2,82,Wind blowing from the south,3,,4,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-14.7,,,2500 or more  or no clouds.,,,1.0,-17.7,No precipitation,12,,,,
10.01.2020 11:00,-18.0,745.2,767.5,,84,Wind blowing from the south-southeast,3,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-13.8,,,2500 or more  or no clouds.,,,0.8,-20.0,No precipitation,6,,,,
10.01.2020 08:00,-21.9,746.2,768.8,-0.1,82,Wind blowing from the south-southeast,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.7,,,,2500 or more  or no clouds.,,,1.0,-24.1,No precipitation,12,,,,
10.01.2020 05:00,-21.4,746.3,768.8,,83,Wind blowing from the south-east,2,,4,,Mist. ,,,,,,,,,,0.8,-23.5,No precipitation,6,,,,
10.01.2020 02:00,-20.6,747.3,769.6,-0.2,84,Wind blowing from the south-east,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-13.8,,,2500 or more  or no clouds.,,,0.8,-22.6,No precipitation,12,,,,
09.01.2020 23:00,-20.6,747.5,769.9,,83,Wind blowing from the south-east,3,,,,Mist. ,,,-24.4,-13.8,,,,,,0.8,-22.7,No precipitation,6,,,,
09.01.2020 20:00,-21.1,748.0,770.7,0.3,82,Wind blowing from the south-southeast,3,,4,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-13.8,,,2500 or more  or no clouds.,,,1.0,-23.4,No precipitation,12,,,,
09.01.2020 17:00,-19.8,747.7,770.3,,77,Wind blowing from the south-southeast,3,,4,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-13.8,,,2500 or more  or no clouds.,,,1.3,-22.9,No precipitation,6,,,,
09.01.2020 14:00,-14.7,747.4,769.7,-0.5,72,Wind blowing from the south-southeast,3,,4,60%.,Haze. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-12.5,,,2500 or more  or no clouds.,,,4.0,-18.6,No precipitation,12,,,,
09.01.2020 11:00,-15.9,747.9,770.2,,79,Wind blowing from the south-east,3,,3,60%.,Haze. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-12.5,,,2500 or more  or no clouds.,,,4.2,-18.8,No precipitation,6,,,,
09.01.2020 08:00,-22.8,747.9,770.4,0.8,83,Wind blowing from the north,0,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-12.5,,,2500 or more  or no clouds.,,,0.8,-24.9,No precipitation,12,,,,
09.01.2020 05:00,-23.0,747.1,769.5,,83,Wind blowing from the west-northwest,1,,3,,Mist. ,,,-23.6,-12.5,,,,,,3.8,-25.1,No precipitation,6,,,,
09.01.2020 02:00,-22.0,747.3,769.6,0.8,80,Wind blowing from the north-west,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-12.5,,,2500 or more  or no clouds.,,,6.0,-24.5,No precipitation,12,,,,
08.01.2020 23:00,-20.0,746.5,768.8,,86,Wind blowing from the south-west,0,,,,Mist. ,,,-20.3,-12.5,,,,,,4.9,-21.7,No precipitation,6,,,,
08.01.2020 20:00,-16.9,746.5,768.8,0.5,78,Wind blowing from the north-west,2,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-12.5,,,1000-1500,,,3.0,-19.8,No precipitation,12,,,,
08.01.2020 17:00,-14.3,746.0,768.2,,70,Wind blowing from the north-northwest,2,,5,20–30%., ,,,-19.6,-10.4,,,1000-1500,,,16.0,-18.6,No precipitation,6,,,,
08.01.2020 14:00,-12.5,745.7,767.8,-0.5,67,Wind blowing from the north-northwest,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-5.7,,,1000-1500,,,15.0,-17.4,No precipitation,12,,,,
08.01.2020 11:00,-14.4,746.2,768.3,,71,Wind blowing from the north,3,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,,,,1000-1500,,,6.0,-18.5,No precipitation,6,,,,
08.01.2020 08:00,-19.1,746.6,768.8,,80,Wind blowing from the north,2,,5,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-5.4,,,2500 or more  or no clouds.,,,5.0,-21.7,No precipitation,12,,,,
08.01.2020 05:00,-18.9,745.9,767.8,,79,Wind blowing from the north,3,,5,,Haze. ,,,-18.9,-5.4,,,,,,2.1,-21.6,No precipitation,6,,,,
08.01.2020 02:00,-17.6,746.6,768.4,-0.7,76,Wind blowing from the north,3,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-5.4,,,2500 or more  or no clouds.,,,5.0,-20.8,No precipitation,12,,,,
07.01.2020 23:00,-15.6,747.3,769.0,,76,Wind blowing from the north,3,,,,Haze. ,,,-15.8,-5.4,,,,,,3.8,-18.9,No precipitation,6,,,,
07.01.2020 20:00,-13.5,748.0,769.6,0.0,80,Wind blowing from the north,2,,4,60%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-5.4,,,2500 or more  or no clouds.,,,5.0,-16.2,0.2,12,,,,
07.01.2020 17:00,-10.4,748.0,769.6,,86,Wind blowing from the north-west,2,,4,60%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.4,-5.4,,,2500 or more  or no clouds.,,,3.1,-12.3,Trace of precipitation,6,,,,
07.01.2020 14:00,-5.7,748.0,769.3,-0.5,83,Wind blowing from the north,2,,4,60%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,-5.4,,,2500 or more  or no clouds.,,,2.8,-8.1,2.0,12,,,,
07.01.2020 11:00,-6.5,748.5,769.9,,84,Wind blowing from the east-southeast,3,,,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-6.3,,,,,,6.0,-8.8,0.6,6,,,,
07.01.2020 08:00,-7.4,748.6,770.1,0.3,89,Wind blowing from the east,3,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-6.3,,,2500 or more  or no clouds.,,,1.4,-8.9,2.0,12,,,,
07.01.2020 05:00,-7.7,748.3,769.9,,89,Wind blowing from the east-northeast,2,,5,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-6.3,,,,,,1.5,-9.2,2.0,6,,,,
07.01.2020 02:00,-6.9,748.7,770.2,0.1,85,Wind blowing from the east-southeast,1,,5,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-6.3,,,2500 or more  or no clouds.,,,1.0,-9.0,0.2,12,,,,
06.01.2020 23:00,-6.8,748.6,770.2,,71,Wind blowing from the east,3,,,, ,,,,-6.8,,,,,,10.0,-11.2,No precipitation,6,,,,
06.01.2020 20:00,-9.6,749.2,771.1,-0.2,84,Wind blowing from the north-northeast,2,,4,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-8.4,,,2500 or more  or no clouds.,,,1.5,-11.9,No precipitation,12,,,,
06.01.2020 17:00,-10.0,749.4,771.4,,82,Wind blowing from the north-east,1,,4,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-8.4,,,2500 or more  or no clouds.,,,1.5,-12.6,No precipitation,6,,,,
06.01.2020 14:00,-8.4,749.7,771.7,,79,Wind blowing from the east-southeast,1,,4,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-8.4,,,2500 or more  or no clouds.,,,4.5,-11.5,No precipitation,12,,,,
06.01.2020 11:00,-11.5,750.8,773.0,,87,Wind blowing from the east,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-11.5,,,2500 or more  or no clouds.,,,1.9,-13.2,No precipitation,6,,,,
06.01.2020 08:00,-15.2,751.2,773.6,-0.2,86,Wind blowing from the east-southeast,3,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.9,-15.2,,,2500 or more  or no clouds.,,,1.7,-17.1,No precipitation,12,,,,
06.01.2020 05:00,-16.6,751.4,773.8,,84,Wind blowing from the south-east,2,,3,,Mist. ,,,-24.8,-16.4,,,,,,1.4,-18.7,No precipitation,6,,,,
06.01.2020 02:00,-19.3,752.2,774.7,0.1,81,Wind blowing from the south-southeast,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-16.8,,,2500 or more  or no clouds.,,,0.8,-21.7,No precipitation,12,,,,
05.01.2020 23:00,-18.7,752.1,774.7,,83,Wind blowing from the south-east,2,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,,-16.8,,,,,,0.7,-20.9,No precipitation,6,,,,
05.01.2020 20:00,-20.0,752.4,775.3,0.4,82,Wind blowing from the south-southeast,1,,4,40%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-16.8,,,2500 or more  or no clouds.,,,0.7,-22.3,Trace of precipitation,12,,,,
05.01.2020 17:00,-18.6,752.0,774.8,,82,Wind blowing from the south-southeast,2,,5,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-16.8,,,2500 or more  or no clouds.,,,0.7,-20.9,No precipitation,6,,,,
05.01.2020 14:00,-16.9,751.4,774.1,,82,Wind blowing from the south-east,3,,6,60%.,Mist. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-25.2,-16.8,,,2500 or more  or no clouds.,,,0.9,-19.2,Trace of precipitation,12,,,,
05.01.2020 11:00,-18.9,751.6,774.4,,83,Wind blowing from the south-southeast,3,,6,40%.,Intermittent fall of snowflakes  moderate at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-17.2,,,2500 or more  or no clouds.,,,0.5,-21.1,No precipitation,6,,,,
05.01.2020 08:00,-23.9,751.3,774.3,0.9,79,Wind blowing from the south-southeast,3,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,,,,,,,0.7,-26.5,No precipitation,12,,,,
05.01.2020 05:00,-24.8,750.4,773.3,,80,Wind blowing from the south-east,4,,6,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,-26.2,,,,,,,0.6,-27.3,No precipitation,6,,,,
05.01.2020 02:00,-24.2,750.4,773.2,0.6,79,Wind blowing from the south-southeast,3,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-17.2,,,2500 or more  or no clouds.,,,0.6,-26.8,No precipitation,12,,,,
04.01.2020 23:00,-24.2,749.8,772.6,,81,Wind blowing from the south-southeast,3,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,-26.2,-17.2,,,,,,0.4,-26.5,No precipitation,6,,,,
04.01.2020 20:00,-24.2,749.6,772.6,0.8,79,Wind blowing from the south-southwest,2,,3,no clouds,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-17.2,,,,,,0.4,-26.8,No precipitation,12,,,,
04.01.2020 17:00,-22.2,748.8,771.7,,75,Wind blowing from the south,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-17.2,,,,,,0.7,-25.4,No precipitation,6,,,,
04.01.2020 14:00,-17.8,747.7,770.3,-0.3,66,Wind blowing from the south-west,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-17.4,,,,,,1.0,-22.6,No precipitation,12,,,,
04.01.2020 11:00,-20.8,748.0,770.7,,77,Wind blowing from the north-northwest,1,,3,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-18.3,,,2500 or more  or no clouds.,,,0.8,-23.8,No precipitation,6,,,,
04.01.2020 08:00,-25.4,747.4,770.2,1.2,79,Wind blowing from the south-southeast,1,,4,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.5,-18.3,,,2500 or more  or no clouds.,,,1.0,-28.0,No precipitation,12,,,,
04.01.2020 05:00,-25.9,746.2,769.1,,79,Wind blowing from the south-east,1,,4,,Haze. ,,,-28.6,-18.3,,,,,,1.0,-28.5,No precipitation,6,,,,
04.01.2020 02:00,-24.1,746.2,768.7,-0.1,80,Wind blowing from the south-southeast,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.6,-18.3,,,2500 or more  or no clouds.,,,0.8,-26.6,No precipitation,12,,,,
03.01.2020 23:00,-23.1,746.3,769.0,,79,Wind blowing from the south-east,2,,,,Haze. ,,,-28.6,-18.3,,,,,,0.8,-25.7,No precipitation,6,,,,
03.01.2020 20:00,-21.0,746.5,769.4,,73,Wind blowing from the south-east,2,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.6,-18.3,,,,,,1.0,-24.6,No precipitation,12,,,,
