Local time in Chengde (weather station 54423),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
12.01.2020 14:00,-2.9,728.0,768.5,-2.4,32,Wind blowing from the west,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-2.9,,,,,,24.0,-17.3,No precipitation,12,,,,
12.01.2020 11:00,-7.5,730.4,771.3,,45,Wind blowing from the east,2,,3,50%., ,,,-13.7,-5.5,,,2500 or more  or no clouds.,,,11.0,-17.4,No precipitation,6,,,,
12.01.2020 08:00,-13.6,730.2,771.4,0.6,79,Wind blowing from the north,0,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-5.5,,,2500 or more  or no clouds.,,,9.0,-16.5,No precipitation,12,,,,
12.01.2020 05:00,-12.3,729.6,770.5,,75,Wind blowing from the north-east,0,,2,, ,,,-14.0,-5.5,,,,,,9.0,-15.8,No precipitation,6,,,,
12.01.2020 02:00,-10.3,730.3,771.1,-0.2,70,Wind blowing from the north-northeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-5.5,,,2500 or more  or no clouds.,,,11.0,-14.7,No precipitation,12,,,,
11.01.2020 23:00,-9.0,730.5,771.5,,63,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,11.0,-14.9,,,,,,
11.01.2020 20:00,-7.3,730.5,771.7,0.2,54,Wind blowing from the east-northeast,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-4.8,,,2500 or more  or no clouds.,,,13.0,-15.2,No precipitation,12,,,,
11.01.2020 17:00,-6.2,730.3,771.1,,44,Wind blowing from the east-northeast,1,,3,100%., ,,,-14.0,-1.3,,,2500 or more  or no clouds.,,,20.0,-16.5,No precipitation,6,,,,
11.01.2020 14:00,-6.0,730.6,771.4,-1.8,41,Wind blowing from the north-west,0,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,0.9,,,2500 or more  or no clouds.,,,22.0,-17.1,No precipitation,12,,,,
11.01.2020 11:00,-9.4,732.4,773.3,,53,Wind blowing from the east-southeast,1,,8,100%., ,,,-14.0,0.9,,,2500 or more  or no clouds.,,,21.0,-17.4,No precipitation,6,,,,
11.01.2020 08:00,-13.7,733.0,774.1,0.9,70,Wind blowing from the north-northeast,2,,8,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,0.9,,,2500 or more  or no clouds.,,,22.0,-18.0,No precipitation,12,,,,
11.01.2020 05:00,-10.6,732.1,772.7,,52,Wind blowing from the north-west,2,,11,, ,,,-14.8,0.9,,,,,,30.0,-18.6,No precipitation,6,,,,
11.01.2020 02:00,-9.4,732.2,772.6,0.0,48,Wind blowing from the north-northeast,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,0.9,,,2500 or more  or no clouds.,,,30.0,-18.4,No precipitation,12,,,,
10.01.2020 23:00,-7.1,732.2,772.9,,43,Wind blowing from the west-northwest,3,,12,, ,,,-14.8,0.9,,,,,,30.0,-17.6,No precipitation,6,,,,
10.01.2020 20:00,-4.8,731.1,772.2,1.9,42,Wind blowing from the north-west,3,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,0.9,,,,,,30.0,-16.0,No precipitation,12,,,,
10.01.2020 17:00,-1.2,729.2,769.9,,30,Wind blowing from the north-northwest,4,,12,no clouds, ,,,-14.8,0.9,,,,,,30.0,-16.6,No precipitation,6,,,,
10.01.2020 14:00,-0.2,729.0,769.4,-2.1,34,Wind blowing from the south-west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,0.1,,,,,,18.0,-14.2,No precipitation,12,,,,
10.01.2020 11:00,-6.3,731.1,772.0,,54,Wind blowing from the east,1,,2,no clouds, ,,,-14.8,-1.2,,,,,,7.0,-14.1,No precipitation,6,,,,
10.01.2020 08:00,-14.5,731.5,772.9,0.4,84,Wind blowing from the north-east,1,,2,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-1.2,,,2500 or more  or no clouds.,,,5.0,-16.6,No precipitation,12,,,,
10.01.2020 05:00,-14.2,731.1,772.0,,82,Calm  no wind,0,,,, ,,,-14.6,-1.2,,,,,,8.0,-16.7,No precipitation,6,,,,
10.01.2020 02:00,-12.2,731.6,772.4,0.4,77,Wind blowing from the north,0,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-1.2,,,2500 or more  or no clouds.,,,8.0,-15.4,No precipitation,12,,,,
09.01.2020 23:00,-10.1,731.2,772.2,,71,Wind blowing from the north-northeast,0,,,, ,,,-14.6,-1.2,,,,,,8.0,-14.4,No precipitation,6,,,,
09.01.2020 20:00,-7.8,730.7,772.0,0.4,62,Wind blowing from the east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-1.2,,,,,,7.0,-13.8,No precipitation,12,,,,
09.01.2020 17:00,-2.8,730.3,771.1,,36,Wind blowing from the west-southwest,1,,3,no clouds, ,,,-14.6,-1.1,,,,,,23.0,-15.8,No precipitation,6,,,,
09.01.2020 14:00,-2.3,730.7,771.3,-2.2,31,Wind blowing from the north,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,0.2,,,,,,23.0,-17.1,No precipitation,12,,,,
09.01.2020 11:00,-7.6,732.9,773.8,,47,Wind blowing from the east,1,,3,no clouds, ,,,-14.6,0.2,,,,,,14.0,-17.0,No precipitation,6,,,,
09.01.2020 08:00,-14.4,733.1,774.1,0.4,78,Wind blowing from the north,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,0.2,,,,,,9.0,-17.5,No precipitation,12,,,,
09.01.2020 05:00,-12.9,732.7,773.5,,78,Wind blowing from the north-northeast,1,,6,, ,,,-13.0,0.2,,,,,,16.0,-15.9,No precipitation,6,,,,
09.01.2020 02:00,-10.6,732.9,773.5,0.0,75,Wind blowing from the north,0,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,0.2,,,2500 or more  or no clouds.,,,15.0,-14.2,No precipitation,12,,,,
08.01.2020 23:00,-7.9,732.9,773.5,,58,Wind blowing from the north-east,1,,8,, ,,,-10.9,0.2,,,,,,20.0,-14.7,No precipitation,6,,,,
08.01.2020 20:00,-2.7,732.6,773.3,0.9,33,Wind blowing from the west-northwest,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,0.2,,,,,,30.0,-16.8,No precipitation,12,,,,
08.01.2020 17:00,-1.0,731.7,772.1,,37,Wind blowing from the west-northwest,2,,8,no clouds, ,,,-10.9,0.2,,,,,,30.0,-13.9,No precipitation,6,,,,
08.01.2020 14:00,-0.3,731.5,771.6,-1.4,37,Wind blowing from the west,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.2,,,,,,30.0,-13.2,No precipitation,12,,,,
08.01.2020 11:00,-3.8,732.9,773.2,,44,Wind blowing from the east-northeast,2,,9,no clouds, ,,,-10.9,-2.1,,,,,,19.0,-14.5,No precipitation,6,,,,
08.01.2020 08:00,-10.3,732.8,773.5,1.3,68,Wind blowing from the north-east,1,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-2.1,,,,,,27.0,-15.1,No precipitation,12,,,,
08.01.2020 05:00,-9.5,731.5,772.1,,66,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,30.0,-14.8,,,,,,
08.01.2020 02:00,-6.0,731.5,771.9,0.7,49,Wind blowing from the north-west,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,-2.1,,,2500 or more  or no clouds.,,,30.0,-15.0,No precipitation,12,,,,
07.01.2020 23:00,-4.6,730.8,771.2,,44,Wind blowing from the west-northwest,5,,9,, ,,,-9.7,-2.1,,,,,,30.0,-15.0,No precipitation,6,,,,
07.01.2020 20:00,-3.1,729.9,770.4,0.7,42,Wind blowing from the north-west,2,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,-2.0,,,2500 or more  or no clouds.,,,30.0,-14.2,No precipitation,12,,,,
07.01.2020 17:00,-3.0,729.2,769.6,,48,Wind blowing from the north-northwest,1,,3,100%., ,,,-9.7,0.0,,,2500 or more  or no clouds.,,,20.0,-12.5,No precipitation,6,,,,
07.01.2020 14:00,-2.9,729.7,770.1,-2.2,48,Wind blowing from the north,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,2.7,,,2500 or more  or no clouds.,,,19.0,-12.6,No precipitation,12,,,,
07.01.2020 11:00,-6.1,731.9,772.3,,61,Wind blowing from the east,1,,2,100%., ,,,-9.7,2.7,,,2500 or more  or no clouds.,,,9.0,-12.4,No precipitation,6,,,,
07.01.2020 08:00,-9.6,732.0,772.6,0.5,86,Wind blowing from the east-northeast,1,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,2.7,,,2500 or more  or no clouds.,,,7.0,-11.5,No precipitation,12,,,,
07.01.2020 05:00,-8.9,731.5,771.9,,86,Wind blowing from the south,0,,5,, ,,,-8.9,2.7,,,,,,11.0,-10.8,No precipitation,6,,,,
07.01.2020 02:00,-7.2,732.1,772.1,0.5,84,Wind blowing from the south-southeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,2.7,,,2500 or more  or no clouds.,,,11.0,-9.4,No precipitation,12,,,,
06.01.2020 23:00,-3.9,731.6,771.7,,60,Wind blowing from the west-northwest,1,,5,, ,,,-5.4,2.7,,,,,,20.0,-10.7,No precipitation,6,,,,
06.01.2020 20:00,-2.0,730.3,770.5,0.6,67,Wind blowing from the north,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,2.7,,,2500 or more  or no clouds.,,,15.0,-7.3,No precipitation,12,,,,
06.01.2020 17:00,0.0,729.7,769.6,,75,Wind blowing from the west-southwest,1,,3,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,2.7,,,2500 or more  or no clouds.,,,4.5,-3.9,No precipitation,6,,,,
06.01.2020 14:00,2.2,729.0,768.7,-2.1,63,Wind blowing from the south-southeast,1,,3,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,2.4,,,2500 or more  or no clouds.,,,6.0,-4.3,1.0,12,,,,
06.01.2020 11:00,-2.5,731.1,771.2,,81,Wind blowing from the south-east,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.6,-2.4,,,2500 or more  or no clouds.,,,3.3,-5.3,0.2,6,,,,
06.01.2020 08:00,-5.3,730.6,770.8,0.2,94,Wind blowing from the north,1,,3,100%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.6,,,2500 or more  or no clouds.,,,2.1,-6.1,3.0,12,,,,
06.01.2020 05:00,-4.9,730.4,770.6,,94,Wind blowing from the north-east,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-2.6,,,,,,1.7,-5.7,3.0,6,,,,
06.01.2020 02:00,-5.0,731.8,772.1,-1.5,93,Wind blowing from the north,0,,3,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.6,,,2500 or more  or no clouds.,,,1.5,-6.0,2.0,12,,,,
05.01.2020 23:00,-4.5,733.3,773.9,,84,Wind blowing from the south-southeast,1,,3,,Intermittent fall of snowflakes  slight at time of observation. ,,,-13.1,-2.6,,,,,,1.3,-6.8,0.3,6,,,,
05.01.2020 20:00,-4.1,732.9,773.9,-0.1,60,Wind blowing from the east-northeast,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,-2.6,,,2500 or more  or no clouds.,,,7.0,-10.9,No precipitation,12,,,,
05.01.2020 17:00,-3.1,733.0,773.8,,52,Wind blowing from the east-southeast,1,,2,100%., ,,,-13.1,1.5,,,2500 or more  or no clouds.,,,9.0,-11.6,No precipitation,6,,,,
05.01.2020 14:00,-3.1,733.9,774.7,-2.0,49,Wind blowing from the south-southeast,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,4.2,,,2500 or more  or no clouds.,,,10.0,-12.3,No precipitation,12,,,,
05.01.2020 11:00,-7.7,735.9,777.0,,65,Wind blowing from the east-southeast,1,,2,100%., ,,,-13.1,,,,2500 or more  or no clouds.,,,9.0,-13.3,No precipitation,6,,,,
05.01.2020 08:00,-12.9,735.5,776.7,0.6,84,Calm  no wind,0,,,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,4.2,,,2500 or more  or no clouds.,,,5.0,-15.0,No precipitation,12,,,,
05.01.2020 05:00,-11.7,734.9,775.6,,83,Wind blowing from the north-northwest,0,,2,,Mist. ,,,-13.0,4.2,,,,,,7.0,-14.1,No precipitation,6,,,,
05.01.2020 02:00,-10.2,735.0,775.3,0.1,80,Wind blowing from the north-east,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,4.2,,,2500 or more  or no clouds.,,,7.0,-13.1,No precipitation,12,,,,
04.01.2020 23:00,-8.1,734.9,775.6,,74,Wind blowing from the south-west,0,,5,,Mist. ,,,-13.0,4.2,,,,,,6.0,-11.9,No precipitation,6,,,,
04.01.2020 20:00,-4.5,734.1,775.2,1.2,58,Wind blowing from the north-northeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,4.2,,,,,,7.0,-11.7,No precipitation,12,,,,
04.01.2020 17:00,1.5,732.9,773.4,,34,Calm  no wind,0,,,no clouds, ,,,-13.0,4.2,,,,,,21.0,-12.7,No precipitation,6,,,,
04.01.2020 14:00,3.4,733.0,773.3,-1.3,32,Wind blowing from the south-east,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,3.4,,,,,,16.0,-11.7,No precipitation,12,,,,
04.01.2020 11:00,-3.6,734.3,775.0,,47,Wind blowing from the east,1,,2,no clouds, ,,,-13.0,2.8,,,,,,8.0,-13.5,No precipitation,6,,,,
04.01.2020 08:00,-12.8,733.9,775.0,1.1,82,Wind blowing from the north-northeast,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,2.8,,,,,,5.0,-15.2,No precipitation,12,,,,
04.01.2020 05:00,-11.6,732.8,773.4,,80,Wind blowing from the south-southwest,1,,2,, ,,,-13.5,2.8,,,,,,8.0,-14.4,No precipitation,6,,,,
04.01.2020 02:00,-10.3,732.2,772.6,,76,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,2.8,,,,,,7.0,-13.7,No precipitation,6,,,,
03.01.2020 23:00,-8.6,732.4,773.1,,73,Calm  no wind,0,,,,Mist. ,,,-13.5,2.8,,,,,,5.0,-12.7,No precipitation,6,,,,
03.01.2020 20:00,-4.8,732.1,773.2,0.6,58,Wind blowing from the south-east,0,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,2.8,,,,,,7.0,-11.8,No precipitation,12,,,,
03.01.2020 17:00,0.4,731.5,772.1,,33,Wind blowing from the west-northwest,1,,2,no clouds, ,,,-13.5,2.8,,,,,,14.0,-14.0,No precipitation,6,,,,
03.01.2020 14:00,0.9,732.1,772.5,-2.1,31,Wind blowing from the east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,1.2,,,,,,14.0,-14.3,No precipitation,12,,,,
03.01.2020 11:00,-5.3,734.2,775.0,,45,Wind blowing from the east,1,,2,no clouds, ,,,-13.5,-0.2,,,,,,10.0,-15.6,No precipitation,6,,,,
03.01.2020 08:00,-13.1,734.8,776.0,1.2,78,Wind blowing from the south-southeast,0,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-0.2,,,,,,6.0,-16.1,No precipitation,12,,,,
03.01.2020 05:00,-12.5,733.6,774.5,,79,Wind blowing from the north,1,,2,,Mist. ,,,-17.5,-0.2,,,,,,5.0,-15.4,No precipitation,6,,,,
03.01.2020 02:00,-10.5,734.2,775.0,-0.3,75,Wind blowing from the east-southeast,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-0.2,,,2500 or more  or no clouds.,,,5.0,-14.2,No precipitation,12,,,,
