Local time in Keshan,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 17:00,-18.9,736.9,766.4,,79,Wind blowing from the west-southwest,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-15.8,,,2500 or more  or no clouds.,,,3.3,-21.6,No precipitation,6,,,,
10.01.2020 14:00,-16.1,736.6,765.9,-1.0,77,Wind blowing from the south-southwest,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-13.9,,,2500 or more  or no clouds.,,,4.5,-19.2,No precipitation,12,,,,
10.01.2020 11:00,-18.4,737.6,767.0,,79,Wind blowing from the south,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,,,,2500 or more  or no clouds.,,,3.3,-21.1,No precipitation,6,,,,
10.01.2020 08:00,-20.6,738.4,768.0,0.0,79,Wind blowing from the south-east,2,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.8,,,,2500 or more  or no clouds.,,,3.1,-23.3,No precipitation,12,,,,
10.01.2020 05:00,-19.4,738.4,767.8,,81,Wind blowing from the south-southeast,2,,3,,Mist. ,,,-20.0,,,,,,,4.9,-21.8,No precipitation,6,,,,
10.01.2020 02:00,-19.0,739.5,768.7,,80,Wind blowing from the south-southeast,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-12.1,,,2500 or more  or no clouds.,,,5.0,-21.6,No precipitation,12,,,,
09.01.2020 20:00,-18.6,740.3,769.9,0.1,80,Wind blowing from the south,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-12.1,,,2500 or more  or no clouds.,,,7.0,-21.2,No precipitation,12,,,,
09.01.2020 17:00,-16.7,740.2,769.7,,76,Wind blowing from the south-southwest,2,,3,100%., ,,,-20.4,-12.1,,,2500 or more  or no clouds.,,,9.0,-19.9,No precipitation,6,,,,
09.01.2020 14:00,-13.9,739.9,769.2,-1.0,69,Wind blowing from the south-west,2,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-11.3,,,2500 or more  or no clouds.,,,14.0,-18.4,No precipitation,12,,,,
09.01.2020 11:00,-14.5,740.9,770.2,,78,Wind blowing from the south-west,1,,3,100%., ,,,-20.4,-11.1,,,2500 or more  or no clouds.,,,9.0,-17.5,No precipitation,6,,,,
09.01.2020 08:00,-19.1,740.9,770.4,0.6,80,Wind blowing from the west-northwest,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,,,,2500 or more  or no clouds.,,,9.0,-21.7,No precipitation,12,,,,
09.01.2020 05:00,-19.6,740.3,769.8,,80,Wind blowing from the north-northeast,2,,3,, ,,,-20.4,-11.1,,,,,,18.0,-22.2,No precipitation,6,,,,
09.01.2020 02:00,-19.2,740.7,769.9,,80,Wind blowing from the north-northeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-11.1,,,2500 or more  or no clouds.,,,17.0,-21.8,No precipitation,12,,,,
08.01.2020 20:00,-17.5,740.3,769.7,0.3,81,Wind blowing from the north-west,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-11.1,,,2500 or more  or no clouds.,,,11.0,-20.0,No precipitation,12,,,,
08.01.2020 17:00,-16.3,740.0,769.3,,73,Wind blowing from the north-northwest,3,,6,100%., ,,,-19.2,-11.1,,,2500 or more  or no clouds.,,,23.0,-20.0,No precipitation,6,,,,
08.01.2020 14:00,-11.6,739.8,768.8,-0.6,58,Wind blowing from the north-west,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-11.1,,,2500 or more  or no clouds.,,,30.0,-18.2,No precipitation,12,,,,
08.01.2020 11:00,-14.2,740.4,769.6,,63,Wind blowing from the north,4,,7,100%., ,,,-19.2,-13.1,,,2500 or more  or no clouds.,,,28.0,-19.7,No precipitation,6,,,,
08.01.2020 08:00,-17.3,740.5,769.7,0.0,69,Wind blowing from the north,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.2,-13.1,,,,,,30.0,-21.6,No precipitation,12,,,,
08.01.2020 05:00,-18.1,740.5,769.7,,70,Wind blowing from the north-northeast,5,,9,, ,,,-18.3,-12.6,,,,,,30.0,-22.2,No precipitation,6,,,,
08.01.2020 02:00,-17.7,740.8,770.0,,69,Wind blowing from the north,5,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-11.9,,,2500 or more  or no clouds.,,,30.0,-22.0,No precipitation,12,,,,
07.01.2020 20:00,-15.5,742.2,771.4,-0.1,68,Wind blowing from the north-northeast,7,,9,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-8.9,,,2500 or more  or no clouds.,,,29.0,-20.1,0.8,12,,,,
07.01.2020 17:00,-14.9,742.3,771.4,,76,Wind blowing from the north,3,,8,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-8.9,,,2500 or more  or no clouds.,,,18.0,-18.3,0.1,6,,,,
07.01.2020 14:00,-13.3,742.2,771.1,-0.4,75,Wind blowing from the north-northeast,4,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-14.4,-8.9,,,2500 or more  or no clouds.,,,11.0,-16.8,2.0,12,,,,
07.01.2020 11:00,-13.1,742.6,771.3,,76,Wind blowing from the north-northeast,5,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-14.4,-8.9,,,2500 or more  or no clouds.,,,7.0,-16.4,1.0,6,,,,
07.01.2020 08:00,-14.4,742.4,771.4,0.7,80,Wind blowing from the north,5,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-8.9,,,2500 or more  or no clouds.,,,4.9,-17.1,3.0,12,,,,
07.01.2020 05:00,-12.6,741.7,770.5,,81,Wind blowing from the north-northeast,3,,6,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-8.9,,,,,,5.0,-15.2,2.0,6,,,,
07.01.2020 02:00,-12.3,742.1,770.8,,82,Wind blowing from the north,3,,6,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-8.9,,,2500 or more  or no clouds.,,,3.0,-14.7,1.0,12,,,,
06.01.2020 20:00,-10.9,742.6,771.6,-0.6,78,Wind blowing from the north-east,3,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-9.9,,,2500 or more  or no clouds.,,,7.0,-14.0,No precipitation,12,,,,
06.01.2020 17:00,-11.6,743.2,772.3,,78,Wind blowing from the north,2,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-9.9,,,2500 or more  or no clouds.,,,5.0,-14.7,No precipitation,6,,,,
06.01.2020 14:00,-9.9,742.7,771.8,-1.2,76,Wind blowing from the east,4,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-9.9,,,2500 or more  or no clouds.,,,7.0,-13.3,No precipitation,12,,,,
06.01.2020 11:00,-12.6,743.9,773.2,,83,Wind blowing from the east,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-12.6,,,2500 or more  or no clouds.,,,4.7,-14.9,No precipitation,6,,,,
06.01.2020 08:00,-15.8,744.2,773.8,0.6,82,Wind blowing from the east,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-12.7,,,2500 or more  or no clouds.,,,3.4,-18.2,No precipitation,12,,,,
06.01.2020 05:00,-16.1,743.6,773.0,,83,Wind blowing from the east,4,,,,Mist. ,,,-20.7,-12.7,,,,,,2.8,-18.3,No precipitation,6,,,,
06.01.2020 02:00,-18.6,745.1,774.5,,79,Wind blowing from the east-southeast,2,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-12.7,,,2500 or more  or no clouds.,,,3.0,-21.3,No precipitation,12,,,,
05.01.2020 20:00,-19.8,745.1,775.0,0.7,78,Wind blowing from the east-southeast,2,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-12.7,,,2500 or more  or no clouds.,,,3.1,-22.7,No precipitation,12,,,,
05.01.2020 17:00,-17.5,744.4,774.0,,71,Wind blowing from the south-east,4,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-12.7,,,2500 or more  or no clouds.,,,3.4,-21.5,No precipitation,6,,,,
05.01.2020 14:00,-13.7,743.6,773.0,-0.2,65,Wind blowing from the east-southeast,3,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-12.7,,,2500 or more  or no clouds.,,,5.0,-18.9,No precipitation,12,,,,
05.01.2020 11:00,-15.7,743.8,773.3,,79,Wind blowing from the south-southeast,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-14.8,,,2500 or more  or no clouds.,,,5.0,-18.5,No precipitation,6,,,,
05.01.2020 08:00,-19.4,743.5,773.2,1.1,81,Wind blowing from the south-southeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,5.0,-21.8,No precipitation,12,,,,
05.01.2020 05:00,-19.1,742.4,772.0,,81,Wind blowing from the south-southwest,2,,5,, ,,,,-14.8,,,,,,9.0,-21.5,No precipitation,6,,,,
05.01.2020 02:00,-18.8,742.2,771.6,,79,Wind blowing from the south-southwest,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-14.8,,,2500 or more  or no clouds.,,,10.0,-21.5,No precipitation,12,,,,
04.01.2020 20:00,-18.4,742.0,772.0,0.6,69,Wind blowing from the south-west,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-14.8,,,2500 or more  or no clouds.,,,14.0,-22.7,No precipitation,12,,,,
04.01.2020 17:00,-17.3,741.4,771.1,,67,Wind blowing from the west,2,,4,100%., ,,,-24.4,-14.8,,,2500 or more  or no clouds.,,,11.0,-22.0,No precipitation,6,,,,
04.01.2020 14:00,-14.8,740.8,770.3,0.0,60,Wind blowing from the south-west,2,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-12.9,,,2500 or more  or no clouds.,,,11.0,-21.0,No precipitation,12,,,,
04.01.2020 11:00,-17.2,740.8,770.2,,70,Wind blowing from the north-northeast,1,,4,100%., ,,,-24.4,-12.3,,,2500 or more  or no clouds.,,,10.0,-21.4,No precipitation,6,,,,
04.01.2020 08:00,-24.2,740.3,770.0,1.2,74,Wind blowing from the south,0,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-12.3,,,2500 or more  or no clouds.,,,3.9,-27.5,No precipitation,12,,,,
04.01.2020 05:00,-20.9,739.1,768.6,,79,Calm  no wind,0,,,, ,,,-23.0,-12.3,,,,,,8.0,-23.6,No precipitation,6,,,,
04.01.2020 02:00,-20.9,739.0,768.2,,76,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-12.3,,,2500 or more  or no clouds.,,,8.0,-24.0,No precipitation,12,,,,
03.01.2020 20:00,-16.6,738.7,768.1,-0.6,66,Wind blowing from the south-southwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-12.3,,,2500 or more  or no clouds.,,,17.0,-21.6,No precipitation,12,,,,
03.01.2020 17:00,-16.8,739.3,768.7,,62,Wind blowing from the south-west,2,,5,100%., ,,,-20.3,-12.3,,,2500 or more  or no clouds.,,,7.0,-22.4,No precipitation,6,,,,
03.01.2020 14:00,-12.9,738.6,767.7,-0.7,49,Wind blowing from the south-southwest,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-12.3,,,2500 or more  or no clouds.,,,30.0,-21.4,No precipitation,12,,,,
03.01.2020 11:00,-15.9,739.3,768.6,,55,Wind blowing from the north-west,2,,5,40%., ,,,-20.3,-12.5,,,2500 or more  or no clouds.,,,21.0,-22.9,No precipitation,6,,,,
03.01.2020 08:00,-19.9,739.1,768.5,0.9,67,Wind blowing from the west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-12.5,,,,,,18.0,-24.5,No precipitation,12,,,,
03.01.2020 05:00,-19.2,738.2,767.5,,64,Wind blowing from the west-northwest,2,,5,, ,,,-22.0,-12.5,,,,,,29.0,-24.3,No precipitation,6,,,,
03.01.2020 02:00,-18.2,738.4,767.5,,63,Wind blowing from the west-northwest,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-12.5,,,2500 or more  or no clouds.,,,24.0,-23.5,No precipitation,12,,,,
02.01.2020 20:00,-16.6,738.5,768.1,0.0,61,Wind blowing from the south-west,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-12.5,,,,,,18.0,-22.4,No precipitation,12,,,,
02.01.2020 17:00,-15.2,738.5,767.8,,55,Wind blowing from the west-southwest,3,,6,no clouds, ,,,-22.0,-12.5,,,,,,28.0,-22.2,No precipitation,6,,,,
02.01.2020 14:00,-12.6,738.0,767.1,-0.7,46,Wind blowing from the west,4,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-12.5,,,,,,29.0,-21.8,No precipitation,12,,,,
02.01.2020 11:00,-17.1,738.7,768.1,,55,Wind blowing from the south-southwest,3,,6,no clouds, ,,,-22.0,-16.0,,,,,,17.0,-24.0,No precipitation,6,,,,
02.01.2020 08:00,-22.0,739.3,769.0,-0.6,66,Wind blowing from the south-west,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.3,-16.0,,,,,,12.0,-26.6,No precipitation,12,,,,
02.01.2020 05:00,-18.1,739.9,769.3,,49,Wind blowing from the south-west,3,,6,, ,,,,-16.0,,,,,,30.0,-26.2,No precipitation,6,,,,
02.01.2020 02:00,-18.4,740.8,770.2,,54,Wind blowing from the west-southwest,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.7,-16.0,,,2500 or more  or no clouds.,,,30.0,-25.4,No precipitation,12,,,,
01.01.2020 20:00,-19.3,741.9,771.8,-0.1,60,Wind blowing from the south-west,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.7,-16.0,,,,,,23.0,-25.1,No precipitation,12,,,,
01.01.2020 17:00,-18.9,742.0,771.9,,56,Wind blowing from the south-west,4,,8,no clouds, ,,,-24.7,-16.0,,,,,,18.0,-25.5,No precipitation,6,,,,
01.01.2020 14:00,-16.4,741.6,771.4,-0.1,48,Wind blowing from the west-northwest,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.7,-16.3,,,,,,28.0,-24.9,No precipitation,12,,,,
