Local time in Jingdezhen,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 17:00,5.8,761.8,767.7,,94,Wind blowing from the west,2,,5,100%., ,,,5.4,6.6,,,1000-1500,,,12.0,4.9,No precipitation,6,,,,
11.01.2020 14:00,6.4,760.5,766.3,-1.8,96,Wind blowing from the west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,6.6,,,2500 or more  or no clouds.,,,5.0,5.8,0.8,12,,,,
11.01.2020 11:00,6.4,762.3,768.2,,94,Wind blowing from the west,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,5.4,6.4,,,300-600,,,13.0,5.5,0.8,6,,,,
11.01.2020 08:00,5.5,761.7,767.6,1.1,97,Wind blowing from the west-northwest,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,,,,2500 or more  or no clouds.,,,9.0,5.1,4.0,12,,,,
11.01.2020 05:00,5.5,760.6,766.5,,97,Wind blowing from the west,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.4,,,,,,,7.0,5.1,No precipitation,6,,,,
11.01.2020 02:00,5.5,760.3,766.2,-0.4,97,Wind blowing from the west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,6.3,,,2500 or more  or no clouds.,,,19.0,5.1,17.0,12,,,,
10.01.2020 23:00,5.5,760.7,766.6,,97,Wind blowing from the west-southwest,1,,3,,Rain  not freezing  intermittent  moderate at time of observation. ,,,5.5,6.3,,,,,,14.0,5.1,11.0,6,,,,
10.01.2020 20:00,5.6,760.0,765.9,0.3,97,Wind blowing from the north,1,,3,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,5.5,6.3,,,2500 or more  or no clouds.,,,9.0,5.2,21.0,12,,,,
10.01.2020 17:00,5.8,759.7,765.6,,97,Wind blowing from the west-northwest,1,,3,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,5.5,6.3,,,300-600,,,4.4,5.4,10.0,6,,,,
10.01.2020 14:00,6.0,759.2,765.1,-1.4,97,Wind blowing from the west-northwest,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,6.3,,,300-600,,,5.0,5.6,7.0,12,,,,
10.01.2020 11:00,6.2,760.6,766.5,,97,Wind blowing from the north-northwest,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,,,,,,,4.0,5.8,3.0,6,,,,
10.01.2020 08:00,6.0,760.6,766.5,0.0,97,Wind blowing from the north,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,,,,600-1000,,,3.7,5.6,3.0,12,,,,
10.01.2020 05:00,6.0,760.6,766.4,,96,Calm  no wind,0,,,,Mist. ,,,5.4,,,,,,,3.8,5.4,0.9,6,,,,
10.01.2020 02:00,5.9,761.2,767.0,-0.4,97,Wind blowing from the north-west,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,,,,2500 or more  or no clouds.,,,3.2,5.5,11.0,12,,,,
09.01.2020 23:00,5.8,761.6,767.5,,97,Wind blowing from the north-northeast,0,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.4,7.8,,,,,,4.5,5.4,5.0,6,,,,
09.01.2020 20:00,5.5,761.4,767.2,0.5,97,Wind blowing from the north-east,1,,5,100%.,Rain  not freezing  continuous  slight at time of observation. ,Rain.,Rain.,5.4,8.0,,,100-200,,,2.6,5.1,13.0,12,,,,
09.01.2020 17:00,5.5,760.9,766.7,,96,Wind blowing from the north,1,,5,100%.,Rain  not freezing  continuous  slight at time of observation. ,Rain.,Rain.,5.4,,,,100-200,,,3.0,4.9,9.0,6,,,,
09.01.2020 14:00,5.6,760.6,766.5,-1.1,96,Wind blowing from the north-northeast,1,,5,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,,,,100-200,,,2.0,5.0,5.0,12,,,,
09.01.2020 11:00,7.4,761.7,767.5,,84,Wind blowing from the north-east,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,600-1000,,,8.0,4.9,No precipitation,6,,,,
09.01.2020 08:00,7.4,761.5,767.4,0.7,73,Wind blowing from the north-northeast,1,,5,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,11.0,2.9,No precipitation,12,,,,
09.01.2020 05:00,6.7,760.8,766.6,,78,Calm  no wind,0,,,, ,,,2.0,14.3,,,,,,13.0,3.1,No precipitation,6,,,,
09.01.2020 02:00,7.1,761.1,766.9,-1.3,76,Wind blowing from the east-northeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,14.3,,,2500 or more  or no clouds.,,,15.0,3.2,No precipitation,12,,,,
08.01.2020 23:00,7.4,762.4,768.3,,78,Wind blowing from the east,1,,,, ,,,2.0,14.3,,,,,,15.0,3.8,No precipitation,6,,,,
08.01.2020 20:00,8.0,762.1,768.1,0.3,76,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,14.3,,,2500 or more  or no clouds.,,,13.0,4.0,No precipitation,12,,,,
08.01.2020 17:00,12.1,761.8,767.7,,51,Wind blowing from the north,1,,5,, ,,,2.0,14.3,,,,,,15.0,2.3,No precipitation,6,,,,
08.01.2020 14:00,12.7,763.3,769.2,-2.7,48,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,13.1,,,2500 or more  or no clouds.,,,15.0,2.0,No precipitation,12,,,,
08.01.2020 11:00,9.0,766.0,772.0,,67,Wind blowing from the north,1,,4,no clouds, ,,,2.0,9.2,,,,,,14.0,3.2,No precipitation,6,,,,
08.01.2020 08:00,2.8,766.7,772.6,,95,Wind blowing from the north,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,10.9,,,2500 or more  or no clouds.,,,12.0,2.1,No precipitation,12,,,,
08.01.2020 05:00,3.1,766.5,772.4,,93,Wind blowing from the east,1,,7,, ,,,3.1,,,,,,,10.0,2.1,No precipitation,6,,,,
08.01.2020 02:00,4.3,765.7,771.7,0.3,80,Wind blowing from the west,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,,,,2500 or more  or no clouds.,,,15.0,1.2,No precipitation,12,,,,
07.01.2020 23:00,5.0,765.4,771.3,,77,Wind blowing from the west,1,,10,, ,,,4.9,,,,,,,16.0,1.3,No precipitation,6,,,,
07.01.2020 20:00,6.2,764.3,770.2,1.7,74,Wind blowing from the west,2,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,,,,1000-1500,,,15.0,1.9,2.0,12,,,,
07.01.2020 17:00,8.2,762.6,768.4,,73,Wind blowing from the west,2,,10,100%., ,,,7.2,23.9,,,1000-1500,,,17.0,3.5,No precipitation,6,,,,
07.01.2020 14:00,9.0,760.6,766.3,1.0,78,Wind blowing from the west,3,,10,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,25.9,,,600-1000,,,16.0,5.4,2.0,12,,,,
07.01.2020 11:00,8.5,759.6,765.3,,89,Wind blowing from the west-northwest,4,,10,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,25.9,,,,,,19.0,6.8,2.0,6,,,,
07.01.2020 08:00,10.6,756.9,762.6,3.5,85,Wind blowing from the west-southwest,5,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,25.9,,,1000-1500,,,11.0,8.2,No precipitation,12,,,,
07.01.2020 05:00,18.0,753.4,758.9,,74,Wind blowing from the north-west,2,,9,, ,,,13.3,25.9,,,,,,14.0,13.3,No precipitation,6,,,,
07.01.2020 02:00,22.3,754.0,759.4,-1.3,53,Wind blowing from the south,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,25.9,,,2500 or more  or no clouds.,,,15.0,12.3,No precipitation,12,,,,
06.01.2020 23:00,18.5,755.3,760.9,,79,Wind blowing from the north-northwest,1,,6,, ,,,12.7,25.9,,,,,,10.0,14.8,No precipitation,6,,,,
06.01.2020 20:00,19.0,755.6,761.2,0.1,75,Wind blowing from the north-northeast,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,25.9,,,2500 or more  or no clouds.,,,11.0,14.5,No precipitation,12,,,,
06.01.2020 17:00,23.9,755.5,761.1,,53,Wind blowing from the south-east,1,,6,20–30%., ,,,12.7,25.9,,,2500 or more  or no clouds.,,,14.0,13.7,No precipitation,6,,,,
06.01.2020 14:00,25.3,756.9,762.4,,50,Wind blowing from the south-west,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,25.9,,,2500 or more  or no clouds.,,,14.0,14.1,No precipitation,12,,,,
06.01.2020 11:00,22.8,759.7,765.3,,61,Wind blowing from the north-northwest,1,,3,90  or more  but not 100%, ,,,12.5,22.8,,,,,,12.0,14.9,No precipitation,6,,,,
06.01.2020 08:00,13.9,759.8,765.5,0.7,91,Wind blowing from the north-northwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,17.2,,,2500 or more  or no clouds.,,,11.0,12.5,No precipitation,12,,,,
06.01.2020 05:00,13.3,759.1,764.8,,92,Wind blowing from the north-east,0,,5,, ,,,10.4,17.2,,,,,,11.0,12.0,No precipitation,6,,,,
06.01.2020 02:00,12.8,759.7,765.4,0.0,94,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,17.2,,,2500 or more  or no clouds.,,,9.0,11.9,No precipitation,12,,,,
05.01.2020 23:00,14.0,759.7,765.4,,89,Wind blowing from the north-northeast,1,,5,, ,,,10.1,17.2,,,,,,12.0,12.2,No precipitation,6,,,,
05.01.2020 20:00,14.5,760.0,765.7,0.7,88,Wind blowing from the north-east,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,17.2,,,2500 or more  or no clouds.,,,12.0,12.5,No precipitation,12,,,,
05.01.2020 17:00,16.2,759.3,765.0,,79,Wind blowing from the east-northeast,2,,5,, ,,,9.8,17.2,,,,,,13.0,12.6,No precipitation,6,,,,
05.01.2020 14:00,16.5,759.8,765.5,,76,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,16.5,,,2500 or more  or no clouds.,,,12.0,12.3,No precipitation,12,,,,
05.01.2020 11:00,12.5,762.0,767.8,,91,Wind blowing from the north-northeast,1,,3,, ,,,9.0,12.5,,,,,,11.0,11.1,No precipitation,6,,,,
05.01.2020 08:00,10.7,761.5,767.3,0.1,99,Wind blowing from the north,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,11.3,,,2500 or more  or no clouds.,,,3.9,10.5,No precipitation,12,,,,
05.01.2020 05:00,10.4,761.4,767.2,,99,Calm  no wind,0,,,,Fog or ice fog. ,,,,,,,,,,1.2,10.2,No precipitation,6,,,,
05.01.2020 02:00,10.2,761.9,767.7,-1.1,99,Wind blowing from the west-southwest,1,,3,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.3,,,2500 or more  or no clouds.,,,0.4,10.0,No precipitation,12,,,,
04.01.2020 23:00,10.3,763.0,768.8,,99,Calm  no wind,0,,,,Mist. ,,,8.5,11.3,,,,,,1.3,10.1,No precipitation,6,,,,
04.01.2020 20:00,10.0,763.4,769.3,0.7,98,Wind blowing from the west,1,,3,100%.,Fog or ice fog. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.3,,,300-600,,,0.7,9.7,No precipitation,12,,,,
04.01.2020 17:00,9.9,762.7,768.6,,97,Wind blowing from the south-west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.3,,,,,,3.3,9.4,No precipitation,6,,,,
04.01.2020 14:00,10.9,762.5,768.3,-2.3,91,Wind blowing from the west,1,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.3,,,1000-1500,,,5.0,9.5,1.0,12,,,,
04.01.2020 11:00,9.0,764.8,770.6,,97,Wind blowing from the south-west,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.4,,,1000-1500,,,4.4,8.5,No precipitation,6,,,,
04.01.2020 08:00,8.7,763.8,769.6,0.8,98,Wind blowing from the west,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,11.4,,,600-1000,,,4.4,8.4,3.0,12,,,,
04.01.2020 05:00,8.8,763.0,768.8,,98,Wind blowing from the west-southwest,1,,3,,Rain (not freezing) not falling as shower(s). ,,,8.8,11.4,,,,,,3.2,8.5,3.0,6,,,,
04.01.2020 02:00,9.1,763.5,769.3,-0.1,98,Wind blowing from the south-west,2,,3,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,11.4,,,2500 or more  or no clouds.,,,3.3,8.8,2.0,12,,,,
03.01.2020 23:00,9.8,763.6,769.5,,97,Wind blowing from the west,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,9.5,11.6,,,,,,2.0,9.3,No precipitation,6,,,,
03.01.2020 20:00,10.0,764.0,769.9,0.3,94,Wind blowing from the west-southwest,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,,,,2500 or more  or no clouds.,,,4.2,9.1,Trace of precipitation,12,,,,
03.01.2020 17:00,10.2,763.7,769.5,,94,Wind blowing from the west,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,,,,600-1000,,,5.0,9.3,No precipitation,6,,,,
03.01.2020 14:00,10.4,763.3,769.1,-1.5,94,Wind blowing from the south-west,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,13.2,,,2500 or more  or no clouds.,,,4.8,9.5,No precipitation,12,,,,
03.01.2020 11:00,9.6,764.8,770.7,,93,Wind blowing from the south-west,2,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,13.2,,,600-1000,,,4.4,8.5,No precipitation,6,,,,
03.01.2020 08:00,9.9,764.9,770.7,1.3,91,Wind blowing from the south-west,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.2,13.2,,,2500 or more  or no clouds.,,,6.0,8.5,No precipitation,12,,,,
03.01.2020 05:00,10.6,763.6,769.4,,89,Wind blowing from the north-northwest,1,,2,,Mist. ,,,8.7,13.2,,,,,,7.0,8.9,No precipitation,6,,,,
03.01.2020 02:00,11.4,763.8,769.6,-0.7,88,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,13.2,,,2500 or more  or no clouds.,,,11.0,9.5,No precipitation,12,,,,
02.01.2020 23:00,11.6,764.5,770.2,,87,Wind blowing from the east,0,,2,, ,,,,13.2,,,,,,12.0,9.5,No precipitation,6,,,,
02.01.2020 20:00,11.6,764.8,770.6,,86,Wind blowing from the north,0,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,13.2,,,1000-1500,,,12.0,9.3,No precipitation,12,,,,
02.01.2020 17:00,12.4,764.3,770.1,,80,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,13.2,,,1000-1500,,,2.1,9.1,No precipitation,6,,,,
02.01.2020 14:00,13.1,764.2,769.9,-1.8,73,Wind blowing from the east-northeast,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,14.5,,,1000-1500,,,4.1,8.4,No precipitation,12,,,,
