Local time in Shenyang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 23:00,-13.4,765.2,770.3,,88,Wind blowing from the east-southeast,1,,,,Mist. ,,,-13.5,-2.8,,,,,,1.4,-15.0,No precipitation,6,,,,
09.01.2020 20:00,-11.3,765.6,770.8,-0.4,87,Wind blowing from the east-northeast,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-2.8,,,,,,1.5,-13.0,No precipitation,12,,,,
09.01.2020 17:00,-6.4,766.0,771.1,,72,Wind blowing from the south,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,-2.8,,,,,,4.7,-10.6,No precipitation,6,,,,
09.01.2020 14:00,-3.1,765.9,770.9,-1.0,57,Wind blowing from the south,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,-2.8,,,,,,8.0,-10.4,No precipitation,12,,,,
09.01.2020 11:00,-5.1,766.9,772.0,,66,Wind blowing from the south-southwest,2,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,-4.9,,,,,,5.0,-10.5,No precipitation,6,,,,
09.01.2020 08:00,-9.3,766.8,771.9,0.6,90,Wind blowing from the south-southeast,1,,3,no clouds,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,-6.1,,,,,,3.4,-10.6,No precipitation,12,,,,
09.01.2020 05:00,-7.3,766.2,771.3,,79,Wind blowing from the west-southwest,1,,4,, ,,,-9.1,-6.1,,,,,,8.0,-10.3,No precipitation,6,,,,
09.01.2020 02:00,-7.7,766.3,771.4,0.2,85,Wind blowing from the south,0,,4,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,-6.1,,,2500 or more  or no clouds.,,,4.5,-9.8,Trace of precipitation,12,,,,
08.01.2020 23:00,-7.6,766.1,771.2,,81,Wind blowing from the south,1,,,, ,,,,-6.1,,,,,,8.0,-10.3,No precipitation,6,,,,
08.01.2020 20:00,-6.7,766.0,771.1,0.8,74,Wind blowing from the north,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-6.1,,,2500 or more  or no clouds.,,,15.0,-10.7,0.3,12,,,,
08.01.2020 17:00,-6.4,765.2,770.3,,74,Wind blowing from the north-northwest,1,,7,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-6.1,,,1000-1500,,,11.0,-10.4,0.1,6,,,,
08.01.2020 14:00,-6.4,764.2,769.3,-0.3,72,Wind blowing from the north,3,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-6.4,,,1000-1500,,,8.0,-10.6,0.4,12,,,,
08.01.2020 11:00,-7.4,764.5,769.6,,75,Wind blowing from the north,2,,9,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-10.7,-6.9,,,1000-1500,,,8.0,-11.2,0.3,6,,,,
08.01.2020 08:00,-8.8,763.6,768.7,1.2,79,Wind blowing from the north,3,,11,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-6.9,,,2500 or more  or no clouds.,,,4.7,-11.8,0.1,12,,,,
08.01.2020 05:00,-8.9,762.4,767.5,,82,Calm  no wind,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-10.7,-5.2,,,,,,5.0,-11.4,No precipitation,6,,,,
08.01.2020 02:00,-10.2,762.0,767.1,0.5,81,Wind blowing from the north,4,,12,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,,,,2500 or more  or no clouds.,,,4.8,-12.8,No precipitation,12,,,,
07.01.2020 23:00,-10.1,761.5,766.6,,82,Wind blowing from the north,5,,12,,Snow not falling as shower(s). ,,,-10.7,,,,,,,3.6,-12.6,No precipitation,6,,,,
07.01.2020 20:00,-10.3,761.4,766.5,-1.3,75,Wind blowing from the north,6,,12,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,,,,1000-1500,,,3.3,-13.9,No precipitation,12,,,,
07.01.2020 17:00,-8.5,762.7,767.8,,73,Wind blowing from the north,4,,10,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,,,,1000-1500,,,3.8,-12.5,No precipitation,6,,,,
07.01.2020 14:00,-7.1,763.2,768.2,-1.5,64,Wind blowing from the north,4,,11,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,0.9,,,1000-1500,,,3.9,-12.8,No precipitation,12,,,,
07.01.2020 11:00,-7.4,764.7,769.7,,67,Wind blowing from the north,4,,11,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,1.0,,,2500 or more  or no clouds.,,,4.0,-12.5,No precipitation,6,,,,
07.01.2020 08:00,-8.4,765.5,770.5,0.4,64,Wind blowing from the north,4,,11,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.4,1.0,,,1000-1500,,,9.0,-14.0,Trace of precipitation,12,,,,
07.01.2020 05:00,-5.1,765.1,770.2,,67,Calm  no wind,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-5.9,1.0,,,,,,5.0,-10.3,No precipitation,6,,,,
07.01.2020 02:00,0.0,764.4,769.3,0.5,93,Wind blowing from the north,3,,5,,Intermittent fall of snowflakes  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,1.0,,,2500 or more  or no clouds.,,,2.8,-1.0,Trace of precipitation,12,,,,
06.01.2020 23:00,-0.6,763.9,768.8,,88,Calm  no wind,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,,1.0,,,,,,4.6,-2.3,No precipitation,6,,,,
06.01.2020 20:00,-0.4,763.9,768.8,0.0,84,Wind blowing from the north-northwest,1,,5,100%.,Mist. ,Snow and/or other types of solid precipitation,Rain.,-8.3,1.0,,,600-1000,,,6.0,-2.8,0.1,12,,,,
06.01.2020 17:00,0.2,763.9,768.9,,81,Wind blowing from the east-northeast,1,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.3,1.0,,,600-1000,,,4.9,-2.7,0.1,6,,,,
06.01.2020 14:00,0.9,763.6,768.7,-1.5,77,Wind blowing from the south-east,2,,5,,Rain and snow or ice pellets not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.3,1.0,,,2500 or more  or no clouds.,,,9.0,-2.7,0.1,12,,,,
06.01.2020 11:00,-0.7,765.1,770.1,,62,Wind blowing from the south-southeast,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.3,0.4,,,1000-1500,,,3.8,-7.1,No precipitation,6,,,,
06.01.2020 08:00,-4.9,765.7,770.8,-0.3,74,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,3.7,-8.8,No precipitation,12,,,,
06.01.2020 05:00,-5.9,766.0,771.0,,74,Calm  no wind,0,,,,Haze. ,,,,0.4,,,,,,4.4,-9.8,No precipitation,6,,,,
06.01.2020 02:00,-7.2,766.6,771.6,-0.6,78,Wind blowing from the north-east,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,0.4,,,2500 or more  or no clouds.,,,3.3,-10.4,No precipitation,12,,,,
05.01.2020 23:00,-7.0,767.2,772.3,,78,Wind blowing from the east-northeast,1,,,,Mist. ,,,-15.2,0.4,,,,,,3.4,-10.3,No precipitation,6,,,,
05.01.2020 20:00,-7.4,767.8,772.9,-1.0,78,Wind blowing from the east-northeast,1,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.2,0.4,,,2500 or more  or no clouds.,,,2.2,-10.6,No precipitation,12,,,,
05.01.2020 17:00,-3.9,768.8,773.9,,65,Wind blowing from the east,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.2,0.4,,,,,,3.3,-9.5,No precipitation,6,,,,
05.01.2020 14:00,-0.5,768.8,773.9,-1.8,51,Wind blowing from the north-east,2,,,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.2,-0.3,,,2500 or more  or no clouds.,,,5.0,-9.6,No precipitation,12,,,,
05.01.2020 11:00,-6.4,770.6,775.8,,67,Wind blowing from the east-southeast,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.2,-0.9,,,,,,1.5,-11.5,No precipitation,6,,,,
05.01.2020 08:00,-13.4,770.5,775.6,0.9,88,Wind blowing from the north-east,2,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.2,,,,,,,1.0,-15.0,No precipitation,12,,,,
05.01.2020 05:00,-13.5,769.6,774.7,,88,Wind blowing from the east-northeast,2,,3,,Mist. ,,,-15.9,-0.9,,,,,,1.4,-15.1,No precipitation,6,,,,
05.01.2020 02:00,-14.7,769.5,774.6,0.2,87,Wind blowing from the east-northeast,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.9,-0.9,,,2500 or more  or no clouds.,,,1.5,-16.4,No precipitation,12,,,,
04.01.2020 23:00,-13.3,769.3,774.5,,87,Calm  no wind,0,,,,Mist. ,,,-15.9,-0.9,,,,,,1.4,-15.0,No precipitation,6,,,,
04.01.2020 20:00,-10.9,768.8,774.1,1.0,86,Calm  no wind,0,,,no clouds,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.9,-0.9,,,,,,0.6,-12.8,No precipitation,12,,,,
04.01.2020 17:00,-5.9,767.8,773.0,,73,Wind blowing from the south-southeast,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.9,-0.9,,,,,,1.6,-10.1,No precipitation,6,,,,
04.01.2020 14:00,-1.7,766.7,771.8,-0.3,54,Wind blowing from the south-southeast,1,,3,no clouds,Haze. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.9,-0.9,,,,,,2.9,-9.8,No precipitation,12,,,,
04.01.2020 11:00,-5.4,767.0,772.1,,66,Wind blowing from the south-southeast,1,,3,no clouds,Haze. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.9,-2.0,,,,,,1.5,-10.9,No precipitation,6,,,,
04.01.2020 08:00,-14.8,766.0,771.2,1.4,88,Calm  no wind,0,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.9,,,,,,,0.7,-16.3,No precipitation,12,,,,
04.01.2020 05:00,-15.4,764.6,769.7,,86,Calm  no wind,0,,,,Mist. ,,,-17.5,-2.0,,,,,,1.6,-17.3,No precipitation,6,,,,
04.01.2020 02:00,-14.8,764.7,769.8,-0.1,86,Wind blowing from the north,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-2.0,,,2500 or more  or no clouds.,,,1.4,-16.6,No precipitation,12,,,,
03.01.2020 23:00,-13.5,764.8,769.9,,88,Wind blowing from the south-east,0,,,,Mist. ,,,-17.5,-2.0,,,,,,1.2,-15.1,No precipitation,6,,,,
03.01.2020 20:00,-10.9,765.3,770.5,-0.1,85,Wind blowing from the east,0,,4,no clouds,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-2.0,,,,,,0.7,-12.9,No precipitation,12,,,,
03.01.2020 17:00,-4.8,765.4,770.6,,69,Wind blowing from the south-southwest,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-2.0,,,,,,2.2,-9.6,No precipitation,6,,,,
03.01.2020 14:00,-2.4,765.1,770.2,-1.1,55,Wind blowing from the west,2,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-2.0,,,,,,4.9,-10.2,No precipitation,12,,,,
03.01.2020 11:00,-6.6,766.2,771.4,,54,Wind blowing from the south-southeast,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-4.3,,,,,,2.5,-14.4,No precipitation,6,,,,
03.01.2020 08:00,-14.7,766.7,772.0,0.3,80,Wind blowing from the east-northeast,2,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,,,,,,,2.3,-17.4,No precipitation,12,,,,
03.01.2020 05:00,-17.5,766.4,771.6,,85,Wind blowing from the east-northeast,1,,2,,Mist. ,,,-18.0,-4.3,,,,,,2.8,-19.5,No precipitation,6,,,,
03.01.2020 02:00,-16.7,767.5,772.6,-0.6,85,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-4.3,,,2500 or more  or no clouds.,,,2.4,-18.6,No precipitation,12,,,,
02.01.2020 23:00,-15.7,768.1,773.3,,84,Calm  no wind,0,,,,Mist. ,,,-19.9,-4.3,,,,,,1.5,-17.8,No precipitation,6,,,,
02.01.2020 20:00,-13.5,768.1,773.4,0.1,79,Calm  no wind,0,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.3,,,,,,1.2,-16.4,No precipitation,12,,,,
02.01.2020 17:00,-7.6,768.0,773.2,,55,Wind blowing from the south-southwest,2,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.3,,,,,,3.6,-15.1,No precipitation,6,,,,
02.01.2020 14:00,-4.6,767.5,772.7,-1.2,38,Wind blowing from the west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.5,,,,,,9.0,-16.8,No precipitation,12,,,,
02.01.2020 11:00,-9.4,768.7,773.9,,62,Wind blowing from the south-southeast,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-5.9,,,,,,1.7,-15.5,No precipitation,6,,,,
02.01.2020 08:00,-17.0,768.7,774.0,0.5,84,Wind blowing from the east-northeast,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,,,,,,,1.4,-19.1,No precipitation,12,,,,
02.01.2020 05:00,-17.2,768.2,773.5,,84,Wind blowing from the east,1,,4,,Mist. ,,,-19.9,-5.9,,,,,,1.5,-19.3,No precipitation,6,,,,
02.01.2020 02:00,-19.5,768.7,774.0,-0.6,82,Wind blowing from the east-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-5.9,,,2500 or more  or no clouds.,,,3.2,-21.8,No precipitation,12,,,,
01.01.2020 23:00,-18.5,769.3,774.5,,79,Wind blowing from the south-east,1,,,,Mist. ,,,-18.5,-5.9,,,,,,3.1,-21.2,No precipitation,6,,,,
01.01.2020 20:00,-15.4,769.3,774.6,,69,Wind blowing from the east-southeast,0,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-5.9,,,,,,3.2,-19.8,No precipitation,12,,,,
01.01.2020 17:00,-9.0,769.2,774.4,,46,Wind blowing from the north,2,,4,no clouds, ,,,-18.1,-5.9,,,,,,14.0,-18.5,No precipitation,6,,,,
01.01.2020 14:00,-6.2,769.3,774.5,-1.0,47,Wind blowing from the north-northeast,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-6.1,,,,,,6.0,-15.9,No precipitation,12,,,,
01.01.2020 11:00,-9.8,770.3,775.5,,66,Wind blowing from the north-east,0,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-6.1,,,,,,2.3,-15.1,No precipitation,6,,,,
01.01.2020 08:00,-17.5,770.2,775.4,1.2,85,Wind blowing from the east,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.2,-6.1,,,,,,3.4,-19.5,No precipitation,12,,,,
01.01.2020 05:00,-17.8,769.0,774.3,,83,Wind blowing from the east,0,,,,Mist. ,,,-22.5,-6.1,,,,,,3.9,-20.0,No precipitation,6,,,,
01.01.2020 02:00,-15.7,768.6,773.8,0.5,87,Wind blowing from the east-northeast,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-6.1,,,2500 or more  or no clouds.,,,3.8,-17.4,No precipitation,12,,,,
31.12.2019 23:00,-12.4,768.1,773.3,,82,Wind blowing from the south-southeast,1,,,,Mist. ,,,-22.5,-6.1,,,,,,4.7,-14.8,No precipitation,6,,,,
31.12.2019 20:00,-6.5,767.5,772.6,0.2,64,Wind blowing from the west-southwest,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-6.1,,,,,,21.0,-12.2,No precipitation,12,,,,
31.12.2019 17:00,-9.2,767.3,772.3,,55,Wind blowing from the south-southeast,1,,7,no clouds, ,,,-22.5,-6.1,,,,,,8.0,-16.6,No precipitation,6,,,,
