Local time in Dalian (airport),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 20:00,-4.7,759.4,768.4,0.2,51,Wind blowing from the north-northeast,6,,13,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.3,,,,600-1000,,,30.0,-13.3,No precipitation,12,,,,
11.01.2020 17:00,-4.3,759.2,768.1,,49,Wind blowing from the north,7,,13,90  or more  but not 100%, ,,,-5.3,,,,600-1000,,,30.0,-13.4,No precipitation,6,,,,
11.01.2020 14:00,-3.4,759.1,768.1,-1.5,43,Wind blowing from the north,5,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.3,3.9,,,600-1000,,,30.0,-14.2,No precipitation,12,,,,
11.01.2020 11:00,-3.7,760.6,769.6,,41,Wind blowing from the north,6,,12,20–30%., ,,,-5.3,5.0,,,600-1000,,,30.0,-15.3,No precipitation,6,,,,
11.01.2020 08:00,-5.3,760.8,769.7,0.9,45,Wind blowing from the north,6,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.3,5.0,,,,,,30.0,-15.4,No precipitation,12,,,,
11.01.2020 05:00,-3.0,759.9,768.7,,54,Wind blowing from the north,4,,,, ,,,,,,,,,,14.0,-11.2,,,,,,
11.01.2020 02:00,-0.5,759.9,768.7,0.7,43,Wind blowing from the north-east,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,5.0,,,2500 or more  or no clouds.,,,19.0,-11.8,No precipitation,12,,,,
10.01.2020 23:00,0.0,759.2,768.0,,70,Wind blowing from the north-northwest,1,,,, ,,,-1.7,5.0,,,,,,9.0,-4.8,No precipitation,6,,,,
10.01.2020 20:00,0.8,758.9,767.7,0.2,69,Wind blowing from the north-northwest,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,5.0,,,,,,8.0,-4.4,No precipitation,12,,,,
10.01.2020 17:00,2.0,758.7,767.5,,62,Wind blowing from the north-west,2,,8,20–30%., ,,,-1.8,5.0,,,2500 or more  or no clouds.,,,8.0,-4.7,No precipitation,6,,,,
10.01.2020 14:00,3.8,758.4,767.2,-1.3,50,Wind blowing from the north-northwest,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,5.0,,,2500 or more  or no clouds.,,,11.0,-5.7,No precipitation,12,,,,
10.01.2020 11:00,4.2,759.7,768.4,,47,Wind blowing from the west,3,,6,no clouds, ,,,-1.8,4.3,,,,,,11.0,-6.1,No precipitation,6,,,,
10.01.2020 08:00,0.5,760.3,769.1,0.0,67,Wind blowing from the south-southwest,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.8,1.8,,,2500 or more  or no clouds.,,,13.0,-4.9,No precipitation,12,,,,
10.01.2020 05:00,-0.1,760.3,769.2,,65,Wind blowing from the south,1,,4,, ,,,,1.8,,,,,,22.0,-5.9,No precipitation,6,,,,
10.01.2020 02:00,-0.9,761.2,770.1,-0.2,51,Wind blowing from the west-northwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.5,1.8,,,2500 or more  or no clouds.,,,21.0,-9.8,No precipitation,12,,,,
09.01.2020 23:00,-1.6,761.4,770.2,,57,Wind blowing from the west-northwest,1,,,, ,,,-4.5,1.8,,,,,,18.0,-9.0,No precipitation,6,,,,
09.01.2020 20:00,-1.3,761.9,770.8,0.4,52,Wind blowing from the north,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.5,1.8,,,,,,29.0,-9.9,No precipitation,12,,,,
09.01.2020 17:00,-0.3,761.5,770.4,,40,Calm  no wind,0,,,no clouds, ,,,-4.5,1.8,,,,,,30.0,-12.3,No precipitation,6,,,,
09.01.2020 14:00,1.5,761.3,770.2,-1.4,31,Wind blowing from the north-northwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.5,1.8,,,,,,30.0,-13.8,No precipitation,12,,,,
09.01.2020 11:00,-0.3,762.7,771.6,,40,Wind blowing from the north-northeast,3,,7,no clouds, ,,,-4.5,-0.3,,,,,,30.0,-12.3,No precipitation,6,,,,
09.01.2020 08:00,-3.7,763.2,772.2,1.1,58,Wind blowing from the north-west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.5,-1.7,,,,,,25.0,-10.8,No precipitation,12,,,,
09.01.2020 05:00,-4.1,762.1,771.1,,64,Wind blowing from the north-west,1,,10,, ,,,-4.6,-1.7,,,,,,27.0,-9.9,No precipitation,6,,,,
09.01.2020 02:00,-3.9,762.4,771.4,-0.1,63,Wind blowing from the north-west,1,,14,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,-1.7,,,2500 or more  or no clouds.,,,30.0,-9.9,No precipitation,12,,,,
08.01.2020 23:00,-3.4,762.5,771.5,,61,Wind blowing from the north,2,,,, ,,,-4.6,-1.7,,,,,,30.0,-10.0,No precipitation,6,,,,
08.01.2020 20:00,-3.0,762.6,771.6,0.9,64,Wind blowing from the north,4,,19,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,-1.7,,,,,,30.0,-9.0,No precipitation,12,,,,
08.01.2020 17:00,-2.7,761.7,770.7,,61,Wind blowing from the north,4,,21,no clouds, ,,,-4.6,-1.7,,,,,,30.0,-9.2,No precipitation,6,,,,
08.01.2020 14:00,-2.0,759.8,768.7,0.1,58,Wind blowing from the north,6,,21,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,-1.9,,,1000-1500,,,22.0,-9.2,No precipitation,12,,,,
08.01.2020 11:00,-2.7,759.7,768.7,,58,Wind blowing from the north,8,,25,20–30%., ,,,-4.6,-1.0,,,1000-1500,,,17.0,-10.0,No precipitation,6,,,,
08.01.2020 08:00,-4.1,759.6,768.6,,60,Wind blowing from the north,10,,25,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,,,,1500-2000,,,19.0,-10.9,No precipitation,12,,,,
08.01.2020 05:00,-4.5,757.1,766.0,,63,Wind blowing from the north,9,,25,, ,,,-4.5,,,,,,,30.0,-10.5,No precipitation,6,,,,
08.01.2020 02:00,-4.3,754.9,763.8,0.3,64,Wind blowing from the north,8,,25,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.3,,,,2500 or more  or no clouds.,,,20.0,-10.1,No precipitation,12,,,,
07.01.2020 23:00,-3.8,754.6,763.5,,63,Wind blowing from the north,8,,,, ,,,-4.1,1.6,,,,,,14.0,-9.8,No precipitation,6,,,,
07.01.2020 20:00,-4.0,753.9,762.7,0.6,61,Wind blowing from the north,6,,19,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.0,1.6,,,2500 or more  or no clouds.,,,10.0,-10.4,No precipitation,12,,,,
07.01.2020 17:00,-3.0,753.3,762.1,,57,Wind blowing from the north,7,,14,100%., ,,,-3.0,1.6,,,1000-1500,,,13.0,-10.5,No precipitation,6,,,,
07.01.2020 14:00,-2.4,754.4,763.2,-1.9,53,Wind blowing from the north,6,,13,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.5,2.1,,,1000-1500,,,16.0,-10.7,No precipitation,12,,,,
07.01.2020 11:00,-1.1,756.3,765.1,,65,Wind blowing from the north,7,,12,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.1,2.5,,,1000-1500,,,6.0,-7.0,No precipitation,6,,,,
07.01.2020 08:00,-0.4,757.3,766.1,-0.8,84,Wind blowing from the north,6,,11,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.4,3.3,,,600-1000,,,3.3,-2.8,No precipitation,12,,,,
07.01.2020 05:00,1.0,758.1,766.9,,88,Wind blowing from the north,5,,10,,Mist. ,,,0.3,,,,,,,2.7,-0.8,No precipitation,6,,,,
07.01.2020 02:00,1.2,758.8,767.6,-0.2,73,Wind blowing from the east-northeast,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.3,,,,2500 or more  or no clouds.,,,19.0,-3.1,No precipitation,12,,,,
06.01.2020 23:00,0.6,759.0,767.8,,89,Wind blowing from the east,3,,,,Mist. ,,,0.3,4.3,,,,,,5.0,-1.0,No precipitation,6,,,,
06.01.2020 20:00,1.1,759.2,768.0,-0.2,95,Wind blowing from the east,3,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.1,4.3,,,200-300,,,1.3,0.4,0.3,12,,,,
06.01.2020 17:00,1.2,759.4,768.2,,94,Wind blowing from the east,4,,8,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.2,4.3,,,600-1000,,,2.3,0.3,No precipitation,6,,,,
06.01.2020 14:00,2.1,759.5,768.3,,93,Wind blowing from the east,3,,6,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,4.3,,,600-1000,,,3.0,1.1,2.0,12,,,,
06.01.2020 11:00,2.4,760.6,769.3,,93,Wind blowing from the east,2,,,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,4.3,,,200-300,,,3.3,1.4,2.0,6,,,,
06.01.2020 08:00,3.2,761.1,769.9,-0.1,87,Wind blowing from the south-southeast,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.3,,,200-300,,,15.0,1.2,2.0,12,,,,
06.01.2020 05:00,4.0,761.2,769.9,,82,Wind blowing from the east-southeast,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,,4.3,,,,,,15.0,1.2,0.2,6,,,,
06.01.2020 02:00,3.7,762.6,771.4,-0.6,74,Wind blowing from the south-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,3.7,,,2500 or more  or no clouds.,,,30.0,-0.5,No precipitation,12,,,,
05.01.2020 23:00,3.1,763.2,772.0,,71,Wind blowing from the south-east,1,,,, ,,,,3.5,,,,,,30.0,-1.8,No precipitation,6,,,,
05.01.2020 20:00,2.0,764.0,772.9,-0.1,66,Wind blowing from the east-southeast,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,3.5,,,2500 or more  or no clouds.,,,30.0,-3.7,No precipitation,12,,,,
05.01.2020 17:00,2.2,764.1,772.9,,71,Wind blowing from the east,1,,4,90  or more  but not 100%, ,,,-2.0,3.5,,,2500 or more  or no clouds.,,,20.0,-2.5,No precipitation,6,,,,
05.01.2020 14:00,3.3,764.7,773.5,,52,Wind blowing from the south-southwest,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,4.4,,,2500 or more  or no clouds.,,,26.0,-5.6,No precipitation,12,,,,
05.01.2020 11:00,2.6,765.6,774.4,,45,Wind blowing from the south-east,1,,4,90  or more  but not 100%, ,,,-2.0,4.4,,,2500 or more  or no clouds.,,,30.0,-8.4,No precipitation,6,,,,
05.01.2020 08:00,-1.4,765.5,774.4,0.7,60,Wind blowing from the north-northeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.0,,,,,,,11.0,-8.2,No precipitation,12,,,,
05.01.2020 05:00,-1.4,764.8,773.7,,65,Wind blowing from the north-west,1,,6,, ,,,-1.4,4.4,,,,,,8.0,-7.3,No precipitation,6,,,,
05.01.2020 02:00,-0.3,765.1,773.9,0.2,51,Wind blowing from the east-northeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.8,4.4,,,2500 or more  or no clouds.,,,17.0,-9.2,No precipitation,12,,,,
04.01.2020 23:00,-0.2,764.9,773.8,,54,Wind blowing from the north-west,0,,,, ,,,-0.3,4.4,,,,,,13.0,-8.6,No precipitation,6,,,,
04.01.2020 20:00,0.3,764.0,772.9,1.2,52,Wind blowing from the north,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.2,4.4,,,,,,17.0,-8.6,No precipitation,12,,,,
04.01.2020 17:00,2.0,762.8,771.7,,45,Wind blowing from the north,3,,9,no clouds, ,,,-0.2,4.4,,,,,,13.0,-8.7,No precipitation,6,,,,
04.01.2020 14:00,4.1,762.4,771.2,0.0,45,Wind blowing from the north-west,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.2,7.2,,,,,,10.0,-6.8,No precipitation,12,,,,
04.01.2020 11:00,1.9,762.4,771.3,,57,Wind blowing from the north,4,,9,no clouds, ,,,-0.2,,,,,,,8.0,-5.7,No precipitation,6,,,,
04.01.2020 08:00,-0.1,761.5,770.4,1.2,90,Wind blowing from the north,5,,8,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,,,,,,,2.2,-1.5,No precipitation,12,,,,
04.01.2020 05:00,1.4,760.3,769.0,,77,Wind blowing from the north-west,2,,5,,Mist. ,,,-2.1,7.3,,,,,,5.0,-2.2,No precipitation,6,,,,
04.01.2020 02:00,1.1,760.6,769.3,-0.5,72,Wind blowing from the south-west,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,7.3,,,2500 or more  or no clouds.,,,6.0,-3.4,No precipitation,12,,,,
03.01.2020 23:00,0.9,761.1,769.9,,71,Wind blowing from the west-southwest,1,,,, ,,,-2.1,7.3,,,,,,10.0,-3.8,No precipitation,6,,,,
03.01.2020 20:00,1.9,761.7,770.5,,63,Wind blowing from the south-west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,7.3,,,,,,13.0,-4.4,No precipitation,12,,,,
03.01.2020 17:00,3.5,761.5,770.3,,53,Wind blowing from the north-northwest,1,,6,no clouds, ,,,-2.1,7.3,,,,,,15.0,-5.4,No precipitation,6,,,,
03.01.2020 14:00,7.3,761.2,770.0,-1.3,37,Wind blowing from the west-northwest,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.1,7.3,,,,,,16.0,-6.4,No precipitation,12,,,,
03.01.2020 11:00,5.1,762.5,771.3,,50,Wind blowing from the west-southwest,1,,6,no clouds, ,,,-2.1,5.1,,,,,,12.0,-4.5,No precipitation,6,,,,
03.01.2020 08:00,0.1,763.4,772.3,0.5,50,Wind blowing from the south-west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.3,3.4,,,,,,23.0,-9.3,No precipitation,12,,,,
03.01.2020 05:00,-1.7,762.9,771.8,,76,Wind blowing from the west,1,,5,,Mist. ,,,-3.3,3.4,,,,,,6.0,-5.5,No precipitation,6,,,,
03.01.2020 02:00,-1.7,763.6,772.5,-0.7,78,Wind blowing from the north-west,1,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,3.4,,,2500 or more  or no clouds.,,,5.0,-5.0,No precipitation,12,,,,
02.01.2020 23:00,-0.7,764.3,773.2,,75,Wind blowing from the west-northwest,1,,,,Mist. ,,,-3.3,3.4,,,,,,5.0,-4.6,No precipitation,6,,,,
02.01.2020 20:00,-0.4,764.5,773.4,,69,Wind blowing from the north,2,,8,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,3.4,,,,,,6.0,-5.4,No precipitation,12,,,,
02.01.2020 17:00,0.4,763.7,772.6,,55,Wind blowing from the north,1,,8,no clouds, ,,,-3.3,3.4,,,,,,10.0,-7.6,No precipitation,6,,,,
02.01.2020 14:00,2.5,763.1,772.0,-1.3,46,Wind blowing from the north,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,3.4,,,,,,12.0,-8.2,No precipitation,12,,,,
02.01.2020 11:00,2.5,764.4,773.2,,59,Wind blowing from the north-west,2,,,no clouds, ,,,,,,,,,,8.0,-4.7,,,,,,
02.01.2020 08:00,-2.3,764.4,773.3,0.4,77,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,,,,,,,8.0,-5.8,No precipitation,12,,,,
