Local time in Hami,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 23:00,-12.6,702.4,772.6,,79,Wind blowing from the north-east,1,,4,,Haze. ,,,-12.8,-1.5,,,,,,4.6,-15.5,No precipitation,6,,,,
10.01.2020 20:00,-9.4,702.6,772.6,-0.1,66,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-1.5,,,,,,10.0,-14.6,No precipitation,12,,,,
10.01.2020 17:00,-2.0,702.7,771.4,,47,Wind blowing from the south-southwest,1,,4,no clouds, ,,,-10.9,-1.5,,,,,,13.0,-11.8,No precipitation,6,,,,
10.01.2020 14:00,-2.9,703.3,772.3,-1.0,57,Wind blowing from the south-east,2,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-1.1,,,2500 or more  or no clouds.,,,13.0,-10.4,No precipitation,12,,,,
10.01.2020 11:00,-7.7,704.3,774.1,,72,Wind blowing from the east,2,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,10.0,-11.9,,,,,,
10.01.2020 08:00,-8.8,703.8,773.8,-0.4,64,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,19.0,-14.4,No precipitation,12,,,,
10.01.2020 05:00,-7.0,704.2,773.1,,52,Wind blowing from the east-northeast,1,,2,, ,,,-16.8,-1.1,,,,,,20.0,-15.2,No precipitation,6,,,,
10.01.2020 02:00,-8.0,704.5,773.5,-0.1,57,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-1.1,,,2500 or more  or no clouds.,,,13.0,-15.2,No precipitation,12,,,,
09.01.2020 23:00,-8.3,704.6,774.9,,53,Wind blowing from the east-northeast,1,,3,, ,,,-16.8,-1.1,,,,,,8.0,-16.2,No precipitation,6,,,,
09.01.2020 20:00,-8.6,704.6,775.7,1.0,51,Wind blowing from the north,0,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-1.1,,,2500 or more  or no clouds.,,,7.0,-16.9,No precipitation,12,,,,
09.01.2020 17:00,-1.8,703.6,773.4,,34,Wind blowing from the south-west,1,,3,90  or more  but not 100%, ,,,-16.8,-1.1,,,2500 or more  or no clouds.,,,19.0,-15.6,No precipitation,6,,,,
09.01.2020 14:00,-2.2,703.6,773.3,-1.5,38,Wind blowing from the south-southeast,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-0.6,,,2500 or more  or no clouds.,,,15.0,-14.6,No precipitation,12,,,,
09.01.2020 11:00,-10.9,705.1,776.1,,69,Wind blowing from the east-northeast,1,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,4.0,-15.5,,,,,,
09.01.2020 08:00,-16.4,704.2,775.3,0.1,81,Wind blowing from the north-east,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-0.6,,,,,,8.0,-18.9,No precipitation,12,,,,
09.01.2020 05:00,-14.7,704.1,773.8,,79,Wind blowing from the east-northeast,1,,3,, ,,,-17.0,-0.6,,,,,,11.0,-17.5,No precipitation,6,,,,
09.01.2020 02:00,-13.1,704.3,774.1,-0.2,73,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-0.6,,,2500 or more  or no clouds.,,,8.0,-16.9,No precipitation,12,,,,
08.01.2020 23:00,-13.1,704.5,775.4,,68,Wind blowing from the east,1,,3,,Haze. ,,,-17.0,-0.6,,,,,,4.4,-17.8,No precipitation,6,,,,
08.01.2020 20:00,-9.6,704.3,775.6,,53,Wind blowing from the south,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-0.6,,,,,,10.0,-17.4,No precipitation,12,,,,
08.01.2020 17:00,-1.1,703.4,773.2,,34,Wind blowing from the south-west,1,,3,no clouds, ,,,-17.0,-0.6,,,,,,13.0,-15.0,No precipitation,6,,,,
08.01.2020 14:00,-2.4,703.9,773.8,-0.6,39,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-1.5,,,,,,15.0,-14.5,No precipitation,12,,,,
08.01.2020 11:00,-10.3,704.5,775.5,,65,Wind blowing from the east,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,,,,,,,5.0,-15.6,No precipitation,6,,,,
08.01.2020 08:00,-16.4,704.2,775.4,0.4,81,Wind blowing from the north-east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,-1.5,,,,,,7.0,-19.0,No precipitation,12,,,,
08.01.2020 05:00,-15.0,703.8,773.7,,78,Wind blowing from the north-east,1,,4,, ,,,-17.2,-1.5,,,,,,8.0,-18.0,No precipitation,6,,,,
08.01.2020 02:00,-14.1,704.2,774.2,-0.8,73,Wind blowing from the east,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,-1.5,,,2500 or more  or no clouds.,,,6.0,-18.0,No precipitation,12,,,,
07.01.2020 23:00,-13.5,705.0,776.1,,65,Wind blowing from the east-northeast,1,,,,Haze. ,,,-17.2,-1.5,,,,,,5.0,-18.7,No precipitation,6,,,,
07.01.2020 20:00,-9.8,704.4,775.7,1.2,52,Wind blowing from the north,0,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,-1.5,,,2500 or more  or no clouds.,,,10.0,-18.0,No precipitation,12,,,,
07.01.2020 17:00,-2.2,703.2,772.9,,33,Wind blowing from the south-southwest,2,,4,60%., ,,,-17.2,-1.5,,,2500 or more  or no clouds.,,,13.0,-16.3,No precipitation,6,,,,
07.01.2020 14:00,-3.3,703.5,773.4,0.0,38,Wind blowing from the north-west,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,0.2,,,2500 or more  or no clouds.,,,13.0,-15.6,No precipitation,12,,,,
07.01.2020 11:00,-11.0,703.5,774.1,,71,Wind blowing from the east,1,,2,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,,,,2500 or more  or no clouds.,,,3.9,-15.2,No precipitation,6,,,,
07.01.2020 08:00,-16.7,702.2,773.0,0.4,81,Wind blowing from the north-east,1,,2,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,0.2,,,2500 or more  or no clouds.,,,7.0,-19.2,No precipitation,12,,,,
07.01.2020 05:00,-14.4,701.8,771.4,,78,Wind blowing from the east,1,,3,,Haze. ,,,-15.5,0.2,,,,,,6.0,-17.4,No precipitation,6,,,,
07.01.2020 02:00,-14.1,702.5,772.3,-0.5,76,Wind blowing from the north-east,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,0.2,,,2500 or more  or no clouds.,,,6.0,-17.4,No precipitation,12,,,,
06.01.2020 23:00,-11.7,703.0,773.6,,65,Wind blowing from the north-east,1,,4,,Haze. ,,,-15.5,0.2,,,,,,5.0,-17.0,No precipitation,6,,,,
06.01.2020 20:00,-7.8,703.3,773.6,0.3,46,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,0.2,,,2500 or more  or no clouds.,,,5.0,-17.4,No precipitation,12,,,,
06.01.2020 17:00,-2.2,703.0,772.9,,35,Wind blowing from the west-southwest,2,,4,90  or more  but not 100%, ,,,-15.5,0.2,,,2500 or more  or no clouds.,,,14.0,-15.6,No precipitation,6,,,,
06.01.2020 14:00,-2.6,703.2,772.9,-0.6,42,Wind blowing from the east,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,0.1,,,2500 or more  or no clouds.,,,10.0,-14.0,No precipitation,12,,,,
06.01.2020 11:00,-11.5,703.8,774.5,,65,Wind blowing from the south,1,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,11.0,-16.9,,,,,,
06.01.2020 08:00,-12.8,702.4,772.9,0.1,73,Wind blowing from the north-east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.5,0.1,,,,,,14.0,-16.6,No precipitation,12,,,,
06.01.2020 05:00,-15.3,702.3,771.8,,75,Wind blowing from the north-east,1,,2,, ,,,-16.3,0.1,,,,,,12.0,-18.7,No precipitation,6,,,,
06.01.2020 02:00,-13.0,703.1,772.6,-1.1,72,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,0.1,,,2500 or more  or no clouds.,,,9.0,-17.0,No precipitation,12,,,,
05.01.2020 23:00,-11.4,704.2,774.7,,71,Wind blowing from the east-northeast,1,,3,,Haze. ,,,-16.3,0.1,,,,,,5.0,-15.6,No precipitation,6,,,,
05.01.2020 20:00,-8.8,704.3,775.0,0.7,49,Wind blowing from the north-east,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,0.1,,,,,,7.0,-17.6,No precipitation,12,,,,
05.01.2020 17:00,0.0,703.6,773.2,,30,Wind blowing from the south-southwest,1,,3,no clouds, ,,,-16.3,0.1,,,,,,16.0,-15.5,No precipitation,6,,,,
05.01.2020 14:00,-1.7,704.5,774.2,-0.6,35,Wind blowing from the south,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-0.2,,,,,,16.0,-15.2,No precipitation,12,,,,
05.01.2020 11:00,-9.7,705.1,775.9,,61,Wind blowing from the east-northeast,1,,,no clouds, ,,,,,,,,,,9.0,-15.8,,,,,,
05.01.2020 08:00,-13.8,703.9,774.4,0.7,72,Wind blowing from the north-east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-0.2,,,,,,17.0,-17.8,No precipitation,12,,,,
05.01.2020 05:00,-15.3,703.2,772.9,,76,Wind blowing from the east,1,,,, ,,,,,,,,,,12.0,-18.6,,,,,,
05.01.2020 02:00,-13.7,703.0,772.7,0.3,73,Wind blowing from the east-northeast,1,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-0.2,,,2500 or more  or no clouds.,,,6.0,-17.5,No precipitation,12,,,,
04.01.2020 23:00,-12.1,702.7,773.2,,64,Wind blowing from the east,1,,4,,Haze. ,,,-16.3,-0.2,,,,,,6.0,-17.5,No precipitation,6,,,,
04.01.2020 20:00,-7.4,702.2,772.7,1.4,45,Wind blowing from the west-northwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-0.2,,,,,,11.0,-17.3,No precipitation,12,,,,
04.01.2020 17:00,-0.5,700.8,770.0,,32,Wind blowing from the south-west,2,,3,no clouds, ,,,-16.3,-0.2,,,,,,15.0,-15.2,No precipitation,6,,,,
04.01.2020 14:00,-2.1,701.9,771.5,-0.9,35,Wind blowing from the south-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,0.1,,,,,,14.0,-15.5,No precipitation,12,,,,
04.01.2020 11:00,-9.4,702.8,773.2,,65,Wind blowing from the east-northeast,1,,,no clouds, ,,,,,,,,,,11.0,-14.9,,,,,,
04.01.2020 08:00,-15.3,701.6,772.3,-0.2,79,Wind blowing from the east-northeast,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,0.1,,,,,,10.0,-18.1,No precipitation,12,,,,
04.01.2020 05:00,-13.5,701.8,771.1,,75,Wind blowing from the east-northeast,1,,3,, ,,,-15.8,0.1,,,,,,17.0,-17.0,No precipitation,6,,,,
04.01.2020 02:00,-14.0,701.9,771.4,,73,Wind blowing from the east-southeast,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,0.1,,,,,,5.0,-17.8,No precipitation,6,,,,
03.01.2020 23:00,-11.9,702.4,773.1,,66,Wind blowing from the east,1,,4,,Haze. ,,,-15.8,0.1,,,,,,6.0,-17.0,No precipitation,6,,,,
03.01.2020 20:00,-8.4,702.4,773.2,-0.1,50,Wind blowing from the north-west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,0.1,,,,,,6.0,-17.0,No precipitation,12,,,,
03.01.2020 17:00,-0.6,702.5,771.9,,33,Wind blowing from the south-west,2,,4,no clouds, ,,,-15.8,0.2,,,,,,14.0,-14.9,No precipitation,6,,,,
03.01.2020 14:00,-1.8,704.0,773.6,-1.2,39,Wind blowing from the north-west,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,0.2,,,2500 or more  or no clouds.,,,16.0,-14.2,No precipitation,12,,,,
03.01.2020 11:00,-11.7,705.2,776.0,,74,Wind blowing from the east-northeast,1,,2,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,,,,2500 or more  or no clouds.,,,7.0,-15.4,No precipitation,6,,,,
03.01.2020 08:00,-15.3,704.4,775.0,-0.3,79,Wind blowing from the east-northeast,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,0.2,,,,,,9.0,-18.1,No precipitation,12,,,,
03.01.2020 05:00,-13.5,704.7,774.2,,75,Wind blowing from the east-northeast,1,,2,, ,,,-14.2,0.2,,,,,,12.0,-17.0,No precipitation,6,,,,
03.01.2020 02:00,-12.9,705.6,775.2,-0.7,72,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,0.2,,,2500 or more  or no clouds.,,,7.0,-16.9,No precipitation,12,,,,
02.01.2020 23:00,-10.8,706.3,776.6,,64,Wind blowing from the north-east,1,,4,, ,,,-13.8,0.2,,,,,,8.0,-16.3,No precipitation,6,,,,
02.01.2020 20:00,-6.2,706.5,777.0,0.2,49,Wind blowing from the east-northeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,0.2,,,1500-2000,,,11.0,-15.2,No precipitation,12,,,,
02.01.2020 17:00,-0.2,706.3,775.8,,30,Wind blowing from the south,1,,4,20–30%., ,,,-13.8,0.1,,,2500 or more  or no clouds.,,,23.0,-15.7,No precipitation,6,,,,
02.01.2020 14:00,-0.7,706.4,775.9,-1.4,33,Wind blowing from the south,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-0.6,,,2500 or more  or no clouds.,,,18.0,-15.0,No precipitation,12,,,,
02.01.2020 11:00,-7.0,707.8,778.3,,49,Wind blowing from the east,2,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,18.0,-15.9,,,,,,
02.01.2020 08:00,-13.3,706.1,776.9,0.1,69,Wind blowing from the east-northeast,1,,2,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-1.7,,,2500 or more  or no clouds.,,,12.0,-17.9,No precipitation,12,,,,
02.01.2020 05:00,-12.5,706.0,775.8,,69,Wind blowing from the north-east,1,,,, ,,,-14.3,-1.7,,,,,,13.0,-17.0,No precipitation,6,,,,
02.01.2020 02:00,-11.2,706.3,775.9,-0.3,64,Wind blowing from the east-northeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-1.7,,,2500 or more  or no clouds.,,,7.0,-16.7,No precipitation,12,,,,
