Local time in Tonghua,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 08:00,-16.0,749.1,771.7,-0.1,88,Wind blowing from the north-northeast,2,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-1.9,,,300-600,,,5.0,-17.6,No precipitation,12,,,,
10.01.2020 05:00,-15.9,749.2,771.6,,91,Wind blowing from the north-northeast,1,,5,,Mist. ,,,-16.0,-1.9,,,,,,6.0,-17.1,No precipitation,6,,,,
10.01.2020 02:00,-14.6,749.2,771.3,,92,Wind blowing from the north,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-1.9,,,2500 or more  or no clouds.,,,6.0,-15.6,No precipitation,12,,,,
09.01.2020 20:00,-10.4,749.5,771.9,0.9,86,Wind blowing from the north-northeast,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-1.9,,,,,,7.0,-12.3,No precipitation,12,,,,
09.01.2020 17:00,-8.1,748.6,770.9,,76,Wind blowing from the east,0,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-1.9,,,,,,4.4,-11.7,No precipitation,6,,,,
09.01.2020 14:00,-2.5,748.2,770.2,-1.3,47,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-1.9,,,,,,10.0,-12.5,No precipitation,12,,,,
09.01.2020 11:00,-7.1,749.5,771.6,,77,Wind blowing from the south,0,,5,no clouds,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-1.8,,,,,,3.7,-10.5,No precipitation,6,,,,
09.01.2020 08:00,-13.1,749.8,772.0,1.2,97,Wind blowing from the east-southeast,1,,5,70 – 80%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-1.8,,,1000-1500,,,0.1,-13.5,No precipitation,12,,,,
09.01.2020 05:00,-12.3,748.6,770.7,,89,Wind blowing from the north,1,,6,,Mist. ,,,-12.3,-1.8,,,,,,5.0,-13.8,No precipitation,6,,,,
09.01.2020 02:00,-10.9,748.1,770.1,,83,Wind blowing from the north,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.8,,,2500 or more  or no clouds.,,,6.0,-13.3,No precipitation,12,,,,
08.01.2020 20:00,-5.5,746.5,768.2,1.8,66,Wind blowing from the north-east,1,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.6,3.1,,,1000-1500,,,5.0,-10.9,No precipitation,12,,,,
08.01.2020 17:00,-4.2,744.7,766.3,,63,Wind blowing from the north,3,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.2,,,,1000-1500,,,4.9,-10.3,No precipitation,6,,,,
08.01.2020 14:00,-2.9,743.2,764.7,0.6,67,Wind blowing from the west-southwest,3,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,3.2,,,2500 or more  or no clouds.,,,4.4,-8.3,3.0,12,,,,
08.01.2020 11:00,-1.9,742.6,763.9,,70,Wind blowing from the south-west,3,,7,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,3.2,,,2500 or more  or no clouds.,,,4.8,-6.7,0.1,6,,,,
08.01.2020 08:00,-3.6,741.7,762.9,2.3,72,Wind blowing from the north-northwest,4,,9,100%.,Haze. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,3.2,,,1000-1500,,,5.0,-8.0,7.0,12,,,,
08.01.2020 05:00,-2.3,739.4,760.6,,96,Wind blowing from the south-southwest,0,,9,,Intermittent fall of snowflakes  slight at time of observation. ,,,-4.0,3.2,,,,,,2.9,-2.8,7.0,6,,,,
08.01.2020 02:00,-0.7,737.5,758.6,,99,Wind blowing from the north,3,,9,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,3.2,,,2500 or more  or no clouds.,,,1.0,-0.9,4.0,12,,,,
07.01.2020 20:00,3.0,738.7,759.9,-2.3,65,Wind blowing from the north-east,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,3.2,,,1000-1500,,,30.0,-3.1,No precipitation,12,,,,
07.01.2020 17:00,0.6,741.0,762.4,,80,Wind blowing from the north,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,2.0,,,1000-1500,,,2.7,-2.5,No precipitation,6,,,,
07.01.2020 14:00,1.8,742.3,763.6,-2.3,70,Wind blowing from the north,0,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,1.8,,,1000-1500,,,7.0,-3.2,No precipitation,12,,,,
07.01.2020 11:00,-0.2,744.6,766.0,,74,Wind blowing from the west,0,,3,100%., ,,,-5.1,-0.2,,,1000-1500,,,10.0,-4.4,No precipitation,6,,,,
07.01.2020 08:00,-3.1,746.5,768.2,0.0,91,Wind blowing from the north,2,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.7,,,1000-1500,,,8.0,-4.4,No precipitation,12,,,,
07.01.2020 05:00,-4.1,746.5,768.2,,93,Wind blowing from the north,1,,2,, ,,,,-2.7,,,,,,10.0,-5.1,No precipitation,6,,,,
07.01.2020 02:00,-3.5,747.9,769.6,,93,Wind blowing from the north,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.7,,,2500 or more  or no clouds.,,,8.0,-4.5,0.7,12,,,,
06.01.2020 20:00,-4.0,748.7,770.7,-0.4,95,Wind blowing from the north-northwest,1,,3,100%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,-2.7,,,1000-1500,,,7.0,-4.7,0.7,12,,,,
06.01.2020 17:00,-4.1,749.1,771.1,,95,Calm  no wind,0,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,-2.7,,,2500 or more  or no clouds.,,,6.0,-4.8,0.5,6,,,,
06.01.2020 14:00,-3.4,749.4,771.4,-1.6,71,Wind blowing from the east-southeast,1,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,-0.5,,,2500 or more  or no clouds.,,,6.0,-8.0,Trace of precipitation,12,,,,
06.01.2020 11:00,-5.1,751.0,773.2,,72,Wind blowing from the north-northwest,1,,4,100%., ,,,-10.8,-0.5,,,2500 or more  or no clouds.,,,8.0,-9.4,No precipitation,6,,,,
06.01.2020 08:00,-8.5,751.6,773.9,-0.3,85,Wind blowing from the north,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,8.0,-10.6,No precipitation,12,,,,
06.01.2020 05:00,-10.2,751.9,774.1,,90,Wind blowing from the north,1,,4,, ,,,-15.7,-0.5,,,,,,23.0,-11.6,No precipitation,6,,,,
06.01.2020 02:00,-10.3,752.8,774.8,,89,Wind blowing from the north,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-0.5,,,2500 or more  or no clouds.,,,20.0,-11.8,No precipitation,12,,,,
05.01.2020 20:00,-9.2,753.1,775.7,0.0,86,Wind blowing from the north-west,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-0.5,,,,,,7.0,-11.2,No precipitation,12,,,,
05.01.2020 17:00,-6.3,753.1,775.5,,74,Wind blowing from the north,1,,2,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-0.5,,,2500 or more  or no clouds.,,,4.7,-10.2,No precipitation,6,,,,
05.01.2020 14:00,-1.5,753.1,775.3,-1.1,54,Wind blowing from the south-southeast,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-1.5,,,2500 or more  or no clouds.,,,15.0,-9.8,No precipitation,12,,,,
05.01.2020 11:00,-6.7,754.2,776.5,,72,Wind blowing from the south-west,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-1.5,,,,,,5.0,-11.0,No precipitation,6,,,,
05.01.2020 08:00,-14.3,754.5,777.1,0.8,92,Wind blowing from the north-east,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-1.5,,,,,,2.2,-15.3,No precipitation,12,,,,
05.01.2020 05:00,-14.9,753.7,776.2,,91,Wind blowing from the north-west,1,,4,, ,,,-16.0,-1.5,,,,,,10.0,-16.1,No precipitation,6,,,,
05.01.2020 02:00,-13.2,753.1,775.3,,92,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-1.5,,,2500 or more  or no clouds.,,,10.0,-14.3,No precipitation,12,,,,
04.01.2020 20:00,-9.9,751.6,774.2,1.6,84,Wind blowing from the north-northeast,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-1.5,,,,,,6.0,-12.1,No precipitation,12,,,,
04.01.2020 17:00,-7.2,750.0,772.4,,74,Wind blowing from the north-northeast,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-1.5,,,,,,3.3,-11.1,No precipitation,6,,,,
04.01.2020 14:00,-2.6,749.1,771.2,-1.0,48,Wind blowing from the south-west,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-2.3,,,,,,11.0,-12.3,No precipitation,12,,,,
04.01.2020 11:00,-8.8,750.1,772.6,,76,Wind blowing from the south,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.0,-2.9,,,,,,4.6,-12.3,No precipitation,6,,,,
04.01.2020 08:00,-14.7,750.0,772.6,1.1,88,Wind blowing from the north,1,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,,,,300-600,,,6.0,-16.3,No precipitation,12,,,,
04.01.2020 05:00,-15.5,748.9,771.4,,88,Wind blowing from the north,2,,5,, ,,,-17.9,-2.9,,,,,,12.0,-17.1,No precipitation,6,,,,
04.01.2020 02:00,-14.6,748.8,771.0,,88,Wind blowing from the north-northeast,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-2.9,,,2500 or more  or no clouds.,,,14.0,-16.2,No precipitation,12,,,,
03.01.2020 20:00,-11.0,749.0,771.7,-0.2,80,Wind blowing from the north,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-2.9,,,,,,5.0,-13.8,No precipitation,12,,,,
03.01.2020 17:00,-8.7,749.2,771.8,,70,Wind blowing from the north,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-2.9,,,,,,3.9,-13.3,No precipitation,6,,,,
03.01.2020 14:00,-3.7,748.9,771.2,-2.1,46,Wind blowing from the north,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-3.7,,,,,,16.0,-13.8,No precipitation,12,,,,
03.01.2020 11:00,-9.5,751.0,773.6,,68,Wind blowing from the south,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-4.7,,,,,,5.0,-14.4,No precipitation,6,,,,
03.01.2020 08:00,-17.6,751.8,774.6,0.3,85,Wind blowing from the north,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,,,,300-600,,,6.0,-19.6,No precipitation,12,,,,
03.01.2020 05:00,-17.4,751.5,774.2,,89,Wind blowing from the north,2,,4,, ,,,-19.9,-4.7,,,,,,7.0,-18.8,No precipitation,6,,,,
03.01.2020 02:00,-16.4,751.7,774.1,,88,Wind blowing from the north-northeast,3,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.7,,,2500 or more  or no clouds.,,,7.0,-18.0,No precipitation,12,,,,
02.01.2020 20:00,-13.2,751.1,773.9,0.1,81,Wind blowing from the north-east,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.7,,,,,,7.0,-15.8,No precipitation,12,,,,
02.01.2020 17:00,-10.4,751.0,773.8,,68,Wind blowing from the east,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.7,,,,,,4.9,-15.3,No precipitation,6,,,,
02.01.2020 14:00,-5.8,751.0,773.5,-1.5,46,Wind blowing from the south,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-5.4,,,,,,25.0,-15.8,No precipitation,12,,,,
02.01.2020 11:00,-11.0,752.5,775.2,,67,Wind blowing from the south,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-6.5,,,,,,6.0,-16.0,No precipitation,6,,,,
02.01.2020 08:00,-18.1,753.4,776.3,0.6,87,Wind blowing from the south,0,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.2,-6.5,,,,,,5.0,-19.8,No precipitation,12,,,,
02.01.2020 05:00,-19.5,752.8,775.6,,85,Wind blowing from the north,1,,4,, ,,,-22.0,-6.5,,,,,,16.0,-21.4,No precipitation,6,,,,
02.01.2020 02:00,-18.1,753.2,775.9,,87,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-6.5,,,2500 or more  or no clouds.,,,20.0,-19.8,No precipitation,12,,,,
01.01.2020 20:00,-14.3,753.0,776.1,-0.1,82,Wind blowing from the north-northeast,2,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-6.5,,,,,,5.0,-16.7,No precipitation,12,,,,
01.01.2020 17:00,-11.7,753.1,776.1,,70,Wind blowing from the north,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-6.5,,,,,,7.0,-16.1,No precipitation,6,,,,
01.01.2020 14:00,-8.2,752.8,775.5,-1.3,48,Wind blowing from the east-southeast,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-7.6,,,,,,17.0,-17.4,No precipitation,12,,,,
01.01.2020 11:00,-12.4,754.1,777.1,,56,Wind blowing from the south-southeast,1,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-11.2,,,,,,7.0,-19.5,No precipitation,6,,,,
01.01.2020 08:00,-21.2,754.8,778.1,0.9,75,Wind blowing from the north-northeast,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.0,-11.2,,,,,,7.0,-24.5,No precipitation,12,,,,
