Local time in Yuanling,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 02:00,3.4,753.2,767.5,,89,Wind blowing from the north-east,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.4,4.9,,,2500 or more  or no clouds.,,,11.0,1.8,0.2,12,,,,
09.01.2020 20:00,4.5,753.4,767.8,0.4,77,Wind blowing from the north-east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,5.1,,,600-1000,,,17.0,0.8,No precipitation,12,,,,
09.01.2020 17:00,4.8,753.0,767.2,,77,Wind blowing from the north-east,2,,,100%., ,,,,,,,600-1000,,,16.0,1.1,,,,,,
09.01.2020 14:00,4.7,753.4,767.7,-1.9,83,Wind blowing from the east,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,,,,600-1000,,,16.0,2.1,2.0,12,,,,
09.01.2020 11:00,4.5,755.3,769.6,,86,Wind blowing from the north-east,2,,8,100%., ,,,3.8,,,,300-600,,,10.0,2.4,0.3,6,,,,
09.01.2020 08:00,3.9,754.0,768.2,0.8,88,Wind blowing from the north-east,2,,8,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,,,,2500 or more  or no clouds.,,,13.0,2.1,4.0,12,,,,
09.01.2020 05:00,3.9,753.2,767.5,,94,Wind blowing from the north-northeast,1,,8,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.9,7.4,,,,,,5.0,3.0,3.0,6,,,,
09.01.2020 02:00,3.9,753.6,767.8,,92,Wind blowing from the north-east,1,,8,,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,7.4,,,2500 or more  or no clouds.,,,3.3,2.7,2.0,12,,,,
08.01.2020 20:00,5.1,753.2,767.4,0.2,88,Wind blowing from the north-east,3,,9,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,8.9,,,300-600,,,5.0,3.3,0.4,12,,,,
08.01.2020 17:00,5.4,753.0,767.2,,90,Wind blowing from the north-northeast,2,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,10.0,,,300-600,,,3.9,3.9,0.3,6,,,,
08.01.2020 14:00,6.6,753.5,767.7,-2.6,73,Wind blowing from the north-east,3,,9,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,,,,300-600,,,6.0,2.1,0.1,12,,,,
08.01.2020 11:00,7.2,756.1,770.2,,73,Wind blowing from the north-east,3,,8,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,,,,,,,6.0,2.7,Trace of precipitation,6,,,,
08.01.2020 08:00,7.1,755.8,770.0,0.0,73,Wind blowing from the north-northeast,3,,7,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,11.1,,,2500 or more  or no clouds.,,,6.0,2.6,No precipitation,12,,,,
08.01.2020 05:00,7.3,755.8,769.9,,73,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,7.0,2.8,,,,,,
08.01.2020 02:00,7.2,756.2,770.3,,73,Wind blowing from the north-east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,11.1,,,2500 or more  or no clouds.,,,8.0,2.7,No precipitation,12,,,,
07.01.2020 20:00,8.9,755.6,769.8,2.2,74,Wind blowing from the north-east,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,11.1,,,600-1000,,,10.0,4.5,No precipitation,12,,,,
07.01.2020 17:00,10.1,753.4,767.5,,70,Wind blowing from the north-northeast,2,,,100%., ,,,,,,,600-1000,,,10.0,4.9,,,,,,
07.01.2020 14:00,9.7,753.9,768.0,-2.0,70,Wind blowing from the east-northeast,1,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,9.7,,,600-1000,,,13.0,4.5,0.5,12,,,,
07.01.2020 11:00,7.4,755.9,770.1,,78,Calm  no wind,0,,,100%., ,,,5.1,8.3,,,600-1000,,,12.0,3.8,No precipitation,6,,,,
07.01.2020 08:00,5.6,754.1,768.3,1.5,88,Wind blowing from the north,1,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,600-1000,,,14.0,3.8,12.0,12,,,,
07.01.2020 05:00,5.7,752.6,766.8,,91,Wind blowing from the north-east,1,,10,, ,,,5.1,8.4,,,,,,14.0,4.3,11.0,6,,,,
07.01.2020 02:00,5.4,750.5,764.6,,91,Wind blowing from the north,1,,10,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,8.4,,,2500 or more  or no clouds.,,,9.0,4.1,13.0,12,,,,
06.01.2020 20:00,6.5,749.2,763.2,1.4,87,Wind blowing from the north-east,3,,9,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,8.4,,,600-1000,,,18.0,4.5,1.0,12,,,,
06.01.2020 17:00,7.3,747.8,761.8,,89,Wind blowing from the north,2,,,100%., ,,,,,,,600-1000,,,13.0,5.6,,,,,,
06.01.2020 14:00,7.7,748.0,762.1,-3.9,89,Wind blowing from the north-east,2,,9,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,8.4,,,600-1000,,,14.0,6.0,0.4,12,,,,
06.01.2020 11:00,8.3,751.9,766.0,,86,Wind blowing from the north-east,2,,6,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,8.4,,,600-1000,,,11.0,6.1,0.1,6,,,,
06.01.2020 08:00,7.9,750.7,764.8,-0.1,90,Wind blowing from the north-east,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,8.0,,,600-1000,,,9.0,6.4,No precipitation,12,,,,
06.01.2020 05:00,7.8,750.8,764.9,,88,Wind blowing from the north-northeast,2,,6,,Rain (not freezing) not falling as shower(s). ,,,6.2,7.8,,,,,,5.0,5.9,No precipitation,6,,,,
06.01.2020 02:00,7.6,751.1,765.2,,89,Wind blowing from the north-east,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,7.8,,,2500 or more  or no clouds.,,,4.3,5.9,No precipitation,12,,,,
05.01.2020 20:00,7.4,750.2,764.3,1.1,89,Wind blowing from the east,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,7.4,,,2500 or more  or no clouds.,,,4.1,5.7,No precipitation,12,,,,
05.01.2020 17:00,7.2,749.1,763.2,,89,Wind blowing from the north-east,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,7.3,,,2500 or more  or no clouds.,,,4.2,5.5,No precipitation,6,,,,
05.01.2020 14:00,6.9,749.7,763.8,-2.6,90,Wind blowing from the east-northeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,6.9,,,2500 or more  or no clouds.,,,4.0,5.4,No precipitation,12,,,,
05.01.2020 11:00,6.5,752.3,766.5,,94,Wind blowing from the north-east,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,6.8,,,2500 or more  or no clouds.,,,2.7,5.6,No precipitation,6,,,,
05.01.2020 08:00,6.3,751.8,766.0,0.6,92,Wind blowing from the east-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,6.8,,,2500 or more  or no clouds.,,,3.3,5.1,No precipitation,12,,,,
05.01.2020 05:00,6.4,751.2,765.3,,89,Wind blowing from the east-northeast,2,,5,,Mist. ,,,5.6,6.8,,,,,,3.9,4.7,No precipitation,6,,,,
05.01.2020 02:00,6.3,752.4,766.6,,91,Wind blowing from the east,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,6.8,,,2500 or more  or no clouds.,,,4.0,4.9,0.1,12,,,,
04.01.2020 20:00,6.5,754.0,768.2,0.3,94,Wind blowing from the north-east,1,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,6.8,,,2500 or more  or no clouds.,,,4.6,5.6,0.8,12,,,,
04.01.2020 17:00,6.7,753.7,767.8,,96,Wind blowing from the east,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,6.8,,,2500 or more  or no clouds.,,,2.6,6.1,No precipitation,6,,,,
04.01.2020 14:00,6.6,754.6,768.7,-2.4,95,Wind blowing from the north,0,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,6.6,,,2500 or more  or no clouds.,,,3.1,5.9,1.0,12,,,,
04.01.2020 11:00,6.3,757.0,771.3,,91,Wind blowing from the north,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,6.3,,,300-600,,,3.4,4.9,1.0,6,,,,
04.01.2020 08:00,5.8,756.8,771.1,1.2,95,Wind blowing from the east,1,,2,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.9,,,300-600,,,2.2,5.1,0.4,12,,,,
04.01.2020 05:00,5.8,755.6,769.9,,92,Calm  no wind,0,,,,Mist. ,,,,5.9,,,,,,4.2,4.6,No precipitation,6,,,,
04.01.2020 02:00,5.9,757.0,771.4,,90,Wind blowing from the east,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,5.9,,,2500 or more  or no clouds.,,,5.0,4.4,No precipitation,12,,,,
03.01.2020 20:00,5.7,757.7,772.0,0.9,87,Wind blowing from the north-northeast,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,5.7,,,300-600,,,5.0,3.7,0.6,12,,,,
03.01.2020 17:00,5.6,756.8,771.1,,85,Wind blowing from the east,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,5.7,,,300-600,,,5.0,3.3,0.3,6,,,,
03.01.2020 14:00,5.2,757.3,771.6,-1.7,88,Wind blowing from the north-east,1,,5,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,5.3,,,300-600,,,4.4,3.4,0.6,12,,,,
03.01.2020 11:00,4.8,759.0,773.3,,90,Wind blowing from the north-east,1,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,5.1,,,300-600,,,2.7,3.3,0.3,6,,,,
03.01.2020 08:00,5.0,758.2,772.6,0.9,81,Wind blowing from the north-east,1,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,5.1,,,300-600,,,3.4,2.0,No precipitation,12,,,,
03.01.2020 05:00,5.0,757.3,771.6,,78,Wind blowing from the north-east,1,,8,,Mist. ,,,4.7,5.1,,,,,,3.7,1.5,No precipitation,6,,,,
03.01.2020 02:00,5.0,757.7,772.0,,72,Wind blowing from the east-northeast,2,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,5.1,,,2500 or more  or no clouds.,,,4.0,0.4,No precipitation,12,,,,
02.01.2020 20:00,4.7,757.9,772.2,1.2,83,Wind blowing from the east-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,5.0,,,2500 or more  or no clouds.,,,4.6,2.1,No precipitation,12,,,,
02.01.2020 17:00,4.8,756.7,771.1,,81,Wind blowing from the north-east,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,,,,300-600,,,5.0,1.8,No precipitation,6,,,,
02.01.2020 14:00,4.8,757.3,771.7,-1.5,82,Wind blowing from the north-east,2,,5,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,5.2,,,300-600,,,7.0,2.0,0.2,12,,,,
02.01.2020 11:00,4.9,758.8,773.2,,86,Wind blowing from the north-east,2,,4,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.2,,,300-600,,,6.0,2.8,No precipitation,6,,,,
02.01.2020 08:00,4.8,758.0,772.3,1.9,89,Wind blowing from the north-east,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.2,,,2500 or more  or no clouds.,,,5.0,3.1,0.6,12,,,,
02.01.2020 05:00,4.9,756.1,770.5,,87,Wind blowing from the north-east,2,,4,,Mist. ,,,3.9,5.2,,,,,,5.0,2.9,0.5,6,,,,
02.01.2020 02:00,4.6,756.4,770.8,,95,Wind blowing from the north-east,1,,4,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,5.2,,,2500 or more  or no clouds.,,,4.0,3.9,0.5,12,,,,
01.01.2020 20:00,4.6,756.0,770.3,1.4,94,Wind blowing from the north-east,1,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,5.2,,,600-1000,,,2.4,3.7,0.1,12,,,,
01.01.2020 17:00,5.0,754.6,769.0,,81,Wind blowing from the east,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,5.6,,,600-1000,,,3.0,2.0,No precipitation,6,,,,
01.01.2020 14:00,4.4,755.5,769.8,-2.8,83,Wind blowing from the east,1,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,,,,600-1000,,,3.0,1.8,No precipitation,12,,,,
01.01.2020 11:00,4.1,758.3,772.7,,80,Wind blowing from the east-southeast,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,,,,600-1000,,,2.9,1.0,No precipitation,6,,,,
01.01.2020 08:00,4.0,757.9,772.2,0.0,74,Wind blowing from the east,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,,,,600-1000,,,3.4,-0.2,No precipitation,12,,,,
01.01.2020 05:00,3.9,757.9,772.3,,71,Wind blowing from the east,2,,6,,Mist. ,,,3.9,,,,,,,3.6,-0.9,No precipitation,6,,,,
01.01.2020 02:00,4.5,759.5,773.8,,64,Wind blowing from the east-southeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,,,,2500 or more  or no clouds.,,,3.9,-1.7,No precipitation,12,,,,
31.12.2019 20:00,5.1,760.3,774.7,-0.3,68,Wind blowing from the north-east,2,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,600-1000,,,3.4,-0.3,No precipitation,12,,,,
31.12.2019 17:00,5.5,760.6,774.8,,66,Wind blowing from the east,3,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,13.0,,,600-1000,,,3.2,-0.5,No precipitation,6,,,,
31.12.2019 14:00,5.9,761.9,776.2,-2.3,65,Wind blowing from the north-east,2,,8,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,13.0,,,600-1000,,,3.3,-0.2,No precipitation,12,,,,
31.12.2019 11:00,6.4,764.2,778.5,,64,Wind blowing from the north-east,3,,8,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,13.0,,,600-1000,,,3.2,0.1,No precipitation,6,,,,
31.12.2019 08:00,7.6,763.6,777.7,1.4,55,Wind blowing from the north-northeast,3,,10,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,13.0,,,600-1000,,,3.8,-0.9,No precipitation,12,,,,
31.12.2019 05:00,8.6,762.2,776.3,,54,Wind blowing from the north-east,4,,10,,Haze. ,,,8.2,13.0,,,,,,3.8,-0.4,No precipitation,6,,,,
31.12.2019 02:00,9.5,762.4,776.5,,60,Wind blowing from the east-northeast,2,,10,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,13.0,,,2500 or more  or no clouds.,,,3.4,2.1,No precipitation,12,,,,
