Local time in Changde,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 23:00,2.1,755.4,769.7,,98,Calm  no wind,0,,,,Rain (not freezing) not falling as shower(s). ,,,1.9,,,,,,,2.2,1.8,No precipitation,6,,,,
09.01.2020 20:00,2.1,754.9,769.2,0.9,98,Wind blowing from the north,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.9,,,,1000-1500,,,0.6,1.8,1.0,12,,,,
09.01.2020 17:00,2.0,754.0,768.4,,98,Wind blowing from the north,3,,9,100%.,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,,,,300-600,,,1.0,1.7,0.1,6,,,,
09.01.2020 14:00,2.2,754.3,768.5,-1.8,97,Wind blowing from the north,3,,9,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,,,,1500-2000,,,1.3,1.8,5.0,12,,,,
09.01.2020 11:00,2.4,756.1,770.4,,97,Wind blowing from the north-northwest,2,,9,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,,,,300-600,,,3.8,2.0,2.0,6,,,,
09.01.2020 08:00,2.3,754.8,769.0,0.8,97,Wind blowing from the north-east,2,,11,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,,,,300-600,,,6.0,1.9,5.0,12,,,,
09.01.2020 05:00,2.1,754.0,768.2,,97,Calm  no wind,0,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,2.0,6.6,,,,,,4.6,1.7,4.0,6,,,,
09.01.2020 02:00,2.4,754.5,768.7,-0.8,96,Wind blowing from the north,4,,11,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,6.6,,,2500 or more  or no clouds.,,,2.0,1.8,1.0,12,,,,
08.01.2020 23:00,3.0,755.3,769.5,,92,Wind blowing from the north-northwest,4,,11,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.0,6.7,,,,,,2.1,1.8,0.1,6,,,,
08.01.2020 20:00,3.8,755.1,769.3,0.6,79,Wind blowing from the north-east,4,,10,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,6.7,,,1500-2000,,,15.0,0.5,No precipitation,12,,,,
08.01.2020 17:00,4.8,754.5,768.7,,83,Wind blowing from the north-east,3,,9,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,7.9,,,2000-2500,,,7.0,2.2,No precipitation,6,,,,
08.01.2020 14:00,6.6,754.8,768.9,-2.8,78,Wind blowing from the north,1,,9,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,9.1,,,2000-2500,,,8.0,3.0,No precipitation,12,,,,
08.01.2020 11:00,6.2,757.6,771.7,,75,Wind blowing from the west,1,,,100%., ,,,,,,,1500-2000,,,10.0,2.1,,,,,,
08.01.2020 08:00,4.9,757.9,772.1,0.9,87,Wind blowing from the east,3,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,9.1,,,1500-2000,,,5.0,2.9,No precipitation,12,,,,
08.01.2020 05:00,5.2,757.0,771.1,,87,Wind blowing from the east-northeast,3,,6,,Mist. ,,,3.1,9.1,,,,,,6.0,3.2,No precipitation,6,,,,
08.01.2020 02:00,6.3,758.1,772.2,0.3,80,Wind blowing from the north,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,9.1,,,2500 or more  or no clouds.,,,10.0,3.1,No precipitation,12,,,,
07.01.2020 23:00,6.4,757.8,772.0,,81,Wind blowing from the east-northeast,1,,,, ,,,3.1,9.1,,,,,,8.0,3.4,No precipitation,6,,,,
07.01.2020 20:00,6.4,756.3,770.5,1.4,82,Wind blowing from the east-northeast,2,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,9.1,,,2000-2500,,,9.0,3.6,No precipitation,12,,,,
07.01.2020 17:00,7.9,754.9,769.0,,76,Wind blowing from the east-southeast,1,,8,100%., ,,,3.1,9.1,,,2000-2500,,,10.0,3.9,No precipitation,6,,,,
07.01.2020 14:00,8.2,754.9,769.0,-0.8,71,Wind blowing from the south-west,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,8.5,,,2500 or more  or no clouds.,,,24.0,3.1,4.0,12,,,,
07.01.2020 11:00,6.1,755.7,769.9,,97,Wind blowing from the west-northwest,2,,11,, ,,,3.1,6.1,,,,,,15.0,5.7,No precipitation,6,,,,
07.01.2020 08:00,3.6,754.5,768.7,3.1,100,Wind blowing from the south-southwest,2,,11,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.7,,,1500-2000,,,6.0,3.6,11.0,12,,,,
07.01.2020 05:00,3.2,751.4,765.6,,100,Wind blowing from the north,4,,11,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.2,6.8,,,,,,2.9,3.2,10.0,6,,,,
07.01.2020 02:00,3.7,751.1,765.2,0.2,100,Wind blowing from the north-northeast,2,,11,,Rain  not freezing  intermittent  heavy at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,6.9,,,2500 or more  or no clouds.,,,1.9,3.7,7.0,12,,,,
06.01.2020 23:00,4.3,750.9,765.0,,100,Wind blowing from the west-northwest,1,,10,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.3,6.9,,,,,,2.1,4.3,0.6,6,,,,
06.01.2020 20:00,4.4,751.0,765.1,,100,Wind blowing from the north-northeast,4,,10,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.9,,,200-300,,,4.6,4.4,0.7,12,,,,
06.01.2020 17:00,4.8,749.5,763.6,,100,Wind blowing from the north-northeast,1,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,6.9,,,1000-1500,,,2.8,4.8,No precipitation,6,,,,
06.01.2020 14:00,5.2,750.2,764.2,-3.3,100,Wind blowing from the north-northeast,2,,8,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,6.9,,,1000-1500,,,0.5,5.2,0.5,12,,,,
06.01.2020 11:00,5.5,753.5,767.6,,100,Wind blowing from the north-northwest,2,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,6.9,,,1000-1500,,,2.6,5.5,0.5,6,,,,
06.01.2020 08:00,5.5,751.9,766.0,0.1,100,Wind blowing from the north,3,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,6.9,,,1500-2000,,,1.8,5.5,Trace of precipitation,12,,,,
06.01.2020 05:00,6.8,751.8,765.8,,100,Wind blowing from the north,1,,8,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,5.4,6.9,,,,,,0.6,6.8,No precipitation,6,,,,
06.01.2020 02:00,6.7,752.4,766.4,0.0,100,Wind blowing from the west,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,6.7,,,2500 or more  or no clouds.,,,2.6,6.7,No precipitation,12,,,,
05.01.2020 23:00,6.3,752.4,766.4,,100,Wind blowing from the west-northwest,1,,8,,Mist. ,,,,6.5,,,,,,0.9,6.3,No precipitation,6,,,,
05.01.2020 20:00,6.3,751.4,765.4,1.2,100,Wind blowing from the north-northwest,1,,6,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,5.3,6.5,,,1500-2000,,,0.1,6.3,No precipitation,12,,,,
05.01.2020 17:00,6.4,750.2,764.2,,100,Wind blowing from the east,1,,,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,5.3,6.5,,,1500-2000,,,0.1,6.4,No precipitation,6,,,,
05.01.2020 14:00,6.1,750.6,764.6,-2.4,100,Calm  no wind,0,,,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,6.2,,,1500-2000,,,0.1,6.1,No precipitation,12,,,,
05.01.2020 11:00,6.0,753.0,767.1,,100,Wind blowing from the north,0,,5,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,6.0,,,1500-2000,,,0.1,6.0,No precipitation,6,,,,
05.01.2020 08:00,5.5,752.3,766.4,1.0,100,Wind blowing from the north,1,,5,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.8,,,1500-2000,,,0.1,5.5,0.1,12,,,,
05.01.2020 05:00,5.5,751.3,765.3,,100,Wind blowing from the east,2,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,,5.8,,,,,,0.1,5.5,No precipitation,6,,,,
05.01.2020 02:00,5.5,753.3,767.4,-1.6,100,Wind blowing from the south-east,0,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.8,,,2500 or more  or no clouds.,,,0.2,5.5,0.4,12,,,,
04.01.2020 23:00,5.3,754.9,769.0,,100,Wind blowing from the east-northeast,1,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,4.7,5.8,,,,,,0.4,5.3,0.2,6,,,,
04.01.2020 20:00,5.5,755.2,769.3,0.8,99,Wind blowing from the east,2,,3,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Drizzle.,4.7,5.8,,,1500-2000,,,0.1,5.4,2.0,12,,,,
04.01.2020 17:00,5.6,754.4,768.6,,99,Wind blowing from the east,1,,3,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Drizzle.,4.5,5.8,,,1500-2000,,,0.1,5.5,0.7,6,,,,
04.01.2020 14:00,5.7,755.2,769.3,-2.0,99,Wind blowing from the north,1,,3,100%.,Fog or ice fog. ,Rain.,Drizzle.,4.5,5.8,,,1500-2000,,,0.9,5.6,2.0,12,,,,
04.01.2020 11:00,5.2,757.2,771.4,,98,Wind blowing from the west,1,,3,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Drizzle.,4.1,5.3,,,1500-2000,,,0.3,4.9,1.0,6,,,,
04.01.2020 08:00,4.8,757.2,771.4,1.5,98,Wind blowing from the north-west,2,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.9,,,1500-2000,,,0.9,4.5,Trace of precipitation,12,,,,
04.01.2020 05:00,4.7,755.7,769.9,,99,Wind blowing from the south,1,,3,,Fog or ice fog. ,,,,4.9,,,,,,1.7,4.6,No precipitation,6,,,,
04.01.2020 02:00,4.8,757.3,771.6,-0.9,99,Wind blowing from the west,1,,3,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.9,,,2500 or more  or no clouds.,,,0.3,4.7,0.1,12,,,,
03.01.2020 23:00,4.8,758.2,772.5,,98,Wind blowing from the west,1,,5,,Mist. ,,,3.8,4.9,,,,,,0.9,4.5,No precipitation,6,,,,
03.01.2020 20:00,4.8,757.9,772.1,,96,Wind blowing from the west,2,,5,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,4.8,,,1000-1500,,,0.2,4.2,1.0,12,,,,
03.01.2020 17:00,4.7,757.1,771.4,,97,Wind blowing from the west-northwest,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,4.8,,,,,,1.1,4.3,0.6,6,,,,
03.01.2020 14:00,4.7,757.3,771.6,-1.8,99,Wind blowing from the north-west,1,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,3.8,4.8,,,1000-1500,,,0.7,4.6,2.0,12,,,,
03.01.2020 11:00,4.1,759.1,773.4,,98,Wind blowing from the west-northwest,3,,7,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Drizzle.,,4.5,,,1000-1500,,,0.1,3.8,0.8,6,,,,
03.01.2020 08:00,3.9,758.5,772.7,0.7,96,Wind blowing from the north-northwest,2,,7,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.5,,,2500 or more  or no clouds.,,,1.2,3.3,0.4,12,,,,
03.01.2020 05:00,3.8,757.8,772.0,,95,Wind blowing from the north-west,1,,7,,Mist. ,,,,4.5,,,,,,1.3,3.1,0.4,6,,,,
03.01.2020 02:00,4.3,758.3,772.6,-0.6,86,Wind blowing from the north-northeast,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.5,,,2500 or more  or no clouds.,,,3.9,2.2,No precipitation,12,,,,
02.01.2020 23:00,4.3,758.9,773.2,,81,Wind blowing from the north-northwest,2,,5,,Mist. ,,,1.9,4.5,,,,,,3.3,1.3,No precipitation,6,,,,
02.01.2020 20:00,4.1,758.5,772.9,0.8,83,Wind blowing from the north-northwest,1,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.9,4.5,,,1000-1500,,,3.7,1.5,0.1,12,,,,
02.01.2020 17:00,4.4,757.7,772.0,,81,Wind blowing from the east,0,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.9,4.5,,,1000-1500,,,3.9,1.4,No precipitation,6,,,,
02.01.2020 14:00,3.9,758.0,772.3,-1.8,82,Wind blowing from the east-southeast,0,,7,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.9,3.9,,,1000-1500,,,3.6,1.1,0.7,12,,,,
02.01.2020 11:00,2.8,759.8,774.1,,98,Wind blowing from the north,2,,7,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.9,3.6,,,1000-1500,,,2.1,2.5,0.3,6,,,,
02.01.2020 08:00,2.0,759.1,773.5,,99,Wind blowing from the north-northwest,3,,7,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,3.6,,,200-300,,,0.2,1.9,0.7,12,,,,
02.01.2020 05:00,2.8,757.6,771.9,,96,Wind blowing from the north,2,,7,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,2.3,,,,,,,0.2,2.2,0.5,6,,,,
02.01.2020 02:00,2.9,757.5,771.8,,96,Wind blowing from the north,2,,7,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Rain.,Drizzle.,2.3,3.6,,,2500 or more  or no clouds.,,,0.2,2.3,0.6,12,,,,
01.01.2020 23:00,2.9,757.9,772.2,,96,Wind blowing from the north,2,,7,,Mist. ,,,2.3,3.6,,,,,,1.3,2.3,No precipitation,6,,,,
01.01.2020 20:00,3.1,757.1,771.4,,95,Wind blowing from the north-northwest,1,,4,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Drizzle.,2.3,3.6,,,200-300,,,0.3,2.4,1.0,12,,,,
01.01.2020 17:00,2.8,755.6,769.9,,94,Calm  no wind,0,,,100%.,Fog or ice fog. ,Rain.,Drizzle.,2.3,3.6,,,1500-2000,,,0.9,1.9,1.0,6,,,,
01.01.2020 14:00,2.6,756.0,770.3,-2.8,92,Wind blowing from the north,0,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,3.6,,,1500-2000,,,1.1,1.4,0.5,12,,,,
01.01.2020 11:00,3.4,758.8,773.1,,78,Wind blowing from the east,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,3.4,,,2000-2500,,,3.9,-0.2,No precipitation,6,,,,
01.01.2020 08:00,2.5,758.6,772.9,0.0,80,Wind blowing from the north-northwest,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,,,,2000-2500,,,4.0,-0.6,No precipitation,12,,,,
01.01.2020 05:00,2.5,758.6,772.9,,80,Wind blowing from the west-northwest,2,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,2.5,,,,,,,4.1,-0.6,No precipitation,6,,,,
01.01.2020 02:00,2.7,759.9,774.2,,68,Wind blowing from the west,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,,,,2500 or more  or no clouds.,,,6.0,-2.6,No precipitation,12,,,,
31.12.2019 23:00,2.8,761.2,775.6,,66,Calm  no wind,0,,,,Haze. ,,,2.6,,,,,,,7.0,-2.9,No precipitation,6,,,,
31.12.2019 20:00,2.7,761.4,775.8,-0.1,65,Wind blowing from the north,0,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,,,,2000-2500,,,8.0,-3.4,No precipitation,12,,,,
31.12.2019 17:00,2.8,761.5,775.9,,59,Wind blowing from the east,2,,,100%., ,,,,,,,2000-2500,,,9.0,-4.4,,,,,,
31.12.2019 14:00,3.0,762.9,777.2,-2.8,57,Wind blowing from the north,3,,12,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,13.2,,,2000-2500,,,8.0,-4.7,No precipitation,12,,,,
31.12.2019 11:00,3.2,765.7,780.0,,63,Wind blowing from the north,3,,12,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,13.2,,,1500-2000,,,6.0,-3.2,No precipitation,6,,,,
31.12.2019 08:00,4.0,765.0,779.2,1.1,70,Wind blowing from the north,2,,12,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,13.2,,,1500-2000,,,4.6,-1.0,No precipitation,12,,,,
