Local time in Dongfang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
12.01.2020 05:00,20.6,760.3,761.1,,85,Wind blowing from the north-east,6,,12,, ,,,20.6,26.9,,,,,,10.0,18.0,No precipitation,6,,,,
12.01.2020 02:00,20.8,760.6,761.4,0.0,85,Wind blowing from the north-east,4,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.7,26.9,,,2500 or more  or no clouds.,,,10.0,18.2,No precipitation,12,,,,
11.01.2020 23:00,21.2,760.6,761.4,,83,Wind blowing from the north-east,5,,12,, ,,,21.2,26.9,,,,,,12.0,18.2,No precipitation,6,,,,
11.01.2020 20:00,23.7,759.5,760.3,1.0,84,Wind blowing from the north-northeast,5,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.1,26.9,,,600-1000,,,13.0,20.8,No precipitation,12,,,,
11.01.2020 17:00,25.6,758.5,759.2,,78,Wind blowing from the north,3,,7,70 – 80%., ,,,22.1,26.9,,,600-1000,,,21.0,21.5,No precipitation,6,,,,
11.01.2020 14:00,26.2,759.1,759.8,-2.0,72,Wind blowing from the north-northwest,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.1,27.3,,,600-1000,,,24.0,20.8,No precipitation,12,,,,
11.01.2020 11:00,25.9,761.1,761.8,,73,Wind blowing from the north,2,,5,90  or more  but not 100%, ,,,22.1,27.4,,,600-1000,,,22.0,20.7,No precipitation,6,,,,
11.01.2020 08:00,22.4,759.9,760.6,0.9,90,Wind blowing from the east,1,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,22.1,27.4,,,600-1000,,,12.0,20.7,No precipitation,12,,,,
11.01.2020 05:00,23.2,759.0,759.7,,86,Wind blowing from the north-east,3,,5,, ,,,22.1,27.4,,,,,,17.0,20.7,No precipitation,6,,,,
11.01.2020 02:00,24.1,759.2,760.0,-0.5,81,Wind blowing from the north-northwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,27.4,,,2500 or more  or no clouds.,,,29.0,20.6,No precipitation,12,,,,
10.01.2020 23:00,24.3,759.7,760.5,,83,Wind blowing from the west-northwest,2,,7,, ,,,21.5,27.4,,,,,,23.0,21.2,No precipitation,6,,,,
10.01.2020 20:00,24.3,759.1,759.9,0.6,82,Wind blowing from the north-west,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,27.4,,,600-1000,,,23.0,21.0,No precipitation,12,,,,
10.01.2020 17:00,26.2,758.5,759.2,,74,Wind blowing from the north-west,2,,7,90  or more  but not 100%, ,,,21.5,27.4,,,600-1000,,,25.0,21.2,No precipitation,6,,,,
10.01.2020 14:00,26.9,759.2,760.0,-2.3,70,Wind blowing from the north-northwest,3,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,27.8,,,600-1000,,,21.0,21.0,No precipitation,12,,,,
10.01.2020 11:00,26.2,761.5,762.2,,72,Wind blowing from the north,3,,5,70 – 80%., ,,,21.5,28.1,,,600-1000,,,20.0,20.8,No precipitation,6,,,,
10.01.2020 08:00,23.1,760.7,761.5,1.4,81,Wind blowing from the east-northeast,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,,,,600-1000,,,18.0,19.7,No precipitation,12,,,,
10.01.2020 05:00,22.3,759.3,760.0,,83,Wind blowing from the east-northeast,1,,7,, ,,,21.2,28.1,,,,,,22.0,19.3,No precipitation,6,,,,
10.01.2020 02:00,21.9,759.7,760.4,-0.5,86,Wind blowing from the south-east,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,28.1,,,2500 or more  or no clouds.,,,16.0,19.5,No precipitation,12,,,,
09.01.2020 23:00,23.3,760.2,760.9,,83,Wind blowing from the south,1,,8,, ,,,21.2,28.1,,,,,,19.0,20.3,No precipitation,6,,,,
09.01.2020 20:00,24.3,759.7,760.5,0.4,77,Wind blowing from the east-northeast,2,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,28.1,,,600-1000,,,24.0,20.0,No precipitation,12,,,,
09.01.2020 17:00,26.1,759.3,760.0,,71,Calm  no wind,0,,,10%  or less  but not 0, ,,,21.2,28.1,,,600-1000,,,29.0,20.4,No precipitation,6,,,,
09.01.2020 14:00,27.4,760.3,761.1,-2.4,62,Wind blowing from the north-northwest,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,28.5,,,600-1000,,,22.0,19.5,No precipitation,12,,,,
09.01.2020 11:00,26.7,762.7,763.4,,64,Wind blowing from the north,2,,4,90  or more  but not 100%, ,,,21.2,28.5,,,600-1000,,,24.0,19.3,No precipitation,6,,,,
09.01.2020 08:00,21.6,761.7,762.4,1.1,89,Wind blowing from the east,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,28.5,,,600-1000,,,18.0,19.7,No precipitation,12,,,,
09.01.2020 05:00,22.4,760.6,761.4,,87,Wind blowing from the south-east,1,,6,,Mist. ,,,21.0,28.5,,,,,,7.0,20.1,No precipitation,6,,,,
09.01.2020 02:00,23.1,761.2,761.9,-0.3,84,Wind blowing from the south-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,28.5,,,2500 or more  or no clouds.,,,21.0,20.2,No precipitation,12,,,,
08.01.2020 23:00,24.6,761.5,762.3,,80,Wind blowing from the south-west,2,,7,, ,,,21.0,28.5,,,,,,24.0,20.9,No precipitation,6,,,,
08.01.2020 20:00,24.8,761.1,761.8,0.8,80,Wind blowing from the west-southwest,4,,7,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,28.5,,,600-1000,,,26.0,21.1,No precipitation,12,,,,
08.01.2020 17:00,26.6,760.3,761.0,,65,Wind blowing from the north-west,4,,7,20–30%., ,,,21.0,28.5,,,600-1000,,,29.0,19.5,No precipitation,6,,,,
08.01.2020 14:00,27.0,761.0,761.8,-2.2,71,Wind blowing from the west,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,28.4,,,600-1000,,,27.0,21.3,No precipitation,12,,,,
08.01.2020 11:00,26.3,763.2,763.9,,70,Wind blowing from the north,3,,7,10%  or less  but not 0, ,,,21.0,27.4,,,600-1000,,,20.0,20.4,No precipitation,6,,,,
08.01.2020 08:00,22.2,762.4,763.2,,82,Wind blowing from the east,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,27.7,,,2500 or more  or no clouds.,,,7.0,19.0,No precipitation,12,,,,
08.01.2020 05:00,21.5,761.5,762.2,,85,Wind blowing from the east-northeast,1,,8,, ,,,21.4,27.7,,,,,,21.0,18.9,No precipitation,6,,,,
08.01.2020 02:00,22.0,761.8,762.5,-0.3,79,Wind blowing from the east,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,27.7,,,2500 or more  or no clouds.,,,7.0,18.2,No precipitation,12,,,,
07.01.2020 23:00,23.5,762.1,762.9,,71,Wind blowing from the north-east,3,,8,, ,,,21.2,27.7,,,,,,27.0,17.9,No precipitation,6,,,,
07.01.2020 20:00,24.6,761.4,762.1,1.0,70,Wind blowing from the north-east,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,27.7,,,600-1000,,,29.0,18.8,No precipitation,12,,,,
07.01.2020 17:00,25.9,760.4,761.2,,76,Wind blowing from the north,3,,8,70 – 80%., ,,,21.2,27.7,,,600-1000,,,27.0,21.3,No precipitation,6,,,,
07.01.2020 14:00,26.9,760.9,761.7,-1.8,69,Wind blowing from the north-northwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,28.1,,,,,,23.0,20.7,No precipitation,12,,,,
07.01.2020 11:00,27.4,762.7,763.5,,65,Wind blowing from the north-west,2,,4,10%  or less  but not 0, ,,,21.2,28.1,,,600-1000,,,21.0,20.2,No precipitation,6,,,,
07.01.2020 08:00,23.1,761.8,762.5,0.7,83,Wind blowing from the east,2,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.2,28.1,,,600-1000,,,21.0,20.1,No precipitation,12,,,,
07.01.2020 05:00,22.3,761.1,761.8,,83,Wind blowing from the east,2,,,, ,,,20.9,28.1,,,,,,25.0,19.3,No precipitation,6,,,,
07.01.2020 02:00,22.5,761.0,761.8,-0.5,83,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.9,28.1,,,2500 or more  or no clouds.,,,23.0,19.5,No precipitation,12,,,,
06.01.2020 23:00,24.8,761.5,762.3,,82,Wind blowing from the south-west,2,,6,, ,,,20.9,28.1,,,,,,24.0,21.5,No precipitation,6,,,,
06.01.2020 20:00,24.5,761.2,761.9,1.2,72,Wind blowing from the south-west,2,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.9,28.1,,,600-1000,,,28.0,19.1,No precipitation,12,,,,
06.01.2020 17:00,26.9,760.0,760.7,,61,Wind blowing from the north-northwest,2,,6,no clouds, ,,,20.9,28.1,,,,,,30.0,18.7,No precipitation,6,,,,
06.01.2020 14:00,26.3,761.4,762.1,,69,Wind blowing from the west-northwest,4,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.9,27.6,,,600-1000,,,25.0,20.2,No precipitation,12,,,,
06.01.2020 11:00,26.2,763.8,764.5,,60,Wind blowing from the north,2,,4,90  or more  but not 100%, ,,,20.9,27.5,,,600-1000,,,27.0,17.8,No precipitation,6,,,,
06.01.2020 08:00,21.5,762.7,763.4,1.1,87,Wind blowing from the east,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.6,27.5,,,2500 or more  or no clouds.,,,9.0,19.2,No precipitation,12,,,,
06.01.2020 05:00,21.3,761.6,762.4,,91,Wind blowing from the east-northeast,0,,6,, ,,,20.5,27.5,,,,,,16.0,19.8,No precipitation,6,,,,
06.01.2020 02:00,22.9,762.1,762.8,-0.5,87,Wind blowing from the south-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,27.5,,,2500 or more  or no clouds.,,,14.0,20.6,No precipitation,12,,,,
05.01.2020 23:00,23.8,762.6,763.3,,82,Wind blowing from the north-northeast,2,,6,, ,,,20.5,27.5,,,,,,21.0,20.5,No precipitation,6,,,,
05.01.2020 20:00,24.2,762.3,763.0,0.9,81,Wind blowing from the north-northwest,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,27.5,,,600-1000,,,25.0,20.7,No precipitation,12,,,,
05.01.2020 17:00,25.3,761.4,762.1,,76,Wind blowing from the north-west,4,,6,70 – 80%., ,,,20.5,27.5,,,600-1000,,,28.0,20.8,No precipitation,6,,,,
05.01.2020 14:00,26.7,761.8,762.6,,65,Wind blowing from the west,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,26.9,,,600-1000,,,30.0,19.6,No precipitation,12,,,,
05.01.2020 11:00,24.9,763.7,764.5,,75,Wind blowing from the south-southwest,3,,4,20–30%., ,,,20.5,26.8,,,600-1000,,,20.0,20.2,No precipitation,6,,,,
05.01.2020 08:00,20.6,762.6,763.3,0.9,91,Wind blowing from the east-southeast,2,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.5,26.8,,,600-1000,,,11.0,19.1,No precipitation,12,,,,
05.01.2020 05:00,21.0,761.7,762.4,,91,Wind blowing from the south-east,2,,5,, ,,,21.0,26.8,,,,,,16.0,19.5,No precipitation,6,,,,
05.01.2020 02:00,22.2,762.4,763.2,-0.5,89,Wind blowing from the east-southeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,26.8,,,2500 or more  or no clouds.,,,14.0,20.3,No precipitation,12,,,,
04.01.2020 23:00,24.2,762.9,763.6,,77,Wind blowing from the south-southwest,2,,7,, ,,,21.5,26.8,,,,,,27.0,19.9,No precipitation,6,,,,
04.01.2020 20:00,24.2,762.1,762.8,0.9,82,Wind blowing from the west-northwest,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,26.8,,,600-1000,,,25.0,20.9,No precipitation,12,,,,
04.01.2020 17:00,25.2,761.2,761.9,,78,Wind blowing from the north,2,,7,90  or more  but not 100%, ,,,21.5,26.8,,,600-1000,,,26.0,21.1,No precipitation,6,,,,
04.01.2020 14:00,26.7,762.3,763.0,-2.2,72,Wind blowing from the north-west,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,27.8,,,600-1000,,,27.0,21.2,No precipitation,12,,,,
04.01.2020 11:00,25.7,764.5,765.2,,73,Wind blowing from the north,3,,5,90  or more  but not 100%, ,,,21.5,27.8,,,600-1000,,,27.0,20.5,No precipitation,6,,,,
04.01.2020 08:00,21.8,763.6,764.4,0.8,92,Wind blowing from the east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.5,27.8,,,600-1000,,,15.0,20.4,Trace of precipitation,12,,,,
04.01.2020 05:00,22.5,762.8,763.6,,86,Wind blowing from the south-east,1,,4,, ,,,21.2,27.8,,,,,,24.0,20.0,No precipitation,6,,,,
04.01.2020 02:00,22.7,763.4,764.2,-1.2,88,Wind blowing from the east-southeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,27.8,,,2500 or more  or no clouds.,,,22.0,20.6,No precipitation,12,,,,
03.01.2020 23:00,24.2,764.6,765.4,,83,Wind blowing from the west,2,,5,, ,,,21.0,27.8,,,,,,23.0,21.1,No precipitation,6,,,,
03.01.2020 20:00,24.3,764.1,764.8,0.8,82,Wind blowing from the north-west,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,27.8,,,600-1000,,,29.0,21.0,No precipitation,12,,,,
03.01.2020 17:00,25.3,763.3,764.0,,71,Wind blowing from the west-northwest,3,,5,90  or more  but not 100%, ,,,21.0,27.8,,,600-1000,,,30.0,19.7,No precipitation,6,,,,
03.01.2020 14:00,26.6,763.7,764.5,-1.9,71,Wind blowing from the west,3,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,27.1,,,600-1000,,,24.0,20.9,No precipitation,12,,,,
03.01.2020 11:00,25.6,765.6,766.3,,77,Wind blowing from the west,2,,3,70 – 80%., ,,,21.0,27.1,,,600-1000,,,20.0,21.3,No precipitation,6,,,,
03.01.2020 08:00,21.9,764.7,765.4,0.5,87,Wind blowing from the east,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,21.0,27.1,,,600-1000,,,17.0,19.6,No precipitation,12,,,,
