Local time in Sunwu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 02:00,-16.1,743.6,766.9,,72,Wind blowing from the south-west,5,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.9,-8.7,,,2500 or more  or no clouds.,,,22.0,-20.1,No precipitation,12,,,,
09.01.2020 20:00,-13.2,744.4,768.1,0.4,70,Wind blowing from the south-west,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.9,-8.7,,,,,,27.0,-17.5,No precipitation,12,,,,
09.01.2020 17:00,-10.9,744.0,767.6,,62,Wind blowing from the south-southwest,2,,3,no clouds, ,,,-22.9,-8.7,,,,,,8.0,-16.9,No precipitation,6,,,,
09.01.2020 14:00,-8.8,744.2,767.7,-1.3,57,Wind blowing from the east-northeast,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.9,-8.7,,,,,,24.0,-15.8,No precipitation,12,,,,
09.01.2020 11:00,-12.9,745.5,769.2,,66,Wind blowing from the west,1,,2,no clouds, ,,,-22.9,-10.2,,,,,,18.0,-17.9,No precipitation,6,,,,
09.01.2020 08:00,-22.3,745.9,770.0,0.4,77,Wind blowing from the south-west,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.4,,,,,,,1.4,-25.2,No precipitation,12,,,,
09.01.2020 05:00,-22.5,745.5,769.5,,76,Wind blowing from the south-southwest,1,,2,, ,,,-23.7,-10.2,,,,,,15.0,-25.6,No precipitation,6,,,,
09.01.2020 02:00,-21.4,746.0,769.7,,78,Wind blowing from the west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-10.2,,,2500 or more  or no clouds.,,,30.0,-24.2,No precipitation,12,,,,
08.01.2020 20:00,-19.1,745.5,769.6,0.2,80,Wind blowing from the south-west,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-10.2,,,,,,12.0,-21.7,No precipitation,12,,,,
08.01.2020 17:00,-17.0,745.3,769.3,,74,Wind blowing from the south-west,1,,3,no clouds, ,,,-23.7,-10.2,,,,,,0.9,-20.5,No precipitation,6,,,,
08.01.2020 14:00,-11.4,745.5,769.2,-0.6,59,Wind blowing from the north-east,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-10.2,,,,,,20.0,-17.8,No precipitation,12,,,,
08.01.2020 11:00,-14.6,746.1,769.9,,60,Wind blowing from the south-southeast,1,,2,no clouds, ,,,-23.7,-13.5,,,,,,21.0,-20.8,No precipitation,6,,,,
08.01.2020 08:00,-23.4,747.0,771.2,-0.1,77,Wind blowing from the east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,,,,,,,1.9,-26.3,No precipitation,12,,,,
08.01.2020 05:00,-23.4,747.1,771.1,,74,Wind blowing from the west-southwest,1,,2,, ,,,-23.4,-13.5,,,,,,30.0,-26.7,No precipitation,6,,,,
08.01.2020 02:00,-22.3,747.8,771.7,,76,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.5,-13.5,,,2500 or more  or no clouds.,,,21.0,-25.4,No precipitation,12,,,,
07.01.2020 20:00,-20.1,749.5,773.5,-0.2,76,Wind blowing from the west-southwest,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-13.5,,,2500 or more  or no clouds.,,,12.0,-23.2,No precipitation,12,,,,
07.01.2020 17:00,-16.2,749.7,773.5,,68,Wind blowing from the east,1,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-13.5,,,,,,1.6,-20.7,No precipitation,6,,,,
07.01.2020 14:00,-13.7,749.5,773.2,-0.9,58,Wind blowing from the north-northeast,3,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-13.5,,,2500 or more  or no clouds.,,,30.0,-20.2,No precipitation,12,,,,
07.01.2020 11:00,-15.7,750.4,774.1,,64,Wind blowing from the north-northeast,2,,4,90  or more  but not 100%, ,,,-17.9,-14.7,,,,,,25.0,-21.0,No precipitation,6,,,,
07.01.2020 08:00,-17.7,750.7,774.7,0.6,72,Wind blowing from the north,2,,4,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,9.0,-21.5,No precipitation,12,,,,
07.01.2020 05:00,-17.5,750.1,774.0,,72,Wind blowing from the north,2,,4,, ,,,,,,,,,,18.0,-21.3,No precipitation,6,,,,
07.01.2020 02:00,-17.3,750.4,774.2,,73,Wind blowing from the north-east,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-14.7,,,2500 or more  or no clouds.,,,20.0,-21.0,Trace of precipitation,12,,,,
06.01.2020 20:00,-17.0,751.2,775.3,0.3,74,Wind blowing from the north-northwest,2,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-14.7,,,2500 or more  or no clouds.,,,10.0,-20.5,Trace of precipitation,12,,,,
06.01.2020 17:00,-17.1,750.9,775.0,,73,Wind blowing from the east-northeast,2,,5,100%., ,,,-22.4,-14.5,,,2500 or more  or no clouds.,,,5.0,-20.8,No precipitation,6,,,,
06.01.2020 14:00,-14.8,750.4,774.4,-0.9,69,Wind blowing from the east,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-9.7,,,2500 or more  or no clouds.,,,7.0,-19.2,No precipitation,12,,,,
06.01.2020 11:00,-17.8,751.3,775.3,,75,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%, ,,,-22.4,,,,,,,6.0,-21.2,No precipitation,6,,,,
06.01.2020 08:00,-21.7,751.5,775.6,-0.1,79,Wind blowing from the east-northeast,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-9.7,,,2500 or more  or no clouds.,,,1.9,-24.4,No precipitation,12,,,,
06.01.2020 05:00,-21.2,751.6,775.6,,76,Wind blowing from the south,1,,3,,Haze. ,,,-23.0,-9.7,,,,,,4.6,-24.3,No precipitation,6,,,,
06.01.2020 02:00,-21.7,751.0,774.7,,78,Wind blowing from the south-west,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-9.7,,,2500 or more  or no clouds.,,,5.0,-24.5,No precipitation,12,,,,
05.01.2020 20:00,-17.0,750.5,774.5,1.6,73,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-9.7,,,,,,6.0,-20.7,No precipitation,12,,,,
05.01.2020 17:00,-14.5,748.9,772.8,,68,Wind blowing from the south,1,,3,20–30%., ,,,-23.0,-9.7,,,2500 or more  or no clouds.,,,2.0,-19.1,No precipitation,6,,,,
05.01.2020 14:00,-10.0,748.3,772.0,0.1,52,Wind blowing from the north-northeast,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.0,-10.0,,,2500 or more  or no clouds.,,,10.0,-18.0,No precipitation,12,,,,
05.01.2020 11:00,-16.4,748.2,772.1,,67,Wind blowing from the north-east,1,,4,20–30%., ,,,-23.0,-10.9,,,2500 or more  or no clouds.,,,5.0,-21.1,No precipitation,6,,,,
05.01.2020 08:00,-19.9,747.8,771.7,1.1,79,Wind blowing from the south-west,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.3,-10.9,,,2500 or more  or no clouds.,,,2.2,-22.6,No precipitation,12,,,,
05.01.2020 05:00,-19.6,746.7,770.4,,74,Wind blowing from the south-southwest,2,,5,, ,,,-25.4,-10.9,,,,,,9.0,-23.1,No precipitation,6,,,,
05.01.2020 02:00,-21.5,746.2,769.9,,75,Wind blowing from the south,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-10.9,,,2500 or more  or no clouds.,,,15.0,-24.7,No precipitation,12,,,,
04.01.2020 20:00,-16.4,745.1,769.2,0.3,60,Wind blowing from the south-west,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-10.9,,,2500 or more  or no clouds.,,,18.0,-22.4,No precipitation,12,,,,
04.01.2020 17:00,-13.5,744.8,768.7,,54,Wind blowing from the south-west,3,,5,no clouds, ,,,-25.4,-10.9,,,,,,7.0,-21.0,No precipitation,6,,,,
04.01.2020 14:00,-11.8,744.1,767.8,-1.1,49,Wind blowing from the north-northeast,1,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-10.1,,,,,,9.0,-20.4,No precipitation,12,,,,
04.01.2020 11:00,-16.4,745.2,769.0,,63,Calm  no wind,0,,,no clouds, ,,,-25.4,-9.6,,,,,,12.0,-21.8,No precipitation,6,,,,
04.01.2020 08:00,-25.3,745.3,769.4,0.9,76,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-9.6,,,,,,2.2,-28.3,No precipitation,12,,,,
04.01.2020 05:00,-24.6,744.4,768.4,,76,Calm  no wind,0,,,, ,,,-24.6,-9.6,,,,,,25.0,-27.6,No precipitation,6,,,,
04.01.2020 02:00,-23.7,744.1,767.8,,72,Wind blowing from the east-northeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-9.6,,,2500 or more  or no clouds.,,,28.0,-27.3,No precipitation,12,,,,
03.01.2020 20:00,-18.1,743.6,767.5,0.4,65,Wind blowing from the south-west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.1,-9.6,,,,,,13.0,-23.1,No precipitation,12,,,,
03.01.2020 17:00,-14.5,743.2,766.9,,55,Wind blowing from the south-southwest,2,,4,20–30%., ,,,-22.1,-9.6,,,2500 or more  or no clouds.,,,10.0,-21.6,No precipitation,6,,,,
03.01.2020 14:00,-10.2,742.6,766.0,-0.6,42,Wind blowing from the south-southeast,2,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.1,-9.6,,,2500 or more  or no clouds.,,,27.0,-20.9,No precipitation,12,,,,
03.01.2020 11:00,-12.9,743.2,766.6,,46,Wind blowing from the west-southwest,2,,3,20–30%., ,,,-22.1,-10.1,,,2500 or more  or no clouds.,,,28.0,-22.1,No precipitation,6,,,,
03.01.2020 08:00,-21.8,743.1,766.9,0.8,69,Wind blowing from the west-southwest,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.1,-10.1,,,,,,3.4,-26.0,No precipitation,12,,,,
03.01.2020 05:00,-20.8,742.3,766.0,,66,Wind blowing from the south-west,1,,5,, ,,,-20.8,-10.1,,,,,,7.0,-25.5,No precipitation,6,,,,
03.01.2020 02:00,-19.1,742.0,765.4,,63,Wind blowing from the west-southwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-10.1,,,2500 or more  or no clouds.,,,30.0,-24.4,No precipitation,12,,,,
02.01.2020 20:00,-16.5,742.0,765.6,0.2,56,Wind blowing from the west,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-10.1,,,,,,7.0,-23.2,No precipitation,12,,,,
02.01.2020 17:00,-15.0,741.8,765.4,,54,Wind blowing from the south-west,3,,7,no clouds, ,,,-20.1,-10.1,,,,,,3.6,-22.4,No precipitation,6,,,,
02.01.2020 14:00,-10.3,741.1,764.4,-0.7,39,Wind blowing from the west-southwest,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-10.3,,,,,,16.0,-21.6,No precipitation,12,,,,
02.01.2020 11:00,-12.8,741.8,765.2,,44,Wind blowing from the west,3,,7,no clouds, ,,,-20.1,-12.8,,,,,,16.0,-22.5,No precipitation,6,,,,
02.01.2020 08:00,-18.0,742.3,765.9,-0.3,55,Wind blowing from the south-west,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-13.7,,,,,,5.0,-24.8,No precipitation,12,,,,
02.01.2020 05:00,-19.3,742.6,766.3,,57,Wind blowing from the south-southwest,3,,7,, ,,,,-13.7,,,,,,25.0,-25.7,No precipitation,6,,,,
02.01.2020 02:00,-18.0,743.4,766.9,,54,Wind blowing from the south-west,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-13.7,,,2500 or more  or no clouds.,,,30.0,-25.0,No precipitation,12,,,,
01.01.2020 20:00,-16.1,744.8,769.0,0.2,48,Wind blowing from the west-southwest,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.2,-13.7,,,,,,16.0,-24.6,No precipitation,12,,,,
01.01.2020 17:00,-17.5,744.6,768.9,,48,Wind blowing from the south-southwest,3,,7,no clouds, ,,,-29.2,-13.7,,,,,,5.0,-25.9,No precipitation,6,,,,
01.01.2020 14:00,-13.9,744.1,768.2,-0.4,39,Wind blowing from the west,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.2,-13.7,,,,,,18.0,-24.9,No precipitation,12,,,,
01.01.2020 11:00,-16.3,744.5,768.7,,44,Wind blowing from the west-southwest,3,,5,no clouds, ,,,-29.2,-16.3,,,,,,23.0,-25.7,No precipitation,6,,,,
01.01.2020 08:00,-28.0,744.5,769.1,0.5,75,Wind blowing from the west-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.2,-17.9,,,,,,0.9,-31.1,No precipitation,12,,,,
01.01.2020 05:00,-28.8,744.0,768.4,,70,Wind blowing from the south-west,1,,4,, ,,,-31.0,-17.9,,,,,,17.0,-32.6,No precipitation,6,,,,
01.01.2020 02:00,-28.9,744.4,768.7,,71,Wind blowing from the east,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,-17.9,,,2500 or more  or no clouds.,,,11.0,-32.5,No precipitation,12,,,,
31.12.2019 20:00,-24.8,744.1,768.7,0.4,61,Wind blowing from the south-west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,-17.9,,,,,,11.0,-30.2,No precipitation,12,,,,
31.12.2019 17:00,-22.1,743.7,768.2,,51,Wind blowing from the west-southwest,2,,5,no clouds, ,,,-31.0,-17.9,,,,,,3.7,-29.5,No precipitation,6,,,,
31.12.2019 14:00,-18.3,742.7,767.0,-0.5,43,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,-17.9,,,,,,25.0,-27.8,No precipitation,12,,,,
31.12.2019 11:00,-21.2,743.2,767.5,,51,Wind blowing from the west,2,,3,no clouds, ,,,-31.0,-20.8,,,,,,30.0,-28.7,No precipitation,6,,,,
