Local time in Shenzhen,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.01.2020 20:00,20.4,758.6,764.3,1.0,56,Wind blowing from the east,1,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,26.3,,,,,,30.0,11.3,No precipitation,12,,,,
08.01.2020 17:00,24.1,757.6,763.3,,48,Wind blowing from the east-southeast,2,,12,no clouds, ,,,20.0,26.3,,,,,,30.0,12.4,No precipitation,6,,,,
08.01.2020 14:00,26.1,757.9,763.6,,41,Wind blowing from the east-northeast,2,,12,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.0,27.3,,,600-1000,,,30.0,11.8,No precipitation,12,,,,
08.01.2020 11:00,22.1,760.0,765.7,,57,Wind blowing from the north-northeast,4,,12,10%  or less  but not 0, ,,,20.0,,,,600-1000,,,30.0,13.1,No precipitation,6,,,,
08.01.2020 08:00,20.2,759.2,764.8,1.3,79,Wind blowing from the north-northeast,4,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,,,,2500 or more  or no clouds.,,,20.0,16.4,No precipitation,12,,,,
08.01.2020 05:00,20.8,757.9,763.5,,88,Wind blowing from the east-southeast,1,,3,, ,,,19.0,27.3,,,,,,16.0,18.7,No precipitation,6,,,,
08.01.2020 02:00,20.6,758.3,763.9,0.1,90,Wind blowing from the north,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,27.3,,,2500 or more  or no clouds.,,,17.0,18.9,No precipitation,12,,,,
07.01.2020 23:00,21.1,758.2,763.8,,89,Wind blowing from the east-northeast,1,,5,, ,,,19.0,27.3,,,,,,18.0,19.2,No precipitation,6,,,,
07.01.2020 20:00,21.9,757.3,763.0,1.5,86,Wind blowing from the west-southwest,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,27.3,,,2500 or more  or no clouds.,,,24.0,19.4,No precipitation,12,,,,
07.01.2020 17:00,25.6,755.8,761.4,,61,Wind blowing from the west-northwest,1,,5,70 – 80%., ,,,19.0,27.3,,Sky obscured by fog and/or other meteorological phenomena.,600-1000,,,30.0,17.5,No precipitation,6,,,,
07.01.2020 14:00,26.0,756.7,762.4,,67,Wind blowing from the south-southeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,26.3,,,2500 or more  or no clouds.,,,29.0,19.4,No precipitation,12,,,,
07.01.2020 11:00,24.7,758.9,764.5,,70,Wind blowing from the south-west,1,,5,90  or more  but not 100%, ,,,19.0,25.6,,Sky obscured by fog and/or other meteorological phenomena.,600-1000,,,23.0,18.8,No precipitation,6,,,,
07.01.2020 08:00,19.8,758.3,763.9,1.0,89,Wind blowing from the north,0,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.0,,,,2500 or more  or no clouds.,,,11.0,17.9,No precipitation,12,,,,
07.01.2020 05:00,19.7,757.3,763.0,,87,Wind blowing from the north,1,,8,, ,,,19.7,25.6,,,,,,15.0,17.4,No precipitation,6,,,,
07.01.2020 02:00,20.1,757.3,763.0,-0.7,85,Wind blowing from the north,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,25.6,,,2500 or more  or no clouds.,,,18.0,17.5,No precipitation,12,,,,
06.01.2020 23:00,20.2,758.0,763.6,,79,Wind blowing from the east-southeast,2,,8,, ,,,19.8,25.6,,,,,,29.0,16.4,No precipitation,6,,,,
06.01.2020 20:00,20.9,758.0,763.6,0.4,74,Wind blowing from the east,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,25.6,,,,,,30.0,16.0,No precipitation,12,,,,
06.01.2020 17:00,23.4,757.6,763.2,,62,Wind blowing from the east,1,,7,40%., ,,,19.8,25.6,,,2500 or more  or no clouds.,,,30.0,15.7,No precipitation,6,,,,
06.01.2020 14:00,25.2,758.2,763.8,-1.9,59,Wind blowing from the east,2,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,25.6,,,600-1000,,,30.0,16.6,No precipitation,12,,,,
06.01.2020 11:00,23.9,760.1,765.7,,64,Wind blowing from the south-east,2,,6,90  or more  but not 100%, ,,,19.8,24.1,,,1500-2000,,,30.0,16.6,No precipitation,6,,,,
06.01.2020 08:00,20.5,760.0,765.7,0.9,76,Wind blowing from the east-southeast,2,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,,,,1500-2000,,,30.0,16.1,No precipitation,12,,,,
06.01.2020 05:00,19.9,759.1,764.8,,78,Wind blowing from the east,2,,6,, ,,,17.6,24.1,,,,,,30.0,15.9,No precipitation,6,,,,
06.01.2020 02:00,20.0,759.3,764.9,-0.6,78,Wind blowing from the north-northwest,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,24.1,,,2500 or more  or no clouds.,,,30.0,16.0,No precipitation,12,,,,
05.01.2020 23:00,20.2,759.9,765.5,,77,Wind blowing from the east,1,,7,, ,,,17.5,24.1,,,,,,30.0,16.0,No precipitation,6,,,,
05.01.2020 20:00,21.1,759.7,765.4,0.8,70,Wind blowing from the east,2,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,24.1,,,600-1000,,,30.0,15.4,No precipitation,12,,,,
05.01.2020 17:00,22.0,758.9,764.6,,68,Wind blowing from the east,1,,9,90  or more  but not 100%, ,,,17.5,24.1,,,,,,30.0,15.8,No precipitation,6,,,,
05.01.2020 14:00,23.5,759.1,764.7,-1.8,60,Wind blowing from the south-east,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.5,25.3,,,2500 or more  or no clouds.,,,30.0,15.2,No precipitation,12,,,,
05.01.2020 11:00,22.0,760.9,766.6,,66,Wind blowing from the east-southeast,2,,9,90  or more  but not 100%, ,,,17.5,25.3,,,,,,30.0,15.3,No precipitation,6,,,,
05.01.2020 08:00,18.5,760.7,766.4,1.0,78,Wind blowing from the east,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,,,,600-1000,,,22.0,14.6,No precipitation,12,,,,
05.01.2020 05:00,17.6,759.7,765.4,,86,Wind blowing from the east-southeast,1,,7,, ,,,16.1,25.3,,,,,,10.0,15.2,No precipitation,6,,,,
05.01.2020 02:00,18.2,760.1,765.7,-0.2,85,Wind blowing from the east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,25.3,,,2500 or more  or no clouds.,,,13.0,15.6,No precipitation,12,,,,
04.01.2020 23:00,18.2,760.3,766.0,,85,Wind blowing from the east,2,,7,, ,,,16.1,25.3,,,,,,14.0,15.6,No precipitation,6,,,,
04.01.2020 20:00,18.7,759.9,765.6,1.6,80,Wind blowing from the east,2,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,25.3,,,2500 or more  or no clouds.,,,10.0,15.1,No precipitation,12,,,,
04.01.2020 17:00,22.0,758.3,764.0,,72,Wind blowing from the south,2,,4,90  or more  but not 100%, ,,,16.1,25.3,,,2500 or more  or no clouds.,,,9.0,16.7,No precipitation,6,,,,
04.01.2020 14:00,25.0,758.7,764.3,-2.7,50,Wind blowing from the east,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,25.3,,,600-1000,,,12.0,13.8,No precipitation,12,,,,
04.01.2020 11:00,21.3,761.4,767.1,,67,Wind blowing from the east-northeast,2,,,40%., ,,,16.1,24.6,,,2500 or more  or no clouds.,,,7.0,14.9,No precipitation,6,,,,
04.01.2020 08:00,16.5,761.2,767.0,1.1,88,Wind blowing from the north-northeast,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.1,,,,2500 or more  or no clouds.,,,7.0,14.5,No precipitation,12,,,,
04.01.2020 05:00,16.3,760.1,765.8,,91,Wind blowing from the north-east,1,,,,Mist. ,,,15.5,24.6,,,,,,6.0,14.8,No precipitation,6,,,,
04.01.2020 02:00,16.6,760.6,766.3,-1.1,91,Wind blowing from the north-east,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,24.6,,,2500 or more  or no clouds.,,,7.0,15.1,No precipitation,12,,,,
03.01.2020 23:00,17.3,761.7,767.4,,84,Wind blowing from the east-northeast,1,,6,, ,,,15.4,24.6,,,,,,11.0,14.5,No precipitation,6,,,,
03.01.2020 20:00,18.4,761.4,767.2,,85,Wind blowing from the north-east,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,24.6,,,2500 or more  or no clouds.,,,11.0,15.8,No precipitation,12,,,,
03.01.2020 17:00,20.5,760.3,766.0,,76,Wind blowing from the south-west,3,,6,90  or more  but not 100%, ,,,15.4,24.6,,,,,,8.0,16.1,No precipitation,6,,,,
03.01.2020 14:00,23.7,760.6,766.3,-2.3,57,Wind blowing from the south-west,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,23.7,,,2500 or more  or no clouds.,,,18.0,14.6,No precipitation,12,,,,
03.01.2020 11:00,20.8,762.9,768.6,,67,Wind blowing from the north-east,2,,6,90  or more  but not 100%, ,,,15.4,20.9,,,,,,11.0,14.4,No precipitation,6,,,,
03.01.2020 08:00,16.2,762.8,768.6,1.0,88,Wind blowing from the east,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,19.1,,,2500 or more  or no clouds.,,,8.0,14.2,No precipitation,12,,,,
03.01.2020 05:00,15.6,761.8,767.6,,92,Wind blowing from the north-northeast,2,,4,,Mist. ,,,15.4,19.1,,,,,,6.0,14.3,No precipitation,6,,,,
03.01.2020 02:00,15.5,762.4,768.1,-0.4,89,Wind blowing from the north-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.5,19.1,,,2500 or more  or no clouds.,,,8.0,13.7,No precipitation,12,,,,
02.01.2020 23:00,16.0,762.8,768.6,,86,Wind blowing from the north-northeast,1,,4,, ,,,16.0,19.1,,,,,,9.0,13.6,No precipitation,6,,,,
02.01.2020 20:00,17.1,762.7,768.4,0.5,79,Wind blowing from the north-east,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.0,19.1,,,,,,10.0,13.4,Trace of precipitation,12,,,,
02.01.2020 17:00,18.7,762.2,768.0,,72,Wind blowing from the north-northeast,2,,5,no clouds, ,,,16.0,19.1,,,,,,14.0,13.5,No precipitation,6,,,,
02.01.2020 14:00,18.0,763.2,769.0,-2.2,75,Wind blowing from the north,1,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.0,18.3,,,300-600,,,16.0,13.5,Trace of precipitation,12,,,,
02.01.2020 11:00,17.0,765.4,771.1,,82,Wind blowing from the east,1,,,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.0,18.3,,,300-600,,,13.0,13.9,No precipitation,6,,,,
02.01.2020 08:00,16.2,764.8,770.6,1.5,88,Wind blowing from the north-east,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,18.3,,,300-600,,,10.0,14.2,Trace of precipitation,12,,,,
02.01.2020 05:00,17.0,763.3,769.0,,79,Wind blowing from the east,1,,8,, ,,,16.5,18.3,,,,,,23.0,13.3,No precipitation,6,,,,
02.01.2020 02:00,17.1,763.3,769.0,,78,Wind blowing from the east,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,18.3,,,2500 or more  or no clouds.,,,22.0,13.2,No precipitation,12,,,,
01.01.2020 23:00,17.1,764.5,770.2,,78,Wind blowing from the east,2,,8,, ,,,16.5,18.3,,,,,,22.0,13.2,No precipitation,6,,,,
01.01.2020 20:00,17.1,764.1,769.9,,76,Wind blowing from the east-southeast,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,18.6,,,1000-1500,,,13.0,12.8,Trace of precipitation,12,,,,
01.01.2020 17:00,17.7,763.2,769.0,,72,Wind blowing from the north-northeast,2,,5,90  or more  but not 100%, ,,,16.5,19.5,,,,,,12.0,12.5,No precipitation,6,,,,
01.01.2020 14:00,17.8,763.9,769.6,-1.7,75,Wind blowing from the north-northeast,2,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,,,,300-600,,,9.0,13.3,Trace of precipitation,12,,,,
01.01.2020 11:00,17.2,765.6,771.4,,80,Wind blowing from the east-northeast,2,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,20.2,,,300-600,,,13.0,13.7,No precipitation,6,,,,
01.01.2020 08:00,16.7,765.3,771.1,1.4,87,Wind blowing from the east-northeast,1,,6,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.6,20.2,,,1500-2000,,,9.0,14.5,No precipitation,12,,,,
01.01.2020 05:00,16.8,763.9,769.6,,86,Wind blowing from the east-northeast,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,16.8,20.2,,,,,,8.0,14.4,No precipitation,6,,,,
01.01.2020 02:00,17.7,763.9,769.7,,82,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.7,20.2,,,2500 or more  or no clouds.,,,9.0,14.5,No precipitation,12,,,,
31.12.2019 23:00,18.0,764.5,770.2,,81,Wind blowing from the east-northeast,2,,6,, ,,,17.7,20.2,,,,,,11.0,14.6,No precipitation,6,,,,
31.12.2019 20:00,18.6,763.8,769.5,1.4,83,Wind blowing from the east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.7,20.5,,,1500-2000,,,10.0,15.6,0.1,12,,,,
31.12.2019 17:00,19.5,762.4,768.1,,71,Wind blowing from the east-southeast,1,,,90  or more  but not 100%, ,,,,,,,,,,11.0,14.1,0.1,6,,,,
31.12.2019 14:00,19.3,762.6,768.3,-2.0,81,Wind blowing from the east-southeast,2,,,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,11.0,15.9,0.1,12,,,,
31.12.2019 11:00,20.1,764.6,770.3,,71,Wind blowing from the north-northeast,3,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.1,,,,1500-2000,,,14.0,14.6,No precipitation,6,,,,
31.12.2019 08:00,19.7,763.3,769.0,1.6,90,Wind blowing from the north-east,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.9,,,,600-1000,,,20.0,18.0,No precipitation,12,,,,
31.12.2019 05:00,19.6,761.7,767.4,,88,Wind blowing from the north-northeast,1,,5,, ,,,18.5,24.4,,,,,,28.0,17.5,No precipitation,6,,,,
31.12.2019 02:00,19.7,761.6,767.2,,89,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,24.4,,,2500 or more  or no clouds.,,,22.0,17.8,No precipitation,12,,,,
