Local time in Tongliao,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 08:00,-16.2,753.9,771.8,0.3,82,Wind blowing from the west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-5.4,,,,,,5.0,-18.6,No precipitation,12,,,,
09.01.2020 05:00,-14.5,753.6,771.4,,78,Wind blowing from the west,1,,4,, ,,,-14.5,-5.4,,,,,,15.0,-17.5,No precipitation,6,,,,
09.01.2020 02:00,-11.9,753.7,771.4,0.5,70,Wind blowing from the west,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-5.4,,,2500 or more  or no clouds.,,,19.0,-16.4,Trace of precipitation,12,,,,
08.01.2020 23:00,-9.1,753.2,770.8,,70,Wind blowing from the west-northwest,2,,,, ,,,-10.3,-5.4,,,,,,14.0,-13.7,No precipitation,6,,,,
08.01.2020 20:00,-7.3,753.0,770.6,0.4,90,Wind blowing from the west,1,,8,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,-5.4,,,2500 or more  or no clouds.,,,8.0,-8.7,0.1,12,,,,
08.01.2020 17:00,-6.1,752.6,770.2,,82,Wind blowing from the west,2,,9,70 – 80%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,-5.4,,,2500 or more  or no clouds.,,,10.0,-8.7,Trace of precipitation,6,,,,
08.01.2020 14:00,-5.5,752.3,769.9,-0.8,68,Wind blowing from the north-west,2,,9,60%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,-5.4,,,2500 or more  or no clouds.,,,26.0,-10.5,0.1,12,,,,
08.01.2020 11:00,-7.1,753.1,770.7,,69,Wind blowing from the north-west,3,,9,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,-6.4,,,,,,18.0,-11.8,0.1,6,,,,
08.01.2020 08:00,-8.5,752.8,770.5,,79,Wind blowing from the north-northwest,2,,10,100%.,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-6.4,,,2500 or more  or no clouds.,,,14.0,-11.5,Trace of precipitation,12,,,,
08.01.2020 05:00,-8.6,751.7,769.3,,81,Wind blowing from the north-northwest,3,,10,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-6.4,,,,,,7.0,-11.3,No precipitation,6,,,,
08.01.2020 02:00,-9.3,752.2,769.8,0.3,78,Wind blowing from the north-northwest,4,,10,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-6.4,,,2500 or more  or no clouds.,,,11.0,-12.4,No precipitation,12,,,,
07.01.2020 23:00,-10.1,751.9,769.6,,77,Wind blowing from the north,3,,,, ,,,-14.1,-6.4,,,,,,14.0,-13.4,No precipitation,6,,,,
07.01.2020 20:00,-8.7,752.2,770.1,-0.3,70,Wind blowing from the north,4,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-6.4,,,2500 or more  or no clouds.,,,12.0,-13.2,No precipitation,12,,,,
07.01.2020 17:00,-8.2,752.5,770.2,,65,Wind blowing from the north,3,,9,20–30%., ,,,-14.1,-4.0,,,2500 or more  or no clouds.,,,9.0,-13.6,No precipitation,6,,,,
07.01.2020 14:00,-6.8,753.2,770.9,-1.3,61,Wind blowing from the north,3,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-0.7,,,2500 or more  or no clouds.,,,10.0,-13.1,No precipitation,12,,,,
07.01.2020 11:00,-7.5,754.5,772.2,,62,Wind blowing from the west-northwest,1,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-0.7,,,2500 or more  or no clouds.,,,7.0,-13.7,No precipitation,6,,,,
07.01.2020 08:00,-13.7,754.5,772.3,0.2,80,Wind blowing from the west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-0.7,,,,,,5.0,-16.4,No precipitation,12,,,,
07.01.2020 05:00,-13.3,754.3,772.0,,79,Wind blowing from the west,1,,6,,Haze. ,,,-13.3,-0.7,,,,,,5.0,-16.2,No precipitation,6,,,,
07.01.2020 02:00,-10.7,754.8,772.3,1.2,83,Wind blowing from the west,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,-0.7,,,2500 or more  or no clouds.,,,1.8,-13.0,0.4,12,,,,
06.01.2020 23:00,-9.0,753.6,771.1,,81,Wind blowing from the west-northwest,2,,,,Mist. ,,,-9.0,-0.7,,,,,,2.4,-11.7,No precipitation,6,,,,
06.01.2020 20:00,-6.9,752.8,770.2,1.2,83,Wind blowing from the west,2,,6,70 – 80%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.3,-0.7,,,2500 or more  or no clouds.,,,1.6,-9.3,4.0,12,,,,
06.01.2020 17:00,-4.0,751.6,769.0,,89,Wind blowing from the west-northwest,3,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-8.3,-0.7,,,600-1000,,,1.2,-5.5,2.0,6,,,,
06.01.2020 14:00,-0.7,750.1,767.3,,91,Wind blowing from the south,1,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-8.3,-0.7,,,1000-1500,,,2.8,-2.0,4.0,12,,,,
06.01.2020 11:00,-2.6,750.9,768.3,,92,Wind blowing from the south-southeast,2,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-8.3,-1.1,,,600-1000,,,1.0,-3.7,2.0,6,,,,
06.01.2020 08:00,-3.4,751.3,768.7,-0.3,78,Wind blowing from the south,3,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,-1.1,,,2500 or more  or no clouds.,,,2.3,-6.8,Trace of precipitation,12,,,,
06.01.2020 05:00,-6.1,751.6,769.0,,74,Wind blowing from the east,1,,3,,Haze. ,,,-13.7,-1.1,,,,,,4.6,-10.0,No precipitation,6,,,,
06.01.2020 02:00,-6.9,752.4,769.7,-1.3,76,Wind blowing from the east,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-1.1,,,2500 or more  or no clouds.,,,3.0,-10.4,No precipitation,12,,,,
05.01.2020 23:00,-7.7,753.7,771.2,,77,Wind blowing from the south-east,1,,,,Haze. ,,,-13.7,-1.1,,,,,,2.2,-11.0,No precipitation,6,,,,
05.01.2020 20:00,-7.3,754.6,772.3,-0.3,75,Wind blowing from the east-southeast,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-1.1,,,,,,3.2,-11.0,No precipitation,12,,,,
05.01.2020 17:00,-3.7,754.9,772.6,,67,Wind blowing from the east-southeast,1,,4,no clouds, ,,,-13.7,-1.1,,,,,,8.0,-9.1,No precipitation,6,,,,
05.01.2020 14:00,-1.8,755.5,773.0,,52,Wind blowing from the south,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-1.5,,,,,,18.0,-10.4,No precipitation,12,,,,
05.01.2020 11:00,-5.8,756.4,774.1,,63,Wind blowing from the south,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-2.0,,,,,,3.2,-11.7,No precipitation,6,,,,
05.01.2020 08:00,-12.9,757.0,774.8,0.9,87,Wind blowing from the west-southwest,2,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-2.0,,,,,,2.7,-14.7,No precipitation,12,,,,
05.01.2020 05:00,-12.4,756.1,773.8,,85,Wind blowing from the west,1,,4,, ,,,-13.1,-2.0,,,,,,9.0,-14.4,No precipitation,6,,,,
05.01.2020 02:00,-11.4,756.1,773.8,-0.1,80,Wind blowing from the west-northwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,-2.0,,,2500 or more  or no clouds.,,,7.0,-14.2,No precipitation,12,,,,
04.01.2020 23:00,-9.1,756.2,773.8,,78,Wind blowing from the west,2,,,,Mist. ,,,-12.5,-2.0,,,,,,6.0,-12.2,No precipitation,6,,,,
04.01.2020 20:00,-8.3,755.5,773.2,0.7,77,Wind blowing from the south,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,-2.0,,,,,,2.6,-11.6,No precipitation,12,,,,
04.01.2020 17:00,-4.7,754.8,772.5,,61,Wind blowing from the west,1,,5,no clouds, ,,,-12.5,-2.0,,,,,,14.0,-11.1,No precipitation,6,,,,
04.01.2020 14:00,-2.7,754.3,771.8,-0.2,53,Wind blowing from the west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,-2.6,,,,,,21.0,-11.0,No precipitation,12,,,,
04.01.2020 11:00,-4.2,754.5,772.0,,52,Wind blowing from the west-southwest,2,,5,no clouds, ,,,-12.5,-3.0,,,,,,13.0,-12.6,No precipitation,6,,,,
04.01.2020 08:00,-9.1,753.7,771.3,1.5,66,Wind blowing from the west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-3.0,,,,,,9.0,-14.3,No precipitation,12,,,,
04.01.2020 05:00,-12.4,752.2,769.9,,79,Wind blowing from the west,1,,4,, ,,,-13.2,-3.0,,,,,,13.0,-15.3,No precipitation,6,,,,
04.01.2020 02:00,-10.7,751.7,769.3,0.4,76,Wind blowing from the west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-3.0,,,2500 or more  or no clouds.,,,9.0,-14.1,No precipitation,12,,,,
03.01.2020 23:00,-9.0,751.3,768.8,,74,Wind blowing from the west,2,,,, ,,,-13.2,-3.0,,,,,,9.0,-12.9,No precipitation,6,,,,
03.01.2020 20:00,-7.0,751.8,769.5,,67,Wind blowing from the west,2,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-3.0,,,,,,4.3,-12.1,No precipitation,12,,,,
03.01.2020 17:00,-6.7,752.4,770.1,,64,Wind blowing from the west-northwest,1,,7,no clouds, ,,,-13.2,-3.0,,,,,,8.0,-12.4,No precipitation,6,,,,
03.01.2020 14:00,-3.4,752.2,769.7,-1.1,49,Wind blowing from the west,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-3.1,,,,,,22.0,-12.6,No precipitation,12,,,,
03.01.2020 11:00,-7.2,753.3,771.0,,53,Wind blowing from the west,2,,,no clouds, ,,,,,,,,,,9.0,-15.2,,,,,,
03.01.2020 08:00,-13.1,753.3,771.1,0.8,70,Wind blowing from the west-southwest,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-6.7,,,,,,10.0,-17.4,No precipitation,12,,,,
03.01.2020 05:00,-13.0,752.5,770.2,,72,Wind blowing from the west,1,,5,, ,,,-19.1,-6.7,,,,,,18.0,-17.1,No precipitation,6,,,,
03.01.2020 02:00,-11.6,753.0,770.7,-0.6,66,Wind blowing from the west-southwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-6.7,,,2500 or more  or no clouds.,,,20.0,-16.7,No precipitation,12,,,,
02.01.2020 23:00,-11.0,753.6,771.5,,67,Wind blowing from the west-southwest,2,,,, ,,,-19.1,-6.7,,,,,,10.0,-15.9,No precipitation,6,,,,
02.01.2020 20:00,-10.2,754.0,772.0,,59,Wind blowing from the west-southwest,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-6.7,,,,,,9.0,-16.7,No precipitation,12,,,,
02.01.2020 17:00,-8.7,754.3,772.3,,59,Wind blowing from the west-southwest,2,,6,no clouds, ,,,-19.1,-6.7,,,,,,8.0,-15.3,No precipitation,6,,,,
02.01.2020 14:00,-7.4,754.4,772.3,-0.8,45,Wind blowing from the west,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-7.3,,,,,,15.0,-17.3,No precipitation,12,,,,
02.01.2020 11:00,-13.3,755.2,773.5,,58,Wind blowing from the west,2,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-10.0,,,,,,6.0,-19.8,No precipitation,6,,,,
02.01.2020 08:00,-19.1,755.2,773.5,0.3,74,Wind blowing from the west,2,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-10.0,,,,,,6.0,-22.6,No precipitation,12,,,,
02.01.2020 05:00,-17.8,754.9,773.1,,71,Wind blowing from the west,1,,4,, ,,,-19.0,-10.0,,,,,,11.0,-21.8,No precipitation,6,,,,
02.01.2020 02:00,-16.9,755.6,773.7,-0.9,70,Wind blowing from the west-southwest,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-10.0,,,2500 or more  or no clouds.,,,10.0,-21.1,No precipitation,12,,,,
01.01.2020 23:00,-18.2,756.5,774.7,,74,Wind blowing from the west-southwest,0,,,,Haze. ,,,-19.0,-10.0,,,,,,4.6,-21.8,No precipitation,6,,,,
01.01.2020 20:00,-15.2,756.6,774.9,,66,Wind blowing from the south-east,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-10.0,,,,,,2.7,-20.1,No precipitation,12,,,,
01.01.2020 17:00,-13.1,756.8,775.0,,51,Wind blowing from the north-west,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-10.0,,,,,,5.0,-21.1,No precipitation,6,,,,
01.01.2020 14:00,-10.4,756.9,775.0,-1.2,40,Wind blowing from the west-southwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-8.4,,,,,,17.0,-21.4,No precipitation,12,,,,
01.01.2020 11:00,-13.9,758.1,776.2,,51,Wind blowing from the west-southwest,2,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-8.4,,,,,,4.0,-21.9,No precipitation,6,,,,
01.01.2020 08:00,-18.6,757.2,775.4,0.5,69,Wind blowing from the west,1,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-8.4,,,,,,5.0,-22.9,No precipitation,12,,,,
01.01.2020 05:00,-17.3,756.7,774.9,,61,Wind blowing from the west,1,,7,, ,,,-20.1,-8.4,,,,,,12.0,-23.0,No precipitation,6,,,,
01.01.2020 02:00,-15.6,756.4,774.4,,57,Wind blowing from the west-southwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-8.4,,,2500 or more  or no clouds.,,,12.0,-22.2,No precipitation,12,,,,
31.12.2019 23:00,-12.6,755.5,773.5,,47,Wind blowing from the west-northwest,3,,,, ,,,-20.1,-8.4,,,,,,13.0,-21.6,No precipitation,6,,,,
31.12.2019 20:00,-12.0,754.5,772.7,1.1,51,Wind blowing from the west,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-8.4,,,,,,10.0,-20.1,No precipitation,12,,,,
31.12.2019 17:00,-10.6,753.4,771.6,,50,Wind blowing from the west-southwest,2,,9,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-8.4,,,,,,3.3,-19.2,No precipitation,6,,,,
31.12.2019 14:00,-8.7,753.3,771.3,-2.4,38,Wind blowing from the west-southwest,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-8.7,,,,,,22.0,-20.5,No precipitation,12,,,,
31.12.2019 11:00,-13.8,755.7,773.9,,47,Wind blowing from the west-southwest,4,,9,70 – 80%., ,,,-20.1,-13.6,,,1500-2000,,,15.0,-22.7,No precipitation,6,,,,
