Local time in Langzhong,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 08:00,7.4,730.9,765.7,0.6,66,Wind blowing from the north,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,9.0,,,2500 or more  or no clouds.,,,30.0,1.5,No precipitation,12,,,,
10.01.2020 05:00,7.6,730.3,765.0,,68,Wind blowing from the north,2,,,, ,,,,,,,,,,30.0,2.1,,,,,,
10.01.2020 02:00,7.9,730.6,765.4,,78,Wind blowing from the north-northwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,9.0,,,2500 or more  or no clouds.,,,30.0,4.3,No precipitation,12,,,,
09.01.2020 20:00,8.1,730.7,765.5,1.0,78,Wind blowing from the east-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,9.0,,,2500 or more  or no clouds.,,,30.0,4.5,No precipitation,12,,,,
09.01.2020 17:00,8.6,729.7,764.4,,74,Wind blowing from the east-northeast,1,,,100%., ,,,,,,,2500 or more  or no clouds.,,,30.0,4.2,,,,,,
09.01.2020 14:00,9.0,730.0,764.6,-2.3,74,Wind blowing from the east,2,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,10.8,,,2500 or more  or no clouds.,,,30.0,4.6,0.1,12,,,,
09.01.2020 11:00,8.2,732.3,767.1,,83,Wind blowing from the north-northeast,1,,3,100%., ,,,7.1,,,,2500 or more  or no clouds.,,,23.0,5.5,0.1,6,,,,
09.01.2020 08:00,7.1,731.0,765.8,0.5,90,Wind blowing from the north-northwest,1,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,10.8,,,2000-2500,,,14.0,5.6,0.1,12,,,,
09.01.2020 05:00,7.2,730.5,765.1,,96,Wind blowing from the east-northeast,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.9,10.8,,,,,,5.0,6.6,No precipitation,6,,,,
09.01.2020 02:00,8.0,730.7,765.4,,87,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,10.8,,,2500 or more  or no clouds.,,,21.0,6.0,No precipitation,12,,,,
08.01.2020 20:00,8.5,730.3,765.1,1.0,81,Wind blowing from the east,2,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,10.8,,,2000-2500,,,30.0,5.3,No precipitation,12,,,,
08.01.2020 17:00,9.8,729.3,763.9,,68,Wind blowing from the east,2,,,100%., ,,,,,,,2500 or more  or no clouds.,,,30.0,4.2,,,,,,
08.01.2020 14:00,10.2,729.6,764.2,-2.3,65,Wind blowing from the east-northeast,2,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,11.9,,,2500 or more  or no clouds.,,,20.0,3.9,No precipitation,12,,,,
08.01.2020 11:00,8.3,731.9,766.8,,81,Wind blowing from the north-northeast,1,,4,100%., ,,,6.0,,,,2500 or more  or no clouds.,,,12.0,5.2,No precipitation,6,,,,
08.01.2020 08:00,7.0,730.8,765.7,-0.1,86,Wind blowing from the north-northwest,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2000-2500,,,13.0,4.8,No precipitation,12,,,,
08.01.2020 05:00,7.0,730.9,765.7,,84,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,15.0,4.5,,,,,,
08.01.2020 02:00,6.2,732.1,766.8,,90,Wind blowing from the north-northeast,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,11.9,,,2500 or more  or no clouds.,,,13.0,4.7,No precipitation,12,,,,
07.01.2020 20:00,7.3,732.7,767.9,1.2,82,Wind blowing from the east-northeast,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,11.9,,,,,,16.0,4.4,No precipitation,12,,,,
07.01.2020 17:00,9.9,731.5,766.3,,67,Wind blowing from the south-east,2,,,no clouds, ,,,,,,,,,,21.0,4.1,,,,,,
07.01.2020 14:00,10.7,732.2,767.0,-2.4,67,Wind blowing from the south-southeast,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,11.4,,,2500 or more  or no clouds.,,,23.0,4.8,No precipitation,12,,,,
07.01.2020 11:00,7.2,734.6,769.6,,85,Wind blowing from the north-northeast,1,,3,, ,,,3.7,12.5,,,,,,14.0,4.9,No precipitation,6,,,,
07.01.2020 08:00,3.8,733.0,768.2,0.9,97,Wind blowing from the north,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,12.5,,,2500 or more  or no clouds.,,,6.0,3.4,No precipitation,12,,,,
07.01.2020 05:00,5.0,732.1,767.0,,98,Wind blowing from the east,1,,,, ,,,4.5,12.5,,,,,,7.0,4.7,No precipitation,6,,,,
07.01.2020 02:00,5.7,731.5,766.2,,96,Wind blowing from the west,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,12.5,,,2500 or more  or no clouds.,,,10.0,5.1,2.0,12,,,,
06.01.2020 20:00,7.7,729.9,764.5,2.2,87,Wind blowing from the east-northeast,1,,5,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,12.5,,,2500 or more  or no clouds.,,,18.0,5.7,2.0,12,,,,
06.01.2020 17:00,9.8,727.7,762.1,,70,Wind blowing from the south,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,13.1,,,2500 or more  or no clouds.,,,16.0,4.6,0.9,6,,,,
06.01.2020 14:00,11.4,726.5,760.7,-2.9,47,Wind blowing from the north-northwest,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,13.2,,,2500 or more  or no clouds.,,,29.0,0.5,No precipitation,12,,,,
06.01.2020 11:00,10.2,729.4,763.8,,72,Wind blowing from the east-northeast,1,,,100%., ,,,9.0,,,,2500 or more  or no clouds.,,,30.0,5.4,No precipitation,6,,,,
06.01.2020 08:00,9.1,729.0,763.4,0.8,74,Wind blowing from the north,0,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.7,13.2,,,2500 or more  or no clouds.,,,30.0,4.7,No precipitation,12,,,,
06.01.2020 05:00,9.2,728.2,762.5,,73,Wind blowing from the east,1,,,, ,,,,,,,,,,30.0,4.6,,,,,,
06.01.2020 02:00,10.0,728.8,763.0,,60,Wind blowing from the north,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,13.2,,,2500 or more  or no clouds.,,,30.0,2.4,No precipitation,12,,,,
05.01.2020 20:00,11.4,728.4,762.7,1.5,68,Wind blowing from the north,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,13.2,,,2500 or more  or no clouds.,,,30.0,5.7,No precipitation,12,,,,
05.01.2020 17:00,13.1,726.9,761.1,,61,Wind blowing from the north-northeast,2,,,90  or more  but not 100%, ,,,,,,,,,,28.0,5.8,,,,,,
05.01.2020 14:00,12.2,727.1,761.4,-2.3,63,Wind blowing from the north-northwest,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.5,12.4,,,2500 or more  or no clouds.,,,16.0,5.4,No precipitation,12,,,,
05.01.2020 11:00,9.8,729.4,763.9,,75,Wind blowing from the north-northwest,1,,3,100%., ,,,8.4,,,,2500 or more  or no clouds.,,,12.0,5.6,No precipitation,6,,,,
05.01.2020 08:00,8.7,728.4,762.8,0.8,83,Wind blowing from the north-northwest,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,12.3,,,2500 or more  or no clouds.,,,13.0,6.0,No precipitation,12,,,,
05.01.2020 05:00,8.7,727.6,761.9,,83,Wind blowing from the north,1,,,, ,,,,,,,,,,14.0,6.0,,,,,,
05.01.2020 02:00,9.0,728.2,762.5,,82,Wind blowing from the south-east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,12.3,,,2500 or more  or no clouds.,,,14.0,6.1,No precipitation,12,,,,
04.01.2020 20:00,10.3,729.8,764.5,0.1,74,Wind blowing from the east,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,12.3,,,2500 or more  or no clouds.,,,13.0,5.9,No precipitation,12,,,,
04.01.2020 17:00,11.9,729.7,764.3,,64,Wind blowing from the east,2,,,, ,,,,,,,,,,12.0,5.3,,,,,,
04.01.2020 14:00,11.2,731.6,766.3,-2.6,71,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,11.8,,,2500 or more  or no clouds.,,,16.0,6.1,No precipitation,12,,,,
04.01.2020 11:00,8.3,734.2,769.2,,84,Wind blowing from the north,1,,3,100%., ,,,6.3,,,,2500 or more  or no clouds.,,,10.0,5.8,No precipitation,6,,,,
04.01.2020 08:00,7.2,734.2,769.1,0.3,89,Wind blowing from the north-west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,,,,2500 or more  or no clouds.,,,13.0,5.5,No precipitation,12,,,,
04.01.2020 05:00,6.7,733.9,768.6,,89,Wind blowing from the west,1,,,, ,,,,,,,,,,14.0,5.0,,,,,,
04.01.2020 02:00,6.7,734.8,769.6,,92,Wind blowing from the north-west,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.3,11.8,,,2500 or more  or no clouds.,,,9.0,5.5,No precipitation,12,,,,
03.01.2020 20:00,8.0,735.5,770.5,,88,Calm  no wind,0,,,no clouds, ,,,8.0,11.8,,,,,,10.0,6.1,No precipitation,6,,,,
03.01.2020 17:00,11.7,734.2,768.9,,64,Wind blowing from the east-northeast,1,,,90  or more  but not 100%, ,,,,,,,,,,19.0,5.1,,,,,,
03.01.2020 14:00,11.2,734.5,769.2,-2.1,67,Wind blowing from the east-northeast,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,11.2,,,2500 or more  or no clouds.,,,16.0,5.3,No precipitation,12,,,,
03.01.2020 11:00,9.5,736.6,771.4,,78,Wind blowing from the north-northeast,1,,,100%., ,,,8.1,10.7,,,2500 or more  or no clouds.,,,12.0,5.9,No precipitation,6,,,,
03.01.2020 08:00,8.2,735.4,770.3,0.5,84,Wind blowing from the south,1,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,10.7,,,2500 or more  or no clouds.,,,17.0,5.7,No precipitation,12,,,,
03.01.2020 05:00,8.2,734.9,769.7,,80,Wind blowing from the west,1,,,, ,,,,,,,,,,22.0,5.0,,,,,,
03.01.2020 02:00,8.5,735.5,770.3,,79,Wind blowing from the west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,10.7,,,2500 or more  or no clouds.,,,20.0,5.1,No precipitation,12,,,,
02.01.2020 20:00,9.3,735.4,770.2,1.2,80,Wind blowing from the north-northeast,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.4,10.7,,,2500 or more  or no clouds.,,,10.0,6.0,No precipitation,12,,,,
02.01.2020 17:00,10.6,734.2,769.0,,67,Wind blowing from the east-northeast,1,,,100%., ,,,,,,,2500 or more  or no clouds.,,,10.0,4.7,,,,,,
02.01.2020 14:00,10.2,734.8,769.6,-2.0,65,Wind blowing from the north-west,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.4,13.3,,,2500 or more  or no clouds.,,,14.0,3.9,No precipitation,12,,,,
02.01.2020 11:00,9.4,736.8,771.7,,73,Wind blowing from the north-northwest,1,,2,100%., ,,,7.4,,,,2500 or more  or no clouds.,,,11.0,4.8,No precipitation,6,,,,
02.01.2020 08:00,8.0,735.5,770.3,1.4,90,Wind blowing from the north-northeast,1,,,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.4,13.3,,,2500 or more  or no clouds.,,,11.0,6.5,No precipitation,12,,,,
02.01.2020 05:00,7.7,734.1,768.7,,91,Wind blowing from the north,0,,,, ,,,,,,,,,,12.0,6.3,,,,,,
02.01.2020 02:00,8.1,734.2,768.9,,89,Wind blowing from the north,0,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,13.3,,,2500 or more  or no clouds.,,,14.0,6.4,No precipitation,12,,,,
01.01.2020 20:00,10.5,733.6,768.4,1.8,71,Wind blowing from the north-west,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,13.3,,,2500 or more  or no clouds.,,,14.0,5.5,No precipitation,12,,,,
01.01.2020 17:00,12.6,731.8,766.4,,56,Wind blowing from the north-east,1,,4,, ,,,6.9,13.3,,,,,,23.0,4.1,No precipitation,6,,,,
01.01.2020 14:00,12.4,731.7,766.3,-2.7,55,Wind blowing from the north,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,12.4,,,2500 or more  or no clouds.,,,20.0,3.6,No precipitation,12,,,,
01.01.2020 11:00,9.1,734.4,769.3,,81,Wind blowing from the north-west,1,,3,100%., ,,,6.9,10.1,,,2500 or more  or no clouds.,,,11.0,6.0,No precipitation,6,,,,
01.01.2020 08:00,7.7,733.5,768.4,0.2,87,Wind blowing from the north,0,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,10.1,,,2500 or more  or no clouds.,,,11.0,5.7,No precipitation,12,,,,
01.01.2020 05:00,7.6,733.3,768.1,,88,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,10.0,5.7,,,,,,
01.01.2020 02:00,7.1,734.0,768.9,,91,Wind blowing from the west-northwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,10.1,,,2500 or more  or no clouds.,,,9.0,5.7,No precipitation,12,,,,
31.12.2019 20:00,8.9,735.3,770.2,0.3,81,Wind blowing from the north-east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,10.1,,,2500 or more  or no clouds.,,,9.0,5.8,No precipitation,12,,,,
31.12.2019 17:00,9.5,735.0,769.9,,78,Wind blowing from the east,2,,,100%., ,,,,,,,2500 or more  or no clouds.,,,8.0,5.9,,,,,,
31.12.2019 14:00,9.9,736.3,771.2,-2.8,80,Wind blowing from the south-east,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.6,11.3,,,2500 or more  or no clouds.,,,7.0,6.6,No precipitation,12,,,,
31.12.2019 11:00,9.0,739.1,774.1,,85,Wind blowing from the north,0,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.3,,,2500 or more  or no clouds.,,,6.0,6.6,No precipitation,6,,,,
