Local time in Bengbu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
12.01.2020 08:00,-0.1,767.1,769.8,1.3,99,Wind blowing from the west-southwest,1,,2,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.9,5.1,,,2500 or more  or no clouds.,,,less than 0.1,-0.2,No precipitation,12,,,,
12.01.2020 05:00,-1.7,765.8,768.5,,99,Wind blowing from the south-west,1,,2,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,-1.9,5.1,,,,,,0.1,-1.8,No precipitation,6,,,,
12.01.2020 02:00,0.6,766.5,769.2,-0.3,99,Wind blowing from the west-southwest,1,,5,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,5.1,,,2500 or more  or no clouds.,,,0.6,0.5,No precipitation,12,,,,
11.01.2020 23:00,2.1,766.8,769.4,,97,Wind blowing from the west,1,,5,,Mist. ,,,2.1,5.1,,,,,,1.7,1.7,No precipitation,6,,,,
11.01.2020 20:00,3.4,766.4,769.0,1.0,92,Wind blowing from the west,1,,5,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.1,,,1000-1500,,,2.5,2.2,Trace of precipitation,12,,,,
11.01.2020 17:00,4.9,765.4,768.0,,81,Wind blowing from the north-west,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.1,,,,,,4.0,1.9,No precipitation,6,,,,
11.01.2020 14:00,4.8,765.1,767.8,-1.7,89,Wind blowing from the west-northwest,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,4.8,,,2500 or more  or no clouds.,,,3.9,3.1,Trace of precipitation,12,,,,
11.01.2020 11:00,4.2,766.8,769.4,,89,Wind blowing from the south-southwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,3.1,4.9,,,2500 or more  or no clouds.,,,5.0,2.6,No precipitation,6,,,,
11.01.2020 08:00,3.2,766.5,769.1,0.4,95,Wind blowing from the north-west,0,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,,,,2500 or more  or no clouds.,,,3.2,2.5,0.7,12,,,,
11.01.2020 05:00,3.3,766.1,768.7,,91,Wind blowing from the north,1,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.1,4.9,,,,,,5.0,2.0,No precipitation,6,,,,
11.01.2020 02:00,3.3,765.9,768.5,-0.4,94,Wind blowing from the north-northeast,1,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,4.9,,,2500 or more  or no clouds.,,,6.0,2.4,4.0,12,,,,
10.01.2020 23:00,3.2,766.3,769.0,,96,Wind blowing from the north-northeast,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.2,4.9,,,,,,4.0,2.6,3.0,6,,,,
10.01.2020 20:00,3.5,766.0,768.7,1.1,94,Wind blowing from the north-east,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,4.9,,,300-600,,,7.0,2.6,4.0,12,,,,
10.01.2020 17:00,4.2,764.9,767.5,,95,Wind blowing from the north-east,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,4.9,,,2500 or more  or no clouds.,,,6.0,3.5,2.0,6,,,,
10.01.2020 14:00,4.6,764.4,767.0,-1.9,93,Wind blowing from the north-northeast,4,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.6,4.9,,,1000-1500,,,7.0,3.6,0.3,12,,,,
10.01.2020 11:00,4.4,766.3,769.0,,92,Wind blowing from the north-east,4,,6,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,4.5,,,2500 or more  or no clouds.,,,7.0,3.2,0.3,6,,,,
10.01.2020 08:00,3.8,766.1,768.7,0.4,90,Wind blowing from the east-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Rain.,Drizzle.,,4.0,,,2500 or more  or no clouds.,,,9.0,2.3,Trace of precipitation,12,,,,
10.01.2020 05:00,3.7,765.7,768.4,,89,Wind blowing from the north-east,3,,6,, ,,,,4.0,,,,,,12.0,2.1,No precipitation,6,,,,
10.01.2020 02:00,4.0,766.6,769.3,-0.1,87,Wind blowing from the north-east,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.0,,,2500 or more  or no clouds.,,,10.0,2.0,No precipitation,12,,,,
09.01.2020 23:00,3.8,766.7,769.3,,91,Wind blowing from the north-east,2,,7,, ,,,1.0,4.0,,,,,,7.0,2.5,No precipitation,6,,,,
09.01.2020 20:00,3.6,766.9,769.6,0.3,90,Wind blowing from the east-northeast,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,4.0,,,1000-1500,,,5.0,2.1,0.4,12,,,,
09.01.2020 17:00,3.8,766.6,769.3,,86,Wind blowing from the east-northeast,4,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,4.0,,,2500 or more  or no clouds.,,,6.0,1.7,No precipitation,6,,,,
09.01.2020 14:00,3.6,766.6,769.3,-2.5,85,Wind blowing from the east,4,,7,100%.,Cloud development not observed or not observable. ,Rain and snow or other types of solid precipitation,Rain.,1.0,4.8,,,1000-1500,,,9.0,1.3,0.6,12,,,,
09.01.2020 11:00,2.5,769.1,771.8,,89,Wind blowing from the east,2,,,, ,,,1.0,,,,,,,7.0,0.9,0.5,6,,,,
09.01.2020 08:00,1.5,768.1,770.8,0.3,98,Wind blowing from the south-east,1,,4,100%.,Rain or drizzle and snow  slight. ,Rain and snow or other types of solid precipitation,Rain.,0.6,,,,300-600,,,2.7,1.2,2.0,12,,,,
09.01.2020 05:00,1.5,767.8,770.5,,97,Wind blowing from the east-southeast,2,,4,,Mist. ,,,0.6,5.5,,,,,,3.4,1.1,1.0,6,,,,
09.01.2020 02:00,1.0,768.7,771.4,-1.2,97,Wind blowing from the north-east,2,,4,,Intermittent fall of snowflakes  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,5.5,,,2500 or more  or no clouds.,,,3.3,0.6,3.0,12,,,,
08.01.2020 23:00,1.8,769.9,772.6,,93,Wind blowing from the west-northwest,1,,4,,Rain or drizzle and snow  slight. ,,,0.6,5.5,,,,,,3.4,0.8,3.0,6,,,,
08.01.2020 20:00,2.0,769.4,772.1,0.6,95,Wind blowing from the west-northwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.6,5.5,,,300-600,,,3.2,1.3,2.0,12,,,,
08.01.2020 17:00,4.0,768.8,771.5,,69,Wind blowing from the east-northeast,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,5.5,,,1000-1500,,,11.0,-1.2,No precipitation,6,,,,
08.01.2020 14:00,4.8,769.3,772.0,-2.0,70,Wind blowing from the north-west,2,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,5.5,,,1000-1500,,,9.0,-0.2,No precipitation,12,,,,
08.01.2020 11:00,2.3,771.3,774.0,,79,Wind blowing from the west,2,,11,90  or more  but not 100%, ,,,0.6,4.9,,,1000-1500,,,9.0,-1.0,No precipitation,6,,,,
08.01.2020 08:00,0.6,770.2,772.9,1.0,85,Wind blowing from the north-northwest,2,,11,90  or more  but not 100%,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,5.8,,,1000-1500,,,7.0,-1.6,Trace of precipitation,12,,,,
08.01.2020 05:00,1.2,769.2,771.9,,85,Wind blowing from the north-northwest,3,,12,, ,,,1.2,,,,,,,7.0,-1.0,No precipitation,6,,,,
08.01.2020 02:00,1.6,768.8,771.5,0.7,85,Wind blowing from the north-west,6,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,5.8,,,2500 or more  or no clouds.,,,8.0,-0.6,No precipitation,12,,,,
07.01.2020 23:00,2.4,768.1,770.7,,92,Wind blowing from the west-northwest,5,,12,,Mist. ,,,2.3,5.8,,,,,,4.5,1.2,No precipitation,6,,,,
07.01.2020 20:00,2.4,765.7,768.4,2.0,91,Wind blowing from the west-northwest,5,,12,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,5.8,,,1000-1500,,,7.0,1.1,8.0,12,,,,
07.01.2020 17:00,2.3,763.7,766.3,,95,Wind blowing from the west,7,,12,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,5.9,,,300-600,,,5.0,1.6,3.0,6,,,,
07.01.2020 14:00,3.5,761.1,763.7,-0.1,96,Wind blowing from the west,5,,12,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,6.1,,,300-600,,,18.0,2.9,20.0,12,,,,
07.01.2020 11:00,4.9,761.2,763.9,,99,Wind blowing from the west,5,,9,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,4.7,,,,300-600,,,5.0,4.8,14.0,6,,,,
07.01.2020 08:00,5.4,759.2,761.8,0.3,99,Wind blowing from the north-west,2,,7,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Drizzle.,4.7,,,,300-600,,,3.2,5.3,19.0,12,,,,
07.01.2020 05:00,5.0,758.9,761.5,,99,Wind blowing from the north-west,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.7,,,,,,,3.8,4.9,10.0,6,,,,
07.01.2020 02:00,4.9,760.0,762.6,-1.2,99,Wind blowing from the west-northwest,1,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,,,,2500 or more  or no clouds.,,,4.5,4.8,11.0,12,,,,
06.01.2020 23:00,5.4,761.2,763.9,,99,Wind blowing from the north,2,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.3,8.7,,,,,,2.9,5.3,2.0,6,,,,
06.01.2020 20:00,5.5,761.9,764.5,0.2,99,Wind blowing from the north-west,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,8.7,,,300-600,,,2.3,5.4,16.0,12,,,,
06.01.2020 17:00,5.9,761.7,764.3,,99,Wind blowing from the north-northwest,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,5.9,8.7,,,300-600,,,6.0,5.8,9.0,6,,,,
06.01.2020 14:00,6.1,762.4,765.1,-1.4,99,Wind blowing from the west-northwest,3,,5,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,6.1,8.7,,,300-600,,,2.5,6.0,22.0,12,,,,
06.01.2020 11:00,7.1,763.8,766.4,,99,Wind blowing from the north-west,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,6.5,8.7,,,1000-1500,,,3.2,7.0,11.0,6,,,,
06.01.2020 08:00,7.2,763.7,766.3,1.0,99,Wind blowing from the north-northwest,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,6.1,8.7,,,300-600,,,5.0,7.1,15.0,12,,,,
06.01.2020 05:00,7.9,762.7,765.4,,99,Wind blowing from the north-northwest,2,,9,,Rain  not freezing  intermittent  slight at time of observation. ,,,,8.7,,,,,,1.8,7.8,7.0,6,,,,
06.01.2020 02:00,8.4,763.3,766.0,0.0,99,Wind blowing from the west,1,,9,,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,8.7,,,2500 or more  or no clouds.,,,0.6,8.3,9.0,12,,,,
05.01.2020 23:00,8.6,763.3,766.0,,99,Wind blowing from the north,2,,12,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.9,8.6,,,,,,0.9,8.5,4.0,6,,,,
05.01.2020 20:00,8.5,763.0,765.7,0.6,99,Wind blowing from the east,4,,12,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,8.9,,,300-600,,,1.3,8.4,8.0,12,,,,
05.01.2020 17:00,7.9,762.4,765.0,,99,Wind blowing from the east,6,,12,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,9.8,,,300-600,,,2.1,7.8,4.0,6,,,,
05.01.2020 14:00,7.4,763.7,766.3,-2.0,97,Wind blowing from the east,5,,12,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,,,,300-600,,,3.2,7.0,8.0,12,,,,
05.01.2020 11:00,6.5,765.7,768.4,,98,Wind blowing from the east,8,,11,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,10.3,,,2500 or more  or no clouds.,,,2.8,6.2,4.0,6,,,,
05.01.2020 08:00,6.2,766.2,768.8,0.1,98,Wind blowing from the east-northeast,7,,10,100%.,Drizzle  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,10.3,,,1000-1500,,,1.3,5.9,3.0,12,,,,
05.01.2020 05:00,6.4,766.1,768.7,,93,Wind blowing from the east,6,,8,,Rain  not freezing  intermittent  slight at time of observation. ,,,6.0,10.3,,,,,,1.7,5.4,3.0,6,,,,
05.01.2020 02:00,7.4,766.8,769.4,-0.8,82,Wind blowing from the east,4,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,10.3,,,2500 or more  or no clouds.,,,2.6,4.5,0.1,12,,,,
04.01.2020 23:00,8.3,767.6,770.2,,75,Wind blowing from the east-northeast,3,,5,,Mist. ,,,6.0,10.3,,,,,,3.2,4.1,No precipitation,6,,,,
04.01.2020 20:00,8.8,767.9,770.5,0.6,69,Wind blowing from the east-northeast,3,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,10.3,,,2500 or more  or no clouds.,,,3.9,3.4,No precipitation,12,,,,
04.01.2020 17:00,9.8,767.3,769.9,,64,Wind blowing from the east,2,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,10.3,,,2500 or more  or no clouds.,,,5.0,3.3,No precipitation,6,,,,
04.01.2020 14:00,10.0,767.1,769.7,-2.1,69,Wind blowing from the north-east,3,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,10.1,,,2500 or more  or no clouds.,,,3.9,4.6,Trace of precipitation,12,,,,
04.01.2020 11:00,8.6,769.2,771.8,,75,Wind blowing from the east,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,10.1,,,2500 or more  or no clouds.,,,4.0,4.4,No precipitation,6,,,,
04.01.2020 08:00,6.4,768.2,770.8,0.7,81,Wind blowing from the east-northeast,2,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,,,,2500 or more  or no clouds.,,,3.2,3.4,Trace of precipitation,12,,,,
04.01.2020 05:00,6.3,767.5,770.1,,83,Wind blowing from the east,1,,3,,Mist. ,,,5.3,10.1,,,,,,4.1,3.6,No precipitation,6,,,,
04.01.2020 02:00,6.7,768.1,770.8,-0.8,79,Wind blowing from the east,1,,4,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,10.1,,,2500 or more  or no clouds.,,,4.8,3.3,No precipitation,12,,,,
03.01.2020 23:00,7.4,768.9,771.5,,78,Wind blowing from the north-east,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.5,10.1,,,,,,4.9,3.8,No precipitation,6,,,,
03.01.2020 20:00,7.0,768.1,770.8,-0.1,82,Wind blowing from the east-northeast,2,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,10.1,,,2500 or more  or no clouds.,,,5.0,4.1,No precipitation,12,,,,
03.01.2020 17:00,9.3,768.2,770.8,,73,Wind blowing from the north-east,2,,7,90  or more  but not 100%, ,,,3.5,10.1,,,2500 or more  or no clouds.,,,8.0,4.7,No precipitation,6,,,,
03.01.2020 14:00,10.0,768.2,770.8,-1.6,69,Wind blowing from the east-northeast,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,10.1,,,2500 or more  or no clouds.,,,8.0,4.6,No precipitation,12,,,,
03.01.2020 11:00,7.9,769.8,772.4,,78,Wind blowing from the east,4,,7,90  or more  but not 100%, ,,,3.5,8.8,,,2500 or more  or no clouds.,,,7.0,4.3,No precipitation,6,,,,
03.01.2020 08:00,5.7,770.0,772.6,0.9,81,Wind blowing from the north-east,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,8.8,,,2500 or more  or no clouds.,,,5.0,2.7,No precipitation,12,,,,
03.01.2020 05:00,5.6,769.1,771.7,,80,Wind blowing from the east-northeast,1,,,,Mist. ,,,3.5,8.8,,,,,,6.0,2.3,No precipitation,6,,,,
03.01.2020 02:00,5.6,769.7,772.3,-0.3,81,Wind blowing from the north-northeast,3,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,8.8,,,2500 or more  or no clouds.,,,5.0,2.6,No precipitation,12,,,,
02.01.2020 23:00,3.9,770.0,772.6,,88,Calm  no wind,0,,,,Mist. ,,,3.8,8.8,,,,,,4.5,2.1,No precipitation,6,,,,
02.01.2020 20:00,5.4,769.9,772.5,0.6,85,Wind blowing from the east-northeast,1,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.1,8.8,,,2500 or more  or no clouds.,,,5.0,3.1,No precipitation,12,,,,
