Local time in Naqu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 23:00,-9.2,433.8,761.7,,72,Wind blowing from the south,1,,14,,Intermittent fall of snowflakes  slight at time of observation. ,,,-15.8,-3.8,,,,,,19.0,-13.3,No precipitation,6,,,,
09.01.2020 20:00,-7.1,433.0,761.3,0.1,64,Wind blowing from the north,2,,14,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-3.8,,,1500-2000,,,17.0,-12.9,Trace of precipitation,12,,,,
09.01.2020 17:00,-5.6,432.9,759.1,,59,Wind blowing from the south-west,4,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-3.8,,,1500-2000,,,10.0,-12.5,Trace of precipitation,6,,,,
09.01.2020 14:00,-4.9,433.4,755.4,-1.6,51,Wind blowing from the south-southwest,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-3.8,,,1500-2000,,,20.0,-13.7,No precipitation,12,,,,
09.01.2020 11:00,-12.1,435.0,763.6,,71,Wind blowing from the north-northeast,1,,,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-5.5,,,1500-2000,,,4.3,-16.3,No precipitation,6,,,,
09.01.2020 08:00,-15.6,434.2,764.5,0.0,82,Wind blowing from the north-east,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-5.5,,,2500 or more  or no clouds.,,,20.0,-18.0,0.2,12,,,,
09.01.2020 05:00,-14.5,434.2,761.6,,81,Wind blowing from the north-northeast,1,,,, ,,,-16.4,-5.5,,,,,,30.0,-17.0,No precipitation,6,,,,
09.01.2020 02:00,-9.2,435.0,759.5,-0.4,84,Wind blowing from the north-east,1,,9,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-5.5,,,2500 or more  or no clouds.,,,30.0,-11.4,0.9,12,,,,
08.01.2020 23:00,-9.1,435.4,765.1,,86,Wind blowing from the south-southwest,2,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-16.4,-5.5,,,,,,12.0,-11.0,0.6,6,,,,
08.01.2020 20:00,-8.4,435.3,766.3,0.6,79,Wind blowing from the south-southwest,1,,9,100%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-5.5,,,1500-2000,,,6.0,-11.5,0.7,12,,,,
08.01.2020 17:00,-5.9,434.7,763.0,,68,Wind blowing from the south-southwest,2,,,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-5.2,,,1500-2000,,,30.0,-11.0,0.3,6,,,,
08.01.2020 14:00,-6.7,435.1,762.4,-1.0,58,Wind blowing from the north,2,,5,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-4.6,,,2500 or more  or no clouds.,,,10.0,-13.6,0.3,12,,,,
08.01.2020 11:00,-13.0,436.1,767.3,,79,Wind blowing from the north,1,,,70 – 80%.,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.9,-4.6,,,1500-2000,,,6.0,-15.9,No precipitation,6,,,,
08.01.2020 08:00,-15.5,435.1,767.0,-0.2,81,Wind blowing from the north-northeast,1,,4,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-4.6,,,2500 or more  or no clouds.,,,16.0,-18.0,0.3,12,,,,
08.01.2020 05:00,-15.2,435.3,764.1,,86,Wind blowing from the north-east,1,,,, ,,,-21.6,-4.6,,,,,,30.0,-17.1,0.3,6,,,,
08.01.2020 02:00,-12.6,435.9,765.8,-0.3,79,Wind blowing from the north-northeast,1,,5,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-4.6,,,2500 or more  or no clouds.,,,1.8,-15.6,No precipitation,12,,,,
07.01.2020 23:00,-10.4,436.2,769.2,,68,Wind blowing from the south,1,,,,Haze. ,,,-21.6,-4.6,,,,,,5.0,-15.2,No precipitation,6,,,,
07.01.2020 20:00,-9.7,435.5,771.7,0.2,63,Wind blowing from the north-east,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-4.6,,,2500 or more  or no clouds.,,,13.0,-15.4,No precipitation,12,,,,
07.01.2020 17:00,-6.0,435.3,767.6,,49,Wind blowing from the north-west,1,,,100%., ,,,-21.6,-4.6,,,1500-2000,,,9.0,-15.0,No precipitation,6,,,,
07.01.2020 14:00,-9.4,436.4,770.4,-1.0,53,Wind blowing from the west-southwest,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-9.2,,,2500 or more  or no clouds.,,,8.0,-17.2,No precipitation,12,,,,
07.01.2020 11:00,-15.2,437.4,777.2,,51,Wind blowing from the north-northeast,1,,,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-11.0,,,2000-2500,,,3.4,-23.1,No precipitation,6,,,,
07.01.2020 08:00,-20.5,436.8,780.1,-0.3,69,Wind blowing from the north-east,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-11.0,,,,,,21.0,-24.7,No precipitation,12,,,,
07.01.2020 05:00,-19.6,437.1,776.2,,67,Calm  no wind,0,,,, ,,,-25.2,-11.0,,,,,,30.0,-24.2,No precipitation,6,,,,
07.01.2020 02:00,-17.2,438.0,776.5,-0.9,61,Wind blowing from the east-northeast,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-11.0,,,2500 or more  or no clouds.,,,27.0,-22.9,No precipitation,12,,,,
06.01.2020 23:00,-17.4,438.9,782.4,,64,Wind blowing from the north-east,2,,,, ,,,-25.2,-11.0,,,,,,14.0,-22.6,No precipitation,6,,,,
06.01.2020 20:00,-16.8,438.7,786.6,,63,Wind blowing from the north-east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-11.0,,,2500 or more  or no clouds.,,,9.0,-22.2,No precipitation,12,,,,
06.01.2020 17:00,-12.6,438.6,779.7,,49,Wind blowing from the north-northeast,2,,,90  or more  but not 100%, ,,,-25.2,-11.0,,,,,,17.0,-21.3,No precipitation,6,,,,
06.01.2020 14:00,-13.5,439.2,778.3,-0.6,47,Wind blowing from the north-northeast,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-10.8,,,2500 or more  or no clouds.,,,11.0,-22.4,No precipitation,12,,,,
06.01.2020 11:00,-18.2,439.8,782.5,,52,Wind blowing from the east-southeast,1,,,90  or more  but not 100%, ,,,-25.2,-10.8,,,,,,11.0,-25.7,No precipitation,6,,,,
06.01.2020 08:00,-24.2,438.4,782.6,0.7,65,Wind blowing from the east-southeast,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,-10.8,,,,,,26.0,-28.9,No precipitation,12,,,,
06.01.2020 05:00,-20.6,437.7,777.1,,60,Wind blowing from the south-west,3,,,, ,,,-20.8,-10.8,,,,,,30.0,-26.3,No precipitation,6,,,,
06.01.2020 02:00,-16.6,437.0,772.6,0.8,68,Wind blowing from the west,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.8,-10.8,,,2500 or more  or no clouds.,,,30.0,-21.1,No precipitation,12,,,,
05.01.2020 23:00,-15.9,436.2,770.8,,72,Wind blowing from the south-west,2,,,, ,,,-15.9,-10.8,,,,,,16.0,-19.9,No precipitation,6,,,,
05.01.2020 20:00,-12.8,434.7,766.6,1.5,49,Wind blowing from the west,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.8,-10.5,,,2500 or more  or no clouds.,,,15.0,-21.3,2.0,12,,,,
05.01.2020 17:00,-11.4,433.2,762.8,,49,Wind blowing from the north-west,3,,,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.8,,,,1500-2000,,,30.0,-20.0,0.6,6,,,,
05.01.2020 14:00,-11.4,432.9,762.0,-0.3,65,Wind blowing from the north-west,4,,7,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-12.8,,,,1500-2000,,,4.2,-16.7,5.0,12,,,,
05.01.2020 11:00,-11.7,433.2,761.8,,76,Wind blowing from the south-southwest,2,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-12.8,,,,1500-2000,,,3.3,-15.2,3.0,6,,,,
05.01.2020 08:00,-12.7,432.6,761.1,-0.4,84,Wind blowing from the east-southeast,2,,,100%.,Intermittent fall of snowflakes  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.8,,,,1500-2000,,,0.7,-14.8,6.0,12,,,,
05.01.2020 05:00,-12.8,433.0,758.2,,84,Wind blowing from the north-east,1,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-12.8,-4.1,,,,,,1.1,-14.9,3.0,6,,,,
05.01.2020 02:00,-12.3,432.9,756.7,-0.2,85,Wind blowing from the north,3,,14,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-4.1,,,2500 or more  or no clouds.,,,2.0,-14.4,3.0,12,,,,
04.01.2020 23:00,-11.1,433.1,758.1,,84,Wind blowing from the north-northeast,2,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-13.2,-4.1,,,,,,1.3,-13.3,1.0,6,,,,
04.01.2020 20:00,-10.5,433.2,761.5,0.6,83,Wind blowing from the north,3,,16,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-4.1,,,1500-2000,,,2.4,-12.8,Trace of precipitation,12,,,,
04.01.2020 17:00,-5.8,432.6,757.5,,34,Wind blowing from the west,5,,16,, ,,,-13.2,-4.1,,,,,,30.0,-19.2,No precipitation,6,,,,
04.01.2020 14:00,-4.6,433.6,756.7,-1.3,31,Wind blowing from the south-southwest,6,,16,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-4.1,,,1500-2000,,,30.0,-19.2,No precipitation,12,,,,
04.01.2020 11:00,-7.3,434.9,760.0,,42,Wind blowing from the south,7,,12,, ,,,-13.2,-4.4,,,,,,28.0,-18.0,No precipitation,6,,,,
04.01.2020 08:00,-12.1,435.0,762.0,-0.6,59,Wind blowing from the south-southeast,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-4.4,,,1500-2000,,,30.0,-18.5,No precipitation,12,,,,
04.01.2020 05:00,-12.8,435.6,762.4,,68,Wind blowing from the north,1,,7,, ,,,-14.7,-4.4,,,,,,20.0,-17.5,No precipitation,6,,,,
04.01.2020 02:00,-10.7,436.4,763.1,-0.6,65,Wind blowing from the south-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-4.4,,,2500 or more  or no clouds.,,,30.0,-16.0,No precipitation,12,,,,
03.01.2020 23:00,-9.5,437.0,766.0,,55,Wind blowing from the south-southeast,2,,7,, ,,,-14.7,-4.4,,,,,,24.0,-16.9,No precipitation,6,,,,
03.01.2020 20:00,-6.9,437.3,766.9,,43,Wind blowing from the east-southeast,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-4.4,,,1500-2000,,,16.0,-17.4,Trace of precipitation,12,,,,
03.01.2020 17:00,-5.3,437.7,764.2,,29,Wind blowing from the south,3,,6,100%., ,,,-14.7,-4.4,,,1500-2000,,,30.0,-20.6,No precipitation,6,,,,
03.01.2020 14:00,-6.7,439.5,767.9,-1.5,53,Wind blowing from the south-southwest,1,,4,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-3.9,,,2500 or more  or no clouds.,,,25.0,-14.7,0.6,12,,,,
03.01.2020 11:00,-10.3,441.0,772.3,,76,Wind blowing from the south-east,2,,5,,Intermittent fall of snowflakes  heavy at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-3.9,,,,,,18.0,-13.7,0.6,6,,,,
03.01.2020 08:00,-13.3,440.1,771.6,0.1,80,Wind blowing from the south-east,1,,6,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,-3.9,,,2500 or more  or no clouds.,,,1.8,-16.0,0.6,12,,,,
03.01.2020 05:00,-10.7,440.0,767.9,,81,Wind blowing from the east-southeast,1,,11,,Intermittent fall of snowflakes  slight at time of observation. ,,,-10.7,-3.9,,,,,,1.8,-13.3,No precipitation,6,,,,
03.01.2020 02:00,-9.9,440.3,767.7,-0.4,66,Wind blowing from the south-east,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,-3.9,,,2500 or more  or no clouds.,,,30.0,-15.2,No precipitation,12,,,,
02.01.2020 23:00,-8.6,440.7,769.3,,55,Wind blowing from the south-southeast,1,,11,, ,,,-10.2,-3.9,,,,,,28.0,-16.0,No precipitation,6,,,,
02.01.2020 20:00,-6.7,439.8,767.8,0.6,33,Wind blowing from the north,2,,11,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,-3.9,,,1500-2000,,,23.0,-20.3,No precipitation,12,,,,
02.01.2020 17:00,-4.8,439.2,763.9,,24,Wind blowing from the west,5,,11,100%., ,,,-10.2,-2.6,,,2500 or more  or no clouds.,,,30.0,-22.3,No precipitation,6,,,,
02.01.2020 14:00,-4.6,440.0,764.8,-1.1,16,Wind blowing from the west,4,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,-2.6,,,2500 or more  or no clouds.,,,30.0,-26.6,No precipitation,12,,,,
02.01.2020 11:00,-7.1,441.1,769.0,,20,Wind blowing from the west,2,,10,, ,,,-10.2,-2.6,,,,,,16.0,-26.3,No precipitation,6,,,,
02.01.2020 08:00,-9.2,439.5,767.2,,24,Wind blowing from the west,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,-2.6,,,2500 or more  or no clouds.,,,30.0,-26.1,No precipitation,12,,,,
02.01.2020 05:00,-7.2,438.9,761.7,,19,Wind blowing from the south,4,,12,, ,,,-11.6,-2.6,,,,,,30.0,-26.9,No precipitation,6,,,,
02.01.2020 02:00,-6.8,438.9,762.2,,18,Wind blowing from the south,4,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,-2.6,,,2500 or more  or no clouds.,,,30.0,-27.2,No precipitation,12,,,,
01.01.2020 23:00,-7.2,439.5,767.1,,16,Wind blowing from the east-southeast,1,,12,, ,,,-11.6,-2.6,,,,,,30.0,-28.8,No precipitation,6,,,,
01.01.2020 20:00,-6.4,438.9,767.8,,14,Wind blowing from the south,3,,12,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,-2.6,,,1500-2000,,,22.0,-29.6,No precipitation,12,,,,
01.01.2020 17:00,-2.7,438.7,762.4,,10,Wind blowing from the south-west,5,,12,90  or more  but not 100%, ,,,-11.6,-0.5,,,1500-2000,,,28.0,-30.2,No precipitation,6,,,,
01.01.2020 14:00,-3.6,439.5,763.6,-0.5,13,Wind blowing from the west,5,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,0.1,,,1500-2000,,,18.0,-28.1,No precipitation,12,,,,
