Local time in Aral,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 20:00,-3.6,679.9,773.3,0.4,66,Wind blowing from the east-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,2.3,,,2500 or more  or no clouds.,,,7.0,-9.2,No precipitation,12,,,,
09.01.2020 17:00,1.5,679.5,771.2,,50,Wind blowing from the west,3,,4,, ,,,-11.3,2.7,,,,,,8.0,-7.8,No precipitation,6,,,,
09.01.2020 14:00,-0.5,680.2,772.1,-0.4,56,Wind blowing from the south-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,2.7,,,2500 or more  or no clouds.,,,7.0,-8.4,No precipitation,12,,,,
09.01.2020 11:00,-10.8,680.6,774.7,,74,Calm  no wind,0,,,, ,,,-11.3,2.7,,,,,,8.0,-14.5,No precipitation,6,,,,
09.01.2020 08:00,-9.9,679.4,772.3,-0.4,67,Wind blowing from the south-southeast,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.9,2.7,,,2500 or more  or no clouds.,,,12.0,-14.9,No precipitation,12,,,,
09.01.2020 05:00,-6.1,679.8,771.5,,55,Wind blowing from the south,1,,4,, ,,,-8.2,2.7,,,,,,15.0,-13.7,No precipitation,6,,,,
09.01.2020 02:00,-4.3,680.3,772.3,,52,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,2.7,,,2500 or more  or no clouds.,,,14.0,-12.7,No precipitation,12,,,,
08.01.2020 20:00,-1.3,679.9,772.0,0.4,42,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,2.7,,,2500 or more  or no clouds.,,,18.0,-12.6,No precipitation,12,,,,
08.01.2020 17:00,1.8,679.5,770.8,,35,Wind blowing from the south-southwest,2,,4,, ,,,-5.7,2.1,,,,,,19.0,-12.0,No precipitation,6,,,,
08.01.2020 14:00,-0.8,680.7,772.4,-0.4,43,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,-0.1,,,2500 or more  or no clouds.,,,15.0,-11.8,No precipitation,12,,,,
08.01.2020 11:00,-5.0,681.1,773.5,,57,Wind blowing from the south-west,2,,4,, ,,,-5.7,-0.1,,,,,,13.0,-12.4,No precipitation,6,,,,
08.01.2020 08:00,-4.8,680.1,772.2,-0.1,54,Wind blowing from the south-southwest,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.3,-0.1,,,2500 or more  or no clouds.,,,15.0,-12.7,No precipitation,12,,,,
08.01.2020 05:00,-3.9,680.2,772.0,,53,Wind blowing from the south-west,1,,3,, ,,,-8.5,-0.1,,,,,,15.0,-12.1,No precipitation,6,,,,
08.01.2020 02:00,-2.6,680.1,772.0,,50,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-0.1,,,2500 or more  or no clouds.,,,18.0,-11.8,No precipitation,12,,,,
07.01.2020 20:00,-1.1,679.9,772.2,0.7,41,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,-0.1,,,2500 or more  or no clouds.,,,17.0,-12.7,No precipitation,12,,,,
07.01.2020 17:00,-0.2,679.2,771.7,,42,Wind blowing from the south-east,1,,5,, ,,,-9.0,1.4,,,,,,16.0,-11.6,No precipitation,6,,,,
07.01.2020 14:00,-2.4,680.2,773.2,0.0,50,Wind blowing from the south-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,1.4,,,2500 or more  or no clouds.,,,13.0,-11.4,No precipitation,12,,,,
07.01.2020 11:00,-5.4,680.2,773.8,,61,Wind blowing from the south-west,2,,5,, ,,,-9.4,1.4,,,,,,12.0,-11.9,No precipitation,6,,,,
07.01.2020 08:00,-5.8,679.1,771.8,0.1,59,Wind blowing from the south-west,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,1.4,,,2500 or more  or no clouds.,,,15.0,-12.7,No precipitation,12,,,,
07.01.2020 05:00,-8.5,679.0,771.3,,73,Wind blowing from the south,1,,2,, ,,,-13.9,1.4,,,,,,9.0,-12.6,No precipitation,6,,,,
07.01.2020 02:00,-8.7,679.3,772.3,,73,Wind blowing from the west-northwest,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,1.4,,,2500 or more  or no clouds.,,,6.0,-12.7,No precipitation,12,,,,
06.01.2020 20:00,-4.5,679.0,773.1,0.3,58,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,1.4,,,2500 or more  or no clouds.,,,15.0,-11.7,No precipitation,12,,,,
06.01.2020 17:00,0.6,678.7,771.7,,39,Wind blowing from the north-west,1,,5,, ,,,-13.9,1.4,,,,,,18.0,-11.8,No precipitation,6,,,,
06.01.2020 14:00,-3.0,680.2,773.8,-0.6,52,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,1.6,,,2500 or more  or no clouds.,,,11.0,-11.5,No precipitation,12,,,,
06.01.2020 11:00,-9.1,680.8,775.2,,74,Wind blowing from the south-west,2,,5,, ,,,-13.9,,,,,,,9.0,-13.0,No precipitation,6,,,,
06.01.2020 08:00,-13.5,679.4,773.6,0.4,85,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,1.6,,,2500 or more  or no clouds.,,,6.0,-15.5,No precipitation,12,,,,
06.01.2020 05:00,-12.7,679.0,772.0,,82,Calm  no wind,0,,,,Mist. ,,,-12.7,1.6,,,,,,5.0,-15.1,No precipitation,6,,,,
06.01.2020 02:00,-10.7,679.8,772.6,,80,Wind blowing from the north,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,1.6,,,2500 or more  or no clouds.,,,3.4,-13.5,No precipitation,12,,,,
05.01.2020 20:00,-4.4,679.1,772.7,0.0,50,Wind blowing from the east-northeast,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,1.6,,,2500 or more  or no clouds.,,,16.0,-13.3,No precipitation,12,,,,
05.01.2020 17:00,1.3,679.1,771.0,,37,Wind blowing from the east,2,,4,, ,,,-12.1,1.6,,,,,,18.0,-11.8,No precipitation,6,,,,
05.01.2020 14:00,0.3,680.9,773.2,-0.2,41,Wind blowing from the south,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,0.3,,,2500 or more  or no clouds.,,,17.0,-11.4,No precipitation,12,,,,
05.01.2020 11:00,-9.9,681.1,774.7,,80,Wind blowing from the west-southwest,1,,2,, ,,,-12.1,-0.3,,,,,,9.0,-12.7,No precipitation,6,,,,
05.01.2020 08:00,-10.5,679.9,773.7,0.3,78,Wind blowing from the south-east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,-0.3,,,2500 or more  or no clouds.,,,8.0,-13.6,No precipitation,12,,,,
05.01.2020 05:00,-6.9,679.6,771.8,,66,Wind blowing from the north-east,0,,,, ,,,-12.7,-0.3,,,,,,10.0,-12.2,No precipitation,6,,,,
05.01.2020 02:00,-6.8,679.6,772.0,,64,Wind blowing from the west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-0.3,,,2500 or more  or no clouds.,,,6.0,-12.5,No precipitation,12,,,,
04.01.2020 20:00,-4.6,678.2,772.0,0.5,54,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-0.3,,,2500 or more  or no clouds.,,,15.0,-12.7,No precipitation,12,,,,
04.01.2020 17:00,-0.3,677.7,770.3,,42,Wind blowing from the north-northeast,1,,3,, ,,,-12.7,2.3,,,,,,19.0,-11.7,No precipitation,6,,,,
04.01.2020 14:00,-1.4,678.5,771.2,-0.1,47,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,2.5,,,2500 or more  or no clouds.,,,14.0,-11.5,No precipitation,12,,,,
04.01.2020 11:00,-10.0,678.6,772.5,,77,Wind blowing from the west,1,,,, ,,,-12.7,,,,,,,5.0,-13.3,No precipitation,6,,,,
04.01.2020 08:00,-12.2,677.5,771.1,-0.1,83,Wind blowing from the north,0,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,2.5,,,2500 or more  or no clouds.,,,8.0,-14.6,No precipitation,12,,,,
04.01.2020 05:00,-10.6,677.6,769.8,,78,Wind blowing from the north-northeast,0,,3,, ,,,-13.8,2.5,,,,,,8.0,-13.8,No precipitation,6,,,,
04.01.2020 02:00,-9.0,678.2,770.4,,70,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,2.5,,,2500 or more  or no clouds.,,,11.0,-13.5,No precipitation,12,,,,
03.01.2020 20:00,-4.1,678.1,772.0,-0.2,50,Wind blowing from the east-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,2.5,,,2500 or more  or no clouds.,,,15.0,-13.0,No precipitation,12,,,,
03.01.2020 17:00,2.3,678.3,770.8,,35,Wind blowing from the north-northwest,1,,3,, ,,,-13.8,3.0,,,,,,20.0,-11.6,No precipitation,6,,,,
03.01.2020 14:00,1.0,680.3,773.1,-0.9,38,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,3.0,,,2500 or more  or no clouds.,,,12.0,-11.7,No precipitation,12,,,,
03.01.2020 11:00,-11.8,681.2,776.1,,85,Wind blowing from the west-southwest,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,,,,,,,7.0,-13.8,No precipitation,6,,,,
03.01.2020 08:00,-12.7,680.6,774.8,-0.5,87,Wind blowing from the north,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,3.0,,,2500 or more  or no clouds.,,,4.9,-14.5,No precipitation,12,,,,
03.01.2020 05:00,-11.7,681.1,774.0,,80,Calm  no wind,0,,,,Mist. ,,,-13.2,3.0,,,,,,5.0,-14.5,No precipitation,6,,,,
03.01.2020 02:00,-10.8,682.0,775.2,,75,Wind blowing from the west,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,3.0,,,2500 or more  or no clouds.,,,5.0,-14.4,No precipitation,12,,,,
02.01.2020 20:00,-4.3,682.1,776.5,0.4,52,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,3.0,,,2500 or more  or no clouds.,,,15.0,-12.7,No precipitation,12,,,,
02.01.2020 17:00,2.4,681.7,774.7,,33,Wind blowing from the east-northeast,1,,,, ,,,-13.2,3.5,,,,,,13.0,-12.2,No precipitation,6,,,,
02.01.2020 14:00,-0.1,683.4,776.7,-0.1,45,Wind blowing from the north,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,3.5,,,2500 or more  or no clouds.,,,12.0,-10.6,No precipitation,12,,,,
02.01.2020 11:00,-10.3,683.5,778.4,,84,Wind blowing from the west-southwest,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,,,,,,,4.7,-12.5,No precipitation,6,,,,
02.01.2020 08:00,-12.7,682.4,776.6,0.0,87,Wind blowing from the south-west,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,3.5,,,2500 or more  or no clouds.,,,4.2,-14.5,No precipitation,12,,,,
02.01.2020 05:00,-12.0,682.4,775.3,,81,Wind blowing from the east-northeast,0,,3,,Mist. ,,,-12.0,3.5,,,,,,6.0,-14.6,No precipitation,6,,,,
02.01.2020 02:00,-10.3,682.6,776.0,,80,Wind blowing from the north,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,3.5,,,2500 or more  or no clouds.,,,7.0,-13.2,No precipitation,12,,,,
01.01.2020 20:00,-2.9,681.4,775.0,0.6,52,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,3.5,,,2500 or more  or no clouds.,,,13.0,-11.4,No precipitation,12,,,,
01.01.2020 17:00,3.0,680.8,772.9,,37,Wind blowing from the north,1,,3,, ,,,-11.0,3.4,,,,,,12.0,-10.3,No precipitation,6,,,,
01.01.2020 14:00,-1.4,681.5,774.7,0.5,54,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,1.6,,,2500 or more  or no clouds.,,,10.0,-9.5,No precipitation,12,,,,
01.01.2020 11:00,-7.0,681.0,774.7,,75,Wind blowing from the south-west,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,,,,,,,6.0,-10.8,No precipitation,6,,,,
01.01.2020 08:00,-10.3,679.4,772.9,0.6,82,Wind blowing from the west-southwest,0,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,1.6,,,2500 or more  or no clouds.,,,6.0,-12.8,No precipitation,12,,,,
01.01.2020 05:00,-9.0,678.8,771.0,,80,Wind blowing from the south-southeast,1,,2,,Mist. ,,,-9.6,1.6,,,,,,5.0,-11.8,No precipitation,6,,,,
01.01.2020 02:00,-9.2,678.5,771.1,,77,Wind blowing from the north,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.2,1.6,,,2500 or more  or no clouds.,,,4.2,-12.5,No precipitation,12,,,,
31.12.2019 20:00,-4.1,677.6,770.2,0.4,61,Wind blowing from the south-east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,1.6,,,2500 or more  or no clouds.,,,9.0,-10.5,No precipitation,12,,,,
31.12.2019 17:00,1.5,677.2,769.0,,46,Wind blowing from the north-east,1,,4,, ,,,-8.6,1.6,,,,,,9.0,-9.1,No precipitation,6,,,,
31.12.2019 14:00,-1.1,678.7,771.1,-0.3,55,Wind blowing from the north,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,1.1,,,2500 or more  or no clouds.,,,8.0,-9.0,No precipitation,12,,,,
31.12.2019 11:00,-7.4,679.0,772.1,,81,Wind blowing from the east,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.8,,,,,,,6.0,-10.1,No precipitation,6,,,,
31.12.2019 08:00,-6.8,678.4,771.1,-0.2,85,Wind blowing from the south,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.1,1.1,,,2500 or more  or no clouds.,,,5.0,-8.9,No precipitation,12,,,,
31.12.2019 05:00,-7.8,678.6,770.6,,79,Wind blowing from the east,1,,3,,Mist. ,,,-11.1,1.1,,,,,,4.8,-10.8,No precipitation,6,,,,
31.12.2019 02:00,-7.8,678.9,771.4,,76,Wind blowing from the east,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.1,1.1,,,2500 or more  or no clouds.,,,4.9,-11.3,No precipitation,12,,,,
