Local time in Siping,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 20:00,-20.3,753.2,771.4,-0.1,83,Calm  no wind,0,,,no clouds,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-7.3,,,,,,less than 0.1,-22.5,No precipitation,12,,,,
09.01.2020 17:00,-16.0,753.3,771.4,,90,Wind blowing from the south-southeast,1,,4,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-7.3,,,,,,0.1,-17.3,No precipitation,6,,,,
09.01.2020 14:00,-7.9,753.4,771.2,-0.5,86,Wind blowing from the west-southwest,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-7.4,,,2500 or more  or no clouds.,,,8.0,-9.9,No precipitation,12,,,,
09.01.2020 11:00,-9.2,753.9,772.0,,93,Wind blowing from the south-southwest,2,,3,90  or more  but not 100%, ,,,,-9.1,,,1000-1500,,,7.0,-10.2,No precipitation,6,,,,
09.01.2020 08:00,-10.3,754.0,772.0,0.8,94,Wind blowing from the south-west,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-9.3,,,1000-1500,,,4.3,-11.1,No precipitation,12,,,,
09.01.2020 05:00,-10.5,753.2,771.1,,92,Wind blowing from the south-west,1,,3,, ,,,,-9.3,,,,,,9.0,-11.6,No precipitation,6,,,,
09.01.2020 02:00,-11.7,753.3,771.2,,90,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-9.3,,,2500 or more  or no clouds.,,,13.0,-13.0,0.2,12,,,,
08.01.2020 20:00,-12.7,752.8,770.8,0.6,89,Wind blowing from the south,1,,6,100%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.7,-9.3,,,1000-1500,,,4.3,-14.2,0.7,12,,,,
08.01.2020 17:00,-11.2,752.2,770.2,,88,Wind blowing from the west-southwest,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,-9.3,,,1500-2000,,,8.0,-12.8,0.3,6,,,,
08.01.2020 14:00,-9.4,751.3,769.2,0.0,81,Wind blowing from the west,2,,7,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-9.3,,,1500-2000,,,12.0,-12.1,0.7,12,,,,
08.01.2020 11:00,-9.9,751.3,769.2,,82,Wind blowing from the north-west,3,,7,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-9.8,,,1500-2000,,,10.0,-12.4,0.6,6,,,,
08.01.2020 08:00,-10.2,750.8,768.7,1.6,87,Wind blowing from the north-northwest,3,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-10.2,,,1000-1500,,,4.4,-12.0,0.2,12,,,,
08.01.2020 05:00,-10.5,749.2,767.2,,90,Wind blowing from the north-northwest,4,,8,, ,,,-17.3,-10.2,,,,,,8.0,-11.9,No precipitation,6,,,,
08.01.2020 02:00,-10.4,749.4,767.2,,91,Wind blowing from the north,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,8.0,-11.6,No precipitation,12,,,,
07.01.2020 20:00,-11.5,750.4,768.6,-1.1,92,Wind blowing from the north,4,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-2.0,,,1500-2000,,,3.9,-12.6,No precipitation,12,,,,
07.01.2020 17:00,-12.9,751.5,769.5,,89,Wind blowing from the north-northeast,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-1.2,,,1500-2000,,,3.2,-14.4,No precipitation,6,,,,
07.01.2020 14:00,-11.0,751.9,769.7,-1.3,84,Wind blowing from the north,2,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-0.1,,,1500-2000,,,4.1,-13.2,No precipitation,12,,,,
07.01.2020 11:00,-11.4,753.2,770.9,,83,Wind blowing from the north-east,2,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,0.5,,,1500-2000,,,3.2,-13.8,No precipitation,6,,,,
07.01.2020 08:00,-17.2,753.9,771.8,0.8,86,Wind blowing from the south,1,,7,100%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,0.5,,,1000-1500,,,1.9,-19.0,0.2,12,,,,
07.01.2020 05:00,-10.9,753.1,770.8,,83,Wind blowing from the north-west,2,,7,,Mist. ,,,-11.3,0.5,,,,,,5.0,-13.3,0.1,6,,,,
07.01.2020 02:00,-5.8,752.9,770.3,,93,Wind blowing from the north-west,4,,8,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,0.5,,,2500 or more  or no clouds.,,,4.2,-6.8,0.8,12,,,,
06.01.2020 20:00,-2.5,751.9,769.3,0.5,95,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,0.5,,,2500 or more  or no clouds.,,,6.0,-3.2,0.6,12,,,,
06.01.2020 17:00,-1.2,751.4,769.0,,81,Wind blowing from the south,2,,8,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Rain.,-15.4,0.5,,,1500-2000,,,8.0,-4.1,0.4,6,,,,
06.01.2020 14:00,0.0,751.1,768.7,-1.4,69,Wind blowing from the south-southwest,4,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,0.5,,,1500-2000,,,30.0,-5.1,No precipitation,12,,,,
06.01.2020 11:00,-0.1,752.5,770.1,,51,Wind blowing from the south,3,,5,, ,,,-15.4,0.0,,,,,,30.0,-9.2,No precipitation,6,,,,
06.01.2020 08:00,-6.7,752.8,770.6,-0.3,77,Wind blowing from the south-east,2,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-2.3,,,1500-2000,,,12.0,-10.1,No precipitation,12,,,,
06.01.2020 05:00,-10.6,753.1,771.0,,80,Wind blowing from the east,1,,2,, ,,,-21.0,-2.3,,,,,,30.0,-13.4,No precipitation,6,,,,
06.01.2020 02:00,-13.3,754.2,772.0,,86,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-2.3,,,2500 or more  or no clouds.,,,12.0,-15.2,No precipitation,12,,,,
05.01.2020 20:00,-12.8,755.9,774.3,-0.2,85,Calm  no wind,0,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-2.3,,,,,,2.7,-14.8,No precipitation,12,,,,
05.01.2020 17:00,-8.9,756.1,774.4,,79,Wind blowing from the south-east,0,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-2.3,,,,,,4.4,-11.9,No precipitation,6,,,,
05.01.2020 14:00,-2.6,756.6,774.7,-0.7,58,Wind blowing from the south-southwest,3,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-2.3,,,,,,30.0,-9.9,No precipitation,12,,,,
05.01.2020 11:00,-4.2,757.3,775.3,,61,Wind blowing from the south,2,,3,no clouds, ,,,-21.0,-4.0,,,,,,22.0,-10.7,No precipitation,6,,,,
05.01.2020 08:00,-18.4,757.4,776.0,0.7,86,Wind blowing from the south-east,1,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,,,,,,,2.0,-20.2,No precipitation,12,,,,
05.01.2020 05:00,-20.7,756.7,775.2,,83,Wind blowing from the south-east,1,,,, ,,,,,,,,,,7.0,-22.9,,,,,,
05.01.2020 02:00,-20.3,756.7,774.9,,83,Wind blowing from the south-east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-7.3,,,2500 or more  or no clouds.,,,8.0,-22.5,No precipitation,12,,,,
04.01.2020 20:00,-18.5,756.1,774.7,1.0,86,Wind blowing from the south-southeast,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-7.3,,,,,,2.5,-20.3,No precipitation,12,,,,
04.01.2020 17:00,-14.5,755.1,773.5,,80,Wind blowing from the south-southeast,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-7.3,,,,,,4.5,-17.2,No precipitation,6,,,,
04.01.2020 14:00,-7.5,754.1,772.2,0.1,63,Wind blowing from the south-west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-6.6,,,,,,11.0,-13.4,No precipitation,12,,,,
04.01.2020 11:00,-9.6,754.0,772.2,,73,Wind blowing from the south-southwest,2,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-6.5,,,,,,4.3,-13.6,No precipitation,6,,,,
04.01.2020 08:00,-19.2,752.9,771.4,1.4,84,Wind blowing from the south-east,0,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,,,,2500 or more  or no clouds.,,,2.0,-21.3,No precipitation,12,,,,
04.01.2020 05:00,-18.8,751.5,769.8,,84,Wind blowing from the south,1,,2,,Mist. ,,,-19.7,-6.5,,,,,,6.0,-20.9,No precipitation,6,,,,
04.01.2020 02:00,-18.2,751.6,769.6,,84,Wind blowing from the south-southeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-6.5,,,2500 or more  or no clouds.,,,5.0,-20.3,No precipitation,12,,,,
03.01.2020 20:00,-17.1,752.1,770.3,-0.5,84,Wind blowing from the south-east,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-6.5,,,,,,3.2,-19.2,No precipitation,12,,,,
03.01.2020 17:00,-13.1,752.6,770.8,,80,Wind blowing from the east-southeast,1,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-6.5,,,,,,3.3,-15.9,No precipitation,6,,,,
03.01.2020 14:00,-6.9,752.2,770.1,-0.9,58,Wind blowing from the west,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-6.5,,,,,,11.0,-13.9,No precipitation,12,,,,
03.01.2020 11:00,-8.0,753.1,771.2,,65,Wind blowing from the south-west,5,,,no clouds, ,,,,,,,,,,8.0,-13.5,,,,,,
03.01.2020 08:00,-13.6,753.1,771.4,0.5,78,Wind blowing from the south-west,3,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-9.6,,,,,,4.1,-16.7,No precipitation,12,,,,
03.01.2020 05:00,-15.4,752.6,770.9,,78,Wind blowing from the south-east,1,,6,,Haze. ,,,,,,,,,,7.0,-18.4,No precipitation,6,,,,
03.01.2020 02:00,-15.5,753.5,771.6,,69,Wind blowing from the south-southwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.9,-9.6,,,2500 or more  or no clouds.,,,18.0,-20.0,No precipitation,12,,,,
02.01.2020 20:00,-16.7,754.3,773.0,-0.2,76,Wind blowing from the south,2,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.9,-9.6,,,2500 or more  or no clouds.,,,5.0,-20.0,No precipitation,12,,,,
02.01.2020 17:00,-15.9,754.5,773.2,,71,Wind blowing from the south,1,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.9,-9.6,,,,,,4.0,-20.0,No precipitation,6,,,,
02.01.2020 14:00,-10.2,754.2,772.7,-1.1,53,Wind blowing from the south-west,5,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.9,-9.6,,,2500 or more  or no clouds.,,,30.0,-18.1,No precipitation,12,,,,
02.01.2020 11:00,-12.3,755.3,773.8,,54,Wind blowing from the south-southwest,3,,4,no clouds, ,,,-27.9,-11.3,,,,,,23.0,-19.8,No precipitation,6,,,,
02.01.2020 08:00,-24.3,755.4,774.3,0.2,80,Wind blowing from the south-southeast,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.9,,,,,,,6.0,-26.8,No precipitation,12,,,,
02.01.2020 05:00,-26.1,755.2,774.1,,80,Wind blowing from the south-southeast,1,,2,, ,,,-28.0,-11.3,,,,,,30.0,-28.6,No precipitation,6,,,,
02.01.2020 02:00,-26.2,755.8,774.4,,79,Wind blowing from the south-east,2,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-11.3,,,2500 or more  or no clouds.,,,29.0,-28.8,No precipitation,12,,,,
01.01.2020 20:00,-22.3,756.6,775.6,-0.7,75,Wind blowing from the east-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-11.3,,,,,,8.0,-25.6,No precipitation,12,,,,
01.01.2020 17:00,-17.7,757.3,776.2,,63,Wind blowing from the south-east,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-11.3,,,,,,3.3,-23.1,No precipitation,6,,,,
01.01.2020 14:00,-11.7,757.0,775.6,-0.7,46,Wind blowing from the south-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-11.3,,,,,,30.0,-21.2,No precipitation,12,,,,
01.01.2020 11:00,-14.4,757.7,776.3,,59,Wind blowing from the south,1,,2,no clouds, ,,,-28.0,-11.3,,,,,,7.0,-20.8,No precipitation,6,,,,
01.01.2020 08:00,-25.9,757.3,776.2,0.9,78,Wind blowing from the south,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.0,-11.3,,,,,,3.3,-28.6,No precipitation,12,,,,
01.01.2020 05:00,-27.1,756.4,775.2,,80,Wind blowing from the south-east,1,,3,, ,,,-27.7,-11.3,,,,,,12.0,-29.5,No precipitation,6,,,,
01.01.2020 02:00,-24.7,756.1,774.6,,82,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-11.3,,,2500 or more  or no clouds.,,,9.0,-26.9,No precipitation,12,,,,
31.12.2019 20:00,-19.0,754.1,772.9,0.0,70,Wind blowing from the south,1,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-11.3,,,,,,8.0,-23.2,No precipitation,12,,,,
31.12.2019 17:00,-15.3,754.1,772.8,,56,Wind blowing from the south-west,3,,12,no clouds, ,,,-28.9,-11.3,,,,,,6.0,-22.2,No precipitation,6,,,,
31.12.2019 14:00,-11.9,754.7,773.4,-2.4,49,Wind blowing from the south-southwest,6,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.9,-11.9,,,,,,30.0,-20.6,No precipitation,12,,,,
31.12.2019 11:00,-15.6,757.1,775.9,,55,Wind blowing from the south-southwest,6,,8,no clouds, ,,,-28.9,-15.6,,,,,,30.0,-22.7,No precipitation,6,,,,
31.12.2019 08:00,-23.6,758.3,777.4,-1.0,77,Wind blowing from the south-southwest,2,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,-17.7,,,,,,5.0,-26.5,No precipitation,12,,,,
