Local time in Ejin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 05:00,-11.6,683.5,770.7,,65,Wind blowing from the east,1,,,, ,,,-13.4,-4.0,,,,,,30.0,-16.9,No precipitation,6,,,,
11.01.2020 02:00,-11.3,684.2,771.7,-1.2,64,Wind blowing from the east,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,-4.0,,,2500 or more  or no clouds.,,,30.0,-16.9,No precipitation,12,,,,
10.01.2020 23:00,-9.1,685.4,773.6,,55,Wind blowing from the east,3,,7,, ,,,-13.4,-4.0,,,,,,30.0,-16.5,No precipitation,6,,,,
10.01.2020 20:00,-6.7,686.2,774.3,0.0,48,Wind blowing from the east,2,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,-4.0,,,2500 or more  or no clouds.,,,30.0,-15.9,No precipitation,12,,,,
10.01.2020 17:00,-4.0,686.2,773.8,,42,Wind blowing from the east-southeast,3,,7,100%., ,,,-13.4,-2.5,,,2500 or more  or no clouds.,,,30.0,-15.0,No precipitation,6,,,,
10.01.2020 14:00,-5.7,686.8,774.7,-1.7,46,Wind blowing from the east-southeast,3,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,-2.0,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
10.01.2020 11:00,-10.9,688.5,777.1,,62,Wind blowing from the east-southeast,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-16.8,,,,,,
10.01.2020 08:00,-12.5,688.0,776.2,0.2,71,Wind blowing from the east-southeast,3,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-2.0,,,2500 or more  or no clouds.,,,30.0,-16.8,No precipitation,12,,,,
10.01.2020 05:00,-12.2,687.8,775.3,,69,Wind blowing from the east,2,,3,, ,,,-14.6,-2.0,,,,,,30.0,-16.7,No precipitation,6,,,,
10.01.2020 02:00,-11.6,688.0,775.8,0.1,67,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-2.0,,,2500 or more  or no clouds.,,,30.0,-16.5,No precipitation,12,,,,
09.01.2020 23:00,-9.5,687.9,776.2,,60,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,26.0,-16.0,,,,,,
09.01.2020 20:00,-5.7,687.4,775.8,1.1,46,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-2.0,,,,,,23.0,-15.5,No precipitation,12,,,,
09.01.2020 17:00,-2.5,686.3,773.9,,35,Wind blowing from the north-northwest,1,,3,, ,,,-14.6,-2.0,,,,,,30.0,-15.9,No precipitation,6,,,,
09.01.2020 14:00,-4.5,686.6,774.0,-1.4,42,Wind blowing from the north,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-2.3,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
09.01.2020 11:00,-9.1,688.0,776.1,,59,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,30.0,-15.8,,,,,,
09.01.2020 08:00,-14.5,686.8,775.3,0.2,73,Wind blowing from the south,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-2.3,,,2500 or more  or no clouds.,,,30.0,-18.3,No precipitation,12,,,,
09.01.2020 05:00,-13.6,686.6,774.3,,67,Wind blowing from the north-northeast,1,,3,, ,,,-14.1,-2.3,,,,,,30.0,-18.4,No precipitation,6,,,,
09.01.2020 02:00,-10.2,686.7,774.1,-0.2,63,Wind blowing from the south-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-2.3,,,2500 or more  or no clouds.,,,30.0,-15.9,No precipitation,12,,,,
08.01.2020 23:00,-8.1,686.9,774.7,,57,Wind blowing from the south,1,,,, ,,,,,,,,,,30.0,-15.3,,,,,,
08.01.2020 20:00,-5.9,686.8,774.9,1.0,49,Wind blowing from the south-southwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-2.3,,,,,,30.0,-14.9,No precipitation,12,,,,
08.01.2020 17:00,-2.6,685.8,773.2,,41,Wind blowing from the north,0,,3,, ,,,-14.1,-1.3,,,,,,30.0,-14.3,No precipitation,6,,,,
08.01.2020 14:00,-4.6,686.2,773.6,,46,Wind blowing from the west-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,-1.0,,,2500 or more  or no clouds.,,,30.0,-14.5,No precipitation,12,,,,
08.01.2020 11:00,-8.8,687.6,775.4,,59,Wind blowing from the south-east,1,,,10%  or less  but not 0, ,,,,,,,2500 or more  or no clouds.,,,16.0,-15.4,,,,,,
08.01.2020 08:00,-13.0,686.7,774.6,0.2,73,Wind blowing from the north,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-1.0,,,,,,27.0,-16.8,No precipitation,12,,,,
08.01.2020 05:00,-12.7,686.5,773.7,,70,Wind blowing from the north-northeast,1,,5,, ,,,-12.7,-1.0,,,,,,30.0,-17.0,No precipitation,6,,,,
08.01.2020 02:00,-10.6,686.7,773.8,-0.4,65,Wind blowing from the north-east,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,-1.0,,,2500 or more  or no clouds.,,,30.0,-15.9,No precipitation,12,,,,
07.01.2020 23:00,-7.5,687.1,774.4,,56,Wind blowing from the east,2,,,, ,,,,,,,,,,30.0,-14.8,,,,,,
07.01.2020 20:00,-4.7,686.5,774.1,0.5,46,Wind blowing from the east,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,-1.0,,,,,,30.0,-14.6,No precipitation,12,,,,
07.01.2020 17:00,-1.2,686.0,772.8,,37,Wind blowing from the east,3,,9,no clouds, ,,,-11.0,-0.9,,,,,,26.0,-14.0,No precipitation,6,,,,
07.01.2020 14:00,-2.7,686.3,773.2,,43,Wind blowing from the east,5,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.0,-0.6,,,2500 or more  or no clouds.,,,7.0,-13.8,No precipitation,12,,,,
07.01.2020 11:00,-6.6,687.6,775.1,,54,Wind blowing from the east,5,,,no clouds, ,,,,,,,,,,30.0,-14.4,,,,,,
07.01.2020 08:00,-10.6,687.1,774.9,0.4,68,Wind blowing from the east,3,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.6,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
07.01.2020 05:00,-10.4,686.7,773.5,,64,Wind blowing from the east,2,,,, ,,,-14.5,-0.6,,,,,,30.0,-15.9,No precipitation,6,,,,
07.01.2020 02:00,-9.2,687.7,774.7,-0.9,55,Wind blowing from the east,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.6,,,2500 or more  or no clouds.,,,30.0,-16.6,No precipitation,12,,,,
06.01.2020 23:00,-8.2,688.6,776.8,,56,Wind blowing from the east,1,,,, ,,,,,,,,,,30.0,-15.6,,,,,,
06.01.2020 20:00,-5.9,688.5,777.1,0.8,47,Wind blowing from the east,1,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.6,,,2500 or more  or no clouds.,,,27.0,-15.4,No precipitation,12,,,,
06.01.2020 17:00,-0.9,687.7,775.0,,32,Wind blowing from the east,2,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-15.5,,,,,,
06.01.2020 14:00,-2.3,687.7,774.7,-0.9,33,Wind blowing from the east,1,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.3,,,2500 or more  or no clouds.,,,30.0,-16.4,No precipitation,12,,,,
06.01.2020 11:00,-9.7,688.6,776.8,,50,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,30.0,-18.2,,,,,,
06.01.2020 08:00,-14.3,687.5,775.6,0.6,57,Wind blowing from the east,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-0.3,,,2500 or more  or no clouds.,,,30.0,-21.0,No precipitation,12,,,,
06.01.2020 05:00,-12.4,686.9,774.0,,55,Wind blowing from the south-east,1,,3,, ,,,-12.8,-0.3,,,,,,30.0,-19.6,No precipitation,6,,,,
06.01.2020 02:00,-9.5,687.3,774.4,-0.4,44,Wind blowing from the south-west,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.3,,,2500 or more  or no clouds.,,,30.0,-19.5,No precipitation,12,,,,
05.01.2020 23:00,-7.8,687.7,775.5,,40,Wind blowing from the south-west,0,,,, ,,,,,,,,,,30.0,-19.1,,,,,,
05.01.2020 20:00,-3.8,686.9,774.3,1.5,32,Wind blowing from the south-west,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.3,,,,,,30.0,-18.1,No precipitation,12,,,,
05.01.2020 17:00,-0.3,685.4,771.9,,28,Wind blowing from the west,2,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-16.6,,,,,,
05.01.2020 14:00,-3.1,685.3,772.3,-0.5,32,Wind blowing from the west,2,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.9,,,2500 or more  or no clouds.,,,30.0,-17.5,No precipitation,12,,,,
05.01.2020 11:00,-8.5,685.8,773.4,,44,Wind blowing from the west,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,30.0,-18.6,,,,,,
05.01.2020 08:00,-10.5,684.4,771.7,0.9,49,Wind blowing from the west,4,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.9,,,2500 or more  or no clouds.,,,30.0,-19.2,No precipitation,12,,,,
05.01.2020 05:00,-9.9,683.5,770.0,,50,Wind blowing from the west,2,,,, ,,,,,,,,,,30.0,-18.4,,,,,,
05.01.2020 02:00,-9.7,683.2,769.9,0.0,52,Wind blowing from the west,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-0.9,,,2500 or more  or no clouds.,,,30.0,-17.7,No precipitation,12,,,,
04.01.2020 23:00,-8.0,683.2,769.9,,50,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,24.0,-16.8,,,,,,
04.01.2020 20:00,-5.3,682.8,769.6,1.3,43,Wind blowing from the west,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-0.9,,,2500 or more  or no clouds.,,,23.0,-15.9,No precipitation,12,,,,
04.01.2020 17:00,-1.9,681.5,767.7,,36,Wind blowing from the west,2,,6,90  or more  but not 100%, ,,,-10.7,-0.8,,,2500 or more  or no clouds.,,,21.0,-15.0,No precipitation,6,,,,
04.01.2020 14:00,-2.8,681.8,768.1,-1.7,40,Wind blowing from the east-southeast,3,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-0.5,,,2500 or more  or no clouds.,,,13.0,-14.5,No precipitation,12,,,,
04.01.2020 11:00,-5.7,683.5,770.0,,50,Wind blowing from the east-southeast,3,,,90  or more  but not 100%, ,,,,,,,2500 or more  or no clouds.,,,18.0,-14.5,,,,,,
04.01.2020 08:00,-8.7,682.5,769.2,-0.8,53,Wind blowing from the east,3,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-0.5,,,2500 or more  or no clouds.,,,27.0,-16.6,No precipitation,12,,,,
04.01.2020 05:00,-9.4,683.3,769.5,,53,Wind blowing from the east,2,,6,, ,,,-13.0,-0.5,,,,,,30.0,-17.4,No precipitation,6,,,,
04.01.2020 02:00,-8.7,684.3,770.7,-1.5,41,Wind blowing from the east-northeast,4,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-0.5,,,2500 or more  or no clouds.,,,30.0,-19.6,No precipitation,12,,,,
03.01.2020 23:00,-6.4,685.8,773.2,,36,Wind blowing from the east-northeast,1,,5,, ,,,-13.0,-0.5,,,,,,27.0,-19.0,No precipitation,6,,,,
03.01.2020 20:00,-5.0,686.2,773.9,,33,Wind blowing from the east-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-0.5,,,2500 or more  or no clouds.,,,19.0,-18.8,No precipitation,12,,,,
03.01.2020 17:00,-0.8,686.5,773.2,,23,Wind blowing from the east,3,,,no clouds, ,,,-13.0,-0.5,,,,,,30.0,-19.4,No precipitation,6,,,,
03.01.2020 14:00,-1.9,687.7,774.7,-1.6,24,Wind blowing from the east-northeast,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-0.5,,,,,,30.0,-19.8,No precipitation,12,,,,
03.01.2020 11:00,-8.7,689.3,777.4,,37,Wind blowing from the east-northeast,1,,,no clouds, ,,,,,,,,,,30.0,-20.8,,,,,,
03.01.2020 08:00,-11.6,688.6,776.8,-0.3,46,Wind blowing from the north,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-0.5,,,2500 or more  or no clouds.,,,24.0,-20.9,No precipitation,12,,,,
03.01.2020 05:00,-9.5,688.9,775.9,,40,Wind blowing from the south,2,,3,, ,,,-12.0,-0.5,,,,,,30.0,-20.6,No precipitation,6,,,,
03.01.2020 02:00,-10.0,689.5,776.8,-0.6,47,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-0.5,,,2500 or more  or no clouds.,,,20.0,-19.4,No precipitation,12,,,,
02.01.2020 23:00,-7.9,690.1,778.1,,38,Wind blowing from the south,0,,3,, ,,,-12.0,-0.5,,,,,,27.0,-19.7,No precipitation,6,,,,
02.01.2020 20:00,-5.7,690.1,778.4,1.2,32,Wind blowing from the south-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-0.5,,,,,,20.0,-19.8,No precipitation,12,,,,
02.01.2020 17:00,-1.0,688.9,776.0,,21,Wind blowing from the east,1,,3,no clouds, ,,,-12.0,-0.5,,,,,,30.0,-20.6,No precipitation,6,,,,
02.01.2020 14:00,-1.5,689.1,775.8,-1.7,21,Wind blowing from the east,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-1.0,,,,,,30.0,-21.0,No precipitation,12,,,,
02.01.2020 11:00,-7.4,690.8,778.8,,35,Wind blowing from the south-east,2,,,60%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-20.2,,,,,,
02.01.2020 08:00,-11.4,689.7,778.1,0.2,43,Wind blowing from the east,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-3.9,,,2500 or more  or no clouds.,,,30.0,-21.5,No precipitation,12,,,,
02.01.2020 05:00,-10.4,689.5,777.4,,40,Calm  no wind,0,,,, ,,,,,,,,,,30.0,-21.4,,,,,,
02.01.2020 02:00,-7.5,689.5,777.1,,32,Wind blowing from the south-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.9,,,2500 or more  or no clouds.,,,30.0,-21.4,No precipitation,12,,,,
01.01.2020 23:00,-7.6,689.8,778.3,,31,Wind blowing from the south,1,,,, ,,,,,,,,,,11.0,-21.8,,,,,,
01.01.2020 20:00,-7.1,689.2,778.2,,29,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-3.9,,,2500 or more  or no clouds.,,,13.0,-22.1,No precipitation,12,,,,
