Local time in Huma,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 05:00,-28.2,748.3,766.6,,74,Calm  no wind,0,,,, ,,,-29.1,-18.4,,,,,,30.0,-31.4,No precipitation,6,,,,
10.01.2020 02:00,-28.5,748.9,767.0,0.0,76,Wind blowing from the north-west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.1,-18.4,,,2500 or more  or no clouds.,,,16.0,-31.4,No precipitation,12,,,,
09.01.2020 23:00,-26.8,748.9,767.2,,77,Calm  no wind,0,,,, ,,,-29.1,-18.4,,,,,,15.0,-29.6,No precipitation,6,,,,
09.01.2020 20:00,-24.3,749.5,767.9,0.2,80,Wind blowing from the south,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.1,-18.4,,,,,,7.0,-26.8,No precipitation,12,,,,
09.01.2020 17:00,-22.9,749.3,767.6,,80,Calm  no wind,0,,,20–30%., ,,,-29.1,-18.4,,,2500 or more  or no clouds.,,,11.0,-25.4,No precipitation,6,,,,
09.01.2020 14:00,-19.2,749.6,767.8,-1.2,66,Wind blowing from the south-southwest,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.1,-18.9,,,2500 or more  or no clouds.,,,15.0,-24.0,No precipitation,12,,,,
09.01.2020 11:00,-23.6,750.8,769.1,,73,Wind blowing from the north-northwest,1,,2,20–30%., ,,,-29.1,-21.0,,,2500 or more  or no clouds.,,,6.0,-27.1,No precipitation,6,,,,
09.01.2020 08:00,-28.8,751.3,769.8,0.2,74,Calm  no wind,0,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,-21.0,,,2500 or more  or no clouds.,,,14.0,-32.0,No precipitation,12,,,,
09.01.2020 05:00,-28.2,751.1,769.5,,75,Calm  no wind,0,,,, ,,,-31.0,-21.0,,,,,,20.0,-31.3,No precipitation,6,,,,
09.01.2020 02:00,-27.7,751.4,769.6,-0.1,75,Wind blowing from the north-west,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,-21.0,,,2500 or more  or no clouds.,,,10.0,-30.8,No precipitation,12,,,,
08.01.2020 23:00,-26.6,751.5,769.9,,77,Calm  no wind,0,,,,Haze. ,,,-31.0,-21.0,,,,,,5.0,-29.4,No precipitation,6,,,,
08.01.2020 20:00,-25.3,751.8,770.3,,78,Wind blowing from the south,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,-21.0,,,,,,9.0,-28.0,No precipitation,12,,,,
08.01.2020 17:00,-25.0,751.4,769.9,,73,Wind blowing from the south,1,,2,no clouds, ,,,-31.0,-21.0,,,,,,8.0,-28.4,No precipitation,6,,,,
08.01.2020 14:00,-21.2,751.6,769.9,-0.9,64,Wind blowing from the south,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,-17.0,,,,,,9.0,-26.2,No precipitation,12,,,,
08.01.2020 11:00,-25.5,752.5,770.9,,72,Calm  no wind,0,,,no clouds, ,,,-31.0,-16.5,,,,,,6.0,-29.1,No precipitation,6,,,,
08.01.2020 08:00,-31.0,753.4,772.0,,72,Wind blowing from the north-west,1,,2,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.0,,,,2500 or more  or no clouds.,,,4.8,-34.4,No precipitation,12,,,,
08.01.2020 05:00,-30.4,753.2,771.7,,74,Calm  no wind,0,,,, ,,,-30.7,-16.5,,,,,,30.0,-33.5,No precipitation,6,,,,
08.01.2020 02:00,-29.7,753.9,772.1,-0.8,74,Wind blowing from the east-northeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,-16.5,,,2500 or more  or no clouds.,,,25.0,-32.9,No precipitation,12,,,,
07.01.2020 23:00,-27.2,754.7,772.9,,76,Wind blowing from the south,1,,,, ,,,-28.5,-16.5,,,,,,8.0,-30.1,No precipitation,6,,,,
07.01.2020 20:00,-26.2,755.8,774.1,-0.7,77,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.7,-16.5,,,,,,30.0,-29.0,No precipitation,12,,,,
07.01.2020 17:00,-23.5,756.5,774.7,,74,Wind blowing from the north-west,1,,5,20–30%., ,,,-28.5,-16.5,,,2500 or more  or no clouds.,,,30.0,-26.8,No precipitation,6,,,,
07.01.2020 14:00,-17.0,756.8,774.7,-1.3,59,Wind blowing from the north,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-16.5,,,2500 or more  or no clouds.,,,30.0,-23.1,No precipitation,12,,,,
07.01.2020 11:00,-18.4,758.1,776.2,,63,Wind blowing from the north,2,,5,100%., ,,,-28.5,-18.0,,,2500 or more  or no clouds.,,,30.0,-23.7,No precipitation,6,,,,
07.01.2020 08:00,-20.8,758.6,777.0,0.6,73,Wind blowing from the north-northwest,3,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.2,-19.4,,,2500 or more  or no clouds.,,,30.0,-24.4,No precipitation,12,,,,
07.01.2020 05:00,-19.6,758.0,776.3,,72,Wind blowing from the north,3,,4,, ,,,-30.5,-19.4,,,,,,30.0,-23.4,No precipitation,6,,,,
07.01.2020 02:00,-19.7,758.3,776.5,-0.3,72,Wind blowing from the north,3,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.6,-19.7,,,2500 or more  or no clouds.,,,30.0,-23.5,No precipitation,12,,,,
06.01.2020 23:00,-22.9,758.6,777.0,,75,Wind blowing from the north-east,1,,,,Haze. ,,,-30.6,-21.6,,,,,,8.0,-26.1,No precipitation,6,,,,
06.01.2020 20:00,-27.7,758.8,777.5,0.9,78,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.6,-21.6,,,2500 or more  or no clouds.,,,5.0,-30.4,No precipitation,12,,,,
06.01.2020 17:00,-26.6,757.9,776.6,,73,Wind blowing from the south,1,,2,no clouds, ,,,-30.6,-21.6,,,,,,7.0,-30.0,No precipitation,6,,,,
06.01.2020 14:00,-21.7,757.6,776.1,,61,Wind blowing from the west-southwest,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.6,-21.6,,,,,,13.0,-27.2,No precipitation,12,,,,
06.01.2020 11:00,-25.9,758.5,777.1,,72,Wind blowing from the north-northwest,1,,2,10%  or less  but not 0, ,,,-30.6,-22.6,,,2500 or more  or no clouds.,,,18.0,-29.5,No precipitation,6,,,,
06.01.2020 08:00,-29.6,758.4,777.1,0.2,72,Wind blowing from the west-northwest,1,,2,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.6,,,,2500 or more  or no clouds.,,,17.0,-33.0,No precipitation,12,,,,
06.01.2020 05:00,-29.9,758.2,776.8,,74,Wind blowing from the west-southwest,1,,2,, ,,,-31.8,-22.6,,,,,,24.0,-33.0,No precipitation,6,,,,
06.01.2020 02:00,-29.7,757.2,775.7,0.2,75,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.8,-22.6,,,2500 or more  or no clouds.,,,27.0,-32.7,No precipitation,12,,,,
05.01.2020 23:00,-28.7,757.0,775.6,,75,Wind blowing from the north,1,,,, ,,,-31.8,-22.6,,,,,,11.0,-31.7,No precipitation,6,,,,
05.01.2020 20:00,-28.3,756.4,775.0,1.5,75,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.8,-22.6,,,,,,16.0,-31.4,No precipitation,12,,,,
05.01.2020 17:00,-24.4,754.9,773.5,,70,Wind blowing from the north-northwest,1,,6,90  or more  but not 100%, ,,,-31.8,-22.6,,,,,,9.0,-28.3,No precipitation,6,,,,
05.01.2020 14:00,-22.9,754.1,772.6,,67,Wind blowing from the south-southwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.8,-21.8,,,2500 or more  or no clouds.,,,7.0,-27.3,No precipitation,12,,,,
05.01.2020 11:00,-26.3,753.9,772.4,,71,Wind blowing from the west-northwest,1,,4,50%., ,,,-31.8,-21.8,,,2500 or more  or no clouds.,,,5.0,-30.0,No precipitation,6,,,,
05.01.2020 08:00,-29.4,753.4,772.1,1.2,73,Wind blowing from the south-southeast,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-32.5,,,,2500 or more  or no clouds.,,,2.8,-32.7,No precipitation,12,,,,
05.01.2020 05:00,-31.4,752.2,770.8,,72,Wind blowing from the north-northwest,1,,3,, ,,,-33.5,-21.8,,,,,,30.0,-34.8,No precipitation,6,,,,
05.01.2020 02:00,-30.4,751.6,770.0,1.0,74,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-21.8,,,2500 or more  or no clouds.,,,17.0,-33.5,No precipitation,12,,,,
04.01.2020 23:00,-29.1,750.6,769.1,,77,Calm  no wind,0,,,, ,,,-33.5,-21.8,,,,,,18.0,-31.9,No precipitation,6,,,,
04.01.2020 20:00,-29.8,750.0,768.7,0.3,73,Wind blowing from the north,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-21.8,,,,,,10.0,-33.1,No precipitation,12,,,,
04.01.2020 17:00,-26.3,749.7,768.3,,69,Wind blowing from the south-east,1,,6,no clouds, ,,,-33.5,-21.8,,,,,,1.9,-30.3,No precipitation,6,,,,
04.01.2020 14:00,-22.0,749.4,767.8,-0.7,62,Wind blowing from the south-southeast,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,-17.5,,,,,,13.0,-27.3,No precipitation,12,,,,
04.01.2020 11:00,-27.8,750.1,768.6,,71,Wind blowing from the south,1,,6,no clouds, ,,,-33.5,,,,,,,7.0,-31.4,No precipitation,6,,,,
04.01.2020 08:00,-32.3,750.4,769.1,0.2,73,Wind blowing from the north,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-33.5,,,,,,,8.0,-35.5,No precipitation,12,,,,
04.01.2020 05:00,-33.0,750.2,768.7,,71,Wind blowing from the north,1,,2,, ,,,-33.1,-17.5,,,,,,22.0,-36.5,No precipitation,6,,,,
04.01.2020 02:00,-31.6,750.1,768.4,0.4,73,Wind blowing from the south-west,0,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-31.7,-17.5,,,2500 or more  or no clouds.,,,13.0,-34.8,No precipitation,12,,,,
03.01.2020 23:00,-30.0,749.7,768.1,,76,Wind blowing from the south-southwest,1,,,, ,,,-30.5,-13.9,,,,,,13.0,-32.9,No precipitation,6,,,,
03.01.2020 20:00,-28.3,749.4,767.9,,75,Wind blowing from the south-west,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.3,-13.0,,,2500 or more  or no clouds.,,,30.0,-31.4,No precipitation,12,,,,
03.01.2020 17:00,-23.9,748.7,766.8,,74,Wind blowing from the south-west,2,,3,60%., ,,,-29.3,-12.0,,,2500 or more  or no clouds.,,,30.0,-27.2,No precipitation,6,,,,
03.01.2020 14:00,-18.7,748.3,766.0,-0.2,60,Wind blowing from the south-west,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.3,-9.9,,,2500 or more  or no clouds.,,,25.0,-24.5,No precipitation,12,,,,
03.01.2020 11:00,-24.7,748.5,766.3,,74,Wind blowing from the south-west,1,,9,90  or more  but not 100%, ,,,-29.3,-9.9,,,,,,4.7,-28.0,No precipitation,6,,,,
03.01.2020 08:00,-28.7,748.5,766.4,0.9,74,Wind blowing from the north,0,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.6,-9.9,,,2500 or more  or no clouds.,,,3.6,-31.9,No precipitation,12,,,,
03.01.2020 05:00,-21.4,747.6,765.4,,77,Wind blowing from the north,3,,9,, ,,,-30.7,-9.9,,,,,,30.0,-24.4,No precipitation,6,,,,
03.01.2020 02:00,-18.5,747.0,764.4,0.7,64,Wind blowing from the north,3,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-9.9,,,2500 or more  or no clouds.,,,30.0,-23.6,No precipitation,12,,,,
02.01.2020 23:00,-15.0,746.3,764.1,,50,Wind blowing from the north-west,3,,,, ,,,-30.7,-9.9,,,,,,30.0,-23.1,No precipitation,6,,,,
02.01.2020 20:00,-13.6,746.0,763.9,,50,Wind blowing from the west,4,,14,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.7,-9.9,,,,,,30.0,-21.8,No precipitation,12,,,,
02.01.2020 17:00,-18.8,745.7,763.8,,57,Wind blowing from the west,2,,14,no clouds, ,,,-30.7,-9.9,,,,,,30.0,-25.2,No precipitation,6,,,,
02.01.2020 14:00,-10.1,745.3,763.0,-0.8,45,Wind blowing from the north-west,7,,14,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.7,-9.9,,,2500 or more  or no clouds.,,,30.0,-20.0,No precipitation,12,,,,
02.01.2020 11:00,-23.5,746.1,764.2,,67,Wind blowing from the west-northwest,1,,3,20–30%., ,,,-30.7,-12.8,,,2500 or more  or no clouds.,,,7.0,-27.9,No precipitation,6,,,,
02.01.2020 08:00,-30.6,746.5,764.6,0.0,73,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-36.4,-12.8,,,,,,5.0,-33.9,No precipitation,12,,,,
02.01.2020 05:00,-29.5,746.5,764.5,,78,Calm  no wind,0,,,, ,,,,-12.8,,,,,,21.0,-32.1,No precipitation,6,,,,
02.01.2020 02:00,-26.2,747.0,764.8,-0.8,75,Wind blowing from the south,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-12.8,,,2500 or more  or no clouds.,,,17.0,-29.3,No precipitation,12,,,,
01.01.2020 23:00,-25.6,747.8,765.7,,71,Calm  no wind,0,,,, ,,,,-12.8,,,,,,30.0,-29.3,No precipitation,6,,,,
01.01.2020 20:00,-17.0,748.5,766.9,,48,Wind blowing from the north-east,2,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-12.8,,,,,,4.9,-25.4,No precipitation,12,,,,
01.01.2020 17:00,-14.0,748.5,766.7,,41,Wind blowing from the west,7,,,no clouds, ,,,-38.1,-12.8,,,,,,30.0,-24.4,No precipitation,6,,,,
01.01.2020 14:00,-12.8,748.3,766.5,-0.4,41,Wind blowing from the west-northwest,7,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-38.1,,,,,,,30.0,-23.3,No precipitation,12,,,,
01.01.2020 11:00,-17.5,748.7,767.1,,64,Wind blowing from the north-northwest,5,,11,no clouds, ,,,-38.1,,,,,,,4.7,-22.7,No precipitation,6,,,,
01.01.2020 08:00,-36.5,749.1,768.1,0.4,67,Wind blowing from the south-southwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,7.0,-40.3,No precipitation,12,,,,
01.01.2020 05:00,-37.1,748.7,767.8,,69,Wind blowing from the south,1,,3,,Haze. ,,,-42.1,-30.4,,,,,,6.0,-40.7,No precipitation,6,,,,
01.01.2020 02:00,-35.9,748.3,767.2,,71,Wind blowing from the south-west,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-42.1,-30.4,,,2500 or more  or no clouds.,,,8.0,-39.3,No precipitation,12,,,,
