Local time in Hotan,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 14:00,-1.1,648.7,769.9,-0.6,58,Wind blowing from the north-northwest,5,,13,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.0,4.7,,,2500 or more  or no clouds.,,,6.0,-8.3,No precipitation,12,,,,
10.01.2020 11:00,-6.6,649.3,771.9,,80,Wind blowing from the west,5,,,no clouds, ,,,-7.0,4.7,,,,,,4.4,-9.5,No precipitation,6,,,,
10.01.2020 08:00,-6.5,648.7,770.2,0.5,74,Wind blowing from the west,8,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,4.7,,,,,,8.0,-10.5,No precipitation,12,,,,
10.01.2020 05:00,-4.9,648.2,768.4,,72,Wind blowing from the west,7,,10,,Haze. ,,,-5.2,4.7,,,,,,5.0,-9.2,No precipitation,6,,,,
10.01.2020 02:00,-2.7,648.0,768.4,-0.7,66,Wind blowing from the south,4,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,4.7,,,2500 or more  or no clouds.,,,3.4,-8.2,No precipitation,12,,,,
09.01.2020 23:00,-2.2,648.7,770.2,,56,Wind blowing from the north,2,,9,,Haze. ,,,-4.9,4.7,,,,,,2.0,-9.8,No precipitation,6,,,,
09.01.2020 20:00,1.7,648.4,769.3,0.0,45,Wind blowing from the east,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,4.7,,,,,,7.0,-9.2,No precipitation,12,,,,
09.01.2020 17:00,4.7,648.4,768.7,,38,Wind blowing from the east-southeast,3,,7,no clouds, ,,,-4.9,4.7,,,,,,14.0,-8.7,No precipitation,6,,,,
09.01.2020 14:00,1.9,649.8,770.8,-0.5,49,Wind blowing from the south-east,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,1.9,,,,,,9.0,-7.7,No precipitation,12,,,,
09.01.2020 11:00,-3.1,650.3,772.4,,74,Wind blowing from the south-east,1,,5,70 – 80%., ,,,-4.9,-2.2,,,2500 or more  or no clouds.,,,9.0,-7.2,No precipitation,6,,,,
09.01.2020 08:00,-4.6,649.4,771.7,-0.5,79,Wind blowing from the south-east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,-2.2,,,2500 or more  or no clouds.,,,12.0,-7.8,No precipitation,12,,,,
09.01.2020 05:00,-4.8,649.9,772.1,,79,Wind blowing from the east,1,,7,, ,,,-4.9,-2.2,,,,,,8.0,-8.0,No precipitation,6,,,,
09.01.2020 02:00,-4.1,650.3,772.6,0.0,73,Wind blowing from the north-east,0,,7,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,-2.2,,,2500 or more  or no clouds.,,,5.0,-8.2,No precipitation,12,,,,
08.01.2020 23:00,-3.1,650.3,772.6,,71,Wind blowing from the south,4,,7,, ,,,-4.1,-2.2,,,,,,13.0,-7.6,No precipitation,6,,,,
08.01.2020 20:00,-3.4,650.1,772.4,0.5,76,Wind blowing from the south-southeast,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,-0.1,,,2500 or more  or no clouds.,,,9.0,-7.0,No precipitation,12,,,,
08.01.2020 17:00,-2.5,649.6,771.4,,68,Wind blowing from the south,4,,8,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,,,,,,,7.0,-7.6,No precipitation,6,,,,
08.01.2020 14:00,-2.8,650.1,772.0,,69,Wind blowing from the north-northeast,2,,8,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,,,,2500 or more  or no clouds.,,,4.5,-7.7,Trace of precipitation,12,,,,
08.01.2020 11:00,-3.7,650.5,772.6,,72,Wind blowing from the south-southeast,2,,,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-4.6,,,,,,,13.0,-8.0,Trace of precipitation,6,,,,
08.01.2020 08:00,-4.0,649.7,771.1,0.1,73,Wind blowing from the west-southwest,3,,11,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,1.8,,,2500 or more  or no clouds.,,,9.0,-8.1,Trace of precipitation,12,,,,
08.01.2020 05:00,-2.7,649.6,770.4,,42,Wind blowing from the west,3,,11,, ,,,-6.4,1.8,,,,,,16.0,-14.1,No precipitation,6,,,,
08.01.2020 02:00,-3.0,649.5,771.0,0.2,41,Wind blowing from the east,1,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,1.8,,,2500 or more  or no clouds.,,,19.0,-14.4,No precipitation,12,,,,
07.01.2020 23:00,-2.6,649.3,771.4,,38,Wind blowing from the east,3,,11,, ,,,-6.4,1.8,,,,,,15.0,-15.0,No precipitation,6,,,,
07.01.2020 20:00,-0.1,649.2,770.6,0.9,33,Wind blowing from the east-northeast,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,1.8,,,2500 or more  or no clouds.,,,12.0,-14.4,No precipitation,12,,,,
07.01.2020 17:00,1.5,648.3,769.0,,29,Wind blowing from the north-northeast,3,,7,70 – 80%., ,,,-6.4,1.8,,,2500 or more  or no clouds.,,,11.0,-14.6,No precipitation,6,,,,
07.01.2020 14:00,-1.6,649.2,770.9,,43,Wind blowing from the north-east,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,-1.3,,,2500 or more  or no clouds.,,,6.0,-12.8,No precipitation,12,,,,
07.01.2020 11:00,-4.6,649.7,772.0,,49,Wind blowing from the west,2,,6,90  or more  but not 100%, ,,,-6.4,-1.3,,,,,,2.2,-13.7,No precipitation,6,,,,
07.01.2020 08:00,-4.3,648.4,770.2,-0.2,49,Wind blowing from the east-northeast,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,-1.3,,,2500 or more  or no clouds.,,,6.0,-13.4,No precipitation,12,,,,
07.01.2020 05:00,-3.6,648.6,770.1,,47,Wind blowing from the west-southwest,3,,7,,Haze. ,,,-4.6,-1.3,,,,,,6.0,-13.5,No precipitation,6,,,,
07.01.2020 02:00,-4.2,648.6,770.5,0.0,46,Wind blowing from the south-west,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,-1.3,,,2500 or more  or no clouds.,,,11.0,-14.1,No precipitation,12,,,,
06.01.2020 23:00,-2.9,648.6,770.6,,45,Wind blowing from the north-northwest,2,,10,,Haze. ,,,-4.6,-1.3,,,,,,5.0,-13.4,No precipitation,6,,,,
06.01.2020 20:00,-2.1,648.2,770.0,0.0,40,Wind blowing from the north,3,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,0.0,,,2500 or more  or no clouds.,,,6.0,-13.9,No precipitation,12,,,,
06.01.2020 17:00,-1.5,648.2,769.8,,38,Wind blowing from the west-northwest,4,,10,90  or more  but not 100%, ,,,-4.6,2.5,,,,,,10.0,-14.0,No precipitation,6,,,,
06.01.2020 14:00,-2.7,649.0,770.9,-0.4,44,Wind blowing from the north-west,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.6,,,,2500 or more  or no clouds.,,,11.0,-13.5,No precipitation,12,,,,
06.01.2020 11:00,-4.4,649.4,771.5,,48,Wind blowing from the west,4,,10,90  or more  but not 100%, ,,,-4.8,,,,,,,6.0,-13.8,No precipitation,6,,,,
06.01.2020 08:00,-4.5,649.0,770.4,0.7,46,Wind blowing from the west,5,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.0,2.6,,,2500 or more  or no clouds.,,,18.0,-14.6,No precipitation,12,,,,
06.01.2020 05:00,-4.4,648.3,769.0,,48,Wind blowing from the west,5,,8,,Haze. ,,,-5.0,2.6,,,,,,6.0,-14.0,No precipitation,6,,,,
06.01.2020 02:00,-4.2,648.1,769.1,-0.7,41,Wind blowing from the north,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.0,2.6,,,2500 or more  or no clouds.,,,8.0,-15.5,No precipitation,12,,,,
05.01.2020 23:00,-2.7,648.8,770.9,,38,Wind blowing from the north-west,1,,11,,Haze. ,,,-5.0,2.6,,,,,,1.5,-15.1,No precipitation,6,,,,
05.01.2020 20:00,0.0,647.4,768.4,0.2,30,Wind blowing from the east-northeast,4,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.0,2.6,,,,,,5.0,-15.5,No precipitation,12,,,,
05.01.2020 17:00,2.5,647.2,767.2,,28,Wind blowing from the east-northeast,4,,11,no clouds, ,,,-5.0,2.6,,,,,,15.0,-14.2,No precipitation,6,,,,
05.01.2020 14:00,0.9,648.5,769.2,,38,Wind blowing from the east,5,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.0,1.2,,,,,,7.0,-12.1,No precipitation,12,,,,
05.01.2020 11:00,-4.8,649.7,771.8,,58,Wind blowing from the east,1,,6,no clouds, ,,,-5.2,1.2,,,,,,1.5,-11.8,No precipitation,6,,,,
05.01.2020 08:00,-3.8,649.2,770.7,0.0,50,Wind blowing from the east-southeast,3,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,1.2,,,2500 or more  or no clouds.,,,9.0,-12.7,No precipitation,12,,,,
05.01.2020 05:00,-2.9,649.2,770.0,,48,Wind blowing from the east,2,,8,, ,,,-6.5,1.2,,,,,,13.0,-12.6,No precipitation,6,,,,
05.01.2020 02:00,-2.7,648.9,769.9,0.5,47,Wind blowing from the east-northeast,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,1.2,,,2500 or more  or no clouds.,,,12.0,-12.7,No precipitation,12,,,,
04.01.2020 23:00,-1.9,648.4,770.3,,45,Wind blowing from the east,3,,10,, ,,,-6.5,1.2,,,,,,9.0,-12.5,No precipitation,6,,,,
04.01.2020 20:00,-0.8,647.7,769.1,1.1,42,Wind blowing from the north-northwest,2,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,1.2,,,2500 or more  or no clouds.,,,3.7,-12.1,No precipitation,12,,,,
04.01.2020 17:00,1.0,646.6,767.3,,37,Wind blowing from the north-west,5,,10,90  or more  but not 100%, ,,,-6.5,1.5,,,,,,7.0,-12.1,No precipitation,6,,,,
04.01.2020 14:00,-0.2,647.5,768.3,0.3,39,Wind blowing from the north,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,1.5,,,2500 or more  or no clouds.,,,5.0,-12.5,No precipitation,12,,,,
04.01.2020 11:00,-5.2,647.2,769.2,,65,Wind blowing from the west-southwest,1,,8,90  or more  but not 100%, ,,,-6.5,,,,,,,1.5,-10.9,No precipitation,6,,,,
04.01.2020 08:00,-4.8,646.7,768.3,-1.0,57,Wind blowing from the east,2,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.2,1.5,,,2500 or more  or no clouds.,,,4.5,-12.0,No precipitation,12,,,,
04.01.2020 05:00,-4.6,647.7,768.5,,54,Wind blowing from the west,4,,8,, ,,,-7.9,1.5,,,,,,8.0,-12.7,No precipitation,6,,,,
04.01.2020 02:00,-3.1,647.7,768.8,-0.1,48,Wind blowing from the south-west,3,,8,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,1.5,,,2500 or more  or no clouds.,,,6.0,-12.6,No precipitation,12,,,,
03.01.2020 23:00,-3.2,647.8,770.1,,49,Wind blowing from the east,2,,8,,Haze. ,,,-7.9,1.5,,,,,,4.6,-12.4,No precipitation,6,,,,
03.01.2020 20:00,-2.0,647.8,770.0,,45,Wind blowing from the north-east,1,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,1.5,,,2500 or more  or no clouds.,,,5.0,-12.6,No precipitation,12,,,,
03.01.2020 17:00,1.5,647.8,769.0,,36,Wind blowing from the east-southeast,2,,8,90  or more  but not 100%, ,,,-7.9,1.9,,,,,,11.0,-12.0,No precipitation,6,,,,
03.01.2020 14:00,-1.2,649.5,771.3,-0.3,43,Wind blowing from the north-northwest,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,2.3,,,2500 or more  or no clouds.,,,5.0,-12.2,No precipitation,12,,,,
03.01.2020 11:00,-5.7,649.8,772.7,,60,Wind blowing from the north-northwest,1,,8,90  or more  but not 100%, ,,,-7.9,,,,,,,3.1,-12.4,No precipitation,6,,,,
03.01.2020 08:00,-6.5,650.2,772.5,-0.6,60,Wind blowing from the west-southwest,3,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,2.3,,,2500 or more  or no clouds.,,,7.0,-13.0,No precipitation,12,,,,
03.01.2020 05:00,-6.0,650.8,772.5,,59,Wind blowing from the north,2,,7,,Haze. ,,,-6.0,2.3,,,,,,6.0,-12.9,No precipitation,6,,,,
03.01.2020 02:00,-4.6,651.4,773.5,0.1,54,Wind blowing from the west,3,,8,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,2.3,,,2500 or more  or no clouds.,,,2.3,-12.5,No precipitation,12,,,,
02.01.2020 23:00,-4.5,651.3,774.5,,54,Wind blowing from the north-east,1,,9,,Haze. ,,,-5.7,2.3,,,,,,4.9,-12.6,No precipitation,6,,,,
02.01.2020 20:00,-0.9,651.5,773.8,0.2,41,Wind blowing from the east,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,2.3,,,2500 or more  or no clouds.,,,6.0,-12.5,No precipitation,12,,,,
02.01.2020 17:00,1.9,651.3,772.6,,36,Wind blowing from the north-northeast,3,,9,90  or more  but not 100%, ,,,-5.7,4.4,,,,,,10.0,-11.9,No precipitation,6,,,,
02.01.2020 14:00,-0.7,652.4,774.4,-0.1,42,Wind blowing from the west,5,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,4.4,,,2500 or more  or no clouds.,,,8.0,-12.0,No precipitation,12,,,,
02.01.2020 11:00,-5.6,652.5,775.1,,55,Wind blowing from the west,5,,9,90  or more  but not 100%, ,,,-5.7,4.4,,,,,,5.0,-13.2,No precipitation,6,,,,
02.01.2020 08:00,-5.3,651.6,773.2,-0.1,55,Wind blowing from the west,3,,9,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,4.4,,,2500 or more  or no clouds.,,,7.0,-13.1,No precipitation,12,,,,
02.01.2020 05:00,-4.4,651.7,772.6,,52,Wind blowing from the west,3,,9,, ,,,-5.1,4.4,,,,,,9.0,-12.8,No precipitation,6,,,,
02.01.2020 02:00,-3.5,651.2,772.3,,49,Wind blowing from the west,3,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,4.4,,,2500 or more  or no clouds.,,,12.0,-12.7,No precipitation,12,,,,
01.01.2020 23:00,-1.2,650.0,771.7,,42,Wind blowing from the north-east,2,,10,, ,,,-5.1,4.4,,,,,,7.0,-12.5,No precipitation,6,,,,
01.01.2020 20:00,1.9,650.1,771.4,,36,Wind blowing from the east,4,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,4.4,,,2500 or more  or no clouds.,,,3.7,-11.6,No precipitation,12,,,,
01.01.2020 17:00,3.9,649.6,770.1,,30,Wind blowing from the east,5,,10,90  or more  but not 100%, ,,,-5.1,4.1,,,,,,8.0,-12.1,No precipitation,6,,,,
