Local time in Shaowu,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 02:00,9.2,744.9,764.5,0.0,78,Wind blowing from the north-west,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.7,,,2500 or more  or no clouds.,,,8.0,5.6,No precipitation,12,,,,
10.01.2020 23:00,9.4,744.9,764.7,,79,Wind blowing from the west-northwest,2,,9,, ,,,8.8,18.7,,,,,,8.0,5.9,No precipitation,6,,,,
10.01.2020 20:00,11.3,743.8,763.6,1.4,75,Wind blowing from the west,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.7,,,1500-2000,,,6.0,7.0,No precipitation,12,,,,
10.01.2020 17:00,14.1,742.4,762.1,,66,Wind blowing from the north-west,3,,6,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.7,,,2500 or more  or no clouds.,,,6.0,7.9,No precipitation,6,,,,
10.01.2020 14:00,17.5,742.3,761.8,-2.7,57,Wind blowing from the north-northwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.3,,,2500 or more  or no clouds.,,,7.0,8.9,No precipitation,12,,,,
10.01.2020 11:00,13.6,745.0,764.6,,66,Wind blowing from the north,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.3,,,2500 or more  or no clouds.,,,5.0,7.4,No precipitation,6,,,,
10.01.2020 08:00,9.9,745.3,765.0,0.6,83,Wind blowing from the south-southwest,1,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.9,18.3,,,2500 or more  or no clouds.,,,5.0,7.2,No precipitation,12,,,,
10.01.2020 05:00,10.9,744.7,764.2,,72,Wind blowing from the west-northwest,2,,5,,Mist. ,,,3.7,18.3,,,,,,6.0,6.1,No precipitation,6,,,,
10.01.2020 02:00,12.4,744.6,764.2,-0.2,68,Wind blowing from the west,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,18.3,,,2500 or more  or no clouds.,,,6.0,6.5,No precipitation,12,,,,
09.01.2020 23:00,13.3,744.8,764.5,,60,Wind blowing from the north-west,2,,5,, ,,,,18.3,,,,,,8.0,5.7,No precipitation,6,,,,
09.01.2020 20:00,14.6,744.6,764.5,0.9,62,Wind blowing from the west-northwest,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,18.3,,,1500-2000,,,9.0,7.4,No precipitation,12,,,,
09.01.2020 17:00,17.4,743.7,763.5,,57,Wind blowing from the west,1,,4,90  or more  but not 100%, ,,,3.7,18.3,,,,,,9.0,8.8,No precipitation,6,,,,
09.01.2020 14:00,17.7,743.9,763.7,-2.7,50,Wind blowing from the north,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,19.1,,,2500 or more  or no clouds.,,,11.0,7.2,No precipitation,12,,,,
09.01.2020 11:00,14.2,746.6,766.6,,59,Wind blowing from the east,2,,4,no clouds, ,,,3.7,19.1,,,,,,9.0,6.3,No precipitation,6,,,,
09.01.2020 08:00,4.8,747.1,767.2,0.1,96,Wind blowing from the south-west,1,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,,,,,,,2.4,4.2,No precipitation,12,,,,
09.01.2020 05:00,4.1,747.0,766.9,,95,Wind blowing from the south-west,1,,2,,Mist. ,,,4.0,19.1,,,,,,2.3,3.4,No precipitation,6,,,,
09.01.2020 02:00,5.3,746.9,766.8,-0.2,94,Wind blowing from the south-west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,19.1,,,2500 or more  or no clouds.,,,2.6,4.4,No precipitation,12,,,,
08.01.2020 23:00,6.6,747.1,767.2,,91,Wind blowing from the south-southwest,1,,4,,Mist. ,,,5.2,19.1,,,,,,5.0,5.2,No precipitation,6,,,,
08.01.2020 20:00,8.8,747.4,767.5,1.0,83,Wind blowing from the south-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,19.1,,,,,,7.0,6.1,No precipitation,12,,,,
08.01.2020 17:00,16.7,746.4,766.3,,44,Wind blowing from the south-west,1,,4,20–30%., ,,,5.2,19.1,,,1500-2000,,,12.0,4.4,No precipitation,6,,,,
08.01.2020 14:00,17.4,747.1,766.8,-3.0,38,Wind blowing from the west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,19.8,,,,,,13.0,3.0,No precipitation,12,,,,
08.01.2020 11:00,12.7,750.1,770.0,,54,Wind blowing from the north-northwest,1,,7,20–30%., ,,,5.2,19.8,,,2500 or more  or no clouds.,,,11.0,3.6,No precipitation,6,,,,
08.01.2020 08:00,6.9,750.5,770.5,,80,Wind blowing from the west-northwest,2,,7,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.2,19.8,,,,,,8.0,3.7,No precipitation,12,,,,
08.01.2020 05:00,6.1,750.0,769.9,,92,Wind blowing from the south-southwest,2,,,,Mist. ,,,6.0,19.8,,,,,,5.0,4.9,No precipitation,6,,,,
08.01.2020 02:00,9.6,749.5,769.3,0.6,76,Wind blowing from the west-northwest,3,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,19.8,,,2500 or more  or no clouds.,,,10.0,5.6,No precipitation,12,,,,
07.01.2020 23:00,11.5,748.9,768.5,,74,Wind blowing from the west-northwest,3,,10,, ,,,11.5,19.8,,,,,,10.0,7.0,No precipitation,6,,,,
07.01.2020 20:00,13.8,747.6,767.3,1.9,67,Wind blowing from the north-west,4,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,19.8,,,1500-2000,,,13.0,7.8,0.1,12,,,,
07.01.2020 17:00,17.0,745.7,765.3,,60,Wind blowing from the north-west,1,,10,20–30%., ,,,12.2,22.5,,,1000-1500,,,15.0,9.2,0.1,6,,,,
07.01.2020 14:00,19.8,743.8,763.3,-0.5,63,Wind blowing from the west-northwest,6,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,24.8,,,2500 or more  or no clouds.,,,14.0,12.6,0.1,12,,,,
07.01.2020 11:00,18.1,744.3,763.8,,77,Wind blowing from the north-west,3,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,24.8,,,600-1000,,,7.0,14.0,No precipitation,6,,,,
07.01.2020 08:00,13.2,743.6,763.2,1.0,95,Wind blowing from the east,1,,4,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,,,,1500-2000,,,3.2,12.4,No precipitation,12,,,,
07.01.2020 05:00,12.8,742.6,762.0,,94,Wind blowing from the south,1,,2,,Mist. ,,,10.2,24.8,,,,,,4.7,11.9,No precipitation,6,,,,
07.01.2020 02:00,13.6,743.4,762.7,-0.4,94,Wind blowing from the west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,24.8,,,2500 or more  or no clouds.,,,3.5,12.7,No precipitation,12,,,,
06.01.2020 23:00,13.5,743.8,763.2,,94,Wind blowing from the west-southwest,1,,4,,Mist. ,,,10.2,24.8,,,,,,4.1,12.6,No precipitation,6,,,,
06.01.2020 20:00,16.0,743.8,763.5,0.0,85,Wind blowing from the south-west,0,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,24.8,,,,,,5.0,13.5,No precipitation,12,,,,
06.01.2020 17:00,22.6,743.8,763.2,,58,Wind blowing from the south-southeast,1,,4,70 – 80%., ,,,10.2,24.8,,,1500-2000,,,11.0,13.9,No precipitation,6,,,,
06.01.2020 14:00,23.8,744.7,763.9,,52,Wind blowing from the south-southeast,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,24.0,,,1500-2000,,,14.0,13.4,No precipitation,12,,,,
06.01.2020 11:00,18.5,747.8,767.3,,71,Wind blowing from the west-northwest,1,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,21.8,,,,,,5.0,13.1,No precipitation,6,,,,
06.01.2020 08:00,10.6,748.3,768.1,0.9,97,Wind blowing from the south-west,1,,2,100%.,Fog or ice fog. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,21.8,,,200-300,,,1.1,10.1,No precipitation,12,,,,
06.01.2020 05:00,11.7,747.4,766.9,,95,Wind blowing from the south-west,2,,5,,Mist. ,,,11.5,21.8,,,,,,2.8,10.9,No precipitation,6,,,,
06.01.2020 02:00,13.7,747.4,766.8,-0.3,91,Wind blowing from the west-southwest,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,21.8,,,2500 or more  or no clouds.,,,5.0,12.3,No precipitation,12,,,,
05.01.2020 23:00,14.5,747.7,767.3,,89,Wind blowing from the west-southwest,0,,6,,Mist. ,,,10.4,21.8,,,,,,6.0,12.7,No precipitation,6,,,,
05.01.2020 20:00,17.0,747.3,766.9,1.1,77,Wind blowing from the east,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,21.8,,,1500-2000,,,9.0,12.9,No precipitation,12,,,,
05.01.2020 17:00,20.1,746.2,765.7,,64,Wind blowing from the east,2,,6,20–30%., ,,,10.4,21.8,,,1500-2000,,,10.0,13.1,No precipitation,6,,,,
05.01.2020 14:00,21.2,746.3,765.8,,60,Wind blowing from the east-northeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,21.4,,,1500-2000,,,11.0,13.1,No precipitation,12,,,,
05.01.2020 11:00,15.5,748.2,768.0,,82,Wind blowing from the north-west,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,18.0,,,1500-2000,,,5.0,12.4,No precipitation,6,,,,
05.01.2020 08:00,12.0,748.4,768.3,0.7,93,Wind blowing from the south,0,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,,,,1000-1500,,,3.4,10.9,No precipitation,12,,,,
05.01.2020 05:00,11.5,747.7,767.4,,94,Wind blowing from the west-southwest,1,,2,,Mist. ,,,10.4,18.0,,,,,,3.7,10.6,No precipitation,6,,,,
05.01.2020 02:00,11.3,747.5,767.2,-0.6,96,Wind blowing from the south-west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,18.0,,,2500 or more  or no clouds.,,,2.4,10.7,No precipitation,12,,,,
04.01.2020 23:00,10.6,748.1,767.9,,95,Wind blowing from the south,1,,4,,Mist. ,,,10.6,18.0,,,,,,1.7,9.8,No precipitation,6,,,,
04.01.2020 20:00,12.1,747.6,767.4,1.1,91,Wind blowing from the south,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,18.0,,,,,,3.0,10.7,No precipitation,12,,,,
04.01.2020 17:00,17.0,746.5,766.1,,71,Calm  no wind,0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,18.5,,,,,,6.0,11.7,No precipitation,6,,,,
04.01.2020 14:00,16.1,747.1,766.8,-1.9,73,Wind blowing from the west-northwest,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,19.3,,,600-1000,,,6.0,11.3,No precipitation,12,,,,
04.01.2020 11:00,14.4,749.0,768.8,,80,Wind blowing from the north-northeast,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,,,,1000-1500,,,4.6,11.0,No precipitation,6,,,,
04.01.2020 08:00,12.6,748.6,768.4,0.9,95,Calm  no wind,0,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,,,,2500 or more  or no clouds.,,,3.6,11.8,Trace of precipitation,12,,,,
04.01.2020 05:00,12.1,747.7,767.2,,95,Wind blowing from the west-southwest,1,,2,,Mist. ,,,11.0,19.3,,,,,,2.5,11.3,No precipitation,6,,,,
04.01.2020 02:00,11.7,748.0,767.7,-0.7,96,Wind blowing from the west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,19.3,,,2500 or more  or no clouds.,,,2.0,11.1,No precipitation,12,,,,
03.01.2020 23:00,11.7,748.7,768.5,,96,Wind blowing from the south,1,,3,,Mist. ,,,10.5,19.3,,,,,,2.0,11.1,No precipitation,6,,,,
03.01.2020 20:00,13.7,748.6,768.4,0.9,91,Wind blowing from the south-east,1,,3,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,19.3,,,1500-2000,,,4.5,12.3,Trace of precipitation,12,,,,
03.01.2020 17:00,18.5,747.7,767.4,,69,Wind blowing from the west-southwest,1,,3,90  or more  but not 100%, ,,,10.5,19.3,,,,,,9.0,12.7,No precipitation,6,,,,
03.01.2020 14:00,18.8,747.4,767.1,-2.7,62,Wind blowing from the north,1,,2,40%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,19.0,,,2500 or more  or no clouds.,,,8.0,11.4,Trace of precipitation,12,,,,
03.01.2020 11:00,14.2,750.1,769.9,,82,Wind blowing from the north,1,,2,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,16.8,,,600-1000,,,4.0,11.2,No precipitation,6,,,,
03.01.2020 08:00,11.6,750.5,770.5,1.2,94,Wind blowing from the south,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,,,,600-1000,,,3.6,10.7,No precipitation,12,,,,
03.01.2020 05:00,11.0,749.3,769.1,,95,Wind blowing from the west-southwest,1,,2,,Mist. ,,,10.5,16.8,,,,,,3.5,10.2,No precipitation,6,,,,
03.01.2020 02:00,10.9,749.4,769.2,-0.9,95,Wind blowing from the south-west,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,16.8,,,2500 or more  or no clouds.,,,3.5,10.1,No precipitation,12,,,,
02.01.2020 23:00,11.3,750.3,770.2,,94,Wind blowing from the south-southwest,1,,2,,Mist. ,,,10.5,16.8,,,,,,4.5,10.4,No precipitation,6,,,,
02.01.2020 20:00,12.3,750.6,770.5,,87,Wind blowing from the west-southwest,1,,2,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,16.8,,,1500-2000,,,7.0,10.2,No precipitation,12,,,,
02.01.2020 17:00,15.9,749.6,769.4,,70,Wind blowing from the east,1,,2,90  or more  but not 100%, ,,,10.5,16.8,,,,,,9.0,10.4,No precipitation,6,,,,
02.01.2020 14:00,16.1,749.8,769.6,-2.3,67,Wind blowing from the east,1,,2,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,16.1,,,2500 or more  or no clouds.,,,9.0,10.0,No precipitation,12,,,,
02.01.2020 11:00,14.4,752.1,772.0,,71,Wind blowing from the east-northeast,1,,2,100%., ,,,10.5,14.5,,,1000-1500,,,8.0,9.2,No precipitation,6,,,,
02.01.2020 08:00,10.9,751.9,771.9,1.2,93,Wind blowing from the west-southwest,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.0,12.8,,,1000-1500,,,4.8,9.8,No precipitation,12,,,,
02.01.2020 05:00,10.6,750.7,770.7,,93,Wind blowing from the south-west,1,,4,,Mist. ,,,9.6,12.8,,,,,,4.9,9.5,No precipitation,6,,,,
02.01.2020 02:00,10.6,751.0,770.9,-0.6,93,Wind blowing from the north,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,12.8,,,2500 or more  or no clouds.,,,4.8,9.5,No precipitation,12,,,,
01.01.2020 23:00,11.1,751.6,771.6,,90,Wind blowing from the west,1,,4,,Mist. ,,,9.5,12.8,,,,,,5.0,9.5,No precipitation,6,,,,
01.01.2020 20:00,11.5,751.5,771.5,,86,Wind blowing from the south-west,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,12.8,,,600-1000,,,7.0,9.2,No precipitation,12,,,,
01.01.2020 17:00,12.1,750.6,770.6,,80,Wind blowing from the east,2,,4,100%., ,,,9.5,12.8,,,600-1000,,,8.0,8.8,No precipitation,6,,,,
