Local time in Xiwuzhumuqin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 14:00,-16.8,678.4,776.0,-0.5,67,Wind blowing from the west,6,,11,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-13.8,,,1000-1500,,,21.0,-21.5,Trace of precipitation,12,,,,
10.01.2020 11:00,-18.0,678.9,776.8,,70,Wind blowing from the west,5,,10,90  or more  but not 100%, ,,,-26.2,-13.8,,,1000-1500,,,21.0,-22.1,No precipitation,6,,,,
10.01.2020 08:00,-20.8,678.5,775.5,0.3,83,Wind blowing from the west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.3,-13.8,,,,,,15.0,-22.9,No precipitation,12,,,,
10.01.2020 05:00,-17.5,678.2,774.9,,77,Wind blowing from the west-northwest,2,,4,, ,,,-30.9,-13.8,,,,,,28.0,-20.6,No precipitation,6,,,,
10.01.2020 02:00,-24.5,678.5,775.6,0.0,79,Wind blowing from the east-northeast,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.9,-13.8,,,2500 or more  or no clouds.,,,25.0,-27.1,No precipitation,12,,,,
09.01.2020 23:00,-24.3,678.5,776.7,,78,Wind blowing from the south-east,1,,,, ,,,,,,,,,,21.0,-27.0,,,,,,
09.01.2020 20:00,-17.6,678.5,777.2,0.0,79,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.9,-13.8,,,,,,19.0,-20.4,No precipitation,12,,,,
09.01.2020 17:00,-19.4,678.5,777.8,,75,Wind blowing from the east-northeast,1,,,no clouds, ,,,-30.9,-13.8,,,,,,30.0,-22.7,No precipitation,6,,,,
09.01.2020 14:00,-14.2,678.7,776.5,-1.2,62,Wind blowing from the east,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.9,-14.2,,,,,,30.0,-19.9,No precipitation,12,,,,
09.01.2020 11:00,-19.8,679.9,778.7,,80,Wind blowing from the east,1,,4,no clouds, ,,,-30.9,-14.3,,,,,,26.0,-22.4,No precipitation,6,,,,
09.01.2020 08:00,-29.2,680.2,781.0,-0.5,76,Wind blowing from the east-southeast,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-30.9,,,,,,,,-32.1,No precipitation,12,,,,
09.01.2020 05:00,-30.1,680.7,779.7,,73,Wind blowing from the east,1,,4,, ,,,-30.5,-14.3,,,,,,16.0,-33.4,No precipitation,6,,,,
09.01.2020 02:00,-28.0,681.2,779.5,-0.2,77,Wind blowing from the south-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-14.3,,,2500 or more  or no clouds.,,,4.8,-30.8,No precipitation,12,,,,
08.01.2020 23:00,-26.5,681.4,779.5,,79,Wind blowing from the south-east,1,,8,, ,,,-27.6,-14.3,,,,,,30.0,-29.0,No precipitation,6,,,,
08.01.2020 20:00,-26.0,681.7,779.9,0.6,78,Wind blowing from the south-east,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.0,-14.1,,,,,,3.8,-28.7,Trace of precipitation,12,,,,
08.01.2020 17:00,-16.4,681.1,777.4,,77,Wind blowing from the west-northwest,2,,8,no clouds, ,,,-17.2,-14.1,,,,,,30.0,-19.6,No precipitation,6,,,,
08.01.2020 14:00,-14.6,681.2,777.0,,67,Wind blowing from the west-southwest,3,,8,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,-11.6,,,2500 or more  or no clouds.,,,30.0,-19.5,0.4,12,,,,
08.01.2020 11:00,-15.6,681.9,777.8,,67,Wind blowing from the west,3,,8,60%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,,,,2500 or more  or no clouds.,,,26.0,-20.3,No precipitation,6,,,,
08.01.2020 08:00,-16.2,681.7,777.6,0.3,74,Wind blowing from the west,4,,8,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,-11.6,,,2500 or more  or no clouds.,,,22.0,-19.8,0.5,12,,,,
08.01.2020 05:00,-16.7,681.4,777.4,,80,Wind blowing from the west,1,,7,,Intermittent fall of snowflakes  slight at time of observation. ,,,-16.8,-11.6,,,,,,3.9,-19.3,0.4,6,,,,
08.01.2020 02:00,-15.8,681.4,776.8,-0.3,80,Wind blowing from the west,3,,8,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-10.2,,,2500 or more  or no clouds.,,,6.0,-18.5,0.1,12,,,,
07.01.2020 23:00,-14.8,681.7,777.1,,81,Wind blowing from the west,2,,8,,Intermittent fall of snowflakes  slight at time of observation. ,,,-16.8,-10.2,,,,,,8.0,-17.3,0.1,6,,,,
07.01.2020 20:00,-14.7,681.9,778.0,0.6,77,Wind blowing from the west-northwest,2,,8,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-10.2,,,1000-1500,,,5.0,-17.8,Trace of precipitation,12,,,,
07.01.2020 17:00,-14.8,681.3,776.5,,72,Wind blowing from the west,4,,8,no clouds, ,,,-16.8,-10.2,,,,,,30.0,-18.7,No precipitation,6,,,,
07.01.2020 14:00,-12.0,681.4,775.7,,66,Wind blowing from the west,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-10.2,,,,,,30.0,-17.2,No precipitation,12,,,,
07.01.2020 11:00,-12.9,682.5,777.2,,69,Wind blowing from the west,4,,8,no clouds, ,,,-16.8,-10.2,,,,,,30.0,-17.4,No precipitation,6,,,,
07.01.2020 08:00,-16.8,682.0,777.7,0.0,81,Wind blowing from the west,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-7.2,,,,,,30.0,-19.3,Trace of precipitation,12,,,,
07.01.2020 05:00,-12.7,682.0,777.2,,87,Wind blowing from the west,3,,8,, ,,,-15.0,,,,,,,21.0,-14.5,No precipitation,6,,,,
07.01.2020 02:00,-10.5,682.6,776.9,0.4,82,Wind blowing from the west-southwest,3,,8,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.0,,,,2500 or more  or no clouds.,,,8.0,-13.0,No precipitation,12,,,,
06.01.2020 23:00,-11.2,682.2,776.5,,82,Wind blowing from the west,2,,9,,Intermittent fall of snowflakes  slight at time of observation. ,,,-15.0,,,,,,,7.0,-13.7,No precipitation,6,,,,
06.01.2020 20:00,-12.1,681.7,775.5,1.4,79,Wind blowing from the west,3,,11,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.0,-2.3,,,2500 or more  or no clouds.,,,9.0,-15.0,0.1,12,,,,
06.01.2020 17:00,-14.4,680.3,773.8,,78,Wind blowing from the west,3,,11,no clouds, ,,,-14.4,-2.3,,,,,,29.0,-17.5,0.1,6,,,,
06.01.2020 14:00,-11.4,679.2,771.8,0.7,70,Wind blowing from the west,4,,,20–30%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,-2.3,,,2500 or more  or no clouds.,,,15.0,-15.8,2.0,12,,,,
06.01.2020 11:00,-10.6,678.5,770.8,,76,Wind blowing from the west,5,,14,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-2.3,,,2500 or more  or no clouds.,,,5.0,-14.0,0.6,6,,,,
06.01.2020 08:00,-7.1,676.9,768.6,0.5,85,Wind blowing from the west,5,,14,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.3,,,2500 or more  or no clouds.,,,7.0,-9.2,2.0,12,,,,
06.01.2020 05:00,-4.3,676.4,768.4,,88,Wind blowing from the south-southwest,1,,14,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-2.3,,,,,,1.7,-6.0,1.0,6,,,,
06.01.2020 02:00,-3.8,677.1,768.5,-0.1,78,Wind blowing from the south-west,8,,14,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-2.3,,,2500 or more  or no clouds.,,,5.0,-7.2,No precipitation,12,,,,
05.01.2020 23:00,-3.3,677.2,769.6,,54,Wind blowing from the west,2,,8,, ,,,-21.7,-3.1,,,,,,18.0,-11.3,No precipitation,6,,,,
05.01.2020 20:00,-4.3,678.0,772.3,-0.7,58,Wind blowing from the south,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-4.3,,,2500 or more  or no clouds.,,,19.0,-11.5,No precipitation,12,,,,
05.01.2020 17:00,-9.3,678.7,774.1,,66,Wind blowing from the south-west,0,,6,70 – 80%., ,,,-21.7,-5.1,,,2500 or more  or no clouds.,,,30.0,-14.5,No precipitation,6,,,,
05.01.2020 14:00,-6.2,679.1,774.0,,58,Wind blowing from the east,3,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-5.4,,,2500 or more  or no clouds.,,,30.0,-13.3,No precipitation,12,,,,
05.01.2020 11:00,-11.9,680.5,776.8,,62,Wind blowing from the east,3,,6,20–30%., ,,,-21.7,-5.6,,,2500 or more  or no clouds.,,,30.0,-17.7,No precipitation,6,,,,
05.01.2020 08:00,-21.0,681.4,779.0,0.0,79,Wind blowing from the east,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,,,,,,,30.0,-23.7,No precipitation,12,,,,
05.01.2020 05:00,-21.1,681.4,777.4,,77,Wind blowing from the east,1,,,, ,,,-21.7,-5.6,,,,,,30.0,-24.1,No precipitation,6,,,,
05.01.2020 02:00,-21.1,682.0,777.3,-0.5,79,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.7,-5.6,,,2500 or more  or no clouds.,,,30.0,-23.8,No precipitation,12,,,,
04.01.2020 23:00,-21.5,682.5,779.0,,80,Wind blowing from the south-east,1,,,, ,,,,,,,,,,26.0,-24.0,,,,,,
04.01.2020 20:00,-18.3,682.5,780.2,,81,Wind blowing from the north-northeast,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.4,-5.6,,,,,,27.0,-20.8,No precipitation,12,,,,
04.01.2020 17:00,-9.7,682.0,776.5,,65,Wind blowing from the east,2,,7,no clouds, ,,,-21.4,-5.6,,,,,,30.0,-15.2,No precipitation,6,,,,
04.01.2020 14:00,-6.1,681.4,775.3,-1.2,54,Wind blowing from the west-southwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.4,-5.9,,,,,,30.0,-14.1,No precipitation,12,,,,
04.01.2020 11:00,-11.8,682.6,777.4,,56,Calm  no wind,0,,,no clouds, ,,,-21.4,-7.4,,,,,,30.0,-18.8,No precipitation,6,,,,
04.01.2020 08:00,-21.0,681.9,778.1,1.1,69,Wind blowing from the east-northeast,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-7.4,,,,,,30.0,-25.2,No precipitation,12,,,,
04.01.2020 05:00,-14.0,680.8,775.3,,67,Wind blowing from the west,4,,10,, ,,,-14.6,-7.4,,,,,,30.0,-18.8,No precipitation,6,,,,
04.01.2020 02:00,-14.0,680.5,774.6,0.9,67,Wind blowing from the west,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-7.4,,,2500 or more  or no clouds.,,,30.0,-18.8,No precipitation,12,,,,
03.01.2020 23:00,-12.5,679.6,773.6,,67,Wind blowing from the west,5,,11,, ,,,-14.6,-7.4,,,,,,30.0,-17.5,No precipitation,6,,,,
03.01.2020 20:00,-11.1,679.3,773.9,,63,Wind blowing from the east-northeast,1,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.6,-7.4,,,,,,30.0,-16.8,No precipitation,12,,,,
03.01.2020 17:00,-9.9,679.5,773.6,,61,Wind blowing from the east,2,,,no clouds, ,,,,,,,,,,30.0,-16.0,,,,,,
03.01.2020 14:00,-7.7,679.5,773.1,-1.2,54,Wind blowing from the west-southwest,1,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.2,-7.7,,,,,,30.0,-15.4,No precipitation,12,,,,
03.01.2020 11:00,-10.2,680.7,774.9,,55,Wind blowing from the west,3,,,no clouds, ,,,-15.2,-10.1,,,,,,30.0,-17.5,No precipitation,6,,,,
03.01.2020 08:00,-14.2,680.5,775.2,0.0,63,Wind blowing from the west,4,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-10.1,,,,,,30.0,-19.7,No precipitation,12,,,,
03.01.2020 05:00,-13.2,680.5,775.1,,59,Wind blowing from the west,5,,,, ,,,,-10.1,,,,,,30.0,-19.5,No precipitation,6,,,,
03.01.2020 02:00,-12.5,680.6,775.0,0.1,54,Wind blowing from the west,5,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-10.1,,,2500 or more  or no clouds.,,,30.0,-19.9,No precipitation,12,,,,
02.01.2020 23:00,-12.5,680.5,775.3,,49,Wind blowing from the west-southwest,6,,,, ,,,,-10.1,,,,,,30.0,-21.0,No precipitation,6,,,,
02.01.2020 20:00,-11.2,680.9,776.6,-0.4,57,Wind blowing from the west,4,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.5,-10.1,,,,,,30.0,-18.2,No precipitation,12,,,,
02.01.2020 17:00,-11.3,681.3,777.1,,59,Wind blowing from the north-west,3,,10,no clouds, ,,,-25.5,-10.1,,,,,,30.0,-17.9,No precipitation,6,,,,
02.01.2020 14:00,-10.7,681.7,777.2,-1.0,50,Wind blowing from the west,4,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.5,-9.2,,,,,,30.0,-19.3,No precipitation,12,,,,
02.01.2020 11:00,-13.3,682.7,780.0,,42,Wind blowing from the west,2,,7,50%., ,,,-25.5,-8.8,,,2500 or more  or no clouds.,,,25.0,-23.5,No precipitation,6,,,,
02.01.2020 08:00,-18.9,682.6,780.4,0.7,65,Wind blowing from the west-southwest,1,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.6,-8.8,,,2500 or more  or no clouds.,,,24.0,-23.8,No precipitation,12,,,,
02.01.2020 05:00,-19.2,681.9,778.6,,71,Wind blowing from the west,3,,7,, ,,,-29.0,-8.8,,,,,,21.0,-23.1,No precipitation,6,,,,
02.01.2020 02:00,-18.3,681.6,777.0,,74,Wind blowing from the west,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-8.8,,,2500 or more  or no clouds.,,,20.0,-21.9,No precipitation,12,,,,
01.01.2020 23:00,-23.6,680.8,778.7,,77,Calm  no wind,0,,,, ,,,-29.0,-8.8,,,,,,16.0,-26.5,No precipitation,6,,,,
01.01.2020 20:00,-20.8,680.5,779.9,,84,Wind blowing from the west,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-8.8,,,,,,12.0,-22.8,No precipitation,12,,,,
01.01.2020 17:00,-15.0,680.2,778.6,,65,Wind blowing from the south-west,2,,8,no clouds, ,,,-29.0,-8.8,,,,,,26.0,-20.1,No precipitation,6,,,,
01.01.2020 14:00,-9.9,679.9,776.7,-0.7,52,Wind blowing from the west-southwest,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-8.8,,,,,,30.0,-18.1,No precipitation,12,,,,
