Local time in Weifang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 02:00,0.2,767.3,769.5,-0.1,79,Wind blowing from the west-northwest,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,5.4,,,2500 or more  or no clouds.,,,1.5,-3.0,No precipitation,12,,,,
10.01.2020 23:00,0.9,767.4,769.6,,77,Wind blowing from the west-northwest,2,,5,,Mist. ,,,-5.1,5.4,,,,,,1.9,-2.8,No precipitation,6,,,,
10.01.2020 20:00,2.3,766.9,769.1,0.7,68,Wind blowing from the west-northwest,2,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,5.4,,,2500 or more  or no clouds.,,,3.0,-3.0,No precipitation,12,,,,
10.01.2020 17:00,3.7,766.2,768.4,,59,Wind blowing from the north-northwest,2,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,5.4,,,2500 or more  or no clouds.,,,5.0,-3.6,No precipitation,6,,,,
10.01.2020 14:00,5.0,766.6,768.7,-1.5,50,Wind blowing from the west,2,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,5.4,,,1500-2000,,,5.0,-4.6,No precipitation,12,,,,
10.01.2020 11:00,5.1,768.1,770.2,,42,Wind blowing from the south-west,1,,2,70 – 80%., ,,,-5.1,5.2,,,2500 or more  or no clouds.,,,11.0,-6.8,No precipitation,6,,,,
10.01.2020 08:00,-4.1,767.8,770.0,-0.3,92,Calm  no wind,0,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,,,,2500 or more  or no clouds.,,,2.7,-5.2,No precipitation,12,,,,
10.01.2020 05:00,-4.0,768.1,770.3,,91,Wind blowing from the east,0,,1,,Mist. ,,,-5.8,4.9,,,,,,2.7,-5.2,No precipitation,6,,,,
10.01.2020 02:00,-3.1,768.4,770.6,-0.4,88,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.8,4.9,,,2500 or more  or no clouds.,,,2.3,-4.8,No precipitation,12,,,,
09.01.2020 23:00,-2.9,768.8,771.0,,89,Calm  no wind,0,,,,Mist. ,,,-5.8,4.9,,,,,,1.5,-4.5,No precipitation,6,,,,
09.01.2020 20:00,-2.3,769.2,771.4,0.7,84,Wind blowing from the north,0,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.8,4.9,,,,,,3.3,-4.6,No precipitation,12,,,,
09.01.2020 17:00,2.3,768.5,770.7,,53,Wind blowing from the east,1,,3,20–30%., ,,,-5.8,4.9,,,2500 or more  or no clouds.,,,8.0,-6.5,No precipitation,6,,,,
09.01.2020 14:00,4.5,768.9,771.1,-1.1,44,Wind blowing from the north-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.8,4.5,,,,,,10.0,-6.7,No precipitation,12,,,,
09.01.2020 11:00,1.5,770.0,772.2,,55,Wind blowing from the west,2,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.8,2.6,,,2500 or more  or no clouds.,,,4.7,-6.6,No precipitation,6,,,,
09.01.2020 08:00,-5.2,770.2,772.4,0.5,89,Wind blowing from the west-northwest,1,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.8,2.6,,,2500 or more  or no clouds.,,,4.1,-6.7,No precipitation,12,,,,
09.01.2020 05:00,-3.5,769.7,772.0,,81,Wind blowing from the west-northwest,1,,5,,Mist. ,,,-4.6,2.6,,,,,,4.6,-6.3,No precipitation,6,,,,
09.01.2020 02:00,-2.7,770.5,772.6,-0.1,79,Wind blowing from the west,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,2.6,,,2500 or more  or no clouds.,,,5.0,-5.8,No precipitation,12,,,,
08.01.2020 23:00,-1.2,770.6,772.9,,72,Wind blowing from the west,1,,7,, ,,,-3.6,2.6,,,,,,9.0,-5.6,No precipitation,6,,,,
08.01.2020 20:00,-0.2,770.2,772.5,0.2,68,Wind blowing from the west-northwest,2,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,2.6,,,2500 or more  or no clouds.,,,10.0,-5.4,No precipitation,12,,,,
08.01.2020 17:00,1.0,770.0,772.3,,68,Wind blowing from the west-northwest,2,,7,50%., ,,,-3.6,2.6,,,2500 or more  or no clouds.,,,13.0,-4.4,No precipitation,6,,,,
08.01.2020 14:00,2.3,769.4,771.6,-0.8,63,Wind blowing from the west-northwest,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,2.3,,,,,,11.0,-4.0,No precipitation,12,,,,
08.01.2020 11:00,-0.5,770.2,772.4,,67,Wind blowing from the west,4,,9,no clouds, ,,,-3.6,1.7,,,,,,10.0,-5.9,No precipitation,6,,,,
08.01.2020 08:00,-3.4,769.2,771.4,1.4,74,Wind blowing from the west,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.6,3.7,,,,,,10.0,-7.4,No precipitation,12,,,,
08.01.2020 05:00,-2.9,767.8,770.1,,75,Wind blowing from the west,4,,9,, ,,,-2.9,4.4,,,,,,9.0,-6.7,No precipitation,6,,,,
08.01.2020 02:00,-1.9,767.0,769.2,1.3,76,Wind blowing from the west-northwest,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.9,,,,2500 or more  or no clouds.,,,10.0,-5.6,6.0,12,,,,
07.01.2020 23:00,-0.9,765.7,767.9,,82,Wind blowing from the west-northwest,4,,,, ,,,-0.9,4.7,,,,,,13.0,-3.7,3.0,6,,,,
07.01.2020 20:00,-0.4,764.5,766.7,1.5,96,Wind blowing from the north-northwest,3,,11,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-0.5,4.7,,,600-1000,,,2.3,-1.0,15.0,12,,,,
07.01.2020 17:00,-0.4,763.0,765.1,,95,Wind blowing from the north-northwest,3,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-0.4,4.7,,,600-1000,,,1.1,-1.1,7.0,6,,,,
07.01.2020 14:00,0.2,762.0,764.2,-0.7,95,Wind blowing from the north,4,,10,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.2,5.0,,,600-1000,,,1.4,-0.5,11.0,12,,,,
07.01.2020 11:00,1.7,762.7,764.9,,93,Wind blowing from the north-northeast,4,,9,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain.,Rain.,1.7,5.4,,,600-1000,,,2.5,0.7,5.0,6,,,,
07.01.2020 08:00,3.7,762.5,764.7,-0.1,89,Wind blowing from the north-east,3,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,5.4,,,600-1000,,,10.0,2.1,7.0,12,,,,
07.01.2020 05:00,4.4,762.6,764.8,,95,Wind blowing from the north-east,3,,8,,Mist. ,,,3.8,5.4,,,,,,5.0,3.7,6.0,6,,,,
07.01.2020 02:00,4.7,764.0,766.2,-0.5,96,Wind blowing from the north,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,5.4,,,2500 or more  or no clouds.,,,3.3,4.1,6.0,12,,,,
06.01.2020 23:00,4.4,764.5,766.6,,96,Wind blowing from the north-northwest,2,,6,,Rain  not freezing  intermittent  moderate at time of observation. ,,,3.5,5.4,,,,,,3.7,3.8,2.0,6,,,,
06.01.2020 20:00,4.0,765.1,767.2,0.5,96,Wind blowing from the north-northwest,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.1,5.4,,,2500 or more  or no clouds.,,,2.9,3.4,0.5,12,,,,
06.01.2020 17:00,4.0,764.6,766.8,,93,Wind blowing from the north,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,5.4,,,2500 or more  or no clouds.,,,2.0,3.0,No precipitation,6,,,,
06.01.2020 14:00,5.0,764.2,766.3,-1.5,93,Wind blowing from the north-northwest,2,,5,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,5.4,,,2500 or more  or no clouds.,,,2.4,4.0,0.9,12,,,,
06.01.2020 11:00,4.9,765.7,767.9,,95,Wind blowing from the east-northeast,1,,5,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,4.9,,,2500 or more  or no clouds.,,,6.0,4.2,0.4,6,,,,
06.01.2020 08:00,4.0,765.8,768.0,0.2,96,Wind blowing from the east,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.2,,,2500 or more  or no clouds.,,,1.7,3.4,3.0,12,,,,
06.01.2020 05:00,4.1,765.6,767.8,,96,Wind blowing from the east-southeast,2,,5,,Mist. ,,,,4.2,,,,,,1.8,3.5,1.0,6,,,,
06.01.2020 02:00,4.1,766.8,769.0,-1.6,95,Wind blowing from the east,2,,4,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.1,,,2500 or more  or no clouds.,,,1.9,3.4,3.0,12,,,,
05.01.2020 23:00,3.5,768.4,770.5,,95,Wind blowing from the east,2,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,,3.8,,,,,,1.4,2.8,2.0,6,,,,
05.01.2020 20:00,3.1,769.0,771.1,0.0,91,Wind blowing from the east-northeast,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,3.8,,,1000-1500,,,1.4,1.8,0.6,12,,,,
05.01.2020 17:00,3.7,769.0,771.1,,79,Wind blowing from the east-southeast,1,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,5.1,,,1500-2000,,,2.8,0.4,No precipitation,6,,,,
05.01.2020 14:00,3.7,769.9,772.0,-1.8,73,Wind blowing from the east-southeast,2,,4,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,7.7,,,1500-2000,,,2.9,-0.7,No precipitation,12,,,,
05.01.2020 11:00,2.3,771.7,774.0,,74,Wind blowing from the east-southeast,1,,3,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,7.8,,,1500-2000,,,3.3,-2.0,No precipitation,6,,,,
05.01.2020 08:00,-0.8,770.8,773.1,0.2,90,Wind blowing from the east-southeast,1,,2,100%.,Fog or ice fog  sky visible (has become thinner during the preceding hour). ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.4,,,,2500 or more  or no clouds.,,,0.6,-2.2,No precipitation,12,,,,
05.01.2020 05:00,-2.0,770.6,772.8,,92,Calm  no wind,0,,,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,-3.2,7.8,,,,,,0.5,-3.1,No precipitation,6,,,,
05.01.2020 02:00,-2.3,770.8,773.0,-0.3,89,Calm  no wind,0,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,7.8,,,2500 or more  or no clouds.,,,0.6,-3.9,No precipitation,12,,,,
04.01.2020 23:00,-2.0,771.1,773.3,,86,Wind blowing from the east-southeast,0,,4,,Mist. ,,,-3.2,7.8,,,,,,0.7,-4.0,No precipitation,6,,,,
04.01.2020 20:00,-0.2,770.5,772.8,1.1,80,Calm  no wind,0,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,7.8,,,,,,0.9,-3.2,No precipitation,12,,,,
04.01.2020 17:00,5.1,769.4,771.6,,57,Wind blowing from the north-northeast,1,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,7.8,,,2500 or more  or no clouds.,,,1.8,-2.9,No precipitation,6,,,,
04.01.2020 14:00,7.7,769.1,771.3,-0.9,50,Wind blowing from the north,3,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,7.8,,,2500 or more  or no clouds.,,,1.9,-2.3,No precipitation,12,,,,
04.01.2020 11:00,5.6,770.0,772.2,,49,Wind blowing from the north-northwest,2,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,7.0,,,2500 or more  or no clouds.,,,2.1,-4.3,No precipitation,6,,,,
04.01.2020 08:00,-1.2,769.4,771.7,0.8,75,Wind blowing from the west,1,,2,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,1.7,-5.2,No precipitation,12,,,,
04.01.2020 05:00,-1.7,768.6,770.8,,76,Wind blowing from the north-west,1,,1,,Mist. ,,,-5.1,7.0,,,,,,1.6,-5.4,No precipitation,6,,,,
04.01.2020 02:00,-1.0,768.9,771.1,,70,Wind blowing from the south-southeast,0,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,7.0,,,,,,1.7,-5.8,No precipitation,6,,,,
03.01.2020 23:00,-2.0,769.6,771.7,,73,Calm  no wind,0,,,,Mist. ,,,-5.1,7.0,,,,,,1.5,-6.2,No precipitation,6,,,,
03.01.2020 20:00,-0.8,769.6,771.8,0.2,63,Calm  no wind,0,,,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,7.0,,,2500 or more  or no clouds.,,,3.2,-7.0,No precipitation,12,,,,
03.01.2020 17:00,4.7,769.4,771.6,,38,Wind blowing from the east,1,,,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,7.0,,,2500 or more  or no clouds.,,,5.0,-8.7,No precipitation,6,,,,
03.01.2020 14:00,6.3,769.3,771.5,-1.9,31,Wind blowing from the north-northwest,2,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,6.5,,,2500 or more  or no clouds.,,,4.3,-9.6,No precipitation,12,,,,
03.01.2020 11:00,3.7,771.2,773.4,,51,Wind blowing from the north-west,1,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,6.5,,,2500 or more  or no clouds.,,,2.6,-5.5,No precipitation,6,,,,
03.01.2020 08:00,-4.1,771.3,773.5,0.6,86,Wind blowing from the west-northwest,1,,2,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.1,,,,2500 or more  or no clouds.,,,1.7,-6.2,No precipitation,12,,,,
03.01.2020 05:00,-4.5,770.7,772.9,,87,Calm  no wind,0,,,,Mist. ,,,-4.5,6.5,,,,,,1.5,-6.3,No precipitation,6,,,,
03.01.2020 02:00,-3.5,771.4,773.6,-0.4,84,Wind blowing from the west,0,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.7,6.5,,,2500 or more  or no clouds.,,,1.7,-5.8,No precipitation,12,,,,
02.01.2020 23:00,-2.6,771.8,774.0,,77,Calm  no wind,0,,,,Mist. ,,,-2.6,6.5,,,,,,2.3,-6.2,No precipitation,6,,,,
02.01.2020 20:00,-0.9,771.4,773.6,0.2,70,Wind blowing from the south-east,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.6,6.5,,,,,,2.8,-5.7,No precipitation,12,,,,
02.01.2020 17:00,4.5,771.2,773.4,,44,Calm  no wind,0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.6,6.5,,,,,,6.0,-6.7,No precipitation,6,,,,
02.01.2020 14:00,6.2,771.0,773.2,-1.6,36,Wind blowing from the north-west,2,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.6,6.5,,,,,,6.0,-7.8,No precipitation,12,,,,
02.01.2020 11:00,4.3,772.6,774.7,,38,Wind blowing from the west-northwest,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.6,5.6,,,,,,5.0,-8.8,No precipitation,6,,,,
02.01.2020 08:00,-2.2,772.1,774.4,0.9,80,Wind blowing from the west,0,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.6,5.6,,,,,,4.1,-5.3,No precipitation,12,,,,
02.01.2020 05:00,-0.8,771.2,773.4,,70,Wind blowing from the west-northwest,2,,5,,Mist. ,,,-5.8,5.6,,,,,,5.0,-5.6,No precipitation,6,,,,
02.01.2020 02:00,0.6,771.5,773.7,0.1,56,Wind blowing from the west,2,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.8,5.6,,,2500 or more  or no clouds.,,,6.0,-7.2,No precipitation,12,,,,
01.01.2020 23:00,0.6,771.4,773.5,,58,Wind blowing from the south,1,,5,,Haze. ,,,-5.8,5.6,,,,,,4.7,-6.9,No precipitation,6,,,,
01.01.2020 20:00,2.6,771.4,773.7,,46,Wind blowing from the south,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.8,5.6,,,2500 or more  or no clouds.,,,9.0,-8.1,No precipitation,12,,,,
