Local time in Lincang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 17:00,19.1,626.5,759.4,,44,Wind blowing from the west,2,,7,70 – 80%., ,,,6.8,21.6,,,1500-2000,,,30.0,6.6,No precipitation,6,,,,
10.01.2020 14:00,19.4,627.4,760.0,-2.0,40,Wind blowing from the west-northwest,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.8,23.3,,,1500-2000,,,30.0,5.5,No precipitation,12,,,,
10.01.2020 11:00,12.6,629.4,763.5,,71,Wind blowing from the west,1,,4,, ,,,6.8,,,,,,,30.0,7.5,No precipitation,6,,,,
10.01.2020 08:00,7.0,628.3,762.8,0.7,91,Wind blowing from the south-west,1,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,23.3,,,1500-2000,,,30.0,5.6,No precipitation,12,,,,
10.01.2020 05:00,8.3,627.6,760.1,,85,Wind blowing from the south-southwest,1,,7,, ,,,6.0,23.3,,,,,,30.0,5.9,No precipitation,6,,,,
10.01.2020 02:00,9.5,628.3,760.4,-0.5,79,Wind blowing from the south,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,23.3,,,2500 or more  or no clouds.,,,30.0,6.0,No precipitation,12,,,,
09.01.2020 23:00,12.4,628.8,762.8,,62,Wind blowing from the east-southeast,1,,12,, ,,,6.0,23.3,,,,,,30.0,5.3,No precipitation,6,,,,
09.01.2020 20:00,15.3,627.7,762.4,0.7,46,Wind blowing from the south-east,2,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,23.3,,,,,,30.0,3.8,No precipitation,12,,,,
09.01.2020 17:00,21.6,627.0,759.7,,27,Wind blowing from the west,3,,12,20–30%., ,,,6.0,23.3,,,1500-2000,,,30.0,1.8,No precipitation,6,,,,
09.01.2020 14:00,22.3,628.0,760.2,-2.4,30,Wind blowing from the south-west,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,22.6,,,,,,30.0,3.9,No precipitation,12,,,,
09.01.2020 11:00,12.3,630.4,765.0,,65,Wind blowing from the south-west,1,,3,no clouds, ,,,6.0,22.4,,,,,,30.0,5.9,No precipitation,6,,,,
09.01.2020 08:00,6.1,629.2,764.2,0.3,90,Wind blowing from the west-southwest,1,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,22.4,,,2500 or more  or no clouds.,,,30.0,4.6,No precipitation,12,,,,
09.01.2020 05:00,7.2,628.9,761.8,,89,Wind blowing from the west-southwest,1,,7,, ,,,6.6,22.4,,,,,,30.0,5.5,No precipitation,6,,,,
09.01.2020 02:00,9.4,629.6,762.4,-0.1,76,Wind blowing from the south,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,22.4,,,2500 or more  or no clouds.,,,30.0,5.4,No precipitation,12,,,,
08.01.2020 23:00,11.4,629.7,764.4,,73,Wind blowing from the south,1,,,, ,,,6.6,22.4,,,,,,30.0,6.7,No precipitation,6,,,,
08.01.2020 20:00,15.3,628.6,763.3,1.3,55,Wind blowing from the east-southeast,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,22.4,,,2500 or more  or no clouds.,,,30.0,6.3,No precipitation,12,,,,
08.01.2020 17:00,21.7,627.3,759.8,,34,Wind blowing from the west-southwest,2,,9,20–30%., ,,,6.6,22.4,,,1500-2000,,,30.0,5.2,No precipitation,6,,,,
08.01.2020 14:00,21.3,628.2,760.7,-2.2,42,Wind blowing from the south,4,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,21.3,,,1500-2000,,,30.0,7.9,No precipitation,12,,,,
08.01.2020 11:00,11.4,630.4,765.4,,82,Wind blowing from the west,1,,3,no clouds, ,,,6.6,,,,,,,30.0,8.4,No precipitation,6,,,,
08.01.2020 08:00,6.9,629.2,764.3,0.5,98,Wind blowing from the north,0,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,21.1,,,1500-2000,,,12.0,6.6,No precipitation,12,,,,
08.01.2020 05:00,7.7,628.7,762.4,,96,Wind blowing from the west-southwest,1,,8,, ,,,3.5,21.1,,,,,,8.0,7.1,No precipitation,6,,,,
08.01.2020 02:00,9.1,629.4,762.8,-0.1,92,Wind blowing from the west-northwest,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,21.1,,,2500 or more  or no clouds.,,,18.0,7.9,No precipitation,12,,,,
07.01.2020 23:00,11.0,629.5,764.9,,83,Wind blowing from the north,1,,8,, ,,,3.5,21.1,,,,,,30.0,8.2,No precipitation,6,,,,
07.01.2020 20:00,14.2,628.2,763.9,1.0,68,Wind blowing from the south-southwest,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,21.1,,,,,,30.0,8.4,No precipitation,12,,,,
07.01.2020 17:00,18.5,627.2,761.2,,49,Wind blowing from the south,3,,7,40%., ,,,3.5,21.1,,,1500-2000,,,30.0,7.6,No precipitation,6,,,,
07.01.2020 14:00,18.5,628.4,762.2,-2.3,50,Wind blowing from the south,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,19.4,,,1500-2000,,,30.0,7.9,No precipitation,12,,,,
07.01.2020 11:00,8.9,630.7,766.8,,72,Wind blowing from the west,1,,4,no clouds, ,,,3.5,19.7,,,,,,30.0,4.1,No precipitation,6,,,,
07.01.2020 08:00,3.6,629.8,766.2,0.3,93,Wind blowing from the south,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.5,19.7,,,2500 or more  or no clouds.,,,30.0,2.6,No precipitation,12,,,,
07.01.2020 05:00,5.1,629.5,763.9,,89,Wind blowing from the south,1,,7,, ,,,5.1,19.7,,,,,,30.0,3.4,No precipitation,6,,,,
07.01.2020 02:00,7.0,630.0,764.2,-0.4,83,Wind blowing from the south,1,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,19.7,,,2500 or more  or no clouds.,,,30.0,4.3,No precipitation,12,,,,
06.01.2020 23:00,9.3,630.4,764.3,,73,Wind blowing from the south-southeast,1,,10,, ,,,9.3,19.7,,,,,,30.0,4.7,No precipitation,6,,,,
06.01.2020 20:00,13.0,629.3,763.3,,59,Wind blowing from the north,1,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,19.7,,,,,,30.0,5.2,No precipitation,12,,,,
06.01.2020 17:00,18.9,627.6,759.5,,38,Wind blowing from the west,3,,10,20–30%., ,,,10.2,19.7,,,1500-2000,,,30.0,4.3,No precipitation,6,,,,
06.01.2020 14:00,18.3,628.3,760.9,-1.0,50,Wind blowing from the west-northwest,3,,9,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,19.7,,,1500-2000,,,30.0,7.7,1.0,12,,,,
06.01.2020 11:00,17.1,629.3,762.7,,59,Wind blowing from the south,4,,,70 – 80%., ,,,10.2,17.3,,,1500-2000,,,30.0,9.0,0.4,6,,,,
06.01.2020 08:00,12.2,627.7,761.9,1.1,88,Wind blowing from the east-southeast,1,,9,90  or more  but not 100%,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,13.5,,,2500 or more  or no clouds.,,,26.0,10.3,8.0,12,,,,
06.01.2020 05:00,13.2,626.6,760.2,,78,Wind blowing from the south,4,,,,Rain (not freezing) not falling as shower(s). ,,,9.8,13.5,,,,,,30.0,9.5,1.0,6,,,,
06.01.2020 02:00,11.5,627.2,761.5,-1.1,96,Wind blowing from the east-southeast,2,,7,,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.8,11.7,,,2500 or more  or no clouds.,,,9.0,10.9,22.0,12,,,,
05.01.2020 23:00,10.6,628.3,763.3,,100,Wind blowing from the south-southeast,1,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,9.8,11.7,,,,,,0.3,10.6,16.0,6,,,,
05.01.2020 20:00,10.8,627.9,762.8,1.3,100,Wind blowing from the east-southeast,1,,7,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,9.8,11.7,,,300-600,,,0.8,10.8,23.0,12,,,,
05.01.2020 17:00,11.6,626.6,760.9,,99,Wind blowing from the east,1,,4,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,9.8,12.0,,,300-600,,,1.9,11.4,10.0,6,,,,
05.01.2020 14:00,10.8,627.8,762.6,-1.9,99,Wind blowing from the south-west,0,,7,100%.,Rain  not freezing  intermittent  heavy at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,9.8,12.0,,,300-600,,,1.0,10.6,13.0,12,,,,
05.01.2020 11:00,10.4,629.7,765.0,,100,Wind blowing from the south-southeast,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,9.8,,,,300-600,,,1.3,10.4,5.0,6,,,,
05.01.2020 08:00,9.8,628.4,763.3,0.2,100,Wind blowing from the south-east,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,,,,600-1000,,,0.1,9.8,11.0,12,,,,
05.01.2020 05:00,10.3,628.2,763.0,,96,Wind blowing from the south-west,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,9.1,13.1,,,,,,23.0,9.7,6.0,6,,,,
05.01.2020 02:00,10.2,629.2,764.1,-0.3,100,Wind blowing from the west,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,13.1,,,2500 or more  or no clouds.,,,0.3,10.2,16.0,12,,,,
04.01.2020 23:00,10.3,629.5,764.8,,99,Wind blowing from the south-east,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,9.1,13.1,,,,,,1.4,10.1,3.0,6,,,,
04.01.2020 20:00,11.1,629.0,764.0,0.8,98,Wind blowing from the east,1,,7,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,14.1,,,1000-1500,,,1.8,10.8,22.0,12,,,,
04.01.2020 17:00,11.2,628.2,763.3,,98,Wind blowing from the north-east,3,,7,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,9.1,,,,300-600,,,2.5,10.9,17.0,6,,,,
04.01.2020 14:00,11.8,629.1,763.9,-1.2,98,Wind blowing from the west-southwest,1,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,,,,300-600,,,3.7,11.5,16.0,12,,,,
04.01.2020 11:00,10.4,630.3,765.4,,99,Wind blowing from the west-northwest,3,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,,,,300-600,,,1.0,10.2,9.0,6,,,,
04.01.2020 08:00,10.1,629.2,763.4,0.2,99,Wind blowing from the east,3,,4,,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,17.7,,,2500 or more  or no clouds.,,,2.5,9.9,5.0,12,,,,
04.01.2020 05:00,9.1,629.0,762.7,,98,Wind blowing from the south-west,0,,3,, ,,,9.1,17.7,,,,,,9.0,8.8,No precipitation,6,,,,
04.01.2020 02:00,10.0,630.6,764.8,-0.5,95,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,17.7,,,2500 or more  or no clouds.,,,14.0,9.2,No precipitation,12,,,,
03.01.2020 23:00,11.3,631.1,765.8,,92,Wind blowing from the south,1,,3,, ,,,9.1,17.7,,,,,,10.0,10.0,No precipitation,6,,,,
03.01.2020 20:00,14.1,630.6,765.4,,77,Wind blowing from the south-southeast,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,17.7,,,1500-2000,,,27.0,10.1,No precipitation,12,,,,
03.01.2020 17:00,17.1,630.0,763.6,,64,Calm  no wind,0,,,100%., ,,,9.1,17.7,,,1000-1500,,,27.0,10.2,No precipitation,6,,,,
03.01.2020 14:00,15.4,631.8,766.2,-1.6,69,Wind blowing from the south-west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.1,18.7,,,1000-1500,,,19.0,9.7,No precipitation,12,,,,
03.01.2020 11:00,12.7,633.4,768.5,,80,Wind blowing from the south-west,1,,3,, ,,,9.1,,,,,,,25.0,9.3,No precipitation,6,,,,
03.01.2020 08:00,9.2,632.2,767.4,0.4,96,Wind blowing from the south,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.2,18.7,,,1500-2000,,,13.0,8.6,No precipitation,12,,,,
03.01.2020 05:00,10.1,631.8,765.8,,93,Wind blowing from the south,1,,4,, ,,,9.0,18.7,,,,,,19.0,9.0,No precipitation,6,,,,
03.01.2020 02:00,10.6,632.7,766.6,-0.8,91,Wind blowing from the west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,18.7,,,2500 or more  or no clouds.,,,24.0,9.2,No precipitation,12,,,,
02.01.2020 23:00,11.9,633.5,768.4,,83,Wind blowing from the south,1,,5,, ,,,9.0,18.7,,,,,,26.0,9.1,No precipitation,6,,,,
02.01.2020 20:00,14.2,632.7,767.9,0.7,70,Wind blowing from the south-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,18.7,,,2500 or more  or no clouds.,,,30.0,8.8,No precipitation,12,,,,
02.01.2020 17:00,17.2,632.0,766.2,,59,Wind blowing from the north-northeast,1,,5,100%., ,,,9.0,19.6,,,1500-2000,,,30.0,9.1,No precipitation,6,,,,
02.01.2020 14:00,18.2,632.9,766.9,-2.0,55,Wind blowing from the north,2,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,20.3,,,1500-2000,,,30.0,9.0,No precipitation,12,,,,
02.01.2020 11:00,13.6,634.9,770.0,,74,Wind blowing from the west-southwest,1,,3,20–30%., ,,,9.0,20.3,,,1500-2000,,,20.0,9.1,No precipitation,6,,,,
02.01.2020 08:00,9.3,633.7,769.0,,94,Wind blowing from the east,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,20.3,,,2500 or more  or no clouds.,,,12.0,8.4,No precipitation,12,,,,
02.01.2020 05:00,9.7,633.1,766.9,,91,Wind blowing from the south-west,1,,7,, ,,,7.7,20.3,,,,,,24.0,8.3,No precipitation,6,,,,
02.01.2020 02:00,10.3,633.7,768.2,,86,Wind blowing from the north,0,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,20.3,,,2500 or more  or no clouds.,,,28.0,8.1,No precipitation,12,,,,
01.01.2020 23:00,11.9,633.6,769.5,,80,Wind blowing from the east,0,,7,, ,,,7.7,20.3,,,,,,30.0,8.6,No precipitation,6,,,,
01.01.2020 20:00,14.2,632.7,768.3,,73,Wind blowing from the south-east,2,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,20.3,,,1500-2000,,,30.0,9.4,No precipitation,12,,,,
01.01.2020 17:00,19.5,631.9,765.9,,48,Wind blowing from the south-west,1,,4,40%., ,,,7.7,20.3,,,1500-2000,,,30.0,8.2,No precipitation,6,,,,
01.01.2020 14:00,16.6,633.1,767.8,-2.0,72,Wind blowing from the west-northwest,1,,3,20–30%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,17.2,,,1500-2000,,,12.0,11.5,2.0,12,,,,
01.01.2020 11:00,9.6,635.1,771.7,,100,Wind blowing from the south,1,,3,100%.,Fog or ice fog. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.7,,,,1500-2000,,,0.7,9.6,2.0,6,,,,
