Local time in Linyi,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 08:00,-0.8,758.3,770.0,-0.2,87,Wind blowing from the south,0,,2,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.3,,,,2500 or more  or no clouds.,,,3.0,-2.7,No precipitation,12,,,,
10.01.2020 05:00,-0.4,758.5,770.1,,85,Wind blowing from the south-southwest,0,,3,,Mist. ,,,-1.4,4.4,,,,,,3.9,-2.6,No precipitation,6,,,,
10.01.2020 02:00,-0.1,759.1,770.8,0.1,81,Wind blowing from the north,0,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,4.4,,,2500 or more  or no clouds.,,,4.6,-3.0,No precipitation,12,,,,
09.01.2020 23:00,-0.2,759.0,770.6,,81,Wind blowing from the south,1,,4,,Mist. ,,,-1.4,4.4,,,,,,4.2,-3.1,No precipitation,6,,,,
09.01.2020 20:00,1.2,759.7,771.4,0.8,63,Wind blowing from the south-east,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,4.4,,,2500 or more  or no clouds.,,,7.0,-5.1,No precipitation,12,,,,
09.01.2020 17:00,3.0,758.9,770.5,,50,Wind blowing from the east-southeast,2,,4,70 – 80%., ,,,-1.4,4.4,,,2500 or more  or no clouds.,,,15.0,-6.4,No precipitation,6,,,,
09.01.2020 14:00,4.2,759.0,770.5,-1.8,43,Wind blowing from the east-southeast,2,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,4.2,,,2500 or more  or no clouds.,,,15.0,-7.3,No precipitation,12,,,,
09.01.2020 11:00,2.3,760.8,772.4,,51,Wind blowing from the south-southeast,2,,3,100%., ,,,-1.4,4.1,,,2500 or more  or no clouds.,,,11.0,-7.0,No precipitation,6,,,,
09.01.2020 08:00,-0.8,760.3,772.0,0.0,67,Wind blowing from the east,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.6,4.1,,,2500 or more  or no clouds.,,,6.0,-6.2,No precipitation,12,,,,
09.01.2020 05:00,-1.0,760.3,772.0,,73,Wind blowing from the south-east,1,,4,, ,,,-2.2,4.1,,,,,,8.0,-5.2,No precipitation,6,,,,
09.01.2020 02:00,0.4,760.8,772.4,-0.2,65,Wind blowing from the east-southeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,4.1,,,2500 or more  or no clouds.,,,8.0,-5.4,No precipitation,12,,,,
08.01.2020 23:00,1.1,761.0,772.6,,76,Calm  no wind,0,,,,Mist. ,,,-2.2,4.1,,,,,,4.3,-2.8,No precipitation,6,,,,
08.01.2020 20:00,2.0,760.8,772.5,0.4,67,Wind blowing from the north-northwest,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,4.1,,,2500 or more  or no clouds.,,,6.0,-3.5,No precipitation,12,,,,
08.01.2020 17:00,2.9,760.4,772.1,,59,Wind blowing from the west-northwest,2,,6,100%., ,,,-2.2,4.1,,,2500 or more  or no clouds.,,,10.0,-4.5,No precipitation,6,,,,
08.01.2020 14:00,4.1,760.2,771.8,-1.1,49,Wind blowing from the west-northwest,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,4.1,,,2500 or more  or no clouds.,,,18.0,-5.9,No precipitation,12,,,,
08.01.2020 11:00,2.3,761.3,773.0,,51,Wind blowing from the north-west,2,,8,10%  or less  but not 0, ,,,-2.2,3.9,,,2500 or more  or no clouds.,,,13.0,-7.0,No precipitation,6,,,,
08.01.2020 08:00,-1.6,759.7,771.4,0.1,78,Wind blowing from the north-northwest,2,,8,10%  or less  but not 0,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-2.2,4.2,,,2500 or more  or no clouds.,,,5.0,-4.9,Trace of precipitation,12,,,,
08.01.2020 05:00,-1.4,759.6,771.3,,80,Wind blowing from the west-northwest,3,,9,,Mist. ,,,-1.4,4.7,,,,,,6.0,-4.4,No precipitation,6,,,,
08.01.2020 02:00,-0.5,759.0,770.6,1.4,77,Wind blowing from the north-west,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.5,4.9,,,2500 or more  or no clouds.,,,12.0,-4.0,4.0,12,,,,
07.01.2020 23:00,0.2,757.6,769.1,,81,Wind blowing from the west-northwest,3,,9,, ,,,0.2,5.3,,,,,,10.0,-2.8,1.0,6,,,,
07.01.2020 20:00,0.4,756.1,767.6,2.9,89,Wind blowing from the west-northwest,4,,9,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.4,5.8,,,300-600,,,4.4,-1.2,13.0,12,,,,
07.01.2020 17:00,1.4,753.2,764.7,,94,Wind blowing from the west-northwest,3,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,1.1,6.3,,,300-600,,,3.6,0.5,8.0,6,,,,
07.01.2020 14:00,2.5,751.6,763.0,-1.2,92,Wind blowing from the north-northwest,2,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,2.5,6.4,,,300-600,,,11.0,1.3,16.0,12,,,,
07.01.2020 11:00,3.9,752.8,764.2,,92,Wind blowing from the north,2,,8,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Rain.,3.8,6.4,,,300-600,,,6.0,2.7,11.0,6,,,,
07.01.2020 08:00,3.8,752.5,763.9,0.6,90,Wind blowing from the north,1,,6,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,3.8,6.4,,,300-600,,,9.0,2.3,20.0,12,,,,
07.01.2020 05:00,4.7,751.9,763.3,,86,Wind blowing from the north-northeast,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.2,6.4,,,,,,6.0,2.6,3.0,6,,,,
07.01.2020 02:00,4.2,752.9,764.3,-1.1,92,Wind blowing from the north,1,,5,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,6.4,,,2500 or more  or no clouds.,,,14.0,3.0,21.0,12,,,,
06.01.2020 23:00,5.3,754.0,765.4,,94,Wind blowing from the north-northeast,1,,5,,Rain  not freezing  intermittent  moderate at time of observation. ,,,4.8,6.4,,,,,,4.0,4.4,16.0,6,,,,
06.01.2020 20:00,5.8,753.3,764.6,-0.3,95,Wind blowing from the east-northeast,2,,5,100%.,Rain  not freezing  intermittent  moderate at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,6.4,,,300-600,,,2.6,5.1,8.0,12,,,,
06.01.2020 17:00,6.2,753.6,764.9,,96,Wind blowing from the west,0,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,6.4,,,300-600,,,1.2,5.6,2.0,6,,,,
06.01.2020 14:00,6.3,753.8,765.1,-1.9,95,Wind blowing from the north-west,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,6.3,,,2500 or more  or no clouds.,,,1.6,5.6,0.3,12,,,,
06.01.2020 11:00,5.7,755.7,767.1,,96,Wind blowing from the west-northwest,2,,5,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.8,,,2500 or more  or no clouds.,,,1.0,5.1,No precipitation,6,,,,
06.01.2020 08:00,5.3,755.5,766.9,0.6,97,Wind blowing from the north-northwest,2,,6,100%.,Mist. ,Rain.,Drizzle.,,5.6,,,300-600,,,1.1,4.9,4.0,12,,,,
06.01.2020 05:00,5.6,754.9,766.3,,96,Wind blowing from the north,1,,7,,Mist. ,,,3.0,5.6,,,,,,6.0,5.0,2.0,6,,,,
06.01.2020 02:00,5.3,755.9,767.3,-1.3,96,Wind blowing from the east,1,,7,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,5.3,,,2500 or more  or no clouds.,,,1.4,4.7,9.0,12,,,,
05.01.2020 23:00,4.8,757.2,768.7,,96,Wind blowing from the east-southeast,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,3.0,5.1,,,,,,0.7,4.2,6.0,6,,,,
05.01.2020 20:00,4.9,757.6,769.0,-0.1,95,Wind blowing from the east,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,3.0,6.2,,,300-600,,,0.8,4.2,10.0,12,,,,
05.01.2020 17:00,4.5,757.7,769.2,,94,Wind blowing from the east-southeast,3,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,3.0,,,,300-600,,,0.8,3.6,6.0,6,,,,
05.01.2020 14:00,4.2,759.0,770.5,-2.5,90,Wind blowing from the east-southeast,2,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,,,,2500 or more  or no clouds.,,,1.0,2.7,5.0,12,,,,
05.01.2020 11:00,3.3,761.5,773.0,,84,Wind blowing from the south-east,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,,,,2500 or more  or no clouds.,,,0.8,0.9,1.0,6,,,,
05.01.2020 08:00,3.5,761.0,772.5,0.9,63,Wind blowing from the south,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.5,,,,2500 or more  or no clouds.,,,1.3,-2.9,No precipitation,12,,,,
05.01.2020 05:00,3.1,760.1,771.6,,70,Wind blowing from the south,1,,4,,Mist. ,,,-1.8,11.2,,,,,,1.2,-2.0,No precipitation,6,,,,
05.01.2020 02:00,4.1,760.7,772.1,-0.2,63,Wind blowing from the east-southeast,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,11.2,,,2500 or more  or no clouds.,,,1.8,-2.3,No precipitation,12,,,,
04.01.2020 23:00,4.6,760.9,772.3,,63,Wind blowing from the south-southeast,1,,4,,Haze. ,,,-1.8,11.2,,,,,,1.9,-2.0,No precipitation,6,,,,
04.01.2020 20:00,6.2,760.6,772.3,1.5,63,Wind blowing from the south-east,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,11.2,,,2500 or more  or no clouds.,,,1.8,-0.3,No precipitation,12,,,,
04.01.2020 17:00,9.2,759.1,770.6,,53,Wind blowing from the east,2,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,11.2,,,2500 or more  or no clouds.,,,3.2,-0.1,No precipitation,6,,,,
04.01.2020 14:00,10.3,759.0,770.5,-2.0,39,Wind blowing from the west,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,10.4,,,2500 or more  or no clouds.,,,3.9,-3.0,No precipitation,12,,,,
04.01.2020 11:00,6.6,761.0,772.6,,64,Wind blowing from the west-northwest,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,9.0,,,2500 or more  or no clouds.,,,1.6,0.1,No precipitation,6,,,,
04.01.2020 08:00,-1.4,759.9,771.6,0.6,94,Wind blowing from the south,0,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.8,9.0,,,,,,0.8,-2.2,No precipitation,12,,,,
04.01.2020 05:00,-0.4,759.3,770.8,,92,Wind blowing from the west,0,,2,,Mist. ,,,-1.1,9.0,,,,,,1.1,-1.5,No precipitation,6,,,,
04.01.2020 02:00,0.1,760.0,771.5,-0.5,90,Wind blowing from the north,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,9.0,,,2500 or more  or no clouds.,,,1.2,-1.3,No precipitation,12,,,,
03.01.2020 23:00,1.3,760.5,772.0,,85,Wind blowing from the west-southwest,0,,3,,Mist. ,,,0.1,9.0,,,,,,1.4,-0.9,No precipitation,6,,,,
03.01.2020 20:00,2.8,760.1,771.7,0.4,79,Wind blowing from the north,0,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,9.0,,,,,,1.7,-0.6,No precipitation,12,,,,
03.01.2020 17:00,7.4,759.7,771.3,,56,Wind blowing from the north,1,,3,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,9.0,,,2500 or more  or no clouds.,,,3.1,-1.0,No precipitation,6,,,,
03.01.2020 14:00,8.3,759.8,771.3,-1.8,52,Wind blowing from the west-northwest,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,8.5,,,2500 or more  or no clouds.,,,3.3,-1.0,No precipitation,12,,,,
03.01.2020 11:00,5.9,761.6,773.2,,57,Wind blowing from the north-northwest,0,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,7.6,,,2500 or more  or no clouds.,,,2.6,-2.0,No precipitation,6,,,,
03.01.2020 08:00,0.6,762.1,773.8,1.2,87,Wind blowing from the west,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,,,,2500 or more  or no clouds.,,,1.7,-1.3,No precipitation,12,,,,
03.01.2020 05:00,0.8,760.9,772.5,,87,Calm  no wind,0,,,,Mist. ,,,0.1,7.6,,,,,,1.8,-1.1,No precipitation,6,,,,
03.01.2020 02:00,2.0,761.8,773.3,-0.3,81,Wind blowing from the west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,7.6,,,2500 or more  or no clouds.,,,2.5,-0.9,No precipitation,12,,,,
02.01.2020 23:00,0.1,762.1,773.7,,82,Calm  no wind,0,,,,Mist. ,,,0.1,7.6,,,,,,1.9,-2.6,No precipitation,6,,,,
02.01.2020 20:00,2.1,761.8,773.5,0.6,73,Wind blowing from the south,0,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.0,7.6,,,,,,2.4,-2.2,No precipitation,12,,,,
02.01.2020 17:00,6.1,761.2,772.8,,52,Wind blowing from the east-southeast,0,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,7.6,,,,,,4.3,-3.0,No precipitation,6,,,,
02.01.2020 14:00,7.0,761.3,772.9,-1.6,44,Wind blowing from the south-west,1,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.1,7.4,,,2500 or more  or no clouds.,,,5.0,-4.4,No precipitation,12,,,,
02.01.2020 11:00,4.8,762.9,774.4,,53,Calm  no wind,0,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.1,4.8,,,2500 or more  or no clouds.,,,5.0,-4.0,No precipitation,6,,,,
02.01.2020 08:00,2.4,762.7,774.4,1.5,66,Wind blowing from the south,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,3.9,-3.3,No precipitation,12,,,,
02.01.2020 05:00,2.2,761.2,772.9,,68,Wind blowing from the south,1,,2,,Mist. ,,,,3.9,,,,,,4.7,-3.1,No precipitation,6,,,,
02.01.2020 02:00,2.3,762.1,773.8,,64,Wind blowing from the west-southwest,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,3.9,,,2500 or more  or no clouds.,,,4.8,-3.8,No precipitation,12,,,,
01.01.2020 23:00,2.6,762.0,773.7,,59,Wind blowing from the east,1,,4,,Haze. ,,,,3.9,,,,,,5.0,-4.8,No precipitation,6,,,,
01.01.2020 20:00,2.8,762.1,773.8,0.1,56,Wind blowing from the south-southeast,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.5,3.9,,,2500 or more  or no clouds.,,,5.0,-5.1,No precipitation,12,,,,
01.01.2020 17:00,3.1,762.0,773.8,,52,Wind blowing from the south-east,1,,4,90  or more  but not 100%, ,,,-5.5,3.9,,,2500 or more  or no clouds.,,,7.0,-5.8,No precipitation,6,,,,
01.01.2020 14:00,3.1,761.7,773.5,-2.5,54,Wind blowing from the east-northeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.5,3.3,,,2500 or more  or no clouds.,,,9.0,-5.5,No precipitation,12,,,,
01.01.2020 11:00,-0.1,764.2,776.1,,61,Wind blowing from the east,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.5,1.0,,,2500 or more  or no clouds.,,,5.0,-6.9,No precipitation,6,,,,
01.01.2020 08:00,-3.2,763.9,775.9,0.4,66,Wind blowing from the south-east,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.8,1.0,,,2500 or more  or no clouds.,,,4.1,-8.8,No precipitation,12,,,,
01.01.2020 05:00,-4.2,763.5,775.3,,67,Wind blowing from the east-southeast,0,,5,, ,,,-8.1,1.0,,,,,,7.0,-9.4,No precipitation,6,,,,
01.01.2020 02:00,-5.3,764.3,776.2,-0.9,70,Wind blowing from the south,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,1.0,,,2500 or more  or no clouds.,,,11.0,-9.9,No precipitation,12,,,,
31.12.2019 23:00,-4.1,765.2,777.1,,64,Wind blowing from the south-west,0,,5,, ,,,-8.1,1.0,,,,,,9.0,-9.9,No precipitation,6,,,,
31.12.2019 20:00,-2.9,765.7,777.7,-0.6,45,Wind blowing from the south-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.1,1.0,,,,,,12.0,-13.2,No precipitation,12,,,,
