Local time in Ruoqiang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 02:00,-11.0,691.3,774.0,-0.8,69,Wind blowing from the south-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.4,1.0,,,2500 or more  or no clouds.,,,28.0,-15.7,No precipitation,12,,,,
09.01.2020 23:00,-7.0,692.1,774.8,,55,Wind blowing from the south-west,1,,4,, ,,,-9.8,1.0,,,,,,18.0,-14.5,No precipitation,6,,,,
09.01.2020 20:00,-2.4,692.6,774.9,0.7,43,Wind blowing from the east-southeast,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,1.0,,,2500 or more  or no clouds.,,,25.0,-13.3,No precipitation,12,,,,
09.01.2020 17:00,1.0,691.9,773.8,,36,Wind blowing from the west-northwest,2,,4,70 – 80%., ,,,-9.8,1.0,,,2500 or more  or no clouds.,,,28.0,-12.7,No precipitation,6,,,,
09.01.2020 14:00,-1.2,691.9,774.0,-0.6,41,Wind blowing from the west-northwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.8,-1.2,,,2500 or more  or no clouds.,,,28.0,-12.8,No precipitation,12,,,,
09.01.2020 11:00,-5.3,692.5,775.4,,53,Wind blowing from the west,2,,,100%., ,,,-9.8,-1.3,,,2500 or more  or no clouds.,,,26.0,-13.4,No precipitation,6,,,,
09.01.2020 08:00,-6.6,691.1,773.5,-0.6,57,Wind blowing from the west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-1.3,,,2500 or more  or no clouds.,,,28.0,-13.7,No precipitation,12,,,,
09.01.2020 05:00,-8.1,691.7,774.1,,64,Wind blowing from the south-southwest,1,,,, ,,,-13.5,-1.3,,,,,,27.0,-13.7,No precipitation,6,,,,
09.01.2020 02:00,-7.7,691.6,774.1,0.0,61,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-1.3,,,2500 or more  or no clouds.,,,18.0,-13.9,No precipitation,12,,,,
08.01.2020 23:00,-8.2,691.6,775.1,,61,Wind blowing from the south-southeast,1,,,, ,,,-13.6,-1.3,,,,,,22.0,-14.4,No precipitation,6,,,,
08.01.2020 20:00,-3.9,691.5,774.8,0.6,47,Wind blowing from the east-southeast,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-1.3,,,2500 or more  or no clouds.,,,23.0,-13.8,No precipitation,12,,,,
08.01.2020 17:00,-2.1,690.9,773.9,,42,Wind blowing from the north-east,1,,,100%., ,,,-13.6,-0.4,,,2500 or more  or no clouds.,,,24.0,-13.3,No precipitation,6,,,,
08.01.2020 14:00,-3.5,691.6,775.0,,47,Wind blowing from the west-northwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-0.4,,,,,,8.0,-13.2,No precipitation,12,,,,
08.01.2020 11:00,-9.0,692.4,776.4,,70,Wind blowing from the west-southwest,1,,,90  or more  but not 100%, ,,,-13.6,,,,2500 or more  or no clouds.,,,12.0,-13.5,No precipitation,6,,,,
08.01.2020 08:00,-12.3,690.7,774.0,0.0,77,Wind blowing from the west,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-0.4,,,2500 or more  or no clouds.,,,12.0,-15.5,No precipitation,12,,,,
08.01.2020 05:00,-13.0,690.7,773.5,,77,Calm  no wind,0,,,, ,,,-13.6,-0.4,,,,,,17.0,-16.3,No precipitation,6,,,,
08.01.2020 02:00,-13.0,690.9,774.2,-0.6,73,Wind blowing from the south,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-0.4,,,2500 or more  or no clouds.,,,19.0,-16.8,No precipitation,12,,,,
07.01.2020 23:00,-11.0,691.5,775.2,,67,Wind blowing from the south,1,,,, ,,,-15.3,-0.4,,,,,,15.0,-15.9,No precipitation,6,,,,
07.01.2020 20:00,-4.9,691.3,774.1,0.6,53,Wind blowing from the north-northeast,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-0.4,,,2500 or more  or no clouds.,,,24.0,-13.2,No precipitation,12,,,,
07.01.2020 17:00,-0.4,690.7,773.0,,39,Wind blowing from the west-northwest,1,,6,90  or more  but not 100%, ,,,-15.3,-0.4,,,2500 or more  or no clouds.,,,23.0,-12.7,No precipitation,6,,,,
07.01.2020 14:00,-3.8,691.5,775.1,,51,Wind blowing from the south-west,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-0.6,,,2500 or more  or no clouds.,,,16.0,-12.5,No precipitation,12,,,,
07.01.2020 11:00,-7.8,691.8,775.9,,62,Wind blowing from the south-west,2,,,90  or more  but not 100%, ,,,-15.3,-0.6,,,2500 or more  or no clouds.,,,17.0,-13.8,No precipitation,6,,,,
07.01.2020 08:00,-9.1,690.4,773.6,0.4,64,Wind blowing from the south-west,4,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-0.6,,,2500 or more  or no clouds.,,,29.0,-14.7,No precipitation,12,,,,
07.01.2020 05:00,-10.8,690.0,772.3,,69,Wind blowing from the south-west,3,,,, ,,,-16.6,-0.6,,,,,,29.0,-15.5,No precipitation,6,,,,
07.01.2020 02:00,-14.5,689.0,772.2,-0.5,76,Wind blowing from the south-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-0.6,,,2500 or more  or no clouds.,,,16.0,-17.8,No precipitation,12,,,,
06.01.2020 23:00,-13.0,689.5,773.6,,70,Wind blowing from the south-southwest,1,,5,, ,,,-16.6,-0.6,,,,,,22.0,-17.3,No precipitation,6,,,,
06.01.2020 20:00,-7.2,689.8,774.0,-0.3,55,Wind blowing from the north-northeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-0.6,,,,,,25.0,-14.7,No precipitation,12,,,,
06.01.2020 17:00,-0.9,690.1,772.7,,39,Wind blowing from the north-northeast,2,,,no clouds, ,,,-16.6,-0.6,,,,,,25.0,-13.1,No precipitation,6,,,,
06.01.2020 14:00,-3.0,691.3,774.7,0.0,46,Wind blowing from the north-west,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-0.3,,,2500 or more  or no clouds.,,,22.0,-13.0,No precipitation,12,,,,
06.01.2020 11:00,-9.3,691.3,775.3,,74,Wind blowing from the south-west,1,,,20–30%., ,,,-16.6,-0.3,,,2500 or more  or no clouds.,,,13.0,-13.2,No precipitation,6,,,,
06.01.2020 08:00,-15.8,690.3,774.3,-0.1,79,Wind blowing from the south,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-0.3,,,2500 or more  or no clouds.,,,22.0,-18.6,No precipitation,12,,,,
06.01.2020 05:00,-12.3,690.4,773.0,,75,Wind blowing from the west-southwest,2,,4,, ,,,-14.6,-0.3,,,,,,25.0,-15.8,No precipitation,6,,,,
06.01.2020 02:00,-13.5,689.3,772.3,-0.8,75,Wind blowing from the north,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.3,,,2500 or more  or no clouds.,,,18.0,-17.1,No precipitation,12,,,,
05.01.2020 23:00,-11.4,690.1,773.6,,67,Wind blowing from the south,1,,4,, ,,,-14.5,-0.3,,,,,,16.0,-16.3,No precipitation,6,,,,
05.01.2020 20:00,-5.5,690.6,774.2,0.2,53,Wind blowing from the north-east,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.3,,,2500 or more  or no clouds.,,,25.0,-13.6,No precipitation,12,,,,
05.01.2020 17:00,-0.9,690.4,773.5,,39,Wind blowing from the north-east,2,,,90  or more  but not 100%, ,,,-14.5,-0.3,,,2500 or more  or no clouds.,,,26.0,-13.1,No precipitation,6,,,,
05.01.2020 14:00,-2.0,691.7,775.0,,43,Wind blowing from the north-west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.1,,,2500 or more  or no clouds.,,,20.0,-12.9,No precipitation,12,,,,
05.01.2020 11:00,-6.9,692.0,775.9,,61,Wind blowing from the west-southwest,2,,,90  or more  but not 100%, ,,,-14.5,-0.1,,,2500 or more  or no clouds.,,,14.0,-13.2,No precipitation,6,,,,
05.01.2020 08:00,-13.5,691.0,775.3,0.6,75,Wind blowing from the south-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,-0.1,,,,,,24.0,-17.1,No precipitation,12,,,,
05.01.2020 05:00,-14.3,690.4,773.3,,76,Wind blowing from the west,1,,4,, ,,,-14.4,-0.1,,,,,,16.0,-17.6,No precipitation,6,,,,
05.01.2020 02:00,-13.7,689.9,772.9,0.1,75,Wind blowing from the south,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-0.1,,,2500 or more  or no clouds.,,,25.0,-17.3,No precipitation,12,,,,
04.01.2020 23:00,-12.7,689.8,773.7,,68,Wind blowing from the south,1,,,, ,,,-14.9,-0.1,,,,,,15.0,-17.5,No precipitation,6,,,,
04.01.2020 20:00,-8.4,689.5,773.1,,56,Wind blowing from the east-northeast,0,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-0.1,,,2500 or more  or no clouds.,,,28.0,-15.8,No precipitation,12,,,,
04.01.2020 17:00,-0.7,688.3,770.5,,36,Wind blowing from the east,1,,,no clouds, ,,,-14.9,-0.1,,,,,,29.0,-13.9,No precipitation,6,,,,
04.01.2020 14:00,-2.1,688.9,771.8,-0.9,42,Wind blowing from the north-east,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,0.4,,,,,,24.0,-13.3,No precipitation,12,,,,
04.01.2020 11:00,-8.7,689.8,773.6,,61,Wind blowing from the south-west,2,,5,no clouds, ,,,-14.9,,,,,,,24.0,-14.9,No precipitation,6,,,,
04.01.2020 08:00,-10.9,688.9,772.1,0.0,69,Wind blowing from the south-west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,0.4,,,,,,25.0,-15.5,No precipitation,12,,,,
04.01.2020 05:00,-10.7,688.9,771.1,,69,Wind blowing from the west,3,,,, ,,,-14.9,0.4,,,,,,24.0,-15.3,No precipitation,6,,,,
04.01.2020 02:00,-14.1,688.6,771.5,0.0,73,Wind blowing from the west-southwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,0.4,,,2500 or more  or no clouds.,,,20.0,-17.9,No precipitation,12,,,,
03.01.2020 23:00,-12.2,688.6,772.3,,68,Wind blowing from the west,1,,4,, ,,,-14.8,0.4,,,,,,17.0,-16.9,No precipitation,6,,,,
03.01.2020 20:00,-6.6,689.2,772.6,,53,Wind blowing from the north-northeast,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,0.4,,,,,,26.0,-14.8,No precipitation,12,,,,
03.01.2020 17:00,-0.8,689.6,772.6,,37,Wind blowing from the east-northeast,2,,,no clouds, ,,,-14.8,0.4,,,,,,28.0,-13.7,No precipitation,6,,,,
03.01.2020 14:00,-1.5,691.2,774.3,-1.0,42,Wind blowing from the east-southeast,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-0.9,,,,,,19.0,-13.0,No precipitation,12,,,,
03.01.2020 11:00,-8.0,692.2,776.2,,64,Wind blowing from the south-southwest,1,,4,no clouds, ,,,-14.8,-0.9,,,,,,13.0,-13.6,No precipitation,6,,,,
03.01.2020 08:00,-11.8,692.2,775.6,-0.3,73,Wind blowing from the west-southwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-0.9,,,,,,19.0,-15.7,No precipitation,12,,,,
03.01.2020 05:00,-14.8,692.5,775.8,,77,Wind blowing from the south-west,1,,5,, ,,,-14.8,-0.9,,,,,,19.0,-17.9,No precipitation,6,,,,
03.01.2020 02:00,-13.6,692.5,775.9,-0.7,75,Wind blowing from the west-southwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,-0.9,,,2500 or more  or no clouds.,,,14.0,-17.2,No precipitation,12,,,,
02.01.2020 23:00,-11.9,693.2,777.6,,68,Wind blowing from the west-southwest,1,,5,, ,,,-14.2,-0.9,,,,,,11.0,-16.6,No precipitation,6,,,,
02.01.2020 20:00,-5.2,693.2,776.9,0.4,50,Wind blowing from the north,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,-0.9,,,,,,20.0,-14.2,No precipitation,12,,,,
02.01.2020 17:00,-1.0,692.8,775.9,,40,Wind blowing from the east-northeast,3,,5,, ,,,-14.2,0.8,,,,,,16.0,-12.9,No precipitation,6,,,,
02.01.2020 14:00,-2.6,693.5,776.8,-1.0,45,Wind blowing from the north-east,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,1.2,,,2500 or more  or no clouds.,,,15.0,-12.9,No precipitation,12,,,,
02.01.2020 11:00,-9.6,694.5,778.6,,71,Wind blowing from the south-west,1,,,20–30%., ,,,-14.2,,,,2500 or more  or no clouds.,,,9.0,-14.0,No precipitation,6,,,,
02.01.2020 08:00,-12.0,693.8,777.4,0.6,71,Wind blowing from the west-southwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,1.2,,,,,,14.0,-16.2,No precipitation,12,,,,
02.01.2020 05:00,-13.5,693.2,776.2,,76,Wind blowing from the west-southwest,1,,,, ,,,-13.9,1.2,,,,,,16.0,-16.8,No precipitation,6,,,,
02.01.2020 02:00,-12.4,693.2,776.4,,71,Wind blowing from the west,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.4,1.2,,,2500 or more  or no clouds.,,,14.0,-16.7,No precipitation,12,,,,
01.01.2020 23:00,-9.0,693.7,777.2,,61,Wind blowing from the north-west,1,,7,, ,,,-10.0,1.2,,,,,,14.0,-15.3,No precipitation,6,,,,
01.01.2020 20:00,-4.4,693.4,775.9,,48,Wind blowing from the east,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,1.2,,,2500 or more  or no clouds.,,,16.0,-13.8,No precipitation,12,,,,
01.01.2020 17:00,0.5,692.4,774.2,,41,Wind blowing from the west,2,,7,100%., ,,,-10.0,1.3,,,2500 or more  or no clouds.,,,23.0,-11.5,No precipitation,6,,,,
01.01.2020 14:00,-1.7,692.1,774.1,0.3,45,Wind blowing from the west,3,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,1.4,,,2500 or more  or no clouds.,,,21.0,-12.3,No precipitation,12,,,,
01.01.2020 11:00,-7.3,691.8,775.3,,64,Wind blowing from the west-southwest,1,,5,100%., ,,,-10.0,,,,2500 or more  or no clouds.,,,19.0,-13.1,No precipitation,6,,,,
01.01.2020 08:00,-6.1,690.2,772.4,0.9,57,Wind blowing from the south-west,2,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,1.4,,,2500 or more  or no clouds.,,,26.0,-13.4,No precipitation,12,,,,
01.01.2020 05:00,-6.9,689.3,770.6,,57,Wind blowing from the west,3,,5,, ,,,-13.1,1.4,,,,,,24.0,-14.0,No precipitation,6,,,,
