Local time in Shijiazhuang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 11:00,-3.5,762.5,771.3,,100,Wind blowing from the south-southwest,1,,3,90  or more  but not 100%,Fog  depositing rime  sky visible. ,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,-4.8,-1.6,,,2500 or more  or no clouds.,,,less than 0.1,-3.5,No precipitation,6,,,,
10.01.2020 08:00,-4.8,761.9,770.7,0.4,100,Wind blowing from the north-northwest,2,,3,100%.,Fog  depositing rime  sky visible. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.1,-1.6,,,2500 or more  or no clouds.,,,less than 0.1,-4.8,No precipitation,12,,,,
10.01.2020 05:00,-3.1,761.5,770.2,,100,Wind blowing from the south,1,,4,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,,,,-1.6,,,,,,0.3,-3.1,No precipitation,6,,,,
10.01.2020 02:00,-2.4,762.0,770.8,,100,Wind blowing from the west-northwest,2,,5,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-1.6,,,2500 or more  or no clouds.,,,0.5,-2.4,No precipitation,12,,,,
09.01.2020 20:00,-1.8,761.6,770.4,0.3,98,Wind blowing from the south-southeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,-1.6,,,2500 or more  or no clouds.,,,0.8,-2.1,No precipitation,12,,,,
09.01.2020 17:00,-2.0,761.3,770.1,,100,Wind blowing from the south-east,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,1.0,,,2500 or more  or no clouds.,,,0.9,-2.0,No precipitation,6,,,,
09.01.2020 14:00,-1.8,761.5,770.2,-2.1,100,Wind blowing from the south,2,,3,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,3.7,,,2500 or more  or no clouds.,,,1.0,-1.8,No precipitation,12,,,,
09.01.2020 11:00,-3.8,763.6,772.5,,100,Wind blowing from the south-southwest,1,,3,90  or more  but not 100%,Fog  depositing rime  sky visible. ,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,-7.3,,,,2500 or more  or no clouds.,,,0.1,-3.8,No precipitation,6,,,,
09.01.2020 08:00,-6.1,763.2,772.0,0.1,99,Wind blowing from the west-southwest,1,,3,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,3.7,,,2500 or more  or no clouds.,,,0.1,-6.2,No precipitation,12,,,,
09.01.2020 05:00,-6.7,763.1,771.9,,98,Wind blowing from the south-southwest,1,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,-6.9,3.7,,,,,,0.1,-7.0,No precipitation,6,,,,
09.01.2020 02:00,-6.7,763.5,772.3,,100,Wind blowing from the south-southwest,2,,5,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.9,3.7,,,2500 or more  or no clouds.,,,less than 0.1,-6.7,No precipitation,12,,,,
08.01.2020 20:00,-2.8,763.6,772.4,0.6,92,Wind blowing from the south,2,,5,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,3.7,,,2500 or more  or no clouds.,,,0.9,-3.9,No precipitation,12,,,,
08.01.2020 17:00,1.1,763.0,771.7,,74,Wind blowing from the south-southeast,3,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,3.7,,,2500 or more  or no clouds.,,,3.2,-3.0,No precipitation,6,,,,
08.01.2020 14:00,3.4,763.2,771.9,-1.6,62,Wind blowing from the south,2,,3,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,3.4,,,2500 or more  or no clouds.,,,3.4,-3.2,No precipitation,12,,,,
08.01.2020 11:00,0.3,764.8,773.6,,73,Wind blowing from the south,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,3.2,,,2500 or more  or no clouds.,,,2.8,-4.0,No precipitation,6,,,,
08.01.2020 08:00,-4.5,763.9,772.7,0.8,95,Wind blowing from the north-east,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,3.2,,,2500 or more  or no clouds.,,,4.1,-5.2,No precipitation,12,,,,
08.01.2020 05:00,-4.8,763.1,771.8,,97,Wind blowing from the north-east,1,,,,Mist. ,,,-4.9,3.2,,,,,,5.0,-5.2,No precipitation,6,,,,
08.01.2020 02:00,-3.7,762.7,771.4,,99,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.1,3.2,,,,,,3.3,-3.8,No precipitation,6,,,,
07.01.2020 20:00,-1.3,761.4,770.1,0.5,100,Wind blowing from the south,1,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.3,3.2,,,2500 or more  or no clouds.,,,1.4,-1.3,Trace of precipitation,12,,,,
07.01.2020 17:00,1.6,760.9,769.6,,84,Wind blowing from the south-east,1,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,3.2,,,2500 or more  or no clouds.,,,4.4,-0.8,No precipitation,6,,,,
07.01.2020 14:00,1.2,760.6,769.3,-1.2,89,Wind blowing from the south,2,,6,100%.,Mist. ,Rain and snow or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-0.9,3.2,,,2500 or more  or no clouds.,,,3.8,-0.4,Trace of precipitation,12,,,,
07.01.2020 11:00,2.6,761.8,770.4,,73,Wind blowing from the north-northeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.1,2.6,,,2500 or more  or no clouds.,,,3.7,-1.9,No precipitation,6,,,,
07.01.2020 08:00,-0.2,761.0,769.7,,94,Wind blowing from the north-west,2,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,1.1,-1.0,No precipitation,6,,,,
07.01.2020 05:00,-0.9,759.6,768.2,,96,Wind blowing from the north,1,,4,,Mist. ,,,,1.8,,,,,,0.8,-1.5,No precipitation,6,,,,
07.01.2020 02:00,-0.4,760.5,769.1,,94,Wind blowing from the north-west,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,1.8,,,2500 or more  or no clouds.,,,1.2,-1.2,No precipitation,12,,,,
06.01.2020 20:00,-0.4,760.6,769.3,0.6,93,Wind blowing from the north-northwest,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,1.8,,,2500 or more  or no clouds.,,,1.2,-1.4,No precipitation,12,,,,
06.01.2020 17:00,0.7,760.0,768.7,,88,Wind blowing from the north-west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,1.8,,,,,,1.5,-1.1,No precipitation,6,,,,
06.01.2020 14:00,1.3,760.3,769.0,-2.1,80,Wind blowing from the north-northeast,1,,4,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,1.3,,,2500 or more  or no clouds.,,,2.2,-1.8,No precipitation,12,,,,
06.01.2020 11:00,-1.1,762.4,771.1,,92,Wind blowing from the north,2,,4,90  or more  but not 100%,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.4,-0.2,,,2500 or more  or no clouds.,,,1.4,-2.2,No precipitation,6,,,,
06.01.2020 08:00,-3.8,761.7,770.4,0.5,100,Wind blowing from the south-west,0,,3,100%.,Fog or ice fog  sky visible (has become thinner during the preceding hour). ,Snow and/or other types of solid precipitation,Fog or ice fog or thick haze.,-3.9,0.5,,,2500 or more  or no clouds.,,,0.6,-3.8,1.0,12,,,,
06.01.2020 05:00,-1.5,761.2,769.9,,100,Wind blowing from the north,1,,3,,Mist. ,,,-1.6,0.9,,,,,,1.0,-1.5,0.3,6,,,,
06.01.2020 02:00,-0.4,763.2,771.9,,100,Wind blowing from the north-northwest,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,0.9,-0.4,4.0,12,,,,
05.01.2020 20:00,-0.3,763.8,772.5,0.0,100,Wind blowing from the north-west,1,,5,100%.,Intermittent fall of snowflakes  moderate at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-1.4,,,,2500 or more  or no clouds.,,,0.5,-0.3,8.0,12,,,,
05.01.2020 17:00,-0.5,763.8,772.5,,100,Wind blowing from the north-northwest,1,,5,100%.,Intermittent fall of snowflakes  heavy at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-1.4,,,,2500 or more  or no clouds.,,,0.3,-0.5,7.0,6,,,,
05.01.2020 14:00,-0.6,763.9,772.6,,100,Wind blowing from the north,2,,,100%.,Intermittent fall of snowflakes  heavy at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.4,,,,2500 or more  or no clouds.,,,0.3,-0.6,5.0,6,,,,
05.01.2020 11:00,-1.2,765.7,774.4,,91,Wind blowing from the north-northwest,3,,5,100%.,Intermittent fall of snowflakes  heavy at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-1.2,,,,2500 or more  or no clouds.,,,0.4,-2.5,0.3,6,,,,
05.01.2020 08:00,-0.1,765.2,773.9,1.0,54,Wind blowing from the north,3,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,7.0,,,2500 or more  or no clouds.,,,2.4,-8.3,No precipitation,12,,,,
05.01.2020 05:00,0.1,764.2,772.8,,57,Calm  no wind,0,,,,Haze. ,,,-3.3,7.0,,,,,,2.0,-7.4,No precipitation,6,,,,
05.01.2020 02:00,0.1,764.2,772.9,,62,Wind blowing from the north,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,7.0,,,2500 or more  or no clouds.,,,1.9,-6.3,No precipitation,12,,,,
04.01.2020 20:00,2.7,764.0,772.7,1.3,52,Wind blowing from the north-northwest,2,,5,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,7.0,,,2500 or more  or no clouds.,,,2.1,-6.4,No precipitation,12,,,,
04.01.2020 17:00,5.0,762.7,771.4,,43,Wind blowing from the north,2,,5,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,7.0,,,2500 or more  or no clouds.,,,2.7,-6.8,No precipitation,6,,,,
04.01.2020 14:00,6.4,762.3,770.9,-1.6,35,Wind blowing from the north-northeast,3,,5,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,7.0,,,2500 or more  or no clouds.,,,3.6,-7.9,No precipitation,12,,,,
04.01.2020 11:00,2.6,763.9,772.6,,47,Wind blowing from the north,3,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.3,7.0,,,2500 or more  or no clouds.,,,3.2,-7.6,No precipitation,6,,,,
04.01.2020 08:00,-2.8,762.5,771.2,1.1,66,Wind blowing from the north-northwest,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,7.0,,,2500 or more  or no clouds.,,,2.2,-8.3,No precipitation,12,,,,
04.01.2020 05:00,-2.2,761.4,770.0,,63,Wind blowing from the north-northwest,3,,4,,Mist. ,,,-5.4,7.0,,,,,,2.3,-8.3,No precipitation,6,,,,
04.01.2020 02:00,-2.0,761.8,770.4,,63,Wind blowing from the west,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,7.0,,,2500 or more  or no clouds.,,,2.4,-8.1,No precipitation,12,,,,
03.01.2020 20:00,2.3,762.3,771.0,0.4,49,Wind blowing from the west-northwest,1,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,7.0,,,2500 or more  or no clouds.,,,2.9,-7.3,No precipitation,12,,,,
03.01.2020 17:00,5.0,761.9,770.6,,39,Wind blowing from the south-southeast,2,,5,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,7.0,,,2500 or more  or no clouds.,,,3.3,-8.1,No precipitation,6,,,,
03.01.2020 14:00,6.3,762.3,770.9,-2.2,31,Wind blowing from the south-southeast,3,,5,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,6.3,,,2500 or more  or no clouds.,,,4.6,-9.6,No precipitation,12,,,,
03.01.2020 11:00,1.5,764.5,773.2,,38,Wind blowing from the south-southeast,2,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.4,3.4,,,2500 or more  or no clouds.,,,4.0,-11.3,No precipitation,6,,,,
03.01.2020 08:00,-5.4,764.3,773.2,-0.1,65,Wind blowing from the west-northwest,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,3.4,,,2500 or more  or no clouds.,,,3.8,-11.1,No precipitation,12,,,,
03.01.2020 05:00,-4.8,764.4,773.2,,65,Wind blowing from the north-northwest,2,,3,,Mist. ,,,-6.4,3.4,,,,,,4.1,-10.4,No precipitation,6,,,,
03.01.2020 02:00,-4.2,764.7,773.4,,61,Wind blowing from the west-northwest,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,3.4,,,2500 or more  or no clouds.,,,4.9,-10.6,No precipitation,12,,,,
02.01.2020 20:00,-1.9,765.4,774.2,0.9,45,Wind blowing from the west-southwest,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,3.4,,,2500 or more  or no clouds.,,,4.8,-12.3,No precipitation,12,,,,
02.01.2020 17:00,1.9,764.5,773.2,,32,Wind blowing from the south-east,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,3.4,,,2500 or more  or no clouds.,,,6.0,-13.1,No precipitation,6,,,,
02.01.2020 14:00,2.8,764.3,773.0,-1.9,26,Wind blowing from the south-east,2,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,2.9,,,2500 or more  or no clouds.,,,6.0,-14.8,No precipitation,12,,,,
02.01.2020 11:00,0.2,766.2,775.0,,34,Wind blowing from the south,1,,4,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.4,1.6,,,2500 or more  or no clouds.,,,5.0,-13.8,No precipitation,6,,,,
02.01.2020 08:00,-6.3,765.8,774.7,,54,Wind blowing from the north-west,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,1.6,,,,,,5.0,-14.1,No precipitation,6,,,,
02.01.2020 05:00,-5.0,764.8,773.6,,54,Wind blowing from the north-northwest,3,,4,,Haze. ,,,-6.5,1.6,,,,,,5.0,-12.9,No precipitation,6,,,,
02.01.2020 02:00,-4.2,765.3,774.1,,52,Wind blowing from the south-west,1,,5,, ,,,-6.5,1.6,,,,,,7.0,-12.8,No precipitation,6,,,,
01.01.2020 20:00,-3.0,765.1,774.0,,38,Wind blowing from the west-northwest,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,1.6,,,,,,3.4,-15.6,No precipitation,12,,,,
01.01.2020 17:00,-0.1,764.2,773.0,,26,Wind blowing from the south-east,1,,5,no clouds, ,,,-6.5,1.6,,,,,,9.0,-17.3,No precipitation,6,,,,
01.01.2020 14:00,0.6,763.9,772.7,-2.4,21,Wind blowing from the north-east,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.5,0.7,,,,,,12.0,-19.2,No precipitation,12,,,,
01.01.2020 11:00,-2.6,766.3,775.1,,27,Wind blowing from the north,2,,5,no clouds, ,,,-6.5,-0.4,,,,,,9.0,-19.0,No precipitation,6,,,,
