Local time in Hulin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 20:00,-15.2,757.7,767.8,0.4,86,Wind blowing from the south-west,1,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.8,-9.3,,,,,,7.0,-17.1,No precipitation,12,,,,
09.01.2020 17:00,-14.3,757.3,767.4,,82,Wind blowing from the east-northeast,1,,3,20–30%., ,,,-17.8,-9.3,,,2500 or more  or no clouds.,,,9.0,-16.7,No precipitation,6,,,,
09.01.2020 14:00,-9.8,757.0,766.9,-0.2,66,Wind blowing from the south-southeast,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.8,-9.3,,,2500 or more  or no clouds.,,,15.0,-15.1,No precipitation,12,,,,
09.01.2020 11:00,-11.6,757.2,767.2,,71,Wind blowing from the south-southwest,2,,4,20–30%., ,,,-17.8,-9.5,,,2500 or more  or no clouds.,,,6.0,-15.8,No precipitation,6,,,,
09.01.2020 08:00,-14.8,757.3,767.3,1.3,88,Wind blowing from the west-southwest,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.8,-9.5,,,2500 or more  or no clouds.,,,15.0,-16.3,No precipitation,12,,,,
09.01.2020 05:00,-17.1,756.0,766.0,,83,Wind blowing from the north-northwest,1,,7,,Haze. ,,,-17.8,-9.5,,,,,,6.0,-19.3,No precipitation,6,,,,
09.01.2020 02:00,-14.2,755.7,765.6,,82,Wind blowing from the north-west,2,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.7,-9.5,,,2500 or more  or no clouds.,,,22.0,-16.6,No precipitation,12,,,,
08.01.2020 20:00,-11.6,754.2,764.1,0.7,74,Wind blowing from the north-northwest,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-9.5,,,,,,17.0,-15.3,No precipitation,12,,,,
08.01.2020 17:00,-11.7,753.5,763.4,,72,Wind blowing from the north,5,,16,70 – 80%., ,,,-14.8,-9.5,,,2500 or more  or no clouds.,,,18.0,-15.7,No precipitation,6,,,,
08.01.2020 14:00,-9.6,753.2,763.0,0.2,66,Wind blowing from the north-northwest,8,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-8.8,,,2500 or more  or no clouds.,,,15.0,-14.8,No precipitation,12,,,,
08.01.2020 11:00,-11.4,753.0,762.8,,73,Wind blowing from the north,12,,16,40%., ,,,-14.8,-8.5,,,2500 or more  or no clouds.,,,7.0,-15.3,No precipitation,6,,,,
08.01.2020 08:00,-14.4,754.7,764.6,0.1,79,Wind blowing from the north,10,,15,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-8.5,,,2500 or more  or no clouds.,,,10.0,-17.2,No precipitation,12,,,,
08.01.2020 05:00,-14.6,754.6,764.5,,82,Wind blowing from the north,8,,11,, ,,,-14.6,-8.5,,,,,,9.0,-17.0,No precipitation,6,,,,
08.01.2020 02:00,-13.7,756.3,766.2,,80,Wind blowing from the north,6,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-8.5,,,2500 or more  or no clouds.,,,12.0,-16.4,0.7,12,,,,
07.01.2020 20:00,-11.5,759.1,769.1,-0.9,74,Wind blowing from the north,5,,6,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-8.5,,,2500 or more  or no clouds.,,,12.0,-15.2,0.7,12,,,,
07.01.2020 17:00,-10.2,760.0,769.9,,82,Wind blowing from the north,2,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-8.5,,,2500 or more  or no clouds.,,,3.5,-12.7,0.5,6,,,,
07.01.2020 14:00,-8.9,760.4,770.3,-0.9,64,Wind blowing from the east-northeast,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-8.5,,,2500 or more  or no clouds.,,,10.0,-14.5,No precipitation,12,,,,
07.01.2020 11:00,-9.4,761.3,771.3,,63,Wind blowing from the east-southeast,1,,7,90  or more  but not 100%, ,,,-14.7,-9.4,,,2500 or more  or no clouds.,,,16.0,-15.3,No precipitation,6,,,,
07.01.2020 08:00,-13.3,762.1,772.2,0.1,72,Wind blowing from the north-northeast,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-10.2,,,2500 or more  or no clouds.,,,9.0,-17.4,No precipitation,12,,,,
07.01.2020 05:00,-13.0,762.0,772.0,,72,Wind blowing from the north-northeast,5,,7,, ,,,-16.8,-10.2,,,,,,15.0,-17.1,No precipitation,6,,,,
07.01.2020 02:00,-12.6,763.0,772.9,,71,Wind blowing from the north-east,4,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-10.2,,,2500 or more  or no clouds.,,,13.0,-16.9,No precipitation,12,,,,
06.01.2020 20:00,-14.2,764.2,774.3,-0.5,78,Wind blowing from the north-east,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-10.2,,,2500 or more  or no clouds.,,,8.0,-17.2,No precipitation,12,,,,
06.01.2020 17:00,-14.0,764.7,774.8,,77,Wind blowing from the north,1,,4,60%., ,,,-17.5,-10.2,,,2500 or more  or no clouds.,,,7.0,-17.2,No precipitation,6,,,,
06.01.2020 14:00,-11.1,764.8,774.8,-0.1,71,Wind blowing from the south,1,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-8.1,,,2500 or more  or no clouds.,,,8.0,-15.3,No precipitation,12,,,,
06.01.2020 11:00,-11.6,764.9,775.0,,73,Wind blowing from the south-southeast,1,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-8.1,,,2500 or more  or no clouds.,,,5.0,-15.6,No precipitation,6,,,,
06.01.2020 08:00,-15.5,764.7,774.8,0.5,87,Wind blowing from the north-east,2,,6,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,,,,2500 or more  or no clouds.,,,5.0,-17.2,No precipitation,12,,,,
06.01.2020 05:00,-15.8,764.2,774.3,,89,Wind blowing from the west-southwest,2,,6,,Mist. ,,,-18.5,-8.1,,,,,,6.0,-17.2,No precipitation,6,,,,
06.01.2020 02:00,-14.1,763.3,773.3,,85,Wind blowing from the east-northeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-8.1,,,2500 or more  or no clouds.,,,10.0,-16.1,No precipitation,12,,,,
05.01.2020 20:00,-14.3,762.8,772.9,0.4,76,Wind blowing from the west-southwest,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-8.1,,,,,,9.0,-17.6,No precipitation,12,,,,
05.01.2020 17:00,-12.4,762.4,772.5,,72,Wind blowing from the east,1,,8,20–30%., ,,,-20.7,-8.1,,,2500 or more  or no clouds.,,,7.0,-16.4,No precipitation,6,,,,
05.01.2020 14:00,-8.3,761.7,771.7,-0.2,56,Wind blowing from the south-southwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-8.3,,,,,,7.0,-15.7,No precipitation,12,,,,
05.01.2020 11:00,-11.3,761.9,772.0,,64,Wind blowing from the west-southwest,4,,8,no clouds, ,,,-20.7,-11.1,,,,,,6.0,-16.8,No precipitation,6,,,,
05.01.2020 08:00,-14.8,761.2,771.4,0.8,69,Wind blowing from the west,5,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.7,-13.0,,,,,,5.0,-19.2,No precipitation,12,,,,
05.01.2020 05:00,-17.1,760.4,770.6,,73,Wind blowing from the west-southwest,4,,7,, ,,,-21.6,-13.0,,,,,,8.0,-20.8,No precipitation,6,,,,
05.01.2020 02:00,-19.6,759.6,769.8,,81,Wind blowing from the south-southeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-13.0,,,2500 or more  or no clouds.,,,7.0,-22.0,No precipitation,12,,,,
04.01.2020 20:00,-19.7,758.0,768.3,0.9,80,Wind blowing from the south-southwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-13.0,,,,,,3.8,-22.3,No precipitation,12,,,,
04.01.2020 17:00,-17.2,757.1,767.3,,77,Wind blowing from the north-east,1,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-12.5,,,,,,6.0,-20.3,No precipitation,6,,,,
04.01.2020 14:00,-15.1,756.7,766.8,0.0,62,Wind blowing from the east-southeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-10.1,,,,,,10.0,-20.9,No precipitation,12,,,,
04.01.2020 11:00,-16.0,756.7,766.8,,69,Wind blowing from the west-southwest,0,,3,no clouds, ,,,-21.8,-9.7,,,,,,5.0,-20.5,No precipitation,6,,,,
04.01.2020 08:00,-19.8,756.7,766.9,0.5,83,Wind blowing from the south-west,1,,4,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-9.7,,,2500 or more  or no clouds.,,,1.8,-21.9,No precipitation,12,,,,
04.01.2020 05:00,-21.1,756.2,766.3,,80,Wind blowing from the south-west,1,,4,, ,,,-21.8,-9.7,,,,,,8.0,-23.6,No precipitation,6,,,,
04.01.2020 02:00,-21.0,756.4,766.4,,83,Wind blowing from the south-southeast,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.0,-9.7,,,2500 or more  or no clouds.,,,6.0,-23.1,No precipitation,12,,,,
03.01.2020 20:00,-15.1,756.3,766.3,0.7,63,Wind blowing from the west-northwest,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-9.7,,,,,,13.0,-20.7,No precipitation,12,,,,
03.01.2020 17:00,-13.0,755.6,765.6,,57,Wind blowing from the north-northwest,3,,8,no clouds, ,,,-18.0,-9.7,,,,,,17.0,-19.9,No precipitation,6,,,,
03.01.2020 14:00,-10.1,754.1,764.0,-0.5,52,Wind blowing from the west,4,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-9.7,,,2500 or more  or no clouds.,,,15.0,-18.1,No precipitation,12,,,,
03.01.2020 11:00,-12.5,754.6,764.5,,60,Wind blowing from the west-southwest,5,,10,20–30%., ,,,-18.0,-11.7,,,2500 or more  or no clouds.,,,11.0,-18.7,No precipitation,6,,,,
03.01.2020 08:00,-15.3,755.1,765.1,0.6,61,Wind blowing from the west,6,,10,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-11.7,,,2500 or more  or no clouds.,,,10.0,-21.1,No precipitation,12,,,,
03.01.2020 05:00,-14.8,754.5,764.5,,58,Wind blowing from the west,6,,10,, ,,,-19.1,-11.7,,,,,,12.0,-21.2,No precipitation,6,,,,
03.01.2020 02:00,-14.9,754.7,764.7,,55,Wind blowing from the west,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-11.7,,,2500 or more  or no clouds.,,,18.0,-21.9,No precipitation,12,,,,
02.01.2020 20:00,-16.6,754.3,764.5,-0.9,66,Wind blowing from the south-southeast,1,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-11.7,,,,,,18.0,-21.6,No precipitation,12,,,,
02.01.2020 17:00,-15.2,755.2,765.3,,63,Wind blowing from the south-west,3,,10,no clouds, ,,,-20.5,-11.7,,,,,,18.0,-20.7,No precipitation,6,,,,
02.01.2020 14:00,-11.8,756.0,766.0,-1.2,53,Wind blowing from the south-west,5,,10,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-11.7,,,2500 or more  or no clouds.,,,24.0,-19.5,No precipitation,12,,,,
02.01.2020 11:00,-13.9,757.2,767.2,,54,Wind blowing from the south-west,5,,9,no clouds, ,,,-20.5,-13.9,,,,,,22.0,-21.2,No precipitation,6,,,,
02.01.2020 08:00,-18.2,758.2,768.4,0.4,56,Wind blowing from the south-west,6,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.2,,,,,,,30.0,-24.8,No precipitation,12,,,,
02.01.2020 05:00,-18.1,757.8,767.9,,57,Wind blowing from the west-southwest,6,,9,, ,,,-25.0,-14.0,,,,,,30.0,-24.5,No precipitation,6,,,,
02.01.2020 02:00,-19.9,757.8,767.9,,58,Wind blowing from the west-southwest,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.0,-14.0,,,2500 or more  or no clouds.,,,30.0,-26.1,No precipitation,12,,,,
01.01.2020 20:00,-18.2,757.7,768.0,0.3,56,Wind blowing from the south-southwest,2,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-14.0,,,,,,9.0,-24.8,No precipitation,12,,,,
01.01.2020 17:00,-15.8,757.4,767.7,,50,Wind blowing from the west,6,,11,no clouds, ,,,-25.2,-14.0,,,,,,30.0,-23.9,No precipitation,6,,,,
01.01.2020 14:00,-14.0,756.7,766.9,-0.6,47,Wind blowing from the west,7,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-14.0,,,,,,30.0,-22.9,No precipitation,12,,,,
01.01.2020 11:00,-17.2,757.3,767.5,,56,Wind blowing from the west-southwest,5,,8,no clouds, ,,,-25.2,-17.2,,,,,,14.0,-23.9,No precipitation,6,,,,
01.01.2020 08:00,-21.3,758.0,768.4,0.5,64,Wind blowing from the west,5,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-17.7,,,,,,7.0,-26.3,No precipitation,12,,,,
01.01.2020 05:00,-24.4,757.5,767.8,,66,Wind blowing from the south-southeast,2,,9,, ,,,-25.2,-17.7,,,,,,12.0,-28.9,No precipitation,6,,,,
01.01.2020 02:00,-23.5,757.6,767.8,,62,Wind blowing from the south-west,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.2,-17.7,,,2500 or more  or no clouds.,,,17.0,-28.7,No precipitation,12,,,,
31.12.2019 20:00,-21.8,757.0,767.3,-0.6,66,Wind blowing from the west-southwest,5,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.0,-17.7,,,,,,21.0,-26.4,No precipitation,12,,,,
31.12.2019 17:00,-20.3,757.6,767.9,,55,Wind blowing from the south-west,1,,,40%., ,,,-25.0,-17.7,,,2500 or more  or no clouds.,,,18.0,-27.0,No precipitation,6,,,,
31.12.2019 14:00,-17.9,757.3,767.5,-0.4,49,Wind blowing from the west,6,,11,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.0,-15.6,,,2500 or more  or no clouds.,,,23.0,-26.0,No precipitation,12,,,,
