Local time in Rikaze,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 20:00,-4.5,477.6,766.6,0.1,8,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,2.8,,,,,,30.0,-33.9,No precipitation,12,,,,
10.01.2020 17:00,2.6,477.5,762.1,,2,Wind blowing from the south,2,,7,no clouds, ,,,-10.6,5.2,,,,,,30.0,-42.4,No precipitation,6,,,,
10.01.2020 14:00,0.7,478.8,762.4,-0.5,4,Wind blowing from the south-west,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,5.7,,,,,,30.0,-37.0,No precipitation,12,,,,
10.01.2020 11:00,-1.8,479.3,763.3,,12,Wind blowing from the east-northeast,1,,6,no clouds, ,,,-10.6,5.7,,,,,,30.0,-27.5,No precipitation,6,,,,
10.01.2020 08:00,-6.6,477.1,761.5,1.0,21,Wind blowing from the north,1,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,5.7,,,,,,30.0,-25.3,No precipitation,12,,,,
10.01.2020 05:00,-7.0,476.1,758.5,,22,Wind blowing from the west-southwest,1,,16,, ,,,-7.5,5.7,,,,,,30.0,-25.2,No precipitation,6,,,,
10.01.2020 02:00,-2.1,475.2,754.5,0.9,15,Wind blowing from the south-west,3,,16,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,5.7,,,2500 or more  or no clouds.,,,30.0,-25.3,No precipitation,12,,,,
09.01.2020 23:00,0.0,474.3,754.6,,11,Wind blowing from the south-west,4,,16,, ,,,-6.0,5.7,,,,,,30.0,-27.0,No precipitation,6,,,,
09.01.2020 20:00,2.3,472.5,752.2,0.6,9,Wind blowing from the south-west,6,,16,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,5.7,,,1500-2000,,,30.0,-27.4,No precipitation,12,,,,
09.01.2020 17:00,4.8,471.9,748.0,,8,Wind blowing from the south-west,6,,12,70 – 80%., ,,,-6.0,5.8,,,1500-2000,,,30.0,-26.8,No precipitation,6,,,,
09.01.2020 14:00,4.1,473.7,751.1,-1.2,12,Wind blowing from the west-southwest,4,,8,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,6.8,,,1500-2000,,,30.0,-22.8,No precipitation,12,,,,
09.01.2020 11:00,-0.6,474.9,758.2,,38,Wind blowing from the north-northwest,3,,8,10%  or less  but not 0, ,,,-6.0,6.8,,,1500-2000,,,30.0,-13.2,No precipitation,6,,,,
09.01.2020 08:00,-3.6,473.9,754.0,0.0,39,Wind blowing from the south-west,1,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,6.8,,,1500-2000,,,30.0,-15.6,No precipitation,12,,,,
09.01.2020 05:00,-0.8,473.9,750.9,,27,Wind blowing from the south-southeast,3,,11,, ,,,-10.1,6.8,,,,,,30.0,-17.5,No precipitation,6,,,,
09.01.2020 02:00,-0.6,474.6,752.3,-0.2,34,Wind blowing from the south-southeast,3,,13,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,6.8,,,2500 or more  or no clouds.,,,30.0,-14.5,No precipitation,12,,,,
08.01.2020 23:00,-4.0,474.8,759.2,,31,Calm  no wind,0,,,, ,,,-10.1,6.8,,,,,,17.0,-18.6,No precipitation,6,,,,
08.01.2020 20:00,2.9,474.1,757.8,1.2,14,Wind blowing from the south-west,4,,13,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,6.8,,,2500 or more  or no clouds.,,,30.0,-22.0,No precipitation,12,,,,
08.01.2020 17:00,5.2,472.9,752.8,,8,Wind blowing from the south-west,6,,13,90  or more  but not 100%, ,,,-10.1,6.8,,,1500-2000,,,30.0,-26.5,No precipitation,6,,,,
08.01.2020 14:00,4.5,474.4,751.4,-1.8,13,Wind blowing from the south-southeast,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,5.5,,,1500-2000,,,30.0,-21.6,No precipitation,12,,,,
08.01.2020 11:00,-2.6,476.2,757.9,,31,Calm  no wind,0,,,50%., ,,,-10.1,5.3,,,1500-2000,,,10.0,-17.4,No precipitation,6,,,,
08.01.2020 08:00,-9.0,474.9,758.0,0.3,47,Wind blowing from the south-southwest,0,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,5.3,,,2000-2500,,,30.0,-18.3,No precipitation,12,,,,
08.01.2020 05:00,-6.4,474.6,756.6,,42,Wind blowing from the west,1,,11,, ,,,,5.3,,,,,,30.0,-17.2,No precipitation,6,,,,
08.01.2020 02:00,0.4,475.2,753.8,0.2,21,Wind blowing from the west,2,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.3,,,2500 or more  or no clouds.,,,30.0,-19.4,No precipitation,12,,,,
07.01.2020 23:00,1.6,475.0,757.0,,24,Wind blowing from the south-west,2,,,, ,,,,5.3,,,,,,30.0,-16.8,No precipitation,6,,,,
07.01.2020 20:00,4.6,473.6,759.1,0.3,15,Wind blowing from the south-west,5,,10,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,5.3,,,1500-2000,,,30.0,-19.8,No precipitation,12,,,,
07.01.2020 17:00,3.5,473.3,758.4,,15,Wind blowing from the east,2,,,90  or more  but not 100%, ,,,-15.1,4.9,,,1500-2000,,,30.0,-20.7,No precipitation,6,,,,
07.01.2020 14:00,2.5,475.6,762.1,-2.3,13,Wind blowing from the south-east,2,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,2.8,,,1500-2000,,,30.0,-23.2,No precipitation,12,,,,
07.01.2020 11:00,-4.1,477.9,767.4,,27,Wind blowing from the east,0,,2,no clouds, ,,,-15.1,2.8,,,,,,12.0,-20.3,No precipitation,6,,,,
07.01.2020 08:00,-14.0,477.0,768.1,0.2,61,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,2.8,,,,,,30.0,-19.9,No precipitation,12,,,,
07.01.2020 05:00,-12.6,476.8,764.8,,54,Calm  no wind,0,,,, ,,,-17.4,2.8,,,,,,30.0,-20.0,No precipitation,6,,,,
07.01.2020 02:00,-11.6,477.3,767.5,-0.3,43,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,2.8,,,2500 or more  or no clouds.,,,21.0,-21.9,No precipitation,12,,,,
06.01.2020 23:00,-7.6,477.6,769.2,,27,Calm  no wind,0,,,, ,,,-17.4,2.8,,,,,,11.0,-23.4,No precipitation,6,,,,
06.01.2020 20:00,-0.7,477.0,770.2,-0.6,13,Wind blowing from the north-west,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,2.8,,,2500 or more  or no clouds.,,,20.0,-25.7,No precipitation,12,,,,
06.01.2020 17:00,2.4,477.6,766.2,,9,Wind blowing from the north-west,3,,6,70 – 80%., ,,,-17.4,2.6,,,1500-2000,,,30.0,-27.3,No precipitation,6,,,,
06.01.2020 14:00,-1.6,480.0,772.9,-1.2,11,Wind blowing from the north-east,2,,,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-0.1,,,1500-2000,,,30.0,-28.3,No precipitation,12,,,,
06.01.2020 11:00,-7.3,481.2,774.4,,26,Wind blowing from the north-east,2,,,50%., ,,,-17.4,-0.1,,,2500 or more  or no clouds.,,,30.0,-23.5,No precipitation,6,,,,
06.01.2020 08:00,-17.1,479.6,775.9,0.7,65,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-0.1,,,,,,30.0,-22.1,No precipitation,12,,,,
06.01.2020 05:00,-13.0,478.9,771.0,,44,Wind blowing from the west,1,,12,, ,,,-15.2,-0.1,,,,,,30.0,-22.7,No precipitation,6,,,,
06.01.2020 02:00,-13.1,478.3,769.6,1.3,45,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.2,-0.1,,,2500 or more  or no clouds.,,,19.0,-22.5,No precipitation,12,,,,
05.01.2020 23:00,-6.8,477.0,765.1,,20,Wind blowing from the west,1,,12,, ,,,-12.5,-0.1,,,,,,30.0,-26.0,No precipitation,6,,,,
05.01.2020 20:00,-3.2,474.4,762.7,2.5,17,Wind blowing from the north-west,5,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,0.5,,,2500 or more  or no clouds.,,,28.0,-24.8,No precipitation,12,,,,
05.01.2020 17:00,-1.6,471.9,754.8,,17,Wind blowing from the west-southwest,5,,10,90  or more  but not 100%, ,,,-12.5,3.1,,,1500-2000,,,30.0,-23.5,No precipitation,6,,,,
05.01.2020 14:00,-0.9,472.1,753.7,-1.1,14,Wind blowing from the west,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.5,3.8,,,1500-2000,,,30.0,-25.1,No precipitation,12,,,,
05.01.2020 11:00,-3.5,473.2,756.1,,27,Wind blowing from the east-southeast,3,,,70 – 80%., ,,,-12.5,3.8,,,1500-2000,,,30.0,-19.8,No precipitation,6,,,,
05.01.2020 08:00,-9.8,472.2,756.7,0.0,45,Wind blowing from the north,0,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,3.8,,,2000-2500,,,30.0,-19.5,No precipitation,12,,,,
05.01.2020 05:00,-5.2,472.2,752.3,,30,Wind blowing from the south-southeast,3,,,, ,,,-12.3,3.8,,,,,,30.0,-20.1,No precipitation,6,,,,
05.01.2020 02:00,-3.9,472.9,753.4,0.1,24,Wind blowing from the south-southeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,3.8,,,2500 or more  or no clouds.,,,30.0,-21.5,No precipitation,12,,,,
04.01.2020 23:00,-2.2,472.8,755.2,,15,Wind blowing from the west-southwest,2,,8,, ,,,-12.3,3.8,,,,,,30.0,-25.4,No precipitation,6,,,,
04.01.2020 20:00,0.5,471.3,756.7,-0.2,11,Wind blowing from the south-southwest,3,,8,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,3.8,,,1500-2000,,,30.0,-26.6,No precipitation,12,,,,
04.01.2020 17:00,3.0,471.5,753.4,,14,Wind blowing from the north-northeast,2,,6,90  or more  but not 100%, ,,,-12.3,3.8,,,1500-2000,,,30.0,-21.9,No precipitation,6,,,,
04.01.2020 14:00,1.8,473.9,755.5,-2.1,17,Wind blowing from the south-east,2,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,2.1,,,1500-2000,,,30.0,-20.7,No precipitation,12,,,,
04.01.2020 11:00,-3.2,476.0,761.2,,45,Wind blowing from the east-southeast,1,,5,10%  or less  but not 0, ,,,-12.3,1.4,,,1500-2000,,,30.0,-13.7,No precipitation,6,,,,
04.01.2020 08:00,-11.8,475.3,764.1,0.0,71,Calm  no wind,0,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,1.4,,,2000-2500,,,30.0,-16.0,No precipitation,12,,,,
04.01.2020 05:00,-8.7,475.3,760.9,,57,Wind blowing from the south-east,1,,6,, ,,,-13.4,1.4,,,,,,30.0,-15.7,No precipitation,6,,,,
04.01.2020 02:00,-4.8,475.8,759.7,-0.5,45,Wind blowing from the east-southeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,1.4,,,2500 or more  or no clouds.,,,30.0,-14.9,No precipitation,12,,,,
03.01.2020 23:00,-3.6,476.3,762.5,,36,Wind blowing from the south,2,,7,, ,,,-13.4,1.4,,,,,,30.0,-16.8,No precipitation,6,,,,
03.01.2020 20:00,-1.1,475.9,765.7,0.1,19,Wind blowing from the west-northwest,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,1.4,,,2500 or more  or no clouds.,,,27.0,-21.8,No precipitation,12,,,,
03.01.2020 17:00,0.8,475.8,763.9,,11,Wind blowing from the north-northwest,3,,7,90  or more  but not 100%, ,,,-13.4,2.7,,,,,,30.0,-26.4,No precipitation,6,,,,
03.01.2020 14:00,-0.2,478.4,768.0,-2.1,15,Wind blowing from the north-west,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,3.5,,,2500 or more  or no clouds.,,,30.0,-23.7,No precipitation,12,,,,
03.01.2020 11:00,-4.5,480.5,772.9,,30,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%, ,,,-13.4,3.5,,,2500 or more  or no clouds.,,,26.0,-19.5,No precipitation,6,,,,
03.01.2020 08:00,-12.8,479.8,772.6,0.0,54,Calm  no wind,0,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,3.5,,,1500-2000,,,30.0,-20.2,No precipitation,12,,,,
03.01.2020 05:00,-12.1,479.8,769.6,,43,Wind blowing from the west-southwest,1,,4,, ,,,-13.3,3.5,,,,,,30.0,-22.1,No precipitation,6,,,,
03.01.2020 02:00,-11.1,480.0,769.3,0.5,47,Wind blowing from the east-northeast,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,3.5,,,2500 or more  or no clouds.,,,30.0,-20.2,No precipitation,12,,,,
02.01.2020 23:00,-9.1,479.5,771.3,,36,Calm  no wind,0,,,,Haze. ,,,-13.3,3.5,,,,,,5.0,-21.4,No precipitation,6,,,,
02.01.2020 20:00,-2.0,478.5,769.6,0.3,20,Wind blowing from the east-northeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,3.5,,,2500 or more  or no clouds.,,,30.0,-22.0,No precipitation,12,,,,
02.01.2020 17:00,1.8,478.2,765.1,,11,Wind blowing from the north,2,,4,90  or more  but not 100%, ,,,-13.3,3.5,,,1500-2000,,,30.0,-25.6,No precipitation,6,,,,
02.01.2020 14:00,1.6,480.3,768.3,-1.2,11,Wind blowing from the west-northwest,2,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,2.5,,,1500-2000,,,30.0,-25.7,No precipitation,12,,,,
02.01.2020 11:00,-4.5,481.5,774.3,,26,Wind blowing from the north-northwest,0,,3,70 – 80%., ,,,-13.3,2.5,,,1500-2000,,,30.0,-21.1,No precipitation,6,,,,
02.01.2020 08:00,-11.6,480.7,774.3,0.3,41,Wind blowing from the west,0,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,2.5,,,2000-2500,,,30.0,-22.2,No precipitation,12,,,,
02.01.2020 05:00,-9.1,480.4,769.0,,34,Wind blowing from the east-southeast,2,,5,, ,,,-15.1,2.5,,,,,,30.0,-22.1,No precipitation,6,,,,
02.01.2020 02:00,-8.7,480.1,769.8,0.4,25,Wind blowing from the south-southwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,2.5,,,2500 or more  or no clouds.,,,30.0,-25.2,No precipitation,12,,,,
01.01.2020 23:00,-8.8,479.7,773.8,,19,Wind blowing from the south-southwest,1,,6,, ,,,-15.1,2.5,,,,,,13.0,-28.3,No precipitation,6,,,,
01.01.2020 20:00,-3.6,478.2,772.3,-0.1,10,Wind blowing from the south-southwest,1,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,2.5,,,1500-2000,,,15.0,-30.9,No precipitation,12,,,,
01.01.2020 17:00,1.3,478.3,767.4,,4,Wind blowing from the north,4,,6,70 – 80%., ,,,-15.1,4.1,,,1500-2000,,,30.0,-36.6,No precipitation,6,,,,
01.01.2020 14:00,-1.1,480.6,768.9,-0.6,10,Wind blowing from the north-northwest,3,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,4.3,,,2500 or more  or no clouds.,,,30.0,-28.9,No precipitation,12,,,,
