Local time in Dunhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 17:00,8.7,758.2,764.9,,74,Wind blowing from the north-northeast,3,,7,100%., ,,,6.7,10.4,,,1500-2000,,,12.0,4.3,No precipitation,6,,,,
10.01.2020 14:00,10.0,757.6,764.2,-2.1,70,Wind blowing from the north-northeast,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,11.8,,,1500-2000,,,11.0,4.8,No precipitation,12,,,,
10.01.2020 11:00,8.7,759.7,766.3,,77,Wind blowing from the north-northeast,2,,6,100%., ,,,6.7,11.8,,,1500-2000,,,11.0,4.9,No precipitation,6,,,,
10.01.2020 08:00,6.9,759.4,766.0,0.3,84,Wind blowing from the north-northwest,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,11.8,,,1500-2000,,,14.0,4.4,No precipitation,12,,,,
10.01.2020 05:00,7.1,759.1,765.7,,82,Wind blowing from the north,2,,,, ,,,,,,,,,,16.0,4.2,,,,,,
10.01.2020 02:00,7.5,759.8,766.5,0.1,81,Wind blowing from the north-northeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,11.8,,,2500 or more  or no clouds.,,,14.0,4.5,No precipitation,12,,,,
09.01.2020 23:00,8.3,759.7,766.3,,77,Wind blowing from the north-northeast,3,,7,, ,,,6.9,11.8,,,,,,7.0,4.5,No precipitation,6,,,,
09.01.2020 20:00,9.1,759.4,766.0,1.2,71,Wind blowing from the north-northeast,3,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,12.0,,,2500 or more  or no clouds.,,,9.0,4.1,No precipitation,12,,,,
09.01.2020 17:00,10.5,758.2,764.8,,64,Wind blowing from the north-northeast,3,,,no clouds, ,,,,,,,,,,10.0,4.0,,,,,,
09.01.2020 14:00,11.5,758.5,765.2,-2.0,63,Wind blowing from the north,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,15.1,,,2500 or more  or no clouds.,,,9.0,4.7,No precipitation,12,,,,
09.01.2020 11:00,8.9,760.5,767.2,,71,Wind blowing from the north-northeast,3,,7,100%., ,,,6.9,,,,1500-2000,,,10.0,3.9,No precipitation,6,,,,
09.01.2020 08:00,7.6,759.6,766.3,1.1,77,Wind blowing from the north,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.9,15.1,,,2500 or more  or no clouds.,,,11.0,3.8,No precipitation,12,,,,
09.01.2020 05:00,7.2,758.5,765.1,,77,Calm  no wind,0,,,, ,,,,,,,,,,13.0,3.4,,,,,,
09.01.2020 02:00,7.1,759.3,766.0,-0.7,75,Wind blowing from the north,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,15.1,,,2500 or more  or no clouds.,,,14.0,3.0,No precipitation,12,,,,
08.01.2020 23:00,8.4,760.0,766.7,,73,Wind blowing from the north,2,,5,, ,,,7.5,15.1,,,,,,14.0,3.7,No precipitation,6,,,,
08.01.2020 20:00,12.0,759.9,766.6,0.2,53,Wind blowing from the north,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,15.1,,,,,,14.0,2.7,No precipitation,12,,,,
08.01.2020 17:00,14.8,759.7,766.3,,42,Wind blowing from the north-east,1,,,no clouds, ,,,,,,,,,,17.0,2.0,,,,,,
08.01.2020 14:00,13.8,761.4,768.1,-3.5,44,Wind blowing from the east,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,19.7,,,,,,16.0,1.8,No precipitation,12,,,,
08.01.2020 11:00,10.6,764.9,771.6,,59,Wind blowing from the west-northwest,2,,7,no clouds, ,,,7.5,,,,,,,16.0,2.9,No precipitation,6,,,,
08.01.2020 08:00,8.1,764.7,771.4,,65,Wind blowing from the east-northeast,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.5,19.8,,,2500 or more  or no clouds.,,,19.0,1.9,No precipitation,12,,,,
08.01.2020 05:00,7.6,764.1,770.8,,83,Wind blowing from the north,2,,8,, ,,,7.6,21.3,,,,,,18.0,4.9,No precipitation,6,,,,
08.01.2020 02:00,8.6,763.9,770.5,0.9,81,Wind blowing from the north,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,21.3,,,2500 or more  or no clouds.,,,20.0,5.5,No precipitation,12,,,,
07.01.2020 23:00,10.0,763.0,769.6,,70,Wind blowing from the north-northeast,3,,8,, ,,,10.0,21.3,,,,,,27.0,4.8,No precipitation,6,,,,
07.01.2020 20:00,12.6,761.7,768.3,2.3,58,Wind blowing from the north-northeast,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,22.4,,,,,,26.0,4.6,1.0,12,,,,
07.01.2020 17:00,17.3,759.4,765.8,,53,Wind blowing from the north-east,3,,10,20–30%., ,,,15.4,25.1,,,2500 or more  or no clouds.,,,21.0,7.6,No precipitation,6,,,,
07.01.2020 14:00,19.3,758.5,764.9,-0.5,44,Wind blowing from the west,3,,10,20–30%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,27.0,,,600-1000,,,21.0,6.8,1.0,12,,,,
07.01.2020 11:00,16.4,759.0,765.4,,77,Wind blowing from the west,2,,10,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,27.0,,,1500-2000,,,22.0,12.4,1.0,6,,,,
07.01.2020 08:00,16.6,757.3,763.7,3.9,74,Wind blowing from the west,2,,10,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,27.0,,,300-600,,,13.0,12.0,0.1,12,,,,
07.01.2020 05:00,20.9,753.4,759.7,,67,Wind blowing from the south-southwest,3,,9,, ,,,11.6,27.0,,,,,,16.0,14.5,No precipitation,6,,,,
07.01.2020 02:00,21.1,753.1,759.4,-2.0,62,Wind blowing from the south,3,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,27.0,,,2500 or more  or no clouds.,,,18.0,13.5,No precipitation,12,,,,
06.01.2020 23:00,20.0,755.1,761.5,,66,Wind blowing from the west-southwest,2,,10,, ,,,11.6,27.0,,,,,,16.0,13.5,No precipitation,6,,,,
06.01.2020 20:00,22.3,754.6,761.0,0.4,57,Wind blowing from the south-southeast,2,,10,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,27.0,,,2500 or more  or no clouds.,,,17.0,13.4,No precipitation,12,,,,
06.01.2020 17:00,25.1,754.2,760.6,,49,Wind blowing from the south-southeast,3,,,70 – 80%., ,,,,,,,2500 or more  or no clouds.,,,15.0,13.6,,,,,,
06.01.2020 14:00,26.8,755.8,762.2,,47,Wind blowing from the south-southwest,3,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,26.8,,,2500 or more  or no clouds.,,,17.0,14.6,No precipitation,12,,,,
06.01.2020 11:00,20.9,758.6,765.1,,63,Wind blowing from the west,0,,,no clouds, ,,,,,,,,,,7.0,13.6,,,,,,
06.01.2020 08:00,11.8,758.8,765.3,0.9,93,Wind blowing from the north-west,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,23.6,,,,,,5.0,10.7,No precipitation,12,,,,
06.01.2020 05:00,12.0,757.9,764.3,,92,Wind blowing from the north,0,,3,,Mist. ,,,11.0,23.6,,,,,,5.0,10.7,No precipitation,6,,,,
06.01.2020 02:00,13.4,758.4,764.9,0.2,89,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,23.6,,,2500 or more  or no clouds.,,,7.0,11.6,No precipitation,12,,,,
05.01.2020 23:00,15.2,758.2,764.8,,84,Wind blowing from the west,1,,4,, ,,,11.0,23.6,,,,,,7.0,12.5,No precipitation,6,,,,
05.01.2020 20:00,17.5,757.5,764.0,1.1,76,Wind blowing from the west,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,23.6,,,,,,7.0,13.2,No precipitation,12,,,,
05.01.2020 17:00,22.9,756.4,762.8,,54,Wind blowing from the south-east,1,,,no clouds, ,,,,,,,,,,12.0,13.1,,,,,,
05.01.2020 14:00,20.8,757.6,764.2,,56,Wind blowing from the south-east,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.0,20.8,,,,,,9.0,11.7,No precipitation,12,,,,
05.01.2020 11:00,14.8,760.7,767.3,,70,Wind blowing from the east,1,,3,50%., ,,,11.0,14.9,,,2500 or more  or no clouds.,,,7.0,9.4,No precipitation,6,,,,
05.01.2020 08:00,11.1,760.4,767.0,0.2,86,Wind blowing from the north-west,0,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.5,14.1,,,2500 or more  or no clouds.,,,7.0,8.8,No precipitation,12,,,,
05.01.2020 05:00,11.1,760.2,766.8,,84,Wind blowing from the east,1,,,, ,,,,,,,,,,8.0,8.5,,,,,,
05.01.2020 02:00,11.2,760.8,767.4,-0.9,83,Wind blowing from the north-west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,14.1,,,2500 or more  or no clouds.,,,8.0,8.4,No precipitation,12,,,,
04.01.2020 23:00,11.4,761.7,768.4,,82,Wind blowing from the north,1,,6,, ,,,10.4,14.1,,,,,,7.0,8.4,No precipitation,6,,,,
04.01.2020 20:00,12.3,761.5,768.1,0.9,77,Wind blowing from the north-northeast,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,14.1,,,1500-2000,,,10.0,8.4,No precipitation,12,,,,
04.01.2020 17:00,13.6,760.6,767.2,,73,Calm  no wind,0,,,100%., ,,,,,,,1500-2000,,,7.0,8.9,,,,,,
04.01.2020 14:00,13.1,760.9,767.5,-2.7,75,Wind blowing from the north-northeast,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,,,,1500-2000,,,7.0,8.8,No precipitation,12,,,,
04.01.2020 11:00,12.1,763.6,770.2,,78,Wind blowing from the north-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,,,,1500-2000,,,6.0,8.4,No precipitation,6,,,,
04.01.2020 08:00,10.5,762.7,769.4,0.3,86,Wind blowing from the north,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,,,,2500 or more  or no clouds.,,,5.0,8.3,No precipitation,12,,,,
04.01.2020 05:00,10.5,762.4,769.0,,83,Wind blowing from the north-northeast,2,,8,,Mist. ,,,10.5,17.8,,,,,,6.0,7.7,No precipitation,6,,,,
04.01.2020 02:00,10.7,762.7,769.3,-0.1,81,Wind blowing from the north-northeast,3,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,17.8,,,2500 or more  or no clouds.,,,7.0,7.6,No precipitation,12,,,,
03.01.2020 23:00,11.0,762.8,769.5,,82,Wind blowing from the north,1,,8,, ,,,10.8,17.8,,,,,,7.0,8.0,No precipitation,6,,,,
03.01.2020 20:00,12.3,762.4,769.0,1.1,77,Wind blowing from the north-northeast,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,17.8,,,2500 or more  or no clouds.,,,7.0,8.4,No precipitation,12,,,,
03.01.2020 17:00,15.3,761.3,767.9,,66,Wind blowing from the north-northeast,3,,6,90  or more  but not 100%, ,,,10.8,17.8,,,2500 or more  or no clouds.,,,7.0,9.0,No precipitation,6,,,,
03.01.2020 14:00,16.7,761.2,767.8,-2.5,62,Wind blowing from the north-east,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,19.1,,,2500 or more  or no clouds.,,,8.0,9.4,No precipitation,12,,,,
03.01.2020 11:00,12.5,763.7,770.4,,75,Wind blowing from the north-northwest,1,,,100%., ,,,,,,,2500 or more  or no clouds.,,,7.0,8.2,,,,,,
03.01.2020 08:00,10.9,764.2,770.8,1.4,81,Wind blowing from the north,1,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,,,,2500 or more  or no clouds.,,,8.0,7.8,No precipitation,12,,,,
03.01.2020 05:00,11.1,762.8,769.4,,81,Wind blowing from the north,1,,5,, ,,,10.2,19.1,,,,,,8.0,8.0,No precipitation,6,,,,
03.01.2020 02:00,11.6,762.5,769.1,-0.5,78,Wind blowing from the north-northeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,19.1,,,2500 or more  or no clouds.,,,8.0,7.9,No precipitation,12,,,,
02.01.2020 23:00,12.2,763.0,769.6,,76,Calm  no wind,0,,,, ,,,10.2,19.1,,,,,,8.0,8.1,No precipitation,6,,,,
02.01.2020 20:00,13.7,762.8,769.5,,71,Wind blowing from the north-northeast,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,19.1,,,2500 or more  or no clouds.,,,10.0,8.5,No precipitation,12,,,,
02.01.2020 17:00,15.8,761.9,768.5,,63,Wind blowing from the north-northeast,3,,,90  or more  but not 100%, ,,,,,,,,,,7.0,8.8,,,,,,
02.01.2020 14:00,19.0,762.0,768.6,-2.5,52,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,19.0,,,2500 or more  or no clouds.,,,10.0,8.9,No precipitation,12,,,,
02.01.2020 11:00,14.2,764.5,771.2,,62,Wind blowing from the north,1,,4,90  or more  but not 100%, ,,,10.2,15.5,,,,,,10.0,7.0,No precipitation,6,,,,
02.01.2020 08:00,10.4,764.1,770.8,1.3,74,Wind blowing from the north-northwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,15.5,,,2500 or more  or no clouds.,,,10.0,6.0,No precipitation,12,,,,
02.01.2020 05:00,10.3,762.8,769.4,,73,Wind blowing from the north-northwest,1,,4,, ,,,7.0,15.5,,,,,,11.0,5.7,No precipitation,6,,,,
02.01.2020 02:00,10.9,762.8,769.4,-0.3,71,Wind blowing from the north,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,15.5,,,2500 or more  or no clouds.,,,11.0,5.7,No precipitation,12,,,,
01.01.2020 23:00,11.5,763.1,769.8,,71,Wind blowing from the north,2,,4,, ,,,7.0,15.5,,,,,,10.0,6.4,No precipitation,6,,,,
01.01.2020 20:00,12.5,762.6,769.3,,72,Wind blowing from the north,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,15.5,,,2500 or more  or no clouds.,,,10.0,7.6,No precipitation,12,,,,
01.01.2020 17:00,14.6,762.2,768.9,,62,Wind blowing from the north-east,1,,,90  or more  but not 100%, ,,,,,,,,,,9.0,7.4,,,,,,
01.01.2020 14:00,14.5,762.9,769.6,-3.6,57,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,14.5,,,2500 or more  or no clouds.,,,8.0,6.1,No precipitation,12,,,,
01.01.2020 11:00,10.9,766.5,773.2,,65,Wind blowing from the north-northwest,1,,,90  or more  but not 100%, ,,,,,,,,,,7.0,4.6,,,,,,
01.01.2020 08:00,7.3,767.1,773.8,0.5,77,Wind blowing from the north-west,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,11.1,,,1500-2000,,,9.0,3.4,No precipitation,12,,,,
01.01.2020 05:00,7.1,766.6,773.3,,75,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,9.0,3.0,,,,,,
01.01.2020 02:00,7.3,767.1,773.8,-1.0,73,Wind blowing from the north-northwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,11.1,,,2500 or more  or no clouds.,,,10.0,2.8,No precipitation,12,,,,
