Local time in Chifeng,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 17:00,-4.2,707.2,770.4,,32,Wind blowing from the north,2,,9,40%., ,,,-11.3,0.1,,,1500-2000,,,26.0,-18.4,No precipitation,6,,,,
10.01.2020 14:00,-0.3,705.9,768.4,-1.6,27,Wind blowing from the west-northwest,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-0.3,,,,,,30.0,-17.0,No precipitation,12,,,,
10.01.2020 11:00,-3.8,707.5,770.5,,39,Wind blowing from the west,4,,7,no clouds, ,,,-11.3,-0.6,,,,,,28.0,-16.0,No precipitation,6,,,,
10.01.2020 08:00,-10.8,707.8,771.4,0.0,66,Wind blowing from the north,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.9,,,,,,,11.0,-15.9,No precipitation,12,,,,
10.01.2020 05:00,-10.0,707.8,770.9,,61,Wind blowing from the north-west,2,,5,, ,,,-13.7,-0.6,,,,,,22.0,-16.1,No precipitation,6,,,,
10.01.2020 02:00,-10.2,708.4,771.3,0.1,58,Wind blowing from the south,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-0.6,,,2500 or more  or no clouds.,,,30.0,-16.9,No precipitation,12,,,,
09.01.2020 23:00,-9.7,708.3,771.7,,53,Wind blowing from the east,1,,,, ,,,-13.7,-0.6,,,,,,13.0,-17.5,No precipitation,6,,,,
09.01.2020 20:00,-7.2,708.2,772.2,0.5,47,Wind blowing from the west-northwest,3,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-0.6,,,,,,5.0,-16.6,No precipitation,12,,,,
09.01.2020 17:00,-3.7,707.7,771.1,,36,Wind blowing from the east,2,,4,no clouds, ,,,-13.7,-0.6,,,,,,12.0,-16.6,No precipitation,6,,,,
09.01.2020 14:00,-1.4,707.9,770.8,-1.8,27,Wind blowing from the east,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-0.7,,,,,,22.0,-18.0,No precipitation,12,,,,
09.01.2020 11:00,-6.1,709.7,773.0,,41,Wind blowing from the east,1,,,no clouds, ,,,-13.7,-0.7,,,,,,9.0,-17.2,No precipitation,6,,,,
09.01.2020 08:00,-13.0,710.2,774.2,0.3,63,Wind blowing from the north-northeast,1,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,-0.7,,,,,,4.2,-18.7,No precipitation,12,,,,
09.01.2020 05:00,-12.3,709.9,773.5,,56,Wind blowing from the north-east,1,,6,, ,,,-13.3,-0.7,,,,,,30.0,-19.3,No precipitation,6,,,,
09.01.2020 02:00,-10.4,710.3,773.3,0.1,51,Wind blowing from the south-west,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,-0.7,,,2500 or more  or no clouds.,,,30.0,-18.8,No precipitation,12,,,,
08.01.2020 23:00,-8.0,710.2,773.2,,46,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,30.0,-17.8,,,,,,
08.01.2020 20:00,-6.3,710.2,773.8,0.7,41,Wind blowing from the west,2,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,-0.7,,,,,,30.0,-17.4,No precipitation,12,,,,
08.01.2020 17:00,-3.6,709.5,772.9,,32,Wind blowing from the east,1,,11,no clouds, ,,,-13.3,-0.7,,,,,,13.0,-17.9,No precipitation,6,,,,
08.01.2020 14:00,-0.9,709.2,772.0,-1.0,26,Wind blowing from the north,7,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,-0.7,,,,,,30.0,-18.0,No precipitation,12,,,,
08.01.2020 11:00,-3.3,710.2,773.2,,40,Wind blowing from the north,5,,9,40%., ,,,-13.3,-2.3,,,2500 or more  or no clouds.,,,30.0,-15.0,No precipitation,6,,,,
08.01.2020 08:00,-10.3,710.1,773.8,0.5,60,Wind blowing from the west-southwest,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.3,-2.3,,,,,,6.0,-16.6,No precipitation,12,,,,
08.01.2020 05:00,-11.0,709.6,773.0,,62,Wind blowing from the south-west,1,,9,, ,,,-11.8,-2.3,,,,,,10.0,-17.0,No precipitation,6,,,,
08.01.2020 02:00,-9.8,709.9,773.1,0.3,58,Wind blowing from the north-northwest,2,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.8,-2.3,,,2500 or more  or no clouds.,,,30.0,-16.5,No precipitation,12,,,,
07.01.2020 23:00,-7.7,709.6,772.6,,54,Wind blowing from the north-east,1,,14,, ,,,-11.8,-2.3,,,,,,30.0,-15.6,No precipitation,6,,,,
07.01.2020 20:00,-6.6,709.3,772.8,0.2,53,Wind blowing from the north,2,,14,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.8,-2.3,,,,,,29.0,-14.8,No precipitation,12,,,,
07.01.2020 17:00,-4.4,709.1,772.6,,46,Wind blowing from the north,5,,14,60%., ,,,-11.8,0.7,,,1500-2000,,,30.0,-14.3,No precipitation,6,,,,
07.01.2020 14:00,-2.6,709.6,772.6,-0.9,36,Wind blowing from the north,7,,14,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.8,4.3,,,1500-2000,,,30.0,-15.6,No precipitation,12,,,,
07.01.2020 11:00,-3.3,710.5,773.3,,40,Wind blowing from the north,7,,11,no clouds, ,,,-11.8,4.3,,,,,,30.0,-15.0,No precipitation,6,,,,
07.01.2020 08:00,-9.3,711.3,774.7,0.1,60,Wind blowing from the north,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.8,4.3,,,,,,30.0,-15.8,No precipitation,12,,,,
07.01.2020 05:00,-11.5,711.2,774.3,,73,Wind blowing from the south-southwest,1,,6,, ,,,-11.5,4.3,,,,,,12.0,-15.5,No precipitation,6,,,,
07.01.2020 02:00,-9.1,711.1,773.4,0.9,66,Wind blowing from the west,0,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,4.3,,,2500 or more  or no clouds.,,,23.0,-14.3,No precipitation,12,,,,
06.01.2020 23:00,-6.3,710.2,772.6,,54,Wind blowing from the north,2,,7,, ,,,-6.3,4.3,,,,,,30.0,-14.1,No precipitation,6,,,,
06.01.2020 20:00,-4.0,709.0,771.4,1.1,52,Wind blowing from the north-west,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.0,4.3,,,,,,19.0,-12.6,No precipitation,12,,,,
06.01.2020 17:00,0.7,707.9,769.6,,44,Wind blowing from the north,4,,7,60%., ,,,-3.2,4.3,,,1500-2000,,,22.0,-10.2,No precipitation,6,,,,
06.01.2020 14:00,4.0,706.0,767.2,-1.2,48,Wind blowing from the west-northwest,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.2,4.1,,,,,,16.0,-6.0,No precipitation,12,,,,
06.01.2020 11:00,1.0,707.2,768.6,,56,Wind blowing from the west,3,,8,70 – 80%., ,,,-5.2,4.1,,,2500 or more  or no clouds.,,,20.0,-6.8,No precipitation,6,,,,
06.01.2020 08:00,-2.1,706.9,768.5,-0.5,72,Wind blowing from the south-southwest,2,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.1,,,1500-2000,,,16.0,-6.6,Trace of precipitation,12,,,,
06.01.2020 05:00,-3.1,707.4,769.0,,85,Wind blowing from the south-southwest,1,,8,,Intermittent fall of snowflakes  slight at time of observation. ,,,,4.1,,,,,,16.0,-5.3,No precipitation,6,,,,
06.01.2020 02:00,-2.4,708.8,770.5,0.4,74,Wind blowing from the south-west,3,,9,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,4.1,,,2500 or more  or no clouds.,,,4.1,-6.4,No precipitation,12,,,,
05.01.2020 23:00,-0.8,708.4,770.6,,34,Wind blowing from the south-west,2,,9,, ,,,-12.6,4.1,,,,,,27.0,-14.7,No precipitation,6,,,,
05.01.2020 20:00,-0.2,709.1,772.2,-0.2,33,Wind blowing from the west-southwest,3,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,4.1,,,1500-2000,,,29.0,-14.5,No precipitation,12,,,,
05.01.2020 17:00,1.0,709.3,772.2,,28,Wind blowing from the south-west,2,,9,40%., ,,,-12.6,4.1,,,1500-2000,,,28.0,-15.5,No precipitation,6,,,,
05.01.2020 14:00,1.9,709.9,772.5,-2.2,31,Wind blowing from the south-southeast,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,3.4,,,,,,10.0,-13.4,No precipitation,12,,,,
05.01.2020 11:00,-5.3,712.1,775.5,,46,Wind blowing from the north-northeast,1,,3,no clouds, ,,,-12.6,3.4,,,,,,12.0,-15.1,No precipitation,6,,,,
05.01.2020 08:00,-12.0,712.5,776.2,0.3,70,Wind blowing from the north-west,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.6,3.4,,,,,,8.0,-16.4,No precipitation,12,,,,
05.01.2020 05:00,-11.3,712.2,775.4,,64,Wind blowing from the east-northeast,1,,3,, ,,,-11.3,3.4,,,,,,19.0,-16.8,No precipitation,6,,,,
05.01.2020 02:00,-10.2,712.6,775.5,-0.3,60,Wind blowing from the east-northeast,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,3.4,,,2500 or more  or no clouds.,,,18.0,-16.5,No precipitation,12,,,,
04.01.2020 23:00,-7.4,712.9,775.7,,54,Wind blowing from the south,1,,4,, ,,,-7.9,3.4,,,,,,17.0,-15.3,No precipitation,6,,,,
04.01.2020 20:00,-3.2,712.5,775.5,0.9,43,Wind blowing from the south-west,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,3.4,,,,,,11.0,-14.0,No precipitation,12,,,,
04.01.2020 17:00,-0.4,711.6,774.3,,33,Wind blowing from the east,1,,7,no clouds, ,,,-7.9,3.4,,,,,,7.0,-14.7,No precipitation,6,,,,
04.01.2020 14:00,2.4,711.0,772.9,-1.0,27,Wind blowing from the north-east,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,4.4,,,,,,30.0,-14.7,No precipitation,12,,,,
04.01.2020 11:00,-0.5,712.0,774.4,,33,Wind blowing from the north-northwest,2,,8,no clouds, ,,,-7.9,4.4,,,,,,30.0,-14.8,No precipitation,6,,,,
04.01.2020 08:00,-6.1,711.1,773.9,1.0,44,Wind blowing from the west-northwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,,,,,,,30.0,-16.4,No precipitation,12,,,,
04.01.2020 05:00,-6.9,710.1,772.4,,46,Wind blowing from the west-northwest,3,,8,, ,,,-9.8,4.4,,,,,,30.0,-16.6,No precipitation,6,,,,
04.01.2020 02:00,-4.4,709.6,771.3,0.0,39,Wind blowing from the west,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.9,4.4,,,2500 or more  or no clouds.,,,30.0,-16.3,No precipitation,12,,,,
03.01.2020 23:00,-4.0,709.6,771.7,,38,Wind blowing from the west,2,,,, ,,,,,,,,,,30.0,-16.5,,,,,,
03.01.2020 20:00,-2.6,709.6,772.2,0.5,35,Wind blowing from the west,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.9,4.4,,,2500 or more  or no clouds.,,,30.0,-16.0,No precipitation,12,,,,
03.01.2020 17:00,1.6,709.1,771.3,,26,Wind blowing from the west,4,,8,no clouds, ,,,-9.9,4.4,,,,,,30.0,-15.8,No precipitation,6,,,,
03.01.2020 14:00,3.7,708.9,770.8,-1.6,23,Wind blowing from the west,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.9,3.7,,,,,,30.0,-15.5,No precipitation,12,,,,
03.01.2020 11:00,-0.4,710.5,773.0,,28,Wind blowing from the west,4,,8,no clouds, ,,,-9.9,3.4,,,,,,10.0,-16.7,No precipitation,6,,,,
03.01.2020 08:00,-6.0,710.8,773.6,0.6,38,Wind blowing from the west,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,,,,,,,25.0,-18.3,No precipitation,12,,,,
03.01.2020 05:00,-6.4,710.2,772.7,,36,Wind blowing from the west,2,,7,, ,,,-15.5,3.4,,,,,,30.0,-19.0,No precipitation,6,,,,
03.01.2020 02:00,-6.5,711.0,773.2,-0.6,33,Wind blowing from the west-southwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,3.4,,,2500 or more  or no clouds.,,,30.0,-20.1,No precipitation,12,,,,
02.01.2020 23:00,-6.6,711.6,774.7,,35,Wind blowing from the south-west,1,,7,, ,,,-15.6,3.4,,,,,,13.0,-19.5,No precipitation,6,,,,
02.01.2020 20:00,-3.0,711.4,775.0,0.4,28,Wind blowing from the west,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,3.4,,,,,,24.0,-19.0,No precipitation,12,,,,
02.01.2020 17:00,-0.7,711.0,774.6,,25,Wind blowing from the west,3,,6,no clouds, ,,,-15.6,3.4,,,,,,23.0,-18.3,No precipitation,6,,,,
02.01.2020 14:00,2.7,710.7,773.9,-1.3,20,Wind blowing from the west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,2.7,,,,,,30.0,-18.0,No precipitation,12,,,,
02.01.2020 11:00,-4.1,712.0,775.9,,31,Wind blowing from the north-northeast,2,,3,no clouds, ,,,-15.6,-4.1,,,,,,12.0,-18.7,No precipitation,6,,,,
02.01.2020 08:00,-11.9,711.6,776.2,0.8,55,Wind blowing from the west-southwest,2,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.2,-4.9,,,,,,6.0,-19.1,No precipitation,12,,,,
02.01.2020 05:00,-14.4,710.8,775.3,,49,Wind blowing from the west,1,,3,, ,,,-18.0,-4.9,,,,,,7.0,-22.8,No precipitation,6,,,,
02.01.2020 02:00,-15.1,710.8,775.0,-0.4,43,Wind blowing from the west-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-4.9,,,2500 or more  or no clouds.,,,10.0,-24.9,No precipitation,12,,,,
01.01.2020 23:00,-13.0,711.2,775.8,,40,Wind blowing from the south,0,,3,,Haze. ,,,-18.0,-4.9,,,,,,3.7,-23.8,No precipitation,6,,,,
01.01.2020 20:00,-10.7,711.1,776.4,,35,Wind blowing from the south-southwest,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-4.9,,,,,,3.2,-23.2,No precipitation,12,,,,
01.01.2020 17:00,-8.2,710.5,775.2,,30,Wind blowing from the north-northeast,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-4.9,,,,,,5.0,-22.7,No precipitation,6,,,,
01.01.2020 14:00,-5.4,710.5,774.6,-1.4,19,Wind blowing from the south-east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-3.3,,,,,,25.0,-25.4,No precipitation,12,,,,
01.01.2020 11:00,-9.9,711.9,776.3,,27,Wind blowing from the east-northeast,1,,3,no clouds, ,,,-18.0,-3.3,,,,,,14.0,-25.4,No precipitation,6,,,,
01.01.2020 08:00,-17.3,712.0,777.4,0.9,44,Wind blowing from the north,0,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.0,-3.3,,,,,,7.0,-26.7,No precipitation,12,,,,
01.01.2020 05:00,-16.2,711.1,775.6,,38,Wind blowing from the south-southeast,0,,7,, ,,,-18.3,-3.3,,,,,,9.0,-27.2,No precipitation,6,,,,
01.01.2020 02:00,-14.1,711.4,775.3,0.3,30,Wind blowing from the north,1,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-3.3,,,2500 or more  or no clouds.,,,30.0,-27.9,No precipitation,12,,,,
