Local time in Huadian,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 02:00,-23.1,745.5,772.1,,84,Wind blowing from the east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.1,-8.1,,,2500 or more  or no clouds.,,,7.0,-25.1,No precipitation,12,,,,
09.01.2020 20:00,-18.5,746.1,772.6,0.4,93,Wind blowing from the north,0,,6,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-7.8,,,,,,4.6,-19.4,Trace of precipitation,12,,,,
09.01.2020 17:00,-11.1,745.7,771.8,,86,Wind blowing from the west,1,,6,no clouds, ,,,-11.3,-7.2,,,,,,11.0,-13.0,No precipitation,6,,,,
09.01.2020 14:00,-8.6,745.4,771.4,-0.5,74,Wind blowing from the west,4,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-6.6,,,2500 or more  or no clouds.,,,20.0,-12.4,0.1,12,,,,
09.01.2020 11:00,-9.0,745.9,771.9,,74,Wind blowing from the south-west,3,,6,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-6.6,,,1000-1500,,,25.0,-12.8,No precipitation,6,,,,
09.01.2020 08:00,-11.2,746.0,772.0,1.0,87,Wind blowing from the west-southwest,3,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-6.6,,,1000-1500,,,15.0,-12.9,0.2,12,,,,
09.01.2020 05:00,-10.9,745.0,770.9,,87,Wind blowing from the west-southwest,3,,6,, ,,,-10.9,-6.6,,,,,,20.0,-12.7,0.2,6,,,,
09.01.2020 02:00,-10.5,744.6,770.5,,89,Wind blowing from the south-west,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.5,-6.6,,,2500 or more  or no clouds.,,,17.0,-12.0,0.5,12,,,,
08.01.2020 20:00,-7.8,743.3,769.1,1.1,90,Wind blowing from the west,3,,7,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,-4.7,,,2500 or more  or no clouds.,,,14.0,-9.2,0.9,12,,,,
08.01.2020 17:00,-7.2,742.2,767.9,,93,Wind blowing from the west-southwest,3,,7,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-9.7,-2.4,,,1000-1500,,,7.0,-8.1,0.7,6,,,,
08.01.2020 14:00,-6.8,741.4,766.9,0.3,85,Wind blowing from the west-southwest,4,,7,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,,,,1000-1500,,,6.0,-8.9,0.5,12,,,,
08.01.2020 11:00,-8.5,741.1,766.6,,88,Wind blowing from the west-southwest,3,,7,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,,,,1000-1500,,,4.6,-10.1,No precipitation,6,,,,
08.01.2020 08:00,-9.7,740.5,766.1,1.9,92,Wind blowing from the west-southwest,4,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,-1.9,,,1000-1500,,,3.8,-10.8,No precipitation,12,,,,
08.01.2020 05:00,-9.2,738.6,763.9,,89,Wind blowing from the west-southwest,3,,7,,Mist. ,,,-9.2,-1.9,,,,,,4.0,-10.7,No precipitation,6,,,,
08.01.2020 02:00,-7.5,738.0,763.3,,86,Wind blowing from the south-west,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,-1.9,,,2500 or more  or no clouds.,,,3.5,-9.4,No precipitation,12,,,,
07.01.2020 20:00,-4.7,739.9,765.2,-1.3,88,Wind blowing from the west,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.2,-1.9,,,1000-1500,,,3.0,-6.4,No precipitation,12,,,,
07.01.2020 17:00,-2.4,741.2,766.5,,85,Wind blowing from the north,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.2,-1.9,,,1000-1500,,,1.9,-4.6,No precipitation,6,,,,
07.01.2020 14:00,-2.1,741.8,767.1,-1.7,84,Wind blowing from the north-east,2,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.2,-2.1,,,1000-1500,,,9.0,-4.4,0.1,12,,,,
07.01.2020 11:00,-3.5,743.5,769.0,,86,Wind blowing from the east-northeast,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.2,-3.5,,,1000-1500,,,5.0,-5.5,No precipitation,6,,,,
07.01.2020 08:00,-5.6,744.4,769.9,0.3,94,Calm  no wind,0,,,100%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-4.9,,,1000-1500,,,3.3,-6.4,0.3,12,,,,
07.01.2020 05:00,-5.9,744.1,769.7,,95,Calm  no wind,0,,,,Mist. ,,,,-4.9,,,,,,6.0,-6.6,0.3,6,,,,
07.01.2020 02:00,-6.0,744.7,770.2,,93,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-4.9,,,2500 or more  or no clouds.,,,7.0,-7.0,0.2,12,,,,
06.01.2020 20:00,-5.6,745.0,771.1,0.0,76,Wind blowing from the east,1,,3,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.9,,,1000-1500,,,7.0,-9.2,Trace of precipitation,12,,,,
06.01.2020 17:00,-5.3,745.0,771.1,,65,Wind blowing from the north-east,2,,,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.9,,,,,,6.0,-10.9,No precipitation,6,,,,
06.01.2020 14:00,-5.5,745.3,771.6,,59,Wind blowing from the east,2,,2,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.9,-4.6,,,2500 or more  or no clouds.,,,12.0,-12.3,No precipitation,12,,,,
06.01.2020 08:00,-14.7,747.0,773.7,-0.4,91,Wind blowing from the east-southeast,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.7,,,,2500 or more  or no clouds.,,,7.0,-15.9,No precipitation,12,,,,
06.01.2020 05:00,-16.8,747.4,774.0,,91,Wind blowing from the east,1,,2,, ,,,-24.1,-4.6,,,,,,9.0,-17.9,No precipitation,6,,,,
06.01.2020 02:00,-19.2,748.6,775.0,,90,Wind blowing from the east,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-4.6,,,2500 or more  or no clouds.,,,5.0,-20.4,No precipitation,12,,,,
05.01.2020 20:00,-17.6,749.2,776.4,-0.6,91,Wind blowing from the east-northeast,0,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-4.6,,,,,,2.9,-18.7,No precipitation,12,,,,
05.01.2020 17:00,-12.6,749.8,776.8,,80,Calm  no wind,0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-4.6,,,,,,4.0,-15.3,No precipitation,6,,,,
05.01.2020 14:00,-5.6,749.8,776.2,-1.1,53,Wind blowing from the north-northwest,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-4.9,,,,,,5.0,-13.7,No precipitation,12,,,,
05.01.2020 11:00,-10.9,750.9,777.6,,61,Calm  no wind,0,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-4.6,,,,,,4.1,-17.0,No precipitation,6,,,,
05.01.2020 08:00,-22.8,751.0,778.1,0.9,85,Wind blowing from the east,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,,,,,,,5.0,-24.6,No precipitation,12,,,,
05.01.2020 05:00,-23.1,750.1,776.8,,84,Calm  no wind,0,,,, ,,,-23.4,-4.6,,,,,,8.0,-25.1,No precipitation,6,,,,
05.01.2020 02:00,-21.0,749.8,776.2,,90,Wind blowing from the north,0,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-4.6,,,2500 or more  or no clouds.,,,1.0,-22.2,No precipitation,12,,,,
04.01.2020 20:00,-14.2,747.8,774.4,1.6,90,Calm  no wind,0,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-4.6,,,,,,4.2,-15.5,No precipitation,12,,,,
04.01.2020 17:00,-8.3,746.2,772.6,,71,Wind blowing from the north-west,2,,7,no clouds, ,,,-20.4,-4.6,,,,,,6.0,-12.6,No precipitation,6,,,,
04.01.2020 14:00,-5.0,744.9,771.1,-0.1,57,Wind blowing from the west-southwest,4,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-4.6,,,,,,7.0,-12.2,No precipitation,12,,,,
04.01.2020 11:00,-7.8,745.0,771.4,,63,Wind blowing from the south-west,2,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.4,-5.2,,,,,,4.3,-13.6,No precipitation,6,,,,
04.01.2020 08:00,-16.4,744.9,771.7,0.8,90,Wind blowing from the north-northwest,0,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.3,,,,,,,3.1,-17.7,No precipitation,12,,,,
04.01.2020 05:00,-16.9,744.1,770.5,,90,Wind blowing from the west,1,,2,,Mist. ,,,-26.6,-5.2,,,,,,5.0,-18.2,No precipitation,6,,,,
04.01.2020 02:00,-20.3,744.1,770.4,,88,Wind blowing from the south-east,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.6,-5.2,,,2500 or more  or no clouds.,,,4.5,-21.8,No precipitation,12,,,,
03.01.2020 20:00,-18.6,743.9,771.1,-0.5,89,Wind blowing from the north-east,1,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.6,-5.2,,,,,,3.5,-20.0,No precipitation,12,,,,
03.01.2020 17:00,-11.6,744.4,771.4,,70,Wind blowing from the east-southeast,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.6,-5.2,,,,,,5.0,-16.0,No precipitation,6,,,,
03.01.2020 14:00,-5.3,744.2,770.7,-1.1,44,Wind blowing from the west,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.6,-5.2,,,,,,10.0,-15.7,No precipitation,12,,,,
03.01.2020 11:00,-14.3,745.3,772.3,,62,Wind blowing from the east-southeast,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.6,-9.1,,,,,,3.9,-20.0,No precipitation,6,,,,
03.01.2020 08:00,-24.4,745.9,773.2,0.3,82,Wind blowing from the north,0,,2,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.6,,,,,,,3.3,-26.6,No precipitation,12,,,,
03.01.2020 05:00,-26.0,745.6,772.6,,78,Wind blowing from the east,1,,2,,Mist. ,,,-27.1,-9.1,,,,,,5.0,-28.7,No precipitation,6,,,,
03.01.2020 02:00,-24.7,746.1,772.9,,82,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,-9.1,,,2500 or more  or no clouds.,,,5.0,-26.9,No precipitation,12,,,,
02.01.2020 20:00,-20.8,746.2,773.7,-0.1,88,Wind blowing from the north-east,1,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,-9.1,,,,,,2.3,-22.3,No precipitation,12,,,,
02.01.2020 17:00,-14.4,746.3,773.5,,70,Calm  no wind,0,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,-9.1,,,,,,4.2,-18.7,No precipitation,6,,,,
02.01.2020 14:00,-9.4,746.3,773.1,-1.1,50,Wind blowing from the south-west,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,-9.2,,,,,,7.0,-17.9,No precipitation,12,,,,
02.01.2020 11:00,-15.5,747.4,774.5,,58,Wind blowing from the south-east,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,-9.5,,,,,,6.0,-21.9,No precipitation,6,,,,
02.01.2020 08:00,-25.9,748.3,775.9,0.3,79,Wind blowing from the north-northeast,0,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.1,,,,1000-1500,,,5.0,-28.5,No precipitation,12,,,,
02.01.2020 05:00,-26.0,748.0,775.2,,78,Wind blowing from the north-east,1,,2,, ,,,-29.7,-9.5,,,,,,8.0,-28.7,No precipitation,6,,,,
02.01.2020 02:00,-24.6,748.5,775.3,,80,Wind blowing from the north-northeast,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,-9.5,,,2500 or more  or no clouds.,,,7.0,-27.1,No precipitation,12,,,,
01.01.2020 20:00,-22.1,749.0,776.7,0.0,83,Calm  no wind,0,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,-9.5,,,,,,4.5,-24.2,No precipitation,12,,,,
01.01.2020 17:00,-14.2,749.0,776.3,,58,Wind blowing from the north-west,1,,4,no clouds, ,,,-29.7,-9.5,,,,,,15.0,-20.7,No precipitation,6,,,,
01.01.2020 14:00,-9.9,748.5,775.5,-1.2,43,Wind blowing from the west,2,,4,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,-9.7,,,2500 or more  or no clouds.,,,23.0,-20.1,No precipitation,12,,,,
01.01.2020 11:00,-18.0,749.7,777.1,,64,Wind blowing from the south-east,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.7,-13.1,,,,,,5.0,-23.2,No precipitation,6,,,,
01.01.2020 05:00,-28.2,748.3,775.7,,75,Wind blowing from the east-northeast,1,,6,, ,,,-28.6,-13.1,,,,,,10.0,-31.3,No precipitation,6,,,,
01.01.2020 02:00,-27.2,747.9,775.0,,76,Wind blowing from the east,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.2,-13.1,,,2500 or more  or no clouds.,,,7.0,-30.2,No precipitation,12,,,,
31.12.2019 20:00,-21.9,746.5,773.9,-0.3,82,Wind blowing from the east,1,,9,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-13.1,,,,,,5.0,-24.2,No precipitation,12,,,,
31.12.2019 17:00,-16.1,746.8,773.8,,55,Wind blowing from the west,1,,9,no clouds, ,,,-25.4,-13.1,,,,,,22.0,-23.1,No precipitation,6,,,,
31.12.2019 14:00,-13.4,748.0,775.0,-1.5,45,Wind blowing from the west-southwest,4,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-13.4,,,,,,30.0,-22.8,No precipitation,12,,,,
31.12.2019 11:00,-17.9,749.5,776.8,,66,Wind blowing from the west-northwest,1,,6,no clouds, ,,,-25.4,-16.4,,,,,,30.0,-22.7,No precipitation,6,,,,
31.12.2019 08:00,-24.4,750.9,778.4,0.1,81,Wind blowing from the east,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.4,-16.4,,,,,,30.0,-26.7,No precipitation,12,,,,
31.12.2019 05:00,-22.7,750.8,778.1,,80,Wind blowing from the west-southwest,3,,7,, ,,,-24.5,-16.3,,,,,,30.0,-25.2,No precipitation,6,,,,
31.12.2019 02:00,-23.5,751.0,778.3,,81,Wind blowing from the west-northwest,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.0,-13.7,,,2500 or more  or no clouds.,,,30.0,-25.9,No precipitation,12,,,,
