Local time in Zhangjiakou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
12.01.2020 08:00,-10.1,698.6,771.6,0.7,58,Wind blowing from the north-west,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,-5.1,,,1500-2000,,,30.0,-16.8,No precipitation,12,,,,
12.01.2020 05:00,-10.6,697.9,770.6,,57,Wind blowing from the north-northwest,3,,5,, ,,,-12.0,-5.1,,,,,,30.0,-17.5,No precipitation,6,,,,
12.01.2020 02:00,-9.6,698.3,770.9,-0.4,52,Wind blowing from the north-west,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-5.1,,,2500 or more  or no clouds.,,,30.0,-17.6,No precipitation,12,,,,
11.01.2020 23:00,-9.0,698.7,771.7,,54,Wind blowing from the north,1,,7,, ,,,-12.0,-5.1,,,,,,9.0,-16.8,No precipitation,6,,,,
11.01.2020 20:00,-7.4,698.6,771.7,0.2,47,Wind blowing from the north-northwest,1,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-5.1,,,1500-2000,,,29.0,-16.8,No precipitation,12,,,,
11.01.2020 17:00,-6.1,698.4,771.4,,47,Wind blowing from the west,1,,9,90  or more  but not 100%, ,,,-12.0,-4.5,,,2500 or more  or no clouds.,,,30.0,-15.8,No precipitation,6,,,,
11.01.2020 14:00,-5.4,698.6,771.5,-2.9,42,Wind blowing from the west-northwest,4,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-1.9,,,2500 or more  or no clouds.,,,30.0,-16.3,No precipitation,12,,,,
11.01.2020 11:00,-8.9,701.5,775.0,,48,Wind blowing from the north-west,4,,9,90  or more  but not 100%, ,,,-12.0,,,,2500 or more  or no clouds.,,,30.0,-17.9,No precipitation,6,,,,
11.01.2020 08:00,-11.5,701.5,775.0,-0.8,56,Wind blowing from the north-west,3,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-1.8,,,2500 or more  or no clouds.,,,30.0,-18.7,No precipitation,12,,,,
11.01.2020 05:00,-11.7,702.3,775.4,,55,Wind blowing from the north-west,6,,12,, ,,,-12.0,-1.8,,,,,,30.0,-18.9,No precipitation,6,,,,
11.01.2020 02:00,-11.6,703.1,776.0,0.1,55,Wind blowing from the north-west,4,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-1.8,,,2500 or more  or no clouds.,,,30.0,-19.0,No precipitation,12,,,,
10.01.2020 23:00,-10.6,703.0,776.2,,54,Wind blowing from the north-northwest,4,,12,, ,,,-12.0,-1.8,,,,,,30.0,-18.1,No precipitation,6,,,,
10.01.2020 20:00,-7.6,701.8,775.3,1.3,49,Wind blowing from the north-northwest,6,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-1.8,,,,,,30.0,-16.5,No precipitation,12,,,,
10.01.2020 17:00,-4.4,700.5,773.4,,39,Wind blowing from the north-northwest,3,,11,20–30%., ,,,-12.0,-1.8,,,2500 or more  or no clouds.,,,30.0,-16.3,No precipitation,6,,,,
10.01.2020 14:00,-2.1,700.2,772.4,-1.6,33,Wind blowing from the north-west,6,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-1.5,,,,,,30.0,-16.2,No precipitation,12,,,,
10.01.2020 11:00,-5.2,701.8,774.3,,45,Wind blowing from the west,3,,6,no clouds, ,,,-12.0,-1.5,,,,,,30.0,-15.3,No precipitation,6,,,,
10.01.2020 08:00,-10.7,701.5,774.4,0.6,61,Wind blowing from the north-west,3,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,-1.5,,,2500 or more  or no clouds.,,,21.0,-16.8,No precipitation,12,,,,
10.01.2020 05:00,-11.4,700.9,773.8,,65,Wind blowing from the west-southwest,2,,7,, ,,,-15.3,-1.5,,,,,,21.0,-16.7,No precipitation,6,,,,
10.01.2020 02:00,-9.1,701.1,773.6,0.7,62,Wind blowing from the north-west,4,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-1.5,,,2500 or more  or no clouds.,,,22.0,-15.2,No precipitation,12,,,,
09.01.2020 23:00,-7.0,700.4,773.1,,55,Wind blowing from the north-west,3,,7,, ,,,,-1.5,,,,,,25.0,-14.5,No precipitation,6,,,,
09.01.2020 20:00,-4.6,699.7,773.1,0.5,49,Wind blowing from the north-west,4,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-1.5,,,2500 or more  or no clouds.,,,30.0,-13.7,No precipitation,12,,,,
09.01.2020 17:00,-3.6,699.2,772.4,,53,Wind blowing from the north-east,1,,,40%., ,,,-15.3,-1.5,,,1500-2000,,,7.0,-12.0,No precipitation,6,,,,
09.01.2020 14:00,-3.5,699.3,772.2,-2.0,43,Wind blowing from the south-southwest,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-2.1,,,,,,15.0,-14.3,No precipitation,12,,,,
09.01.2020 11:00,-7.4,701.3,774.9,,47,Wind blowing from the south,1,,3,no clouds, ,,,-15.3,-2.1,,,,,,19.0,-17.0,No precipitation,6,,,,
09.01.2020 08:00,-14.7,701.1,775.3,0.0,76,Wind blowing from the west-southwest,0,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-2.1,,,1500-2000,,,10.0,-18.1,No precipitation,12,,,,
09.01.2020 05:00,-14.9,701.1,774.4,,78,Wind blowing from the north,1,,4,, ,,,-15.3,-2.1,,,,,,16.0,-17.9,No precipitation,6,,,,
09.01.2020 02:00,-13.1,701.6,774.8,-0.1,69,Wind blowing from the north-northwest,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,-2.1,,,2500 or more  or no clouds.,,,22.0,-17.6,No precipitation,12,,,,
08.01.2020 23:00,-12.4,701.7,775.3,,68,Wind blowing from the north,1,,7,,Mist. ,,,-13.4,-2.1,,,,,,6.0,-17.1,No precipitation,6,,,,
08.01.2020 20:00,-9.7,702.0,776.1,0.6,62,Wind blowing from the north-east,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,-2.1,,,,,,24.0,-15.6,No precipitation,12,,,,
08.01.2020 17:00,-3.4,701.4,774.2,,42,Wind blowing from the west,1,,7,no clouds, ,,,-13.4,-2.1,,,,,,30.0,-14.5,No precipitation,6,,,,
08.01.2020 14:00,-3.7,701.7,774.6,-1.7,43,Wind blowing from the west,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,-3.7,,,,,,30.0,-14.7,No precipitation,12,,,,
08.01.2020 11:00,-7.8,703.4,777.1,,48,Wind blowing from the west-northwest,4,,11,no clouds, ,,,-13.4,-4.9,,,,,,30.0,-17.1,No precipitation,6,,,,
08.01.2020 08:00,-13.3,703.8,778.0,0.8,63,Wind blowing from the west-northwest,4,,11,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.4,-4.9,,,1500-2000,,,29.0,-19.0,No precipitation,12,,,,
08.01.2020 05:00,-11.4,703.0,776.5,,57,Wind blowing from the north-west,4,,11,, ,,,-11.6,-4.9,,,,,,30.0,-18.2,No precipitation,6,,,,
08.01.2020 02:00,-11.3,703.3,776.6,-0.2,58,Wind blowing from the north-northwest,4,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.3,-4.9,,,2500 or more  or no clouds.,,,30.0,-18.1,No precipitation,12,,,,
07.01.2020 23:00,-10.9,703.5,777.1,,57,Wind blowing from the west-northwest,4,,11,, ,,,-11.0,-4.9,,,,,,30.0,-17.8,No precipitation,6,,,,
07.01.2020 20:00,-9.4,702.1,775.6,1.3,54,Wind blowing from the north-northwest,6,,11,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,-4.4,,,1500-2000,,,30.0,-17.0,No precipitation,12,,,,
07.01.2020 17:00,-6.9,700.8,773.8,,46,Wind blowing from the north-west,4,,11,90  or more  but not 100%, ,,,-10.7,-2.7,,,1500-2000,,,30.0,-16.6,No precipitation,6,,,,
07.01.2020 14:00,-5.1,700.5,773.0,-1.7,42,Wind blowing from the west-northwest,4,,11,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.7,0.4,,,1500-2000,,,30.0,-16.0,No precipitation,12,,,,
07.01.2020 11:00,-8.1,702.2,775.2,,56,Wind blowing from the west,3,,11,90  or more  but not 100%, ,,,-10.7,,,,1500-2000,,,20.0,-15.5,No precipitation,6,,,,
07.01.2020 08:00,-10.1,701.6,774.4,0.4,57,Wind blowing from the north-west,3,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.4,0.8,,,1500-2000,,,30.0,-17.0,No precipitation,12,,,,
07.01.2020 05:00,-9.3,701.2,773.6,,55,Wind blowing from the north-northwest,3,,12,, ,,,-9.3,0.8,,,,,,30.0,-16.7,No precipitation,6,,,,
07.01.2020 02:00,-8.2,702.2,774.2,-0.2,57,Wind blowing from the north-west,5,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.3,0.8,,,2500 or more  or no clouds.,,,30.0,-15.4,No precipitation,12,,,,
06.01.2020 23:00,-7.0,702.4,774.4,,57,Wind blowing from the north-west,4,,12,, ,,,-7.0,0.8,,,,,,30.0,-14.1,No precipitation,6,,,,
06.01.2020 20:00,-4.4,701.0,772.9,0.3,54,Wind blowing from the north-west,3,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,0.8,,,2500 or more  or no clouds.,,,30.0,-12.5,No precipitation,12,,,,
06.01.2020 17:00,-2.7,700.7,772.5,,50,Wind blowing from the north-west,3,,9,90  or more  but not 100%, ,,,-4.9,0.8,,,1500-2000,,,30.0,-11.9,No precipitation,6,,,,
06.01.2020 14:00,0.3,699.4,770.5,-1.2,46,Wind blowing from the north,6,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,0.8,,,1500-2000,,,30.0,-10.2,1.0,12,,,,
06.01.2020 11:00,-1.4,700.6,772.0,,73,Wind blowing from the west,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.2,-0.7,,,1500-2000,,,5.0,-5.6,No precipitation,6,,,,
06.01.2020 08:00,-4.3,699.5,771.2,0.2,90,Wind blowing from the north-northwest,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,2.0,-5.7,4.0,12,,,,
06.01.2020 05:00,-4.7,699.3,770.9,,93,Wind blowing from the north-northwest,1,,5,,Snow not falling as shower(s). ,,,,-0.7,,,,,,1.6,-5.7,2.0,6,,,,
06.01.2020 02:00,-4.6,699.8,771.4,-0.5,93,Wind blowing from the west-southwest,1,,5,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-0.7,,,2500 or more  or no clouds.,,,1.5,-5.6,4.0,12,,,,
05.01.2020 23:00,-3.4,700.3,772.1,,90,Wind blowing from the south-east,2,,5,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-0.7,,,,,,2.0,-4.9,3.0,6,,,,
05.01.2020 20:00,-3.7,700.6,773.3,0.3,90,Wind blowing from the east-southeast,2,,5,100%.,Intermittent fall of snowflakes  moderate at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,-0.7,,,1500-2000,,,0.9,-5.1,2.0,12,,,,
05.01.2020 17:00,-2.9,700.3,772.8,,54,Wind blowing from the south-southwest,1,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,2.4,,,1500-2000,,,6.0,-10.9,No precipitation,6,,,,
05.01.2020 14:00,-2.2,700.6,772.8,-1.9,51,Wind blowing from the south-southeast,2,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,4.9,,,1500-2000,,,6.0,-11.2,No precipitation,12,,,,
05.01.2020 11:00,-5.2,702.5,775.1,,51,Calm  no wind,0,,,90  or more  but not 100%, ,,,-10.9,,,,1500-2000,,,18.0,-13.8,No precipitation,6,,,,
05.01.2020 08:00,-10.8,702.2,775.1,0.7,72,Wind blowing from the west-northwest,1,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,4.9,,,1500-2000,,,7.0,-14.9,No precipitation,12,,,,
05.01.2020 05:00,-9.7,701.5,773.2,,67,Wind blowing from the north-west,1,,5,, ,,,-9.7,4.9,,,,,,17.0,-14.7,No precipitation,6,,,,
05.01.2020 02:00,-8.1,701.9,773.4,-0.3,62,Wind blowing from the north-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,4.9,,,2500 or more  or no clouds.,,,9.0,-14.1,No precipitation,12,,,,
04.01.2020 23:00,-6.8,702.2,774.2,,59,Wind blowing from the north-northeast,1,,5,, ,,,-9.7,4.9,,,,,,9.0,-13.5,No precipitation,6,,,,
04.01.2020 20:00,-3.7,701.8,774.4,0.9,49,Wind blowing from the north-east,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,4.9,,,,,,14.0,-12.9,No precipitation,12,,,,
04.01.2020 17:00,2.5,700.9,772.3,,33,Wind blowing from the south-east,1,,5,no clouds, ,,,-9.7,4.9,,,,,,12.0,-12.1,No precipitation,6,,,,
04.01.2020 14:00,3.8,701.6,772.9,-1.4,29,Wind blowing from the west,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.7,4.4,,,,,,29.0,-12.6,No precipitation,12,,,,
04.01.2020 11:00,-1.1,703.0,774.8,,39,Wind blowing from the south-southeast,2,,6,no clouds, ,,,-9.7,4.4,,,,,,15.0,-13.3,No precipitation,6,,,,
04.01.2020 08:00,-9.2,702.7,775.4,0.9,64,Wind blowing from the north-northeast,1,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,4.4,,,,,,5.0,-14.9,No precipitation,12,,,,
04.01.2020 05:00,-7.3,701.8,773.4,,56,Wind blowing from the north-northwest,3,,6,, ,,,-11.6,4.4,,,,,,30.0,-14.6,No precipitation,6,,,,
04.01.2020 02:00,-6.8,701.8,773.2,0.1,56,Wind blowing from the west,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,4.4,,,2500 or more  or no clouds.,,,30.0,-14.1,No precipitation,12,,,,
03.01.2020 23:00,-4.9,701.7,773.6,,51,Wind blowing from the west,0,,4,, ,,,-11.6,4.4,,,,,,10.0,-13.5,No precipitation,6,,,,
03.01.2020 20:00,-3.5,701.5,774.1,0.2,49,Wind blowing from the east,1,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,4.4,,,,,,4.9,-12.7,No precipitation,12,,,,
03.01.2020 17:00,1.3,701.3,773.5,,37,Wind blowing from the north-east,1,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,7.0,-11.8,,,,,,
03.01.2020 14:00,3.1,701.3,772.9,-2.2,28,Wind blowing from the west-southwest,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,3.3,,,,,,17.0,-13.6,No precipitation,12,,,,
03.01.2020 11:00,-3.1,703.5,775.9,,40,Wind blowing from the west-northwest,2,,7,no clouds, ,,,-11.6,1.3,,,,,,26.0,-14.8,No precipitation,6,,,,
03.01.2020 08:00,-10.2,703.3,776.5,0.3,61,Wind blowing from the north-northwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,1.3,,,,,,12.0,-16.3,No precipitation,12,,,,
