Local time in Danzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 23:00,21.1,745.9,760.7,,87,Wind blowing from the south-southeast,2,,6,, ,,,19.2,27.0,,,,,,19.0,18.9,No precipitation,6,,,,
10.01.2020 20:00,22.9,745.2,760.0,0.7,81,Wind blowing from the south-east,2,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.2,27.0,,,600-1000,,,20.0,19.5,No precipitation,12,,,,
10.01.2020 17:00,25.7,744.5,759.3,,66,Wind blowing from the south-east,3,,6,70 – 80%., ,,,19.2,27.2,,,600-1000,,,25.0,18.9,No precipitation,6,,,,
10.01.2020 14:00,26.6,745.5,760.3,-2.4,62,Wind blowing from the east-northeast,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.2,29.4,,,600-1000,,,26.0,18.7,No precipitation,12,,,,
10.01.2020 11:00,24.4,747.9,762.7,,73,Wind blowing from the south-southeast,2,,5,90  or more  but not 100%, ,,,19.2,29.4,,,,,,24.0,19.2,No precipitation,6,,,,
10.01.2020 08:00,19.6,747.3,762.1,1.5,94,Wind blowing from the south,1,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.5,,,,2500 or more  or no clouds.,,,8.0,18.6,No precipitation,12,,,,
10.01.2020 05:00,20.1,745.8,760.6,,92,Wind blowing from the east-southeast,1,,,, ,,,18.2,29.4,,,,,,12.0,18.8,No precipitation,6,,,,
10.01.2020 02:00,20.5,746.2,760.9,-0.2,91,Wind blowing from the south-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,29.4,,,2500 or more  or no clouds.,,,13.0,19.0,No precipitation,12,,,,
09.01.2020 23:00,21.3,746.4,761.2,,88,Wind blowing from the south-east,2,,6,, ,,,18.2,29.4,,,,,,15.0,19.2,No precipitation,6,,,,
09.01.2020 20:00,23.2,745.9,760.8,0.5,81,Wind blowing from the east,2,,,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,29.4,,,600-1000,,,15.0,19.8,No precipitation,12,,,,
09.01.2020 17:00,27.0,745.4,760.2,,53,Wind blowing from the east,1,,,20–30%., ,,,18.2,29.4,,,600-1000,,,30.0,16.6,No precipitation,6,,,,
09.01.2020 14:00,28.5,746.5,761.2,-2.4,47,Wind blowing from the east-southeast,2,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,28.8,,,600-1000,,,30.0,16.1,No precipitation,12,,,,
09.01.2020 11:00,25.5,748.9,763.8,,62,Wind blowing from the east-southeast,2,,5,40%., ,,,18.2,28.3,,,2500 or more  or no clouds.,,,25.0,17.7,No precipitation,6,,,,
09.01.2020 08:00,18.5,748.0,763.0,0.8,94,Wind blowing from the south-west,1,,6,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.2,28.3,,,2500 or more  or no clouds.,,,11.0,17.5,No precipitation,12,,,,
09.01.2020 05:00,19.3,747.2,762.0,,88,Wind blowing from the south-east,1,,6,, ,,,18.8,28.3,,,,,,14.0,17.3,No precipitation,6,,,,
09.01.2020 02:00,20.0,747.6,762.4,-0.5,88,Wind blowing from the south-southeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,28.3,,,2500 or more  or no clouds.,,,12.0,18.0,No precipitation,12,,,,
08.01.2020 23:00,20.5,748.1,763.0,,84,Wind blowing from the south-east,3,,8,, ,,,18.8,28.3,,,,,,16.0,17.7,No precipitation,6,,,,
08.01.2020 20:00,22.9,747.5,762.4,0.8,67,Wind blowing from the east-southeast,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,28.3,,,,,,29.0,16.5,No precipitation,12,,,,
08.01.2020 17:00,26.8,746.7,761.5,,54,Wind blowing from the east-southeast,2,,8,70 – 80%., ,,,18.8,28.3,,,600-1000,,,30.0,16.7,No precipitation,6,,,,
08.01.2020 14:00,27.6,747.5,762.3,,54,Wind blowing from the south-east,2,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,30.7,,,600-1000,,,30.0,17.5,No precipitation,12,,,,
08.01.2020 11:00,24.9,750.0,764.8,,69,Wind blowing from the east-southeast,2,,5,40%., ,,,18.8,30.7,,,600-1000,,,24.0,18.8,No precipitation,6,,,,
08.01.2020 08:00,18.9,749.1,764.0,1.2,96,Wind blowing from the east,1,,4,50%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,,,,600-1000,,,2.7,18.2,No precipitation,12,,,,
08.01.2020 05:00,19.5,747.9,762.7,,93,Calm  no wind,0,,,, ,,,19.5,30.7,,,,,,9.0,18.3,No precipitation,6,,,,
08.01.2020 02:00,20.2,748.3,763.0,-0.3,92,Wind blowing from the south,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.2,30.7,,,2500 or more  or no clouds.,,,12.0,18.9,No precipitation,12,,,,
07.01.2020 23:00,21.1,748.6,763.4,,87,Wind blowing from the south,1,,7,, ,,,20.2,30.7,,,,,,13.0,18.9,No precipitation,6,,,,
07.01.2020 20:00,23.4,748.0,762.8,1.4,73,Wind blowing from the east-northeast,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.2,30.7,,,2500 or more  or no clouds.,,,22.0,18.3,No precipitation,12,,,,
07.01.2020 17:00,27.2,746.6,761.4,,56,Wind blowing from the north,2,,7,60%., ,,,20.2,30.7,,,1500-2000,,,30.0,17.7,No precipitation,6,,,,
07.01.2020 14:00,30.0,746.5,761.2,,43,Wind blowing from the north-northeast,1,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.2,30.5,,,600-1000,,,30.0,16.1,No precipitation,12,,,,
07.01.2020 11:00,26.8,748.8,763.6,,59,Wind blowing from the south-southeast,1,,6,no clouds, ,,,20.2,28.6,,,,,,30.0,18.1,No precipitation,6,,,,
07.01.2020 08:00,20.4,748.2,763.0,0.8,94,Wind blowing from the south-southwest,1,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,,,,2500 or more  or no clouds.,,,14.0,19.4,No precipitation,12,,,,
07.01.2020 05:00,20.3,747.4,762.2,,93,Wind blowing from the south,1,,6,, ,,,19.5,28.6,,,,,,9.0,19.1,No precipitation,6,,,,
07.01.2020 02:00,20.9,747.1,761.8,-0.9,90,Wind blowing from the south,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,28.6,,,2500 or more  or no clouds.,,,15.0,19.2,No precipitation,12,,,,
06.01.2020 23:00,21.5,748.0,762.9,,87,Wind blowing from the east-southeast,1,,,, ,,,19.5,28.6,,,,,,17.0,19.2,No precipitation,6,,,,
06.01.2020 20:00,23.1,747.0,761.8,0.9,80,Wind blowing from the south-east,2,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,28.6,,,1500-2000,,,18.0,19.5,No precipitation,12,,,,
06.01.2020 17:00,28.1,746.1,760.8,,54,Wind blowing from the east-southeast,2,,4,20–30%., ,,,19.5,28.6,,,1500-2000,,,29.0,17.9,No precipitation,6,,,,
06.01.2020 14:00,27.6,747.6,762.4,-2.6,57,Wind blowing from the east-southeast,2,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,28.0,,,600-1000,,,30.0,18.3,No precipitation,12,,,,
06.01.2020 11:00,22.9,750.2,765.1,,82,Calm  no wind,0,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,,,,600-1000,,,5.0,19.7,No precipitation,6,,,,
06.01.2020 08:00,19.9,749.1,764.0,1.2,95,Wind blowing from the east-southeast,1,,5,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.1,,,,1500-2000,,,7.0,19.1,No precipitation,12,,,,
06.01.2020 05:00,20.1,747.9,762.7,,92,Wind blowing from the east-southeast,1,,,, ,,,18.8,28.0,,,,,,10.0,18.8,No precipitation,6,,,,
06.01.2020 02:00,20.2,748.6,763.5,-0.4,91,Wind blowing from the south-east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.7,28.0,,,2500 or more  or no clouds.,,,12.0,18.7,No precipitation,12,,,,
05.01.2020 23:00,20.6,749.0,763.9,,86,Wind blowing from the south-southeast,2,,9,, ,,,18.7,28.0,,,,,,17.0,18.2,No precipitation,6,,,,
05.01.2020 20:00,22.1,748.3,763.3,1.0,77,Wind blowing from the east-southeast,2,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.7,28.0,,,,,,23.0,17.9,No precipitation,12,,,,
05.01.2020 17:00,26.2,747.3,762.1,,58,Wind blowing from the south-east,2,,9,10%  or less  but not 0, ,,,18.7,28.0,,,600-1000,,,30.0,17.3,No precipitation,6,,,,
05.01.2020 14:00,26.4,748.0,762.8,-1.8,53,Wind blowing from the south-southeast,3,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.7,26.7,,,300-600,,,30.0,16.1,No precipitation,12,,,,
05.01.2020 11:00,23.7,749.8,764.7,,67,Wind blowing from the south-east,4,,9,10%  or less  but not 0, ,,,18.7,26.0,,,600-1000,,,25.0,17.2,No precipitation,6,,,,
05.01.2020 08:00,19.1,749.0,764.0,0.8,90,Wind blowing from the south-southeast,3,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.7,,,,600-1000,,,13.0,17.4,No precipitation,12,,,,
05.01.2020 05:00,19.0,748.2,763.1,,92,Wind blowing from the south-east,2,,6,, ,,,18.7,26.0,,,,,,11.0,17.7,No precipitation,6,,,,
05.01.2020 02:00,19.4,749.1,763.9,-0.6,88,Wind blowing from the south-southeast,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.2,26.0,,,2500 or more  or no clouds.,,,15.0,17.4,No precipitation,12,,,,
04.01.2020 23:00,19.9,749.7,764.6,,87,Wind blowing from the east-southeast,2,,7,, ,,,19.2,26.0,,,,,,16.0,17.7,No precipitation,6,,,,
04.01.2020 20:00,21.5,748.7,763.6,1.0,80,Wind blowing from the south-east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.2,26.0,,,600-1000,,,23.0,17.9,No precipitation,12,,,,
04.01.2020 17:00,24.1,747.7,762.5,,65,Wind blowing from the south-east,2,,,90  or more  but not 100%, ,,,19.2,26.0,,,600-1000,,,30.0,17.1,No precipitation,6,,,,
04.01.2020 14:00,25.4,748.7,763.6,-2.2,62,Wind blowing from the east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.2,26.6,,,600-1000,,,27.0,17.6,No precipitation,12,,,,
04.01.2020 11:00,23.7,750.9,765.8,,70,Wind blowing from the south-east,3,,6,70 – 80%., ,,,19.2,26.6,,,600-1000,,,24.0,17.9,No precipitation,6,,,,
04.01.2020 08:00,19.5,750.2,765.2,0.9,92,Wind blowing from the east-southeast,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.2,,,,600-1000,,,7.0,18.2,No precipitation,12,,,,
04.01.2020 05:00,19.5,749.3,764.2,,91,Wind blowing from the south-southeast,1,,7,, ,,,19.3,26.6,,,,,,11.0,18.0,No precipitation,6,,,,
04.01.2020 02:00,19.4,750.1,765.0,-1.0,90,Wind blowing from the east-southeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.4,26.6,,,2500 or more  or no clouds.,,,12.0,17.7,No precipitation,12,,,,
03.01.2020 23:00,20.4,751.1,766.0,,85,Wind blowing from the south-east,3,,,, ,,,19.5,26.6,,,,,,17.0,17.8,No precipitation,6,,,,
03.01.2020 20:00,21.8,750.4,765.4,,80,Wind blowing from the east-southeast,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,26.6,,,600-1000,,,20.0,18.2,No precipitation,12,,,,
03.01.2020 17:00,24.6,749.3,764.2,,64,Wind blowing from the south-east,2,,,90  or more  but not 100%, ,,,19.5,26.6,,,600-1000,,,30.0,17.3,No precipitation,6,,,,
03.01.2020 14:00,25.9,750.0,764.8,-2.0,60,Wind blowing from the east-southeast,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,26.6,,,600-1000,,,27.0,17.5,No precipitation,12,,,,
03.01.2020 11:00,23.3,752.0,767.0,,73,Wind blowing from the south-east,3,,6,60%., ,,,19.5,25.4,,,600-1000,,,25.0,18.2,No precipitation,6,,,,
03.01.2020 08:00,19.8,751.2,766.2,0.8,90,Wind blowing from the east,1,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.2,,,,600-1000,,,14.0,18.1,No precipitation,12,,,,
03.01.2020 05:00,20.1,750.4,765.3,,87,Wind blowing from the south-southeast,3,,,, ,,,18.6,25.4,,,,,,18.0,17.9,No precipitation,6,,,,
03.01.2020 02:00,19.5,751.2,766.1,-0.7,91,Wind blowing from the south-east,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.6,25.4,,,2500 or more  or no clouds.,,,15.0,18.0,No precipitation,12,,,,
02.01.2020 23:00,19.9,751.9,766.9,,88,Wind blowing from the south-east,3,,8,, ,,,18.6,25.4,,,,,,14.0,17.9,No precipitation,6,,,,
02.01.2020 20:00,20.8,751.7,766.8,1.1,83,Wind blowing from the south-east,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.6,25.4,,,600-1000,,,19.0,17.8,No precipitation,12,,,,
02.01.2020 17:00,22.9,750.6,765.6,,75,Wind blowing from the south-east,3,,,40%., ,,,18.6,25.4,,,600-1000,,,24.0,18.2,No precipitation,6,,,,
02.01.2020 14:00,23.9,751.4,766.3,-2.6,71,Wind blowing from the south-southeast,3,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.6,24.0,,,600-1000,,,30.0,18.3,Trace of precipitation,12,,,,
02.01.2020 11:00,21.9,754.0,769.0,,83,Wind blowing from the east,2,,,100%., ,,,18.6,22.8,,,600-1000,,,11.0,18.9,No precipitation,6,,,,
02.01.2020 08:00,19.2,753.4,768.4,1.2,92,Wind blowing from the east-southeast,1,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.6,,,,300-600,,,6.0,17.9,Trace of precipitation,12,,,,
02.01.2020 05:00,18.6,752.2,767.2,,95,Wind blowing from the east,1,,6,,Mist. ,,,18.6,22.8,,,,,,4.0,17.8,No precipitation,6,,,,
02.01.2020 02:00,19.5,752.5,767.5,,93,Wind blowing from the east-southeast,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,22.8,,,2500 or more  or no clouds.,,,5.0,18.3,0.5,12,,,,
01.01.2020 23:00,19.9,753.4,768.4,,92,Wind blowing from the east,1,,7,, ,,,19.7,22.8,,,,,,8.0,18.6,0.5,6,,,,
01.01.2020 20:00,19.9,753.1,768.1,,93,Wind blowing from the east-southeast,2,,8,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.7,22.8,,,300-600,,,13.0,18.7,0.5,12,,,,
