Local time in Jarud,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 20:00,-9.6,742.9,769.0,0.6,48,Wind blowing from the north-west,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,-3.2,,,,,,20.0,-18.6,No precipitation,12,,,,
10.01.2020 17:00,-8.0,742.3,768.3,,46,Wind blowing from the west-northwest,3,,9,no clouds, ,,,-12.3,-3.2,,,,,,28.0,-17.8,No precipitation,6,,,,
10.01.2020 14:00,-3.5,741.1,766.7,-1.3,36,Wind blowing from the north-west,3,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,-0.3,,,2500 or more  or no clouds.,,,30.0,-16.4,No precipitation,12,,,,
10.01.2020 11:00,-6.5,742.4,768.3,,41,Wind blowing from the west-northwest,3,,,no clouds, ,,,,,,,,,,29.0,-17.6,,,,,,
10.01.2020 08:00,-10.7,742.4,768.4,0.1,55,Wind blowing from the west-northwest,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,,,,,,,21.0,-18.0,No precipitation,12,,,,
10.01.2020 05:00,-9.8,742.3,768.0,,52,Wind blowing from the west-northwest,2,,6,, ,,,-12.3,-0.3,,,,,,30.0,-18.0,No precipitation,6,,,,
10.01.2020 02:00,-10.3,742.9,768.5,-0.3,56,Wind blowing from the north-northwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.3,-0.3,,,2500 or more  or no clouds.,,,30.0,-17.4,No precipitation,12,,,,
09.01.2020 23:00,-10.7,743.2,769.1,,64,Wind blowing from the west-northwest,1,,,, ,,,-12.1,-0.3,,,,,,11.0,-16.2,No precipitation,6,,,,
09.01.2020 20:00,-8.5,743.6,769.6,0.1,63,Wind blowing from the north-west,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,-0.3,,,,,,3.9,-14.3,No precipitation,12,,,,
09.01.2020 17:00,-3.5,743.5,769.3,,47,Wind blowing from the east-southeast,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,-0.3,,,,,,3.1,-13.2,No precipitation,6,,,,
09.01.2020 14:00,-0.7,743.8,769.3,-1.4,37,Wind blowing from the west-southwest,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,-0.5,,,2500 or more  or no clouds.,,,29.0,-13.6,No precipitation,12,,,,
09.01.2020 11:00,-5.2,745.2,771.0,,48,Wind blowing from the west,2,,6,no clouds, ,,,-12.1,-3.7,,,,,,24.0,-14.5,No precipitation,6,,,,
09.01.2020 08:00,-9.9,745.3,771.4,0.0,61,Wind blowing from the north-west,2,,9,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.1,,,,,,,7.0,-16.0,No precipitation,12,,,,
09.01.2020 05:00,-10.2,745.3,771.2,,61,Wind blowing from the west-northwest,2,,9,, ,,,-10.5,-3.7,,,,,,29.0,-16.3,No precipitation,6,,,,
09.01.2020 02:00,-9.0,745.4,771.2,0.2,56,Wind blowing from the north-west,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,-3.7,,,2500 or more  or no clouds.,,,30.0,-16.2,No precipitation,12,,,,
08.01.2020 23:00,-8.9,745.2,771.1,,52,Wind blowing from the north-northwest,2,,,, ,,,-9.5,-3.7,,,,,,30.0,-17.0,No precipitation,6,,,,
08.01.2020 20:00,-8.3,745.1,771.1,0.5,48,Wind blowing from the north-west,3,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,-3.7,,,,,,25.0,-17.4,Trace of precipitation,12,,,,
08.01.2020 17:00,-5.9,744.6,770.5,,43,Wind blowing from the north-northwest,3,,8,20–30%., ,,,-9.5,-3.7,,,2500 or more  or no clouds.,,,29.0,-16.7,No precipitation,6,,,,
08.01.2020 14:00,-4.4,744.3,770.0,,52,Wind blowing from the north-west,3,,8,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,-1.7,,,2500 or more  or no clouds.,,,18.0,-12.8,Trace of precipitation,12,,,,
08.01.2020 11:00,-6.9,745.5,771.4,,71,Wind blowing from the north-west,3,,8,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.5,,,,2500 or more  or no clouds.,,,9.0,-11.4,No precipitation,6,,,,
08.01.2020 08:00,-9.2,745.3,771.4,0.4,59,Wind blowing from the north-northwest,2,,8,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,15.0,-15.9,No precipitation,12,,,,
08.01.2020 05:00,-8.9,744.9,770.7,,56,Wind blowing from the west-northwest,2,,8,, ,,,-13.9,-1.7,,,,,,30.0,-16.1,No precipitation,6,,,,
08.01.2020 02:00,-8.0,745.3,771.0,0.1,53,Wind blowing from the north-west,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-1.7,,,2500 or more  or no clouds.,,,30.0,-15.9,No precipitation,12,,,,
07.01.2020 23:00,-9.1,745.2,770.9,,57,Wind blowing from the north-west,3,,,, ,,,-13.9,-1.7,,,,,,30.0,-16.1,No precipitation,6,,,,
07.01.2020 20:00,-8.5,745.3,771.5,0.3,58,Wind blowing from the north-northwest,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-1.7,,,,,,24.0,-15.3,No precipitation,12,,,,
07.01.2020 17:00,-5.4,745.0,770.9,,50,Wind blowing from the north-northwest,3,,9,no clouds, ,,,-13.9,-1.7,,,,,,18.0,-14.4,No precipitation,6,,,,
07.01.2020 14:00,-2.0,745.0,770.8,,43,Wind blowing from the north-northwest,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-1.9,,,,,,29.0,-12.9,No precipitation,12,,,,
07.01.2020 11:00,-3.1,746.1,771.9,,49,Wind blowing from the north-west,3,,8,no clouds, ,,,-13.9,-3.1,,,,,,28.0,-12.3,No precipitation,6,,,,
07.01.2020 08:00,-12.6,746.6,772.9,1.0,79,Wind blowing from the west-northwest,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-5.0,,,,,,2.0,-15.6,No precipitation,12,,,,
07.01.2020 05:00,-11.5,745.6,771.7,,68,Wind blowing from the east-southeast,1,,5,, ,,,-12.4,-5.0,,,,,,12.0,-16.2,No precipitation,6,,,,
07.01.2020 02:00,-9.5,746.5,772.4,0.3,60,Wind blowing from the north-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.8,-5.0,,,2500 or more  or no clouds.,,,30.0,-16.0,No precipitation,12,,,,
06.01.2020 23:00,-10.1,746.2,772.2,,58,Wind blowing from the west-northwest,2,,,, ,,,-10.2,-5.0,,,,,,26.0,-16.8,No precipitation,6,,,,
06.01.2020 20:00,-8.7,745.7,771.8,1.7,69,Wind blowing from the west,2,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,-5.0,,,2500 or more  or no clouds.,,,5.0,-13.5,No precipitation,12,,,,
06.01.2020 17:00,-6.8,744.0,769.9,,78,Wind blowing from the east-southeast,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,-2.1,,,2500 or more  or no clouds.,,,2.1,-10.0,No precipitation,6,,,,
06.01.2020 14:00,-5.3,742.6,768.4,-0.5,68,Wind blowing from the south,2,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,2.2,,,2500 or more  or no clouds.,,,4.8,-10.3,No precipitation,12,,,,
06.01.2020 11:00,-6.6,743.1,768.9,,71,Wind blowing from the east,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.1,,,,2500 or more  or no clouds.,,,4.7,-11.0,No precipitation,6,,,,
06.01.2020 08:00,-9.9,742.9,768.8,0.1,80,Wind blowing from the south,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,,,,2500 or more  or no clouds.,,,2.4,-12.8,No precipitation,12,,,,
06.01.2020 05:00,-9.3,742.8,768.4,,79,Wind blowing from the north-northeast,2,,4,,Mist. ,,,-10.9,2.2,,,,,,7.0,-12.3,No precipitation,6,,,,
06.01.2020 02:00,-8.7,743.9,769.3,-1.2,74,Wind blowing from the north-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,2.2,,,2500 or more  or no clouds.,,,11.0,-12.5,No precipitation,12,,,,
05.01.2020 23:00,-8.0,745.1,770.8,,78,Wind blowing from the south-southeast,1,,,,Haze. ,,,-10.9,2.2,,,,,,1.9,-11.2,No precipitation,6,,,,
05.01.2020 20:00,-6.8,745.6,771.7,-0.3,72,Wind blowing from the north,0,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,2.2,,,2500 or more  or no clouds.,,,1.2,-11.0,No precipitation,12,,,,
05.01.2020 17:00,-2.1,745.9,771.6,,56,Wind blowing from the south-east,2,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,2.2,,,2500 or more  or no clouds.,,,4.0,-9.9,No precipitation,6,,,,
05.01.2020 14:00,1.7,746.1,771.7,-1.4,38,Wind blowing from the south-southwest,3,,5,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,1.8,,,2500 or more  or no clouds.,,,30.0,-11.1,No precipitation,12,,,,
05.01.2020 11:00,-3.1,747.5,773.2,,49,Wind blowing from the south-southwest,2,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,0.6,,,,,,5.0,-12.3,No precipitation,6,,,,
05.01.2020 08:00,-10.4,748.2,774.2,0.7,69,Wind blowing from the north-northwest,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.9,0.6,,,,,,8.0,-15.0,No precipitation,12,,,,
05.01.2020 05:00,-10.0,747.5,773.3,,67,Wind blowing from the north-west,2,,4,, ,,,-10.7,0.6,,,,,,27.0,-15.0,No precipitation,6,,,,
05.01.2020 02:00,-10.3,747.8,773.5,-0.2,69,Wind blowing from the north-west,1,,8,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,0.6,,,2500 or more  or no clouds.,,,4.1,-14.9,No precipitation,12,,,,
04.01.2020 23:00,-7.6,748.0,773.7,,61,Wind blowing from the south-west,1,,,, ,,,-9.0,0.6,,,,,,7.0,-13.8,No precipitation,6,,,,
04.01.2020 20:00,-5.9,747.3,773.2,,54,Wind blowing from the west,1,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,0.6,,,,,,14.0,-13.7,No precipitation,12,,,,
04.01.2020 17:00,-1.8,746.7,772.3,,44,Wind blowing from the north-west,2,,10,no clouds, ,,,-9.0,0.6,,,,,,16.0,-12.7,No precipitation,6,,,,
04.01.2020 14:00,0.3,745.8,771.3,-0.2,37,Wind blowing from the north-northwest,3,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,0.6,,,,,,30.0,-12.7,No precipitation,12,,,,
04.01.2020 11:00,-2.1,746.0,771.5,,44,Wind blowing from the north-west,3,,8,no clouds, ,,,-9.0,-0.2,,,,,,27.0,-12.7,No precipitation,6,,,,
04.01.2020 08:00,-8.2,745.6,771.4,1.1,54,Wind blowing from the west,4,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.0,-0.2,,,,,,25.0,-15.9,No precipitation,12,,,,
04.01.2020 05:00,-7.0,744.5,770.2,,53,Wind blowing from the west-northwest,3,,7,, ,,,-9.2,-0.2,,,,,,30.0,-15.0,No precipitation,6,,,,
04.01.2020 02:00,-6.8,743.8,769.3,0.6,53,Wind blowing from the west-northwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,-0.2,,,2500 or more  or no clouds.,,,30.0,-14.8,No precipitation,12,,,,
03.01.2020 23:00,-4.8,743.2,768.7,,49,Wind blowing from the west-northwest,2,,,, ,,,-10.0,-0.2,,,,,,30.0,-14.1,No precipitation,6,,,,
03.01.2020 20:00,-4.6,743.4,769.1,,49,Wind blowing from the west,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,-0.2,,,,,,19.0,-13.9,No precipitation,12,,,,
03.01.2020 17:00,-3.1,743.8,769.4,,45,Wind blowing from the west-northwest,1,,8,60%., ,,,-10.0,-0.2,,,2500 or more  or no clouds.,,,9.0,-13.4,No precipitation,6,,,,
03.01.2020 14:00,-0.4,743.3,768.7,-1.4,37,Wind blowing from the north-northwest,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.0,-0.4,,,,,,23.0,-13.3,No precipitation,12,,,,
03.01.2020 11:00,-3.5,744.7,770.4,,42,Wind blowing from the north-west,3,,8,no clouds, ,,,-10.0,-3.4,,,,,,30.0,-14.6,No precipitation,6,,,,
03.01.2020 08:00,-9.0,744.8,770.8,0.6,49,Wind blowing from the west,4,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.8,-3.4,,,2500 or more  or no clouds.,,,23.0,-17.8,No precipitation,12,,,,
03.01.2020 05:00,-8.1,744.2,770.0,,50,Wind blowing from the west-northwest,3,,6,, ,,,,-3.4,,,,,,30.0,-16.7,No precipitation,6,,,,
03.01.2020 02:00,-5.8,744.6,770.2,-0.5,46,Wind blowing from the west-northwest,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.4,,,2500 or more  or no clouds.,,,23.0,-15.6,No precipitation,12,,,,
02.01.2020 23:00,-7.1,745.1,770.9,,48,Wind blowing from the west-northwest,4,,,, ,,,,-3.4,,,,,,30.0,-16.3,No precipitation,6,,,,
02.01.2020 20:00,-7.1,745.3,771.4,-0.2,46,Wind blowing from the west,3,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-3.4,,,,,,18.0,-17.0,No precipitation,12,,,,
02.01.2020 17:00,-5.4,745.5,771.7,,33,Wind blowing from the west,4,,9,no clouds, ,,,-17.1,-3.4,,,,,,30.0,-19.1,No precipitation,6,,,,
02.01.2020 14:00,-3.7,745.6,771.7,-1.0,28,Wind blowing from the west,4,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-3.7,,,2500 or more  or no clouds.,,,30.0,-19.6,No precipitation,12,,,,
02.01.2020 11:00,-7.0,746.6,772.9,,30,Wind blowing from the north-west,2,,,no clouds, ,,,,,,,,,,26.0,-21.7,,,,,,
02.01.2020 08:00,-13.8,746.6,773.2,0.4,53,Wind blowing from the north-northwest,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.6,,,,,,,4.2,-21.5,No precipitation,12,,,,
02.01.2020 05:00,-15.4,746.2,772.6,,60,Wind blowing from the north-west,1,,4,, ,,,-19.5,-5.3,,,,,,14.0,-21.4,No precipitation,6,,,,
02.01.2020 02:00,-16.6,746.9,773.2,,62,Wind blowing from the west-northwest,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-5.3,,,2500 or more  or no clouds.,,,11.0,-22.2,No precipitation,12,,,,
01.01.2020 23:00,-15.3,747.4,773.8,,63,Wind blowing from the north-west,2,,,, ,,,-19.5,-5.3,,,,,,11.0,-20.9,No precipitation,6,,,,
01.01.2020 20:00,-14.1,747.8,774.7,,69,Wind blowing from the west-northwest,1,,4,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.5,-5.3,,,,,,5.0,-18.6,No precipitation,12,,,,
