Local time in Aletai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 11:00,-13.5,705.9,778.0,,81,Wind blowing from the east,0,,,100%., ,,,-19.3,-7.2,,,2500 or more  or no clouds.,,,13.0,-16.1,No precipitation,6,,,,
09.01.2020 08:00,-15.5,705.3,777.4,-0.3,83,Calm  no wind,0,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,,,,2500 or more  or no clouds.,,,12.0,-17.7,No precipitation,12,,,,
09.01.2020 05:00,-15.9,705.6,776.7,,83,Calm  no wind,0,,,, ,,,-20.5,-7.2,,,,,,12.0,-18.1,No precipitation,6,,,,
09.01.2020 02:00,-17.0,706.3,777.4,0.3,81,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-7.2,,,2500 or more  or no clouds.,,,12.0,-19.5,No precipitation,12,,,,
08.01.2020 23:00,-19.0,706.0,778.7,,81,Calm  no wind,0,,,, ,,,-20.5,-7.2,,,,,,13.0,-21.4,No precipitation,6,,,,
08.01.2020 20:00,-16.9,705.9,778.7,0.5,81,Calm  no wind,0,,,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-7.2,,,2500 or more  or no clouds.,,,14.0,-19.4,No precipitation,12,,,,
08.01.2020 17:00,-9.9,705.4,777.0,,63,Wind blowing from the south-east,0,,,no clouds, ,,,-20.5,-4.6,,,,,,15.0,-15.6,No precipitation,6,,,,
08.01.2020 14:00,-8.1,705.8,776.9,-0.5,57,Wind blowing from the south-southwest,0,,2,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,-3.8,,,2500 or more  or no clouds.,,,18.0,-15.1,No precipitation,12,,,,
08.01.2020 11:00,-17.4,706.3,778.6,,82,Calm  no wind,0,,,50%., ,,,-20.5,,,,2500 or more  or no clouds.,,,15.0,-19.7,No precipitation,6,,,,
08.01.2020 08:00,-20.3,705.6,778.1,-0.1,82,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.5,,,,,,,15.0,-22.6,No precipitation,12,,,,
08.01.2020 05:00,-19.4,705.7,776.6,,82,Calm  no wind,0,,,, ,,,-19.9,-3.8,,,,,,16.0,-21.7,No precipitation,6,,,,
08.01.2020 02:00,-17.3,705.7,776.5,-0.1,84,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.4,-3.8,,,2500 or more  or no clouds.,,,17.0,-19.4,No precipitation,12,,,,
07.01.2020 23:00,-16.5,705.8,777.7,,81,Calm  no wind,0,,,, ,,,-17.1,-3.8,,,,,,18.0,-19.0,No precipitation,6,,,,
07.01.2020 20:00,-15.3,705.4,777.1,0.8,72,Wind blowing from the north,0,,3,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-3.8,,,2500 or more  or no clouds.,,,18.0,-19.2,No precipitation,12,,,,
07.01.2020 17:00,-4.6,704.6,774.7,,46,Wind blowing from the south,1,,,, ,,,-16.6,-3.8,,,,,,20.0,-14.7,No precipitation,6,,,,
07.01.2020 14:00,-6.5,704.8,775.2,0.5,50,Wind blowing from the east,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-4.7,,,2500 or more  or no clouds.,,,20.0,-15.2,No precipitation,12,,,,
07.01.2020 11:00,-14.1,704.3,775.6,,75,Wind blowing from the west-northwest,1,,,20–30%., ,,,-16.6,,,,2500 or more  or no clouds.,,,20.0,-17.6,No precipitation,6,,,,
07.01.2020 08:00,-15.0,703.0,774.4,0.4,79,Wind blowing from the north-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,22.0,-17.8,No precipitation,12,,,,
07.01.2020 05:00,-14.4,702.6,773.2,,75,Wind blowing from the east,2,,,, ,,,-17.8,-4.7,,,,,,20.0,-17.9,No precipitation,6,,,,
07.01.2020 02:00,-14.8,702.7,772.9,0.0,67,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.8,-4.7,,,2500 or more  or no clouds.,,,21.0,-19.7,No precipitation,12,,,,
06.01.2020 23:00,-13.8,702.7,773.8,,80,Wind blowing from the east,1,,,, ,,,-18.2,-4.7,,,,,,19.0,-16.5,No precipitation,6,,,,
06.01.2020 20:00,-14.7,703.0,774.5,0.6,76,Wind blowing from the north-west,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-4.7,,,2500 or more  or no clouds.,,,16.0,-18.1,No precipitation,12,,,,
06.01.2020 17:00,-9.6,702.4,773.2,,64,Wind blowing from the south,2,,,, ,,,-18.2,-4.7,,,,,,20.0,-15.3,No precipitation,6,,,,
06.01.2020 14:00,-6.2,702.5,773.0,-0.5,55,Wind blowing from the south-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-6.2,,,2500 or more  or no clouds.,,,19.0,-13.8,No precipitation,12,,,,
06.01.2020 11:00,-14.1,703.0,774.7,,80,Calm  no wind,0,,,40%., ,,,-18.2,,,,2500 or more  or no clouds.,,,15.0,-16.9,No precipitation,6,,,,
06.01.2020 08:00,-15.9,702.6,774.4,-0.3,80,Wind blowing from the north-northeast,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,,,,,,,19.0,-18.6,No precipitation,12,,,,
06.01.2020 05:00,-16.1,702.9,773.8,,81,Wind blowing from the north-northwest,2,,,, ,,,-20.9,-7.8,,,,,,17.0,-18.7,No precipitation,6,,,,
06.01.2020 02:00,-17.2,703.6,774.5,-0.9,81,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-7.8,,,2500 or more  or no clouds.,,,17.0,-19.7,No precipitation,12,,,,
05.01.2020 23:00,-17.9,704.5,777.1,,82,Calm  no wind,0,,,, ,,,-20.9,-7.8,,,,,,15.0,-20.2,No precipitation,6,,,,
05.01.2020 20:00,-16.7,705.1,777.7,0.2,79,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-7.8,,,2500 or more  or no clouds.,,,15.0,-19.5,No precipitation,12,,,,
05.01.2020 17:00,-9.8,704.9,776.2,,66,Wind blowing from the south-east,1,,,no clouds, ,,,-20.9,-7.8,,,,,,14.0,-15.0,No precipitation,6,,,,
05.01.2020 14:00,-8.9,706.0,777.4,-0.3,62,Wind blowing from the south,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-8.2,,,,,,14.0,-14.9,No precipitation,12,,,,
05.01.2020 11:00,-18.0,706.3,779.0,,83,Calm  no wind,0,,,no clouds, ,,,-20.9,,,,,,,13.0,-20.2,No precipitation,6,,,,
05.01.2020 08:00,-19.4,705.7,778.2,0.1,81,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,,,,,,,12.0,-21.8,No precipitation,12,,,,
05.01.2020 05:00,-17.9,705.6,777.2,,84,Calm  no wind,0,,,, ,,,-19.3,-9.7,,,,,,10.0,-19.9,No precipitation,6,,,,
05.01.2020 02:00,-18.3,705.4,776.8,0.0,83,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-9.7,,,2500 or more  or no clouds.,,,11.0,-20.5,No precipitation,12,,,,
04.01.2020 23:00,-18.1,705.4,777.6,,84,Calm  no wind,0,,,, ,,,-19.1,-9.7,,,,,,10.0,-20.1,No precipitation,6,,,,
04.01.2020 20:00,-15.6,705.0,777.2,0.8,83,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-9.7,,,,,,13.0,-17.8,No precipitation,12,,,,
04.01.2020 17:00,-11.2,704.2,775.6,,70,Wind blowing from the south-west,1,,,90  or more  but not 100%, ,,,-19.1,-3.5,,,2500 or more  or no clouds.,,,15.0,-15.6,No precipitation,6,,,,
04.01.2020 14:00,-9.7,704.5,775.5,0.3,68,Wind blowing from the north,0,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-3.1,,,2500 or more  or no clouds.,,,11.0,-14.5,No precipitation,12,,,,
04.01.2020 11:00,-15.4,704.2,775.9,,86,Wind blowing from the north,1,,,40%., ,,,-19.1,,,,2500 or more  or no clouds.,,,13.0,-17.2,No precipitation,6,,,,
04.01.2020 08:00,-18.4,703.9,775.8,0.6,84,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,,,,,,,16.0,-20.4,No precipitation,12,,,,
04.01.2020 05:00,-17.4,703.3,773.5,,84,Wind blowing from the west-southwest,1,,,, ,,,-17.9,-3.1,,,,,,18.0,-19.5,No precipitation,6,,,,
04.01.2020 02:00,-15.5,703.5,773.8,0.2,83,Wind blowing from the north,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.6,-3.1,,,2500 or more  or no clouds.,,,15.0,-17.7,No precipitation,12,,,,
03.01.2020 23:00,-15.1,703.3,774.5,,84,Wind blowing from the east-northeast,1,,,, ,,,-16.3,-3.1,,,,,,17.0,-17.2,No precipitation,6,,,,
03.01.2020 20:00,-13.4,703.5,774.8,0.0,79,Wind blowing from the north,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-3.1,,,2500 or more  or no clouds.,,,17.0,-16.3,No precipitation,12,,,,
03.01.2020 17:00,-4.0,703.5,773.5,,52,Wind blowing from the west,1,,,no clouds, ,,,-16.3,-3.1,,,,,,22.0,-12.4,No precipitation,6,,,,
03.01.2020 14:00,-6.5,704.8,775.1,0.0,59,Wind blowing from the south-east,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-5.7,,,,,,19.0,-13.2,No precipitation,12,,,,
03.01.2020 11:00,-13.4,704.8,776.2,,82,Wind blowing from the south-southeast,1,,,no clouds, ,,,-16.3,,,,,,,17.0,-15.8,No precipitation,6,,,,
03.01.2020 08:00,-15.4,704.7,776.2,-0.4,86,Wind blowing from the north-northeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,,,,,,,18.0,-17.3,No precipitation,12,,,,
03.01.2020 05:00,-15.5,705.1,775.9,,84,Wind blowing from the north-east,0,,,, ,,,-16.4,-5.7,,,,,,17.0,-17.6,No precipitation,6,,,,
03.01.2020 02:00,-14.3,706.0,776.5,-0.6,74,Wind blowing from the north,2,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-5.7,,,2500 or more  or no clouds.,,,21.0,-17.9,No precipitation,12,,,,
02.01.2020 23:00,-15.1,706.6,778.0,,75,Wind blowing from the north-northwest,1,,,, ,,,-17.1,-5.7,,,,,,21.0,-18.5,No precipitation,6,,,,
02.01.2020 20:00,-13.5,706.6,778.1,0.0,76,Wind blowing from the north-east,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-5.7,,,2500 or more  or no clouds.,,,16.0,-16.8,No precipitation,12,,,,
02.01.2020 17:00,-7.7,706.6,777.6,,65,Wind blowing from the east,0,,,50%., ,,,-17.1,-5.7,,,2500 or more  or no clouds.,,,20.0,-13.3,No precipitation,6,,,,
02.01.2020 14:00,-6.9,707.2,778.0,0.0,66,Wind blowing from the south-east,1,,2,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-5.7,,,2500 or more  or no clouds.,,,18.0,-12.2,0.1,12,,,,
02.01.2020 11:00,-11.8,707.2,778.2,,85,Wind blowing from the west,1,,,50%., ,,,-17.1,-6.8,,,2500 or more  or no clouds.,,,16.0,-13.8,No precipitation,6,,,,
02.01.2020 08:00,-14.0,706.6,777.3,-0.1,86,Wind blowing from the north,1,,2,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-6.8,,,,,,16.0,-15.8,0.1,12,,,,
02.01.2020 05:00,-16.0,706.7,777.7,,85,Wind blowing from the north,1,,,, ,,,-17.1,-6.8,,,,,,16.0,-17.9,0.1,6,,,,
02.01.2020 02:00,-15.4,707.2,778.1,-0.1,86,Wind blowing from the north,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,-6.8,,,2500 or more  or no clouds.,,,14.0,-17.2,0.1,12,,,,
01.01.2020 23:00,-11.8,707.3,777.8,,83,Wind blowing from the north,1,,,, ,,,-11.9,-6.8,,,,,,15.0,-14.1,0.1,6,,,,
01.01.2020 20:00,-8.4,707.2,777.1,,81,Wind blowing from the north,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,-6.8,,,2500 or more  or no clouds.,,,18.0,-11.1,0.4,12,,,,
01.01.2020 17:00,-7.8,706.9,776.8,,77,Wind blowing from the south-east,1,,,90  or more  but not 100%, ,,,-9.6,,,,2500 or more  or no clouds.,,,19.0,-11.1,0.1,6,,,,
01.01.2020 14:00,-7.5,706.6,776.5,0.4,75,Wind blowing from the south,1,,2,100%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,,,,2500 or more  or no clouds.,,,17.0,-11.3,0.3,12,,,,
01.01.2020 11:00,-8.4,706.2,776.1,,84,Wind blowing from the east-southeast,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,,,,2500 or more  or no clouds.,,,2.7,-10.6,0.2,6,,,,
01.01.2020 08:00,-7.4,704.9,774.4,0.3,78,Wind blowing from the north,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,,,,2500 or more  or no clouds.,,,18.0,-10.7,No precipitation,12,,,,
01.01.2020 05:00,-8.2,704.6,774.0,,83,Wind blowing from the north-east,1,,,, ,,,-9.6,-3.6,,,,,,16.0,-10.6,No precipitation,6,,,,
01.01.2020 02:00,-8.5,704.8,774.1,0.0,88,Wind blowing from the north,0,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.6,-3.5,,,2500 or more  or no clouds.,,,14.0,-10.1,0.2,12,,,,
31.12.2019 23:00,-8.4,704.8,774.3,,86,Wind blowing from the north-northeast,1,,,, ,,,-8.6,-3.5,,,,,,17.0,-10.3,0.2,6,,,,
31.12.2019 20:00,-7.4,704.5,774.1,-0.1,84,Wind blowing from the north,1,,3,90  or more  but not 100%,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-8.5,-3.5,,,2500 or more  or no clouds.,,,18.0,-9.6,1.0,12,,,,
31.12.2019 17:00,-5.4,704.6,773.8,,68,Wind blowing from the east,1,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-8.5,-3.5,,,2500 or more  or no clouds.,,,9.0,-10.4,0.2,6,,,,
31.12.2019 14:00,-4.8,705.1,773.8,-0.4,74,Wind blowing from the south-east,1,,5,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-8.5,-3.5,,,2500 or more  or no clouds.,,,11.0,-8.7,2.0,12,,,,
31.12.2019 11:00,-6.5,705.5,774.7,,88,Wind blowing from the east-northeast,1,,,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-8.5,-3.5,,,2500 or more  or no clouds.,,,2.9,-8.2,2.0,6,,,,
31.12.2019 08:00,-7.5,705.0,774.5,-0.3,89,Wind blowing from the north-northwest,1,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.2,-3.5,,,2500 or more  or no clouds.,,,2.2,-9.0,1.0,12,,,,
31.12.2019 05:00,-6.6,705.3,774.7,,54,Wind blowing from the east,0,,,, ,,,-10.4,-3.5,,,,,,21.0,-14.4,0.1,6,,,,
31.12.2019 02:00,-3.5,704.6,773.5,-0.8,81,Wind blowing from the north-east,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-3.5,,,2500 or more  or no clouds.,,,18.0,-6.4,No precipitation,12,,,,
