Local time in Mangnai,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 14:00,-9.5,529.5,769.0,-0.9,55,Wind blowing from the south,2,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,-7.5,,,2500 or more  or no clouds.,,,30.0,-16.9,No precipitation,12,,,,
09.01.2020 11:00,-13.4,530.4,770.9,,69,Wind blowing from the south,1,,5,50%., ,,,-17.3,-7.5,,,2500 or more  or no clouds.,,,15.0,-18.0,No precipitation,6,,,,
09.01.2020 08:00,-16.8,529.6,771.1,0.0,76,Wind blowing from the north,1,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-7.5,,,2500 or more  or no clouds.,,,30.0,-20.0,No precipitation,12,,,,
09.01.2020 05:00,-15.0,529.6,769.9,,68,Wind blowing from the north,1,,5,, ,,,-17.9,-7.5,,,,,,30.0,-19.6,No precipitation,6,,,,
09.01.2020 02:00,-12.1,530.1,769.9,-0.2,58,Wind blowing from the south,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-7.5,,,2500 or more  or no clouds.,,,29.0,-18.7,No precipitation,12,,,,
08.01.2020 23:00,-9.2,530.3,771.3,,43,Wind blowing from the east,2,,4,, ,,,-17.9,-7.5,,,,,,21.0,-19.5,No precipitation,6,,,,
08.01.2020 20:00,-8.2,529.6,771.7,0.7,39,Wind blowing from the east-southeast,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-7.5,,,2500 or more  or no clouds.,,,20.0,-19.7,No precipitation,12,,,,
08.01.2020 17:00,-7.7,528.9,769.5,,37,Wind blowing from the south,1,,4,90  or more  but not 100%, ,,,-17.9,-5.9,,,,,,30.0,-19.9,No precipitation,6,,,,
08.01.2020 14:00,-9.2,529.8,770.8,-0.9,43,Wind blowing from the south-west,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-5.9,,,2500 or more  or no clouds.,,,30.0,-19.5,No precipitation,12,,,,
08.01.2020 11:00,-14.3,530.7,773.5,,55,Calm  no wind,0,,,70 – 80%., ,,,-17.9,-5.9,,,2500 or more  or no clouds.,,,18.0,-21.4,No precipitation,6,,,,
08.01.2020 08:00,-17.9,529.9,772.7,,66,Wind blowing from the north,0,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-5.9,,,2500 or more  or no clouds.,,,30.0,-22.7,No precipitation,12,,,,
08.01.2020 05:00,-16.3,530.1,770.4,,59,Wind blowing from the west-northwest,0,,5,, ,,,-18.2,-5.9,,,,,,17.0,-22.5,No precipitation,6,,,,
08.01.2020 02:00,-14.7,531.0,773.2,-0.4,59,Wind blowing from the north,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-5.9,,,2500 or more  or no clouds.,,,27.0,-21.1,No precipitation,12,,,,
07.01.2020 23:00,-12.4,531.4,775.3,,50,Wind blowing from the south-southeast,1,,5,, ,,,-18.2,-5.9,,,,,,25.0,-20.7,No precipitation,6,,,,
07.01.2020 20:00,-9.2,531.0,774.4,0.6,44,Wind blowing from the east-northeast,2,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-5.9,,,1500-2000,,,16.0,-19.2,No precipitation,12,,,,
07.01.2020 17:00,-6.1,530.4,770.8,,29,Wind blowing from the east-southeast,1,,3,90  or more  but not 100%, ,,,-18.2,-4.1,,,,,,30.0,-21.3,No precipitation,6,,,,
07.01.2020 14:00,-10.6,531.5,773.7,-0.9,38,Wind blowing from the west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-3.6,,,2500 or more  or no clouds.,,,30.0,-22.2,No precipitation,12,,,,
07.01.2020 11:00,-15.5,532.4,774.7,,52,Wind blowing from the west-southwest,1,,5,90  or more  but not 100%, ,,,-18.2,-3.6,,,,,,30.0,-23.3,No precipitation,6,,,,
07.01.2020 08:00,-18.1,531.8,775.2,0.1,59,Wind blowing from the east-northeast,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.2,-3.6,,,2500 or more  or no clouds.,,,30.0,-24.3,No precipitation,12,,,,
07.01.2020 05:00,-16.3,531.7,771.9,,57,Wind blowing from the north,2,,5,, ,,,-18.1,-3.6,,,,,,30.0,-23.0,No precipitation,6,,,,
07.01.2020 02:00,-14.1,532.2,772.9,0.0,50,Wind blowing from the south,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-3.6,,,2500 or more  or no clouds.,,,30.0,-22.3,No precipitation,12,,,,
06.01.2020 23:00,-8.8,532.2,773.8,,34,Wind blowing from the east-northeast,2,,,, ,,,-18.1,-3.6,,,,,,28.0,-21.8,No precipitation,6,,,,
06.01.2020 20:00,-8.6,531.9,774.2,0.3,32,Wind blowing from the east-northeast,1,,,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-3.6,,,2500 or more  or no clouds.,,,18.0,-22.3,No precipitation,12,,,,
06.01.2020 17:00,-4.4,531.6,771.6,,23,Wind blowing from the south,3,,4,20–30%., ,,,-18.1,-3.6,,,2500 or more  or no clouds.,,,30.0,-22.4,No precipitation,6,,,,
06.01.2020 14:00,-7.2,532.5,771.7,,29,Wind blowing from the west-northwest,1,,3,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-5.4,,,1500-2000,,,30.0,-22.2,No precipitation,12,,,,
06.01.2020 11:00,-14.0,533.1,776.5,,47,Wind blowing from the south-west,1,,3,90  or more  but not 100%, ,,,-18.1,-5.4,,,,,,11.0,-22.9,No precipitation,6,,,,
06.01.2020 08:00,-16.1,531.6,774.4,0.3,50,Wind blowing from the north-east,1,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-5.4,,,2500 or more  or no clouds.,,,11.0,-24.1,No precipitation,12,,,,
06.01.2020 05:00,-16.2,531.3,772.3,,52,Wind blowing from the north-northwest,0,,3,, ,,,-18.7,-5.4,,,,,,30.0,-23.8,No precipitation,6,,,,
06.01.2020 02:00,-11.1,531.3,771.4,-0.3,41,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-5.4,,,2500 or more  or no clouds.,,,30.0,-21.8,No precipitation,12,,,,
05.01.2020 23:00,-11.5,531.6,775.3,,41,Wind blowing from the east-northeast,1,,3,, ,,,-18.7,-5.4,,,,,,8.0,-22.1,No precipitation,6,,,,
05.01.2020 20:00,-9.6,531.1,774.7,0.8,34,Wind blowing from the south-southwest,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-5.4,,,2500 or more  or no clouds.,,,11.0,-22.5,No precipitation,12,,,,
05.01.2020 17:00,-6.3,530.3,771.9,,25,Wind blowing from the west,1,,3,70 – 80%., ,,,-18.7,-4.5,,,2500 or more  or no clouds.,,,30.0,-23.1,No precipitation,6,,,,
05.01.2020 14:00,-9.7,530.9,773.2,,30,Wind blowing from the south-southwest,1,,3,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.7,-4.5,,,2500 or more  or no clouds.,,,30.0,-24.0,No precipitation,12,,,,
05.01.2020 11:00,-15.9,531.5,775.9,,46,Wind blowing from the west,1,,3,20–30%., ,,,-18.7,-4.5,,,2500 or more  or no clouds.,,,30.0,-24.9,No precipitation,6,,,,
05.01.2020 08:00,-18.1,530.4,774.1,0.6,53,Wind blowing from the north-east,1,,,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-4.5,,,2500 or more  or no clouds.,,,30.0,-25.4,No precipitation,12,,,,
05.01.2020 05:00,-18.3,529.8,770.5,,56,Wind blowing from the north,1,,3,, ,,,-20.2,-4.5,,,,,,30.0,-24.9,No precipitation,6,,,,
05.01.2020 02:00,-15.6,529.9,771.5,0.0,47,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-4.5,,,2500 or more  or no clouds.,,,28.0,-24.4,No precipitation,12,,,,
04.01.2020 23:00,-12.8,529.9,774.4,,43,Wind blowing from the east-northeast,1,,3,, ,,,-20.2,-4.5,,,,,,9.0,-22.8,No precipitation,6,,,,
04.01.2020 20:00,-10.5,529.6,773.5,0.7,38,Wind blowing from the east,1,,3,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-4.5,,,2000-2500,,,15.0,-22.1,No precipitation,12,,,,
04.01.2020 17:00,-4.9,528.9,768.6,,23,Wind blowing from the south-southwest,1,,3,90  or more  but not 100%, ,,,-20.2,-4.9,,,,,,30.0,-22.9,No precipitation,6,,,,
04.01.2020 14:00,-9.3,530.1,771.2,-1.7,32,Wind blowing from the west-southwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.2,-5.6,,,2500 or more  or no clouds.,,,30.0,-23.0,No precipitation,12,,,,
04.01.2020 11:00,-17.5,531.8,776.9,,53,Wind blowing from the south-southeast,2,,3,90  or more  but not 100%, ,,,-20.2,-5.6,,,,,,9.0,-24.8,No precipitation,6,,,,
04.01.2020 08:00,-18.8,531.3,775.4,-0.3,62,Wind blowing from the north,0,,3,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.1,-5.6,,,2500 or more  or no clouds.,,,16.0,-24.3,No precipitation,12,,,,
04.01.2020 05:00,-17.2,531.6,773.6,,56,Wind blowing from the east,1,,3,, ,,,-19.0,-5.6,,,,,,30.0,-23.9,No precipitation,6,,,,
04.01.2020 02:00,-14.7,532.5,774.4,-0.5,50,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-5.6,,,2500 or more  or no clouds.,,,15.0,-22.8,No precipitation,12,,,,
03.01.2020 23:00,-12.3,533.0,777.0,,42,Wind blowing from the south-west,1,,6,, ,,,-19.0,-5.6,,,,,,15.0,-22.6,No precipitation,6,,,,
03.01.2020 20:00,-9.5,533.0,776.8,,38,Wind blowing from the east-northeast,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-5.6,,,2000-2500,,,22.0,-21.2,No precipitation,12,,,,
03.01.2020 17:00,-7.0,533.0,775.6,,32,Wind blowing from the south-west,1,,6,70 – 80%., ,,,-19.0,-3.7,,,1500-2000,,,29.0,-20.9,No precipitation,6,,,,
03.01.2020 14:00,-8.7,534.7,777.4,-1.3,36,Wind blowing from the south-west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.0,-3.7,,,,,,30.0,-21.1,No precipitation,12,,,,
03.01.2020 11:00,-14.4,536.0,780.8,,48,Wind blowing from the north-northeast,1,,4,no clouds, ,,,-19.0,-3.7,,,,,,19.0,-23.2,No precipitation,6,,,,
03.01.2020 08:00,-17.0,535.5,780.0,-0.3,57,Wind blowing from the north-east,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.5,-3.7,,,,,,30.0,-23.5,No precipitation,12,,,,
03.01.2020 05:00,-17.2,535.8,778.0,,63,Calm  no wind,0,,,, ,,,-17.2,-3.7,,,,,,30.0,-22.7,No precipitation,6,,,,
03.01.2020 02:00,-14.3,535.8,778.4,-0.5,49,Wind blowing from the east,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-3.7,,,2500 or more  or no clouds.,,,14.0,-22.7,No precipitation,12,,,,
02.01.2020 23:00,-11.3,536.3,779.0,,45,Wind blowing from the east,0,,3,, ,,,-17.1,-3.7,,,,,,8.0,-21.1,No precipitation,6,,,,
02.01.2020 20:00,-8.5,536.4,780.7,,40,Wind blowing from the north,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-3.7,,,,,,14.0,-19.7,No precipitation,12,,,,
02.01.2020 17:00,-4.1,536.1,776.7,,27,Wind blowing from the west-northwest,1,,4,60%., ,,,-17.1,-3.7,,,2000-2500,,,30.0,-20.3,No precipitation,6,,,,
02.01.2020 14:00,-7.4,536.6,778.0,-0.6,36,Wind blowing from the west,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.1,-6.0,,,2500 or more  or no clouds.,,,22.0,-19.9,No precipitation,12,,,,
02.01.2020 11:00,-10.3,537.2,779.1,,43,Wind blowing from the north,1,,4,70 – 80%., ,,,-17.1,-6.0,,,2500 or more  or no clouds.,,,30.0,-20.5,No precipitation,6,,,,
02.01.2020 08:00,-15.8,536.2,780.2,0.4,58,Wind blowing from the east,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-6.0,,,2000-2500,,,30.0,-22.2,No precipitation,12,,,,
02.01.2020 05:00,-13.8,535.8,777.3,,50,Wind blowing from the south-southwest,1,,3,, ,,,-18.1,-6.0,,,,,,30.0,-22.0,No precipitation,6,,,,
02.01.2020 02:00,-11.6,535.7,776.5,0.2,43,Wind blowing from the east,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-6.0,,,2500 or more  or no clouds.,,,17.0,-21.9,No precipitation,12,,,,
01.01.2020 23:00,-9.1,535.5,778.5,,34,Wind blowing from the north-east,1,,5,, ,,,-18.1,-6.0,,,,,,16.0,-22.1,No precipitation,6,,,,
01.01.2020 20:00,-8.3,534.6,778.6,,32,Wind blowing from the north-northeast,0,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-6.0,,,2500 or more  or no clouds.,,,12.0,-22.1,No precipitation,12,,,,
01.01.2020 17:00,-6.1,533.1,774.7,,25,Wind blowing from the south-southwest,1,,5,90  or more  but not 100%, ,,,-18.1,-4.4,,,,,,30.0,-23.0,No precipitation,6,,,,
01.01.2020 14:00,-7.1,532.7,773.1,0.0,26,Wind blowing from the south-southwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.1,-4.4,,,2500 or more  or no clouds.,,,17.0,-23.4,No precipitation,12,,,,
01.01.2020 11:00,-13.8,532.7,775.8,,43,Wind blowing from the south-east,1,,3,90  or more  but not 100%, ,,,-18.1,-4.4,,,,,,7.0,-23.7,No precipitation,6,,,,
01.01.2020 08:00,-17.3,531.3,774.5,0.1,50,Wind blowing from the west-southwest,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-4.4,,,2500 or more  or no clouds.,,,30.0,-25.2,No precipitation,12,,,,
01.01.2020 05:00,-16.1,531.2,771.1,,49,Wind blowing from the north,1,,3,, ,,,-18.5,-4.4,,,,,,30.0,-24.4,No precipitation,6,,,,
01.01.2020 02:00,-13.2,531.0,771.7,,42,Wind blowing from the east,2,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-4.4,,,2500 or more  or no clouds.,,,15.0,-23.4,No precipitation,12,,,,
31.12.2019 23:00,-11.6,531.1,773.8,,37,Wind blowing from the south-east,1,,3,, ,,,-18.5,-4.4,,,,,,10.0,-23.4,No precipitation,6,,,,
31.12.2019 20:00,-9.5,530.8,773.5,0.0,33,Wind blowing from the north,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-4.4,,,2500 or more  or no clouds.,,,14.0,-22.8,No precipitation,12,,,,
