Local time in Kuche,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 14:00,-3.3,674.7,774.4,-0.1,59,Wind blowing from the east-northeast,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-0.5,,,2500 or more  or no clouds.,,,8.0,-10.2,No precipitation,12,,,,
09.01.2020 11:00,-11.1,674.8,775.6,,86,Wind blowing from the north-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,,,,,,,1.8,-13.0,No precipitation,6,,,,
09.01.2020 08:00,-13.3,673.7,773.8,-0.3,85,Wind blowing from the north-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.6,-0.5,,,2500 or more  or no clouds.,,,3.2,-15.3,No precipitation,12,,,,
09.01.2020 05:00,-13.2,674.0,773.5,,86,Wind blowing from the north-northeast,1,,3,,Mist. ,,,-13.2,-0.5,,,,,,3.6,-15.0,No precipitation,6,,,,
09.01.2020 02:00,-11.7,674.6,774.3,-0.3,84,Wind blowing from the north,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-0.5,,,2500 or more  or no clouds.,,,3.0,-13.9,No precipitation,12,,,,
08.01.2020 23:00,-9.0,674.9,775.4,,77,Wind blowing from the north,1,,3,,Mist. ,,,-12.0,-0.5,,,,,,2.8,-12.3,No precipitation,6,,,,
08.01.2020 20:00,-4.2,674.5,774.5,,62,Wind blowing from the south-east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-0.5,,,2500 or more  or no clouds.,,,8.0,-10.4,No precipitation,12,,,,
08.01.2020 17:00,-1.0,673.6,772.4,,50,Wind blowing from the east-southeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-0.5,,,,,,7.0,-10.1,No precipitation,6,,,,
08.01.2020 14:00,-2.9,674.8,774.1,-0.7,58,Wind blowing from the east-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-2.3,,,2500 or more  or no clouds.,,,8.0,-10.2,No precipitation,12,,,,
08.01.2020 11:00,-9.4,675.5,775.9,,84,Wind blowing from the east,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,-2.3,,,,,,2.5,-11.6,No precipitation,6,,,,
08.01.2020 08:00,-11.9,674.1,774.1,,84,Wind blowing from the north-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,-2.3,,,2500 or more  or no clouds.,,,3.7,-14.1,No precipitation,12,,,,
08.01.2020 05:00,-10.2,674.2,773.5,,83,Wind blowing from the east-southeast,1,,2,,Mist. ,,,-11.0,-2.3,,,,,,4.2,-12.5,No precipitation,6,,,,
08.01.2020 02:00,-9.6,674.4,773.9,-0.5,80,Wind blowing from the east-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,-2.3,,,2500 or more  or no clouds.,,,4.2,-12.4,No precipitation,12,,,,
07.01.2020 23:00,-8.0,674.9,775.2,,76,Wind blowing from the north-northeast,1,,3,,Mist. ,,,-11.5,-2.3,,,,,,3.1,-11.5,No precipitation,6,,,,
07.01.2020 20:00,-4.7,674.1,773.7,0.8,64,Wind blowing from the east-southeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,-2.3,,,2500 or more  or no clouds.,,,5.0,-10.5,No precipitation,12,,,,
07.01.2020 17:00,-2.4,673.3,772.5,,55,Wind blowing from the south-southeast,1,,3,, ,,,-11.5,-0.1,,,,,,7.0,-10.2,No precipitation,6,,,,
07.01.2020 14:00,-4.6,674.6,774.4,0.4,64,Wind blowing from the east,2,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.5,-0.1,,,2500 or more  or no clouds.,,,7.0,-10.4,No precipitation,12,,,,
07.01.2020 11:00,-9.3,674.2,774.3,,84,Wind blowing from the east-northeast,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.2,,,,,,,1.7,-11.6,No precipitation,6,,,,
07.01.2020 08:00,-10.0,672.7,771.7,-0.3,83,Wind blowing from the north,0,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-0.1,,,2500 or more  or no clouds.,,,4.2,-12.3,No precipitation,12,,,,
07.01.2020 05:00,-10.6,673.0,771.7,,83,Wind blowing from the north-northeast,1,,4,,Mist. ,,,-13.9,-0.1,,,,,,3.7,-12.9,No precipitation,6,,,,
07.01.2020 02:00,-10.6,673.1,772.1,-0.3,82,Wind blowing from the north,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-0.1,,,2500 or more  or no clouds.,,,2.4,-13.1,No precipitation,12,,,,
06.01.2020 23:00,-7.4,673.4,773.9,,72,Wind blowing from the north-northwest,1,,4,,Haze. ,,,-13.9,-0.1,,,,,,2.9,-11.7,No precipitation,6,,,,
06.01.2020 20:00,-2.8,672.9,772.5,0.2,55,Wind blowing from the south-west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-0.1,,,2500 or more  or no clouds.,,,8.0,-10.6,No precipitation,12,,,,
06.01.2020 17:00,-0.3,672.7,771.7,,48,Wind blowing from the west,2,,4,, ,,,-13.9,0.1,,,,,,8.0,-10.2,No precipitation,6,,,,
06.01.2020 14:00,-1.8,674.1,773.4,,54,Wind blowing from the south-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,0.1,,,2500 or more  or no clouds.,,,9.0,-10.1,No precipitation,12,,,,
06.01.2020 11:00,-12.3,674.8,775.8,,85,Wind blowing from the north-northwest,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,,,,,,,3.0,-14.3,No precipitation,6,,,,
06.01.2020 08:00,-12.8,673.6,773.4,1.0,82,Wind blowing from the north-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,0.1,,,2500 or more  or no clouds.,,,2.1,-15.2,No precipitation,12,,,,
06.01.2020 05:00,-12.4,672.6,771.5,,83,Wind blowing from the east-southeast,1,,4,,Mist. ,,,-12.4,0.1,,,,,,5.0,-14.7,No precipitation,6,,,,
06.01.2020 02:00,-11.4,674.0,773.4,0.1,83,Wind blowing from the north-west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.6,0.1,,,2500 or more  or no clouds.,,,3.4,-13.7,No precipitation,12,,,,
05.01.2020 23:00,-9.0,673.9,773.8,,77,Calm  no wind,0,,,,Mist. ,,,-9.0,0.1,,,,,,3.0,-12.3,No precipitation,6,,,,
05.01.2020 20:00,-3.4,673.4,772.3,-0.1,59,Wind blowing from the east-southeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,0.1,,,2500 or more  or no clouds.,,,7.0,-10.3,No precipitation,12,,,,
05.01.2020 17:00,-0.1,673.5,771.4,,47,Wind blowing from the south-east,2,,3,, ,,,-8.6,0.1,,,,,,9.0,-10.3,No precipitation,6,,,,
05.01.2020 14:00,-2.2,675.1,773.8,,57,Wind blowing from the east-southeast,1,,2,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.6,-0.9,,,2500 or more  or no clouds.,,,6.0,-9.6,No precipitation,12,,,,
05.01.2020 11:00,-7.5,675.1,774.8,,78,Wind blowing from the east-northeast,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,2.3,-10.7,No precipitation,6,,,,
05.01.2020 08:00,-8.1,673.9,773.1,0.5,76,Wind blowing from the north-west,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-0.9,,,2500 or more  or no clouds.,,,4.1,-11.6,No precipitation,12,,,,
05.01.2020 05:00,-6.6,673.4,771.5,,74,Wind blowing from the north-northwest,1,,3,,Haze. ,,,-13.0,-0.9,,,,,,4.3,-10.6,No precipitation,6,,,,
05.01.2020 02:00,-7.4,673.8,772.3,0.5,75,Wind blowing from the north-northeast,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-0.9,,,2500 or more  or no clouds.,,,4.1,-11.1,No precipitation,12,,,,
04.01.2020 23:00,-7.1,673.3,773.5,,72,Calm  no wind,0,,,,Haze. ,,,-13.0,-0.9,,,,,,2.9,-11.3,No precipitation,6,,,,
04.01.2020 20:00,-4.2,672.4,772.1,0.7,60,Wind blowing from the north-northwest,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-0.9,,,2500 or more  or no clouds.,,,3.1,-11.0,No precipitation,12,,,,
04.01.2020 17:00,-1.0,671.7,770.3,,49,Wind blowing from the west-southwest,2,,3,, ,,,-13.0,0.5,,,,,,8.0,-10.4,No precipitation,6,,,,
04.01.2020 14:00,-1.9,672.6,771.1,-0.4,56,Wind blowing from the north-east,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,0.6,,,2500 or more  or no clouds.,,,9.0,-9.5,No precipitation,12,,,,
04.01.2020 11:00,-11.5,673.0,773.2,,87,Wind blowing from the north,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,0.6,,,,,,2.1,-13.2,No precipitation,6,,,,
04.01.2020 08:00,-12.1,671.8,771.2,0.2,85,Wind blowing from the north-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,0.6,,,2500 or more  or no clouds.,,,5.0,-14.1,No precipitation,12,,,,
04.01.2020 05:00,-10.6,671.6,769.9,,85,Wind blowing from the north-northeast,1,,4,,Mist. ,,,-13.7,0.6,,,,,,5.0,-12.6,No precipitation,6,,,,
04.01.2020 02:00,-8.4,672.6,771.2,-0.2,77,Wind blowing from the east,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,0.6,,,2500 or more  or no clouds.,,,5.0,-11.7,No precipitation,12,,,,
03.01.2020 23:00,-6.4,672.8,772.9,,70,Wind blowing from the east,1,,,,Haze. ,,,-13.7,0.6,,,,,,6.0,-11.0,No precipitation,6,,,,
03.01.2020 20:00,-3.0,672.1,771.7,,57,Wind blowing from the west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,0.6,,,2500 or more  or no clouds.,,,7.0,-10.5,No precipitation,12,,,,
03.01.2020 17:00,0.5,672.4,771.1,,45,Wind blowing from the west,2,,5,, ,,,-13.7,0.7,,,,,,13.0,-10.3,No precipitation,6,,,,
03.01.2020 14:00,-2.5,674.5,773.9,-0.6,60,Wind blowing from the south-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,0.7,,,2500 or more  or no clouds.,,,7.0,-9.2,No precipitation,12,,,,
03.01.2020 11:00,-11.5,675.1,775.9,,87,Wind blowing from the north,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.7,,,,,,,1.9,-13.2,No precipitation,6,,,,
03.01.2020 08:00,-13.1,674.8,774.9,-0.6,84,Wind blowing from the north-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.1,0.7,,,2500 or more  or no clouds.,,,3.9,-15.2,No precipitation,12,,,,
03.01.2020 05:00,-12.2,675.4,774.5,,86,Wind blowing from the north-northeast,1,,5,,Mist. ,,,-12.4,0.7,,,,,,3.8,-14.1,No precipitation,6,,,,
03.01.2020 02:00,-10.6,676.0,775.5,-0.3,83,Wind blowing from the north-northeast,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,0.7,,,2500 or more  or no clouds.,,,2.8,-12.9,No precipitation,12,,,,
02.01.2020 23:00,-7.9,676.3,776.9,,74,Wind blowing from the north-east,1,,5,,Haze. ,,,-12.0,0.7,,,,,,3.2,-11.7,No precipitation,6,,,,
02.01.2020 20:00,-3.5,676.0,775.9,,63,Wind blowing from the west,1,,5,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,0.7,,,2500 or more  or no clouds.,,,6.0,-9.7,No precipitation,12,,,,
02.01.2020 17:00,0.6,676.0,775.1,,49,Wind blowing from the west,2,,4,, ,,,-12.0,0.6,,,,,,7.0,-8.9,No precipitation,6,,,,
02.01.2020 14:00,-1.8,677.6,777.1,-0.2,58,Wind blowing from the north-northeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,0.5,,,2500 or more  or no clouds.,,,7.0,-9.0,No precipitation,12,,,,
02.01.2020 11:00,-10.1,677.8,778.5,,88,Wind blowing from the east,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-12.0,,,,,,,1.9,-11.8,No precipitation,6,,,,
02.01.2020 08:00,-11.3,676.0,775.9,-0.7,85,Wind blowing from the west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.9,0.5,,,2500 or more  or no clouds.,,,4.4,-13.3,No precipitation,12,,,,
02.01.2020 05:00,-11.6,676.7,776.1,,84,Wind blowing from the north-northeast,1,,3,,Mist. ,,,-11.6,0.5,,,,,,3.8,-13.8,No precipitation,6,,,,
02.01.2020 02:00,-9.7,676.8,775.9,0.1,82,Wind blowing from the north-east,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.2,0.5,,,2500 or more  or no clouds.,,,3.2,-12.2,No precipitation,12,,,,
01.01.2020 23:00,-7.5,676.7,777.0,,75,Wind blowing from the east-southeast,1,,4,,Haze. ,,,-11.2,0.5,,,,,,2.5,-11.2,No precipitation,6,,,,
01.01.2020 20:00,-3.6,675.8,775.7,,63,Wind blowing from the west,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.2,0.5,,,2500 or more  or no clouds.,,,3.6,-9.8,No precipitation,12,,,,
01.01.2020 17:00,-0.1,675.1,773.8,,50,Wind blowing from the west-southwest,1,,4,, ,,,-11.2,0.5,,,,,,9.0,-9.3,No precipitation,6,,,,
01.01.2020 14:00,-0.8,675.5,774.3,0.7,55,Wind blowing from the west,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.2,0.6,,,2500 or more  or no clouds.,,,5.0,-8.9,No precipitation,12,,,,
01.01.2020 11:00,-8.5,674.8,774.8,,83,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.2,,,,,,,3.0,-10.9,No precipitation,6,,,,
01.01.2020 08:00,-11.2,673.1,772.5,0.4,84,Wind blowing from the north,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-11.2,0.6,,,2500 or more  or no clouds.,,,3.9,-13.4,No precipitation,12,,,,
01.01.2020 05:00,-9.4,672.7,771.1,,80,Wind blowing from the north,1,,3,,Mist. ,,,-10.6,0.6,,,,,,4.0,-12.2,No precipitation,6,,,,
01.01.2020 02:00,-8.6,672.5,771.1,,77,Wind blowing from the north-east,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,0.6,,,2500 or more  or no clouds.,,,4.2,-11.9,No precipitation,12,,,,
31.12.2019 23:00,-7.6,672.4,772.0,,74,Wind blowing from the east-northeast,1,,3,, ,,,-10.6,0.6,,,,,,7.0,-11.4,No precipitation,6,,,,
31.12.2019 20:00,-3.1,671.9,770.9,0.7,61,Wind blowing from the south-southeast,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,0.6,,,2500 or more  or no clouds.,,,10.0,-9.6,No precipitation,12,,,,
31.12.2019 17:00,0.2,671.2,769.1,,41,Wind blowing from the east-southeast,1,,3,, ,,,-10.6,0.6,,,,,,15.0,-11.5,No precipitation,6,,,,
31.12.2019 14:00,-2.0,672.7,771.3,-0.5,54,Wind blowing from the east,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,0.6,,,2500 or more  or no clouds.,,,9.0,-10.1,No precipitation,12,,,,
31.12.2019 11:00,-8.1,673.2,772.7,,79,Wind blowing from the north-northeast,1,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.6,,,,,,,2.3,-11.1,No precipitation,6,,,,
31.12.2019 08:00,-10.2,672.5,771.5,0.0,80,Wind blowing from the west-northwest,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-10.3,0.6,,,2500 or more  or no clouds.,,,3.8,-13.0,No precipitation,12,,,,
