Local time in Yangjiang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 02:00,19.2,753.7,761.7,0.0,94,Wind blowing from the east,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,25.4,,,2500 or more  or no clouds.,,,7.0,18.2,No precipitation,12,,,,
10.01.2020 23:00,19.7,753.7,761.8,,94,Wind blowing from the south-southwest,2,,8,, ,,,18.8,25.4,,,,,,10.0,18.7,No precipitation,6,,,,
10.01.2020 20:00,19.6,753.4,761.4,0.8,96,Wind blowing from the south,3,,8,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,25.4,,,300-600,,,6.0,18.9,No precipitation,12,,,,
10.01.2020 17:00,22.4,752.6,760.6,,80,Wind blowing from the south,4,,6,10%  or less  but not 0, ,,,18.8,25.4,,Sky obscured by fog and/or other meteorological phenomena.,300-600,,,17.0,18.7,No precipitation,6,,,,
10.01.2020 14:00,23.2,753.4,761.5,-2.4,74,Wind blowing from the south-southwest,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,25.4,,,2500 or more  or no clouds.,,,23.0,18.3,No precipitation,12,,,,
10.01.2020 11:00,23.3,755.8,763.9,,72,Wind blowing from the east-northeast,1,,7,90  or more  but not 100%, ,,,18.8,23.9,,,1000-1500,,,13.0,17.9,No precipitation,6,,,,
10.01.2020 08:00,19.0,755.0,763.1,1.0,93,Wind blowing from the east-northeast,3,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.8,,,,1000-1500,,,6.0,17.8,No precipitation,12,,,,
10.01.2020 05:00,19.0,754.0,762.1,,93,Wind blowing from the east-northeast,4,,7,, ,,,18.7,23.9,,,,,,8.0,17.8,No precipitation,6,,,,
10.01.2020 02:00,19.1,754.0,762.0,-0.6,93,Wind blowing from the east-northeast,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,23.9,,,2500 or more  or no clouds.,,,9.0,17.9,No precipitation,12,,,,
09.01.2020 23:00,19.2,754.6,762.7,,91,Wind blowing from the east,1,,,, ,,,18.4,23.9,,,,,,10.0,17.6,No precipitation,6,,,,
09.01.2020 20:00,19.4,754.2,762.3,0.2,91,Wind blowing from the east,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,23.9,,,1000-1500,,,9.0,17.8,No precipitation,12,,,,
09.01.2020 17:00,22.5,754.0,762.0,,78,Wind blowing from the south-southeast,3,,6,90  or more  but not 100%, ,,,18.4,24.2,,,1000-1500,,,15.0,18.4,No precipitation,6,,,,
09.01.2020 14:00,22.9,754.9,762.9,-1.9,74,Wind blowing from the east-southeast,2,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,26.4,,,300-600,,,19.0,18.0,No precipitation,12,,,,
09.01.2020 11:00,21.8,756.8,764.8,,72,Wind blowing from the east-northeast,2,,6,70 – 80%., ,,,18.4,26.4,,,2500 or more  or no clouds.,,,20.0,16.5,No precipitation,6,,,,
09.01.2020 08:00,19.2,755.9,763.9,0.8,79,Wind blowing from the north-east,3,,8,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.4,26.4,,,1500-2000,,,24.0,15.4,No precipitation,12,,,,
09.01.2020 05:00,18.7,755.1,763.1,,77,Wind blowing from the north-east,3,,8,, ,,,18.4,26.4,,,,,,23.0,14.5,No precipitation,6,,,,
09.01.2020 02:00,18.6,755.5,763.5,-0.5,76,Wind blowing from the north-east,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.6,26.4,,,2500 or more  or no clouds.,,,28.0,14.2,No precipitation,12,,,,
08.01.2020 23:00,20.3,756.0,764.0,,60,Wind blowing from the east,4,,11,, ,,,19.1,26.4,,,,,,30.0,12.2,No precipitation,6,,,,
08.01.2020 20:00,21.7,755.7,763.7,1.1,68,Wind blowing from the east,3,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.1,26.4,,,,,,12.0,15.5,No precipitation,12,,,,
08.01.2020 17:00,24.2,754.6,762.7,,66,Wind blowing from the south-southeast,4,,11,20–30%., ,,,19.1,26.4,,,1000-1500,,,11.0,17.4,No precipitation,6,,,,
08.01.2020 14:00,25.3,755.3,763.3,-2.3,56,Wind blowing from the north-east,5,,11,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.1,28.7,,,,,,18.0,15.9,No precipitation,12,,,,
08.01.2020 11:00,22.5,757.6,765.6,,69,Wind blowing from the east-northeast,6,,11,50%., ,,,19.1,,,,1000-1500,,,10.0,16.5,No precipitation,6,,,,
08.01.2020 08:00,19.3,756.4,764.5,,97,Wind blowing from the east-northeast,3,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.3,,,,1000-1500,,,4.6,18.8,No precipitation,12,,,,
08.01.2020 05:00,19.7,755.3,763.3,,97,Wind blowing from the north,3,,7,,Mist. ,,,18.9,28.7,,,,,,4.0,19.2,No precipitation,6,,,,
08.01.2020 02:00,20.7,755.9,763.9,-0.1,95,Wind blowing from the south-southwest,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.9,28.7,,,2500 or more  or no clouds.,,,11.0,19.8,No precipitation,12,,,,
07.01.2020 23:00,20.5,756.0,764.0,,97,Wind blowing from the south-southeast,1,,7,,Mist. ,,,18.9,28.7,,,,,,5.0,20.0,No precipitation,6,,,,
07.01.2020 20:00,21.0,755.1,763.1,1.7,96,Wind blowing from the south-southeast,3,,7,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.9,28.7,,,300-600,,,7.0,20.3,No precipitation,12,,,,
07.01.2020 17:00,24.2,753.4,761.4,,78,Wind blowing from the south-southeast,3,,6,20–30%., ,,,18.9,28.7,,Sky obscured by fog and/or other meteorological phenomena.,300-600,,,30.0,20.1,No precipitation,6,,,,
07.01.2020 14:00,27.0,754.4,762.4,-2.3,56,Wind blowing from the west,2,,5,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.9,27.4,,,300-600,,,30.0,17.4,No precipitation,12,,,,
07.01.2020 11:00,24.2,756.7,764.7,,76,Wind blowing from the north-northwest,2,,6,70 – 80%., ,,,18.9,27.1,,,300-600,,,17.0,19.7,No precipitation,6,,,,
07.01.2020 08:00,19.5,755.7,763.7,0.8,95,Wind blowing from the north-northeast,2,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.9,,,,2500 or more  or no clouds.,,,8.0,18.6,No precipitation,12,,,,
07.01.2020 05:00,19.6,754.9,762.9,,95,Calm  no wind,0,,,, ,,,19.6,27.1,,,,,,9.0,18.7,No precipitation,6,,,,
07.01.2020 02:00,19.9,755.0,763.0,-0.7,94,Wind blowing from the east-northeast,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.8,27.1,,,2500 or more  or no clouds.,,,11.0,18.9,No precipitation,12,,,,
06.01.2020 23:00,20.2,755.7,763.7,,90,Wind blowing from the east,2,,9,, ,,,20.0,27.1,,,,,,17.0,18.5,No precipitation,6,,,,
06.01.2020 20:00,20.9,755.5,763.6,0.9,88,Wind blowing from the south-east,5,,9,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,27.1,,,1000-1500,,,19.0,18.8,No precipitation,12,,,,
06.01.2020 17:00,23.0,754.6,762.6,,77,Wind blowing from the south-east,5,,9,70 – 80%., ,,,20.1,27.1,,,300-600,,,27.0,18.7,No precipitation,6,,,,
06.01.2020 14:00,26.4,755.5,763.4,,61,Wind blowing from the south,3,,8,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,20.1,27.1,,,300-600,,,30.0,18.2,No precipitation,12,,,,
06.01.2020 11:00,22.6,757.9,765.9,,79,Wind blowing from the east-northeast,3,,8,90  or more  but not 100%, ,,,20.1,24.2,,,,,,20.0,18.7,No precipitation,6,,,,
06.01.2020 08:00,20.3,757.0,765.1,1.0,87,Wind blowing from the east-northeast,4,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,16.0,18.0,No precipitation,12,,,,
06.01.2020 05:00,20.2,756.0,764.0,,86,Wind blowing from the east-northeast,3,,6,, ,,,,24.2,,,,,,17.0,17.7,No precipitation,6,,,,
06.01.2020 02:00,20.5,756.7,764.7,-0.5,84,Wind blowing from the north-east,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,24.2,,,2500 or more  or no clouds.,,,16.0,17.7,No precipitation,12,,,,
05.01.2020 23:00,20.7,757.2,765.2,,82,Wind blowing from the east-northeast,3,,5,, ,,,,24.2,,,,,,19.0,17.5,No precipitation,6,,,,
05.01.2020 20:00,21.4,756.9,765.0,0.9,77,Wind blowing from the east-southeast,2,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,24.2,,,1000-1500,,,22.0,17.2,No precipitation,12,,,,
05.01.2020 17:00,22.5,756.0,764.1,,70,Wind blowing from the east-southeast,2,,7,100%., ,,,15.7,24.2,,,1000-1500,,,24.0,16.7,No precipitation,6,,,,
05.01.2020 14:00,22.8,756.6,764.7,,69,Wind blowing from the south,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,24.2,,,1000-1500,,,25.0,16.8,No precipitation,12,,,,
05.01.2020 11:00,21.6,758.2,766.3,,75,Wind blowing from the north-east,2,,7,50%., ,,,15.7,24.8,,,300-600,,,11.0,16.9,No precipitation,6,,,,
05.01.2020 08:00,16.1,757.5,765.7,0.9,96,Wind blowing from the north-east,4,,7,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,,,,2500 or more  or no clouds.,,,2.6,15.4,No precipitation,12,,,,
05.01.2020 05:00,16.2,756.6,764.7,,96,Wind blowing from the east-northeast,2,,7,,Mist. ,,,16.2,24.8,,,,,,3.1,15.5,No precipitation,6,,,,
05.01.2020 02:00,17.0,757.4,765.5,-0.4,96,Wind blowing from the north,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,24.8,,,2500 or more  or no clouds.,,,3.2,16.3,No precipitation,12,,,,
04.01.2020 23:00,18.2,757.8,765.9,,96,Wind blowing from the north,2,,7,,Mist. ,,,16.2,24.8,,,,,,4.5,17.5,No precipitation,6,,,,
04.01.2020 20:00,19.3,757.0,765.1,1.3,94,Wind blowing from the south,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,24.8,,,2500 or more  or no clouds.,,,8.0,18.3,No precipitation,12,,,,
04.01.2020 17:00,21.2,755.7,763.8,,81,Wind blowing from the south,3,,7,70 – 80%., ,,,16.2,24.8,,,2500 or more  or no clouds.,,,14.0,17.8,No precipitation,6,,,,
04.01.2020 14:00,23.9,756.3,764.3,-2.2,60,Wind blowing from the south-southeast,4,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,24.8,,,2500 or more  or no clouds.,,,26.0,15.6,No precipitation,12,,,,
04.01.2020 11:00,21.9,758.5,766.6,,65,Wind blowing from the east-northeast,4,,6,70 – 80%., ,,,16.2,23.2,,,2500 or more  or no clouds.,,,17.0,15.0,No precipitation,6,,,,
04.01.2020 08:00,16.8,758.2,766.3,1.1,90,Wind blowing from the north-east,4,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,23.2,,,2500 or more  or no clouds.,,,11.0,15.1,No precipitation,12,,,,
04.01.2020 05:00,16.5,757.1,765.2,,94,Wind blowing from the north-east,1,,5,,Mist. ,,,15.7,23.2,,,,,,6.0,15.5,No precipitation,6,,,,
04.01.2020 02:00,17.5,758.0,766.1,-0.9,92,Wind blowing from the north-east,3,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,23.2,,,2500 or more  or no clouds.,,,6.0,16.1,No precipitation,12,,,,
03.01.2020 23:00,18.4,758.9,767.0,,95,Wind blowing from the north,2,,5,,Mist. ,,,15.7,23.2,,,,,,3.7,17.5,No precipitation,6,,,,
03.01.2020 20:00,19.1,758.7,766.9,0.7,92,Wind blowing from the south-east,2,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,23.2,,,,,,5.0,17.7,No precipitation,12,,,,
03.01.2020 17:00,20.4,758.0,766.1,,76,Wind blowing from the south-southeast,3,,7,100%., ,,,15.7,23.2,,,1000-1500,,,12.0,16.0,No precipitation,6,,,,
03.01.2020 14:00,22.9,758.4,766.5,-2.0,60,Wind blowing from the north,2,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,23.3,,,1000-1500,,,26.0,14.7,No precipitation,12,,,,
03.01.2020 11:00,20.0,760.4,768.6,,73,Wind blowing from the north-northwest,2,,7,100%., ,,,15.7,23.3,,,1000-1500,,,7.0,15.0,No precipitation,6,,,,
03.01.2020 08:00,16.4,759.9,768.1,0.8,91,Wind blowing from the north-east,4,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.7,23.3,,,2500 or more  or no clouds.,,,4.2,14.9,No precipitation,12,,,,
03.01.2020 05:00,16.2,759.1,767.2,,92,Wind blowing from the east-northeast,3,,7,,Mist. ,,,15.9,23.3,,,,,,3.9,14.9,No precipitation,6,,,,
03.01.2020 02:00,16.5,759.5,767.6,-0.7,91,Wind blowing from the north-east,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.5,23.3,,,2500 or more  or no clouds.,,,4.5,15.0,No precipitation,12,,,,
02.01.2020 23:00,17.5,760.2,768.4,,87,Wind blowing from the east,2,,7,, ,,,17.3,23.3,,,,,,9.0,15.3,No precipitation,6,,,,
02.01.2020 20:00,19.1,760.0,768.1,,78,Wind blowing from the east-northeast,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,23.3,,,,,,13.0,15.1,No precipitation,12,,,,
02.01.2020 17:00,21.8,759.1,767.2,,68,Wind blowing from the south-east,3,,,20–30%., ,,,17.3,23.3,,,300-600,,,25.0,15.6,No precipitation,6,,,,
02.01.2020 14:00,22.8,759.8,767.9,-2.5,64,Wind blowing from the north-east,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,22.8,,,300-600,,,16.0,15.6,No precipitation,12,,,,
02.01.2020 11:00,19.0,762.3,770.5,,78,Wind blowing from the east-northeast,3,,7,100%., ,,,17.3,20.2,,,1000-1500,,,11.0,15.0,No precipitation,6,,,,
02.01.2020 08:00,17.5,761.6,769.8,1.3,86,Wind blowing from the east-northeast,4,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.3,,,,300-600,,,9.0,15.1,No precipitation,12,,,,
02.01.2020 05:00,17.5,760.3,768.5,,87,Wind blowing from the east-southeast,1,,7,, ,,,16.9,20.2,,,,,,9.0,15.3,No precipitation,6,,,,
02.01.2020 02:00,17.6,760.4,768.6,-1.1,88,Wind blowing from the east-northeast,2,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.9,20.2,,,2500 or more  or no clouds.,,,7.0,15.5,No precipitation,12,,,,
