Local time in Fuding,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 08:00,13.9,759.4,762.7,0.3,91,Wind blowing from the north-northwest,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,14.6,,,600-1000,,,6.0,12.5,No precipitation,12,,,,
11.01.2020 05:00,13.8,759.1,762.5,,92,Wind blowing from the west-southwest,1,,2,,Mist. ,,,,14.6,,,,,,6.0,12.5,No precipitation,6,,,,
11.01.2020 02:00,13.6,759.3,762.7,-0.7,91,Wind blowing from the south-west,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,14.6,,,2500 or more  or no clouds.,,,6.0,12.2,No precipitation,12,,,,
10.01.2020 23:00,14.0,760.0,763.3,,88,Wind blowing from the north-west,1,,,,Mist. ,,,,14.6,,,,,,7.0,12.0,No precipitation,6,,,,
10.01.2020 20:00,14.2,759.9,763.3,0.2,85,Wind blowing from the north,0,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,14.6,,,600-1000,,,6.0,11.7,Trace of precipitation,12,,,,
10.01.2020 17:00,14.4,759.7,763.0,,81,Wind blowing from the west-southwest,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,14.6,,,600-1000,,,5.0,11.2,No precipitation,6,,,,
10.01.2020 14:00,13.8,759.8,763.2,-3.2,80,Wind blowing from the south-southwest,2,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,14.7,,,600-1000,,,5.0,10.4,Trace of precipitation,12,,,,
10.01.2020 11:00,13.2,763.0,766.3,,79,Wind blowing from the west,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,15.1,,,600-1000,,,8.0,9.6,No precipitation,6,,,,
10.01.2020 08:00,11.8,762.7,766.1,-0.1,83,Wind blowing from the west,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,600-1000,,,7.0,9.0,No precipitation,12,,,,
10.01.2020 05:00,11.4,762.8,766.2,,82,Wind blowing from the north,1,,4,,Mist. ,,,9.3,15.1,,,,,,7.0,8.4,No precipitation,6,,,,
10.01.2020 02:00,11.6,763.0,766.4,-0.3,75,Wind blowing from the north,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,15.1,,,2500 or more  or no clouds.,,,9.0,7.3,No precipitation,12,,,,
09.01.2020 23:00,11.8,763.3,766.6,,70,Wind blowing from the north-northwest,2,,,, ,,,9.3,15.1,,,,,,11.0,6.5,No precipitation,6,,,,
09.01.2020 20:00,12.2,763.4,766.8,0.9,67,Wind blowing from the north-northwest,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,15.1,,,600-1000,,,9.0,6.3,No precipitation,12,,,,
09.01.2020 17:00,13.4,762.5,765.9,,66,Wind blowing from the east-southeast,2,,,100%., ,,,9.3,15.1,,,600-1000,,,15.0,7.2,No precipitation,6,,,,
09.01.2020 14:00,14.5,762.7,766.1,-2.4,55,Wind blowing from the south-east,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,20.1,,,600-1000,,,17.0,5.6,No precipitation,12,,,,
09.01.2020 11:00,13.0,765.1,768.4,,58,Wind blowing from the east-southeast,2,,5,90  or more  but not 100%, ,,,9.3,,,,600-1000,,,10.0,4.9,No precipitation,6,,,,
09.01.2020 08:00,9.7,766.0,769.5,0.2,69,Wind blowing from the north,2,,6,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,,,,,,,7.0,4.3,No precipitation,12,,,,
09.01.2020 05:00,10.0,765.8,769.2,,75,Wind blowing from the north-east,3,,6,, ,,,10.0,,,,,,,7.0,5.8,No precipitation,6,,,,
09.01.2020 02:00,10.8,765.9,769.3,-0.4,67,Wind blowing from the north-northeast,2,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,20.6,,,2500 or more  or no clouds.,,,11.0,4.9,No precipitation,12,,,,
08.01.2020 23:00,11.2,766.3,769.6,,69,Wind blowing from the north,2,,,, ,,,10.6,20.6,,,,,,12.0,5.7,No precipitation,6,,,,
08.01.2020 20:00,11.6,766.3,769.6,1.9,69,Wind blowing from the north-northeast,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,20.6,,,600-1000,,,17.0,6.1,No precipitation,12,,,,
08.01.2020 17:00,14.1,764.4,767.8,,59,Wind blowing from the south-east,4,,9,no clouds, ,,,10.6,20.6,,,,,,23.0,6.2,No precipitation,6,,,,
08.01.2020 14:00,20.1,763.1,766.4,-2.0,28,Wind blowing from the east,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,21.9,,,,,,30.0,1.0,No precipitation,12,,,,
08.01.2020 11:00,17.7,765.1,768.4,,30,Wind blowing from the north-northeast,4,,8,no clouds, ,,,10.6,22.3,,,,,,30.0,-0.1,No precipitation,6,,,,
08.01.2020 08:00,12.7,765.9,769.3,2.0,59,Wind blowing from the north,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.6,22.3,,,,,,30.0,4.7,No precipitation,12,,,,
08.01.2020 05:00,12.3,763.9,767.3,,70,Wind blowing from the north,2,,4,, ,,,12.0,22.3,,,,,,30.0,7.0,No precipitation,6,,,,
08.01.2020 02:00,13.3,762.6,765.9,1.1,91,Wind blowing from the west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,22.3,,,2500 or more  or no clouds.,,,30.0,11.9,No precipitation,12,,,,
07.01.2020 23:00,14.8,761.5,764.8,,92,Wind blowing from the west-northwest,1,,,, ,,,14.8,22.3,,,,,,13.0,13.5,No precipitation,6,,,,
07.01.2020 20:00,16.8,759.7,763.0,2.4,94,Wind blowing from the west-northwest,1,,6,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,22.3,,,,,,6.0,15.8,No precipitation,12,,,,
07.01.2020 17:00,19.8,757.3,760.6,,79,Wind blowing from the south-southwest,2,,6,40%., ,,,15.9,22.3,,,1000-1500,,,9.0,16.1,No precipitation,6,,,,
07.01.2020 14:00,21.6,756.0,759.3,-2.5,70,Wind blowing from the south-east,4,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,24.1,,,1000-1500,,,14.0,15.9,No precipitation,12,,,,
07.01.2020 11:00,18.1,758.5,761.8,,89,Wind blowing from the south-west,2,,3,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,,,,2000-2500,,,7.0,16.3,No precipitation,6,,,,
07.01.2020 08:00,15.9,759.0,762.3,-0.3,97,Wind blowing from the west,1,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.1,,,,600-1000,,,6.0,15.4,Trace of precipitation,12,,,,
07.01.2020 05:00,16.0,759.3,762.6,,97,Wind blowing from the west,1,,5,, ,,,14.9,24.1,,,,,,8.0,15.5,No precipitation,6,,,,
07.01.2020 02:00,17.2,759.2,762.5,-1.4,97,Wind blowing from the east-southeast,2,,,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,24.1,,,2500 or more  or no clouds.,,,4.9,16.7,No precipitation,12,,,,
06.01.2020 23:00,18.2,760.6,763.9,,94,Calm  no wind,0,,,, ,,,14.8,24.1,,,,,,8.0,17.2,No precipitation,6,,,,
06.01.2020 20:00,18.5,761.5,764.8,0.4,92,Wind blowing from the south-southwest,1,,6,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,24.1,,,600-1000,,,13.0,17.2,No precipitation,12,,,,
06.01.2020 17:00,20.8,761.1,764.4,,77,Wind blowing from the south-southeast,3,,6,70 – 80%., ,,,14.8,24.1,,,600-1000,,,30.0,16.6,No precipitation,6,,,,
06.01.2020 14:00,23.1,760.9,764.2,-2.8,67,Wind blowing from the south-southeast,2,,3,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,23.1,,,600-1000,,,30.0,16.6,No precipitation,12,,,,
06.01.2020 11:00,18.3,763.7,767.1,,86,Wind blowing from the south-southeast,1,,2,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,18.5,,,600-1000,,,7.0,15.9,No precipitation,6,,,,
06.01.2020 08:00,15.1,764.8,768.1,0.7,99,Wind blowing from the south-southeast,1,,2,100%.,Mist. ,Rain.,Drizzle.,14.8,,,,600-1000,,,5.0,14.9,0.8,12,,,,
06.01.2020 05:00,14.9,764.1,767.5,,99,Calm  no wind,0,,,,Mist. ,,,14.5,16.2,,,,,,2.3,14.7,0.2,6,,,,
06.01.2020 02:00,14.8,764.3,767.7,-1.2,99,Wind blowing from the west,1,,3,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.4,16.2,,,2500 or more  or no clouds.,,,6.0,14.6,0.9,12,,,,
05.01.2020 23:00,15.0,765.5,768.9,,99,Wind blowing from the north-northeast,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,14.2,16.2,,,,,,2.9,14.8,0.7,6,,,,
05.01.2020 20:00,15.0,766.0,769.4,0.8,97,Wind blowing from the north,0,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,16.2,,,600-1000,,,9.0,14.5,0.1,12,,,,
05.01.2020 17:00,15.5,765.2,768.6,,94,Wind blowing from the south-southeast,2,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,,,,600-1000,,,9.0,14.5,No precipitation,6,,,,
05.01.2020 14:00,15.8,764.5,767.9,-1.8,88,Wind blowing from the north,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,,,,600-1000,,,30.0,13.8,Trace of precipitation,12,,,,
05.01.2020 11:00,14.9,766.3,769.6,,90,Wind blowing from the north-northwest,2,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,,,,600-1000,,,30.0,13.3,No precipitation,6,,,,
05.01.2020 08:00,14.8,766.7,770.1,1.3,88,Wind blowing from the north-west,1,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,,,,600-1000,,,14.0,12.8,Trace of precipitation,12,,,,
05.01.2020 05:00,14.5,765.4,768.8,,88,Wind blowing from the north-northwest,1,,4,, ,,,13.6,21.6,,,,,,10.0,12.5,No precipitation,6,,,,
05.01.2020 02:00,14.5,765.8,769.1,-0.5,87,Wind blowing from the north-northeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,21.6,,,2500 or more  or no clouds.,,,9.0,12.4,No precipitation,12,,,,
04.01.2020 23:00,14.2,766.3,769.6,,91,Wind blowing from the north-west,1,,,,Mist. ,,,13.5,21.6,,,,,,4.9,12.8,No precipitation,6,,,,
04.01.2020 20:00,16.1,765.5,768.9,2.0,80,Wind blowing from the east-northeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.5,21.6,,,600-1000,,,9.0,12.7,No precipitation,12,,,,
04.01.2020 17:00,18.1,763.5,766.9,,74,Wind blowing from the south-east,3,,5,90  or more  but not 100%, ,,,13.5,21.6,,,600-1000,,,14.0,13.4,No precipitation,6,,,,
04.01.2020 14:00,21.0,762.8,766.1,-2.0,62,Wind blowing from the south-southeast,3,,4,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.5,21.4,,,600-1000,,,19.0,13.4,No precipitation,12,,,,
04.01.2020 11:00,19.4,764.8,768.1,,65,Wind blowing from the south-east,2,,3,70 – 80%., ,,,13.5,20.1,,,600-1000,,,30.0,12.7,No precipitation,6,,,,
04.01.2020 08:00,14.3,765.3,768.7,0.7,91,Wind blowing from the north,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.9,,,,600-1000,,,12.0,12.9,No precipitation,12,,,,
04.01.2020 05:00,13.8,764.6,768.0,,91,Wind blowing from the north,1,,4,, ,,,11.5,20.1,,,,,,12.0,12.4,No precipitation,6,,,,
04.01.2020 02:00,13.8,764.6,768.0,-0.9,92,Wind blowing from the west-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,20.1,,,2500 or more  or no clouds.,,,12.0,12.5,No precipitation,12,,,,
03.01.2020 23:00,14.8,765.5,768.9,,87,Wind blowing from the south-southwest,1,,,, ,,,11.3,20.1,,,,,,16.0,12.7,No precipitation,6,,,,
03.01.2020 20:00,15.6,765.7,769.0,1.2,81,Wind blowing from the north-northwest,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,20.1,,,600-1000,,,20.0,12.4,No precipitation,12,,,,
03.01.2020 17:00,17.6,764.5,767.9,,68,Wind blowing from the south-east,3,,5,20–30%., ,,,11.3,20.1,,,600-1000,,,30.0,11.6,No precipitation,6,,,,
03.01.2020 14:00,19.2,763.9,767.3,-2.7,61,Wind blowing from the south,2,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.3,20.0,,,600-1000,,,30.0,11.5,No precipitation,12,,,,
03.01.2020 11:00,15.8,766.6,769.9,,74,Wind blowing from the east,2,,3,90  or more  but not 100%, ,,,11.3,18.5,,,600-1000,,,16.0,11.2,No precipitation,6,,,,
03.01.2020 08:00,11.9,767.7,771.1,1.1,92,Wind blowing from the north-northeast,1,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,,,,600-1000,,,11.0,10.6,No precipitation,12,,,,
03.01.2020 05:00,11.5,766.6,769.9,,93,Wind blowing from the north-northwest,1,,4,, ,,,10.7,18.5,,,,,,16.0,10.4,No precipitation,6,,,,
03.01.2020 02:00,11.4,766.7,770.1,-0.8,94,Wind blowing from the north-northwest,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,18.5,,,2500 or more  or no clouds.,,,16.0,10.5,No precipitation,12,,,,
02.01.2020 23:00,12.8,767.5,770.8,,88,Wind blowing from the north-northeast,0,,,, ,,,10.7,18.5,,,,,,17.0,10.9,No precipitation,6,,,,
02.01.2020 20:00,14.1,767.6,771.0,1.1,80,Wind blowing from the south-southeast,0,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,18.5,,,600-1000,,,26.0,10.7,No precipitation,12,,,,
02.01.2020 17:00,16.4,766.5,769.9,,66,Wind blowing from the south-east,2,,5,90  or more  but not 100%, ,,,10.7,18.5,,,600-1000,,,30.0,10.0,No precipitation,6,,,,
02.01.2020 14:00,18.3,766.5,769.9,-2.0,57,Wind blowing from the south-east,2,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,18.3,,,600-1000,,,30.0,9.6,No precipitation,12,,,,
02.01.2020 11:00,16.2,768.5,771.9,,59,Wind blowing from the south,1,,3,90  or more  but not 100%, ,,,10.7,16.4,,,600-1000,,,30.0,8.2,No precipitation,6,,,,
02.01.2020 08:00,11.1,768.8,772.3,0.8,86,Wind blowing from the north-west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,600-1000,,,16.0,8.8,No precipitation,12,,,,
02.01.2020 05:00,10.7,768.0,771.4,,86,Wind blowing from the north,0,,5,, ,,,,15.1,,,,,,19.0,8.5,No precipitation,6,,,,
02.01.2020 02:00,10.9,768.4,771.8,-1.2,81,Wind blowing from the north,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,15.1,,,2500 or more  or no clouds.,,,23.0,7.8,No precipitation,12,,,,
01.01.2020 23:00,11.1,769.6,773.0,,77,Wind blowing from the north,1,,,, ,,,5.7,15.1,,,,,,30.0,7.2,No precipitation,6,,,,
01.01.2020 20:00,11.4,769.8,773.2,1.4,74,Wind blowing from the north-west,1,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.7,15.1,,,600-1000,,,28.0,6.9,No precipitation,12,,,,
