Local time in Yichun,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
12.01.2020 20:00,-18.0,737.5,764.6,0.3,76,Wind blowing from the west,3,,9,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-11.2,,,2500 or more  or no clouds.,,,6.0,-21.2,No precipitation,12,,,,
12.01.2020 17:00,-14.4,737.2,763.9,,64,Wind blowing from the west-southwest,3,,9,no clouds, ,,,-25.8,-11.2,,,,,,9.0,-19.7,No precipitation,6,,,,
12.01.2020 14:00,-11.3,737.2,763.6,-1.5,52,Wind blowing from the west-southwest,4,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-10.7,,,2500 or more  or no clouds.,,,14.0,-19.2,No precipitation,12,,,,
12.01.2020 11:00,-16.5,738.7,765.4,,68,Wind blowing from the east,1,,6,no clouds, ,,,-25.8,-10.6,,,,,,3.0,-21.0,No precipitation,6,,,,
12.01.2020 08:00,-25.1,740.1,767.1,0.1,80,Wind blowing from the east,1,,6,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.8,-10.6,,,,,,3.4,-27.5,No precipitation,12,,,,
12.01.2020 05:00,-23.8,740.0,766.8,,79,Wind blowing from the west,1,,6,,Haze. ,,,-23.8,-10.6,,,,,,3.1,-26.4,No precipitation,6,,,,
12.01.2020 02:00,-21.4,740.8,767.3,-0.3,82,Wind blowing from the north-northwest,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.6,-10.6,,,2500 or more  or no clouds.,,,2.4,-23.7,No precipitation,12,,,,
11.01.2020 23:00,-19.1,741.1,767.7,,80,Wind blowing from the north-east,1,,,,Haze. ,,,-19.1,-10.6,,,,,,2.2,-21.7,No precipitation,6,,,,
11.01.2020 20:00,-16.0,741.2,767.8,1.1,79,Wind blowing from the west,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-10.6,,,,,,2.9,-18.9,Trace of precipitation,12,,,,
11.01.2020 17:00,-12.8,740.1,766.4,,71,Wind blowing from the west-southwest,4,,8,no clouds, ,,,-14.9,-10.6,,,,,,4.4,-17.0,No precipitation,6,,,,
11.01.2020 14:00,-10.7,739.3,765.4,-0.4,62,Wind blowing from the west,5,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-8.7,,,2500 or more  or no clouds.,,,6.0,-16.6,Trace of precipitation,12,,,,
11.01.2020 11:00,-12.8,739.7,766.0,,71,Wind blowing from the west,5,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Snow and/or other types of solid precipitation,-14.9,,,,,,,2.9,-17.0,No precipitation,6,,,,
11.01.2020 08:00,-14.9,739.6,766.0,0.7,79,Wind blowing from the west,2,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1000-1500,,,3.3,-17.7,Trace of precipitation,12,,,,
11.01.2020 05:00,-14.6,738.9,765.1,,80,Wind blowing from the west,3,,6,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-8.7,,,,,,3.9,-17.3,No precipitation,6,,,,
11.01.2020 02:00,-13.9,738.8,764.8,0.0,80,Wind blowing from the west,4,,6,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-8.7,,,2500 or more  or no clouds.,,,4.0,-16.7,No precipitation,12,,,,
10.01.2020 23:00,-13.7,738.8,765.1,,81,Wind blowing from the west,4,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-8.7,,,,,,4.1,-16.3,No precipitation,6,,,,
10.01.2020 20:00,-14.2,739.0,765.7,0.1,78,Wind blowing from the west,2,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.3,-8.7,,,2500 or more  or no clouds.,,,9.0,-17.2,No precipitation,12,,,,
10.01.2020 17:00,-11.4,738.9,765.3,,67,Wind blowing from the west,3,,5,90  or more  but not 100%, ,,,-20.3,-8.7,,,2500 or more  or no clouds.,,,11.0,-16.3,No precipitation,6,,,,
10.01.2020 11:00,-14.0,740.5,767.1,,75,Wind blowing from the east,1,,2,90  or more  but not 100%, ,,,-20.3,-8.0,,,2500 or more  or no clouds.,,,3.9,-17.5,No precipitation,6,,,,
10.01.2020 08:00,-20.1,742.0,768.8,0.0,81,Wind blowing from the east-southeast,2,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,,,,1000-1500,,,5.0,-22.5,No precipitation,12,,,,
10.01.2020 05:00,-19.2,742.0,768.6,,84,Wind blowing from the south-east,1,,3,,Mist. ,,,-25.1,-8.0,,,,,,5.0,-21.2,No precipitation,6,,,,
10.01.2020 02:00,-18.3,742.6,769.0,-0.2,84,Wind blowing from the south-southeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.1,-8.0,,,2500 or more  or no clouds.,,,7.0,-20.3,No precipitation,12,,,,
09.01.2020 23:00,-17.2,742.8,769.4,,84,Wind blowing from the south-east,1,,,, ,,,-25.1,-8.0,,,,,,9.0,-19.3,No precipitation,6,,,,
09.01.2020 20:00,-15.8,743.1,770.2,1.0,83,Wind blowing from the west-northwest,1,,2,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.1,-8.0,,,2500 or more  or no clouds.,,,11.0,-18.0,No precipitation,12,,,,
09.01.2020 17:00,-12.9,742.1,769.0,,75,Wind blowing from the west-southwest,1,,2,no clouds, ,,,-25.1,-8.0,,,,,,24.0,-16.4,No precipitation,6,,,,
09.01.2020 14:00,-8.3,741.9,768.4,-1.1,53,Wind blowing from the east-northeast,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.1,-8.0,,,,,,28.0,-16.2,No precipitation,12,,,,
09.01.2020 11:00,-14.8,743.0,769.8,,69,Calm  no wind,0,,,no clouds, ,,,-25.1,-9.4,,,,,,16.0,-19.2,No precipitation,6,,,,
09.01.2020 08:00,-24.4,743.5,770.8,0.9,79,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.1,-9.4,,,,,,25.0,-27.0,No precipitation,12,,,,
09.01.2020 05:00,-23.6,742.6,769.5,,78,Wind blowing from the west,1,,2,, ,,,-24.6,-9.4,,,,,,24.0,-26.4,No precipitation,6,,,,
09.01.2020 02:00,-22.4,742.8,769.5,0.8,81,Wind blowing from the west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-9.4,,,2500 or more  or no clouds.,,,23.0,-24.8,No precipitation,12,,,,
08.01.2020 23:00,-19.9,742.0,768.8,,84,Wind blowing from the east-southeast,1,,,, ,,,-24.6,-9.4,,,,,,12.0,-21.9,No precipitation,6,,,,
08.01.2020 20:00,-17.5,742.0,769.1,0.7,86,Wind blowing from the west,1,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-9.4,,,2500 or more  or no clouds.,,,16.0,-19.3,No precipitation,12,,,,
08.01.2020 17:00,-13.7,741.3,768.1,,72,Wind blowing from the west-northwest,1,,3,60%., ,,,-24.6,-8.1,,,2500 or more  or no clouds.,,,30.0,-17.7,No precipitation,6,,,,
08.01.2020 14:00,-10.2,741.2,767.5,-1.1,55,Wind blowing from the west,2,,3,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-5.6,,,2500 or more  or no clouds.,,,28.0,-17.5,No precipitation,12,,,,
08.01.2020 11:00,-15.6,742.3,768.9,,74,Wind blowing from the west-northwest,2,,3,20–30%., ,,,-24.6,-5.1,,,2500 or more  or no clouds.,,,16.0,-19.2,No precipitation,6,,,,
08.01.2020 08:00,-24.2,743.2,770.0,0.7,79,Wind blowing from the north,0,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-5.1,,,,,,12.0,-26.8,No precipitation,12,,,,
08.01.2020 05:00,-22.4,742.5,769.0,,80,Wind blowing from the north-west,0,,3,, ,,,-22.4,-5.1,,,,,,15.0,-24.9,No precipitation,6,,,,
08.01.2020 02:00,-17.4,742.9,769.1,-0.9,79,Wind blowing from the west-southwest,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-5.1,,,2500 or more  or no clouds.,,,16.0,-20.2,No precipitation,12,,,,
07.01.2020 23:00,-16.1,743.8,769.9,,87,Wind blowing from the west,0,,,,Mist. ,,,-16.2,-5.1,,,,,,8.0,-17.8,No precipitation,6,,,,
07.01.2020 20:00,-12.0,743.9,770.1,0.0,75,Wind blowing from the east-southeast,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-5.1,,,,,,10.0,-15.5,No precipitation,12,,,,
07.01.2020 17:00,-8.0,743.9,769.8,,58,Wind blowing from the east-southeast,1,,,40%., ,,,-13.5,-5.1,,,1000-1500,,,18.0,-14.8,No precipitation,6,,,,
07.01.2020 14:00,-5.7,744.1,769.9,-0.8,50,Wind blowing from the east-northeast,3,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.0,-5.1,,,1000-1500,,,17.0,-14.5,No precipitation,12,,,,
07.01.2020 11:00,-6.8,744.9,770.8,,54,Wind blowing from the east,3,,6,100%., ,,,,-6.8,,,1000-1500,,,14.0,-14.6,No precipitation,6,,,,
07.01.2020 08:00,-9.8,745.5,771.7,0.5,66,Wind blowing from the east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-8.3,,,2500 or more  or no clouds.,,,9.0,-15.1,No precipitation,12,,,,
07.01.2020 05:00,-8.8,745.0,771.2,,62,Wind blowing from the east,2,,4,, ,,,,-8.3,,,,,,12.0,-14.8,No precipitation,6,,,,
07.01.2020 02:00,-8.4,745.3,771.5,-0.5,60,Wind blowing from the east-northeast,2,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-8.4,,,2500 or more  or no clouds.,,,12.0,-14.8,No precipitation,12,,,,
06.01.2020 23:00,-9.7,745.8,772.3,,71,Wind blowing from the east-northeast,1,,,,Haze. ,,,-23.7,-9.3,,,,,,5.0,-14.1,No precipitation,6,,,,
06.01.2020 20:00,-12.6,746.5,773.4,0.0,79,Wind blowing from the east,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-12.5,,,2500 or more  or no clouds.,,,4.4,-15.5,No precipitation,12,,,,
06.01.2020 17:00,-13.4,746.5,773.5,,75,Wind blowing from the west-southwest,1,,4,100%., ,,,-23.7,-12.4,,,1000-1500,,,4.2,-17.0,No precipitation,6,,,,
06.01.2020 14:00,-14.0,746.6,773.6,-1.4,70,Wind blowing from the west-northwest,0,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-8.7,,,1000-1500,,,4.0,-18.4,No precipitation,12,,,,
06.01.2020 11:00,-17.0,748.0,775.1,,76,Wind blowing from the west,1,,4,100%., ,,,-23.7,-8.5,,,1000-1500,,,3.7,-20.2,No precipitation,6,,,,
06.01.2020 08:00,-21.3,748.9,776.1,-0.1,80,Wind blowing from the east,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-8.5,,,2500 or more  or no clouds.,,,3.2,-23.8,No precipitation,12,,,,
06.01.2020 05:00,-23.0,749.0,776.1,,80,Wind blowing from the east-southeast,1,,4,,Haze. ,,,-24.5,-8.5,,,,,,5.0,-25.5,No precipitation,6,,,,
06.01.2020 02:00,-22.0,748.5,775.3,0.2,80,Wind blowing from the north-east,0,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.5,-8.5,,,2500 or more  or no clouds.,,,3.8,-24.5,No precipitation,12,,,,
05.01.2020 23:00,-19.1,748.3,775.3,,83,Wind blowing from the east,1,,,,Mist. ,,,-24.5,-8.5,,,,,,3.8,-21.3,No precipitation,6,,,,
05.01.2020 20:00,-15.6,748.3,775.5,1.2,87,Calm  no wind,0,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.5,-8.5,,,,,,4.0,-17.3,No precipitation,12,,,,
05.01.2020 17:00,-12.5,747.1,774.0,,74,Wind blowing from the west-northwest,2,,6,no clouds, ,,,-24.5,-8.5,,,,,,6.0,-16.2,No precipitation,6,,,,
05.01.2020 14:00,-8.7,746.0,772.6,-0.5,60,Wind blowing from the west,4,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.5,-8.5,,,2500 or more  or no clouds.,,,9.0,-15.1,No precipitation,12,,,,
05.01.2020 11:00,-16.1,746.5,773.5,,72,Wind blowing from the east-southeast,2,,3,70 – 80%., ,,,-24.5,-13.5,,,2500 or more  or no clouds.,,,2.9,-20.1,No precipitation,6,,,,
05.01.2020 08:00,-23.2,746.8,774.1,1.0,80,Wind blowing from the east-southeast,3,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,,,,4.3,-25.7,No precipitation,12,,,,
05.01.2020 05:00,-21.4,745.8,772.9,,81,Wind blowing from the east,1,,3,,Mist. ,,,,-13.5,,,,,,4.2,-23.8,No precipitation,6,,,,
05.01.2020 02:00,-21.0,745.6,772.5,0.9,82,Wind blowing from the west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-13.5,,,2500 or more  or no clouds.,,,6.0,-23.3,No precipitation,12,,,,
04.01.2020 23:00,-21.3,744.7,771.8,,80,Wind blowing from the west,1,,,, ,,,-29.0,-13.5,,,,,,9.0,-23.8,No precipitation,6,,,,
04.01.2020 20:00,-20.1,744.1,771.7,0.8,81,Wind blowing from the west,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-13.5,,,,,,8.0,-22.5,No precipitation,12,,,,
04.01.2020 17:00,-18.2,743.3,770.7,,74,Wind blowing from the west,0,,2,no clouds, ,,,-29.0,-13.5,,,,,,7.0,-21.8,No precipitation,6,,,,
04.01.2020 14:00,-13.8,742.2,769.1,-1.0,50,Wind blowing from the south-west,0,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-11.8,,,,,,9.0,-22.0,No precipitation,12,,,,
04.01.2020 11:00,-19.4,743.2,770.2,,63,Wind blowing from the west,0,,3,no clouds, ,,,-29.0,-11.6,,,,,,8.0,-24.7,No precipitation,6,,,,
04.01.2020 08:00,-28.4,742.9,770.3,0.9,76,Wind blowing from the west-northwest,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-29.0,-11.6,,,,,,9.0,-31.3,No precipitation,12,,,,
04.01.2020 05:00,-26.6,742.0,769.2,,79,Wind blowing from the south-east,1,,3,,Haze. ,,,-27.4,-11.6,,,,,,7.0,-29.1,No precipitation,6,,,,
04.01.2020 02:00,-23.9,741.7,768.5,,83,Wind blowing from the west-northwest,1,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.4,-11.6,,,,,,6.0,-26.0,No precipitation,6,,,,
03.01.2020 23:00,-20.0,741.8,768.6,,76,Wind blowing from the west-southwest,2,,,,Haze. ,,,-22.7,-11.6,,,,,,6.0,-23.1,No precipitation,6,,,,
03.01.2020 20:00,-19.1,741.4,768.6,0.1,77,Wind blowing from the west-northwest,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.7,-11.6,,,,,,5.0,-22.1,No precipitation,12,,,,
03.01.2020 17:00,-15.8,741.3,768.2,,61,Wind blowing from the west,2,,8,no clouds, ,,,-22.7,-11.6,,,,,,8.0,-21.6,No precipitation,6,,,,
03.01.2020 14:00,-11.8,740.1,766.6,-0.7,49,Wind blowing from the west,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.7,-11.6,,,,,,12.0,-20.4,No precipitation,12,,,,
03.01.2020 11:00,-15.6,740.8,767.5,,58,Wind blowing from the west,2,,10,no clouds, ,,,-22.7,-12.6,,,,,,6.0,-22.0,No precipitation,6,,,,
