Local time in Lhasa,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 20:00,-0.3,490.0,768.1,0.2,12,Wind blowing from the south-east,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,5.4,,,1000-1500,,,12.0,-26.3,No precipitation,12,,,,
11.01.2020 17:00,5.4,489.8,762.9,,6,Wind blowing from the west-northwest,1,,6,no clouds, ,,,-9.4,5.4,,,,,,30.0,-29.4,No precipitation,6,,,,
11.01.2020 14:00,0.8,491.8,767.5,-1.4,12,Wind blowing from the south-east,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,4.2,,,,,,30.0,-25.4,No precipitation,12,,,,
11.01.2020 11:00,-5.6,493.2,772.4,,24,Wind blowing from the east,2,,6,no clouds, ,,,-9.4,4.2,,,,,,30.0,-23.0,No precipitation,6,,,,
11.01.2020 08:00,-9.0,491.4,770.3,0.7,30,Wind blowing from the east,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.1,4.2,,,,,,30.0,-23.4,No precipitation,12,,,,
11.01.2020 05:00,-6.9,490.7,765.3,,24,Wind blowing from the east,3,,7,, ,,,-7.0,4.2,,,,,,30.0,-24.1,No precipitation,6,,,,
11.01.2020 02:00,-4.7,490.7,765.4,0.2,20,Wind blowing from the east,2,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.2,4.2,,,2500 or more  or no clouds.,,,30.0,-24.3,No precipitation,12,,,,
10.01.2020 23:00,-2.8,490.5,764.2,,18,Wind blowing from the east-northeast,3,,8,, ,,,-6.2,4.2,,,,,,30.0,-23.8,No precipitation,6,,,,
10.01.2020 20:00,-0.3,489.2,764.8,0.8,12,Wind blowing from the east-northeast,2,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.2,4.9,,,,,,30.0,-26.3,No precipitation,12,,,,
10.01.2020 17:00,3.8,488.4,758.7,,11,Wind blowing from the east,4,,8,70 – 80%., ,,,-6.2,6.4,,,1000-1500,,,30.0,-24.0,No precipitation,6,,,,
10.01.2020 14:00,1.3,489.3,760.7,-0.6,16,Wind blowing from the north-northwest,1,,7,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.2,7.2,,,1000-1500,,,30.0,-21.8,No precipitation,12,,,,
10.01.2020 11:00,0.9,489.9,759.8,,20,Wind blowing from the east-northeast,1,,9,10%  or less  but not 0, ,,,-6.2,7.2,,,1000-1500,,,11.0,-19.5,No precipitation,6,,,,
10.01.2020 08:00,-5.9,487.5,759.0,1.2,36,Wind blowing from the north-northeast,1,,11,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-6.0,7.2,,,1000-1500,,,30.0,-18.6,No precipitation,12,,,,
10.01.2020 05:00,-1.9,486.3,753.9,,24,Wind blowing from the west-northwest,2,,11,, ,,,-3.2,7.2,,,,,,30.0,-19.8,No precipitation,6,,,,
10.01.2020 02:00,-0.5,485.4,752.0,1.3,22,Wind blowing from the west,3,,11,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.5,7.2,,,2500 or more  or no clouds.,,,30.0,-19.6,No precipitation,12,,,,
09.01.2020 23:00,3.0,484.1,751.6,,13,Wind blowing from the west-southwest,4,,11,, ,,,-3.5,7.2,,,,,,30.0,-22.8,No precipitation,6,,,,
09.01.2020 20:00,4.9,482.3,748.6,0.2,13,Wind blowing from the south-west,2,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.5,7.2,,,2500 or more  or no clouds.,,,18.0,-21.2,No precipitation,12,,,,
09.01.2020 17:00,6.4,482.1,748.1,,11,Wind blowing from the west,4,,8,90  or more  but not 100%, ,,,-3.5,7.2,,,,,,30.0,-22.0,No precipitation,6,,,,
09.01.2020 14:00,6.0,484.2,749.2,-2.4,23,Wind blowing from the east-southeast,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-3.5,8.5,,,2500 or more  or no clouds.,,,30.0,-13.6,No precipitation,12,,,,
09.01.2020 11:00,-0.3,486.6,757.0,,36,Wind blowing from the east,1,,6,90  or more  but not 100%, ,,,-3.5,,,,,,,22.0,-13.6,No precipitation,6,,,,
09.01.2020 08:00,-2.0,485.4,753.8,-0.2,41,Wind blowing from the west,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,8.5,,,2500 or more  or no clouds.,,,30.0,-13.5,No precipitation,12,,,,
09.01.2020 05:00,-2.9,485.6,753.4,,44,Wind blowing from the south,1,,11,, ,,,-7.3,8.5,,,,,,30.0,-13.7,No precipitation,6,,,,
09.01.2020 02:00,1.1,485.9,751.1,0.5,28,Wind blowing from the west,2,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,8.5,,,2500 or more  or no clouds.,,,30.0,-15.4,No precipitation,12,,,,
08.01.2020 23:00,0.4,485.4,754.9,,29,Wind blowing from the east-northeast,1,,12,, ,,,-7.3,8.5,,,,,,16.0,-15.6,No precipitation,6,,,,
08.01.2020 20:00,4.5,484.6,755.5,0.7,20,Wind blowing from the south,1,,12,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,8.5,,,1000-1500,,,17.0,-16.5,No precipitation,12,,,,
08.01.2020 17:00,6.5,483.9,752.0,,13,Wind blowing from the south,3,,12,90  or more  but not 100%, ,,,-7.3,8.7,,,,,,30.0,-20.0,No precipitation,6,,,,
08.01.2020 14:00,7.2,485.1,752.4,-2.2,15,Wind blowing from the south-west,3,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.3,8.7,,,2500 or more  or no clouds.,,,28.0,-17.7,No precipitation,12,,,,
08.01.2020 11:00,0.2,487.3,759.0,,32,Wind blowing from the west-southwest,1,,3,70 – 80%., ,,,-7.3,8.7,,,1000-1500,,,8.0,-14.6,No precipitation,6,,,,
08.01.2020 08:00,-7.0,485.7,759.5,0.1,50,Wind blowing from the north,1,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,8.7,,,1000-1500,,,30.0,-15.7,No precipitation,12,,,,
08.01.2020 05:00,-5.0,485.6,753.6,,43,Calm  no wind,0,,,, ,,,-7.9,8.7,,,,,,30.0,-15.9,No precipitation,6,,,,
08.01.2020 02:00,-3.3,485.8,756.1,0.4,37,Wind blowing from the north-northeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,8.7,,,2500 or more  or no clouds.,,,14.0,-16.2,No precipitation,12,,,,
07.01.2020 23:00,-1.6,485.4,758.2,,27,Calm  no wind,0,,,, ,,,-7.9,8.7,,,,,,10.0,-18.2,No precipitation,6,,,,
07.01.2020 20:00,0.7,483.9,757.0,0.2,21,Wind blowing from the south-east,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,8.7,,,1000-1500,,,12.0,-19.1,No precipitation,12,,,,
07.01.2020 17:00,8.2,483.7,751.0,,11,Wind blowing from the south,1,,4,70 – 80%., ,,,-7.9,8.5,,,1000-1500,,,30.0,-20.6,No precipitation,6,,,,
07.01.2020 14:00,2.8,486.9,758.2,-2.6,15,Wind blowing from the north-east,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.9,4.2,,,1000-1500,,,27.0,-21.3,No precipitation,12,,,,
07.01.2020 11:00,-3.5,489.5,764.1,,28,Wind blowing from the east,2,,,70 – 80%., ,,,-7.9,4.2,,,1000-1500,,,29.0,-19.4,No precipitation,6,,,,
07.01.2020 08:00,-7.4,488.7,764.5,0.1,38,Wind blowing from the east-northeast,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.2,4.2,,,,,,30.0,-19.3,No precipitation,12,,,,
07.01.2020 05:00,-5.6,488.6,761.5,,32,Wind blowing from the east,2,,6,, ,,,-9.4,4.2,,,,,,30.0,-19.7,No precipitation,6,,,,
07.01.2020 02:00,-3.9,489.0,763.0,-0.5,24,Wind blowing from the north-east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,4.2,,,2500 or more  or no clouds.,,,30.0,-21.5,No precipitation,12,,,,
06.01.2020 23:00,-0.7,489.5,765.1,,19,Wind blowing from the east,3,,6,, ,,,-9.4,4.2,,,,,,30.0,-21.5,No precipitation,6,,,,
06.01.2020 20:00,0.6,488.5,764.9,,14,Wind blowing from the east,2,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,4.2,,,,,,13.0,-23.9,No precipitation,12,,,,
06.01.2020 17:00,3.3,488.5,763.0,,10,Wind blowing from the east,1,,,70 – 80%., ,,,-9.4,4.0,,,1000-1500,,,30.0,-25.5,No precipitation,6,,,,
06.01.2020 14:00,0.2,490.7,766.0,-1.5,11,Wind blowing from the north-northwest,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,1.4,,,1000-1500,,,30.0,-26.9,No precipitation,12,,,,
06.01.2020 11:00,-5.2,492.2,770.8,,23,Wind blowing from the east,2,,9,70 – 80%., ,,,-9.4,1.5,,,2500 or more  or no clouds.,,,25.0,-23.1,No precipitation,6,,,,
06.01.2020 08:00,-8.7,490.4,769.1,0.5,26,Wind blowing from the east-northeast,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.4,1.5,,,,,,30.0,-24.8,No precipitation,12,,,,
06.01.2020 05:00,-8.3,489.9,767.3,,22,Wind blowing from the east,1,,10,, ,,,-8.3,1.5,,,,,,30.0,-26.3,No precipitation,6,,,,
06.01.2020 02:00,-4.4,488.8,762.2,2.1,15,Wind blowing from the west,3,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,1.5,,,2500 or more  or no clouds.,,,30.0,-27.2,No precipitation,12,,,,
05.01.2020 23:00,-3.1,486.7,760.8,,38,Wind blowing from the south,2,,10,, ,,,-4.9,1.5,,,,,,30.0,-15.4,No precipitation,6,,,,
05.01.2020 20:00,-1.4,484.0,755.9,1.7,35,Wind blowing from the west-southwest,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,1.5,,,2500 or more  or no clouds.,,,30.0,-14.9,No precipitation,12,,,,
05.01.2020 17:00,-0.2,482.3,752.2,,28,Wind blowing from the south,2,,6,90  or more  but not 100%, ,,,-4.9,2.7,,,,,,30.0,-16.5,No precipitation,6,,,,
05.01.2020 14:00,1.5,483.0,751.3,-1.5,26,Wind blowing from the east,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-4.9,2.7,,,1000-1500,,,30.0,-15.9,No precipitation,12,,,,
05.01.2020 11:00,-2.8,484.5,755.0,,40,Wind blowing from the west,3,,6,90  or more  but not 100%, ,,,-4.9,2.7,,,1000-1500,,,30.0,-14.5,No precipitation,6,,,,
05.01.2020 08:00,-3.4,483.6,753.9,0.0,35,Wind blowing from the east,1,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,2.7,,,2500 or more  or no clouds.,,,30.0,-16.7,No precipitation,12,,,,
05.01.2020 05:00,-3.0,483.6,752.8,,35,Wind blowing from the south-southeast,1,,7,, ,,,-5.7,2.7,,,,,,30.0,-16.3,No precipitation,6,,,,
05.01.2020 02:00,-1.2,484.1,752.8,0.4,28,Wind blowing from the west,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,2.7,,,2500 or more  or no clouds.,,,30.0,-17.4,No precipitation,12,,,,
04.01.2020 23:00,0.7,483.7,754.2,,22,Wind blowing from the south-west,3,,7,, ,,,-5.7,2.7,,,,,,30.0,-18.6,No precipitation,6,,,,
04.01.2020 20:00,1.0,482.7,753.1,-0.5,36,Wind blowing from the east,1,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,2.7,,,2500 or more  or no clouds.,,,24.0,-12.7,No precipitation,12,,,,
04.01.2020 17:00,2.3,483.2,753.0,,32,Wind blowing from the east-northeast,1,,5,90  or more  but not 100%, ,,,-5.7,3.2,,,,,,30.0,-12.7,No precipitation,6,,,,
04.01.2020 14:00,1.8,485.5,756.7,-2.5,35,Wind blowing from the south-southwest,2,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-5.7,4.3,,,1000-1500,,,30.0,-12.0,No precipitation,12,,,,
04.01.2020 11:00,-3.4,488.0,763.4,,66,Wind blowing from the north,1,,3,90  or more  but not 100%, ,,,-5.7,,,,,,,28.0,-9.0,No precipitation,6,,,,
04.01.2020 08:00,-4.7,487.2,760.0,-0.3,72,Wind blowing from the east-southeast,2,,7,70 – 80%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,4.3,,,2500 or more  or no clouds.,,,30.0,-9.1,0.3,12,,,,
04.01.2020 05:00,-4.4,487.5,759.2,,78,Wind blowing from the east-northeast,1,,7,, ,,,-8.0,4.3,,,,,,30.0,-7.7,No precipitation,6,,,,
04.01.2020 02:00,-4.0,488.4,762.0,-0.3,83,Wind blowing from the south-west,1,,7,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,4.3,,,2500 or more  or no clouds.,,,17.0,-6.5,0.3,12,,,,
03.01.2020 23:00,-3.5,488.7,764.5,,84,Wind blowing from the west-northwest,1,,7,,Intermittent fall of snowflakes  slight at time of observation. ,,,-8.0,4.3,,,,,,2.8,-5.8,0.3,6,,,,
03.01.2020 20:00,1.5,487.2,761.9,,27,Wind blowing from the west-southwest,2,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,4.3,,,2500 or more  or no clouds.,,,27.0,-15.5,No precipitation,12,,,,
03.01.2020 17:00,3.2,487.5,758.4,,15,Wind blowing from the west,1,,4,90  or more  but not 100%, ,,,-8.0,4.6,,,,,,30.0,-21.0,No precipitation,6,,,,
03.01.2020 14:00,0.4,490.6,765.8,-1.7,25,Wind blowing from the west,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,5.5,,,1000-1500,,,14.0,-17.3,No precipitation,12,,,,
03.01.2020 11:00,-3.2,492.3,767.5,,39,Wind blowing from the east,1,,,90  or more  but not 100%, ,,,-8.0,5.5,,,,,,5.0,-15.2,No precipitation,6,,,,
03.01.2020 08:00,-7.9,491.2,768.3,0.4,48,Wind blowing from the west,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-8.0,5.5,,,1000-1500,,,24.0,-17.2,No precipitation,12,,,,
03.01.2020 05:00,-3.2,490.8,762.7,,33,Wind blowing from the south,1,,5,, ,,,-7.5,5.5,,,,,,30.0,-17.2,No precipitation,6,,,,
03.01.2020 02:00,-4.6,490.7,763.5,0.7,34,Wind blowing from the north-west,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,5.5,,,2500 or more  or no clouds.,,,24.0,-18.1,No precipitation,12,,,,
02.01.2020 23:00,0.6,490.0,763.2,,23,Wind blowing from the west,2,,4,, ,,,-7.5,5.5,,,,,,30.0,-18.2,No precipitation,6,,,,
02.01.2020 20:00,1.2,489.2,764.0,0.2,20,Wind blowing from the north-west,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,5.5,,,2500 or more  or no clouds.,,,18.0,-19.3,No precipitation,12,,,,
02.01.2020 17:00,4.5,489.0,761.5,,14,Wind blowing from the north-west,1,,4,90  or more  but not 100%, ,,,-7.5,5.5,,,,,,30.0,-20.7,No precipitation,6,,,,
02.01.2020 14:00,4.5,491.2,765.2,-1.9,15,Wind blowing from the north-east,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-7.5,4.7,,,1000-1500,,,30.0,-19.9,No precipitation,12,,,,
