Local time in Wuzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 02:00,17.2,750.9,761.0,0.3,77,Wind blowing from the north,3,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.2,27.0,,,2500 or more  or no clouds.,,,5.0,13.1,No precipitation,12,,,,
10.01.2020 23:00,21.4,750.6,760.7,,74,Wind blowing from the south-west,1,,4,,Mist. ,,,19.5,27.0,,,,,,7.0,16.6,No precipitation,6,,,,
10.01.2020 20:00,23.7,749.7,759.8,0.8,62,Wind blowing from the east-southeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,27.0,,,2500 or more  or no clouds.,,,10.0,16.0,No precipitation,12,,,,
10.01.2020 17:00,25.5,748.9,759.1,,55,Wind blowing from the east,2,,,90  or more  but not 100%, ,,,19.5,27.0,,,600-1000,,,14.0,15.8,No precipitation,6,,,,
10.01.2020 14:00,26.7,749.7,759.7,-2.9,54,Wind blowing from the south-west,1,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,19.5,26.7,,,1000-1500,,,18.0,16.6,No precipitation,12,,,,
10.01.2020 11:00,23.6,752.6,762.7,,64,Wind blowing from the south-east,2,,5,60%., ,,,19.5,25.9,,,600-1000,,,10.0,16.4,No precipitation,6,,,,
10.01.2020 08:00,19.6,752.2,762.4,1.1,81,Wind blowing from the east,2,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,25.9,,,1500-2000,,,6.0,16.3,No precipitation,12,,,,
10.01.2020 05:00,19.9,751.1,761.2,,79,Wind blowing from the east-southeast,2,,,,Mist. ,,,16.3,25.9,,,,,,6.0,16.2,No precipitation,6,,,,
10.01.2020 02:00,20.6,751.1,761.2,0.0,75,Wind blowing from the east,2,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.3,25.9,,,2500 or more  or no clouds.,,,6.0,16.0,No precipitation,12,,,,
09.01.2020 23:00,21.4,751.1,761.2,,72,Wind blowing from the east,2,,6,, ,,,16.3,25.9,,,,,,8.0,16.1,No precipitation,6,,,,
09.01.2020 20:00,22.6,750.8,761.0,0.4,66,Wind blowing from the east,2,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.3,25.9,,,2000-2500,,,9.0,15.9,No precipitation,12,,,,
09.01.2020 17:00,23.9,750.4,760.6,,57,Wind blowing from the east,2,,6,90  or more  but not 100%, ,,,16.3,25.9,,,1500-2000,,,12.0,14.9,No precipitation,6,,,,
09.01.2020 14:00,25.6,751.6,761.8,-2.9,52,Wind blowing from the west,1,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.3,26.5,,,600-1000,,,16.0,15.0,No precipitation,12,,,,
09.01.2020 11:00,22.5,754.5,764.7,,56,Wind blowing from the south-east,2,,5,no clouds, ,,,16.3,26.5,,,,,,11.0,13.3,No precipitation,6,,,,
09.01.2020 08:00,17.0,753.4,763.6,1.0,83,Wind blowing from the east-southeast,2,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.3,26.5,,,,,,5.0,14.1,No precipitation,12,,,,
09.01.2020 05:00,17.7,752.4,762.6,,78,Wind blowing from the east-southeast,2,,5,,Mist. ,,,16.2,26.5,,,,,,6.0,13.8,No precipitation,6,,,,
09.01.2020 02:00,19.6,752.6,762.7,-0.3,68,Wind blowing from the north-east,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,26.5,,,2500 or more  or no clouds.,,,7.0,13.5,No precipitation,12,,,,
08.01.2020 23:00,20.6,752.9,763.1,,63,Wind blowing from the east,2,,,, ,,,16.2,26.5,,,,,,8.0,13.3,No precipitation,6,,,,
08.01.2020 20:00,22.5,752.5,762.7,0.6,56,Wind blowing from the east,3,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,26.5,,,2000-2500,,,10.0,13.3,No precipitation,12,,,,
08.01.2020 17:00,25.6,751.9,762.1,,49,Wind blowing from the east,2,,8,no clouds, ,,,16.2,27.4,,,,,,15.0,14.1,No precipitation,6,,,,
08.01.2020 14:00,25.6,753.1,763.3,-2.7,49,Wind blowing from the east,1,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,28.2,,,1000-1500,,,17.0,14.1,No precipitation,12,,,,
08.01.2020 11:00,20.6,755.8,766.1,,58,Wind blowing from the east,2,,9,no clouds, ,,,16.2,,,,,,,13.0,12.1,No precipitation,6,,,,
08.01.2020 08:00,16.3,755.3,765.6,,69,Wind blowing from the north-east,3,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,28.2,,,2500 or more  or no clouds.,,,10.0,10.6,No precipitation,12,,,,
08.01.2020 05:00,17.6,754.3,764.5,,68,Wind blowing from the north-northeast,3,,9,, ,,,17.4,28.2,,,,,,10.0,11.6,No precipitation,6,,,,
08.01.2020 02:00,18.7,753.7,763.8,0.4,77,Wind blowing from the north-east,4,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.4,28.2,,,2500 or more  or no clouds.,,,6.0,14.6,No precipitation,12,,,,
07.01.2020 23:00,19.5,753.3,763.5,,80,Wind blowing from the north-east,2,,5,,Mist. ,,,17.4,28.2,,,,,,7.0,16.0,No precipitation,6,,,,
07.01.2020 20:00,23.0,752.5,762.7,1.4,65,Wind blowing from the east,1,,,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.4,28.2,,,,,,6.0,16.1,No precipitation,12,,,,
07.01.2020 17:00,27.4,751.1,761.2,,47,Wind blowing from the west-southwest,2,,5,no clouds, ,,,17.4,28.2,,,,,,19.0,15.1,No precipitation,6,,,,
07.01.2020 14:00,27.2,751.9,762.1,-2.8,52,Wind blowing from the west-southwest,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.4,27.2,,,1000-1500,,,17.0,16.5,No precipitation,12,,,,
07.01.2020 11:00,23.7,754.7,764.9,,65,Wind blowing from the south,1,,7,10%  or less  but not 0, ,,,17.4,25.8,,,1000-1500,,,11.0,16.7,No precipitation,6,,,,
07.01.2020 08:00,17.9,753.7,764.0,1.5,93,Wind blowing from the east,1,,7,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.4,25.8,,,1500-2000,,,3.1,16.8,No precipitation,12,,,,
07.01.2020 05:00,18.8,752.2,762.4,,87,Wind blowing from the east-southeast,2,,7,,Mist. ,,,18.3,25.8,,,,,,6.0,16.6,No precipitation,6,,,,
07.01.2020 02:00,20.0,751.6,761.8,-1.5,82,Wind blowing from the east-southeast,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.3,25.8,,,2500 or more  or no clouds.,,,7.0,16.8,No precipitation,12,,,,
06.01.2020 23:00,21.2,753.1,763.3,,77,Wind blowing from the east-southeast,2,,7,,Mist. ,,,18.3,25.8,,,,,,7.0,17.0,No precipitation,6,,,,
06.01.2020 20:00,21.9,751.8,762.0,0.5,73,Wind blowing from the east-southeast,2,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.3,25.8,,,2000-2500,,,8.0,16.8,No precipitation,12,,,,
06.01.2020 17:00,24.2,751.3,761.5,,63,Wind blowing from the east-southeast,3,,5,70 – 80%., ,,,18.3,25.8,,,600-1000,,,11.0,16.7,No precipitation,6,,,,
06.01.2020 14:00,24.6,752.9,763.0,,60,Wind blowing from the south-east,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,18.3,26.1,,,600-1000,,,12.0,16.3,No precipitation,12,,,,
06.01.2020 11:00,22.6,755.8,766.0,,67,Wind blowing from the east-southeast,2,,4,70 – 80%., ,,,18.3,26.1,,,600-1000,,,7.0,16.2,No precipitation,6,,,,
06.01.2020 08:00,18.3,754.6,764.8,0.5,85,Wind blowing from the north-east,2,,9,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.0,26.1,,,2000-2500,,,5.0,15.7,No precipitation,12,,,,
06.01.2020 05:00,18.9,754.1,764.3,,82,Wind blowing from the east-southeast,2,,9,,Mist. ,,,16.4,26.1,,,,,,5.0,15.8,No precipitation,6,,,,
06.01.2020 02:00,20.0,754.3,764.5,-0.3,75,Wind blowing from the east,1,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.4,26.1,,,2500 or more  or no clouds.,,,6.0,15.4,No precipitation,12,,,,
05.01.2020 23:00,21.1,754.6,764.8,,70,Wind blowing from the east-southeast,3,,9,, ,,,16.4,26.1,,,,,,8.0,15.4,No precipitation,6,,,,
05.01.2020 20:00,22.0,753.7,763.9,1.3,64,Wind blowing from the east-southeast,4,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.4,26.1,,,2000-2500,,,9.0,14.9,No precipitation,12,,,,
05.01.2020 17:00,24.7,752.4,762.6,,49,Wind blowing from the east,2,,7,70 – 80%., ,,,16.4,26.1,,,2000-2500,,,14.0,13.3,No precipitation,6,,,,
05.01.2020 14:00,24.6,753.4,763.6,,50,Wind blowing from the south-east,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.4,25.3,,,,,,11.0,13.5,No precipitation,12,,,,
05.01.2020 11:00,23.1,755.9,766.1,,58,Wind blowing from the east-southeast,2,,5,no clouds, ,,,16.4,25.4,,,,,,7.0,14.4,No precipitation,6,,,,
05.01.2020 08:00,17.0,754.6,764.9,0.8,83,Wind blowing from the north-east,1,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.4,25.4,,,,,,3.6,14.1,No precipitation,12,,,,
05.01.2020 05:00,17.2,753.8,764.0,,86,Wind blowing from the east,2,,,,Mist. ,,,15.9,25.4,,,,,,3.6,14.8,No precipitation,6,,,,
05.01.2020 02:00,19.7,754.5,764.7,-0.3,75,Wind blowing from the east-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,25.4,,,2500 or more  or no clouds.,,,4.6,15.1,No precipitation,12,,,,
04.01.2020 23:00,21.0,754.8,765.0,,68,Wind blowing from the east,3,,6,,Haze. ,,,15.9,25.4,,,,,,6.0,14.9,No precipitation,6,,,,
04.01.2020 20:00,22.1,754.0,764.3,1.2,60,Wind blowing from the east,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,25.4,,,2000-2500,,,9.0,14.0,No precipitation,12,,,,
04.01.2020 17:00,24.1,752.8,763.0,,46,Wind blowing from the east-southeast,1,,,100%., ,,,15.9,25.4,,,2000-2500,,,14.0,11.8,No precipitation,6,,,,
04.01.2020 14:00,24.3,753.6,763.8,-3.1,51,Wind blowing from the south-east,1,,6,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,25.4,,,1000-1500,,,12.0,13.5,No precipitation,12,,,,
04.01.2020 11:00,21.0,756.7,766.9,,66,Wind blowing from the south-east,2,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.9,23.8,,,2500 or more  or no clouds.,,,5.0,14.4,No precipitation,6,,,,
04.01.2020 08:00,16.5,756.4,766.8,1.3,87,Wind blowing from the east,2,,4,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.2,23.8,,,,,,4.0,14.3,No precipitation,12,,,,
04.01.2020 05:00,16.3,755.1,765.4,,90,Wind blowing from the north-east,2,,4,,Mist. ,,,14.1,23.8,,,,,,4.7,14.7,No precipitation,6,,,,
04.01.2020 02:00,17.3,755.7,766.0,-0.5,86,Wind blowing from the north-northeast,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,23.8,,,2500 or more  or no clouds.,,,5.0,14.9,No precipitation,12,,,,
03.01.2020 23:00,19.3,756.2,766.5,,78,Wind blowing from the east,2,,4,,Mist. ,,,14.1,23.8,,,,,,6.0,15.4,No precipitation,6,,,,
03.01.2020 20:00,20.9,756.1,766.4,1.1,67,Wind blowing from the north-east,1,,6,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,23.8,,,2000-2500,,,6.0,14.5,No precipitation,12,,,,
03.01.2020 17:00,23.2,755.0,765.3,,56,Wind blowing from the east,1,,6,60%., ,,,14.1,23.8,,,2500 or more  or no clouds.,,,10.0,13.9,No precipitation,6,,,,
03.01.2020 14:00,23.0,756.0,766.3,-2.6,57,Wind blowing from the south-east,2,,6,40%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,23.8,,,600-1000,,,7.0,14.0,No precipitation,12,,,,
03.01.2020 11:00,20.9,758.6,769.0,,67,Wind blowing from the east,3,,6,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,20.9,,,,,,4.9,14.5,No precipitation,6,,,,
03.01.2020 08:00,14.2,757.9,768.3,1.3,95,Wind blowing from the east-northeast,2,,3,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,20.2,,,2500 or more  or no clouds.,,,2.0,13.4,No precipitation,12,,,,
03.01.2020 05:00,15.3,756.6,766.9,,93,Wind blowing from the north-east,2,,4,,Mist. ,,,15.0,20.2,,,,,,2.4,14.2,No precipitation,6,,,,
03.01.2020 02:00,17.2,757.0,767.3,-0.9,83,Wind blowing from the north-east,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,20.2,,,2500 or more  or no clouds.,,,4.2,14.3,No precipitation,12,,,,
02.01.2020 23:00,17.9,757.9,768.3,,79,Wind blowing from the east-northeast,2,,,,Mist. ,,,14.7,20.2,,,,,,4.8,14.2,No precipitation,6,,,,
02.01.2020 20:00,18.2,757.5,767.9,,78,Wind blowing from the north-northeast,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,20.2,,,1500-2000,,,4.6,14.3,No precipitation,12,,,,
02.01.2020 17:00,19.4,756.8,767.2,,72,Wind blowing from the north,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,20.2,,,1500-2000,,,5.0,14.2,No precipitation,6,,,,
02.01.2020 14:00,19.5,757.5,767.9,-2.6,69,Wind blowing from the east-northeast,2,,5,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,20.6,,,1500-2000,,,5.0,13.7,No precipitation,12,,,,
02.01.2020 11:00,17.5,760.1,770.6,,73,Wind blowing from the north-east,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.7,20.6,,,1500-2000,,,5.0,12.6,No precipitation,6,,,,
02.01.2020 08:00,15.3,759.2,769.7,1.3,83,Wind blowing from the north-northeast,2,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.3,,,,1500-2000,,,4.5,12.4,No precipitation,12,,,,
02.01.2020 05:00,15.3,757.9,768.3,,81,Wind blowing from the east-northeast,2,,5,,Mist. ,,,11.5,20.6,,,,,,5.0,12.1,No precipitation,6,,,,
02.01.2020 02:00,14.9,757.9,768.4,-0.7,85,Wind blowing from the north-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,20.6,,,2500 or more  or no clouds.,,,5.0,12.4,No precipitation,12,,,,
01.01.2020 23:00,15.2,758.6,769.1,,83,Wind blowing from the north-northeast,2,,8,,Mist. ,,,11.5,20.6,,,,,,4.9,12.3,No precipitation,6,,,,
01.01.2020 20:00,17.0,758.2,768.7,,75,Wind blowing from the east,2,,8,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,20.6,,,,,,6.0,12.5,No precipitation,12,,,,
01.01.2020 17:00,19.7,757.3,767.8,,62,Wind blowing from the east,3,,8,no clouds, ,,,11.5,20.6,,,,,,7.0,12.2,No precipitation,6,,,,
01.01.2020 14:00,18.8,758.5,768.9,-2.7,61,Wind blowing from the east-northeast,3,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.5,19.1,,,2000-2500,,,8.0,11.1,No precipitation,12,,,,
