Local time in Nenjiang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 20:00,-22.6,744.4,769.4,0.6,81,Wind blowing from the south-west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-10.1,,,,,,13.0,-25.0,No precipitation,12,,,,
11.01.2020 17:00,-14.9,743.8,768.4,,64,Wind blowing from the west,3,,6,, ,,,-24.1,-10.1,,,,,,18.0,-20.2,No precipitation,6,,,,
11.01.2020 14:00,-10.3,743.6,767.8,-0.3,52,Wind blowing from the north-west,3,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-10.1,,,2500 or more  or no clouds.,,,27.0,-18.3,0.2,12,,,,
11.01.2020 11:00,-13.9,743.9,768.4,,66,Wind blowing from the west-southwest,2,,2,40%., ,,,-24.1,-13.7,,,2500 or more  or no clouds.,,,14.0,-18.9,No precipitation,6,,,,
11.01.2020 08:00,-23.3,743.5,768.4,1.2,81,Wind blowing from the east,1,,2,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.1,-14.4,,,2500 or more  or no clouds.,,,4.2,-25.6,0.2,12,,,,
11.01.2020 05:00,-21.2,742.3,767.0,,81,Wind blowing from the south,0,,2,,Intermittent fall of snowflakes  slight at time of observation. ,,,-22.8,-14.4,,,,,,3.6,-23.6,0.2,6,,,,
11.01.2020 02:00,-18.0,742.3,766.8,0.5,80,Wind blowing from the west,1,,2,,Snow not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-14.4,,,2500 or more  or no clouds.,,,5.0,-20.6,No precipitation,12,,,,
10.01.2020 23:00,-19.8,741.8,766.4,,81,Wind blowing from the west,1,,,,Mist. ,,,-22.8,-14.4,,,,,,3.3,-22.2,No precipitation,6,,,,
10.01.2020 20:00,-20.5,742.0,766.7,0.5,81,Wind blowing from the south-east,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.8,-14.4,,,2500 or more  or no clouds.,,,3.0,-23.0,No precipitation,12,,,,
10.01.2020 17:00,-19.7,741.5,766.2,,80,Wind blowing from the south-southeast,1,,3,60%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-14.4,,,2500 or more  or no clouds.,,,6.0,-22.3,No precipitation,6,,,,
10.01.2020 14:00,-16.6,741.1,765.7,-0.7,73,Wind blowing from the south-west,1,,3,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-14.7,,,2500 or more  or no clouds.,,,6.0,-20.3,No precipitation,12,,,,
10.01.2020 11:00,-18.7,741.8,766.4,,78,Wind blowing from the west,2,,3,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.6,-14.6,,,2500 or more  or no clouds.,,,5.0,-21.6,No precipitation,6,,,,
10.01.2020 08:00,-21.4,742.6,767.5,0.2,80,Wind blowing from the west-southwest,2,,3,70 – 80%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,1.7,-23.9,No precipitation,12,,,,
10.01.2020 05:00,-21.1,742.4,767.2,,83,Wind blowing from the south-west,1,,3,,Mist. ,,,,,,,,,,7.0,-23.2,No precipitation,6,,,,
10.01.2020 02:00,-21.2,743.3,767.8,-0.4,81,Wind blowing from the south-southwest,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.8,-14.6,,,2500 or more  or no clouds.,,,7.0,-23.6,No precipitation,12,,,,
09.01.2020 23:00,-19.5,743.7,768.4,,79,Wind blowing from the west-southwest,2,,,, ,,,-26.8,-14.6,,,,,,9.0,-22.2,No precipitation,6,,,,
09.01.2020 20:00,-21.4,744.4,769.5,0.0,82,Wind blowing from the south,1,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.8,-14.6,,,2500 or more  or no clouds.,,,8.0,-23.7,No precipitation,12,,,,
09.01.2020 17:00,-21.5,744.4,769.5,,78,Wind blowing from the east-southeast,1,,1,50%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.8,-14.6,,,2500 or more  or no clouds.,,,5.0,-24.3,No precipitation,6,,,,
09.01.2020 14:00,-15.2,744.4,769.2,-1.2,66,Wind blowing from the south-southeast,1,,1,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.8,-14.6,,,2500 or more  or no clouds.,,,8.0,-20.1,No precipitation,12,,,,
09.01.2020 11:00,-20.2,745.6,770.6,,72,Wind blowing from the south-southeast,0,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.8,-15.8,,,,,,1.6,-23.9,No precipitation,6,,,,
09.01.2020 08:00,-26.0,745.9,771.2,0.3,78,Wind blowing from the west,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.8,,,,,,,2.3,-28.7,No precipitation,12,,,,
09.01.2020 05:00,-25.9,745.6,770.7,,77,Calm  no wind,0,,,, ,,,-26.2,-15.8,,,,,,11.0,-28.7,No precipitation,6,,,,
09.01.2020 02:00,-25.9,745.9,770.8,0.4,76,Wind blowing from the south,0,,2,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-15.8,,,2500 or more  or no clouds.,,,5.0,-28.9,No precipitation,12,,,,
08.01.2020 23:00,-24.3,745.5,770.5,,80,Wind blowing from the south,1,,,,Haze. ,,,-26.2,-15.8,,,,,,6.0,-26.8,No precipitation,6,,,,
08.01.2020 20:00,-24.0,745.6,770.9,0.4,80,Wind blowing from the east-northeast,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-15.8,,,,,,3.4,-26.5,No precipitation,12,,,,
08.01.2020 17:00,-21.0,745.2,770.3,,81,Wind blowing from the east,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-14.0,,,,,,6.0,-23.4,No precipitation,6,,,,
08.01.2020 14:00,-15.8,745.3,770.0,-0.8,69,Wind blowing from the south-east,1,,2,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-12.1,,,,,,11.0,-20.3,No precipitation,12,,,,
08.01.2020 11:00,-19.2,746.1,770.8,,74,Wind blowing from the south-west,1,,4,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-12.1,,,2500 or more  or no clouds.,,,3.9,-22.7,No precipitation,6,,,,
08.01.2020 08:00,-26.1,746.4,771.4,,76,Wind blowing from the east-northeast,1,,5,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-12.1,,,,,,5.0,-29.1,No precipitation,12,,,,
08.01.2020 05:00,-25.9,746.5,771.4,,75,Calm  no wind,0,,,, ,,,-26.0,-12.1,,,,,,16.0,-29.0,No precipitation,6,,,,
08.01.2020 02:00,-21.3,747.1,771.6,-0.7,82,Wind blowing from the east-northeast,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.5,-11.4,,,2500 or more  or no clouds.,,,21.0,-23.6,No precipitation,12,,,,
07.01.2020 23:00,-18.8,747.8,772.3,,75,Wind blowing from the north-east,2,,,, ,,,-18.8,-10.6,,,,,,30.0,-22.1,No precipitation,6,,,,
07.01.2020 20:00,-17.2,748.4,772.9,0.1,79,Wind blowing from the north-northeast,2,,8,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.4,-10.5,,,2500 or more  or no clouds.,,,17.0,-20.0,No precipitation,12,,,,
07.01.2020 17:00,-14.2,748.3,772.6,,70,Wind blowing from the north,2,,8,no clouds, ,,,-14.9,-10.5,,,,,,12.0,-18.5,No precipitation,6,,,,
07.01.2020 14:00,-12.4,748.3,772.4,-0.6,67,Wind blowing from the north,4,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,-10.5,,,2500 or more  or no clouds.,,,30.0,-17.4,0.9,12,,,,
07.01.2020 11:00,-13.7,748.9,773.1,,73,Wind blowing from the north,5,,,50%.,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.6,-10.5,,,2500 or more  or no clouds.,,,12.0,-17.5,0.1,6,,,,
07.01.2020 08:00,-14.3,748.9,773.1,1.0,80,Wind blowing from the north,5,,7,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-10.5,,,2500 or more  or no clouds.,,,7.0,-17.0,2.0,12,,,,
07.01.2020 05:00,-13.1,747.9,772.0,,83,Wind blowing from the north-northeast,4,,6,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-10.5,,,,,,10.0,-15.4,2.0,6,,,,
07.01.2020 02:00,-11.4,748.1,772.3,-0.1,85,Wind blowing from the north,4,,6,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-10.5,,,2500 or more  or no clouds.,,,4.1,-13.4,1.0,12,,,,
06.01.2020 23:00,-10.6,748.2,772.4,,87,Wind blowing from the north-northeast,3,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-10.5,,,,,,3.1,-12.3,0.4,6,,,,
06.01.2020 20:00,-11.7,748.3,772.7,-0.3,85,Wind blowing from the north-northeast,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-11.7,,,2500 or more  or no clouds.,,,11.0,-13.7,No precipitation,12,,,,
06.01.2020 17:00,-12.5,748.6,773.2,,77,Wind blowing from the north-northeast,3,,6,90  or more  but not 100%, ,,,-24.6,-12.5,,,,,,9.0,-15.7,No precipitation,6,,,,
06.01.2020 14:00,-13.4,748.1,772.8,,77,Wind blowing from the north-northeast,4,,6,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-13.4,,,2500 or more  or no clouds.,,,7.0,-16.6,No precipitation,12,,,,
06.01.2020 11:00,-15.5,749.6,774.4,,76,Wind blowing from the north-northeast,2,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.6,-13.4,,,,,,5.0,-18.8,No precipitation,6,,,,
06.01.2020 08:00,-18.2,749.3,774.3,0.1,78,Wind blowing from the north-east,1,,4,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.3,-13.4,,,2500 or more  or no clouds.,,,2.5,-21.1,No precipitation,12,,,,
06.01.2020 05:00,-21.4,749.2,774.2,,78,Wind blowing from the east-northeast,1,,,,Haze. ,,,-26.2,,,,,,,5.0,-24.2,No precipitation,6,,,,
06.01.2020 02:00,-21.8,749.8,774.6,0.4,78,Wind blowing from the north,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-13.4,,,2500 or more  or no clouds.,,,4.9,-24.6,No precipitation,12,,,,
05.01.2020 23:00,-22.7,749.4,774.4,,78,Wind blowing from the west-northwest,1,,,,Haze. ,,,-26.2,-13.4,,,,,,3.0,-25.5,No precipitation,6,,,,
05.01.2020 20:00,-22.7,749.7,775.0,1.1,79,Wind blowing from the south-east,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-13.4,,,,,,2.9,-25.3,No precipitation,12,,,,
05.01.2020 17:00,-19.9,748.6,773.6,,72,Wind blowing from the north-east,2,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-13.4,,,2500 or more  or no clouds.,,,3.1,-23.7,No precipitation,6,,,,
05.01.2020 14:00,-14.9,748.0,772.7,,59,Wind blowing from the north-east,2,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-13.4,,,2500 or more  or no clouds.,,,5.0,-21.1,No precipitation,12,,,,
05.01.2020 11:00,-20.0,748.3,773.2,,70,Wind blowing from the south-west,1,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-15.0,,,2500 or more  or no clouds.,,,3.8,-24.1,No precipitation,6,,,,
05.01.2020 08:00,-25.4,747.5,772.6,1.0,76,Wind blowing from the north-east,1,,6,10%  or less  but not 0,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.6,-15.0,,,2500 or more  or no clouds.,,,2.7,-28.4,No precipitation,12,,,,
05.01.2020 05:00,-23.5,746.5,771.6,,79,Calm  no wind,0,,,, ,,,-28.7,-15.0,,,,,,13.0,-26.1,No precipitation,6,,,,
05.01.2020 02:00,-21.6,746.2,771.0,0.3,80,Wind blowing from the west,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-15.0,,,2500 or more  or no clouds.,,,10.0,-24.1,No precipitation,12,,,,
04.01.2020 23:00,-21.6,745.9,770.9,,81,Wind blowing from the south-southwest,2,,,, ,,,-28.7,-15.0,,,,,,12.0,-24.0,No precipitation,6,,,,
04.01.2020 20:00,-18.5,745.8,770.9,0.5,71,Wind blowing from the south-west,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-15.0,,,,,,8.0,-22.5,No precipitation,12,,,,
04.01.2020 17:00,-22.0,745.3,770.6,,71,Wind blowing from the south-southeast,1,,2,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-15.0,,,,,,4.4,-25.8,No precipitation,6,,,,
04.01.2020 14:00,-16.5,745.2,770.0,-0.5,62,Wind blowing from the south,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-13.8,,,,,,22.0,-22.1,No precipitation,12,,,,
04.01.2020 11:00,-21.1,745.7,770.7,,70,Wind blowing from the south-east,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-13.1,,,,,,6.0,-25.1,No precipitation,6,,,,
04.01.2020 08:00,-27.7,745.5,770.7,1.1,76,Wind blowing from the north,0,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-28.7,-13.1,,,,,,6.0,-30.6,No precipitation,12,,,,
04.01.2020 05:00,-27.3,744.4,769.4,,75,Wind blowing from the north-east,1,,,, ,,,-27.3,-13.1,,,,,,7.0,-30.4,No precipitation,6,,,,
04.01.2020 02:00,-24.3,744.0,768.7,0.7,78,Wind blowing from the north-northeast,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.7,-13.1,,,2500 or more  or no clouds.,,,13.0,-27.0,No precipitation,12,,,,
03.01.2020 23:00,-21.5,743.3,767.9,,78,Wind blowing from the south-east,1,,,, ,,,-26.7,-13.1,,,,,,12.0,-24.3,No precipitation,6,,,,
03.01.2020 20:00,-20.4,743.1,768.1,,71,Wind blowing from the south-east,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.7,-13.1,,,,,,12.0,-24.3,No precipitation,12,,,,
03.01.2020 17:00,-16.4,743.0,767.8,,62,Wind blowing from the south-southeast,1,,4,20–30%., ,,,-26.7,-13.1,,,2500 or more  or no clouds.,,,16.0,-22.0,No precipitation,6,,,,
03.01.2020 14:00,-14.1,742.9,767.5,-0.8,61,Wind blowing from the south-southeast,2,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.7,-11.2,,,2500 or more  or no clouds.,,,30.0,-20.0,No precipitation,12,,,,
03.01.2020 11:00,-16.1,743.7,768.2,,58,Wind blowing from the south-west,2,,4,no clouds, ,,,-26.7,-10.9,,,,,,21.0,-22.5,No precipitation,6,,,,
