Local time in Xinyang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 02:00,2.3,759.1,770.0,0.2,98,Wind blowing from the north-west,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,2.6,,,2500 or more  or no clouds.,,,2.2,2.0,1.0,12,,,,
10.01.2020 23:00,2.5,758.9,769.9,,98,Wind blowing from the north,2,,5,,Mist. ,,,0.8,2.6,,,,,,1.9,2.2,0.6,6,,,,
10.01.2020 20:00,2.5,758.6,769.6,1.0,98,Wind blowing from the north,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,2.5,,,300-600,,,1.9,2.2,4.0,12,,,,
10.01.2020 17:00,2.3,757.6,768.5,,98,Wind blowing from the north-northwest,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.8,2.3,,,300-600,,,1.5,2.0,2.0,6,,,,
10.01.2020 14:00,1.5,757.3,768.3,-1.8,98,Wind blowing from the north-west,1,,5,100%.,Intermittent fall of snowflakes  moderate at time of observation. ,Rain.,Fog or ice fog or thick haze.,0.8,1.7,,,300-600,,,0.7,1.2,3.0,12,,,,
10.01.2020 11:00,1.2,759.1,770.1,,98,Wind blowing from the north-west,2,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.6,1.7,,,300-600,,,1.0,0.9,0.8,6,,,,
10.01.2020 08:00,1.6,758.3,769.3,0.7,98,Wind blowing from the north-northwest,2,,5,100%.,Fog or ice fog. ,Rain.,Fog or ice fog or thick haze.,,1.7,,,300-600,,,1.0,1.3,0.1,12,,,,
10.01.2020 05:00,1.6,757.6,768.6,,98,Wind blowing from the north,2,,5,,Mist. ,,,,1.7,,,,,,1.0,1.3,No precipitation,6,,,,
10.01.2020 02:00,1.3,758.7,769.6,-0.4,98,Wind blowing from the north-northwest,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,1.7,,,2500 or more  or no clouds.,,,0.8,1.0,0.1,12,,,,
09.01.2020 23:00,1.4,759.1,770.2,,98,Wind blowing from the north-northwest,1,,6,,Mist. ,,,0.1,1.7,,,,,,0.9,1.1,0.1,6,,,,
09.01.2020 20:00,1.4,759.0,770.0,0.8,98,Wind blowing from the north-northwest,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,1.7,,,1000-1500,,,1.1,1.1,Trace of precipitation,12,,,,
09.01.2020 17:00,1.6,758.2,769.1,,96,Wind blowing from the north,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,1.7,,,1000-1500,,,4.0,1.0,No precipitation,6,,,,
09.01.2020 14:00,1.2,758.2,769.1,-1.9,98,Wind blowing from the east-northeast,3,,,100%.,Mist. ,Rain.,Fog or ice fog or thick haze.,0.1,1.8,,,1000-1500,,,3.8,0.9,1.0,12,,,,
09.01.2020 11:00,0.6,760.1,771.1,,98,Calm  no wind,0,,,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,,,,1000-1500,,,0.4,0.3,0.2,6,,,,
09.01.2020 08:00,0.4,759.6,770.6,0.3,98,Calm  no wind,0,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain and snow or other types of solid precipitation,Rain.,0.1,,,,300-600,,,2.0,0.1,3.0,12,,,,
09.01.2020 05:00,0.3,759.3,770.3,,98,Calm  no wind,0,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,0.1,,,,,,,2.8,0.0,2.0,6,,,,
09.01.2020 02:00,0.2,760.0,771.1,-0.3,98,Wind blowing from the north,1,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Rain and snow or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.1,,,,2500 or more  or no clouds.,,,2.6,-0.1,7.0,12,,,,
08.01.2020 23:00,0.2,760.3,771.3,,98,Wind blowing from the east-northeast,2,,6,,Intermittent fall of snowflakes  slight at time of observation. ,,,0.2,4.3,,,,,,1.6,-0.1,3.0,6,,,,
08.01.2020 20:00,0.3,761.2,772.2,0.2,98,Wind blowing from the east-northeast,3,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.3,4.3,,,300-600,,,6.0,0.0,5.0,12,,,,
08.01.2020 17:00,0.5,761.0,772.0,,98,Wind blowing from the north-east,3,,6,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.5,4.4,,,300-600,,,2.5,0.2,3.0,6,,,,
08.01.2020 14:00,1.8,761.0,772.0,-1.9,90,Wind blowing from the north,2,,4,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,4.7,,,300-600,,,3.9,0.3,0.3,12,,,,
08.01.2020 11:00,4.1,762.9,773.8,,80,Wind blowing from the north-east,0,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,4.7,,,,,,5.0,1.0,No precipitation,6,,,,
08.01.2020 08:00,0.6,762.1,773.1,,98,Wind blowing from the north-west,1,,3,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.6,4.7,,,2500 or more  or no clouds.,,,2.6,0.3,No precipitation,12,,,,
08.01.2020 05:00,1.4,761.6,772.6,,98,Wind blowing from the east,1,,4,,Mist. ,,,0.7,4.7,,,,,,3.4,1.1,No precipitation,6,,,,
08.01.2020 02:00,1.4,762.1,773.1,0.5,97,Wind blowing from the south-west,1,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,4.7,,,2500 or more  or no clouds.,,,3.9,1.0,No precipitation,12,,,,
07.01.2020 23:00,2.3,761.6,772.6,,89,Wind blowing from the north-northwest,1,,9,,Mist. ,,,0.7,4.7,,,,,,6.0,0.7,No precipitation,6,,,,
07.01.2020 20:00,4.0,760.6,771.5,2.0,82,Wind blowing from the north-west,2,,9,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,4.7,,,2500 or more  or no clouds.,,,9.0,1.2,1.0,12,,,,
07.01.2020 17:00,4.4,758.6,769.6,,77,Wind blowing from the north-northwest,2,,9,100%., ,,,0.7,4.7,,,2500 or more  or no clouds.,,,13.0,0.7,No precipitation,6,,,,
07.01.2020 14:00,4.3,757.5,768.4,0.3,85,Wind blowing from the north-west,3,,7,100%.,Cloud development not observed or not observable. ,Rain and snow or other types of solid precipitation,Rain.,0.7,4.3,,,1500-2000,,,9.0,2.0,7.0,12,,,,
07.01.2020 11:00,2.9,757.2,768.1,,97,Wind blowing from the west-northwest,3,,8,100%.,Mist. ,Rain and snow or other types of solid precipitation,Rain.,0.7,3.0,,,300-600,,,5.0,2.5,3.0,6,,,,
07.01.2020 08:00,0.9,755.9,766.9,1.5,98,Wind blowing from the west,2,,8,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.7,2.9,,,300-600,,,1.9,0.6,20.0,12,,,,
07.01.2020 05:00,0.8,754.4,765.3,,98,Wind blowing from the west-northwest,2,,8,,Intermittent fall of snowflakes  slight at time of observation. ,,,0.8,2.9,,,,,,1.7,0.5,7.0,6,,,,
07.01.2020 02:00,1.8,754.5,765.4,-0.4,98,Wind blowing from the north,3,,8,,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.8,3.4,,,2500 or more  or no clouds.,,,2.8,1.5,21.0,12,,,,
06.01.2020 23:00,2.3,754.9,765.8,,98,Wind blowing from the north,5,,8,,Rain  not freezing  intermittent  slight at time of observation. ,,,2.3,,,,,,,6.0,2.0,14.0,6,,,,
06.01.2020 20:00,2.6,755.6,766.5,0.5,98,Wind blowing from the north-northwest,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,,,,300-600,,,4.6,2.3,17.0,12,,,,
06.01.2020 17:00,2.9,755.1,766.0,,98,Wind blowing from the north,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,,,,300-600,,,4.8,2.6,8.0,6,,,,
06.01.2020 14:00,2.7,755.5,766.4,,98,Wind blowing from the north,3,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,,,,300-600,,,2.4,2.4,23.0,12,,,,
06.01.2020 11:00,2.7,758.0,768.9,,98,Wind blowing from the north,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,2.3,7.1,,,300-600,,,2.2,2.4,15.0,6,,,,
06.01.2020 08:00,2.3,757.5,768.4,0.8,98,Wind blowing from the north,3,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.3,7.1,,,300-600,,,3.0,2.0,17.0,12,,,,
06.01.2020 05:00,2.8,756.7,767.5,,99,Wind blowing from the north,3,,8,,Rain  not freezing  intermittent  slight at time of observation. ,,,2.8,7.2,,,,,,2.6,2.7,7.0,6,,,,
06.01.2020 02:00,3.4,757.0,767.8,-0.5,98,Wind blowing from the north-northwest,2,,8,,Rain  not freezing  intermittent  moderate at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.4,7.4,,,2500 or more  or no clouds.,,,2.0,3.1,6.0,12,,,,
05.01.2020 23:00,4.8,757.5,768.3,,98,Wind blowing from the north,2,,8,,Rain (not freezing) not falling as shower(s). ,,,4.8,7.6,,,,,,1.9,4.5,2.0,6,,,,
05.01.2020 20:00,6.0,756.1,766.9,1.4,99,Wind blowing from the north,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,8.2,,,300-600,,,2.0,5.9,8.0,12,,,,
05.01.2020 17:00,7.0,754.7,765.4,,98,Wind blowing from the north,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,300-600,,,2.8,6.7,3.0,6,,,,
05.01.2020 14:00,6.9,754.7,765.4,,98,Wind blowing from the east-northeast,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,300-600,,,2.1,6.6,12.0,12,,,,
05.01.2020 11:00,6.5,756.9,767.6,,99,Wind blowing from the north,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,9.2,,,300-600,,,1.7,6.4,6.0,6,,,,
05.01.2020 08:00,6.4,756.7,767.4,0.5,98,Wind blowing from the north-east,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,9.2,,,300-600,,,2.6,6.1,9.0,12,,,,
05.01.2020 05:00,7.1,756.2,766.9,,99,Wind blowing from the east-northeast,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.8,9.2,,,,,,2.6,7.0,6.0,6,,,,
05.01.2020 02:00,7.4,757.1,767.8,-0.9,98,Wind blowing from the north-east,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,9.2,,,2500 or more  or no clouds.,,,1.1,7.1,3.0,12,,,,
04.01.2020 23:00,7.6,758.0,768.7,,98,Wind blowing from the east,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,5.8,9.2,,,,,,1.0,7.3,1.0,6,,,,
04.01.2020 20:00,8.2,759.1,769.8,0.7,89,Wind blowing from the east,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,9.2,,,2500 or more  or no clouds.,,,2.2,6.5,Trace of precipitation,12,,,,
04.01.2020 17:00,8.7,758.4,769.1,,77,Wind blowing from the east-northeast,2,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,9.2,,,2500 or more  or no clouds.,,,2.9,4.9,No precipitation,6,,,,
04.01.2020 14:00,8.6,758.8,769.5,-1.5,64,Wind blowing from the east-northeast,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,8.6,,,2500 or more  or no clouds.,,,3.3,2.2,No precipitation,12,,,,
04.01.2020 11:00,7.9,760.3,771.1,,62,Wind blowing from the north-northeast,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,7.9,,,2500 or more  or no clouds.,,,4.0,0.9,No precipitation,6,,,,
04.01.2020 08:00,6.0,760.1,770.9,0.9,78,Wind blowing from the north-west,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,3.4,2.5,No precipitation,12,,,,
04.01.2020 05:00,5.9,759.2,770.0,,72,Calm  no wind,0,,,,Mist. ,,,,7.3,,,,,,3.8,1.1,No precipitation,6,,,,
04.01.2020 02:00,6.0,760.0,770.8,-0.9,75,Wind blowing from the north-west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,7.3,,,2500 or more  or no clouds.,,,3.5,1.9,No precipitation,12,,,,
03.01.2020 23:00,6.1,760.9,771.7,,76,Calm  no wind,0,,,,Mist. ,,,4.3,7.3,,,,,,3.4,2.2,No precipitation,6,,,,
03.01.2020 20:00,6.2,760.9,771.8,,75,Wind blowing from the west-northwest,1,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,7.3,,,1000-1500,,,3.3,2.1,Trace of precipitation,12,,,,
03.01.2020 17:00,6.6,760.4,771.2,,70,Wind blowing from the north-northwest,1,,4,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,7.3,,,2500 or more  or no clouds.,,,4.1,1.5,No precipitation,6,,,,
03.01.2020 14:00,7.3,760.5,771.3,-1.6,63,Wind blowing from the north-west,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.3,7.3,,,2500 or more  or no clouds.,,,4.7,0.7,No precipitation,12,,,,
03.01.2020 11:00,6.0,762.1,773.0,,68,Wind blowing from the north,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.9,6.1,,,2500 or more  or no clouds.,,,4.4,0.5,No precipitation,6,,,,
03.01.2020 08:00,4.5,761.8,772.6,0.2,76,Wind blowing from the north-east,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.8,,,2500 or more  or no clouds.,,,4.0,0.6,No precipitation,12,,,,
03.01.2020 05:00,4.4,761.6,772.5,,81,Wind blowing from the north-west,1,,4,,Mist. ,,,,5.8,,,,,,3.9,1.3,No precipitation,6,,,,
03.01.2020 02:00,4.5,761.9,772.8,-0.5,81,Wind blowing from the north-northwest,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,5.8,,,2500 or more  or no clouds.,,,3.8,1.5,No precipitation,12,,,,
02.01.2020 23:00,4.8,762.4,773.2,,79,Wind blowing from the north,1,,4,,Mist. ,,,1.4,5.8,,,,,,4.2,1.5,No precipitation,6,,,,
02.01.2020 20:00,5.3,762.4,773.3,,75,Wind blowing from the north,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.4,5.8,,,1500-2000,,,4.8,1.2,No precipitation,12,,,,
02.01.2020 17:00,5.7,761.4,772.3,,73,Wind blowing from the north-northeast,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.4,5.8,,,1500-2000,,,5.0,1.2,No precipitation,6,,,,
02.01.2020 14:00,5.3,761.6,772.6,-1.9,74,Wind blowing from the north,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.4,5.3,,,1500-2000,,,5.0,0.9,No precipitation,12,,,,
02.01.2020 11:00,3.9,763.5,774.4,,80,Wind blowing from the north-west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.4,4.0,,,,,,4.5,0.8,No precipitation,6,,,,
02.01.2020 08:00,2.0,762.7,773.8,0.9,90,Wind blowing from the north-northwest,1,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.4,,,,2500 or more  or no clouds.,,,3.7,0.5,0.3,12,,,,
02.01.2020 05:00,1.7,761.8,772.7,,94,Wind blowing from the north-northwest,1,,4,,Mist. ,,,1.2,3.1,,,,,,2.9,0.8,No precipitation,6,,,,
02.01.2020 02:00,1.5,761.8,772.8,-0.2,96,Wind blowing from the north,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.9,3.1,,,2500 or more  or no clouds.,,,2.4,0.9,0.3,12,,,,
01.01.2020 23:00,1.4,762.0,773.0,,95,Wind blowing from the north-west,2,,3,,Rain (not freezing) not falling as shower(s). ,,,0.9,3.1,,,,,,1.4,0.7,0.3,6,,,,
01.01.2020 20:00,1.7,761.7,772.7,,86,Wind blowing from the north-west,2,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.9,3.1,,,1500-2000,,,4.7,-0.5,Trace of precipitation,12,,,,
01.01.2020 17:00,2.4,760.8,771.7,,67,Wind blowing from the north,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.9,3.1,,,2500 or more  or no clouds.,,,8.0,-3.1,No precipitation,6,,,,
01.01.2020 14:00,3.1,760.6,771.5,-2.0,52,Wind blowing from the north-northeast,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.9,4.2,,,2500 or more  or no clouds.,,,12.0,-5.8,No precipitation,12,,,,
01.01.2020 11:00,2.6,762.6,773.6,,53,Wind blowing from the east-northeast,1,,3,100%., ,,,-0.4,4.2,,,2500 or more  or no clouds.,,,14.0,-6.0,No precipitation,6,,,,
01.01.2020 08:00,1.6,762.4,773.5,0.2,50,Wind blowing from the north-east,0,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,16.0,-7.7,No precipitation,12,,,,
