Local time in Yong'an,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 02:00,11.1,740.5,763.4,0.3,89,Wind blowing from the east-northeast,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,25.1,,,2500 or more  or no clouds.,,,12.0,9.4,No precipitation,12,,,,
09.01.2020 23:00,13.7,740.2,763.3,,75,Wind blowing from the south-southeast,1,,12,, ,,,6.7,25.1,,,,,,14.0,9.4,No precipitation,6,,,,
09.01.2020 20:00,16.5,739.8,763.0,1.0,63,Wind blowing from the south-east,2,,12,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,25.1,,,1000-1500,,,20.0,9.4,No precipitation,12,,,,
09.01.2020 17:00,22.7,738.8,761.8,,40,Wind blowing from the south-southwest,2,,12,10%  or less  but not 0, ,,,6.7,25.1,,,1000-1500,,,22.0,8.4,No precipitation,6,,,,
09.01.2020 14:00,23.8,739.2,762.1,-3.7,36,Wind blowing from the south,4,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,23.8,,,,,,21.0,7.8,No precipitation,12,,,,
09.01.2020 11:00,14.0,742.9,766.3,,65,Wind blowing from the south-southwest,2,,3,70 – 80%., ,,,6.7,21.5,,,1000-1500,,,8.0,7.5,No precipitation,6,,,,
09.01.2020 08:00,8.3,743.8,767.2,1.0,89,Wind blowing from the south-southeast,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,21.5,,,2500 or more  or no clouds.,,,8.0,6.6,No precipitation,12,,,,
09.01.2020 05:00,7.1,742.8,766.0,,94,Calm  no wind,0,,,, ,,,6.7,21.5,,,,,,7.0,6.2,No precipitation,6,,,,
09.01.2020 02:00,8.2,742.6,765.8,-0.5,89,Wind blowing from the east-southeast,1,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.8,21.5,,,2500 or more  or no clouds.,,,9.0,6.5,No precipitation,12,,,,
08.01.2020 23:00,10.4,743.1,766.4,,77,Wind blowing from the south-southeast,2,,6,, ,,,9.4,21.5,,,,,,13.0,6.5,No precipitation,6,,,,
08.01.2020 20:00,14.1,742.8,766.1,1.1,61,Wind blowing from the south-southeast,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,21.5,,,,,,20.0,6.7,No precipitation,12,,,,
08.01.2020 17:00,19.5,741.7,764.8,,40,Wind blowing from the north-east,2,,6,no clouds, ,,,9.4,22.1,,,,,,26.0,5.6,No precipitation,6,,,,
08.01.2020 14:00,20.0,742.6,765.7,-2.8,39,Wind blowing from the north-northeast,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,26.1,,,,,,24.0,5.6,No precipitation,12,,,,
08.01.2020 11:00,14.9,745.4,768.7,,59,Wind blowing from the north-northeast,1,,5,no clouds, ,,,9.4,,,,,,,9.0,7.0,No precipitation,6,,,,
08.01.2020 08:00,10.4,746.2,769.5,,89,Wind blowing from the north-east,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.4,26.9,,,300-600,,,8.0,8.7,No precipitation,12,,,,
08.01.2020 05:00,9.6,745.1,768.2,,96,Wind blowing from the north-northeast,0,,7,, ,,,9.4,26.9,,,,,,11.0,9.0,No precipitation,6,,,,
08.01.2020 02:00,10.8,744.1,767.0,0.6,93,Calm  no wind,0,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,26.9,,,2500 or more  or no clouds.,,,12.0,9.7,No precipitation,12,,,,
07.01.2020 23:00,14.2,743.5,766.3,,81,Wind blowing from the north,1,,13,, ,,,12.2,26.9,,,,,,17.0,11.0,No precipitation,6,,,,
07.01.2020 20:00,18.4,742.2,765.2,1.7,65,Wind blowing from the north-northwest,1,,13,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,26.9,,,,,,22.0,11.7,No precipitation,12,,,,
07.01.2020 17:00,22.1,740.5,763.4,,54,Wind blowing from the north-west,5,,13,10%  or less  but not 0, ,,,12.2,26.9,,,1000-1500,,,26.0,12.4,No precipitation,6,,,,
07.01.2020 14:00,26.0,739.0,761.7,-1.6,44,Wind blowing from the north-northeast,2,,13,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,26.9,,,1000-1500,,,25.0,12.8,No precipitation,12,,,,
07.01.2020 11:00,23.7,740.6,763.3,,53,Wind blowing from the south,2,,6,20–30%., ,,,12.2,24.7,,,1000-1500,,,13.0,13.6,No precipitation,6,,,,
07.01.2020 08:00,12.8,741.5,764.6,2.0,96,Wind blowing from the east-northeast,1,,6,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.2,24.7,,,2500 or more  or no clouds.,,,4.1,12.2,No precipitation,12,,,,
07.01.2020 05:00,12.8,739.5,762.3,,94,Wind blowing from the west,3,,4,,Mist. ,,,11.6,24.7,,,,,,6.0,11.9,No precipitation,6,,,,
07.01.2020 02:00,13.2,740.5,763.3,0.5,94,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,24.7,,,2500 or more  or no clouds.,,,5.0,12.3,No precipitation,12,,,,
06.01.2020 23:00,14.9,740.0,763.0,,86,Wind blowing from the west-northwest,1,,4,, ,,,11.6,24.7,,,,,,8.0,12.6,No precipitation,6,,,,
06.01.2020 20:00,17.4,740.8,763.9,-0.1,74,Wind blowing from the south,2,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,24.7,,,,,,19.0,12.7,No precipitation,12,,,,
06.01.2020 17:00,22.6,740.9,763.8,,53,Wind blowing from the west-northwest,1,,3,90  or more  but not 100%, ,,,11.6,24.7,,,1000-1500,,,22.0,12.5,No precipitation,6,,,,
06.01.2020 14:00,22.1,741.5,764.3,,56,Wind blowing from the west,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,26.8,,,2500 or more  or no clouds.,,,18.0,12.9,No precipitation,12,,,,
06.01.2020 11:00,16.5,744.6,767.6,,76,Wind blowing from the north-east,1,,,60%., ,,,11.6,26.8,,,1000-1500,,,10.0,12.3,No precipitation,6,,,,
06.01.2020 08:00,13.1,744.8,767.8,0.7,90,Wind blowing from the south-southwest,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.6,26.8,,,,,,10.0,11.5,No precipitation,12,,,,
06.01.2020 05:00,12.6,744.1,767.1,,91,Wind blowing from the south,1,,,, ,,,12.3,26.8,,,,,,12.0,11.2,No precipitation,6,,,,
06.01.2020 02:00,14.2,743.5,766.3,-0.3,82,Wind blowing from the north,1,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.9,26.8,,,2500 or more  or no clouds.,,,16.0,11.2,No precipitation,12,,,,
05.01.2020 23:00,17.9,743.8,766.6,,66,Wind blowing from the south,2,,,, ,,,17.1,26.8,,,,,,24.0,11.5,No precipitation,6,,,,
05.01.2020 20:00,19.9,743.2,766.0,1.3,58,Wind blowing from the south-west,2,,9,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.1,26.8,,,1000-1500,,,26.0,11.4,No precipitation,12,,,,
05.01.2020 17:00,23.2,741.9,764.5,,49,Wind blowing from the south,4,,,90  or more  but not 100%, ,,,17.1,26.8,,,1000-1500,,,30.0,11.9,No precipitation,6,,,,
05.01.2020 14:00,26.8,741.9,764.4,,39,Wind blowing from the south-southwest,4,,9,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,17.1,26.8,,,1000-1500,,,28.0,11.7,No precipitation,12,,,,
05.01.2020 11:00,23.1,743.5,766.2,,51,Wind blowing from the south,4,,,20–30%., ,,,17.1,26.5,,,2500 or more  or no clouds.,,,20.0,12.4,No precipitation,6,,,,
05.01.2020 08:00,17.6,744.1,766.9,0.9,79,Wind blowing from the north,1,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.8,,,,1000-1500,,,8.0,13.9,No precipitation,12,,,,
05.01.2020 05:00,19.0,743.2,765.8,,70,Wind blowing from the south,2,,7,, ,,,13.2,26.5,,,,,,12.0,13.4,No precipitation,6,,,,
05.01.2020 02:00,17.8,742.9,765.5,-0.1,77,Wind blowing from the east,2,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.0,26.5,,,2500 or more  or no clouds.,,,13.0,13.7,No precipitation,12,,,,
04.01.2020 23:00,19.1,743.0,765.7,,70,Wind blowing from the south-southwest,1,,4,, ,,,12.9,26.5,,,,,,11.0,13.5,No precipitation,6,,,,
04.01.2020 20:00,20.6,742.4,765.4,1.1,64,Wind blowing from the south,0,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,26.5,,,2500 or more  or no clouds.,,,14.0,13.6,No precipitation,12,,,,
04.01.2020 17:00,23.8,741.3,764.1,,49,Wind blowing from the north-northeast,2,,4,60%., ,,,12.9,26.5,,,1000-1500,,,17.0,12.5,No precipitation,6,,,,
04.01.2020 14:00,25.8,741.6,764.3,-2.8,44,Wind blowing from the south-southeast,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,26.1,,,1000-1500,,,15.0,12.6,No precipitation,12,,,,
04.01.2020 11:00,20.0,744.4,767.4,,64,Wind blowing from the west-northwest,2,,3,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.9,23.4,,,1000-1500,,,3.6,13.0,No precipitation,6,,,,
04.01.2020 08:00,13.8,744.8,768.0,1.1,90,Wind blowing from the south-east,1,,3,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.4,,,,2500 or more  or no clouds.,,,6.0,12.2,No precipitation,12,,,,
04.01.2020 05:00,13.4,743.7,766.6,,91,Calm  no wind,0,,,, ,,,9.0,23.4,,,,,,8.0,12.0,No precipitation,6,,,,
04.01.2020 02:00,13.5,743.9,766.9,-0.8,89,Wind blowing from the west-northwest,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,23.4,,,2500 or more  or no clouds.,,,8.0,11.7,No precipitation,12,,,,
03.01.2020 23:00,13.8,744.7,767.8,,88,Wind blowing from the south-southeast,1,,3,, ,,,9.0,23.4,,,,,,8.0,11.8,No precipitation,6,,,,
03.01.2020 20:00,16.1,744.4,767.8,1.2,77,Wind blowing from the south-southeast,2,,3,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,23.4,,,1000-1500,,,10.0,12.1,No precipitation,12,,,,
03.01.2020 17:00,21.9,743.2,766.3,,52,Wind blowing from the north-northwest,1,,3,no clouds, ,,,9.0,23.4,,,,,,10.0,11.6,No precipitation,6,,,,
03.01.2020 14:00,21.6,743.3,766.3,-3.1,53,Wind blowing from the north,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,22.0,,,2500 or more  or no clouds.,,,9.0,11.6,No precipitation,12,,,,
03.01.2020 11:00,15.7,746.4,769.7,,73,Calm  no wind,0,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,21.1,,,,,,4.7,10.9,No precipitation,6,,,,
03.01.2020 08:00,10.4,747.1,770.6,1.4,96,Wind blowing from the south-southeast,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.0,21.1,,,2500 or more  or no clouds.,,,5.0,9.8,No precipitation,12,,,,
03.01.2020 05:00,9.5,745.7,769.0,,96,Wind blowing from the east,1,,3,,Mist. ,,,8.8,21.1,,,,,,4.0,8.9,No precipitation,6,,,,
03.01.2020 02:00,10.5,745.4,768.6,-0.8,95,Wind blowing from the south,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,21.1,,,2500 or more  or no clouds.,,,5.0,9.7,No precipitation,12,,,,
02.01.2020 23:00,12.0,746.2,769.5,,90,Wind blowing from the south,2,,5,, ,,,8.3,21.1,,,,,,7.0,10.4,No precipitation,6,,,,
02.01.2020 20:00,14.4,746.1,769.6,,77,Wind blowing from the south-east,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,21.1,,,,,,12.0,10.4,No precipitation,12,,,,
02.01.2020 17:00,19.6,745.0,768.3,,51,Wind blowing from the north,2,,5,20–30%., ,,,8.3,21.1,,,1000-1500,,,14.0,9.2,No precipitation,6,,,,
02.01.2020 14:00,19.6,745.6,768.9,-2.7,53,Wind blowing from the east-northeast,2,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,19.9,,,2500 or more  or no clouds.,,,9.0,9.8,No precipitation,12,,,,
02.01.2020 11:00,14.7,748.3,771.9,,71,Wind blowing from the north-northeast,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,16.8,,,,,,5.0,9.5,No precipitation,6,,,,
02.01.2020 08:00,9.8,748.1,771.7,1.1,97,Wind blowing from the south-southwest,1,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,16.8,,,2500 or more  or no clouds.,,,5.0,9.3,No precipitation,12,,,,
02.01.2020 05:00,8.8,747.0,770.5,,97,Wind blowing from the east-northeast,1,,,,Mist. ,,,8.3,16.8,,,,,,3.3,8.4,No precipitation,6,,,,
02.01.2020 02:00,8.3,747.4,770.9,0.1,96,Wind blowing from the east-southeast,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,16.8,,,2500 or more  or no clouds.,,,5.0,7.7,No precipitation,12,,,,
01.01.2020 23:00,9.5,747.3,770.8,,95,Wind blowing from the east-northeast,1,,5,, ,,,9.4,16.8,,,,,,7.0,8.7,No precipitation,6,,,,
01.01.2020 20:00,11.8,747.5,771.1,,87,Wind blowing from the south-east,1,,5,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,16.8,,,1000-1500,,,13.0,9.7,No precipitation,12,,,,
01.01.2020 17:00,15.4,746.3,769.7,,67,Wind blowing from the south-southwest,3,,5,70 – 80%., ,,,10.8,16.8,,,1000-1500,,,19.0,9.3,No precipitation,6,,,,
01.01.2020 14:00,16.2,747.4,770.7,-2.1,66,Wind blowing from the east-southeast,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,16.3,,,1000-1500,,,12.0,9.8,No precipitation,12,,,,
01.01.2020 11:00,14.3,749.5,773.0,,76,Wind blowing from the north-northwest,1,,4,90  or more  but not 100%, ,,,10.8,14.6,,,,,,9.0,10.1,No precipitation,6,,,,
01.01.2020 08:00,11.0,749.8,773.3,1.4,93,Wind blowing from the north-northeast,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.8,14.7,,,1000-1500,,,5.0,9.9,No precipitation,12,,,,
01.01.2020 05:00,11.1,748.4,772.0,,90,Wind blowing from the north-east,2,,5,, ,,,11.1,14.8,,,,,,9.0,9.5,No precipitation,6,,,,
01.01.2020 02:00,11.2,748.6,772.2,-0.4,88,Wind blowing from the north-east,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.2,,,,2500 or more  or no clouds.,,,12.0,9.3,No precipitation,12,,,,
