Local time in Nanchong,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 17:00,7.6,732.3,763.9,,100,Wind blowing from the north-northeast,3,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,9.2,,,300-600,,,3.9,7.6,0.1,6,,,,
09.01.2020 14:00,8.5,732.8,764.4,-2.6,94,Wind blowing from the north-northeast,2,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,9.5,,,1500-2000,,,22.0,7.6,0.2,12,,,,
09.01.2020 11:00,7.5,735.4,767.1,,100,Wind blowing from the north-northeast,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,,,,300-600,,,17.0,7.5,0.2,6,,,,
09.01.2020 08:00,6.8,733.8,765.4,0.5,100,Wind blowing from the north,2,,4,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,9.5,,,1500-2000,,,2.4,6.8,0.2,12,,,,
09.01.2020 05:00,7.3,733.3,764.9,,100,Calm  no wind,0,,,, ,,,,,,,,,,11.0,7.3,,,,,,
09.01.2020 02:00,7.3,733.5,765.1,-0.4,100,Wind blowing from the north,3,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,9.5,,,2500 or more  or no clouds.,,,11.0,7.3,No precipitation,12,,,,
08.01.2020 23:00,7.6,733.9,765.5,,98,Wind blowing from the north-northeast,2,,4,, ,,,6.4,9.5,,,,,,9.0,7.3,No precipitation,6,,,,
08.01.2020 20:00,8.1,733.0,764.7,0.9,92,Wind blowing from the north,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,9.5,,,2000-2500,,,11.0,6.9,No precipitation,12,,,,
08.01.2020 17:00,9.2,732.1,763.7,,85,Wind blowing from the north-northeast,3,,,100%., ,,,,,,,2000-2500,,,14.0,6.8,,,,,,
08.01.2020 14:00,9.1,732.4,764.0,-2.6,84,Wind blowing from the north-east,2,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,13.0,,,1500-2000,,,11.0,6.5,No precipitation,12,,,,
08.01.2020 11:00,7.6,735.0,766.7,,89,Wind blowing from the north-northeast,2,,7,100%., ,,,5.8,,,,1500-2000,,,12.0,5.9,No precipitation,6,,,,
08.01.2020 08:00,6.5,733.9,765.6,-0.1,93,Wind blowing from the east,1,,7,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2000-2500,,,12.0,5.5,No precipitation,12,,,,
08.01.2020 05:00,6.6,734.0,765.5,,94,Wind blowing from the north,1,,,, ,,,,,,,,,,13.0,5.7,,,,,,
08.01.2020 02:00,6.8,735.0,766.5,-1.0,97,Wind blowing from the north,1,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,13.0,,,2500 or more  or no clouds.,,,10.0,6.4,No precipitation,12,,,,
07.01.2020 23:00,6.9,736.0,767.9,,97,Wind blowing from the north-northeast,1,,6,, ,,,2.2,13.0,,,,,,9.0,6.5,No precipitation,6,,,,
07.01.2020 20:00,8.4,735.3,767.2,0.9,90,Wind blowing from the north-northeast,3,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,13.0,,,2000-2500,,,15.0,6.9,0.1,12,,,,
07.01.2020 17:00,11.7,734.4,766.0,,55,Wind blowing from the east-northeast,2,,,no clouds, ,,,,,,,,,,25.0,3.0,,,,,,
07.01.2020 14:00,11.7,735.4,767.1,-2.4,65,Wind blowing from the north-east,1,,5,100%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,11.7,,,2500 or more  or no clouds.,,,25.0,5.3,0.1,12,,,,
07.01.2020 11:00,5.8,737.8,769.7,,100,Wind blowing from the west,1,,5,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.2,9.6,,,1500-2000,,,0.2,5.8,0.1,6,,,,
07.01.2020 08:00,2.3,736.3,768.4,1.1,100,Wind blowing from the south-west,2,,7,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,2.3,9.6,,,2500 or more  or no clouds.,,,0.1,2.3,Trace of precipitation,12,,,,
07.01.2020 05:00,4.4,735.2,767.0,,100,Wind blowing from the east,1,,8,,Mist. ,,,4.3,9.6,,,,,,5.0,4.4,No precipitation,6,,,,
07.01.2020 02:00,5.2,734.7,766.4,1.4,100,Wind blowing from the south,2,,8,,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,9.6,,,2500 or more  or no clouds.,,,0.5,5.2,4.0,12,,,,
06.01.2020 23:00,6.8,733.3,764.9,,96,Wind blowing from the north,3,,8,, ,,,6.6,9.8,,,,,,12.0,6.2,3.0,6,,,,
06.01.2020 20:00,7.2,732.7,764.3,,95,Wind blowing from the north,4,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,7.2,10.5,,,300-600,,,12.0,6.5,5.0,12,,,,
06.01.2020 17:00,8.8,730.3,761.7,,99,Wind blowing from the north,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,8.6,,,,300-600,,,5.0,8.7,2.0,6,,,,
06.01.2020 14:00,9.3,729.6,760.9,-2.2,97,Wind blowing from the north,2,,4,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,,,,2500 or more  or no clouds.,,,10.0,8.8,1.0,12,,,,
06.01.2020 11:00,8.7,731.8,763.1,,96,Wind blowing from the north-east,1,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.6,,,,300-600,,,11.0,8.1,0.5,6,,,,
06.01.2020 08:00,9.0,731.9,763.3,0.6,93,Wind blowing from the north,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.3,,,,1500-2000,,,11.0,7.9,No precipitation,12,,,,
06.01.2020 05:00,8.9,731.3,762.5,,96,Wind blowing from the east,1,,,, ,,,,,,,,,,13.0,8.3,,,,,,
06.01.2020 02:00,9.5,732.0,763.2,-0.4,91,Wind blowing from the east,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,13.2,,,2500 or more  or no clouds.,,,18.0,8.1,No precipitation,12,,,,
05.01.2020 23:00,9.8,732.4,763.7,,92,Wind blowing from the east-northeast,1,,6,, ,,,8.2,13.2,,,,,,15.0,8.6,No precipitation,6,,,,
05.01.2020 20:00,10.4,731.2,762.6,1.5,86,Wind blowing from the north-east,3,,6,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,13.2,,,600-1000,,,18.0,8.2,No precipitation,12,,,,
05.01.2020 17:00,12.1,729.7,760.9,,71,Wind blowing from the east,4,,,60%., ,,,,,,,600-1000,,,18.0,7.0,,,,,,
05.01.2020 14:00,12.1,730.0,761.2,-2.4,70,Wind blowing from the north,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,12.2,,,1500-2000,,,15.0,6.8,No precipitation,12,,,,
05.01.2020 11:00,10.0,732.4,763.8,,88,Wind blowing from the north-east,1,,6,100%., ,,,8.2,12.0,,,1500-2000,,,9.0,8.1,No precipitation,6,,,,
05.01.2020 08:00,8.3,731.2,762.6,0.7,97,Wind blowing from the north,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.0,,,2500 or more  or no clouds.,,,5.0,7.9,No precipitation,12,,,,
05.01.2020 05:00,8.5,730.5,761.8,,95,Calm  no wind,0,,,,Mist. ,,,6.6,12.0,,,,,,6.0,7.7,No precipitation,6,,,,
05.01.2020 02:00,8.7,730.9,762.2,-0.9,94,Wind blowing from the east,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.0,,,2500 or more  or no clouds.,,,6.0,7.8,No precipitation,12,,,,
04.01.2020 23:00,9.3,731.8,763.2,,90,Wind blowing from the east-northeast,4,,6,,Mist. ,,,6.6,12.0,,,,,,7.0,7.7,No precipitation,6,,,,
04.01.2020 20:00,9.7,732.7,764.2,0.1,88,Wind blowing from the east,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.0,,,2000-2500,,,5.0,7.8,No precipitation,12,,,,
04.01.2020 17:00,10.9,732.6,763.9,,78,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,8.0,7.2,,,,,,
04.01.2020 14:00,11.5,734.5,765.9,-2.7,76,Wind blowing from the west-southwest,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,13.7,,,1500-2000,,,8.0,7.4,No precipitation,12,,,,
04.01.2020 11:00,8.3,737.2,768.8,,99,Wind blowing from the north,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,,,,2500 or more  or no clouds.,,,3.7,8.2,No precipitation,6,,,,
04.01.2020 08:00,7.0,737.0,768.7,0.2,98,Wind blowing from the north,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,13.7,,,2000-2500,,,3.9,6.7,No precipitation,12,,,,
04.01.2020 05:00,8.0,736.8,768.3,,96,Wind blowing from the north,1,,4,,Mist. ,,,7.3,13.7,,,,,,5.0,7.4,No precipitation,6,,,,
04.01.2020 02:00,8.5,737.5,769.0,-1.2,95,Wind blowing from the west,1,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,13.7,,,2500 or more  or no clouds.,,,5.0,7.7,No precipitation,12,,,,
03.01.2020 23:00,9.4,738.7,770.3,,88,Wind blowing from the east-northeast,1,,,, ,,,7.3,13.7,,,,,,7.0,7.5,No precipitation,6,,,,
03.01.2020 20:00,9.3,738.2,769.9,,78,Wind blowing from the north-northeast,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,13.7,,,2500 or more  or no clouds.,,,9.0,5.7,No precipitation,12,,,,
03.01.2020 17:00,12.6,736.9,768.4,,54,Wind blowing from the north-northeast,1,,,90  or more  but not 100%, ,,,,,,,,,,15.0,3.5,,,,,,
03.01.2020 14:00,12.5,737.2,768.7,-2.5,55,Wind blowing from the south-southeast,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.3,12.6,,,600-1000,,,17.0,3.7,No precipitation,12,,,,
03.01.2020 11:00,10.4,739.7,771.4,,77,Wind blowing from the west-northwest,1,,2,90  or more  but not 100%, ,,,6.9,12.6,,,2500 or more  or no clouds.,,,8.0,6.5,No precipitation,6,,,,
03.01.2020 08:00,7.4,738.7,770.5,0.8,96,Wind blowing from the east-southeast,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,12.6,,,1500-2000,,,4.2,6.8,No precipitation,12,,,,
03.01.2020 05:00,7.8,737.9,769.5,,93,Wind blowing from the south-east,1,,4,,Mist. ,,,4.0,12.6,,,,,,6.0,6.7,No precipitation,6,,,,
03.01.2020 02:00,8.4,738.4,769.9,-0.4,90,Wind blowing from the north,1,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,12.6,,,2500 or more  or no clouds.,,,1.2,6.9,No precipitation,12,,,,
02.01.2020 23:00,8.7,738.8,770.7,,91,Wind blowing from the north-east,1,,6,, ,,,4.0,12.6,,,,,,7.0,7.3,No precipitation,6,,,,
02.01.2020 20:00,9.9,738.1,770.0,1.0,79,Wind blowing from the north,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,12.6,,,1500-2000,,,10.0,6.4,No precipitation,12,,,,
02.01.2020 17:00,11.6,737.1,768.8,,60,Wind blowing from the north,3,,,100%., ,,,,,,,1500-2000,,,19.0,4.1,,,,,,
02.01.2020 14:00,12.3,737.5,769.1,-2.4,64,Wind blowing from the north,2,,4,100%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,12.3,,,1500-2000,,,15.0,5.7,No precipitation,12,,,,
02.01.2020 11:00,6.9,739.9,771.8,,100,Wind blowing from the east-northeast,1,,3,100%.,Fog or ice fog. ,Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,4.0,12.4,,,1500-2000,,,2.8,6.9,No precipitation,6,,,,
02.01.2020 08:00,4.2,738.5,770.5,,100,Wind blowing from the north-northwest,1,,3,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,12.4,,,2500 or more  or no clouds.,,,0.1,4.2,No precipitation,12,,,,
02.01.2020 05:00,5.3,737.0,768.7,,100,Wind blowing from the north-northeast,2,,3,,Mist. ,,,5.0,12.4,,,,,,2.2,5.3,No precipitation,6,,,,
02.01.2020 02:00,6.5,737.0,768.6,,97,Wind blowing from the north,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.5,12.4,,,2500 or more  or no clouds.,,,5.0,6.1,No precipitation,12,,,,
01.01.2020 23:00,8.2,737.4,769.0,,87,Wind blowing from the east-northeast,2,,,, ,,,6.6,12.4,,,,,,9.0,6.2,No precipitation,6,,,,
01.01.2020 20:00,9.5,736.5,768.1,2.0,79,Wind blowing from the north,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.4,,,1500-2000,,,9.0,6.0,No precipitation,12,,,,
01.01.2020 17:00,11.8,734.5,766.0,,68,Wind blowing from the east,2,,,100%., ,,,,,,,1500-2000,,,9.0,6.1,,,,,,
01.01.2020 14:00,12.1,734.6,766.0,-2.9,62,Wind blowing from the south,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,12.4,,,600-1000,,,11.0,5.0,No precipitation,12,,,,
01.01.2020 11:00,9.8,737.5,769.2,,85,Wind blowing from the west,1,,4,90  or more  but not 100%, ,,,6.6,9.8,,,600-1000,,,9.0,7.4,No precipitation,6,,,,
01.01.2020 08:00,7.2,736.6,768.3,0.3,96,Wind blowing from the west,1,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,9.6,,,2000-2500,,,7.0,6.6,No precipitation,12,,,,
01.01.2020 05:00,7.6,736.3,767.9,,96,Wind blowing from the north-northeast,2,,7,,Mist. ,,,7.0,9.6,,,,,,7.0,7.0,No precipitation,6,,,,
01.01.2020 02:00,7.9,736.6,768.3,-1.4,95,Wind blowing from the north,2,,7,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,9.6,,,2500 or more  or no clouds.,,,7.0,7.1,No precipitation,12,,,,
31.12.2019 23:00,8.2,738.0,769.8,,93,Wind blowing from the north-northeast,2,,7,, ,,,7.0,9.6,,,,,,7.0,7.1,No precipitation,6,,,,
31.12.2019 20:00,8.6,737.8,769.6,0.3,92,Wind blowing from the north-northeast,4,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,9.6,,,2000-2500,,,6.0,7.4,No precipitation,12,,,,
31.12.2019 17:00,9.2,737.5,769.3,,90,Wind blowing from the north-northeast,4,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,9.6,,,2000-2500,,,6.0,7.6,No precipitation,6,,,,
31.12.2019 14:00,9.1,739.2,771.0,-2.9,93,Wind blowing from the north,3,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,9.6,,,2000-2500,,,4.2,8.0,No precipitation,12,,,,
31.12.2019 11:00,8.1,742.1,774.1,,99,Wind blowing from the west-northwest,2,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,9.6,,,,,,3.0,8.0,No precipitation,6,,,,
31.12.2019 08:00,7.3,741.7,773.7,0.2,99,Wind blowing from the south,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,9.6,,,600-1000,,,1.9,7.2,No precipitation,12,,,,
31.12.2019 05:00,7.4,741.5,773.4,,98,Wind blowing from the north,1,,2,,Mist. ,,,7.1,9.6,,,,,,1.3,7.1,No precipitation,6,,,,
31.12.2019 02:00,7.3,742.1,774.0,,99,Wind blowing from the north-northeast,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,9.6,,,2500 or more  or no clouds.,,,1.8,7.2,No precipitation,12,,,,
