Local time in Shaoyang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 17:00,4.9,737.6,766.4,,100,Wind blowing from the north-east,2,,6,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,,,,1500-2000,,,3.4,4.9,No precipitation,6,,,,
09.01.2020 14:00,5.3,738.0,766.6,-1.6,92,Wind blowing from the north-northeast,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,,,,2500 or more  or no clouds.,,,3.5,4.1,No precipitation,12,,,,
09.01.2020 11:00,5.4,739.6,768.3,,86,Wind blowing from the east-northeast,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,,,,1500-2000,,,3.5,3.2,No precipitation,6,,,,
09.01.2020 08:00,5.1,738.4,767.0,1.2,91,Wind blowing from the east-northeast,2,,7,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,12.2,,,1500-2000,,,3.2,3.8,No precipitation,12,,,,
09.01.2020 05:00,5.3,737.2,765.7,,91,Wind blowing from the east,3,,8,,Mist. ,,,5.0,12.2,,,,,,3.3,4.0,No precipitation,6,,,,
09.01.2020 02:00,6.9,737.9,766.3,,88,Wind blowing from the east-northeast,2,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,12.2,,,2500 or more  or no clouds.,,,4.1,5.1,No precipitation,12,,,,
08.01.2020 20:00,8.4,738.1,766.6,0.8,77,Wind blowing from the east-northeast,4,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,12.2,,,1500-2000,,,5.0,4.6,No precipitation,12,,,,
08.01.2020 17:00,10.0,737.3,765.7,,70,Wind blowing from the east-northeast,5,,8,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,12.2,,,1500-2000,,,7.0,4.8,No precipitation,6,,,,
08.01.2020 14:00,11.9,738.4,766.7,-3.4,60,Wind blowing from the east,3,,7,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,13.0,,,2500 or more  or no clouds.,,,8.0,4.2,No precipitation,12,,,,
08.01.2020 11:00,9.5,741.8,770.4,,62,Wind blowing from the east-southeast,3,,7,10%  or less  but not 0,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,13.0,,,2500 or more  or no clouds.,,,7.0,2.6,No precipitation,6,,,,
08.01.2020 08:00,5.4,742.6,771.3,0.8,88,Wind blowing from the south-southeast,1,,7,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,13.0,,,1500-2000,,,5.0,3.6,No precipitation,12,,,,
08.01.2020 05:00,6.4,741.8,770.3,,84,Wind blowing from the east,2,,7,,Mist. ,,,6.4,13.0,,,,,,5.0,3.9,No precipitation,6,,,,
08.01.2020 02:00,7.1,742.2,770.7,,77,Wind blowing from the east-northeast,3,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,13.0,,,2500 or more  or no clouds.,,,6.0,3.3,No precipitation,12,,,,
07.01.2020 20:00,9.4,740.9,769.5,2.0,84,Wind blowing from the east,1,,8,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,13.0,,,2500 or more  or no clouds.,,,8.0,6.8,No precipitation,12,,,,
07.01.2020 17:00,11.9,738.9,767.2,,68,Wind blowing from the east,3,,8,90  or more  but not 100%, ,,,7.0,15.7,,,,,,9.0,6.2,No precipitation,6,,,,
07.01.2020 14:00,11.4,738.8,767.2,-1.6,71,Wind blowing from the east-northeast,4,,10,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.0,,,,1000-1500,,,9.0,6.3,9.0,12,,,,
07.01.2020 11:00,9.2,740.4,768.9,,89,Wind blowing from the east-northeast,3,,16,70 – 80%., ,,,7.0,,,,2500 or more  or no clouds.,,,8.0,7.5,0.2,6,,,,
07.01.2020 08:00,7.2,738.9,767.2,3.8,100,Wind blowing from the east-northeast,3,,16,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.2,,,,2500 or more  or no clouds.,,,4.1,7.2,16.0,12,,,,
07.01.2020 05:00,8.2,735.1,763.0,,100,Wind blowing from the east,2,,16,,Rain  not freezing  intermittent  slight at time of observation. ,,,8.2,18.7,,,,,,1.2,8.2,16.0,6,,,,
07.01.2020 02:00,8.2,733.3,761.0,,100,Wind blowing from the north-east,5,,16,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.2,18.7,,,2500 or more  or no clouds.,,,1.8,8.2,7.0,12,,,,
06.01.2020 20:00,11.5,733.2,761.2,0.5,86,Wind blowing from the east-northeast,4,,8,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.7,,,,,,3.6,9.2,No precipitation,12,,,,
06.01.2020 17:00,15.8,732.7,760.6,,73,Wind blowing from the north-east,3,,7,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.7,,,,,,4.0,11.0,No precipitation,6,,,,
06.01.2020 14:00,18.3,733.3,760.9,-3.4,65,Wind blowing from the north-east,4,,7,40%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,18.3,,,2500 or more  or no clouds.,,,4.4,11.6,No precipitation,12,,,,
06.01.2020 11:00,13.6,736.7,764.5,,77,Wind blowing from the north-east,3,,7,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.8,16.8,,,,,,3.7,9.6,No precipitation,6,,,,
06.01.2020 08:00,8.8,736.9,764.9,1.2,100,Wind blowing from the east,3,,6,no clouds,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,16.8,,,,,,1.5,8.8,No precipitation,12,,,,
06.01.2020 05:00,9.7,735.7,763.6,,100,Wind blowing from the east-northeast,3,,6,,Mist. ,,,6.2,16.8,,,,,,1.5,9.7,No precipitation,6,,,,
06.01.2020 02:00,10.9,735.7,763.6,,95,Wind blowing from the east-northeast,3,,6,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,16.8,,,,,,2.3,10.1,No precipitation,6,,,,
05.01.2020 20:00,14.3,735.5,763.6,0.9,77,Wind blowing from the east-northeast,2,,5,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,16.8,,,,,,3.8,10.3,No precipitation,12,,,,
05.01.2020 17:00,16.7,734.6,762.6,,63,Wind blowing from the north,2,,5,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,16.8,,,2500 or more  or no clouds.,,,4.5,9.6,No precipitation,6,,,,
05.01.2020 14:00,15.1,734.7,762.7,-3.4,65,Wind blowing from the east,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,15.4,,,2500 or more  or no clouds.,,,4.4,8.6,No precipitation,12,,,,
05.01.2020 11:00,9.8,738.1,766.5,,83,Wind blowing from the east,1,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,9.9,,,,,,3.5,7.1,No precipitation,6,,,,
05.01.2020 08:00,6.7,737.8,766.4,0.6,100,Wind blowing from the north-east,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,8.6,,,1500-2000,,,1.9,6.7,No precipitation,12,,,,
05.01.2020 05:00,6.2,737.2,765.7,,100,Wind blowing from the north-northwest,1,,4,,Mist. ,,,5.0,8.6,,,,,,1.7,6.2,No precipitation,6,,,,
05.01.2020 02:00,6.8,738.9,767.5,,100,Wind blowing from the east,2,,4,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,8.6,,,2500 or more  or no clouds.,,,2.3,6.8,No precipitation,12,,,,
04.01.2020 20:00,7.6,740.1,768.8,1.1,88,Wind blowing from the east-northeast,2,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,8.6,,,1500-2000,,,3.8,5.7,No precipitation,12,,,,
04.01.2020 17:00,8.4,739.0,767.6,,85,Wind blowing from the east-northeast,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,8.6,,,1500-2000,,,5.0,6.0,No precipitation,6,,,,
04.01.2020 14:00,8.4,739.9,768.5,-2.3,88,Wind blowing from the north-east,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,8.4,,,1500-2000,,,4.9,6.5,No precipitation,12,,,,
04.01.2020 11:00,6.5,742.2,771.1,,100,Wind blowing from the east-northeast,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,6.7,,,1500-2000,,,3.6,6.5,No precipitation,6,,,,
04.01.2020 08:00,5.1,741.9,770.8,0.5,100,Wind blowing from the east,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,6.7,,,300-600,,,1.4,5.1,0.1,12,,,,
04.01.2020 05:00,5.0,741.4,770.2,,100,Wind blowing from the east,1,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,4.5,6.7,,,,,,0.2,5.0,No precipitation,6,,,,
04.01.2020 02:00,5.2,742.5,771.4,,100,Wind blowing from the east,1,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,6.7,,,2500 or more  or no clouds.,,,0.1,5.2,0.1,12,,,,
03.01.2020 20:00,5.8,742.3,771.3,0.6,100,Wind blowing from the east,1,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,6.7,,,300-600,,,0.7,5.8,0.2,12,,,,
03.01.2020 17:00,6.2,741.7,770.5,,100,Wind blowing from the east-northeast,2,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,7.1,,,1500-2000,,,2.0,6.2,No precipitation,6,,,,
03.01.2020 14:00,6.4,741.6,770.5,-2.1,100,Wind blowing from the north-east,1,,4,100%.,Mist. ,Rain.,Fog or ice fog or thick haze.,4.5,7.7,,,1500-2000,,,3.3,6.4,0.9,12,,,,
03.01.2020 11:00,5.1,743.7,772.6,,100,Wind blowing from the north-east,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,4.5,,,,300-600,,,0.5,5.1,0.6,6,,,,
03.01.2020 08:00,4.5,743.1,772.0,0.7,100,Wind blowing from the east,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,4.5,7.8,,,300-600,,,1.8,4.5,0.8,12,,,,
03.01.2020 05:00,4.7,742.4,771.3,,100,Wind blowing from the east-northeast,2,,6,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,4.7,7.8,,,,,,0.6,4.7,0.4,6,,,,
03.01.2020 02:00,5.1,742.4,771.2,,100,Wind blowing from the east-northeast,2,,6,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,7.8,,,2500 or more  or no clouds.,,,0.3,5.1,0.1,12,,,,
02.01.2020 20:00,5.9,742.5,771.3,0.9,100,Wind blowing from the east-northeast,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.9,8.1,,,1500-2000,,,2.7,5.9,No precipitation,12,,,,
02.01.2020 17:00,7.1,741.6,770.3,,85,Wind blowing from the east-northeast,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,8.1,,,1500-2000,,,4.1,4.8,No precipitation,6,,,,
02.01.2020 14:00,7.6,741.7,770.4,-1.9,83,Wind blowing from the east,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.6,8.1,,,1500-2000,,,4.3,4.9,No precipitation,12,,,,
02.01.2020 11:00,7.0,743.6,772.3,,85,Wind blowing from the east-northeast,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,8.1,,,1500-2000,,,4.0,4.7,No precipitation,6,,,,
02.01.2020 08:00,6.6,742.8,771.5,1.6,91,Wind blowing from the east-northeast,3,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,8.1,,,1500-2000,,,2.9,5.2,No precipitation,12,,,,
02.01.2020 05:00,7.0,741.2,769.9,,89,Wind blowing from the east-northeast,2,,5,,Mist. ,,,,8.1,,,,,,2.7,5.3,No precipitation,6,,,,
02.01.2020 02:00,7.2,741.4,770.1,,88,Wind blowing from the east-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,8.1,,,2500 or more  or no clouds.,,,2.6,5.3,No precipitation,12,,,,
01.01.2020 20:00,8.1,740.9,769.7,1.0,85,Wind blowing from the north-east,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,8.1,,,1500-2000,,,3.3,5.7,No precipitation,12,,,,
01.01.2020 17:00,7.9,739.9,768.7,,82,Wind blowing from the north-east,1,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,8.0,,,1500-2000,,,2.9,5.0,No precipitation,6,,,,
01.01.2020 14:00,7.5,740.8,769.6,-3.0,85,Wind blowing from the north-northeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,7.5,,,1500-2000,,,3.0,5.1,0.1,12,,,,
01.01.2020 11:00,5.3,743.8,772.8,,100,Wind blowing from the north-northeast,1,,5,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,6.8,,,1500-2000,,,2.1,5.3,,,,,,
01.01.2020 08:00,4.0,744.0,773.1,0.4,100,Wind blowing from the east-northeast,1,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.8,,,,2500 or more  or no clouds.,,,1.3,4.0,0.1,12,,,,
01.01.2020 05:00,3.8,743.6,772.6,,100,Wind blowing from the east-northeast,2,,5,,Fog or ice fog. ,,,3.8,8.0,,,,,,0.7,3.8,No precipitation,6,,,,
01.01.2020 02:00,4.0,744.4,773.5,,100,Wind blowing from the east-northeast,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.0,8.6,,,2500 or more  or no clouds.,,,1.3,4.0,No precipitation,12,,,,
31.12.2019 20:00,4.7,745.9,774.9,0.3,100,Wind blowing from the east,2,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.7,9.0,,,1500-2000,,,1.9,4.7,No precipitation,12,,,,
31.12.2019 17:00,5.6,745.6,774.5,,100,Wind blowing from the north-east,2,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.6,10.1,,,1500-2000,,,1.6,5.6,No precipitation,6,,,,
31.12.2019 14:00,6.0,745.9,774.8,-3.1,90,Wind blowing from the north-east,2,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.8,10.6,,,1500-2000,,,1.7,4.5,No precipitation,12,,,,
31.12.2019 11:00,6.7,749.0,778.0,,80,Wind blowing from the east-northeast,3,,9,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.7,11.2,,,1500-2000,,,2.4,3.5,No precipitation,6,,,,
31.12.2019 08:00,7.1,748.0,776.8,1.0,75,Wind blowing from the north-northeast,3,,10,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,7.1,11.2,,,1500-2000,,,3.1,3.0,No precipitation,12,,,,
31.12.2019 05:00,8.0,747.0,775.7,,77,Wind blowing from the north-northeast,3,,10,,Mist. ,,,8.0,11.2,,,,,,3.1,4.2,No precipitation,6,,,,
31.12.2019 02:00,8.5,746.8,775.4,,81,Wind blowing from the north,1,,10,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,11.2,,,2500 or more  or no clouds.,,,3.5,5.4,No precipitation,12,,,,
