Local time in Karamay,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
08.01.2020 23:00,-19.8,733.6,779.5,,80,Wind blowing from the west-southwest,1,,,,Mist. ,,,-21.1,-17.2,,,,,,4.2,-22.4,No precipitation,6,,,,
08.01.2020 20:00,-19.6,733.5,779.4,0.8,80,Wind blowing from the west-southwest,1,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-17.2,,,2500 or more  or no clouds.,,,5.0,-22.2,No precipitation,12,,,,
08.01.2020 17:00,-17.2,732.7,778.3,,81,Wind blowing from the south-west,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,-15.9,,,2500 or more  or no clouds.,,,4.9,-19.7,No precipitation,6,,,,
08.01.2020 14:00,-19.0,733.2,779.0,-0.5,80,Wind blowing from the south-west,2,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,,,,2500 or more  or no clouds.,,,3.4,-21.6,No precipitation,12,,,,
08.01.2020 11:00,-19.8,733.7,779.5,,80,Calm  no wind,0,,,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.1,,,,2000-2500,,,3.2,-22.4,No precipitation,6,,,,
08.01.2020 08:00,-20.8,733.1,778.9,0.1,79,Wind blowing from the north,0,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.9,-15.0,,,2000-2500,,,4.0,-23.5,No precipitation,12,,,,
08.01.2020 05:00,-19.9,733.0,778.5,,80,Wind blowing from the east,1,,,,Mist. ,,,-20.9,-15.0,,,,,,3.7,-22.5,No precipitation,6,,,,
08.01.2020 02:00,-20.8,733.0,778.6,-0.3,79,Wind blowing from the north-northwest,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.8,-15.0,,,2500 or more  or no clouds.,,,4.2,-23.5,No precipitation,12,,,,
07.01.2020 23:00,-19.3,733.3,779.0,,80,Calm  no wind,0,,,,Mist. ,,,-20.1,-15.0,,,,,,3.5,-21.9,No precipitation,6,,,,
07.01.2020 20:00,-18.0,732.7,778.3,0.9,81,Wind blowing from the north-east,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-15.0,,,2500 or more  or no clouds.,,,3.5,-20.5,No precipitation,12,,,,
07.01.2020 17:00,-15.9,731.8,777.1,,82,Wind blowing from the south-west,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-14.5,,,2500 or more  or no clouds.,,,4.5,-18.3,No precipitation,6,,,,
07.01.2020 14:00,-16.9,731.9,777.2,0.3,82,Wind blowing from the west-southwest,1,,2,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,-14.0,,,2500 or more  or no clouds.,,,3.4,-19.2,No precipitation,12,,,,
07.01.2020 11:00,-20.0,731.6,777.2,,80,Wind blowing from the north-west,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-20.1,,,,2500 or more  or no clouds.,,,2.5,-22.6,No precipitation,6,,,,
07.01.2020 08:00,-19.5,730.5,775.9,0.5,80,Wind blowing from the north-northwest,0,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-14.0,,,2000-2500,,,2.4,-22.1,No precipitation,12,,,,
07.01.2020 05:00,-19.0,730.0,775.0,,80,Wind blowing from the north-west,1,,,,Fog or ice fog. ,,,-19.4,-14.0,,,,,,2.2,-21.6,No precipitation,6,,,,
07.01.2020 02:00,-18.0,729.7,774.7,0.0,82,Wind blowing from the south-west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-14.0,,,2500 or more  or no clouds.,,,0.7,-20.3,No precipitation,12,,,,
06.01.2020 23:00,-18.7,729.7,775.0,,82,Calm  no wind,0,,,,Mist. ,,,-19.4,-14.0,,,,,,3.5,-21.1,No precipitation,6,,,,
06.01.2020 20:00,-17.3,729.4,774.6,0.6,82,Wind blowing from the north-northwest,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-14.0,,,2500 or more  or no clouds.,,,3.6,-19.6,No precipitation,12,,,,
06.01.2020 17:00,-14.5,728.8,773.6,,78,Wind blowing from the south-west,1,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-14.0,,,2500 or more  or no clouds.,,,4.9,-17.6,No precipitation,6,,,,
06.01.2020 14:00,-16.5,729.4,774.4,-0.5,83,Wind blowing from the north,0,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-14.0,,,2500 or more  or no clouds.,,,3.1,-18.7,No precipitation,12,,,,
06.01.2020 11:00,-18.8,729.9,775.1,,80,Wind blowing from the south-west,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.4,-14.0,,,2000-2500,,,6.0,-21.4,No precipitation,6,,,,
06.01.2020 08:00,-18.4,729.3,774.4,-0.1,82,Wind blowing from the west-southwest,1,,3,90  or more  but not 100%,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-14.0,,,2000-2500,,,1.4,-20.7,No precipitation,12,,,,
06.01.2020 05:00,-16.6,729.4,774.2,,85,Wind blowing from the west-northwest,0,,,,Mist. ,,,-18.5,-14.0,,,,,,2.4,-18.5,No precipitation,6,,,,
06.01.2020 02:00,-17.3,730.2,775.1,-1.0,83,Wind blowing from the south-west,1,,2,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-14.0,,,2500 or more  or no clouds.,,,3.8,-19.5,No precipitation,12,,,,
05.01.2020 23:00,-17.2,731.2,776.4,,79,Calm  no wind,0,,,,Mist. ,,,-18.5,-14.0,,,,,,5.0,-20.0,No precipitation,6,,,,
05.01.2020 20:00,-16.1,731.9,777.1,0.0,82,Wind blowing from the west,1,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-14.0,,,2000-2500,,,4.7,-18.5,No precipitation,12,,,,
05.01.2020 17:00,-14.2,731.9,776.9,,76,Wind blowing from the south-west,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-14.0,,,2000-2500,,,4.7,-17.5,No precipitation,6,,,,
05.01.2020 14:00,-14.5,732.9,777.8,-0.4,78,Wind blowing from the south-west,1,,2,60%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-12.5,,,2000-2500,,,4.1,-17.5,No precipitation,12,,,,
05.01.2020 11:00,-17.9,733.3,778.5,,80,Wind blowing from the north,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.5,-12.5,,,2000-2500,,,4.5,-20.5,No precipitation,6,,,,
05.01.2020 08:00,-18.3,732.7,777.9,0.2,80,Wind blowing from the north,0,,2,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-12.5,,,2000-2500,,,4.6,-20.9,No precipitation,12,,,,
05.01.2020 05:00,-17.2,732.5,777.5,,81,Wind blowing from the north,0,,,,Mist. ,,,-17.2,-12.5,,,,,,4.3,-19.7,No precipitation,6,,,,
05.01.2020 02:00,-15.9,732.4,777.2,0.0,83,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-12.5,,,2500 or more  or no clouds.,,,4.5,-18.1,No precipitation,12,,,,
04.01.2020 23:00,-15.5,732.4,777.4,,82,Calm  no wind,0,,,,Mist. ,,,-17.4,-12.5,,,,,,4.4,-17.9,No precipitation,6,,,,
04.01.2020 20:00,-15.6,732.1,777.1,0.9,82,Wind blowing from the west,0,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-12.5,,,2000-2500,,,4.1,-18.0,Trace of precipitation,12,,,,
04.01.2020 17:00,-14.0,731.2,776.0,,76,Wind blowing from the east,1,,,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-12.1,,,2000-2500,,,4.2,-17.3,No precipitation,6,,,,
04.01.2020 14:00,-12.6,731.5,776.2,-0.3,80,Wind blowing from the south-west,1,,2,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,-10.2,,,2000-2500,,,4.9,-15.3,Trace of precipitation,12,,,,
04.01.2020 11:00,-15.6,731.8,776.8,,83,Wind blowing from the west-southwest,1,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,,,,2000-2500,,,2.0,-17.8,No precipitation,6,,,,
04.01.2020 08:00,-16.0,730.7,775.5,0.0,83,Wind blowing from the west,1,,2,90  or more  but not 100%,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.4,,,,2000-2500,,,3.6,-18.2,No precipitation,12,,,,
04.01.2020 05:00,-16.8,730.7,775.4,,83,Calm  no wind,0,,,,Mist. ,,,-17.4,-10.0,,,,,,4.6,-19.1,No precipitation,6,,,,
04.01.2020 02:00,-16.8,730.4,774.9,0.4,81,Calm  no wind,0,,,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-10.0,,,2500 or more  or no clouds.,,,4.1,-19.3,No precipitation,12,,,,
03.01.2020 23:00,-16.4,730.0,774.8,,81,Calm  no wind,0,,,,Mist. ,,,-16.4,-10.0,,,,,,4.8,-19.0,No precipitation,6,,,,
03.01.2020 20:00,-14.3,730.4,774.9,0.1,83,Wind blowing from the north,1,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-10.0,,,2500 or more  or no clouds.,,,3.7,-16.6,Trace of precipitation,12,,,,
03.01.2020 17:00,-12.4,730.3,774.6,,77,Wind blowing from the south-west,2,,,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-9.4,,,2500 or more  or no clouds.,,,4.1,-15.6,No precipitation,6,,,,
03.01.2020 14:00,-10.2,731.0,775.1,-0.5,69,Wind blowing from the south,1,,3,20–30%.,Mist. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-9.0,,,2500 or more  or no clouds.,,,4.9,-14.8,Trace of precipitation,12,,,,
03.01.2020 11:00,-14.0,731.5,776.2,,85,Wind blowing from the north-west,2,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-8.7,,,2000-2500,,,2.4,-16.0,No precipitation,6,,,,
03.01.2020 08:00,-12.3,731.5,775.9,-0.5,85,Wind blowing from the east-northeast,1,,3,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-8.7,,,2000-2500,,,2.9,-14.3,No precipitation,12,,,,
03.01.2020 05:00,-11.9,732.0,776.1,,85,Wind blowing from the north-west,2,,,,Mist. ,,,-15.7,-8.7,,,,,,3.4,-13.9,No precipitation,6,,,,
03.01.2020 02:00,-12.1,732.4,776.5,-0.3,83,Wind blowing from the north,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-8.7,,,2500 or more  or no clouds.,,,4.0,-14.4,No precipitation,12,,,,
02.01.2020 23:00,-15.0,732.7,777.6,,80,Wind blowing from the north,1,,,,Mist. ,,,-15.8,-8.7,,,,,,4.3,-17.7,No precipitation,6,,,,
02.01.2020 20:00,-14.1,733.2,778.0,0.5,84,Wind blowing from the west-southwest,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-8.7,,,,,,2.7,-16.2,No precipitation,12,,,,
02.01.2020 17:00,-9.4,732.7,777.2,,67,Wind blowing from the east,1,,,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-8.7,,,,,,5.0,-14.4,No precipitation,6,,,,
02.01.2020 14:00,-9.5,733.3,777.7,-0.3,69,Wind blowing from the south-west,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-8.7,,,,,,5.0,-14.1,No precipitation,12,,,,
02.01.2020 11:00,-14.9,733.6,778.3,,77,Wind blowing from the north-northwest,1,,,no clouds, ,,,-15.8,-9.2,,,,,,9.0,-18.0,No precipitation,6,,,,
02.01.2020 08:00,-15.2,733.1,777.8,-0.3,80,Wind blowing from the north,1,,3,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.8,-9.2,,,,,,6.0,-17.9,No precipitation,12,,,,
02.01.2020 05:00,-15.6,733.4,777.9,,81,Wind blowing from the north-northwest,1,,,,Mist. ,,,-15.8,-9.2,,,,,,6.0,-18.1,No precipitation,6,,,,
02.01.2020 02:00,-14.3,733.6,778.1,-0.2,83,Wind blowing from the north-west,1,,3,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,-9.2,,,2500 or more  or no clouds.,,,6.0,-16.6,No precipitation,12,,,,
01.01.2020 23:00,-11.6,733.8,778.3,,83,Wind blowing from the east-northeast,1,,,,Mist. ,,,-14.2,-9.2,,,,,,6.0,-13.9,No precipitation,6,,,,
01.01.2020 20:00,-12.6,733.5,778.1,,82,Wind blowing from the east-northeast,2,,3,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,-9.2,,,2500 or more  or no clouds.,,,6.0,-15.0,No precipitation,12,,,,
01.01.2020 17:00,-9.5,732.9,777.2,,71,Wind blowing from the east-southeast,1,,,20–30%., ,,,-14.2,-8.2,,,2500 or more  or no clouds.,,,7.0,-13.9,No precipitation,6,,,,
01.01.2020 14:00,-9.9,732.9,777.1,0.3,72,Wind blowing from the south-west,2,,2,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.2,-7.4,,,2500 or more  or no clouds.,,,7.0,-14.0,No precipitation,12,,,,
01.01.2020 11:00,-13.7,732.6,777.0,,80,Calm  no wind,0,,,40%., ,,,-14.2,-7.4,,,2500 or more  or no clouds.,,,7.0,-16.4,No precipitation,6,,,,
01.01.2020 08:00,-13.8,731.7,775.9,0.2,82,Wind blowing from the north-northwest,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.9,-7.4,,,2000-2500,,,8.0,-16.2,No precipitation,12,,,,
01.01.2020 05:00,-13.5,731.5,775.6,,84,Wind blowing from the north-west,2,,,,Mist. ,,,-13.8,-7.4,,,,,,7.0,-15.6,No precipitation,6,,,,
01.01.2020 02:00,-11.6,731.4,775.5,-0.1,83,Wind blowing from the west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-7.4,,,2500 or more  or no clouds.,,,7.0,-13.9,No precipitation,12,,,,
31.12.2019 23:00,-11.0,731.5,775.6,,78,Wind blowing from the east-northeast,2,,,, ,,,-13.0,-7.4,,,,,,8.0,-14.2,No precipitation,6,,,,
31.12.2019 20:00,-9.4,731.2,775.2,0.3,74,Wind blowing from the east-northeast,2,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-7.4,,,2000-2500,,,9.0,-13.2,No precipitation,12,,,,
31.12.2019 17:00,-8.9,730.9,774.9,,67,Wind blowing from the south-west,2,,,90  or more  but not 100%, ,,,-13.0,-7.4,,,2000-2500,,,11.0,-13.9,No precipitation,6,,,,
31.12.2019 14:00,-9.9,731.5,775.6,-0.3,67,Wind blowing from the north-northwest,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.0,-9.9,,,2000-2500,,,10.0,-14.9,No precipitation,12,,,,
31.12.2019 11:00,-11.4,731.8,776.2,,71,Calm  no wind,0,,,90  or more  but not 100%, ,,,-13.9,-11.0,,,2000-2500,,,9.0,-15.6,No precipitation,6,,,,
31.12.2019 08:00,-11.6,731.2,775.4,0.0,70,Wind blowing from the east,1,,3,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-11.0,,,2000-2500,,,8.0,-16.0,No precipitation,12,,,,
31.12.2019 05:00,-12.6,731.2,775.5,,80,Wind blowing from the south-southeast,1,,,, ,,,-15.2,-11.0,,,,,,9.0,-15.3,No precipitation,6,,,,
31.12.2019 02:00,-11.9,731.2,775.5,-0.5,78,Wind blowing from the north,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-11.0,,,2500 or more  or no clouds.,,,9.0,-15.0,No precipitation,12,,,,
