Local time in East Ujimqin,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 14:00,-15.5,694.4,776.5,,64,Wind blowing from the west-northwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-23.7,-14.3,,,,,,30.0,-20.9,No precipitation,12,,,,
11.01.2020 11:00,-18.5,696.2,778.6,,66,Wind blowing from the south-west,2,,6,no clouds, ,,,-23.7,-14.3,,,,,,23.0,-23.3,No precipitation,6,,,,
11.01.2020 08:00,-23.5,695.6,778.9,0.5,75,Wind blowing from the west-southwest,2,,9,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-14.3,,,2500 or more  or no clouds.,,,15.0,-26.7,No precipitation,12,,,,
11.01.2020 05:00,-22.2,695.1,777.8,,73,Wind blowing from the south-west,1,,9,, ,,,-25.6,-14.3,,,,,,26.0,-25.7,No precipitation,6,,,,
11.01.2020 02:00,-20.7,695.2,777.2,0.0,76,Wind blowing from the west,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-14.3,,,2500 or more  or no clouds.,,,25.0,-23.8,No precipitation,12,,,,
10.01.2020 23:00,-18.8,695.2,777.5,,74,Wind blowing from the north-northwest,1,,9,, ,,,-25.6,-14.3,,,,,,25.0,-22.3,No precipitation,6,,,,
10.01.2020 20:00,-18.9,694.8,778.2,1.0,78,Wind blowing from the south,1,,7,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-14.3,,,,,,6.0,-21.8,No precipitation,12,,,,
10.01.2020 17:00,-17.8,693.8,776.5,,72,Wind blowing from the west-southwest,2,,7,no clouds, ,,,-25.6,-14.3,,,,,,30.0,-21.6,No precipitation,6,,,,
10.01.2020 14:00,-14.7,692.9,775.2,-0.5,65,Wind blowing from the west,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.6,-14.0,,,,,,30.0,-19.8,No precipitation,12,,,,
10.01.2020 11:00,-18.7,693.4,776.2,,69,Wind blowing from the west-southwest,2,,5,no clouds, ,,,-25.6,-14.0,,,,,,17.0,-23.0,No precipitation,6,,,,
10.01.2020 08:00,-25.3,693.1,776.5,0.4,76,Wind blowing from the north-northeast,2,,5,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.5,-14.0,,,2500 or more  or no clouds.,,,17.0,-28.3,Trace of precipitation,12,,,,
10.01.2020 05:00,-22.6,692.7,775.0,,75,Wind blowing from the west-southwest,2,,6,, ,,,-25.9,-14.0,,,,,,20.0,-25.8,No precipitation,6,,,,
10.01.2020 02:00,-24.0,693.1,775.6,-0.1,76,Wind blowing from the north-east,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.9,-14.0,,,2500 or more  or no clouds.,,,15.0,-27.0,No precipitation,12,,,,
09.01.2020 23:00,-23.2,693.2,776.0,,76,Wind blowing from the north-east,1,,6,, ,,,-25.9,-14.0,,,,,,10.0,-26.3,No precipitation,6,,,,
09.01.2020 20:00,-19.8,693.0,776.2,0.2,77,Wind blowing from the west,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.9,-14.0,,,,,,17.0,-22.9,No precipitation,12,,,,
09.01.2020 17:00,-16.9,692.8,775.6,,70,Wind blowing from the north-west,0,,3,no clouds, ,,,-25.9,-14.0,,,,,,30.0,-21.1,No precipitation,6,,,,
09.01.2020 14:00,-15.4,693.0,775.5,-1.3,64,Wind blowing from the west,1,,3,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.9,-14.5,,,2500 or more  or no clouds.,,,30.0,-20.8,No precipitation,12,,,,
09.01.2020 11:00,-18.3,694.3,777.3,,74,Wind blowing from the north-west,1,,3,no clouds, ,,,-25.9,-14.3,,,,,,19.0,-21.8,No precipitation,6,,,,
09.01.2020 08:00,-24.7,694.5,778.2,-0.4,76,Wind blowing from the north-northeast,1,,3,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.9,,,,,,,8.0,-27.7,No precipitation,12,,,,
09.01.2020 05:00,-25.1,694.9,778.0,,78,Wind blowing from the north-northeast,1,,3,, ,,,-25.4,-14.3,,,,,,15.0,-27.8,No precipitation,6,,,,
09.01.2020 02:00,-24.8,695.5,778.3,-0.2,76,Wind blowing from the north-east,0,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-24.8,-14.3,,,2500 or more  or no clouds.,,,17.0,-27.8,No precipitation,12,,,,
08.01.2020 23:00,-24.1,695.7,778.6,,80,Wind blowing from the north-east,1,,6,, ,,,-24.3,-14.1,,,,,,13.0,-26.6,No precipitation,6,,,,
08.01.2020 20:00,-21.1,696.0,779.5,0.4,76,Wind blowing from the north-northeast,1,,6,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-13.5,,,,,,5.0,-24.2,No precipitation,12,,,,
08.01.2020 17:00,-17.1,695.6,777.9,,73,Wind blowing from the south-west,2,,6,no clouds, ,,,-22.4,-12.2,,,,,,30.0,-20.8,No precipitation,6,,,,
08.01.2020 14:00,-14.6,695.6,776.7,,67,Wind blowing from the south-west,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-10.1,,,,,,30.0,-19.4,0.2,12,,,,
08.01.2020 11:00,-16.4,696.5,777.8,,72,Wind blowing from the west-southwest,2,,4,no clouds, ,,,-22.4,-9.8,,,,,,23.0,-20.3,No precipitation,6,,,,
08.01.2020 08:00,-22.3,696.4,778.6,0.4,80,Calm  no wind,0,,,no clouds,Haze. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.4,-9.8,,,,,,3.3,-24.8,0.5,12,,,,
08.01.2020 05:00,-19.6,696.0,777.4,,81,Calm  no wind,0,,,, ,,,-19.6,-9.8,,,,,,29.0,-22.0,0.5,6,,,,
08.01.2020 02:00,-15.2,696.1,776.5,-0.6,81,Wind blowing from the south-west,1,,8,,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-9.8,,,2500 or more  or no clouds.,,,8.0,-17.7,0.3,12,,,,
07.01.2020 23:00,-14.1,696.7,777.2,,82,Wind blowing from the west-northwest,1,,8,,Intermittent fall of snowflakes  slight at time of observation. ,,,-17.9,-9.5,,,,,,13.0,-16.6,No precipitation,6,,,,
07.01.2020 20:00,-14.2,696.7,778.3,0.6,73,Wind blowing from the north-east,1,,8,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-9.4,,,2500 or more  or no clouds.,,,20.0,-18.0,No precipitation,12,,,,
07.01.2020 17:00,-12.2,696.1,776.9,,68,Wind blowing from the west-northwest,2,,8,no clouds, ,,,-17.9,-9.4,,,,,,30.0,-16.9,No precipitation,6,,,,
07.01.2020 14:00,-10.0,696.0,775.9,,60,Wind blowing from the west,2,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.9,-9.4,,,,,,30.0,-16.3,No precipitation,12,,,,
07.01.2020 11:00,-11.8,697.0,776.9,,66,Wind blowing from the west-northwest,3,,8,no clouds, ,,,-17.9,-9.4,,,,,,29.0,-16.9,No precipitation,6,,,,
07.01.2020 08:00,-17.6,696.9,777.7,0.1,75,Wind blowing from the north-east,1,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-9.4,,,,,,5.0,-21.0,No precipitation,12,,,,
07.01.2020 05:00,-15.4,696.8,777.5,,75,Wind blowing from the west-northwest,2,,8,, ,,,-15.8,-9.4,,,,,,30.0,-18.8,No precipitation,6,,,,
07.01.2020 02:00,-11.8,697.0,777.1,0.8,75,Wind blowing from the south-west,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-9.4,,,2500 or more  or no clouds.,,,30.0,-15.3,No precipitation,12,,,,
06.01.2020 23:00,-9.9,696.2,776.3,,80,Wind blowing from the west-northwest,5,,9,, ,,,-14.4,-9.4,,,,,,28.0,-12.8,No precipitation,6,,,,
06.01.2020 20:00,-9.8,695.8,775.9,1.2,77,Wind blowing from the west-northwest,4,,10,40%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-9.8,,,2500 or more  or no clouds.,,,30.0,-13.1,Trace of precipitation,12,,,,
06.01.2020 17:00,-11.1,694.6,774.5,,75,Wind blowing from the west-southwest,1,,10,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-10.1,,,,,,30.0,-14.7,No precipitation,6,,,,
06.01.2020 14:00,-11.0,693.5,773.3,0.3,69,Wind blowing from the west,4,,10,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,-8.7,,,2500 or more  or no clouds.,,,30.0,-15.7,0.2,12,,,,
06.01.2020 11:00,-13.5,693.2,773.6,,70,Wind blowing from the west-northwest,3,,10,20–30%., ,,,-14.4,-8.7,,,2500 or more  or no clouds.,,,30.0,-17.8,No precipitation,6,,,,
06.01.2020 08:00,-13.7,691.9,772.0,1.1,75,Wind blowing from the north-west,3,,8,20–30%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-8.7,,,2500 or more  or no clouds.,,,22.0,-17.3,0.2,12,,,,
06.01.2020 05:00,-11.7,690.8,770.4,,83,Calm  no wind,0,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,,-8.7,,,,,,9.0,-14.0,0.2,6,,,,
06.01.2020 02:00,-12.2,691.1,770.3,-0.1,76,Wind blowing from the north,0,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,-8.7,,,2500 or more  or no clouds.,,,21.0,-15.6,No precipitation,12,,,,
05.01.2020 23:00,-13.8,691.2,771.4,,75,Wind blowing from the south-east,1,,5,, ,,,-21.8,-8.7,,,,,,28.0,-17.3,No precipitation,6,,,,
05.01.2020 20:00,-13.0,691.9,773.1,-0.9,73,Wind blowing from the south-southeast,2,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-8.7,,,2500 or more  or no clouds.,,,27.0,-16.8,No precipitation,12,,,,
05.01.2020 17:00,-12.2,692.8,774.0,,71,Wind blowing from the west-southwest,1,,4,50%., ,,,-21.8,-8.7,,,2500 or more  or no clouds.,,,18.0,-16.4,No precipitation,6,,,,
05.01.2020 14:00,-9.1,693.4,773.6,,61,Wind blowing from the south-southeast,2,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-7.4,,,2500 or more  or no clouds.,,,30.0,-15.4,No precipitation,12,,,,
05.01.2020 11:00,-13.4,694.9,775.6,,65,Wind blowing from the south-southwest,1,,3,no clouds, ,,,-21.8,-7.4,,,,,,20.0,-18.6,No precipitation,6,,,,
05.01.2020 08:00,-20.4,695.5,777.6,0.0,78,Wind blowing from the south-southwest,1,,3,no clouds,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-21.8,-7.4,,,,,,3.4,-23.2,No precipitation,12,,,,
05.01.2020 05:00,-20.6,695.5,776.9,,78,Calm  no wind,0,,,, ,,,-20.9,-7.4,,,,,,21.0,-23.4,No precipitation,6,,,,
05.01.2020 02:00,-17.3,696.1,776.5,-0.2,76,Wind blowing from the north,0,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-7.4,,,2500 or more  or no clouds.,,,16.0,-20.5,No precipitation,12,,,,
04.01.2020 23:00,-14.0,696.3,777.0,,75,Wind blowing from the south-west,2,,4,, ,,,-19.7,-7.4,,,,,,15.0,-17.5,No precipitation,6,,,,
04.01.2020 20:00,-15.1,696.4,778.3,,75,Wind blowing from the north,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-7.4,,,,,,16.0,-18.5,No precipitation,12,,,,
04.01.2020 17:00,-10.9,695.8,776.8,,69,Calm  no wind,0,,,no clouds, ,,,-19.7,-7.4,,,,,,18.0,-15.6,No precipitation,6,,,,
04.01.2020 14:00,-8.0,695.6,776.0,-1.0,57,Wind blowing from the south-west,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-8.0,,,,,,30.0,-15.2,No precipitation,12,,,,
04.01.2020 11:00,-12.8,696.6,777.7,,65,Wind blowing from the west-southwest,2,,4,no clouds, ,,,-19.7,-8.2,,,,,,16.0,-18.0,No precipitation,6,,,,
04.01.2020 08:00,-18.5,696.1,777.6,0.9,76,Wind blowing from the west-southwest,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-8.2,,,,,,20.0,-21.7,No precipitation,12,,,,
04.01.2020 05:00,-18.3,695.2,776.1,,75,Wind blowing from the west-southwest,2,,6,, ,,,-19.6,-8.2,,,,,,26.0,-21.6,No precipitation,6,,,,
04.01.2020 02:00,-17.7,694.9,775.4,0.6,76,Wind blowing from the west-southwest,1,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.6,-8.2,,,2500 or more  or no clouds.,,,25.0,-20.9,No precipitation,12,,,,
03.01.2020 23:00,-16.5,694.3,775.5,,73,Wind blowing from the west-northwest,0,,6,, ,,,-19.7,-8.2,,,,,,24.0,-20.2,No precipitation,6,,,,
03.01.2020 20:00,-13.8,693.7,775.1,,73,Wind blowing from the south-west,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-8.2,,,,,,22.0,-17.6,No precipitation,12,,,,
03.01.2020 17:00,-10.8,693.3,774.0,,72,Wind blowing from the west-southwest,3,,6,20–30%., ,,,-19.7,-8.2,,,2500 or more  or no clouds.,,,25.0,-15.0,No precipitation,6,,,,
03.01.2020 14:00,-9.2,693.1,773.6,-1.6,61,Wind blowing from the south-west,1,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.7,-9.2,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
03.01.2020 11:00,-14.7,694.7,776.2,,62,Wind blowing from the west-southwest,1,,5,no clouds, ,,,-19.7,-10.3,,,,,,18.0,-20.4,No precipitation,6,,,,
03.01.2020 08:00,-19.5,695.0,776.8,0.1,72,Wind blowing from the west-southwest,2,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-22.6,-10.3,,,,,,24.0,-23.3,No precipitation,12,,,,
03.01.2020 05:00,-18.4,694.9,776.2,,70,Wind blowing from the south-southwest,2,,,, ,,,-23.9,-10.3,,,,,,30.0,-22.5,No precipitation,6,,,,
03.01.2020 02:00,-18.6,694.9,776.1,-0.2,69,Wind blowing from the west-southwest,3,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-25.7,-10.3,,,2500 or more  or no clouds.,,,21.0,-22.9,No precipitation,12,,,,
02.01.2020 23:00,-18.0,695.1,777.1,,67,Wind blowing from the west-southwest,2,,10,, ,,,-26.1,-10.3,,,,,,28.0,-22.6,No precipitation,6,,,,
02.01.2020 20:00,-14.9,695.1,777.4,-0.1,62,Wind blowing from the west-southwest,6,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-10.3,,,,,,28.0,-20.6,No precipitation,12,,,,
02.01.2020 17:00,-13.1,695.2,777.3,,66,Wind blowing from the south-west,4,,6,no clouds, ,,,-26.2,-10.3,,,,,,25.0,-18.1,No precipitation,6,,,,
02.01.2020 14:00,-11.9,695.5,777.7,-1.6,55,Wind blowing from the west-northwest,1,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-26.2,-11.8,,,,,,29.0,-19.1,No precipitation,12,,,,
02.01.2020 11:00,-17.7,697.1,780.7,,59,Wind blowing from the west,2,,6,no clouds, ,,,-26.2,-16.4,,,,,,17.0,-23.8,No precipitation,6,,,,
02.01.2020 08:00,-22.2,697.1,781.2,0.5,71,Wind blowing from the west-southwest,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-27.3,,,,,,,19.0,-26.0,No precipitation,12,,,,
