Local time in Hoboksar,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2020 02:00,-19.6,652.8,775.7,0.0,76,Wind blowing from the north,4,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-19.8,-7.7,,,2500 or more  or no clouds.,,,30.0,-22.8,0.5,12,,,,
10.01.2020 23:00,-14.7,652.8,776.2,,80,Wind blowing from the north-northwest,2,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-18.3,-7.7,,,,,,3.8,-17.4,0.5,6,,,,
10.01.2020 20:00,-13.5,652.3,775.4,0.9,85,Wind blowing from the east,1,,,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-7.7,,,1500-2000,,,3.2,-15.5,0.1,12,,,,
10.01.2020 17:00,-9.8,651.4,773.3,,74,Wind blowing from the east-southeast,1,,5,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-6.6,,,1500-2000,,,6.0,-13.6,Trace of precipitation,6,,,,
10.01.2020 14:00,-9.0,651.7,773.5,-0.5,63,Wind blowing from the south,1,,5,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-18.3,-4.9,,,1500-2000,,,5.0,-14.9,Trace of precipitation,12,,,,
10.01.2020 11:00,-16.1,652.2,776.0,,69,Wind blowing from the north-northeast,3,,,60%., ,,,,,,,1500-2000,,,30.0,-20.5,No precipitation,6,,,,
10.01.2020 08:00,-16.0,652.0,775.6,-0.3,72,Wind blowing from the north-east,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,30.0,-19.9,No precipitation,12,,,,
10.01.2020 05:00,-16.0,652.3,773.7,,69,Wind blowing from the north,4,,,, ,,,-17.0,-4.9,,,,,,30.0,-20.4,No precipitation,6,,,,
10.01.2020 02:00,-15.9,652.9,774.6,-0.6,72,Wind blowing from the north,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.0,-4.9,,,2500 or more  or no clouds.,,,30.0,-19.9,No precipitation,12,,,,
09.01.2020 23:00,-16.5,653.5,776.3,,72,Wind blowing from the north,3,,,, ,,,-16.7,-4.9,,,,,,30.0,-20.4,No precipitation,6,,,,
09.01.2020 20:00,-16.1,653.5,776.2,0.3,72,Wind blowing from the north,3,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-4.9,,,1500-2000,,,30.0,-20.1,No precipitation,12,,,,
09.01.2020 17:00,-6.6,653.2,773.2,,53,Calm  no wind,0,,,70 – 80%., ,,,-15.3,-4.9,,,1500-2000,,,30.0,-14.6,No precipitation,6,,,,
09.01.2020 14:00,-7.9,653.5,773.9,-0.6,55,Wind blowing from the north-west,1,,4,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-4.2,,,1500-2000,,,30.0,-15.4,No precipitation,12,,,,
09.01.2020 11:00,-11.2,654.1,776.0,,69,Wind blowing from the north-northeast,2,,,90  or more  but not 100%, ,,,-15.3,,,,1500-2000,,,30.0,-15.9,No precipitation,6,,,,
09.01.2020 08:00,-11.1,653.5,775.9,-0.5,67,Wind blowing from the north-northwest,1,,4,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,-4.2,,,2500 or more  or no clouds.,,,30.0,-16.0,No precipitation,12,,,,
09.01.2020 05:00,-10.4,654.0,774.1,,69,Wind blowing from the north-northwest,1,,,, ,,,-15.4,-4.2,,,,,,30.0,-15.0,No precipitation,6,,,,
09.01.2020 02:00,-10.0,654.3,774.4,-0.2,64,Wind blowing from the north,3,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,-4.2,,,2500 or more  or no clouds.,,,30.0,-15.5,No precipitation,12,,,,
08.01.2020 23:00,-12.7,654.5,776.7,,72,Wind blowing from the north-northwest,2,,,, ,,,-16.5,-4.2,,,,,,30.0,-16.7,No precipitation,6,,,,
08.01.2020 20:00,-15.0,654.5,777.7,0.7,69,Wind blowing from the north-northwest,3,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-4.2,,,1500-2000,,,30.0,-19.4,No precipitation,12,,,,
08.01.2020 17:00,-6.2,653.8,775.0,,53,Wind blowing from the east,2,,,60%., ,,,-16.8,-4.2,,,1500-2000,,,30.0,-14.4,No precipitation,6,,,,
08.01.2020 14:00,-6.5,654.1,775.2,-0.8,50,Wind blowing from the west,2,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.8,-4.1,,,1500-2000,,,30.0,-15.2,No precipitation,12,,,,
08.01.2020 11:00,-11.8,654.9,778.0,,65,Wind blowing from the north,2,,,90  or more  but not 100%, ,,,-16.8,,,,1500-2000,,,30.0,-17.2,No precipitation,6,,,,
08.01.2020 08:00,-13.2,654.1,776.5,,62,Wind blowing from the north,4,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.3,,,,,,,30.0,-19.1,No precipitation,12,,,,
08.01.2020 05:00,-14.5,654.1,775.2,,64,Wind blowing from the north,3,,,, ,,,-17.6,-4.1,,,,,,30.0,-19.8,No precipitation,6,,,,
08.01.2020 02:00,-13.8,654.1,775.3,-0.2,59,Wind blowing from the north-northeast,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-4.1,,,2500 or more  or no clouds.,,,30.0,-20.1,No precipitation,12,,,,
07.01.2020 23:00,-16.1,654.3,777.4,,70,Calm  no wind,0,,,, ,,,-17.6,-4.1,,,,,,30.0,-20.3,No precipitation,6,,,,
07.01.2020 20:00,-12.6,653.9,777.3,0.8,64,Wind blowing from the north-northeast,3,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-4.1,,,,,,30.0,-18.0,No precipitation,12,,,,
07.01.2020 17:00,-6.1,653.1,774.7,,54,Wind blowing from the east-northeast,1,,5,20–30%., ,,,-17.6,-3.1,,,1500-2000,,,25.0,-13.9,No precipitation,6,,,,
07.01.2020 14:00,-7.0,652.9,774.5,0.1,55,Wind blowing from the west,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,-0.7,,,,,,29.0,-14.7,No precipitation,12,,,,
07.01.2020 11:00,-12.4,652.8,774.9,,64,Wind blowing from the north-northeast,3,,,20–30%., ,,,-17.6,,,,2500 or more  or no clouds.,,,30.0,-17.8,No precipitation,6,,,,
07.01.2020 08:00,-16.9,651.8,774.7,0.3,71,Wind blowing from the north,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-17.6,,,,2500 or more  or no clouds.,,,30.0,-20.9,No precipitation,12,,,,
07.01.2020 05:00,-17.0,651.5,772.0,,73,Wind blowing from the north,4,,,, ,,,-17.4,-0.7,,,,,,30.0,-20.8,No precipitation,6,,,,
07.01.2020 02:00,-16.2,651.7,772.7,-0.1,74,Wind blowing from the north,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,-0.7,,,2500 or more  or no clouds.,,,30.0,-19.8,No precipitation,12,,,,
06.01.2020 23:00,-13.1,651.8,773.5,,69,Wind blowing from the north-east,4,,,, ,,,-14.9,-0.7,,,,,,30.0,-17.6,No precipitation,6,,,,
06.01.2020 20:00,-12.6,651.1,773.1,-0.2,65,Wind blowing from the north,3,,6,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,-0.7,,,1500-2000,,,30.0,-17.8,No precipitation,12,,,,
06.01.2020 17:00,-3.1,651.3,770.5,,48,Wind blowing from the west-southwest,2,,,70 – 80%., ,,,-15.4,-0.7,,,1500-2000,,,30.0,-12.6,No precipitation,6,,,,
06.01.2020 14:00,-5.7,651.7,772.0,,49,Calm  no wind,0,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,-2.8,,,1500-2000,,,30.0,-14.7,No precipitation,12,,,,
06.01.2020 11:00,-11.1,651.9,773.5,,62,Wind blowing from the north,4,,,50%., ,,,-15.4,,,,2500 or more  or no clouds.,,,30.0,-17.1,No precipitation,6,,,,
06.01.2020 08:00,-13.4,651.5,773.9,-0.2,66,Wind blowing from the north,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.4,,,,,,,30.0,-18.4,No precipitation,12,,,,
06.01.2020 05:00,-12.0,651.7,771.7,,62,Wind blowing from the north-northeast,2,,,, ,,,-15.7,-2.8,,,,,,30.0,-17.8,No precipitation,6,,,,
06.01.2020 02:00,-13.1,652.3,772.4,-0.9,64,Wind blowing from the north,4,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-2.8,,,2500 or more  or no clouds.,,,30.0,-18.5,No precipitation,12,,,,
05.01.2020 23:00,-13.2,653.2,775.3,,64,Calm  no wind,0,,,, ,,,-15.7,-2.8,,,,,,30.0,-18.6,No precipitation,6,,,,
05.01.2020 20:00,-14.1,653.7,776.8,0.3,71,Wind blowing from the north,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-2.8,,,,,,30.0,-18.2,No precipitation,12,,,,
05.01.2020 17:00,-6.1,653.4,774.3,,54,Wind blowing from the east-southeast,1,,,40%., ,,,-15.7,-2.8,,,1500-2000,,,30.0,-14.1,No precipitation,6,,,,
05.01.2020 14:00,-4.8,654.1,774.2,,47,Wind blowing from the south-east,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,-4.0,,,,,,30.0,-14.4,No precipitation,12,,,,
05.01.2020 11:00,-12.2,654.4,776.6,,66,Calm  no wind,0,,,no clouds, ,,,-15.7,,,,,,,30.0,-17.4,No precipitation,6,,,,
05.01.2020 08:00,-14.8,653.9,776.3,0.1,70,Wind blowing from the north,3,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,-4.5,,,1500-2000,,,30.0,-19.1,No precipitation,12,,,,
05.01.2020 05:00,-13.9,653.8,774.4,,67,Wind blowing from the west-northwest,1,,,, ,,,-16.3,-4.5,,,,,,30.0,-18.7,No precipitation,6,,,,
05.01.2020 02:00,-11.8,653.7,773.8,0.1,66,Wind blowing from the north,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-4.5,,,2500 or more  or no clouds.,,,30.0,-16.9,No precipitation,12,,,,
04.01.2020 23:00,-12.2,653.6,775.8,,71,Wind blowing from the north-northwest,2,,,, ,,,-16.3,-4.5,,,,,,30.0,-16.5,No precipitation,6,,,,
04.01.2020 20:00,-10.9,653.6,775.8,1.0,66,Wind blowing from the north,4,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-4.5,,,1500-2000,,,30.0,-16.0,No precipitation,12,,,,
04.01.2020 17:00,-5.1,652.6,773.6,,54,Wind blowing from the north-west,1,,,20–30%., ,,,-16.3,-4.9,,,1500-2000,,,30.0,-13.0,No precipitation,6,,,,
04.01.2020 14:00,-5.1,653.0,774.1,-0.2,48,Wind blowing from the west,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,-3.3,,,2500 or more  or no clouds.,,,30.0,-14.4,No precipitation,12,,,,
04.01.2020 11:00,-13.0,653.2,775.9,,63,Wind blowing from the north,2,,,no clouds, ,,,-16.3,,,,,,,30.0,-18.7,No precipitation,6,,,,
04.01.2020 08:00,-14.2,652.3,775.2,-0.2,73,Wind blowing from the north-northeast,4,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.3,,,,2500 or more  or no clouds.,,,30.0,-18.1,No precipitation,12,,,,
04.01.2020 05:00,-16.0,652.5,773.9,,74,Wind blowing from the north-northwest,1,,,, ,,,-16.2,-3.3,,,,,,30.0,-19.6,No precipitation,6,,,,
04.01.2020 02:00,-15.8,652.4,773.2,0.1,72,Wind blowing from the north,3,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.1,-3.3,,,2500 or more  or no clouds.,,,30.0,-19.7,No precipitation,12,,,,
03.01.2020 23:00,-14.9,652.3,774.7,,77,Wind blowing from the north-northwest,2,,,, ,,,-16.1,-3.3,,,,,,30.0,-18.0,No precipitation,6,,,,
03.01.2020 20:00,-14.8,652.6,775.7,,77,Wind blowing from the north-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.0,-3.3,,,,,,30.0,-17.9,No precipitation,12,,,,
03.01.2020 17:00,-6.9,652.5,772.8,,65,Wind blowing from the north-west,3,,,no clouds, ,,,-14.8,-3.3,,,,,,30.0,-12.4,No precipitation,6,,,,
03.01.2020 14:00,-4.8,653.2,773.6,-0.3,54,Wind blowing from the east-northeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.8,-0.7,,,,,,30.0,-12.7,No precipitation,12,,,,
03.01.2020 11:00,-11.9,653.5,775.3,,76,Wind blowing from the north,2,,,no clouds, ,,,-14.8,,,,,,,30.0,-15.3,No precipitation,6,,,,
03.01.2020 08:00,-14.4,653.3,776.0,-0.6,78,Wind blowing from the north,1,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,,,,2500 or more  or no clouds.,,,30.0,-17.5,No precipitation,12,,,,
03.01.2020 05:00,-11.5,653.9,774.3,,73,Wind blowing from the north,4,,,, ,,,-13.5,-0.7,,,,,,30.0,-15.5,No precipitation,6,,,,
03.01.2020 02:00,-13.3,654.6,775.0,-0.4,76,Wind blowing from the north-northwest,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-13.5,-0.7,,,2500 or more  or no clouds.,,,30.0,-16.6,No precipitation,12,,,,
02.01.2020 23:00,-11.8,655.0,776.2,,73,Wind blowing from the north-northwest,4,,,, ,,,-13.0,-0.7,,,,,,30.0,-15.7,No precipitation,6,,,,
02.01.2020 20:00,-12.9,655.2,776.4,,80,Wind blowing from the north-northwest,4,,5,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-0.7,,,1500-2000,,,30.0,-15.6,No precipitation,12,,,,
02.01.2020 17:00,-6.2,655.0,774.3,,78,Wind blowing from the north-northwest,3,,,no clouds, ,,,,-0.7,,,,,,30.0,-9.4,No precipitation,6,,,,
02.01.2020 14:00,-3.8,655.6,775.0,0.1,76,Wind blowing from the north,1,,4,no clouds,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-2.4,,,,,,21.0,-7.4,No precipitation,12,,,,
02.01.2020 11:00,-8.3,655.5,776.6,,87,Wind blowing from the north-east,1,,,50%.,Cloud development not observed or not observable. ,Snow and/or other types of solid precipitation,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-5.1,,,1500-2000,,,30.0,-10.1,No precipitation,6,,,,
02.01.2020 08:00,-7.1,655.1,776.3,-0.2,89,Wind blowing from the west,1,,4,90  or more  but not 100%,Intermittent fall of snowflakes  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-5.1,,,1500-2000,,,4.6,-8.6,No precipitation,12,,,,
02.01.2020 05:00,-6.0,655.3,774.7,,85,Wind blowing from the east-northeast,1,,,,Intermittent fall of snowflakes  slight at time of observation. ,,,-15.3,-5.1,,,,,,3.1,-8.1,No precipitation,6,,,,
02.01.2020 02:00,-8.6,655.6,775.3,-0.3,79,Wind blowing from the north-northeast,3,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.3,-5.1,,,2500 or more  or no clouds.,,,30.0,-11.6,No precipitation,12,,,,
