Local time in Wenzhou,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.01.2020 17:00,11.9,763.0,766.6,,60,Wind blowing from the east,3,,,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,13.7,,,1500-2000,,,6.0,4.4,No precipitation,6,,,,
09.01.2020 14:00,13.2,763.3,766.8,-1.8,55,Wind blowing from the east,2,,7,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,14.7,,,1500-2000,,,6.0,4.4,No precipitation,12,,,,
09.01.2020 11:00,13.1,765.1,768.7,,53,Wind blowing from the south-east,2,,,20–30%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,16.7,,,2000-2500,,,3.7,3.7,No precipitation,6,,,,
09.01.2020 08:00,8.7,766.1,769.7,-0.2,71,Wind blowing from the north,1,,7,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.1,,,,1000-1500,,,3.1,3.7,No precipitation,12,,,,
09.01.2020 05:00,8.2,766.3,769.9,,71,Wind blowing from the north-east,1,,8,,Mist. ,,,8.1,,,,,,,3.8,3.1,No precipitation,6,,,,
09.01.2020 02:00,8.9,766.3,769.9,0.0,68,Wind blowing from the east-northeast,4,,9,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.9,16.7,,,2500 or more  or no clouds.,,,4.4,3.3,No precipitation,12,,,,
08.01.2020 23:00,9.3,766.3,769.9,,68,Wind blowing from the east-northeast,3,,,,Mist. ,,,9.1,16.7,,,,,,4.9,3.7,No precipitation,6,,,,
08.01.2020 20:00,10.1,766.3,769.9,1.3,72,Wind blowing from the east,3,,9,no clouds,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.1,16.7,,,,,,5.0,5.3,No precipitation,12,,,,
08.01.2020 17:00,11.5,765.0,768.5,,66,Wind blowing from the east,4,,9,no clouds, ,,,11.5,18.0,,,,,,9.0,5.4,No precipitation,6,,,,
08.01.2020 14:00,14.1,764.2,767.7,-1.8,60,Wind blowing from the east,5,,8,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,19.0,,,,,,11.0,6.5,No precipitation,12,,,,
08.01.2020 11:00,14.6,766.0,769.5,,39,Wind blowing from the north-east,4,,7,no clouds, ,,,11.8,20.4,,,,,,19.0,0.8,No precipitation,6,,,,
08.01.2020 08:00,12.2,766.5,770.0,2.3,49,Wind blowing from the north-east,3,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,20.4,,,,,,19.0,1.8,No precipitation,12,,,,
08.01.2020 05:00,13.2,764.2,767.8,,41,Wind blowing from the north,3,,7,, ,,,13.1,20.4,,,,,,20.0,0.2,No precipitation,6,,,,
08.01.2020 02:00,15.3,763.0,766.4,1.6,53,Wind blowing from the north-northeast,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.4,20.4,,,2500 or more  or no clouds.,,,20.0,5.8,No precipitation,12,,,,
07.01.2020 23:00,15.2,761.4,764.8,,99,Wind blowing from the south-east,1,,,,Mist. ,,,15.0,20.4,,,,,,2.0,15.0,No precipitation,6,,,,
07.01.2020 20:00,15.9,759.5,763.0,2.2,100,Wind blowing from the south-west,0,,7,50%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.8,20.4,,,2500 or more  or no clouds.,,,1.8,15.9,No precipitation,12,,,,
07.01.2020 17:00,18.0,757.3,760.7,,91,Wind blowing from the east-northeast,3,,7,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,20.4,,,2500 or more  or no clouds.,,,3.5,16.5,No precipitation,6,,,,
07.01.2020 14:00,18.7,756.1,759.5,-2.1,87,Wind blowing from the north-east,4,,6,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,21.3,,,2500 or more  or no clouds.,,,3.4,16.5,No precipitation,12,,,,
07.01.2020 11:00,19.5,758.2,761.7,,85,Wind blowing from the east-southeast,1,,4,50%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,16.2,22.5,,,2500 or more  or no clouds.,,,5.0,16.9,No precipitation,6,,,,
07.01.2020 08:00,16.2,758.8,762.2,-0.1,100,Wind blowing from the south,1,,4,100%.,Mist. ,Rain.,Fog or ice fog or thick haze.,15.2,,,,1000-1500,,,2.0,16.2,Trace of precipitation,12,,,,
07.01.2020 05:00,16.6,758.9,762.4,,100,Wind blowing from the west,2,,4,,Mist. ,,,14.6,,,,,,,0.7,16.6,No precipitation,6,,,,
07.01.2020 02:00,17.1,759.3,762.7,-1.3,100,Wind blowing from the west-southwest,1,,6,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.3,22.5,,,2500 or more  or no clouds.,,,0.7,17.1,No precipitation,12,,,,
06.01.2020 23:00,17.6,760.6,764.1,,100,Wind blowing from the west,2,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,14.2,22.5,,,,,,0.4,17.6,No precipitation,6,,,,
06.01.2020 20:00,18.0,761.5,764.9,0.2,98,Wind blowing from the east,1,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.0,22.5,,,1000-1500,,,2.8,17.7,No precipitation,12,,,,
06.01.2020 17:00,18.9,761.3,764.8,,91,Wind blowing from the east-northeast,3,,6,60%., ,,,14.0,22.5,,,2000-2500,,,12.0,17.4,No precipitation,6,,,,
06.01.2020 14:00,21.3,761.3,764.8,-2.4,80,Wind blowing from the east,3,,,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.0,22.5,,,1500-2000,,,4.4,17.7,No precipitation,12,,,,
06.01.2020 11:00,20.6,763.7,767.2,,78,Wind blowing from the south-east,1,,5,40%., ,,,13.6,20.6,,,2500 or more  or no clouds.,,,8.0,16.6,No precipitation,6,,,,
06.01.2020 08:00,15.2,764.7,768.2,0.8,100,Wind blowing from the west,2,,5,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,13.3,15.2,,,1000-1500,,,2.7,15.2,0.3,12,,,,
06.01.2020 05:00,14.6,763.9,767.5,,100,Wind blowing from the west,2,,5,,Mist. ,,,13.2,14.6,,,,,,1.5,14.6,0.3,6,,,,
06.01.2020 02:00,14.2,764.2,767.8,-1.1,100,Wind blowing from the west,2,,4,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,14.3,,,2500 or more  or no clouds.,,,0.7,14.2,1.0,12,,,,
05.01.2020 23:00,14.2,765.3,768.8,,100,Wind blowing from the west,1,,,,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,,,13.2,14.4,,,,,,0.7,14.2,0.7,6,,,,
05.01.2020 20:00,14.0,766.1,769.6,0.7,100,Wind blowing from the west,2,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,14.4,,,1000-1500,,,1.2,14.0,3.0,12,,,,
05.01.2020 17:00,14.1,765.4,769.0,,100,Wind blowing from the south-west,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,15.1,,,300-600,,,1.5,14.1,1.0,6,,,,
05.01.2020 14:00,14.1,764.8,768.3,-1.7,100,Wind blowing from the west-northwest,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,13.2,,,,300-600,,,1.0,14.1,2.0,12,,,,
05.01.2020 11:00,13.6,766.5,770.0,,100,Wind blowing from the west,2,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Rain.,13.2,,,,300-600,,,1.0,13.6,1.0,6,,,,
05.01.2020 08:00,13.3,766.8,770.3,1.1,100,Wind blowing from the west-southwest,1,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,,,,1000-1500,,,1.0,13.3,0.7,12,,,,
05.01.2020 05:00,13.2,765.7,769.2,,100,Wind blowing from the west,0,,8,,Rain  not freezing  intermittent  slight at time of observation. ,,,13.2,17.5,,,,,,0.7,13.2,0.2,6,,,,
05.01.2020 02:00,13.8,765.9,769.4,-0.3,93,Wind blowing from the west,1,,8,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.8,17.5,,,2500 or more  or no clouds.,,,2.4,12.7,No precipitation,12,,,,
04.01.2020 23:00,14.3,766.2,769.7,,83,Wind blowing from the north-east,1,,,,Mist. ,,,14.1,17.5,,,,,,6.0,11.5,No precipitation,6,,,,
04.01.2020 20:00,14.5,765.8,769.3,1.6,82,Wind blowing from the east-northeast,3,,8,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,17.5,,,2500 or more  or no clouds.,,,6.0,11.5,No precipitation,12,,,,
04.01.2020 17:00,15.1,764.2,767.7,,85,Wind blowing from the east-northeast,3,,6,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,17.5,,,1500-2000,,,3.8,12.6,No precipitation,6,,,,
04.01.2020 14:00,16.6,763.7,767.2,-1.4,81,Wind blowing from the east,2,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,19.7,,,1500-2000,,,3.7,13.3,No precipitation,12,,,,
04.01.2020 11:00,16.9,765.1,768.7,,79,Wind blowing from the east-southeast,1,,4,90  or more  but not 100%,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.1,19.7,,,1500-2000,,,3.6,13.2,No precipitation,6,,,,
04.01.2020 08:00,14.3,765.1,768.7,0.6,93,Wind blowing from the east,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,3.2,13.2,No precipitation,12,,,,
04.01.2020 05:00,14.3,764.5,768.1,,91,Wind blowing from the west-southwest,1,,4,,Mist. ,,,11.8,,,,,,,3.7,12.9,No precipitation,6,,,,
04.01.2020 02:00,14.7,764.5,768.0,-0.9,85,Wind blowing from the south-southwest,0,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.7,19.7,,,2500 or more  or no clouds.,,,4.1,12.2,No precipitation,12,,,,
03.01.2020 23:00,14.9,765.4,769.0,,85,Wind blowing from the south-southwest,1,,,,Mist. ,,,11.4,19.7,,,,,,4.2,12.4,No precipitation,6,,,,
03.01.2020 20:00,15.1,765.7,769.3,0.9,82,Wind blowing from the east-northeast,1,,5,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,19.7,,,1500-2000,,,4.8,12.1,No precipitation,12,,,,
03.01.2020 17:00,16.2,764.8,768.4,,73,Wind blowing from the east-southeast,1,,5,20–30%., ,,,11.4,19.7,,,1500-2000,,,13.0,11.4,No precipitation,6,,,,
03.01.2020 14:00,19.7,764.2,767.7,-2.2,59,Wind blowing from the south-southeast,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,19.7,,,1500-2000,,,8.0,11.5,No precipitation,12,,,,
03.01.2020 11:00,17.5,766.4,769.9,,66,Wind blowing from the east-southeast,1,,4,20–30%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.4,18.3,,,1000-1500,,,7.0,11.1,No precipitation,6,,,,
03.01.2020 08:00,12.3,767.2,770.8,0.9,91,Wind blowing from the west-southwest,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.9,,,,1000-1500,,,2.8,10.9,No precipitation,12,,,,
03.01.2020 05:00,11.9,766.3,769.9,,91,Wind blowing from the west,1,,4,,Mist. ,,,10.5,18.3,,,,,,1.8,10.5,No precipitation,6,,,,
03.01.2020 02:00,11.7,766.8,770.3,-0.7,92,Wind blowing from the west,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.2,18.3,,,2500 or more  or no clouds.,,,3.3,10.4,No precipitation,12,,,,
02.01.2020 23:00,12.6,767.5,771.0,,82,Wind blowing from the west,1,,,,Mist. ,,,10.2,18.3,,,,,,5.0,9.6,No precipitation,6,,,,
02.01.2020 20:00,12.9,767.7,771.2,1.0,78,Wind blowing from the east-northeast,1,,5,70 – 80%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,18.3,,,2000-2500,,,6.0,9.2,No precipitation,12,,,,
02.01.2020 17:00,14.7,766.7,770.2,,64,Wind blowing from the east,2,,,60%., ,,,9.3,18.3,,,2500 or more  or no clouds.,,,13.0,8.0,No precipitation,6,,,,
02.01.2020 14:00,16.6,766.9,770.4,-1.6,56,Wind blowing from the south,1,,4,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.3,17.1,,,2000-2500,,,17.0,7.8,No precipitation,12,,,,
02.01.2020 11:00,15.1,768.5,772.0,,64,Wind blowing from the west-southwest,1,,4,70 – 80%., ,,,9.3,15.1,,,2500 or more  or no clouds.,,,9.0,8.3,No precipitation,6,,,,
02.01.2020 08:00,10.9,768.8,772.4,1.0,84,Wind blowing from the west,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,6.0,8.3,No precipitation,12,,,,
02.01.2020 05:00,10.6,767.8,771.4,,79,Wind blowing from the west,2,,4,, ,,,,,,,,,,7.0,7.1,No precipitation,6,,,,
02.01.2020 02:00,10.4,768.4,771.9,-1.2,84,Wind blowing from the west,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.2,14.5,,,2500 or more  or no clouds.,,,5.0,7.8,No precipitation,12,,,,
01.01.2020 23:00,10.4,769.6,773.2,,83,Wind blowing from the west-southwest,2,,,, ,,,5.5,14.5,,,,,,7.0,7.6,No precipitation,6,,,,
01.01.2020 20:00,9.6,769.7,773.3,,84,Wind blowing from the west-southwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,14.5,,,,,,9.0,7.0,No precipitation,12,,,,
01.01.2020 17:00,11.2,768.8,772.4,,68,Wind blowing from the east,3,,,no clouds, ,,,5.5,14.5,,,,,,16.0,5.5,No precipitation,6,,,,
01.01.2020 14:00,14.2,769.1,772.7,-2.6,50,Wind blowing from the east,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,14.2,,,,,,12.0,3.9,No precipitation,12,,,,
01.01.2020 11:00,12.1,771.7,775.3,,47,Wind blowing from the east-southeast,2,,5,70 – 80%., ,,,5.5,12.1,,,1500-2000,,,10.0,1.1,No precipitation,6,,,,
01.01.2020 08:00,7.4,771.8,775.4,1.3,61,Wind blowing from the north,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,11.6,,,2500 or more  or no clouds.,,,11.0,0.4,No precipitation,12,,,,
01.01.2020 05:00,6.7,770.5,774.1,,57,Wind blowing from the north-west,1,,8,, ,,,5.5,11.6,,,,,,14.0,-1.2,No precipitation,6,,,,
01.01.2020 02:00,6.2,771.5,775.1,-1.2,59,Wind blowing from the north-west,1,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.5,13.1,,,2500 or more  or no clouds.,,,9.0,-1.4,No precipitation,12,,,,
31.12.2019 23:00,6.5,772.7,776.3,,57,Wind blowing from the east-northeast,3,,,, ,,,6.5,13.2,,,,,,13.0,-1.4,No precipitation,6,,,,
31.12.2019 20:00,8.4,772.2,775.8,0.8,53,Wind blowing from the east-northeast,4,,7,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,8.4,13.8,,,1000-1500,,,12.0,-0.6,0.1,12,,,,
31.12.2019 17:00,9.5,771.4,775.0,,63,Wind blowing from the east,4,,7,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,14.6,,,1000-1500,,,8.0,2.8,No precipitation,6,,,,
31.12.2019 14:00,11.1,771.4,775.0,-1.5,63,Wind blowing from the north-east,3,,6,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,15.6,,,1000-1500,,,6.0,4.3,1.0,12,,,,
31.12.2019 11:00,10.2,772.9,776.5,,76,Wind blowing from the east-northeast,3,,6,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.5,15.8,,,1000-1500,,,5.0,6.2,0.8,6,,,,
31.12.2019 08:00,9.7,772.6,776.2,2.1,96,Wind blowing from the east,2,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Drizzle.,9.7,15.8,,,1000-1500,,,3.6,9.1,1.0,12,,,,
31.12.2019 05:00,11.4,770.5,774.1,,76,Wind blowing from the north,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,,,11.2,15.8,,,,,,3.9,7.3,0.3,6,,,,
31.12.2019 02:00,13.2,768.9,772.4,0.9,63,Wind blowing from the north-east,3,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.5,15.8,,,2500 or more  or no clouds.,,,4.7,6.3,No precipitation,12,,,,
