Local time in Wanyuan,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 02:00,4.3,706.3,767.0,,63,Wind blowing from the north-northwest,4,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,5.4,,,2500 or more  or no clouds.,,,30.0,-2.1,No precipitation,12,,,,
09.01.2020 20:00,4.6,706.1,766.9,0.7,64,Wind blowing from the north,2,,6,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,5.4,,,2000-2500,,,30.0,-1.6,No precipitation,12,,,,
09.01.2020 17:00,4.6,705.4,766.2,,68,Wind blowing from the north,3,,6,100%., ,,,3.7,5.4,,,2000-2500,,,30.0,-0.8,No precipitation,6,,,,
09.01.2020 14:00,5.3,705.4,766.1,-2.4,62,Wind blowing from the north,2,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,5.3,,,2000-2500,,,29.0,-1.4,No precipitation,12,,,,
09.01.2020 11:00,4.7,707.8,768.7,,66,Wind blowing from the north,1,,5,100%., ,,,3.7,4.9,,,2000-2500,,,21.0,-1.1,No precipitation,6,,,,
09.01.2020 08:00,3.8,706.6,767.5,0.9,72,Wind blowing from the north-northwest,2,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,4.9,,,1000-1500,,,30.0,-0.8,Trace of precipitation,12,,,,
09.01.2020 05:00,4.2,705.7,766.5,,68,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,30.0,-1.2,,,,,,
09.01.2020 02:00,4.0,706.3,767.2,,74,Wind blowing from the north,2,,6,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,5.0,,,2500 or more  or no clouds.,,,30.0,-0.2,No precipitation,12,,,,
08.01.2020 20:00,4.6,706.0,766.7,0.5,71,Wind blowing from the north,3,,6,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,5.0,,,2000-2500,,,30.0,-0.2,2.0,12,,,,
08.01.2020 17:00,4.8,705.5,766.2,,72,Wind blowing from the north,2,,4,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,,,,2000-2500,,,30.0,0.2,0.6,6,,,,
08.01.2020 14:00,4.4,705.9,766.9,-2.1,83,Wind blowing from the north-east,1,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,,,,2000-2500,,,29.0,1.8,2.0,12,,,,
08.01.2020 11:00,4.0,708.0,769.0,,90,Wind blowing from the south,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.8,,,,2000-2500,,,9.0,2.5,2.0,6,,,,
08.01.2020 08:00,4.9,707.0,767.8,0.3,80,Wind blowing from the north-west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,,,,2000-2500,,,10.0,1.7,No precipitation,12,,,,
08.01.2020 05:00,4.6,706.7,766.9,,78,Wind blowing from the east,2,,,, ,,,,,,,,,,20.0,1.1,,,,,,
08.01.2020 02:00,3.1,708.2,768.8,,87,Wind blowing from the north-west,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,11.5,,,2500 or more  or no clouds.,,,20.0,1.1,No precipitation,12,,,,
07.01.2020 20:00,4.8,707.9,769.3,1.2,76,Wind blowing from the north-west,1,,5,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,11.5,,,1500-2000,,,10.0,0.9,No precipitation,12,,,,
07.01.2020 17:00,10.0,706.7,766.9,,49,Wind blowing from the south,1,,,20–30%., ,,,,,,,1000-1500,,,17.0,-0.2,,,,,,
07.01.2020 14:00,9.5,707.8,768.1,-1.4,50,Wind blowing from the south,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.7,10.0,,,1000-1500,,,18.0,-0.4,No precipitation,12,,,,
07.01.2020 11:00,6.6,709.2,770.0,,65,Wind blowing from the south-southeast,2,,9,10%  or less  but not 0, ,,,0.7,6.7,,Sky obscured by fog and/or other meteorological phenomena.,1500-2000,,,13.0,0.5,No precipitation,6,,,,
07.01.2020 08:00,1.0,707.8,769.1,1.5,96,Wind blowing from the south,0,,,no clouds,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.0,6.5,,,,,,13.0,0.4,1.0,12,,,,
07.01.2020 05:00,4.5,706.3,767.1,,70,Wind blowing from the north-northwest,3,,9,, ,,,3.7,6.5,,,,,,29.0,-0.5,No precipitation,6,,,,
07.01.2020 02:00,5.1,705.3,765.8,,68,Wind blowing from the north-northwest,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,6.5,,,2500 or more  or no clouds.,,,30.0,-0.3,8.0,12,,,,
06.01.2020 20:00,4.1,704.8,765.3,1.9,83,Wind blowing from the north-northwest,4,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.7,6.9,,,2500 or more  or no clouds.,,,19.0,1.5,9.0,12,,,,
06.01.2020 17:00,4.3,702.9,763.3,,84,Wind blowing from the north-northwest,4,,8,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.2,6.9,,,2500 or more  or no clouds.,,,21.0,1.8,5.0,6,,,,
06.01.2020 14:00,5.6,701.8,762.0,-3.5,75,Wind blowing from the north-northwest,4,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,6.9,,,2000-2500,,,30.0,1.5,3.0,12,,,,
06.01.2020 11:00,6.1,705.3,765.6,,79,Wind blowing from the north-northwest,2,,7,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,2500 or more  or no clouds.,,,30.0,2.6,0.5,6,,,,
06.01.2020 08:00,6.0,704.6,764.8,0.4,79,Wind blowing from the north,2,,7,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.9,6.9,,,2500 or more  or no clouds.,,,30.0,2.6,3.0,12,,,,
06.01.2020 05:00,5.8,704.2,764.5,,82,Wind blowing from the north-northwest,3,,7,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.8,6.9,,,,,,21.0,3.0,3.0,6,,,,
06.01.2020 02:00,5.9,704.3,764.6,,85,Wind blowing from the north-northwest,2,,7,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,6.9,,,2500 or more  or no clouds.,,,17.0,3.6,2.0,12,,,,
05.01.2020 20:00,6.7,704.3,764.7,1.0,72,Wind blowing from the north,3,,5,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,8.2,,,2000-2500,,,30.0,2.0,Trace of precipitation,12,,,,
05.01.2020 17:00,6.5,703.3,763.6,,76,Wind blowing from the north-northwest,2,,5,100%., ,,,4.8,8.9,,,2000-2500,,,30.0,2.6,No precipitation,6,,,,
05.01.2020 14:00,6.0,703.2,763.5,-1.9,80,Wind blowing from the north-northeast,1,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,,,,2000-2500,,,30.0,2.8,3.0,12,,,,
05.01.2020 11:00,5.7,705.1,765.5,,86,Wind blowing from the north-east,1,,2,100%., ,,,4.8,,,,2000-2500,,,23.0,3.5,0.2,6,,,,
05.01.2020 08:00,4.9,703.9,764.0,0.5,95,Wind blowing from the north-west,1,,5,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.8,9.1,,,2000-2500,,,24.0,4.2,5.0,12,,,,
05.01.2020 05:00,4.8,703.4,763.4,,99,Wind blowing from the north-northwest,0,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.8,9.1,,,,,,16.0,4.7,5.0,6,,,,
05.01.2020 02:00,5.0,703.7,763.8,,97,Wind blowing from the west-northwest,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.0,9.1,,,2500 or more  or no clouds.,,,8.0,4.6,2.0,12,,,,
04.01.2020 20:00,8.2,704.8,765.0,-0.4,67,Wind blowing from the north-northeast,2,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,9.1,,,2000-2500,,,19.0,2.4,No precipitation,12,,,,
04.01.2020 17:00,8.9,705.2,765.3,,67,Wind blowing from the north-northwest,1,,,100%., ,,,,,,,2000-2500,,,13.0,3.1,,,,,,
04.01.2020 14:00,8.7,706.8,767.0,-2.8,66,Wind blowing from the south,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,8.7,,,2000-2500,,,11.0,2.7,No precipitation,12,,,,
04.01.2020 11:00,7.0,709.6,770.2,,74,Calm  no wind,0,,,100%., ,,,5.3,8.4,,,2000-2500,,,10.0,2.7,No precipitation,6,,,,
04.01.2020 08:00,5.3,709.1,769.8,-0.2,85,Wind blowing from the north-west,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,8.4,,,2000-2500,,,9.0,3.0,No precipitation,12,,,,
04.01.2020 05:00,5.8,709.3,769.8,,84,Wind blowing from the north-west,1,,,, ,,,,,,,,,,12.0,3.3,,,,,,
04.01.2020 02:00,6.1,709.9,770.5,,82,Wind blowing from the north-northwest,1,,2,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.0,8.4,,,2500 or more  or no clouds.,,,10.0,3.3,No precipitation,12,,,,
03.01.2020 20:00,7.2,710.5,771.1,,74,Wind blowing from the south-west,1,,3,100%., ,,,6.4,8.4,,,2000-2500,,,7.0,2.9,No precipitation,6,,,,
03.01.2020 17:00,8.1,709.8,770.2,,66,Wind blowing from the north-northeast,1,,,100%., ,,,,,,,2000-2500,,,14.0,2.1,,,,,,
03.01.2020 14:00,7.6,710.2,770.8,-1.8,76,Wind blowing from the south-southwest,1,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,8.4,,,2000-2500,,,11.0,3.5,0.1,12,,,,
03.01.2020 11:00,6.5,712.0,772.9,,83,Wind blowing from the south,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.3,8.4,,,2000-2500,,,8.0,3.8,0.1,6,,,,
03.01.2020 08:00,6.4,710.5,771.1,0.9,74,Wind blowing from the south-west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,8.4,,,2000-2500,,,9.0,2.1,No precipitation,12,,,,
03.01.2020 05:00,7.2,709.6,770.0,,65,Wind blowing from the north,1,,,, ,,,,,,,,,,17.0,0.9,,,,,,
03.01.2020 02:00,6.4,710.4,771.0,,79,Wind blowing from the west-northwest,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,8.4,,,2500 or more  or no clouds.,,,11.0,3.0,No precipitation,12,,,,
02.01.2020 20:00,7.7,710.0,770.9,0.6,63,Wind blowing from the north,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,8.4,,,2500 or more  or no clouds.,,,13.0,1.1,No precipitation,12,,,,
02.01.2020 17:00,8.1,709.4,770.4,,63,Wind blowing from the north-northeast,1,,,100%., ,,,,,,,2500 or more  or no clouds.,,,12.0,1.5,,,,,,
02.01.2020 14:00,7.8,709.7,770.6,-2.0,68,Wind blowing from the west-southwest,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,7.8,,,2500 or more  or no clouds.,,,9.0,2.1,No precipitation,12,,,,
02.01.2020 11:00,5.3,711.7,772.9,,84,Wind blowing from the north-west,0,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,6.8,,,2500 or more  or no clouds.,,,6.0,2.8,No precipitation,6,,,,
02.01.2020 08:00,3.4,710.7,771.9,1.3,92,Wind blowing from the south,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,6.8,,,2000-2500,,,8.0,2.2,No precipitation,12,,,,
02.01.2020 05:00,1.9,709.4,770.5,,97,Wind blowing from the north-west,1,,,, ,,,,,,,,,,9.0,1.5,,,,,,
02.01.2020 02:00,3.3,709.7,770.8,,95,Wind blowing from the west,0,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.0,6.8,,,2500 or more  or no clouds.,,,9.0,2.6,No precipitation,12,,,,
01.01.2020 20:00,5.6,709.1,769.9,1.4,84,Wind blowing from the south-west,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,6.9,,,2000-2500,,,5.0,3.1,No precipitation,12,,,,
01.01.2020 17:00,6.8,707.7,768.3,,74,Wind blowing from the north,2,,,100%., ,,,,,,,1500-2000,,,8.0,2.5,,,,,,
01.01.2020 14:00,5.8,707.8,768.4,-1.7,77,Wind blowing from the north,1,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,,,,2000-2500,,,7.0,2.1,No precipitation,12,,,,
01.01.2020 11:00,5.6,709.5,770.3,,68,Wind blowing from the north-northwest,1,,3,100%., ,,,5.1,,,,1500-2000,,,8.0,0.0,No precipitation,6,,,,
01.01.2020 08:00,5.2,708.7,769.4,-0.3,66,Wind blowing from the north,2,,3,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.1,7.6,,,2000-2500,,,8.0,-0.8,No precipitation,12,,,,
01.01.2020 05:00,5.3,709.0,769.6,,66,Wind blowing from the north,2,,,, ,,,,,,,,,,9.0,-0.7,,,,,,
01.01.2020 02:00,5.4,709.5,770.2,,66,Wind blowing from the north-northeast,1,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,5.4,7.6,,,2500 or more  or no clouds.,,,9.0,-0.6,No precipitation,12,,,,
31.12.2019 20:00,6.9,710.4,771.1,0.2,64,Wind blowing from the north,1,,4,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,8.5,,,1500-2000,,,9.0,0.4,No precipitation,12,,,,
31.12.2019 17:00,7.6,710.2,770.8,,62,Wind blowing from the south,1,,,100%., ,,,,,,,1500-2000,,,12.0,0.8,,,,,,
31.12.2019 14:00,7.1,711.7,772.3,-2.1,72,Wind blowing from the south-west,2,,3,100%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,1500-2000,,,10.0,2.4,No precipitation,12,,,,
31.12.2019 11:00,6.8,713.8,774.6,,65,Wind blowing from the north,1,,2,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,6.4,,,,1500-2000,,,11.0,0.5,No precipitation,6,,,,
31.12.2019 08:00,6.7,712.9,773.6,-0.3,66,Wind blowing from the west,1,,2,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,1500-2000,,,11.0,0.8,No precipitation,12,,,,
31.12.2019 05:00,6.7,713.2,773.4,,65,Wind blowing from the west,1,,,, ,,,,,,,,,,24.0,0.6,,,,,,
31.12.2019 02:00,7.0,713.9,774.1,,63,Wind blowing from the north-west,1,,3,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,14.0,,,2500 or more  or no clouds.,,,23.0,0.4,No precipitation,12,,,,
