Local time in Yichang,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 20:00,2.3,745.4,769.6,1.2,99,Wind blowing from the east,2,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,2.7,,,2500 or more  or no clouds.,,,2.4,2.2,1.0,12,,,,
10.01.2020 17:00,2.6,744.2,768.4,,99,Wind blowing from the east-southeast,2,,3,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.4,2.7,,,300-600,,,2.4,2.5,0.5,6,,,,
10.01.2020 14:00,2.4,744.1,768.3,-1.9,99,Wind blowing from the east,1,,4,100%.,Fog or ice fog. ,Rain and snow or other types of solid precipitation,Rain.,0.4,2.5,,,300-600,,,1.9,2.3,4.0,12,,,,
10.01.2020 11:00,1.3,746.0,770.2,,99,Wind blowing from the east,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain and snow or other types of solid precipitation,Drizzle.,0.4,2.5,,,300-600,,,0.2,1.2,2.0,6,,,,
10.01.2020 08:00,0.6,744.9,769.1,0.5,99,Wind blowing from the east-southeast,1,,4,100%.,Intermittent fall of snowflakes  heavy at time of observation. ,Rain.,Fog or ice fog or thick haze.,0.0,2.5,,,2500 or more  or no clouds.,,,0.2,0.5,2.0,12,,,,
10.01.2020 05:00,0.4,744.4,768.6,,99,Wind blowing from the south-east,1,,4,,Rain  not freezing  intermittent  slight at time of observation. ,,,0.0,2.5,,,,,,1.0,0.3,2.0,6,,,,
10.01.2020 02:00,1.5,744.8,769.0,-0.8,99,Wind blowing from the south-east,1,,4,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,2.5,,,2500 or more  or no clouds.,,,1.6,1.4,No precipitation,12,,,,
09.01.2020 23:00,1.5,745.6,769.9,,99,Wind blowing from the east-southeast,3,,4,,Mist. ,,,0.0,2.5,,,,,,2.7,1.4,No precipitation,6,,,,
09.01.2020 20:00,1.9,745.3,769.6,0.9,99,Wind blowing from the east-southeast,2,,4,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,2.5,,,2500 or more  or no clouds.,,,2.4,1.8,0.4,12,,,,
09.01.2020 17:00,2.2,744.4,768.6,,99,Wind blowing from the east-southeast,2,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,0.0,3.6,,,2500 or more  or no clouds.,,,1.1,2.1,0.1,6,,,,
09.01.2020 14:00,2.4,744.2,768.4,-2.2,99,Wind blowing from the east-southeast,2,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain and snow or other types of solid precipitation,Drizzle.,0.0,3.8,,,2500 or more  or no clouds.,,,2.1,2.3,8.0,12,,,,
09.01.2020 11:00,0.7,746.4,770.7,,99,Wind blowing from the east-southeast,2,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain and snow or other types of solid precipitation,Drizzle.,0.0,3.8,,,300-600,,,0.1,0.6,1.0,6,,,,
09.01.2020 08:00,0.4,745.3,769.6,0.3,99,Wind blowing from the south-southeast,1,,5,100%.,Intermittent fall of snowflakes  slight at time of observation. ,Rain and snow or other types of solid precipitation,Rain.,0.0,3.8,,,300-600,,,0.2,0.3,14.0,12,,,,
09.01.2020 05:00,0.1,745.0,769.1,,99,Wind blowing from the north-east,1,,5,,Intermittent fall of snowflakes  heavy at time of observation. ,,,0.1,5.3,,,,,,0.2,0.0,11.0,6,,,,
09.01.2020 02:00,1.9,745.4,769.6,-0.5,99,Wind blowing from the north-west,2,,5,,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.6,5.6,,,2500 or more  or no clouds.,,,0.1,1.8,9.0,12,,,,
08.01.2020 23:00,1.7,745.9,770.1,,99,Wind blowing from the west-northwest,1,,5,,Rain  not freezing  intermittent  slight at time of observation. ,,,1.6,5.8,,,,,,0.2,1.6,5.0,6,,,,
08.01.2020 20:00,2.4,746.2,770.2,0.4,99,Wind blowing from the east,3,,6,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.4,,,,300-600,,,1.7,2.3,7.0,12,,,,
08.01.2020 17:00,3.5,745.8,769.8,,99,Wind blowing from the north-northeast,1,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,3.3,7.4,,,300-600,,,3.3,3.4,2.0,6,,,,
08.01.2020 14:00,3.4,746.2,770.2,-2.7,99,Wind blowing from the north-northeast,1,,9,100%.,Mist. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,8.2,,,300-600,,,1.2,3.3,4.0,12,,,,
08.01.2020 11:00,3.5,748.9,772.9,,99,Wind blowing from the east,3,,9,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,3.3,8.2,,,2500 or more  or no clouds.,,,0.3,3.4,3.0,6,,,,
08.01.2020 08:00,3.7,748.1,772.1,1.0,99,Wind blowing from the east,4,,9,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,3.3,8.2,,,2500 or more  or no clouds.,,,2.4,3.6,0.3,12,,,,
08.01.2020 05:00,5.3,747.1,771.0,,95,Wind blowing from the east,3,,7,,Mist. ,,,2.9,8.2,,,,,,3.2,4.6,No precipitation,6,,,,
08.01.2020 02:00,5.5,748.3,772.1,0.3,96,Wind blowing from the north-east,2,,5,,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,8.2,,,2500 or more  or no clouds.,,,4.0,4.9,No precipitation,12,,,,
07.01.2020 23:00,5.8,748.0,771.9,,90,Wind blowing from the east,3,,,,Mist. ,,,2.5,8.2,,,,,,6.0,4.3,No precipitation,6,,,,
07.01.2020 20:00,6.3,746.7,770.6,2.0,89,Wind blowing from the east,3,,,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,8.2,,,2500 or more  or no clouds.,,,8.0,4.6,No precipitation,12,,,,
07.01.2020 17:00,7.4,744.7,768.5,,83,Wind blowing from the north-northeast,2,,3,100%., ,,,2.5,8.2,,,2500 or more  or no clouds.,,,7.0,4.7,No precipitation,6,,,,
07.01.2020 14:00,7.1,744.4,768.4,-0.9,82,Wind blowing from the east,2,,3,100%.,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,7.1,,,2500 or more  or no clouds.,,,10.0,4.2,0.1,12,,,,
07.01.2020 11:00,5.4,745.3,769.3,,99,Wind blowing from the west-southwest,1,,6,100%.,Mist. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,6.1,,,2500 or more  or no clouds.,,,5.0,5.3,No precipitation,6,,,,
07.01.2020 08:00,3.4,744.1,768.0,1.9,99,Wind blowing from the east-southeast,2,,,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Rain.,Fog or ice fog or thick haze.,2.5,6.1,,,300-600,,,0.2,3.3,15.0,12,,,,
07.01.2020 05:00,3.0,742.2,766.1,,99,Wind blowing from the east-southeast,2,,,,Rain  not freezing  intermittent  slight at time of observation. ,,,2.5,6.1,,,,,,0.4,2.9,11.0,6,,,,
07.01.2020 02:00,2.6,741.7,765.6,0.4,99,Wind blowing from the east-southeast,1,,,,Rain  not freezing  intermittent  slight at time of observation. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.5,6.3,,,2500 or more  or no clouds.,,,0.8,2.5,25.0,12,,,,
06.01.2020 23:00,4.4,741.3,765.1,,99,Wind blowing from the east-northeast,4,,5,,Rain  not freezing  intermittent  moderate at time of observation. ,,,4.3,6.4,,,,,,0.2,4.3,10.0,6,,,,
06.01.2020 20:00,4.5,741.4,765.1,-0.3,99,Wind blowing from the east-northeast,2,,,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,4.4,6.4,,,300-600,,,6.0,4.4,14.0,12,,,,
06.01.2020 17:00,4.7,741.7,765.4,,99,Wind blowing from the west-northwest,1,,4,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,4.6,6.4,,,300-600,,,7.0,4.6,6.0,6,,,,
06.01.2020 14:00,5.4,740.9,764.6,-2.7,99,Wind blowing from the south-southeast,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,5.3,6.8,,,300-600,,,0.3,5.3,5.0,12,,,,
06.01.2020 11:00,6.0,743.6,767.4,,99,Wind blowing from the east-southeast,2,,3,100%.,Fog or ice fog. ,Rain.,Drizzle.,5.3,6.8,,,300-600,,,1.2,5.9,3.0,6,,,,
06.01.2020 08:00,5.7,743.0,766.8,0.4,99,Wind blowing from the east-southeast,2,,3,100%.,Fog or ice fog  sky visible  has begun or has become thicker during the preceding hour. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,6.8,,,300-600,,,0.1,5.6,3.0,12,,,,
06.01.2020 05:00,5.9,742.6,766.3,,99,Wind blowing from the east-southeast,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,,,,6.8,,,,,,0.1,5.8,2.0,6,,,,
06.01.2020 02:00,6.3,742.9,766.6,-0.2,99,Wind blowing from the south-east,1,,2,,Rain  not freezing  intermittent  slight at time of observation. ,Drizzle.,Fog or ice fog or thick haze.,,6.8,,,2500 or more  or no clouds.,,,0.1,6.2,1.0,12,,,,
05.01.2020 23:00,6.3,743.1,766.9,,99,Wind blowing from the west,1,,2,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.5,6.8,,,,,,0.1,6.2,0.7,6,,,,
05.01.2020 20:00,6.3,742.3,766.1,1.4,99,Wind blowing from the west,1,,2,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,6.8,,,2500 or more  or no clouds.,,,2.5,6.2,0.2,12,,,,
05.01.2020 17:00,6.4,740.9,764.6,,99,Wind blowing from the east-southeast,1,,3,100%.,Mist. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.5,7.2,,,300-600,,,1.5,6.3,No precipitation,6,,,,
05.01.2020 14:00,6.0,741.1,764.9,-2.4,99,Wind blowing from the south-west,1,,3,100%.,Fog or ice fog  sky visible  no appreciable change during the preceding hour. ,Rain.,Drizzle.,4.5,7.6,,,300-600,,,0.7,5.9,2.0,12,,,,
05.01.2020 11:00,5.3,743.5,767.3,,99,Wind blowing from the south-southeast,1,,3,100%.,Fog or ice fog. ,Rain.,Drizzle.,4.5,,,,300-600,,,0.9,5.2,1.0,6,,,,
05.01.2020 08:00,4.6,742.9,766.7,0.9,99,Wind blowing from the east,1,,3,100%.,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Fog or ice fog or thick haze.,4.5,7.6,,,2500 or more  or no clouds.,,,less than 0.1,4.5,2.0,12,,,,
05.01.2020 05:00,4.7,742.0,765.7,,99,Wind blowing from the east,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,,,4.4,7.6,,,,,,less than 0.1,4.6,1.0,6,,,,
05.01.2020 02:00,4.6,743.6,767.4,-1.2,99,Wind blowing from the east-southeast,1,,3,,Rain  not freezing  intermittent  slight at time of observation. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,7.6,,,2500 or more  or no clouds.,,,0.1,4.5,0.1,12,,,,
04.01.2020 23:00,5.4,744.8,768.6,,93,Wind blowing from the east,2,,3,,Mist. ,,,4.4,7.6,,,,,,1.3,4.4,No precipitation,6,,,,
04.01.2020 20:00,6.2,745.4,769.3,0.6,81,Wind blowing from the east,2,,3,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,7.6,,,2500 or more  or no clouds.,,,0.9,3.2,Trace of precipitation,12,,,,
04.01.2020 17:00,7.2,744.8,768.6,,72,Wind blowing from the east,1,,3,100%.,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,7.6,,,2500 or more  or no clouds.,,,2.5,2.5,No precipitation,6,,,,
04.01.2020 14:00,7.4,745.2,769.0,-2.1,70,Wind blowing from the east,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,7.5,,,2500 or more  or no clouds.,,,2.9,2.3,No precipitation,12,,,,
04.01.2020 11:00,6.7,747.3,771.1,,72,Wind blowing from the south-east,1,,2,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.8,,,2500 or more  or no clouds.,,,3.2,2.0,No precipitation,6,,,,
04.01.2020 08:00,4.5,747.1,771.0,1.3,78,Wind blowing from the east,1,,2,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.8,,,2500 or more  or no clouds.,,,3.4,1.0,No precipitation,12,,,,
04.01.2020 05:00,4.8,745.8,769.6,,78,Wind blowing from the east-northeast,1,,3,,Haze. ,,,4.5,6.8,,,,,,3.5,1.3,No precipitation,6,,,,
04.01.2020 02:00,5.2,747.1,771.1,-1.0,69,Wind blowing from the east,1,,3,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,6.8,,,2500 or more  or no clouds.,,,4.2,0.0,No precipitation,12,,,,
03.01.2020 23:00,5.4,748.1,772.1,,68,Wind blowing from the east-southeast,1,,3,,Haze. ,,,4.6,6.8,,,,,,4.3,0.0,No precipitation,6,,,,
03.01.2020 20:00,5.9,748.0,772.0,1.2,70,Wind blowing from the east-southeast,2,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,6.8,,,2500 or more  or no clouds.,,,3.1,0.7,No precipitation,12,,,,
03.01.2020 17:00,6.4,746.8,770.8,,67,Wind blowing from the east,1,,2,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,6.8,,,2500 or more  or no clouds.,,,2.8,0.7,No precipitation,6,,,,
03.01.2020 14:00,6.5,747.4,771.3,-1.9,64,Wind blowing from the south,1,,4,100%.,Haze. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.6,6.5,,,2500 or more  or no clouds.,,,3.7,0.2,No precipitation,12,,,,
03.01.2020 11:00,5.3,749.3,773.3,,67,Wind blowing from the east,1,,4,100%.,Haze. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,4.4,6.2,,,2500 or more  or no clouds.,,,4.0,-0.5,No precipitation,6,,,,
03.01.2020 08:00,4.7,748.6,772.6,0.8,65,Wind blowing from the east-southeast,1,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,6.2,,,2500 or more  or no clouds.,,,4.6,-1.3,No precipitation,12,,,,
03.01.2020 05:00,4.7,747.8,771.7,,64,Wind blowing from the north-west,1,,4,,Haze. ,,,2.9,6.2,,,,,,4.8,-1.5,No precipitation,6,,,,
03.01.2020 02:00,4.8,748.5,772.5,-0.7,62,Wind blowing from the east,1,,4,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,6.2,,,2500 or more  or no clouds.,,,5.0,-1.9,No precipitation,12,,,,
02.01.2020 23:00,5.1,749.2,773.3,,60,Wind blowing from the east-southeast,2,,4,,Haze. ,,,2.7,6.2,,,,,,5.0,-2.0,No precipitation,6,,,,
02.01.2020 20:00,5.5,748.8,772.9,1.1,56,Wind blowing from the east-southeast,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,6.2,,,2500 or more  or no clouds.,,,5.0,-2.6,No precipitation,12,,,,
02.01.2020 17:00,5.9,747.7,771.7,,57,Wind blowing from the east-southeast,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,6.2,,,2500 or more  or no clouds.,,,4.6,-2.0,No precipitation,6,,,,
02.01.2020 14:00,5.4,748.0,772.0,-2.1,58,Wind blowing from the south-east,2,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,5.7,,,2500 or more  or no clouds.,,,4.7,-2.2,No precipitation,12,,,,
02.01.2020 11:00,4.4,750.1,774.3,,60,Wind blowing from the east-southeast,1,,3,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.7,5.7,,,2500 or more  or no clouds.,,,5.0,-2.7,No precipitation,6,,,,
02.01.2020 08:00,3.1,749.2,773.4,1.5,63,Wind blowing from the south-east,2,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,,,,2500 or more  or no clouds.,,,5.0,-3.3,No precipitation,12,,,,
02.01.2020 05:00,3.0,747.7,771.8,,72,Wind blowing from the east-southeast,2,,5,,Haze. ,,,2.6,,,,,,,4.0,-1.7,No precipitation,6,,,,
02.01.2020 02:00,2.9,747.7,771.7,-0.9,73,Wind blowing from the east,1,,6,,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,5.7,,,2500 or more  or no clouds.,,,3.7,-1.6,No precipitation,12,,,,
01.01.2020 23:00,2.9,748.6,772.7,,71,Wind blowing from the east-southeast,1,,,,Haze. ,,,2.6,5.7,,,,,,3.2,-2.0,No precipitation,6,,,,
01.01.2020 20:00,3.0,747.7,771.8,,64,Wind blowing from the east-southeast,2,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,5.7,,,2500 or more  or no clouds.,,,4.3,-3.3,No precipitation,12,,,,
01.01.2020 17:00,3.9,746.1,770.2,,66,Wind blowing from the east-southeast,4,,,90  or more  but not 100%,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,5.7,,,,,,3.8,-1.9,No precipitation,6,,,,
01.01.2020 14:00,5.4,745.9,769.9,-2.8,58,Wind blowing from the east,3,,,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,7.1,,,2500 or more  or no clouds.,,,4.9,-2.4,No precipitation,12,,,,
01.01.2020 11:00,3.7,748.7,772.9,,62,Wind blowing from the east-southeast,3,,4,100%.,Haze. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,2.6,,,,2500 or more  or no clouds.,,,5.0,-2.9,No precipitation,6,,,,
01.01.2020 08:00,2.6,748.6,772.8,0.3,67,Wind blowing from the east,3,,4,100%.,Haze. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,1.7,,,,2500 or more  or no clouds.,,,5.0,-2.9,Trace of precipitation,12,,,,
